  time  ,:18:51 A,:18:59 A,:19:07 A,:19:14 A,:19:26 A,:20:21 A,:20:31 A,:20:41 A,:20:51 A,:20:58 A,:21:38 A,:21:45 A,:21:59 A,:22:06 A,:22:12 A,:22:30 A,:22:38 A,:22:45 A,:22:52 A,:22:59 A,:23:28 A,:23:36 A,:23:43 A,:23:49 A,:23:55 A,:24:18 A,:24:25 A,:24:32 A,:24:38 A,:24:44 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 591 , 0.05324 , 0.038289 , 0.064819 , 0.063622 , 0.05309 , 0.046593 , 0.046988 , 0.051241 , 0.046235 , 0.063461 , 0.057648 , 0.051151 , 0.070878 , 0.067041 , 0.055227 , 0.04803 , 0.045017 , 0.066315 , 0.050189 , 0.044226 , 0.076114 , 0.049665 , 0.057717 , 0.051984 , 0.045193 , 0.042035 , 0.060352 , 0.043932 , 0.048458 , 0.048276 
 592 , 0.053169 , 0.038201 , 0.064608 , 0.063489 , 0.052875 , 0.046336 , 0.046769 , 0.051022 , 0.046078 , 0.063312 , 0.057502 , 0.051059 , 0.070944 , 0.066992 , 0.054995 , 0.047883 , 0.044954 , 0.066263 , 0.049977 , 0.044049 , 0.075967 , 0.049576 , 0.057571 , 0.051905 , 0.045034 , 0.041965 , 0.06026 , 0.04384 , 0.048333 , 0.048124 
 593 , 0.0531 , 0.038118 , 0.064399 , 0.063353 , 0.05266 , 0.046068 , 0.046551 , 0.050792 , 0.045918 , 0.063159 , 0.057357 , 0.050963 , 0.071007 , 0.066938 , 0.054759 , 0.047732 , 0.044892 , 0.066208 , 0.049756 , 0.043872 , 0.075817 , 0.049482 , 0.057432 , 0.051817 , 0.044871 , 0.041897 , 0.060164 , 0.043743 , 0.048204 , 0.047968 
 594 , 0.052962 , 0.038028 , 0.064205 , 0.063244 , 0.052489 , 0.045839 , 0.04636 , 0.050561 , 0.045742 , 0.062991 , 0.057254 , 0.050851 , 0.071044 , 0.066865 , 0.054579 , 0.047612 , 0.044775 , 0.066182 , 0.049556 , 0.043685 , 0.075696 , 0.049406 , 0.057313 , 0.051732 , 0.044721 , 0.041826 , 0.060074 , 0.043663 , 0.048063 , 0.047805 
 595 , 0.052727 , 0.037941 , 0.064033 , 0.063167 , 0.052378 , 0.04567 , 0.046214 , 0.050312 , 0.045552 , 0.062796 , 0.057208 , 0.05071 , 0.071036 , 0.066755 , 0.054492 , 0.047553 , 0.044573 , 0.066196 , 0.049393 , 0.043497 , 0.075619 , 0.049355 , 0.057245 , 0.051652 , 0.044611 , 0.041766 , 0.059999 , 0.0436 , 0.047919 , 0.047628 
 596 , 0.052493 , 0.037855 , 0.063856 , 0.063091 , 0.052266 , 0.045497 , 0.046068 , 0.050069 , 0.045362 , 0.062601 , 0.057162 , 0.05057 , 0.07103 , 0.066651 , 0.054399 , 0.047495 , 0.044371 , 0.066215 , 0.049224 , 0.04331 , 0.075548 , 0.049299 , 0.057173 , 0.051572 , 0.044501 , 0.041705 , 0.059919 , 0.043531 , 0.047775 , 0.047452 
 597 , 0.052275 , 0.037766 , 0.06369 , 0.063005 , 0.052151 , 0.045325 , 0.045929 , 0.049822 , 0.04519 , 0.062407 , 0.057117 , 0.050437 , 0.071034 , 0.066548 , 0.054303 , 0.047428 , 0.044177 , 0.066224 , 0.049056 , 0.043125 , 0.075477 , 0.04925 , 0.057107 , 0.051494 , 0.044387 , 0.041648 , 0.059851 , 0.043465 , 0.047633 , 0.047282 
 598 , 0.052283 , 0.037733 , 0.063642 , 0.06286 , 0.05205 , 0.045154 , 0.045936 , 0.04966 , 0.045235 , 0.062288 , 0.057118 , 0.05041 , 0.071171 , 0.066524 , 0.054155 , 0.047312 , 0.044117 , 0.066168 , 0.04892 , 0.043027 , 0.07545 , 0.049196 , 0.057032 , 0.051473 , 0.044301 , 0.04164 , 0.059865 , 0.043432 , 0.047609 , 0.04721 
 599 , 0.052289 , 0.037701 , 0.063592 , 0.062712 , 0.051949 , 0.044985 , 0.045946 , 0.049496 , 0.045276 , 0.06216 , 0.05712 , 0.050382 , 0.071308 , 0.066504 , 0.054002 , 0.047194 , 0.044061 , 0.066105 , 0.048777 , 0.042921 , 0.07543 , 0.049145 , 0.056963 , 0.051457 , 0.044217 , 0.041635 , 0.059886 , 0.043396 , 0.047578 , 0.04713 
 600 , 0.052302 , 0.037665 , 0.063537 , 0.062558 , 0.051848 , 0.044816 , 0.045952 , 0.049327 , 0.045324 , 0.062033 , 0.057122 , 0.050349 , 0.07144 , 0.06648 , 0.053849 , 0.047077 , 0.043999 , 0.066047 , 0.04864 , 0.04282 , 0.07541 , 0.049094 , 0.056889 , 0.051437 , 0.044129 , 0.041624 , 0.059907 , 0.043361 , 0.047553 , 0.047055 
 601 , 0.052266 , 0.037591 , 0.063296 , 0.06236 , 0.051659 , 0.044642 , 0.045838 , 0.049125 , 0.045199 , 0.061883 , 0.057004 , 0.050208 , 0.071435 , 0.066486 , 0.053706 , 0.046932 , 0.0439 , 0.066042 , 0.048486 , 0.04266 , 0.075334 , 0.049011 , 0.056825 , 0.051356 , 0.043997 , 0.041598 , 0.059874 , 0.043299 , 0.047468 , 0.046916 
 602 , 0.052208 , 0.037509 , 0.062992 , 0.062141 , 0.051449 , 0.044465 , 0.04568 , 0.048906 , 0.045008 , 0.061729 , 0.056844 , 0.050034 , 0.071375 , 0.0665 , 0.053569 , 0.046786 , 0.043777 , 0.066072 , 0.048337 , 0.042476 , 0.07524 , 0.048922 , 0.056768 , 0.051259 , 0.043853 , 0.04157 , 0.059831 , 0.043229 , 0.047372 , 0.046753 
 603 , 0.05215 , 0.037422 , 0.062688 , 0.061922 , 0.051227 , 0.044289 , 0.045522 , 0.048687 , 0.044816 , 0.061575 , 0.056678 , 0.049854 , 0.071314 , 0.066515 , 0.053426 , 0.04664 , 0.043654 , 0.066097 , 0.048187 , 0.042297 , 0.075147 , 0.048828 , 0.056711 , 0.051157 , 0.043703 , 0.041542 , 0.059783 , 0.043155 , 0.04727 , 0.046591 
 604 , 0.052063 , 0.03729 , 0.062384 , 0.061682 , 0.051014 , 0.044092 , 0.045364 , 0.048496 , 0.044598 , 0.061416 , 0.056506 , 0.049638 , 0.071257 , 0.066429 , 0.053189 , 0.046463 , 0.04351 , 0.066054 , 0.048002 , 0.042058 , 0.075064 , 0.048752 , 0.056631 , 0.051052 , 0.043554 , 0.041493 , 0.05973 , 0.043092 , 0.04717 , 0.046425 
 605 , 0.051919 , 0.037091 , 0.062071 , 0.061412 , 0.050786 , 0.043846 , 0.045207 , 0.048353 , 0.044336 , 0.061254 , 0.056301 , 0.04936 , 0.07121 , 0.066186 , 0.052806 , 0.04623 , 0.04334 , 0.065881 , 0.047744 , 0.041729 , 0.074982 , 0.048674 , 0.056502 , 0.050928 , 0.043405 , 0.041418 , 0.059659 , 0.043041 , 0.047074 , 0.046258 
 606 , 0.051773 , 0.036886 , 0.061756 , 0.061135 , 0.050553 , 0.043599 , 0.045043 , 0.048204 , 0.044074 , 0.061092 , 0.056089 , 0.049081 , 0.071156 , 0.065936 , 0.052422 , 0.045997 , 0.043163 , 0.065707 , 0.047485 , 0.041392 , 0.074905 , 0.048602 , 0.056372 , 0.050803 , 0.043256 , 0.041333 , 0.059582 , 0.042995 , 0.046973 , 0.046084 
 607 , 0.051625 , 0.036682 , 0.061433 , 0.060861 , 0.05031 , 0.043343 , 0.044876 , 0.048046 , 0.043807 , 0.060926 , 0.055874 , 0.048799 , 0.071111 , 0.065689 , 0.052039 , 0.04576 , 0.042983 , 0.065536 , 0.047222 , 0.041057 , 0.074826 , 0.04852 , 0.05624 , 0.050675 , 0.043103 , 0.041254 , 0.059502 , 0.04294 , 0.046873 , 0.045907 
 608 , 0.051463 , 0.036605 , 0.061038 , 0.060634 , 0.049971 , 0.042968 , 0.044607 , 0.047661 , 0.043618 , 0.060673 , 0.055609 , 0.048611 , 0.071111 , 0.065458 , 0.051796 , 0.045536 , 0.042788 , 0.065425 , 0.046901 , 0.040778 , 0.074733 , 0.048349 , 0.056062 , 0.050529 , 0.042919 , 0.041209 , 0.059334 , 0.042859 , 0.04671 , 0.045711 
 609 , 0.05129 , 0.036521 , 0.060634 , 0.060405 , 0.049638 , 0.042585 , 0.044334 , 0.047271 , 0.043421 , 0.060416 , 0.055347 , 0.048414 , 0.071111 , 0.065217 , 0.051552 , 0.045308 , 0.04259 , 0.06531 , 0.046576 , 0.04049 , 0.074638 , 0.048178 , 0.055883 , 0.050371 , 0.042727 , 0.041168 , 0.059158 , 0.042771 , 0.046549 , 0.045515 
 610 , 0.051122 , 0.036437 , 0.060225 , 0.06017 , 0.049294 , 0.042195 , 0.044062 , 0.046875 , 0.043224 , 0.060154 , 0.055074 , 0.048221 , 0.071112 , 0.064976 , 0.051303 , 0.045074 , 0.042387 , 0.065189 , 0.046245 , 0.040203 , 0.074543 , 0.047997 , 0.055704 , 0.050219 , 0.042529 , 0.041122 , 0.058977 , 0.042682 , 0.046388 , 0.045315 
 611 , 0.050928 , 0.036345 , 0.059754 , 0.059853 , 0.048912 , 0.041834 , 0.043817 , 0.046518 , 0.042946 , 0.059919 , 0.054851 , 0.047915 , 0.071062 , 0.064751 , 0.051022 , 0.044825 , 0.042097 , 0.064992 , 0.045932 , 0.039878 , 0.074437 , 0.047833 , 0.055519 , 0.050046 , 0.042376 , 0.041034 , 0.058779 , 0.042579 , 0.046217 , 0.045105 
 612 , 0.050729 , 0.036243 , 0.059238 , 0.059502 , 0.048503 , 0.041484 , 0.04359 , 0.046172 , 0.042636 , 0.059693 , 0.054638 , 0.047565 , 0.070994 , 0.064529 , 0.050712 , 0.044571 , 0.04177 , 0.06476 , 0.04563 , 0.039538 , 0.074333 , 0.047664 , 0.055329 , 0.049862 , 0.042241 , 0.040925 , 0.058575 , 0.042477 , 0.046041 , 0.044895 
 613 , 0.050529 , 0.036135 , 0.058722 , 0.059145 , 0.048087 , 0.041129 , 0.043352 , 0.045821 , 0.042325 , 0.059474 , 0.054425 , 0.047209 , 0.070921 , 0.064303 , 0.050403 , 0.044312 , 0.041442 , 0.064522 , 0.045322 , 0.039192 , 0.07423 , 0.0475 , 0.055139 , 0.049679 , 0.042106 , 0.040816 , 0.058371 , 0.042369 , 0.045865 , 0.044685 
 614 , 0.050312 , 0.036043 , 0.058201 , 0.058733 , 0.047682 , 0.040775 , 0.043125 , 0.045486 , 0.042032 , 0.059233 , 0.054193 , 0.046886 , 0.070839 , 0.064053 , 0.050065 , 0.04402 , 0.041143 , 0.064267 , 0.044992 , 0.038826 , 0.074122 , 0.047336 , 0.054967 , 0.049483 , 0.041967 , 0.040715 , 0.058179 , 0.042258 , 0.045689 , 0.044476 
 615 , 0.050081 , 0.035977 , 0.057696 , 0.058246 , 0.047312 , 0.040438 , 0.042916 , 0.045191 , 0.041774 , 0.058954 , 0.053938 , 0.046631 , 0.070734 , 0.063784 , 0.04968 , 0.043686 , 0.0409 , 0.063987 , 0.044642 , 0.038416 , 0.074009 , 0.047191 , 0.054839 , 0.049273 , 0.041817 , 0.040625 , 0.058015 , 0.042136 , 0.04551 , 0.044273 
 616 , 0.049848 , 0.035914 , 0.057184 , 0.057745 , 0.046934 , 0.040093 , 0.0427 , 0.044899 , 0.041506 , 0.058674 , 0.053676 , 0.046373 , 0.070635 , 0.063513 , 0.049293 , 0.043343 , 0.040654 , 0.063711 , 0.044278 , 0.038004 , 0.073896 , 0.047038 , 0.05471 , 0.049062 , 0.041666 , 0.040539 , 0.057849 , 0.042018 , 0.045323 , 0.044074 
 617 , 0.049621 , 0.035851 , 0.056665 , 0.057249 , 0.046555 , 0.039747 , 0.042488 , 0.044601 , 0.041239 , 0.058393 , 0.053407 , 0.046115 , 0.070534 , 0.063242 , 0.048911 , 0.043 , 0.040413 , 0.063435 , 0.043919 , 0.03759 , 0.073787 , 0.046891 , 0.054579 , 0.04885 , 0.041514 , 0.040452 , 0.057689 , 0.041899 , 0.045141 , 0.04388 
 618 , 0.049604 , 0.035853 , 0.056186 , 0.057028 , 0.046272 , 0.039598 , 0.042269 , 0.044383 , 0.040985 , 0.05835 , 0.053113 , 0.045832 , 0.070439 , 0.063125 , 0.048685 , 0.042852 , 0.040258 , 0.063378 , 0.043734 , 0.037323 , 0.073765 , 0.046779 , 0.054478 , 0.048696 , 0.041343 , 0.040385 , 0.057524 , 0.041834 , 0.045033 , 0.043783 
 619 , 0.049588 , 0.035861 , 0.055701 , 0.056804 , 0.045988 , 0.03945 , 0.042041 , 0.044163 , 0.040734 , 0.058315 , 0.052813 , 0.045552 , 0.070355 , 0.063 , 0.048452 , 0.042708 , 0.040111 , 0.063326 , 0.04354 , 0.037057 , 0.073739 , 0.04666 , 0.054378 , 0.048546 , 0.041164 , 0.040315 , 0.057361 , 0.041771 , 0.044929 , 0.043684 
 620 , 0.049571 , 0.035864 , 0.055217 , 0.056574 , 0.045703 , 0.039302 , 0.041818 , 0.043943 , 0.040477 , 0.058274 , 0.052513 , 0.045267 , 0.070265 , 0.062876 , 0.048219 , 0.042563 , 0.039953 , 0.063268 , 0.043352 , 0.036785 , 0.073714 , 0.046542 , 0.054279 , 0.048391 , 0.04099 , 0.040245 , 0.057198 , 0.041708 , 0.04482 , 0.043584 
 621 , 0.049486 , 0.035757 , 0.054862 , 0.056315 , 0.045503 , 0.039077 , 0.041685 , 0.043795 , 0.040254 , 0.058177 , 0.052348 , 0.045066 , 0.070276 , 0.06269 , 0.047994 , 0.042436 , 0.039807 , 0.063177 , 0.043133 , 0.036525 , 0.073696 , 0.046481 , 0.054182 , 0.048265 , 0.040889 , 0.040193 , 0.057077 , 0.041646 , 0.044707 , 0.043508 
 622 , 0.049364 , 0.035592 , 0.054569 , 0.056034 , 0.045349 , 0.038816 , 0.041587 , 0.043695 , 0.040044 , 0.058037 , 0.052251 , 0.044895 , 0.070326 , 0.062472 , 0.047777 , 0.042307 , 0.039657 , 0.06307 , 0.042898 , 0.036272 , 0.073667 , 0.046455 , 0.054088 , 0.048158 , 0.04083 , 0.040149 , 0.056969 , 0.041582 , 0.04458 , 0.043435 
 623 , 0.049237 , 0.035421 , 0.05427 , 0.055749 , 0.045195 , 0.03855 , 0.041496 , 0.043589 , 0.039829 , 0.057903 , 0.052155 , 0.04473 , 0.070372 , 0.062249 , 0.047553 , 0.042182 , 0.039513 , 0.062958 , 0.042664 , 0.03602 , 0.073639 , 0.046424 , 0.053999 , 0.048052 , 0.04077 , 0.040106 , 0.056867 , 0.041518 , 0.044458 , 0.043356 
 624 , 0.049146 , 0.035336 , 0.05403 , 0.055544 , 0.045021 , 0.038319 , 0.041401 , 0.043464 , 0.039694 , 0.057783 , 0.052045 , 0.044611 , 0.070473 , 0.062102 , 0.0474 , 0.042094 , 0.039372 , 0.062911 , 0.042471 , 0.035852 , 0.073633 , 0.046396 , 0.053947 , 0.047965 , 0.040719 , 0.040076 , 0.056791 , 0.041457 , 0.044373 , 0.043292 
 625 , 0.04913 , 0.035418 , 0.053921 , 0.055515 , 0.044822 , 0.038172 , 0.041325 , 0.04329 , 0.039715 , 0.057696 , 0.051917 , 0.044595 , 0.070664 , 0.062115 , 0.047354 , 0.042091 , 0.039249 , 0.063003 , 0.042358 , 0.03584 , 0.073657 , 0.046382 , 0.053971 , 0.047937 , 0.040687 , 0.040081 , 0.056758 , 0.041414 , 0.044356 , 0.043251 
 626 , 0.04911 , 0.035512 , 0.053808 , 0.055486 , 0.044624 , 0.038025 , 0.041249 , 0.043112 , 0.039743 , 0.057604 , 0.05179 , 0.044579 , 0.070863 , 0.06213 , 0.047303 , 0.042089 , 0.039126 , 0.063091 , 0.042239 , 0.035829 , 0.073676 , 0.046369 , 0.053997 , 0.047909 , 0.040654 , 0.040087 , 0.056726 , 0.041372 , 0.044346 , 0.043206 
 627 , 0.04909 , 0.035601 , 0.053689 , 0.055453 , 0.044425 , 0.037873 , 0.041174 , 0.042933 , 0.039766 , 0.057513 , 0.051657 , 0.044564 , 0.071058 , 0.06214 , 0.047253 , 0.042087 , 0.039003 , 0.063186 , 0.04212 , 0.035818 , 0.073702 , 0.046357 , 0.054023 , 0.047882 , 0.040623 , 0.040088 , 0.056695 , 0.041324 , 0.044336 , 0.043167 
 628 , 0.049076 , 0.035671 , 0.053626 , 0.055447 , 0.044309 , 0.037915 , 0.04119 , 0.042916 , 0.039647 , 0.057652 , 0.051654 , 0.044487 , 0.071113 , 0.062152 , 0.047216 , 0.042114 , 0.038957 , 0.063188 , 0.042153 , 0.035732 , 0.073809 , 0.046391 , 0.054016 , 0.047906 , 0.040638 , 0.04012 , 0.056711 , 0.041368 , 0.044347 , 0.043156 
 629 , 0.049058 , 0.035748 , 0.053569 , 0.055448 , 0.044195 , 0.03795 , 0.041201 , 0.042896 , 0.039528 , 0.05779 , 0.051645 , 0.044407 , 0.071166 , 0.062161 , 0.047173 , 0.042138 , 0.038909 , 0.063187 , 0.042188 , 0.035653 , 0.073921 , 0.046415 , 0.054003 , 0.047926 , 0.040655 , 0.040147 , 0.056736 , 0.041418 , 0.044363 , 0.043147 
 630 , 0.049045 , 0.035819 , 0.053506 , 0.055449 , 0.044082 , 0.037986 , 0.041207 , 0.042871 , 0.039409 , 0.057933 , 0.051636 , 0.044333 , 0.071215 , 0.06217 , 0.047136 , 0.042162 , 0.038862 , 0.063181 , 0.042223 , 0.035568 , 0.074034 , 0.046444 , 0.053992 , 0.047951 , 0.040671 , 0.04018 , 0.056761 , 0.041464 , 0.044378 , 0.043139 
 631 , 0.049054 , 0.035777 , 0.053353 , 0.055307 , 0.044046 , 0.037876 , 0.041165 , 0.042823 , 0.039294 , 0.057909 , 0.051572 , 0.044224 , 0.071247 , 0.062113 , 0.046966 , 0.042025 , 0.038792 , 0.063185 , 0.042142 , 0.035392 , 0.074111 , 0.046446 , 0.053956 , 0.047937 , 0.040651 , 0.040188 , 0.056736 , 0.041483 , 0.044364 , 0.043063 
 632 , 0.049082 , 0.03568 , 0.053147 , 0.055093 , 0.044067 , 0.037687 , 0.041092 , 0.042775 , 0.039191 , 0.057816 , 0.051476 , 0.044089 , 0.071286 , 0.062021 , 0.04674 , 0.041808 , 0.038721 , 0.063207 , 0.042009 , 0.035182 , 0.074177 , 0.046454 , 0.053914 , 0.047908 , 0.040611 , 0.040186 , 0.056681 , 0.041495 , 0.04433 , 0.042965 
 633 , 0.049106 , 0.035582 , 0.052942 , 0.054873 , 0.044082 , 0.037497 , 0.041019 , 0.042733 , 0.039093 , 0.057724 , 0.051379 , 0.043954 , 0.07132 , 0.061929 , 0.046518 , 0.041596 , 0.038651 , 0.063229 , 0.041871 , 0.034971 , 0.074244 , 0.046457 , 0.053871 , 0.047879 , 0.040577 , 0.040185 , 0.056632 , 0.041501 , 0.044295 , 0.042873 
 634 , 0.049097 , 0.035499 , 0.052724 , 0.054703 , 0.044013 , 0.037332 , 0.040897 , 0.042623 , 0.038997 , 0.057629 , 0.051255 , 0.043812 , 0.071334 , 0.06181 , 0.046323 , 0.041412 , 0.038582 , 0.063223 , 0.041749 , 0.03477 , 0.074305 , 0.046446 , 0.053845 , 0.047853 , 0.040527 , 0.040168 , 0.056575 , 0.041508 , 0.04426 , 0.042769 
 635 , 0.049008 , 0.035445 , 0.052497 , 0.054628 , 0.043763 , 0.0372 , 0.040667 , 0.042389 , 0.038906 , 0.057512 , 0.051072 , 0.043662 , 0.071288 , 0.061623 , 0.046209 , 0.041312 , 0.038519 , 0.063166 , 0.041643 , 0.034603 , 0.074373 , 0.046394 , 0.053866 , 0.047852 , 0.040465 , 0.040129 , 0.056524 , 0.041503 , 0.044229 , 0.042664 
 636 , 0.048914 , 0.035385 , 0.052266 , 0.054551 , 0.043508 , 0.037074 , 0.040432 , 0.042149 , 0.038809 , 0.057397 , 0.050896 , 0.043514 , 0.071241 , 0.061439 , 0.046096 , 0.041206 , 0.038461 , 0.063112 , 0.041543 , 0.034436 , 0.074435 , 0.046343 , 0.053883 , 0.047853 , 0.040404 , 0.040095 , 0.056482 , 0.041498 , 0.044199 , 0.042554 
 637 , 0.04882 , 0.035324 , 0.052034 , 0.054473 , 0.043258 , 0.036942 , 0.040201 , 0.041909 , 0.038718 , 0.057288 , 0.050719 , 0.043365 , 0.071199 , 0.061249 , 0.045977 , 0.0411 , 0.038398 , 0.063052 , 0.041437 , 0.034268 , 0.074497 , 0.046292 , 0.053905 , 0.047859 , 0.040347 , 0.040055 , 0.056433 , 0.041494 , 0.044168 , 0.042449 
 638 , 0.04856 , 0.035217 , 0.05179 , 0.054131 , 0.043 , 0.036556 , 0.040073 , 0.041632 , 0.038447 , 0.057001 , 0.050484 , 0.043 , 0.071109 , 0.060935 , 0.045662 , 0.040833 , 0.038059 , 0.062651 , 0.041092 , 0.033917 , 0.074446 , 0.046196 , 0.053765 , 0.04771 , 0.040197 , 0.040028 , 0.056247 , 0.041379 , 0.044058 , 0.042302 
 639 , 0.048299 , 0.035115 , 0.051539 , 0.053782 , 0.042738 , 0.036168 , 0.039943 , 0.041358 , 0.038169 , 0.056706 , 0.050255 , 0.042631 , 0.071018 , 0.060622 , 0.045336 , 0.040558 , 0.037712 , 0.062239 , 0.040738 , 0.033559 , 0.074388 , 0.046096 , 0.053624 , 0.04755 , 0.040045 , 0.04 , 0.056058 , 0.041262 , 0.043944 , 0.042152 
 640 , 0.048039 , 0.035006 , 0.051294 , 0.053432 , 0.042482 , 0.035774 , 0.039813 , 0.041082 , 0.037889 , 0.056411 , 0.050019 , 0.042262 , 0.070927 , 0.060309 , 0.045009 , 0.040287 , 0.03737 , 0.061821 , 0.040383 , 0.033207 , 0.074329 , 0.045996 , 0.053477 , 0.047395 , 0.039892 , 0.039977 , 0.055869 , 0.041139 , 0.04383 , 0.042002 
 641 , 0.047845 , 0.034941 , 0.050786 , 0.053031 , 0.04206 , 0.035371 , 0.039617 , 0.040726 , 0.037627 , 0.056107 , 0.049689 , 0.041868 , 0.070679 , 0.059963 , 0.044644 , 0.039951 , 0.037016 , 0.061326 , 0.039974 , 0.03282 , 0.074242 , 0.045838 , 0.053319 , 0.047167 , 0.039691 , 0.039872 , 0.05566 , 0.041014 , 0.043683 , 0.041834 
 642 , 0.047697 , 0.034904 , 0.050125 , 0.052593 , 0.04156 , 0.03496 , 0.039387 , 0.040315 , 0.037372 , 0.055803 , 0.049293 , 0.041459 , 0.070334 , 0.059607 , 0.044255 , 0.039568 , 0.036653 , 0.060773 , 0.039534 , 0.032407 , 0.074132 , 0.045636 , 0.053142 , 0.046898 , 0.03946 , 0.039726 , 0.055429 , 0.040876 , 0.043508 , 0.041651 
 643 , 0.047548 , 0.034861 , 0.049469 , 0.052149 , 0.041054 , 0.034543 , 0.039156 , 0.03991 , 0.03711 , 0.055498 , 0.048897 , 0.041049 , 0.069982 , 0.059244 , 0.04387 , 0.039184 , 0.036283 , 0.060219 , 0.039094 , 0.031999 , 0.074017 , 0.045429 , 0.05296 , 0.046624 , 0.03923 , 0.039581 , 0.055198 , 0.040731 , 0.043332 , 0.041468 
 644 , 0.047379 , 0.034795 , 0.048786 , 0.051704 , 0.040584 , 0.034176 , 0.038944 , 0.039534 , 0.036815 , 0.055218 , 0.048474 , 0.040619 , 0.069601 , 0.058856 , 0.043479 , 0.038802 , 0.035919 , 0.059679 , 0.038672 , 0.031571 , 0.073886 , 0.045228 , 0.052777 , 0.046357 , 0.039001 , 0.039444 , 0.054951 , 0.04059 , 0.043144 , 0.041288 
 645 , 0.047177 , 0.034685 , 0.048058 , 0.051259 , 0.040183 , 0.033923 , 0.038767 , 0.039228 , 0.036424 , 0.055006 , 0.047995 , 0.040126 , 0.069181 , 0.058424 , 0.043088 , 0.038432 , 0.035577 , 0.059208 , 0.038312 , 0.031119 , 0.073724 , 0.045022 , 0.052584 , 0.046108 , 0.038801 , 0.03933 , 0.054671 , 0.040461 , 0.042929 , 0.041121 
 646 , 0.046971 , 0.034575 , 0.04733 , 0.050809 , 0.039779 , 0.033669 , 0.038589 , 0.038925 , 0.036033 , 0.054789 , 0.047512 , 0.039626 , 0.068757 , 0.057978 , 0.042689 , 0.03806 , 0.03523 , 0.058729 , 0.037946 , 0.030663 , 0.073563 , 0.044819 , 0.052392 , 0.045855 , 0.038595 , 0.03921 , 0.05439 , 0.040326 , 0.042712 , 0.040958 
 647 , 0.046765 , 0.034465 , 0.046589 , 0.050352 , 0.039364 , 0.03341 , 0.038411 , 0.038617 , 0.035634 , 0.054572 , 0.047028 , 0.039124 , 0.068332 , 0.057531 , 0.042283 , 0.037687 , 0.034876 , 0.058244 , 0.037573 , 0.030206 , 0.073395 , 0.04461 , 0.052194 , 0.045596 , 0.038389 , 0.03909 , 0.054104 , 0.040196 , 0.042494 , 0.040789 
 648 , 0.046562 , 0.034234 , 0.046013 , 0.049835 , 0.038953 , 0.033006 , 0.038182 , 0.038319 , 0.035343 , 0.054285 , 0.046705 , 0.038667 , 0.068132 , 0.056993 , 0.041792 , 0.037336 , 0.034577 , 0.05777 , 0.037142 , 0.029773 , 0.073267 , 0.044414 , 0.051994 , 0.045328 , 0.038159 , 0.038987 , 0.053874 , 0.040021 , 0.042249 , 0.040609 
 649 , 0.046361 , 0.033997 , 0.045435 , 0.049295 , 0.038532 , 0.03259 , 0.037949 , 0.038017 , 0.035055 , 0.05399 , 0.046378 , 0.038206 , 0.067937 , 0.056437 , 0.041289 , 0.036982 , 0.034277 , 0.057295 , 0.036702 , 0.029342 , 0.073136 , 0.044216 , 0.051788 , 0.045057 , 0.037915 , 0.038887 , 0.053646 , 0.039842 , 0.042003 , 0.040436 
 650 , 0.046155 , 0.033754 , 0.044844 , 0.048754 , 0.038117 , 0.032174 , 0.03771 , 0.037716 , 0.034762 , 0.053694 , 0.046046 , 0.037745 , 0.067743 , 0.055881 , 0.040785 , 0.036623 , 0.033972 , 0.056814 , 0.036256 , 0.028911 , 0.073005 , 0.044013 , 0.051582 , 0.044781 , 0.037676 , 0.038781 , 0.05342 , 0.039662 , 0.041752 , 0.040252 
 651 , 0.045951 , 0.033624 , 0.044233 , 0.048317 , 0.03764 , 0.031791 , 0.037502 , 0.037359 , 0.034518 , 0.053473 , 0.045671 , 0.037382 , 0.067524 , 0.055477 , 0.040412 , 0.036385 , 0.033705 , 0.056451 , 0.03591 , 0.028595 , 0.072914 , 0.043855 , 0.05141 , 0.044554 , 0.037485 , 0.038711 , 0.053186 , 0.039502 , 0.041558 , 0.040103 
 652 , 0.045756 , 0.033561 , 0.043595 , 0.047968 , 0.037131 , 0.03144 , 0.03732 , 0.036965 , 0.034294 , 0.053298 , 0.045275 , 0.037079 , 0.067281 , 0.055166 , 0.040122 , 0.036225 , 0.033452 , 0.056146 , 0.035612 , 0.028351 , 0.072858 , 0.043716 , 0.051258 , 0.044363 , 0.037331 , 0.038667 , 0.052943 , 0.03936 , 0.041395 , 0.039973 
 653 , 0.045555 , 0.033491 , 0.042952 , 0.047607 , 0.036621 , 0.031077 , 0.037132 , 0.03657 , 0.034076 , 0.053123 , 0.044878 , 0.036776 , 0.067033 , 0.054843 , 0.039827 , 0.036065 , 0.033193 , 0.055835 , 0.035314 , 0.028107 , 0.072796 , 0.043582 , 0.051105 , 0.044173 , 0.037178 , 0.038617 , 0.052693 , 0.039219 , 0.041231 , 0.039844 
