  time  ,:01:47 A,:01:56 A,:02:04 A,:02:12 A,:02:20 A,:02:47 A,:02:53 A,:03:01 A,:03:09 A,:03:19 A,:03:47 A,:03:55 A,:04:03 A,:04:12 A,:04:22 A,:04:42 A,:04:49 A,:04:57 A,:05:06 A,:05:16 A,:06:05 A,:06:13 A,:06:21 A,:06:28 A,:06:36 A,:06:51 A,:07:02 A,:07:09 A,:07:18 A,:07:27 A,:07:56 A,:08:04 A,:08:12 A,:08:21 A,:08:29 A,:08:48 A,:08:55 A,:09:03 A,:09:12 A,:09:22 A,:09:59 A,:10:07 A,:10:16 A,:10:24 A,:10:34 A,:10:52 A,:11:04 A,:11:22 A,:11:32 A,:11:45 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 971 , 0.373361 , 0.469101 , 0.403771 , 0.257665 , 0.295126 , 0.481091 , 0.307087 , 0.284696 , 0.374804 , 0.301432 , 0.227702 , 0.17848 , 0.173957 , 0.126026 , 0.238706 , 0.187543 , 0.190499 , 0.278419 , 0.234823 , 0.363172 , 0.438627 , 0.391217 , 0.288972 , 0.293524 , 0.450916 , 0.343327 , 0.461182 , 0.340541 , 0.363084 , 0.26518 , 0.281182 , 0.333713 , 0.410405 , 0.433705 , 0.222252 , 0.202478 , 0.253618 , 0.371249 , 0.399858 , 0.372358 , 0.365765 , 0.196137 , 0.409132 , 0.354185 , 0.389352 , 0.444018 , 0.607627 , 0.420612 , 0.268635 , 0.377039 
 972 , 0.371374 , 0.46835 , 0.404148 , 0.256754 , 0.295273 , 0.479717 , 0.307459 , 0.28404 , 0.373398 , 0.300948 , 0.226332 , 0.178781 , 0.17458 , 0.12542 , 0.238226 , 0.185895 , 0.189914 , 0.278781 , 0.234295 , 0.362131 , 0.437466 , 0.391102 , 0.288481 , 0.293436 , 0.449687 , 0.342333 , 0.459527 , 0.33966 , 0.362739 , 0.264424 , 0.2806 , 0.333084 , 0.409337 , 0.432856 , 0.222489 , 0.202223 , 0.253186 , 0.371515 , 0.398777 , 0.371719 , 0.365144 , 0.19639 , 0.407687 , 0.353712 , 0.388756 , 0.443889 , 0.606155 , 0.420026 , 0.268279 , 0.376201 
 973 , 0.371614 , 0.467673 , 0.404311 , 0.256561 , 0.294826 , 0.480259 , 0.30636 , 0.283744 , 0.372096 , 0.300246 , 0.225456 , 0.177768 , 0.173782 , 0.125611 , 0.238154 , 0.185604 , 0.190542 , 0.278824 , 0.233257 , 0.361379 , 0.436533 , 0.39069 , 0.287577 , 0.292304 , 0.449049 , 0.341615 , 0.458349 , 0.339516 , 0.362231 , 0.263462 , 0.279946 , 0.33299 , 0.408591 , 0.432747 , 0.222252 , 0.201912 , 0.253468 , 0.371196 , 0.398492 , 0.371038 , 0.365288 , 0.196621 , 0.406487 , 0.35376 , 0.388298 , 0.443047 , 0.604477 , 0.419814 , 0.268124 , 0.375782 
 974 , 0.372015 , 0.466956 , 0.404465 , 0.256552 , 0.295198 , 0.480348 , 0.305803 , 0.283558 , 0.371992 , 0.300201 , 0.224913 , 0.17686 , 0.173298 , 0.125869 , 0.238622 , 0.185796 , 0.191292 , 0.278873 , 0.232614 , 0.361275 , 0.436375 , 0.39048 , 0.28745 , 0.291865 , 0.450208 , 0.34154 , 0.458673 , 0.339894 , 0.361692 , 0.263371 , 0.279802 , 0.333233 , 0.408804 , 0.432736 , 0.222103 , 0.202015 , 0.254059 , 0.37071 , 0.398698 , 0.371345 , 0.365678 , 0.19676 , 0.40597 , 0.354555 , 0.389057 , 0.442577 , 0.604335 , 0.419562 , 0.268926 , 0.375313 
 975 , 0.372439 , 0.466228 , 0.404618 , 0.256579 , 0.295691 , 0.480368 , 0.305319 , 0.283384 , 0.372069 , 0.300261 , 0.224411 , 0.175966 , 0.172864 , 0.126128 , 0.239179 , 0.186052 , 0.192061 , 0.278925 , 0.232019 , 0.361272 , 0.436322 , 0.390303 , 0.287443 , 0.29152 , 0.451642 , 0.341563 , 0.45922 , 0.340341 , 0.361137 , 0.263411 , 0.279736 , 0.333533 , 0.409153 , 0.432745 , 0.221968 , 0.202177 , 0.254699 , 0.370201 , 0.398979 , 0.37181 , 0.366106 , 0.196896 , 0.405558 , 0.355468 , 0.390009 , 0.442155 , 0.604422 , 0.419304 , 0.269885 , 0.374836 
 976 , 0.373498 , 0.466627 , 0.404888 , 0.257433 , 0.295491 , 0.480624 , 0.305297 , 0.282998 , 0.37341 , 0.300227 , 0.22479 , 0.176106 , 0.172143 , 0.126334 , 0.238957 , 0.186591 , 0.192229 , 0.278473 , 0.231305 , 0.36155 , 0.436507 , 0.390446 , 0.287839 , 0.291902 , 0.453109 , 0.34171 , 0.459912 , 0.340644 , 0.360847 , 0.263726 , 0.280129 , 0.333508 , 0.409736 , 0.43307 , 0.221909 , 0.20228 , 0.254804 , 0.369874 , 0.399409 , 0.372321 , 0.366883 , 0.196367 , 0.405883 , 0.356012 , 0.39099 , 0.442461 , 0.605272 , 0.419014 , 0.27064 , 0.374382 
 977 , 0.374845 , 0.468353 , 0.40557 , 0.25878 , 0.295217 , 0.481485 , 0.305566 , 0.282804 , 0.375318 , 0.300321 , 0.225897 , 0.177035 , 0.171504 , 0.126823 , 0.238673 , 0.187414 , 0.192243 , 0.278092 , 0.230809 , 0.362368 , 0.437294 , 0.391169 , 0.288382 , 0.292089 , 0.453917 , 0.342325 , 0.460869 , 0.340986 , 0.361029 , 0.263744 , 0.280963 , 0.33387 , 0.410668 , 0.434318 , 0.221986 , 0.202621 , 0.255266 , 0.370477 , 0.400565 , 0.372792 , 0.368133 , 0.195915 , 0.40709 , 0.356304 , 0.39221 , 0.443393 , 0.605782 , 0.419175 , 0.271023 , 0.37495 
 978 , 0.376208 , 0.470729 , 0.406525 , 0.260243 , 0.295091 , 0.482736 , 0.305903 , 0.282804 , 0.377261 , 0.300529 , 0.227286 , 0.178249 , 0.171014 , 0.127555 , 0.238584 , 0.18837 , 0.192333 , 0.277904 , 0.230512 , 0.363505 , 0.438469 , 0.392218 , 0.28891 , 0.291889 , 0.454216 , 0.343251 , 0.461978 , 0.341395 , 0.361485 , 0.263451 , 0.281985 , 0.334628 , 0.411793 , 0.436157 , 0.222135 , 0.203163 , 0.256157 , 0.371735 , 0.40221 , 0.373216 , 0.369628 , 0.195717 , 0.408737 , 0.35651 , 0.393605 , 0.44458 , 0.605789 , 0.41969 , 0.271178 , 0.37629 
 979 , 0.376734 , 0.472739 , 0.407143 , 0.26114 , 0.295386 , 0.483396 , 0.306388 , 0.283021 , 0.378459 , 0.300674 , 0.228655 , 0.1795 , 0.171282 , 0.128339 , 0.238762 , 0.18904 , 0.192444 , 0.278143 , 0.230895 , 0.36427 , 0.439306 , 0.393146 , 0.289391 , 0.291555 , 0.45404 , 0.344091 , 0.463042 , 0.34157 , 0.361708 , 0.263041 , 0.282694 , 0.335136 , 0.412442 , 0.437581 , 0.222396 , 0.203615 , 0.256853 , 0.372727 , 0.403435 , 0.373511 , 0.370668 , 0.195538 , 0.410149 , 0.356607 , 0.394509 , 0.445553 , 0.605383 , 0.420063 , 0.271013 , 0.377535 
 980 , 0.37653 , 0.47422 , 0.407333 , 0.261323 , 0.29623 , 0.483551 , 0.307205 , 0.283529 , 0.378653 , 0.300697 , 0.229932 , 0.180731 , 0.17252 , 0.129198 , 0.239454 , 0.189227 , 0.192639 , 0.278776 , 0.232282 , 0.364529 , 0.439948 , 0.39399 , 0.290049 , 0.291472 , 0.453582 , 0.344906 , 0.464044 , 0.341541 , 0.361946 , 0.262915 , 0.283004 , 0.335342 , 0.412546 , 0.43838 , 0.223015 , 0.203929 , 0.257031 , 0.373416 , 0.403921 , 0.373807 , 0.371078 , 0.19545 , 0.411036 , 0.356756 , 0.394649 , 0.446252 , 0.605039 , 0.420419 , 0.270589 , 0.378391 
 981 , 0.377475 , 0.475669 , 0.407589 , 0.261659 , 0.297009 , 0.484486 , 0.308412 , 0.284045 , 0.378855 , 0.300585 , 0.231026 , 0.181799 , 0.173564 , 0.130067 , 0.240536 , 0.18923 , 0.192992 , 0.278903 , 0.233909 , 0.364779 , 0.441303 , 0.395051 , 0.291383 , 0.29263 , 0.454138 , 0.345969 , 0.465064 , 0.341846 , 0.363102 , 0.264006 , 0.283376 , 0.335673 , 0.412941 , 0.439026 , 0.224172 , 0.204167 , 0.256563 , 0.37426 , 0.404008 , 0.374587 , 0.371488 , 0.195525 , 0.411375 , 0.357442 , 0.394539 , 0.446952 , 0.606411 , 0.421246 , 0.270639 , 0.378512 
 982 , 0.378448 , 0.476975 , 0.407989 , 0.261911 , 0.297713 , 0.485453 , 0.309589 , 0.284383 , 0.37907 , 0.300559 , 0.232038 , 0.182684 , 0.174508 , 0.130787 , 0.241609 , 0.189253 , 0.193198 , 0.279059 , 0.235395 , 0.365059 , 0.442692 , 0.396142 , 0.292703 , 0.293809 , 0.454754 , 0.346998 , 0.466094 , 0.34218 , 0.364285 , 0.265117 , 0.283783 , 0.336076 , 0.413435 , 0.439683 , 0.225294 , 0.204376 , 0.256191 , 0.375148 , 0.404114 , 0.375364 , 0.371954 , 0.195688 , 0.411649 , 0.358135 , 0.394501 , 0.447603 , 0.607867 , 0.422064 , 0.270726 , 0.378645 
 983 , 0.379664 , 0.477346 , 0.409399 , 0.261611 , 0.297956 , 0.486657 , 0.310633 , 0.283477 , 0.379361 , 0.301153 , 0.232477 , 0.182237 , 0.174775 , 0.130397 , 0.242605 , 0.189412 , 0.192399 , 0.279416 , 0.235966 , 0.365541 , 0.444356 , 0.397481 , 0.293966 , 0.295203 , 0.455819 , 0.347882 , 0.467259 , 0.342771 , 0.365704 , 0.266401 , 0.284457 , 0.336984 , 0.414691 , 0.440476 , 0.226136 , 0.204364 , 0.256489 , 0.376357 , 0.4044 , 0.376158 , 0.372827 , 0.196524 , 0.411488 , 0.358914 , 0.394961 , 0.447967 , 0.609937 , 0.422823 , 0.27101 , 0.378859 
 984 , 0.379758 , 0.476147 , 0.409673 , 0.260456 , 0.297643 , 0.486198 , 0.310457 , 0.282234 , 0.378664 , 0.30172 , 0.232012 , 0.181389 , 0.174677 , 0.129457 , 0.242773 , 0.189649 , 0.191109 , 0.280262 , 0.235817 , 0.365187 , 0.443998 , 0.397819 , 0.294519 , 0.295525 , 0.455736 , 0.347417 , 0.467445 , 0.342984 , 0.365483 , 0.26618 , 0.284706 , 0.336749 , 0.41467 , 0.439856 , 0.226108 , 0.203644 , 0.256984 , 0.375762 , 0.404095 , 0.375529 , 0.373127 , 0.196548 , 0.411104 , 0.358788 , 0.39473 , 0.447092 , 0.610171 , 0.42279 , 0.270228 , 0.378612 
 985 , 0.379823 , 0.474899 , 0.409912 , 0.259279 , 0.297313 , 0.485684 , 0.310244 , 0.280995 , 0.377938 , 0.302282 , 0.231526 , 0.180538 , 0.174565 , 0.128511 , 0.242915 , 0.189885 , 0.18981 , 0.281123 , 0.235643 , 0.364804 , 0.443574 , 0.398118 , 0.295051 , 0.295817 , 0.455624 , 0.346909 , 0.467604 , 0.343186 , 0.36521 , 0.265907 , 0.284944 , 0.336483 , 0.414609 , 0.439184 , 0.226058 , 0.202909 , 0.257487 , 0.375108 , 0.403766 , 0.374859 , 0.373404 , 0.196548 , 0.410707 , 0.358634 , 0.394482 , 0.446178 , 0.610351 , 0.422733 , 0.269421 , 0.37835 
 986 , 0.379401 , 0.473999 , 0.40986 , 0.258275 , 0.29724 , 0.485272 , 0.309687 , 0.280368 , 0.37725 , 0.302025 , 0.230142 , 0.179637 , 0.174486 , 0.128184 , 0.243014 , 0.189433 , 0.189707 , 0.281263 , 0.234991 , 0.364559 , 0.443325 , 0.397628 , 0.295019 , 0.296048 , 0.45586 , 0.34635 , 0.467156 , 0.343385 , 0.36478 , 0.265426 , 0.285101 , 0.336228 , 0.414721 , 0.438709 , 0.225776 , 0.202637 , 0.257368 , 0.37432 , 0.4035 , 0.374204 , 0.373309 , 0.196311 , 0.410761 , 0.357896 , 0.394645 , 0.444651 , 0.609875 , 0.42279 , 0.268769 , 0.377221 
 987 , 0.378322 , 0.474262 , 0.410278 , 0.257753 , 0.296752 , 0.485474 , 0.30939 , 0.279672 , 0.37681 , 0.301405 , 0.229036 , 0.178696 , 0.174764 , 0.128106 , 0.242941 , 0.188454 , 0.189838 , 0.280876 , 0.234066 , 0.364428 , 0.443387 , 0.397147 , 0.29438 , 0.296211 , 0.455838 , 0.34626 , 0.466585 , 0.343056 , 0.364457 , 0.265028 , 0.285168 , 0.336077 , 0.415053 , 0.438787 , 0.225378 , 0.202807 , 0.256892 , 0.373553 , 0.403294 , 0.374268 , 0.372867 , 0.196218 , 0.410843 , 0.357316 , 0.394937 , 0.442805 , 0.608672 , 0.42241 , 0.268285 , 0.376298 
 988 , 0.376953 , 0.475078 , 0.410966 , 0.257458 , 0.29603 , 0.485961 , 0.309247 , 0.278869 , 0.376483 , 0.300693 , 0.22816 , 0.177725 , 0.175222 , 0.128084 , 0.242789 , 0.187283 , 0.189966 , 0.280298 , 0.23305 , 0.364346 , 0.443591 , 0.39675 , 0.293492 , 0.296343 , 0.455647 , 0.346413 , 0.466013 , 0.342458 , 0.364195 , 0.264694 , 0.285199 , 0.335983 , 0.415484 , 0.43912 , 0.224943 , 0.203149 , 0.256291 , 0.372801 , 0.403103 , 0.374694 , 0.372284 , 0.196226 , 0.410891 , 0.356866 , 0.395252 , 0.44085 , 0.607175 , 0.421797 , 0.267859 , 0.37556 
 989 , 0.37634 , 0.475993 , 0.41123 , 0.257433 , 0.295038 , 0.487224 , 0.308832 , 0.278587 , 0.376427 , 0.300066 , 0.228449 , 0.177538 , 0.175561 , 0.128057 , 0.242877 , 0.186827 , 0.190193 , 0.279726 , 0.232477 , 0.364068 , 0.443731 , 0.396621 , 0.292864 , 0.296346 , 0.455531 , 0.346757 , 0.465716 , 0.34199 , 0.364022 , 0.264211 , 0.285283 , 0.335927 , 0.415671 , 0.439458 , 0.224525 , 0.203557 , 0.255898 , 0.372288 , 0.403173 , 0.375229 , 0.3718 , 0.196424 , 0.41098 , 0.357063 , 0.395424 , 0.4399 , 0.605654 , 0.42149 , 0.267396 , 0.375311 
 990 , 0.376732 , 0.476595 , 0.411256 , 0.257512 , 0.294189 , 0.488753 , 0.308191 , 0.279092 , 0.376808 , 0.299514 , 0.229687 , 0.178251 , 0.175615 , 0.128084 , 0.243498 , 0.187161 , 0.190601 , 0.279208 , 0.232568 , 0.363655 , 0.443777 , 0.39645 , 0.2926 , 0.296197 , 0.455894 , 0.347062 , 0.465637 , 0.342046 , 0.363998 , 0.263664 , 0.285424 , 0.336045 , 0.415743 , 0.43947 , 0.22424 , 0.203975 , 0.255912 , 0.37228 , 0.403521 , 0.375714 , 0.371704 , 0.196776 , 0.411314 , 0.357701 , 0.395711 , 0.440279 , 0.604964 , 0.421504 , 0.26708 , 0.375364 
 991 , 0.377774 , 0.476534 , 0.411525 , 0.257389 , 0.293968 , 0.489611 , 0.30755 , 0.280205 , 0.377559 , 0.298973 , 0.230834 , 0.179372 , 0.175366 , 0.12823 , 0.244666 , 0.18781 , 0.191166 , 0.278753 , 0.233145 , 0.36328 , 0.443753 , 0.395822 , 0.292562 , 0.295989 , 0.456964 , 0.347003 , 0.465506 , 0.342805 , 0.36411 , 0.263202 , 0.285594 , 0.336405 , 0.41595 , 0.438893 , 0.224162 , 0.204325 , 0.256309 , 0.37278 , 0.403952 , 0.375968 , 0.372147 , 0.197095 , 0.412024 , 0.358123 , 0.396415 , 0.441477 , 0.605745 , 0.42164 , 0.267075 , 0.375231 
 992 , 0.378798 , 0.476807 , 0.411864 , 0.257463 , 0.293766 , 0.490132 , 0.307312 , 0.280894 , 0.37841 , 0.298593 , 0.23184 , 0.180576 , 0.175279 , 0.128291 , 0.245646 , 0.188396 , 0.191644 , 0.278301 , 0.233528 , 0.36299 , 0.443759 , 0.395349 , 0.292287 , 0.295773 , 0.457936 , 0.346788 , 0.465379 , 0.343418 , 0.364284 , 0.262707 , 0.285743 , 0.336764 , 0.416209 , 0.438236 , 0.224072 , 0.204569 , 0.256634 , 0.373281 , 0.404346 , 0.376315 , 0.372562 , 0.197248 , 0.412711 , 0.358338 , 0.397089 , 0.442564 , 0.606711 , 0.421784 , 0.267197 , 0.375196 
 993 , 0.379755 , 0.478161 , 0.412411 , 0.258212 , 0.29369 , 0.489729 , 0.308387 , 0.280185 , 0.379534 , 0.298796 , 0.232418 , 0.181959 , 0.175765 , 0.12808 , 0.24594 , 0.188787 , 0.191823 , 0.277946 , 0.233314 , 0.363005 , 0.443922 , 0.395522 , 0.291375 , 0.295615 , 0.458561 , 0.346202 , 0.465389 , 0.343538 , 0.364685 , 0.262167 , 0.285896 , 0.337094 , 0.416686 , 0.437536 , 0.22395 , 0.204478 , 0.256717 , 0.373793 , 0.40463 , 0.377009 , 0.372944 , 0.196906 , 0.413336 , 0.357939 , 0.397615 , 0.443195 , 0.608137 , 0.422077 , 0.267715 , 0.375555 
 994 , 0.381079 , 0.480157 , 0.412984 , 0.259696 , 0.294359 , 0.490966 , 0.310061 , 0.279221 , 0.380835 , 0.299955 , 0.233667 , 0.18325 , 0.176984 , 0.128068 , 0.245751 , 0.189591 , 0.191994 , 0.278272 , 0.23337 , 0.363515 , 0.445058 , 0.397503 , 0.291834 , 0.296267 , 0.459591 , 0.346516 , 0.467195 , 0.343915 , 0.365935 , 0.262157 , 0.286732 , 0.337731 , 0.418145 , 0.43892 , 0.22405 , 0.204706 , 0.257008 , 0.374621 , 0.405439 , 0.378502 , 0.374371 , 0.196951 , 0.414357 , 0.358227 , 0.398207 , 0.4434 , 0.608917 , 0.42409 , 0.268557 , 0.377397 
 995 , 0.382448 , 0.482227 , 0.413577 , 0.261235 , 0.295047 , 0.492254 , 0.311797 , 0.278223 , 0.382186 , 0.301158 , 0.234959 , 0.184584 , 0.178252 , 0.128057 , 0.245551 , 0.190421 , 0.192172 , 0.278607 , 0.233423 , 0.36404 , 0.446226 , 0.399558 , 0.292312 , 0.296945 , 0.460653 , 0.346843 , 0.469068 , 0.344305 , 0.367223 , 0.262143 , 0.287592 , 0.338381 , 0.419659 , 0.44036 , 0.224158 , 0.204947 , 0.257312 , 0.375482 , 0.406279 , 0.38005 , 0.37586 , 0.196991 , 0.415411 , 0.358523 , 0.398819 , 0.443613 , 0.609719 , 0.426177 , 0.269423 , 0.379305 
 996 , 0.382271 , 0.48275 , 0.413809 , 0.261168 , 0.296458 , 0.492671 , 0.312478 , 0.277602 , 0.382172 , 0.302236 , 0.23511 , 0.184255 , 0.179289 , 0.12792 , 0.245667 , 0.190167 , 0.191462 , 0.279452 , 0.234527 , 0.364028 , 0.446608 , 0.40055 , 0.292939 , 0.29717 , 0.460982 , 0.346899 , 0.470699 , 0.344652 , 0.368364 , 0.262452 , 0.287862 , 0.338863 , 0.42069 , 0.441857 , 0.224728 , 0.204792 , 0.256995 , 0.37542 , 0.406141 , 0.380824 , 0.376984 , 0.196814 , 0.415858 , 0.357941 , 0.39919 , 0.443112 , 0.610448 , 0.427611 , 0.269572 , 0.380159 
 997 , 0.381823 , 0.482992 , 0.413204 , 0.260283 , 0.296855 , 0.49235 , 0.313125 , 0.276745 , 0.381812 , 0.302642 , 0.234177 , 0.183432 , 0.179965 , 0.127432 , 0.246041 , 0.189091 , 0.190728 , 0.280078 , 0.23536 , 0.363864 , 0.446687 , 0.400512 , 0.292432 , 0.296937 , 0.460475 , 0.346836 , 0.470428 , 0.344185 , 0.368112 , 0.262159 , 0.287497 , 0.339144 , 0.420593 , 0.442771 , 0.225022 , 0.204277 , 0.255971 , 0.375023 , 0.405383 , 0.380466 , 0.376375 , 0.196083 , 0.415342 , 0.357162 , 0.399241 , 0.443243 , 0.611618 , 0.42751 , 0.269018 , 0.379195 
 998 , 0.381307 , 0.483178 , 0.412328 , 0.259142 , 0.296931 , 0.4918 , 0.313804 , 0.275788 , 0.38136 , 0.302852 , 0.232897 , 0.182458 , 0.180558 , 0.126808 , 0.246516 , 0.187746 , 0.189983 , 0.280645 , 0.236116 , 0.363656 , 0.44669 , 0.400167 , 0.291557 , 0.296554 , 0.459693 , 0.346748 , 0.469559 , 0.343448 , 0.367421 , 0.261669 , 0.286932 , 0.339369 , 0.420143 , 0.443529 , 0.225227 , 0.203642 , 0.254708 , 0.374533 , 0.404426 , 0.37975 , 0.375201 , 0.195165 , 0.414524 , 0.356312 , 0.399197 , 0.443605 , 0.612978 , 0.426935 , 0.26824 , 0.377647 
 999 , 0.381096 , 0.483184 , 0.41243 , 0.257999 , 0.296508 , 0.491589 , 0.313881 , 0.276624 , 0.381514 , 0.302802 , 0.231508 , 0.181044 , 0.18011 , 0.126166 , 0.247239 , 0.186821 , 0.189461 , 0.280609 , 0.23609 , 0.363898 , 0.447233 , 0.399635 , 0.291526 , 0.296665 , 0.459548 , 0.347065 , 0.468498 , 0.343097 , 0.366717 , 0.261589 , 0.286363 , 0.339611 , 0.419327 , 0.444211 , 0.224994 , 0.203382 , 0.253979 , 0.374229 , 0.404136 , 0.378944 , 0.373968 , 0.194577 , 0.413852 , 0.356595 , 0.398962 , 0.444107 , 0.614246 , 0.426357 , 0.267616 , 0.375922 
 1000 , 0.380221 , 0.482142 , 0.412522 , 0.256345 , 0.295619 , 0.49066 , 0.312661 , 0.278311 , 0.381118 , 0.302112 , 0.230282 , 0.179278 , 0.178884 , 0.125294 , 0.247451 , 0.186152 , 0.188861 , 0.279648 , 0.235096 , 0.363793 , 0.447399 , 0.398299 , 0.291216 , 0.29647 , 0.458781 , 0.346647 , 0.466923 , 0.34266 , 0.366269 , 0.261565 , 0.285499 , 0.339222 , 0.417644 , 0.443747 , 0.224165 , 0.203142 , 0.253313 , 0.373416 , 0.403964 , 0.377825 , 0.372478 , 0.194155 , 0.413032 , 0.356721 , 0.398085 , 0.444158 , 0.613911 , 0.42582 , 0.267085 , 0.374058 
 1001 , 0.378346 , 0.479953 , 0.411963 , 0.254073 , 0.294474 , 0.488644 , 0.310276 , 0.279881 , 0.379683 , 0.300819 , 0.229285 , 0.177335 , 0.177358 , 0.124141 , 0.246892 , 0.185508 , 0.18802 , 0.277973 , 0.233446 , 0.363005 , 0.446768 , 0.396103 , 0.290019 , 0.295609 , 0.456859 , 0.345092 , 0.464835 , 0.341876 , 0.366111 , 0.261335 , 0.284273 , 0.338067 , 0.41515 , 0.441955 , 0.222911 , 0.202676 , 0.252373 , 0.371868 , 0.403509 , 0.376358 , 0.370693 , 0.19372 , 0.411929 , 0.355939 , 0.396541 , 0.443586 , 0.611718 , 0.425323 , 0.266556 , 0.372105 
 1002 , 0.376555 , 0.478107 , 0.410821 , 0.252341 , 0.293293 , 0.487025 , 0.308265 , 0.280828 , 0.378547 , 0.299043 , 0.228417 , 0.176109 , 0.176189 , 0.12321 , 0.245862 , 0.184745 , 0.187575 , 0.276404 , 0.23163 , 0.362105 , 0.445856 , 0.394236 , 0.288633 , 0.294905 , 0.455043 , 0.34346 , 0.462727 , 0.341148 , 0.365887 , 0.261127 , 0.283084 , 0.336889 , 0.412927 , 0.44018 , 0.221708 , 0.202225 , 0.251647 , 0.37065 , 0.40312 , 0.375195 , 0.369038 , 0.193204 , 0.410947 , 0.355001 , 0.395103 , 0.443026 , 0.609787 , 0.425018 , 0.265942 , 0.370289 
 1003 , 0.375365 , 0.477316 , 0.4092 , 0.251964 , 0.292347 , 0.486642 , 0.30726 , 0.280727 , 0.37839 , 0.296635 , 0.227919 , 0.176397 , 0.175837 , 0.122863 , 0.244187 , 0.183997 , 0.187834 , 0.2753 , 0.229835 , 0.361458 , 0.444727 , 0.3934 , 0.287395 , 0.294817 , 0.454157 , 0.342181 , 0.461173 , 0.340843 , 0.365586 , 0.261102 , 0.282071 , 0.336029 , 0.411756 , 0.43902 , 0.220863 , 0.201946 , 0.251593 , 0.370315 , 0.403035 , 0.374816 , 0.367925 , 0.19262 , 0.410452 , 0.354115 , 0.394109 , 0.442743 , 0.60903 , 0.425222 , 0.265265 , 0.369074 
 1004 , 0.376027 , 0.478352 , 0.41017 , 0.253263 , 0.29274 , 0.488541 , 0.307542 , 0.281246 , 0.380217 , 0.295132 , 0.2279 , 0.177531 , 0.176088 , 0.123274 , 0.243297 , 0.184187 , 0.187994 , 0.275294 , 0.2292 , 0.362811 , 0.444897 , 0.394447 , 0.288395 , 0.296277 , 0.456636 , 0.343052 , 0.462194 , 0.342011 , 0.365559 , 0.261722 , 0.281424 , 0.336716 , 0.412986 , 0.440426 , 0.221106 , 0.202303 , 0.252816 , 0.371145 , 0.403908 , 0.375426 , 0.368037 , 0.192327 , 0.411046 , 0.354729 , 0.394138 , 0.443557 , 0.611432 , 0.426122 , 0.264882 , 0.369308 
 1005 , 0.376818 , 0.479388 , 0.411082 , 0.254521 , 0.29315 , 0.490552 , 0.307733 , 0.281763 , 0.381973 , 0.293688 , 0.227949 , 0.178643 , 0.176306 , 0.123666 , 0.242383 , 0.184485 , 0.188111 , 0.275325 , 0.228602 , 0.364176 , 0.445049 , 0.395497 , 0.28937 , 0.297715 , 0.459105 , 0.343945 , 0.463304 , 0.343149 , 0.365482 , 0.262242 , 0.280726 , 0.33741 , 0.414216 , 0.441899 , 0.221322 , 0.202609 , 0.254005 , 0.371921 , 0.404742 , 0.375987 , 0.368094 , 0.191989 , 0.411655 , 0.355327 , 0.394179 , 0.444367 , 0.613805 , 0.427018 , 0.26439 , 0.369641 
 1006 , 0.378697 , 0.479853 , 0.41063 , 0.254565 , 0.293528 , 0.492858 , 0.306773 , 0.281826 , 0.381696 , 0.293814 , 0.228761 , 0.17882 , 0.175935 , 0.12363 , 0.241543 , 0.185993 , 0.187604 , 0.275806 , 0.228852 , 0.364784 , 0.444865 , 0.395952 , 0.289439 , 0.29804 , 0.459948 , 0.344509 , 0.464826 , 0.343218 , 0.364899 , 0.261213 , 0.279707 , 0.337821 , 0.41472 , 0.443317 , 0.221113 , 0.20214 , 0.254085 , 0.371501 , 0.40461 , 0.375608 , 0.367417 , 0.191379 , 0.412024 , 0.355458 , 0.394353 , 0.444699 , 0.614306 , 0.427308 , 0.262864 , 0.371096 
 1007 , 0.379528 , 0.479221 , 0.407968 , 0.253896 , 0.292364 , 0.493151 , 0.305046 , 0.281032 , 0.379762 , 0.293805 , 0.228412 , 0.177933 , 0.175046 , 0.123161 , 0.240656 , 0.186259 , 0.187409 , 0.275451 , 0.228361 , 0.363184 , 0.443902 , 0.395018 , 0.288082 , 0.296874 , 0.45782 , 0.343668 , 0.463959 , 0.342547 , 0.363788 , 0.260075 , 0.278634 , 0.336812 , 0.41372 , 0.442553 , 0.219727 , 0.200952 , 0.252541 , 0.370707 , 0.403475 , 0.375411 , 0.365889 , 0.190302 , 0.411123 , 0.354688 , 0.393868 , 0.443635 , 0.613635 , 0.426009 , 0.260166 , 0.371584 
