AUG6MNAT00050.spu,AUG6MNAT00049.spu,AUG6MNAT00048.spu,
Wavelength,AUG6MNAT00051.spu,AUG6MNAT00052.spu,AUG6MNAT00053.spu,AUG6MNAT00054.spu,AUG6MNAT00055.spu,AUG6MNAT00056.spu,AUG6MNAT00057.spu,AUG6MNAT00058.spu,AUG6MNAT00059.spu,AUG6MNAT00060.spu,AUG6MNAT00061.spu,AUG6MNAT00062.spu,AUG6MNAT00063.spu,AUG6MNAT00064.spu,AUG6MNAT00065.spu,AUG6MNAT00066.spu,AUG6MNAT00067.spu,AUG6MNAT00068.spu,AUG6MNAT00069.spu,AUG6MNAT00070.spu
  (nm),8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1
  time  ,46:57 AM,47:11 AM,47:18 AM,47:25 AM,47:35 AM,48:29 AM,48:36 AM,48:44 AM,48:50 AM,48:57 AM,49:33 AM,49:40 AM,49:46 AM,49:55 AM,50:06 AM,50:54 AM,51:00 AM,51:09 AM,51:16 AM,51:22 AM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 856 , 0.437304 , 0.238959 , 0.355139 , 0.255157 , 0.233733 , 0.232688 , 0.20904 , 0.327627 , 0.326874 , 0.231345 , 0.290025 , 0.347664 , 0.302032 , 0.44035 , 0.317775 , 0.224628 , 0.230825 , 0.325542 , 0.281465 , 0.263905 
 857 , 0.437605 , 0.239061 , 0.355525 , 0.255323 , 0.23388 , 0.232799 , 0.209238 , 0.327919 , 0.327234 , 0.231495 , 0.290426 , 0.347885 , 0.302246 , 0.440704 , 0.317834 , 0.224787 , 0.231103 , 0.325925 , 0.281883 , 0.264258 
 858 , 0.438067 , 0.239228 , 0.355869 , 0.255413 , 0.234156 , 0.232985 , 0.20944 , 0.328195 , 0.327471 , 0.231734 , 0.290769 , 0.348008 , 0.302437 , 0.440966 , 0.317892 , 0.22492 , 0.231287 , 0.326364 , 0.282327 , 0.26448 
 859 , 0.438596 , 0.23944 , 0.356229 , 0.255514 , 0.234478 , 0.233181 , 0.209642 , 0.328483 , 0.327723 , 0.232019 , 0.291139 , 0.348143 , 0.302658 , 0.441234 , 0.317992 , 0.22506 , 0.231453 , 0.326843 , 0.282809 , 0.264688 
 860 , 0.439076 , 0.239653 , 0.356671 , 0.255708 , 0.234832 , 0.233404 , 0.209876 , 0.328735 , 0.328038 , 0.232314 , 0.29151 , 0.348387 , 0.302923 , 0.441563 , 0.318162 , 0.225239 , 0.231658 , 0.327332 , 0.283271 , 0.264917 
 861 , 0.439362 , 0.239851 , 0.357319 , 0.25619 , 0.235241 , 0.233625 , 0.210147 , 0.328858 , 0.328523 , 0.232602 , 0.29182 , 0.348843 , 0.303245 , 0.442041 , 0.318501 , 0.225468 , 0.231954 , 0.32779 , 0.283628 , 0.265204 
 862 , 0.439551 , 0.240019 , 0.357996 , 0.256729 , 0.235608 , 0.23378 , 0.210361 , 0.328952 , 0.329007 , 0.232836 , 0.292076 , 0.349179 , 0.303506 , 0.442548 , 0.318837 , 0.225672 , 0.232261 , 0.328198 , 0.283904 , 0.265511 
 863 , 0.439749 , 0.240195 , 0.358685 , 0.257288 , 0.235994 , 0.233938 , 0.210583 , 0.329053 , 0.329503 , 0.233073 , 0.292337 , 0.349526 , 0.303767 , 0.443065 , 0.319184 , 0.225879 , 0.232572 , 0.328622 , 0.284189 , 0.265831 
 864 , 0.440014 , 0.240414 , 0.359139 , 0.257606 , 0.236208 , 0.234025 , 0.210605 , 0.32941 , 0.329845 , 0.23346 , 0.292652 , 0.349837 , 0.303902 , 0.443529 , 0.319497 , 0.226155 , 0.232729 , 0.328894 , 0.284471 , 0.266192 
 865 , 0.440318 , 0.240682 , 0.359611 , 0.257891 , 0.236296 , 0.234183 , 0.210667 , 0.329876 , 0.330067 , 0.233827 , 0.292945 , 0.350221 , 0.304041 , 0.443957 , 0.319754 , 0.22648 , 0.232863 , 0.329194 , 0.2848 , 0.266508 
 866 , 0.440638 , 0.24096 , 0.360095 , 0.258181 , 0.236387 , 0.23435 , 0.210735 , 0.330358 , 0.330292 , 0.234199 , 0.293246 , 0.350617 , 0.304188 , 0.444401 , 0.32002 , 0.226814 , 0.233002 , 0.329503 , 0.285136 , 0.266839 
 867 , 0.44104 , 0.241322 , 0.360685 , 0.258506 , 0.236495 , 0.234596 , 0.210867 , 0.330856 , 0.330654 , 0.234279 , 0.293515 , 0.350952 , 0.304492 , 0.444814 , 0.320311 , 0.227095 , 0.233276 , 0.329894 , 0.285555 , 0.267171 
 868 , 0.44163 , 0.241729 , 0.361477 , 0.258912 , 0.236804 , 0.23493 , 0.211105 , 0.331439 , 0.331216 , 0.234294 , 0.29388 , 0.351415 , 0.305007 , 0.445176 , 0.32066 , 0.227379 , 0.233698 , 0.330449 , 0.286137 , 0.267625 
 869 , 0.442274 , 0.242143 , 0.362326 , 0.259342 , 0.237188 , 0.235292 , 0.211364 , 0.332048 , 0.331841 , 0.23435 , 0.294287 , 0.351943 , 0.305566 , 0.445527 , 0.321037 , 0.227686 , 0.234152 , 0.33105 , 0.286772 , 0.268124 
 870 , 0.442923 , 0.24246 , 0.363106 , 0.259723 , 0.237499 , 0.235628 , 0.211661 , 0.33251 , 0.332439 , 0.234469 , 0.294741 , 0.352416 , 0.306041 , 0.445866 , 0.321362 , 0.227993 , 0.234581 , 0.331646 , 0.287361 , 0.268593 
 871 , 0.443485 , 0.242538 , 0.363608 , 0.259946 , 0.237588 , 0.235891 , 0.212014 , 0.332569 , 0.332997 , 0.234662 , 0.295276 , 0.352776 , 0.306287 , 0.446248 , 0.321589 , 0.228311 , 0.234953 , 0.332192 , 0.287798 , 0.268973 
 872 , 0.443948 , 0.242571 , 0.363972 , 0.260083 , 0.237587 , 0.236141 , 0.212367 , 0.332525 , 0.333578 , 0.234781 , 0.295834 , 0.353115 , 0.306471 , 0.446734 , 0.321842 , 0.228647 , 0.235323 , 0.33274 , 0.288187 , 0.26933 
 873 , 0.44442 , 0.242605 , 0.364353 , 0.260234 , 0.237596 , 0.236402 , 0.212724 , 0.332488 , 0.334159 , 0.234905 , 0.296399 , 0.35347 , 0.306662 , 0.447229 , 0.322092 , 0.228989 , 0.235689 , 0.333298 , 0.288582 , 0.269697 
 874 , 0.444784 , 0.242722 , 0.364778 , 0.26044 , 0.237861 , 0.236657 , 0.213044 , 0.332703 , 0.334442 , 0.235057 , 0.296697 , 0.353826 , 0.306837 , 0.447742 , 0.32226 , 0.229347 , 0.235891 , 0.333814 , 0.288868 , 0.27008 
 875 , 0.445025 , 0.242837 , 0.365055 , 0.260621 , 0.238159 , 0.236843 , 0.213206 , 0.332736 , 0.334438 , 0.235208 , 0.296653 , 0.353821 , 0.306839 , 0.447821 , 0.322323 , 0.229514 , 0.235946 , 0.334098 , 0.288931 , 0.270343 
 876 , 0.445274 , 0.24295 , 0.365338 , 0.260808 , 0.238462 , 0.237034 , 0.213375 , 0.332768 , 0.334444 , 0.235369 , 0.29661 , 0.353816 , 0.306844 , 0.447901 , 0.322384 , 0.229691 , 0.236005 , 0.334392 , 0.288992 , 0.270618 
 877 , 0.445322 , 0.2432 , 0.365744 , 0.261123 , 0.238772 , 0.237326 , 0.213596 , 0.332832 , 0.334771 , 0.235439 , 0.296664 , 0.354016 , 0.306997 , 0.44794 , 0.322654 , 0.229875 , 0.236206 , 0.334657 , 0.289177 , 0.270896 
 878 , 0.445595 , 0.24356 , 0.366428 , 0.261593 , 0.2391 , 0.237671 , 0.213921 , 0.333193 , 0.33548 , 0.235541 , 0.297105 , 0.354584 , 0.307369 , 0.448349 , 0.323022 , 0.230136 , 0.23658 , 0.335095 , 0.289663 , 0.27126 
 879 , 0.445952 , 0.243947 , 0.367192 , 0.262103 , 0.239441 , 0.23804 , 0.214278 , 0.333637 , 0.336273 , 0.235659 , 0.297643 , 0.355241 , 0.307786 , 0.448864 , 0.323405 , 0.230428 , 0.236992 , 0.335595 , 0.29023 , 0.271652 
 880 , 0.446419 , 0.244214 , 0.367914 , 0.26253 , 0.239692 , 0.238224 , 0.214477 , 0.334052 , 0.337008 , 0.235869 , 0.298199 , 0.355762 , 0.308122 , 0.449427 , 0.323716 , 0.230667 , 0.237342 , 0.33612 , 0.290752 , 0.272014 
 881 , 0.446979 , 0.244316 , 0.368581 , 0.262856 , 0.239804 , 0.238197 , 0.214434 , 0.33436 , 0.337595 , 0.236193 , 0.298673 , 0.356014 , 0.308377 , 0.450051 , 0.323944 , 0.230922 , 0.237627 , 0.336663 , 0.291183 , 0.272387 
 882 , 0.447494 , 0.244398 , 0.369279 , 0.263226 , 0.239903 , 0.238209 , 0.214361 , 0.334628 , 0.338121 , 0.23651 , 0.299048 , 0.356189 , 0.308682 , 0.450698 , 0.324206 , 0.231291 , 0.237942 , 0.337192 , 0.291605 , 0.272829 
 883 , 0.447999 , 0.24452 , 0.369992 , 0.263587 , 0.24001 , 0.238243 , 0.214309 , 0.334913 , 0.33865 , 0.236829 , 0.299418 , 0.356382 , 0.309017 , 0.451332 , 0.324451 , 0.231662 , 0.23827 , 0.33772 , 0.292048 , 0.273291 
 884 , 0.448379 , 0.244866 , 0.37071 , 0.263818 , 0.2402 , 0.238485 , 0.214418 , 0.33527 , 0.339107 , 0.237097 , 0.299708 , 0.356729 , 0.30954 , 0.451736 , 0.324572 , 0.232019 , 0.238638 , 0.33813 , 0.292577 , 0.273778 
 885 , 0.448822 , 0.245273 , 0.371564 , 0.26404 , 0.240549 , 0.238777 , 0.214779 , 0.335691 , 0.339684 , 0.237444 , 0.300193 , 0.357298 , 0.310148 , 0.452122 , 0.3249 , 0.232335 , 0.239063 , 0.338669 , 0.293073 , 0.274254 
 886 , 0.449281 , 0.245688 , 0.372441 , 0.264269 , 0.240911 , 0.239082 , 0.215151 , 0.336126 , 0.340282 , 0.23781 , 0.300691 , 0.357889 , 0.31078 , 0.452521 , 0.325231 , 0.232662 , 0.239506 , 0.339233 , 0.293592 , 0.274751 
 887 , 0.44962 , 0.245786 , 0.373034 , 0.264593 , 0.241177 , 0.239437 , 0.215636 , 0.336161 , 0.340684 , 0.237973 , 0.301237 , 0.358295 , 0.31111 , 0.452755 , 0.325491 , 0.232964 , 0.239874 , 0.339765 , 0.293873 , 0.275145 
 888 , 0.449871 , 0.245837 , 0.373426 , 0.264845 , 0.241269 , 0.239765 , 0.215932 , 0.336053 , 0.341064 , 0.238062 , 0.301678 , 0.358584 , 0.311182 , 0.452822 , 0.325467 , 0.233136 , 0.240113 , 0.340122 , 0.294122 , 0.275462 
 889 , 0.450121 , 0.245887 , 0.373817 , 0.26508 , 0.241344 , 0.24011 , 0.216202 , 0.33593 , 0.341471 , 0.238141 , 0.302114 , 0.358872 , 0.311222 , 0.452868 , 0.325389 , 0.233287 , 0.240341 , 0.340457 , 0.294384 , 0.275787 
 890 , 0.450291 , 0.245931 , 0.37414 , 0.26516 , 0.241385 , 0.240333 , 0.216364 , 0.335924 , 0.341732 , 0.238171 , 0.30233 , 0.359057 , 0.311227 , 0.452966 , 0.325404 , 0.233329 , 0.240479 , 0.340686 , 0.294494 , 0.275939 
 891 , 0.450288 , 0.24589 , 0.37432 , 0.265138 , 0.241415 , 0.240359 , 0.216419 , 0.336079 , 0.341713 , 0.238073 , 0.302274 , 0.358994 , 0.311121 , 0.453132 , 0.325471 , 0.233311 , 0.240516 , 0.340765 , 0.294408 , 0.275881 
 892 , 0.450212 , 0.245793 , 0.374451 , 0.26517 , 0.241453 , 0.240309 , 0.216467 , 0.336277 , 0.341582 , 0.237916 , 0.302194 , 0.358806 , 0.310949 , 0.453331 , 0.325504 , 0.233333 , 0.240537 , 0.340834 , 0.294285 , 0.275786 
 893 , 0.450092 , 0.245744 , 0.374631 , 0.265278 , 0.241503 , 0.240298 , 0.216561 , 0.336471 , 0.341505 , 0.237772 , 0.302188 , 0.358741 , 0.310834 , 0.453541 , 0.325583 , 0.233363 , 0.24058 , 0.340918 , 0.294173 , 0.275704 
 894 , 0.449883 , 0.245936 , 0.375094 , 0.265685 , 0.241591 , 0.240473 , 0.216803 , 0.33658 , 0.34174 , 0.237773 , 0.302515 , 0.359267 , 0.311047 , 0.45381 , 0.325897 , 0.23345 , 0.24075 , 0.341088 , 0.29421 , 0.275706 
 895 , 0.449928 , 0.246269 , 0.375961 , 0.266143 , 0.241785 , 0.240892 , 0.2171 , 0.336692 , 0.342238 , 0.237932 , 0.302941 , 0.360065 , 0.31161 , 0.454276 , 0.326478 , 0.233633 , 0.241061 , 0.341459 , 0.29443 , 0.275797 
 896 , 0.449969 , 0.246626 , 0.376889 , 0.266639 , 0.241985 , 0.241342 , 0.217423 , 0.336813 , 0.342773 , 0.238102 , 0.303406 , 0.360922 , 0.312213 , 0.454778 , 0.327095 , 0.233827 , 0.241401 , 0.341862 , 0.294669 , 0.275894 
 897 , 0.450683 , 0.246716 , 0.377604 , 0.266903 , 0.242096 , 0.241367 , 0.217126 , 0.337121 , 0.343474 , 0.238441 , 0.303742 , 0.361233 , 0.312724 , 0.455287 , 0.327454 , 0.23408 , 0.241739 , 0.342298 , 0.295149 , 0.276144 
 898 , 0.451091 , 0.246645 , 0.377838 , 0.266956 , 0.242005 , 0.24107 , 0.216784 , 0.337525 , 0.343936 , 0.238602 , 0.304017 , 0.361173 , 0.312995 , 0.455494 , 0.327499 , 0.234151 , 0.241973 , 0.342608 , 0.295537 , 0.276393 
 899 , 0.451481 , 0.246551 , 0.37804 , 0.266994 , 0.241896 , 0.240738 , 0.216431 , 0.337945 , 0.344396 , 0.238752 , 0.304301 , 0.361088 , 0.313259 , 0.455681 , 0.327526 , 0.234205 , 0.242205 , 0.342919 , 0.295934 , 0.276644 
 900 , 0.451717 , 0.246525 , 0.378368 , 0.267038 , 0.241983 , 0.2407 , 0.2164 , 0.33835 , 0.344579 , 0.238868 , 0.304367 , 0.360824 , 0.313446 , 0.455656 , 0.327229 , 0.234256 , 0.242328 , 0.343237 , 0.296355 , 0.276979 
 901 , 0.451927 , 0.246642 , 0.37895 , 0.267211 , 0.242269 , 0.240948 , 0.21663 , 0.338613 , 0.344732 , 0.239105 , 0.304475 , 0.360691 , 0.313672 , 0.455644 , 0.326967 , 0.23448 , 0.242393 , 0.34362 , 0.296788 , 0.277288 
 902 , 0.4522 , 0.246836 , 0.379649 , 0.26747 , 0.242616 , 0.241245 , 0.216891 , 0.338806 , 0.345 , 0.239455 , 0.304711 , 0.360725 , 0.313963 , 0.455743 , 0.326871 , 0.234826 , 0.242476 , 0.344048 , 0.297243 , 0.277545 
 903 , 0.452378 , 0.246947 , 0.380305 , 0.267813 , 0.242885 , 0.241486 , 0.217139 , 0.338805 , 0.345251 , 0.239705 , 0.305004 , 0.360854 , 0.314124 , 0.455854 , 0.326935 , 0.235142 , 0.242557 , 0.344428 , 0.297627 , 0.27773 
 904 , 0.452474 , 0.246854 , 0.380746 , 0.268295 , 0.242973 , 0.241573 , 0.217312 , 0.338403 , 0.34553 , 0.239662 , 0.30534 , 0.361275 , 0.313878 , 0.456027 , 0.327319 , 0.235264 , 0.242602 , 0.344647 , 0.297831 , 0.277796 
 905 , 0.453019 , 0.246782 , 0.381061 , 0.268703 , 0.243096 , 0.241713 , 0.217435 , 0.338192 , 0.346015 , 0.239518 , 0.305471 , 0.361797 , 0.313494 , 0.456269 , 0.327484 , 0.235186 , 0.242574 , 0.344837 , 0.298067 , 0.278034 
 906 , 0.453587 , 0.246705 , 0.38139 , 0.269123 , 0.24322 , 0.241854 , 0.217569 , 0.337964 , 0.346516 , 0.239363 , 0.305606 , 0.362339 , 0.313098 , 0.456513 , 0.327653 , 0.235098 , 0.242548 , 0.345037 , 0.298307 , 0.278277 
 907 , 0.454384 , 0.247033 , 0.381581 , 0.268853 , 0.243598 , 0.242021 , 0.21752 , 0.338593 , 0.347147 , 0.239448 , 0.305569 , 0.362706 , 0.3133 , 0.457059 , 0.327712 , 0.235012 , 0.242662 , 0.345263 , 0.298366 , 0.27835 
 908 , 0.454286 , 0.247091 , 0.381341 , 0.268754 , 0.243864 , 0.242033 , 0.217477 , 0.33914 , 0.347225 , 0.239539 , 0.30559 , 0.362667 , 0.313771 , 0.457658 , 0.327894 , 0.235241 , 0.242943 , 0.34562 , 0.298512 , 0.278379 
 909 , 0.454179 , 0.247147 , 0.381085 , 0.268653 , 0.244134 , 0.242049 , 0.217438 , 0.33971 , 0.347298 , 0.23964 , 0.30561 , 0.362623 , 0.314259 , 0.45828 , 0.328086 , 0.235485 , 0.24324 , 0.345993 , 0.298669 , 0.278407 
 910 , 0.454124 , 0.247299 , 0.381083 , 0.269098 , 0.244284 , 0.242202 , 0.217635 , 0.340335 , 0.347669 , 0.239826 , 0.305838 , 0.362815 , 0.314846 , 0.458851 , 0.328382 , 0.235802 , 0.243468 , 0.346323 , 0.299024 , 0.278637 
 911 , 0.454606 , 0.247659 , 0.382117 , 0.269629 , 0.244391 , 0.242404 , 0.2179 , 0.340913 , 0.348347 , 0.240026 , 0.306179 , 0.363221 , 0.31537 , 0.459346 , 0.328733 , 0.235972 , 0.243577 , 0.346612 , 0.299425 , 0.278981 
 912 , 0.455347 , 0.2481 , 0.383628 , 0.270091 , 0.244509 , 0.242601 , 0.218149 , 0.341468 , 0.349127 , 0.240226 , 0.306527 , 0.363695 , 0.315859 , 0.459834 , 0.329097 , 0.236056 , 0.243646 , 0.346897 , 0.299811 , 0.279348 
 913 , 0.456263 , 0.248542 , 0.385055 , 0.270414 , 0.24449 , 0.242635 , 0.218224 , 0.341862 , 0.349906 , 0.240481 , 0.306974 , 0.364033 , 0.316157 , 0.460389 , 0.329322 , 0.236259 , 0.243747 , 0.347287 , 0.300304 , 0.279832 
 914 , 0.457245 , 0.248966 , 0.386085 , 0.270574 , 0.244291 , 0.242562 , 0.218119 , 0.342032 , 0.350707 , 0.240844 , 0.307755 , 0.364301 , 0.316158 , 0.461053 , 0.32938 , 0.236712 , 0.243998 , 0.347893 , 0.301043 , 0.280578 
 915 , 0.457868 , 0.2494 , 0.386753 , 0.270853 , 0.244178 , 0.242778 , 0.218231 , 0.342293 , 0.351587 , 0.24126 , 0.308867 , 0.364837 , 0.316192 , 0.461728 , 0.329575 , 0.2373 , 0.244422 , 0.348606 , 0.301915 , 0.281468 
 916 , 0.45846 , 0.249839 , 0.387449 , 0.271122 , 0.2441 , 0.243034 , 0.218394 , 0.342538 , 0.352407 , 0.241649 , 0.30991 , 0.365361 , 0.31623 , 0.462355 , 0.329738 , 0.237854 , 0.244856 , 0.349316 , 0.302769 , 0.282355 
 917 , 0.458607 , 0.250224 , 0.388334 , 0.271192 , 0.244528 , 0.243722 , 0.219091 , 0.342548 , 0.352456 , 0.241683 , 0.31006 , 0.365684 , 0.316263 , 0.462333 , 0.32955 , 0.238015 , 0.245297 , 0.34991 , 0.303206 , 0.283107 
 918 , 0.459122 , 0.250545 , 0.389144 , 0.271275 , 0.244894 , 0.244108 , 0.219511 , 0.342562 , 0.352566 , 0.24186 , 0.30968 , 0.365482 , 0.316212 , 0.462183 , 0.329358 , 0.238158 , 0.24554 , 0.350483 , 0.303425 , 0.283667 
 919 , 0.459635 , 0.250873 , 0.389956 , 0.271353 , 0.245266 , 0.244502 , 0.219932 , 0.342571 , 0.352677 , 0.242038 , 0.309295 , 0.365275 , 0.316157 , 0.462034 , 0.329161 , 0.238307 , 0.245779 , 0.351069 , 0.30364 , 0.284239 
 920 , 0.459475 , 0.250644 , 0.390507 , 0.271705 , 0.245323 , 0.244582 , 0.220171 , 0.342497 , 0.3531 , 0.241897 , 0.30922 , 0.365192 , 0.316045 , 0.462149 , 0.329285 , 0.238422 , 0.245681 , 0.35139 , 0.303737 , 0.284462 
 921 , 0.459088 , 0.250389 , 0.390743 , 0.272089 , 0.245419 , 0.244516 , 0.220326 , 0.342238 , 0.353403 , 0.241492 , 0.309282 , 0.365216 , 0.316014 , 0.462427 , 0.329387 , 0.238523 , 0.245527 , 0.351424 , 0.303767 , 0.284526 
 922 , 0.458669 , 0.250172 , 0.390903 , 0.272469 , 0.245551 , 0.244419 , 0.220467 , 0.341912 , 0.353648 , 0.241011 , 0.30936 , 0.365253 , 0.316017 , 0.462752 , 0.329457 , 0.238621 , 0.245393 , 0.351383 , 0.303791 , 0.284564 
 923 , 0.458385 , 0.250094 , 0.390678 , 0.272626 , 0.245509 , 0.24397 , 0.220246 , 0.34163 , 0.353657 , 0.240792 , 0.309371 , 0.365188 , 0.315947 , 0.462887 , 0.329415 , 0.238591 , 0.245074 , 0.351235 , 0.303611 , 0.284549 
 924 , 0.458108 , 0.250009 , 0.390184 , 0.272555 , 0.24515 , 0.243119 , 0.219624 , 0.341478 , 0.353458 , 0.240857 , 0.309348 , 0.364995 , 0.315717 , 0.462883 , 0.32915 , 0.238304 , 0.244566 , 0.351046 , 0.303305 , 0.284547 
 925 , 0.457596 , 0.249706 , 0.389887 , 0.272533 , 0.244635 , 0.24221 , 0.219006 , 0.341419 , 0.353311 , 0.240898 , 0.309356 , 0.364775 , 0.31539 , 0.462982 , 0.328739 , 0.237854 , 0.244067 , 0.350936 , 0.303121 , 0.284639 
 926 , 0.456955 , 0.249315 , 0.389616 , 0.272373 , 0.244053 , 0.241318 , 0.218328 , 0.341343 , 0.353073 , 0.240814 , 0.309319 , 0.364525 , 0.315102 , 0.462993 , 0.328333 , 0.237268 , 0.243572 , 0.350756 , 0.302862 , 0.284596 
 927 , 0.455921 , 0.248669 , 0.389587 , 0.271524 , 0.24336 , 0.24091 , 0.217639 , 0.341151 , 0.352462 , 0.240049 , 0.309029 , 0.364277 , 0.31517 , 0.46242 , 0.328158 , 0.236236 , 0.243331 , 0.350279 , 0.302253 , 0.2838 
 928 , 0.455155 , 0.248116 , 0.389545 , 0.270426 , 0.242502 , 0.240617 , 0.216882 , 0.340864 , 0.351731 , 0.239111 , 0.308775 , 0.364361 , 0.315198 , 0.46131 , 0.32831 , 0.235225 , 0.24302 , 0.3498 , 0.301346 , 0.282806 
 929 , 0.454233 , 0.247462 , 0.389492 , 0.269113 , 0.241479 , 0.240271 , 0.215974 , 0.340518 , 0.350859 , 0.237995 , 0.308467 , 0.364462 , 0.31523 , 0.459981 , 0.328487 , 0.234018 , 0.24264 , 0.349223 , 0.300255 , 0.281607 
 930 , 0.453656 , 0.246043 , 0.388147 , 0.267293 , 0.239714 , 0.239446 , 0.215332 , 0.339208 , 0.349367 , 0.236761 , 0.30792 , 0.364072 , 0.314 , 0.458271 , 0.328013 , 0.232943 , 0.242062 , 0.348147 , 0.299092 , 0.280219 
 931 , 0.45308 , 0.244085 , 0.386247 , 0.265397 , 0.237712 , 0.238283 , 0.214657 , 0.33774 , 0.347973 , 0.23591 , 0.307437 , 0.363157 , 0.312516 , 0.456392 , 0.327455 , 0.231782 , 0.241415 , 0.346982 , 0.297799 , 0.27861 
 932 , 0.452383 , 0.24168 , 0.383911 , 0.263157 , 0.235328 , 0.236839 , 0.213835 , 0.336006 , 0.346365 , 0.235005 , 0.306891 , 0.361959 , 0.310763 , 0.454152 , 0.326792 , 0.230387 , 0.240646 , 0.345595 , 0.296249 , 0.276665 
 933 , 0.451725 , 0.239675 , 0.382631 , 0.261814 , 0.233644 , 0.235909 , 0.21334 , 0.334341 , 0.345066 , 0.234143 , 0.306063 , 0.361072 , 0.309542 , 0.452533 , 0.325857 , 0.229471 , 0.239681 , 0.3449 , 0.29497 , 0.275067 
 934 , 0.45125 , 0.238506 , 0.382392 , 0.261072 , 0.232843 , 0.235467 , 0.212974 , 0.332688 , 0.343666 , 0.233072 , 0.304442 , 0.360587 , 0.308891 , 0.451899 , 0.324289 , 0.228876 , 0.238136 , 0.344494 , 0.294051 , 0.273919 
 935 , 0.450813 , 0.237585 , 0.382108 , 0.259908 , 0.232084 , 0.234939 , 0.212352 , 0.330714 , 0.341631 , 0.231562 , 0.302054 , 0.360128 , 0.308195 , 0.451521 , 0.32209 , 0.228039 , 0.235978 , 0.343609 , 0.293075 , 0.27269 
 936 , 0.450054 , 0.236727 , 0.382245 , 0.258979 , 0.231414 , 0.234327 , 0.211456 , 0.328915 , 0.339952 , 0.229989 , 0.29993 , 0.359436 , 0.307248 , 0.451174 , 0.320089 , 0.227093 , 0.233965 , 0.342658 , 0.292279 , 0.271731 
 937 , 0.448538 , 0.236195 , 0.383405 , 0.259075 , 0.231133 , 0.233672 , 0.209955 , 0.328127 , 0.339793 , 0.228631 , 0.299154 , 0.35798 , 0.305924 , 0.450868 , 0.3192 , 0.226092 , 0.232969 , 0.341731 , 0.292063 , 0.271631 
 938 , 0.446785 , 0.235241 , 0.383877 , 0.259661 , 0.230459 , 0.233217 , 0.208272 , 0.327411 , 0.339878 , 0.227251 , 0.298642 , 0.355462 , 0.305015 , 0.450068 , 0.318398 , 0.225179 , 0.232258 , 0.340831 , 0.291231 , 0.27072 
 939 , 0.444961 , 0.234256 , 0.384364 , 0.26027 , 0.229758 , 0.23275 , 0.206527 , 0.326663 , 0.339969 , 0.225822 , 0.298117 , 0.352859 , 0.304073 , 0.449239 , 0.317566 , 0.22423 , 0.231516 , 0.339905 , 0.290366 , 0.269773 
 940 , 0.445606 , 0.234096 , 0.383162 , 0.259935 , 0.229839 , 0.23082 , 0.204438 , 0.327253 , 0.339495 , 0.225641 , 0.297468 , 0.350039 , 0.303771 , 0.448143 , 0.316578 , 0.224153 , 0.230942 , 0.338809 , 0.289636 , 0.26887 
 941 , 0.445459 , 0.233654 , 0.383233 , 0.25997 , 0.229873 , 0.227919 , 0.203115 , 0.328626 , 0.339027 , 0.225455 , 0.297266 , 0.348686 , 0.303385 , 0.44677 , 0.316214 , 0.224638 , 0.231016 , 0.338332 , 0.290146 , 0.269597 
 942 , 0.445226 , 0.233173 , 0.383442 , 0.260046 , 0.229904 , 0.224892 , 0.201852 , 0.330111 , 0.338555 , 0.225266 , 0.2971 , 0.347451 , 0.30298 , 0.445358 , 0.315909 , 0.225187 , 0.231162 , 0.337918 , 0.290788 , 0.270506 
 943 , 0.444942 , 0.233137 , 0.384195 , 0.260181 , 0.229269 , 0.223474 , 0.201867 , 0.330718 , 0.337987 , 0.224616 , 0.296321 , 0.346824 , 0.302705 , 0.443478 , 0.315106 , 0.225279 , 0.231422 , 0.33795 , 0.291384 , 0.271098 
 944 , 0.4447 , 0.233585 , 0.385509 , 0.259376 , 0.228442 , 0.223509 , 0.202435 , 0.330197 , 0.338134 , 0.224094 , 0.295437 , 0.346449 , 0.302425 , 0.442097 , 0.314061 , 0.224748 , 0.23134 , 0.338292 , 0.29149 , 0.270806 
 945 , 0.444489 , 0.234231 , 0.38705 , 0.257913 , 0.227699 , 0.224014 , 0.202961 , 0.329193 , 0.338787 , 0.223792 , 0.294665 , 0.346043 , 0.302094 , 0.441189 , 0.312988 , 0.223945 , 0.230984 , 0.338698 , 0.291275 , 0.270021 
 946 , 0.444434 , 0.234327 , 0.387953 , 0.256685 , 0.227 , 0.224713 , 0.203061 , 0.328072 , 0.339425 , 0.22358 , 0.294223 , 0.345908 , 0.301492 , 0.440571 , 0.312502 , 0.223263 , 0.230632 , 0.339198 , 0.291129 , 0.269398 
 947 , 0.444717 , 0.233673 , 0.387251 , 0.256062 , 0.226406 , 0.225777 , 0.202282 , 0.326829 , 0.339638 , 0.223522 , 0.294405 , 0.346334 , 0.300393 , 0.440386 , 0.312636 , 0.222883 , 0.230417 , 0.339617 , 0.291317 , 0.269374 
