  time  ,30:24 AM,30:30 AM,30:36 AM,30:43 AM,30:49 AM,31:28 AM,31:34 AM,31:42 AM,31:47 AM,31:51 AM,33:10 AM,33:17 AM,33:23 AM,33:29 AM,33:35 AM,34:16 AM,34:23 AM,34:29 AM,34:35 AM,34:42 AM,36:44 AM,36:52 AM,36:59 AM,37:08 AM,37:14 AM,38:01 AM,38:06 AM,38:12 AM,38:18 AM,38:25 AM,39:11 AM,39:19 AM,39:26 AM,39:33 AM,39:39 AM,40:14 AM,40:21 AM,40:28 AM,40:35 AM,40:44 AM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 717 , 0.227672 , 0.142885 , 0.173773 , 0.179664 , 0.176251 , 0.189259 , 0.160598 , 0.193793 , 0.136649 , 0.136908 , 0.25917 , 0.22402 , 0.176079 , 0.203181 , 0.164869 , 0.187073 , 0.190284 , 0.176338 , 0.15606 , 0.18842 , 0.193793 , 0.171425 , 0.207183 , 0.14739 , 0.153481 , 0.149973 , 0.176438 , 0.214396 , 0.181662 , 0.179012 , 0.237157 , 0.146963 , 0.176625 , 0.12657 , 0.198494 , 0.186359 , 0.178379 , 0.224423 , 0.227269 , 0.218839 
 718 , 0.231236 , 0.145252 , 0.17597 , 0.182221 , 0.178456 , 0.192123 , 0.16197 , 0.197052 , 0.138858 , 0.138963 , 0.264416 , 0.229358 , 0.180077 , 0.207135 , 0.168863 , 0.189099 , 0.193354 , 0.178646 , 0.158082 , 0.191124 , 0.197147 , 0.17384 , 0.210177 , 0.149549 , 0.156028 , 0.154403 , 0.180443 , 0.220188 , 0.186124 , 0.183485 , 0.242236 , 0.148998 , 0.179374 , 0.128215 , 0.200831 , 0.190055 , 0.181313 , 0.228963 , 0.230941 , 0.222275 
 719 , 0.234993 , 0.147742 , 0.178302 , 0.184948 , 0.18077 , 0.195171 , 0.163455 , 0.200453 , 0.14118 , 0.141119 , 0.269945 , 0.234922 , 0.184266 , 0.211254 , 0.173001 , 0.191273 , 0.196583 , 0.181087 , 0.160239 , 0.193944 , 0.200676 , 0.176402 , 0.213348 , 0.151797 , 0.158694 , 0.159016 , 0.184607 , 0.226257 , 0.190732 , 0.18816 , 0.247561 , 0.151148 , 0.182243 , 0.129948 , 0.203324 , 0.193921 , 0.184394 , 0.233714 , 0.234832 , 0.225869 
 720 , 0.238846 , 0.150298 , 0.180694 , 0.187746 , 0.183139 , 0.198297 , 0.164979 , 0.203933 , 0.143562 , 0.143326 , 0.275606 , 0.240617 , 0.188549 , 0.215475 , 0.177238 , 0.193501 , 0.199892 , 0.183588 , 0.162444 , 0.196829 , 0.204287 , 0.179027 , 0.216598 , 0.154098 , 0.161429 , 0.163742 , 0.188875 , 0.232474 , 0.19545 , 0.192944 , 0.253013 , 0.153352 , 0.185188 , 0.131723 , 0.205869 , 0.197881 , 0.187548 , 0.238577 , 0.238813 , 0.229542 
 721 , 0.242571 , 0.15263 , 0.183012 , 0.190434 , 0.185403 , 0.201337 , 0.166412 , 0.207318 , 0.145882 , 0.145494 , 0.28117 , 0.246235 , 0.192778 , 0.219631 , 0.181448 , 0.195712 , 0.202957 , 0.185964 , 0.164423 , 0.199592 , 0.207772 , 0.18158 , 0.219645 , 0.156243 , 0.163927 , 0.168443 , 0.193096 , 0.238588 , 0.200037 , 0.197603 , 0.258215 , 0.155443 , 0.187944 , 0.133397 , 0.208306 , 0.20167 , 0.190523 , 0.243235 , 0.242557 , 0.23301 
 722 , 0.246127 , 0.154781 , 0.185199 , 0.192955 , 0.187611 , 0.204215 , 0.167722 , 0.210586 , 0.148126 , 0.147613 , 0.286555 , 0.251737 , 0.196898 , 0.22369 , 0.185595 , 0.197817 , 0.205765 , 0.188237 , 0.166233 , 0.202251 , 0.21108 , 0.184027 , 0.222523 , 0.158304 , 0.166261 , 0.17306 , 0.197271 , 0.244545 , 0.204547 , 0.202125 , 0.263198 , 0.157408 , 0.190537 , 0.13498 , 0.210618 , 0.20527 , 0.193337 , 0.247756 , 0.246076 , 0.236332 
 723 , 0.24971 , 0.156951 , 0.187399 , 0.195492 , 0.189838 , 0.207116 , 0.169036 , 0.213883 , 0.150385 , 0.149752 , 0.291983 , 0.257282 , 0.201053 , 0.227773 , 0.189777 , 0.199936 , 0.208591 , 0.190526 , 0.168054 , 0.204934 , 0.214418 , 0.186492 , 0.225423 , 0.16038 , 0.168613 , 0.17771 , 0.201476 , 0.250543 , 0.209085 , 0.206679 , 0.268218 , 0.159389 , 0.193151 , 0.136577 , 0.212942 , 0.208899 , 0.196171 , 0.252307 , 0.249613 , 0.239673 
 724 , 0.253233 , 0.159132 , 0.189582 , 0.197978 , 0.192037 , 0.210033 , 0.170386 , 0.217128 , 0.152593 , 0.15187 , 0.297405 , 0.262759 , 0.205138 , 0.231768 , 0.193945 , 0.202035 , 0.211363 , 0.192764 , 0.169886 , 0.207556 , 0.217693 , 0.188906 , 0.228285 , 0.162402 , 0.170918 , 0.182339 , 0.205657 , 0.256498 , 0.213595 , 0.211228 , 0.273147 , 0.161309 , 0.195695 , 0.138134 , 0.215197 , 0.212469 , 0.198956 , 0.256804 , 0.253113 , 0.242947 
 725 , 0.256578 , 0.161318 , 0.191688 , 0.200352 , 0.194102 , 0.212938 , 0.171781 , 0.220222 , 0.154676 , 0.15391 , 0.30272 , 0.26802 , 0.209061 , 0.23549 , 0.198007 , 0.204095 , 0.214028 , 0.194836 , 0.171712 , 0.210026 , 0.220817 , 0.191162 , 0.230999 , 0.164258 , 0.173106 , 0.186884 , 0.209717 , 0.262237 , 0.217974 , 0.215698 , 0.277833 , 0.163086 , 0.198095 , 0.139593 , 0.217314 , 0.215929 , 0.201635 , 0.261102 , 0.256504 , 0.246055 
 726 , 0.259906 , 0.163493 , 0.19378 , 0.20273 , 0.196141 , 0.215836 , 0.173181 , 0.223297 , 0.156747 , 0.15594 , 0.308001 , 0.273251 , 0.212977 , 0.239183 , 0.202052 , 0.206161 , 0.216698 , 0.196897 , 0.173527 , 0.212479 , 0.223938 , 0.193402 , 0.233686 , 0.166103 , 0.175279 , 0.191423 , 0.213761 , 0.267943 , 0.222333 , 0.220147 , 0.282501 , 0.164858 , 0.200485 , 0.141045 , 0.219442 , 0.219391 , 0.204321 , 0.265365 , 0.259901 , 0.249166 
 727 , 0.263214 , 0.165665 , 0.195859 , 0.205092 , 0.198172 , 0.218724 , 0.174575 , 0.226362 , 0.158814 , 0.157957 , 0.31326 , 0.278459 , 0.216881 , 0.242856 , 0.206078 , 0.208215 , 0.219355 , 0.198951 , 0.175339 , 0.214923 , 0.227044 , 0.195629 , 0.236364 , 0.167936 , 0.177449 , 0.195942 , 0.217784 , 0.273626 , 0.226676 , 0.224575 , 0.287152 , 0.166618 , 0.202871 , 0.142496 , 0.221562 , 0.222843 , 0.20699 , 0.269618 , 0.263283 , 0.252263 
 728 , 0.26616 , 0.167435 , 0.19769 , 0.207228 , 0.199998 , 0.221385 , 0.175816 , 0.229336 , 0.160737 , 0.159833 , 0.31818 , 0.28341 , 0.220527 , 0.246429 , 0.209824 , 0.210035 , 0.221816 , 0.200906 , 0.176858 , 0.217041 , 0.229904 , 0.197658 , 0.238736 , 0.169522 , 0.179266 , 0.20019 , 0.221605 , 0.278955 , 0.230629 , 0.228716 , 0.291324 , 0.16816 , 0.205007 , 0.143785 , 0.223491 , 0.225977 , 0.209315 , 0.273482 , 0.266326 , 0.255054 
 729 , 0.26908 , 0.169169 , 0.199528 , 0.209308 , 0.201813 , 0.224012 , 0.177049 , 0.232305 , 0.162638 , 0.161675 , 0.323042 , 0.288286 , 0.224099 , 0.250002 , 0.213516 , 0.211836 , 0.224251 , 0.202828 , 0.178343 , 0.219143 , 0.232709 , 0.199665 , 0.241112 , 0.171083 , 0.181056 , 0.204392 , 0.225361 , 0.284225 , 0.234554 , 0.232819 , 0.295441 , 0.169683 , 0.207151 , 0.145066 , 0.225361 , 0.229065 , 0.211598 , 0.277309 , 0.269323 , 0.257799 
 730 , 0.271948 , 0.170876 , 0.201337 , 0.211351 , 0.203601 , 0.226588 , 0.178263 , 0.235224 , 0.164508 , 0.163488 , 0.327831 , 0.293086 , 0.227617 , 0.25352 , 0.217149 , 0.213609 , 0.226648 , 0.204726 , 0.17981 , 0.221208 , 0.235472 , 0.20164 , 0.243456 , 0.172616 , 0.182822 , 0.208536 , 0.229054 , 0.289413 , 0.238415 , 0.236854 , 0.299495 , 0.171183 , 0.209266 , 0.146327 , 0.227204 , 0.232102 , 0.213843 , 0.281071 , 0.27227 , 0.260507 
 731 , 0.274722 , 0.172576 , 0.203177 , 0.213303 , 0.205344 , 0.22907 , 0.179484 , 0.23797 , 0.166241 , 0.165222 , 0.332428 , 0.297667 , 0.230965 , 0.256894 , 0.220619 , 0.215336 , 0.228868 , 0.206523 , 0.181186 , 0.223208 , 0.23808 , 0.203517 , 0.245685 , 0.174054 , 0.184464 , 0.212513 , 0.232567 , 0.294298 , 0.242133 , 0.240682 , 0.303258 , 0.172626 , 0.211283 , 0.147523 , 0.228955 , 0.234945 , 0.21596 , 0.284613 , 0.275066 , 0.263059 
 732 , 0.277387 , 0.174277 , 0.205003 , 0.215236 , 0.206998 , 0.231472 , 0.180648 , 0.240551 , 0.167901 , 0.166875 , 0.336812 , 0.302087 , 0.234208 , 0.260084 , 0.224002 , 0.216983 , 0.230912 , 0.208239 , 0.182473 , 0.225152 , 0.240611 , 0.205389 , 0.247833 , 0.175453 , 0.186054 , 0.216321 , 0.236023 , 0.299016 , 0.245695 , 0.244367 , 0.306886 , 0.174051 , 0.213186 , 0.148671 , 0.230709 , 0.237669 , 0.217976 , 0.288052 , 0.277741 , 0.265532 
 733 , 0.280006 , 0.175945 , 0.206795 , 0.217135 , 0.208623 , 0.233834 , 0.181787 , 0.243087 , 0.169532 , 0.168505 , 0.341112 , 0.306432 , 0.237397 , 0.263215 , 0.227333 , 0.218595 , 0.232917 , 0.209926 , 0.183735 , 0.227057 , 0.243101 , 0.207228 , 0.249942 , 0.176833 , 0.187616 , 0.220059 , 0.239427 , 0.303651 , 0.249197 , 0.247986 , 0.310455 , 0.175448 , 0.215059 , 0.149804 , 0.232434 , 0.240348 , 0.219962 , 0.291437 , 0.280365 , 0.267966 
 734 , 0.282427 , 0.177539 , 0.208439 , 0.218928 , 0.210146 , 0.236072 , 0.182873 , 0.245486 , 0.171078 , 0.17003 , 0.345165 , 0.310536 , 0.240378 , 0.266133 , 0.230456 , 0.220087 , 0.234808 , 0.211531 , 0.184918 , 0.228818 , 0.245422 , 0.208947 , 0.251887 , 0.17812 , 0.189099 , 0.223603 , 0.242639 , 0.308016 , 0.252505 , 0.251398 , 0.313794 , 0.176763 , 0.216782 , 0.150842 , 0.234046 , 0.24287 , 0.221831 , 0.294615 , 0.28282 , 0.270235 
 735 , 0.284566 , 0.178981 , 0.209837 , 0.220542 , 0.211539 , 0.238127 , 0.183883 , 0.247712 , 0.172494 , 0.171444 , 0.348872 , 0.314307 , 0.243042 , 0.268738 , 0.233239 , 0.221388 , 0.236545 , 0.213042 , 0.186033 , 0.230317 , 0.247439 , 0.210447 , 0.253534 , 0.179254 , 0.190439 , 0.2269 , 0.24553 , 0.31194 , 0.25555 , 0.254514 , 0.316795 , 0.177936 , 0.218276 , 0.151746 , 0.23544 , 0.245192 , 0.223543 , 0.29748 , 0.285051 , 0.272247 
 736 , 0.286697 , 0.180397 , 0.211207 , 0.222136 , 0.212934 , 0.240152 , 0.184887 , 0.249915 , 0.173884 , 0.172856 , 0.352544 , 0.318045 , 0.245684 , 0.271319 , 0.235977 , 0.222678 , 0.238282 , 0.214536 , 0.18715 , 0.231783 , 0.24942 , 0.211911 , 0.255155 , 0.180369 , 0.191752 , 0.230168 , 0.248364 , 0.315813 , 0.258576 , 0.257594 , 0.319762 , 0.179091 , 0.219762 , 0.152637 , 0.236801 , 0.247499 , 0.225247 , 0.300306 , 0.287285 , 0.274231 
 737 , 0.288791 , 0.181786 , 0.212559 , 0.2237 , 0.214301 , 0.242141 , 0.185878 , 0.252086 , 0.175247 , 0.174241 , 0.356162 , 0.321723 , 0.248286 , 0.273863 , 0.238679 , 0.223955 , 0.239986 , 0.216002 , 0.188251 , 0.233229 , 0.251372 , 0.213347 , 0.256753 , 0.181466 , 0.193048 , 0.233391 , 0.251155 , 0.319629 , 0.26155 , 0.260627 , 0.322683 , 0.180238 , 0.221221 , 0.153516 , 0.238146 , 0.249769 , 0.226921 , 0.303088 , 0.289481 , 0.27619 
 738 , 0.290719 , 0.182963 , 0.21374 , 0.225029 , 0.215508 , 0.243806 , 0.186744 , 0.254048 , 0.176479 , 0.175446 , 0.359474 , 0.32498 , 0.250579 , 0.276109 , 0.241122 , 0.225192 , 0.241415 , 0.217229 , 0.189144 , 0.234485 , 0.253104 , 0.214647 , 0.258197 , 0.182409 , 0.194121 , 0.236215 , 0.253648 , 0.323013 , 0.26417 , 0.2633 , 0.325236 , 0.181312 , 0.222545 , 0.154325 , 0.23935 , 0.251769 , 0.228438 , 0.305501 , 0.291384 , 0.277891 
 739 , 0.29264 , 0.184181 , 0.21492 , 0.226367 , 0.216691 , 0.245464 , 0.187628 , 0.255979 , 0.177723 , 0.176619 , 0.36285 , 0.32822 , 0.25283 , 0.278356 , 0.243582 , 0.22646 , 0.242836 , 0.218461 , 0.190037 , 0.235773 , 0.254875 , 0.215982 , 0.25966 , 0.183356 , 0.195199 , 0.239011 , 0.256156 , 0.326371 , 0.266755 , 0.265963 , 0.327764 , 0.182378 , 0.223851 , 0.155123 , 0.240558 , 0.25372 , 0.22995 , 0.307875 , 0.293222 , 0.27959 
 740 , 0.294554 , 0.185391 , 0.216096 , 0.227692 , 0.217865 , 0.24711 , 0.188508 , 0.257903 , 0.17896 , 0.177789 , 0.366208 , 0.331443 , 0.255071 , 0.280596 , 0.246032 , 0.227725 , 0.244249 , 0.219689 , 0.19093 , 0.237053 , 0.256634 , 0.217314 , 0.261114 , 0.184303 , 0.196273 , 0.241795 , 0.258655 , 0.329707 , 0.269327 , 0.268618 , 0.330276 , 0.18344 , 0.225154 , 0.155917 , 0.241762 , 0.255659 , 0.231449 , 0.310233 , 0.295049 , 0.281287 
 741 , 0.296204 , 0.186411 , 0.21708 , 0.228819 , 0.218911 , 0.248574 , 0.189281 , 0.259503 , 0.179977 , 0.17876 , 0.369136 , 0.334107 , 0.256951 , 0.282508 , 0.248134 , 0.228796 , 0.245395 , 0.220677 , 0.191744 , 0.238147 , 0.258122 , 0.218434 , 0.262317 , 0.185076 , 0.197166 , 0.244238 , 0.260739 , 0.332525 , 0.271523 , 0.270872 , 0.332412 , 0.184294 , 0.226225 , 0.156575 , 0.242763 , 0.257298 , 0.232692 , 0.312283 , 0.296602 , 0.282704 
 742 , 0.297746 , 0.187313 , 0.217994 , 0.22987 , 0.219948 , 0.250052 , 0.189999 , 0.260991 , 0.180915 , 0.179669 , 0.371833 , 0.336531 , 0.258751 , 0.284271 , 0.25008 , 0.229744 , 0.246471 , 0.221603 , 0.192525 , 0.239136 , 0.25951 , 0.219451 , 0.263429 , 0.185757 , 0.198013 , 0.246574 , 0.262651 , 0.335181 , 0.273613 , 0.272957 , 0.334398 , 0.185073 , 0.227236 , 0.157214 , 0.243729 , 0.258882 , 0.233817 , 0.314268 , 0.298093 , 0.283981 
 743 , 0.299291 , 0.188216 , 0.218908 , 0.230923 , 0.220986 , 0.251532 , 0.190717 , 0.262478 , 0.18185 , 0.180583 , 0.374538 , 0.338958 , 0.260554 , 0.286043 , 0.252025 , 0.230698 , 0.247549 , 0.222534 , 0.193302 , 0.240132 , 0.260896 , 0.220466 , 0.264537 , 0.186434 , 0.198861 , 0.248905 , 0.264565 , 0.337841 , 0.275712 , 0.275037 , 0.336382 , 0.185852 , 0.228249 , 0.157849 , 0.244692 , 0.26047 , 0.234948 , 0.316256 , 0.299587 , 0.285259 
 744 , 0.300701 , 0.189024 , 0.219756 , 0.231899 , 0.221943 , 0.252911 , 0.191361 , 0.263897 , 0.182745 , 0.181448 , 0.377074 , 0.341262 , 0.262237 , 0.287712 , 0.253833 , 0.231584 , 0.248603 , 0.223476 , 0.193999 , 0.241046 , 0.262218 , 0.221449 , 0.265571 , 0.187058 , 0.199633 , 0.251044 , 0.266361 , 0.340298 , 0.277638 , 0.276989 , 0.338243 , 0.186564 , 0.229228 , 0.158446 , 0.245622 , 0.261936 , 0.235972 , 0.318139 , 0.300973 , 0.286442 
 745 , 0.301826 , 0.189664 , 0.220498 , 0.232713 , 0.222708 , 0.254084 , 0.191879 , 0.265191 , 0.183547 , 0.182232 , 0.379272 , 0.343334 , 0.263693 , 0.289202 , 0.255361 , 0.23234 , 0.249569 , 0.224381 , 0.194513 , 0.241794 , 0.263368 , 0.222345 , 0.266417 , 0.187553 , 0.200244 , 0.252797 , 0.267934 , 0.342377 , 0.279249 , 0.278683 , 0.339866 , 0.187162 , 0.230111 , 0.158939 , 0.246454 , 0.263123 , 0.236789 , 0.319809 , 0.302142 , 0.287439 
 746 , 0.302946 , 0.190305 , 0.221245 , 0.233518 , 0.223457 , 0.255252 , 0.192394 , 0.266496 , 0.184352 , 0.183027 , 0.381458 , 0.345409 , 0.265147 , 0.290688 , 0.256884 , 0.233093 , 0.250516 , 0.225259 , 0.195016 , 0.242541 , 0.264496 , 0.223231 , 0.267246 , 0.188045 , 0.200846 , 0.254549 , 0.269505 , 0.344452 , 0.280854 , 0.280377 , 0.341485 , 0.187758 , 0.230985 , 0.159416 , 0.247286 , 0.264289 , 0.237598 , 0.321482 , 0.303304 , 0.288438 
 747 , 0.304053 , 0.190936 , 0.221999 , 0.234314 , 0.224195 , 0.256405 , 0.192905 , 0.267786 , 0.185141 , 0.183814 , 0.383633 , 0.347469 , 0.266596 , 0.292172 , 0.258393 , 0.233837 , 0.251456 , 0.226131 , 0.195511 , 0.243273 , 0.265618 , 0.22411 , 0.268055 , 0.188523 , 0.201428 , 0.256282 , 0.271068 , 0.346516 , 0.282444 , 0.282057 , 0.343101 , 0.188348 , 0.231849 , 0.159887 , 0.248108 , 0.265444 , 0.238394 , 0.32314 , 0.304454 , 0.289419 
 748 , 0.304726 , 0.191317 , 0.222659 , 0.234835 , 0.224653 , 0.257102 , 0.193258 , 0.268589 , 0.185569 , 0.184254 , 0.385192 , 0.348875 , 0.267673 , 0.293272 , 0.259513 , 0.234379 , 0.252037 , 0.226675 , 0.195741 , 0.243702 , 0.266429 , 0.224724 , 0.268465 , 0.188763 , 0.201608 , 0.257429 , 0.272168 , 0.348006 , 0.283441 , 0.283209 , 0.344266 , 0.188725 , 0.232381 , 0.160169 , 0.248596 , 0.266173 , 0.238803 , 0.324287 , 0.305158 , 0.289997 
 749 , 0.305423 , 0.191709 , 0.223319 , 0.235379 , 0.225129 , 0.257813 , 0.193614 , 0.269418 , 0.185997 , 0.184685 , 0.386791 , 0.35032 , 0.268762 , 0.294423 , 0.260698 , 0.234952 , 0.252658 , 0.227254 , 0.195995 , 0.244171 , 0.267313 , 0.225386 , 0.268943 , 0.189029 , 0.201802 , 0.258636 , 0.27331 , 0.34956 , 0.284439 , 0.284405 , 0.345454 , 0.189109 , 0.232932 , 0.160479 , 0.249098 , 0.266951 , 0.239257 , 0.325481 , 0.30587 , 0.290621 
 750 , 0.306134 , 0.19211 , 0.223994 , 0.23594 , 0.225616 , 0.258537 , 0.193971 , 0.270264 , 0.186435 , 0.185127 , 0.388431 , 0.3518 , 0.269878 , 0.295601 , 0.26191 , 0.23554 , 0.25329 , 0.227847 , 0.196254 , 0.244646 , 0.268218 , 0.226064 , 0.269431 , 0.189294 , 0.201996 , 0.259869 , 0.274474 , 0.351148 , 0.285459 , 0.28563 , 0.346671 , 0.189503 , 0.233499 , 0.160798 , 0.249608 , 0.267752 , 0.239727 , 0.32671 , 0.306596 , 0.291258 
 751 , 0.306607 , 0.192397 , 0.224416 , 0.236444 , 0.225994 , 0.259086 , 0.19424 , 0.270898 , 0.186749 , 0.185421 , 0.389664 , 0.352804 , 0.270657 , 0.296436 , 0.262786 , 0.235896 , 0.253779 , 0.228304 , 0.196444 , 0.244994 , 0.268819 , 0.226591 , 0.269709 , 0.189506 , 0.202188 , 0.260847 , 0.27531 , 0.352343 , 0.286294 , 0.286486 , 0.347527 , 0.189833 , 0.233865 , 0.161037 , 0.250017 , 0.268391 , 0.240086 , 0.32767 , 0.30716 , 0.291726 
 752 , 0.307044 , 0.192661 , 0.22477 , 0.236955 , 0.226393 , 0.259586 , 0.19452 , 0.271491 , 0.187016 , 0.185716 , 0.390918 , 0.353756 , 0.271376 , 0.297138 , 0.263554 , 0.236184 , 0.25424 , 0.228753 , 0.196648 , 0.245316 , 0.269266 , 0.227043 , 0.269864 , 0.189694 , 0.202389 , 0.261739 , 0.276062 , 0.353414 , 0.287125 , 0.287236 , 0.348285 , 0.190132 , 0.234195 , 0.161245 , 0.250392 , 0.268949 , 0.240365 , 0.328496 , 0.30768 , 0.292114 
 753 , 0.30751 , 0.192941 , 0.225142 , 0.237495 , 0.22682 , 0.260121 , 0.194811 , 0.272122 , 0.1873 , 0.186032 , 0.392241 , 0.354759 , 0.272136 , 0.297872 , 0.264364 , 0.236492 , 0.254731 , 0.229226 , 0.196865 , 0.245657 , 0.269735 , 0.227514 , 0.270029 , 0.189889 , 0.202607 , 0.262681 , 0.276856 , 0.354542 , 0.288008 , 0.288027 , 0.349085 , 0.190453 , 0.234539 , 0.161467 , 0.250787 , 0.269542 , 0.240662 , 0.329365 , 0.308229 , 0.292525 
 754 , 0.307981 , 0.19333 , 0.225276 , 0.237867 , 0.227118 , 0.260513 , 0.195037 , 0.272598 , 0.187579 , 0.186208 , 0.393418 , 0.355693 , 0.27272 , 0.298481 , 0.265078 , 0.236676 , 0.255024 , 0.229549 , 0.197127 , 0.245923 , 0.269997 , 0.227857 , 0.270216 , 0.190117 , 0.202951 , 0.263619 , 0.277499 , 0.355542 , 0.288958 , 0.288715 , 0.349727 , 0.190812 , 0.234824 , 0.161652 , 0.25111 , 0.270168 , 0.241212 , 0.330082 , 0.308773 , 0.292944 
 755 , 0.308431 , 0.193884 , 0.224994 , 0.237919 , 0.227177 , 0.260632 , 0.195107 , 0.272769 , 0.187864 , 0.186107 , 0.394198 , 0.356426 , 0.272916 , 0.298829 , 0.265585 , 0.236573 , 0.25497 , 0.229595 , 0.197427 , 0.246004 , 0.269847 , 0.22795 , 0.270371 , 0.190355 , 0.20349 , 0.264518 , 0.27779 , 0.35623 , 0.289981 , 0.289139 , 0.35002 , 0.191202 , 0.234934 , 0.161725 , 0.25127 , 0.270777 , 0.242153 , 0.330493 , 0.309268 , 0.293319 
 756 , 0.308912 , 0.194486 , 0.224677 , 0.237968 , 0.227225 , 0.260749 , 0.195162 , 0.272933 , 0.188178 , 0.185963 , 0.394985 , 0.357188 , 0.273095 , 0.299193 , 0.26613 , 0.236425 , 0.254892 , 0.229632 , 0.19773 , 0.246065 , 0.269659 , 0.228044 , 0.270512 , 0.190604 , 0.204063 , 0.265498 , 0.278069 , 0.356962 , 0.291082 , 0.289577 , 0.350302 , 0.191604 , 0.235028 , 0.16179 , 0.251432 , 0.271418 , 0.243173 , 0.330933 , 0.309794 , 0.293699 
 757 , 0.309473 , 0.195177 , 0.224325 , 0.238024 , 0.227292 , 0.260899 , 0.195236 , 0.273106 , 0.188546 , 0.185824 , 0.395877 , 0.358034 , 0.273297 , 0.299591 , 0.266735 , 0.236273 , 0.254827 , 0.229671 , 0.1981 , 0.246151 , 0.269467 , 0.228156 , 0.270703 , 0.190901 , 0.204731 , 0.266583 , 0.278383 , 0.357779 , 0.292307 , 0.290061 , 0.350618 , 0.192078 , 0.23515 , 0.161875 , 0.251629 , 0.27215 , 0.244336 , 0.331436 , 0.310386 , 0.294147 
 758 , 0.310417 , 0.196148 , 0.224016 , 0.238141 , 0.227558 , 0.261315 , 0.195528 , 0.273337 , 0.189161 , 0.185853 , 0.397101 , 0.358943 , 0.273562 , 0.30002 , 0.267351 , 0.236311 , 0.254992 , 0.229759 , 0.198968 , 0.246459 , 0.269536 , 0.228383 , 0.271303 , 0.191513 , 0.205779 , 0.267761 , 0.278821 , 0.358767 , 0.293687 , 0.290687 , 0.351083 , 0.192874 , 0.235501 , 0.162161 , 0.252109 , 0.273254 , 0.245952 , 0.332162 , 0.311178 , 0.294922 
 759 , 0.311472 , 0.197214 , 0.223692 , 0.238311 , 0.22786 , 0.261775 , 0.195879 , 0.273673 , 0.189851 , 0.185908 , 0.398499 , 0.359947 , 0.273903 , 0.300523 , 0.268003 , 0.236447 , 0.255204 , 0.229871 , 0.199944 , 0.246853 , 0.269666 , 0.228638 , 0.272 , 0.192209 , 0.206906 , 0.269016 , 0.279353 , 0.359863 , 0.29519 , 0.291408 , 0.351585 , 0.19377 , 0.235869 , 0.162502 , 0.252641 , 0.274525 , 0.24769 , 0.33295 , 0.31203 , 0.295797 
 760 , 0.312629 , 0.198387 , 0.223341 , 0.238494 , 0.228189 , 0.26228 , 0.196267 , 0.274048 , 0.190609 , 0.185967 , 0.400032 , 0.361049 , 0.274273 , 0.301072 , 0.268723 , 0.2366 , 0.255434 , 0.229995 , 0.201022 , 0.247288 , 0.269813 , 0.22892 , 0.272767 , 0.192974 , 0.208152 , 0.270392 , 0.279941 , 0.361064 , 0.296847 , 0.292205 , 0.352132 , 0.194756 , 0.236271 , 0.162873 , 0.253231 , 0.275917 , 0.249604 , 0.333813 , 0.312967 , 0.296754 
 761 , 0.313693 , 0.199053 , 0.223778 , 0.239224 , 0.228901 , 0.263042 , 0.196835 , 0.274999 , 0.191341 , 0.186465 , 0.401828 , 0.362393 , 0.275131 , 0.302131 , 0.269718 , 0.23732 , 0.25628 , 0.230805 , 0.201736 , 0.248075 , 0.27073 , 0.229704 , 0.273408 , 0.193535 , 0.208768 , 0.271518 , 0.280877 , 0.362345 , 0.298019 , 0.293194 , 0.353247 , 0.195487 , 0.236926 , 0.16335 , 0.253977 , 0.276912 , 0.250502 , 0.33499 , 0.313855 , 0.297558 
 762 , 0.314735 , 0.199532 , 0.224453 , 0.240102 , 0.229729 , 0.263998 , 0.197487 , 0.276053 , 0.192043 , 0.187181 , 0.403688 , 0.363823 , 0.276119 , 0.303462 , 0.270857 , 0.238128 , 0.257267 , 0.231741 , 0.202249 , 0.248911 , 0.271929 , 0.230673 , 0.274055 , 0.194026 , 0.209242 , 0.272602 , 0.281935 , 0.363771 , 0.299095 , 0.2943 , 0.354723 , 0.196124 , 0.237752 , 0.163919 , 0.254836 , 0.277788 , 0.251185 , 0.3364 , 0.314868 , 0.298337 
 763 , 0.315776 , 0.200014 , 0.225131 , 0.240979 , 0.230553 , 0.264958 , 0.198143 , 0.277102 , 0.192745 , 0.187903 , 0.405545 , 0.365259 , 0.277102 , 0.304789 , 0.271992 , 0.238936 , 0.258254 , 0.232677 , 0.202761 , 0.249746 , 0.273126 , 0.231644 , 0.27471 , 0.194516 , 0.209718 , 0.273686 , 0.282993 , 0.365192 , 0.300172 , 0.295406 , 0.356196 , 0.196755 , 0.238572 , 0.164489 , 0.255694 , 0.278662 , 0.251875 , 0.337816 , 0.315886 , 0.299114 
