JUN18MAT200035.spu,JUN18MAT200034.spu,JUN18MAT200033.spu,JUN18MAT200032.spu,JUN18MAT200031.spu,
Wavelength,JUN18MAT200036.spu,JUN18MAT200037.spu,JUN18MAT200038.spu,JUN18MAT200039.spu,JUN18MAT200040.spu,JUN18MAT200041.spu,JUN18MAT200042.spu,JUN18MAT200043.spu,JUN18MAT200044.spu,JUN18MAT200045.spu,JUN18MAT200046.spu,JUN18MAT200047.spu,JUN18MAT200048.spu,JUN18MAT200049.spu,JUN18MAT200050.spu,JUN18MAT200051.spu,JUN18MAT200052.spu,JUN18MAT200053.spu,JUN18MAT200054.spu,JUN18MAT200055.spu,JUN18MAT200056.spu,JUN18MAT200057.spu,JUN18MAT200058.spu,JUN18MAT200059.spu,JUN18MAT200060.spu
  (nm),6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 
  time  ,32:46 PM,32:58 PM,33:05 PM,33:11 PM,33:18 PM,34:54 PM,35:04 PM,35:10 PM,35:16 PM,35:24 PM,35:57 PM,36:07 PM,36:15 PM,36:21 PM,36:33 PM,37:10 PM,37:16 PM,37:25 PM,37:32 PM,37:42 PM,39:07 PM,39:16 PM,39:27 PM,39:36 PM,39:44 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,
 1007 , 0.406536 , 0.422267 , 0.460933 , 0.370763 , 0.315484 , 0.386915 , 0.437431 , 0.458652 , 0.469244 , 0.392421 , 0.371751 , 0.434267 , 0.305555 , 0.341109 , 0.296387 , 0.349884 , 0.309584 , 0.338199 , 0.368526 , 0.363693 , 0.384703 , 0.368316 , 0.418737 , 0.327903 , 0.398644 
 1008 , 0.406338 , 0.422626 , 0.461562 , 0.368399 , 0.313411 , 0.384616 , 0.435506 , 0.459334 , 0.470081 , 0.391737 , 0.370251 , 0.435506 , 0.304699 , 0.338462 , 0.293209 , 0.348616 , 0.311829 , 0.336689 , 0.367708 , 0.362867 , 0.383061 , 0.366939 , 0.416833 , 0.327855 , 0.397679 
 1009 , 0.406487 , 0.424242 , 0.461351 , 0.368802 , 0.312916 , 0.382673 , 0.43491 , 0.459483 , 0.469889 , 0.390224 , 0.370076 , 0.43518 , 0.305068 , 0.338353 , 0.291581 , 0.349064 , 0.311685 , 0.335979 , 0.366113 , 0.361582 , 0.382097 , 0.366078 , 0.416368 , 0.327852 , 0.396553 
 1010 , 0.40617 , 0.42544 , 0.460733 , 0.369943 , 0.312787 , 0.380604 , 0.435289 , 0.459624 , 0.468932 , 0.388262 , 0.370423 , 0.433788 , 0.305802 , 0.339575 , 0.291028 , 0.350158 , 0.310281 , 0.335899 , 0.364861 , 0.360365 , 0.382176 , 0.365499 , 0.416185 , 0.327508 , 0.395168 
 1011 , 0.405398 , 0.426083 , 0.459962 , 0.371082 , 0.312601 , 0.378321 , 0.436138 , 0.459866 , 0.467577 , 0.386076 , 0.370899 , 0.431862 , 0.306569 , 0.341313 , 0.290963 , 0.351393 , 0.308387 , 0.336119 , 0.364 , 0.359262 , 0.382902 , 0.365023 , 0.415898 , 0.326887 , 0.393569 
 1012 , 0.404737 , 0.426038 , 0.458982 , 0.372107 , 0.312123 , 0.377129 , 0.436098 , 0.460014 , 0.466444 , 0.384153 , 0.371652 , 0.428828 , 0.306796 , 0.34226 , 0.290709 , 0.350456 , 0.30642 , 0.336381 , 0.363281 , 0.357848 , 0.383165 , 0.364532 , 0.415995 , 0.326085 , 0.392595 
 1013 , 0.404029 , 0.425396 , 0.457866 , 0.37296 , 0.311266 , 0.377186 , 0.435379 , 0.460158 , 0.465451 , 0.382785 , 0.372531 , 0.425002 , 0.306218 , 0.342327 , 0.289734 , 0.347656 , 0.304687 , 0.336395 , 0.36267 , 0.356257 , 0.382558 , 0.364061 , 0.416839 , 0.324898 , 0.392419 
 1014 , 0.402922 , 0.425114 , 0.456943 , 0.37373 , 0.310195 , 0.377445 , 0.435347 , 0.460561 , 0.464109 , 0.382062 , 0.373003 , 0.422012 , 0.305061 , 0.342374 , 0.287311 , 0.345914 , 0.303685 , 0.335637 , 0.36192 , 0.354973 , 0.380993 , 0.363664 , 0.418534 , 0.323126 , 0.392496 
 1015 , 0.401739 , 0.425092 , 0.455815 , 0.374385 , 0.309404 , 0.377561 , 0.43598 , 0.460535 , 0.462816 , 0.38178 , 0.372806 , 0.419767 , 0.303807 , 0.342908 , 0.285234 , 0.344513 , 0.302806 , 0.334608 , 0.360962 , 0.353444 , 0.379263 , 0.363173 , 0.420127 , 0.321396 , 0.392492 
 1016 , 0.400377 , 0.426187 , 0.454079 , 0.374559 , 0.309867 , 0.377062 , 0.439259 , 0.458823 , 0.461889 , 0.383423 , 0.369912 , 0.420881 , 0.302383 , 0.34534 , 0.284822 , 0.344805 , 0.302567 , 0.332646 , 0.359352 , 0.351182 , 0.37715 , 0.362401 , 0.421022 , 0.320128 , 0.392208 
 1017 , 0.399889 , 0.428589 , 0.452103 , 0.374923 , 0.310604 , 0.378497 , 0.441838 , 0.457623 , 0.461267 , 0.384369 , 0.367986 , 0.422743 , 0.301968 , 0.344982 , 0.285356 , 0.343257 , 0.300401 , 0.331328 , 0.356876 , 0.348759 , 0.377291 , 0.362413 , 0.420851 , 0.320024 , 0.392081 
 1018 , 0.399398 , 0.431171 , 0.450017 , 0.375319 , 0.311385 , 0.380066 , 0.444547 , 0.456361 , 0.460623 , 0.38536 , 0.365957 , 0.42473 , 0.301556 , 0.344561 , 0.285938 , 0.341587 , 0.298088 , 0.329949 , 0.35424 , 0.346175 , 0.377472 , 0.362446 , 0.420645 , 0.319944 , 0.39196 
 1019 , 0.397969 , 0.430517 , 0.450228 , 0.374397 , 0.310009 , 0.380785 , 0.440704 , 0.454963 , 0.460291 , 0.385627 , 0.36543 , 0.425773 , 0.298364 , 0.340975 , 0.286101 , 0.339844 , 0.294 , 0.32903 , 0.353953 , 0.346453 , 0.378046 , 0.362196 , 0.419323 , 0.318826 , 0.391007 
 1020 , 0.397328 , 0.427647 , 0.451318 , 0.373454 , 0.308152 , 0.380146 , 0.435632 , 0.452575 , 0.460329 , 0.385652 , 0.364434 , 0.425531 , 0.295095 , 0.33971 , 0.285765 , 0.338816 , 0.29089 , 0.327042 , 0.355449 , 0.346747 , 0.377482 , 0.361344 , 0.417865 , 0.317367 , 0.388954 
 1021 , 0.397096 , 0.423751 , 0.452775 , 0.372518 , 0.306094 , 0.378844 , 0.430069 , 0.449643 , 0.460557 , 0.385597 , 0.363113 , 0.424718 , 0.291764 , 0.339661 , 0.285207 , 0.33809 , 0.288206 , 0.32447 , 0.357771 , 0.346937 , 0.376325 , 0.360176 , 0.416342 , 0.31573 , 0.386324 
 1022 , 0.397298 , 0.420412 , 0.454498 , 0.370595 , 0.30293 , 0.377382 , 0.426595 , 0.447507 , 0.461453 , 0.3863 , 0.361969 , 0.423975 , 0.290272 , 0.338659 , 0.283423 , 0.337185 , 0.28806 , 0.321426 , 0.359446 , 0.347098 , 0.376351 , 0.358709 , 0.415615 , 0.314488 , 0.384586 
 1023 , 0.39733 , 0.417725 , 0.456143 , 0.36766 , 0.299369 , 0.375209 , 0.424358 , 0.446061 , 0.463274 , 0.387505 , 0.360414 , 0.423629 , 0.289437 , 0.335946 , 0.281329 , 0.335475 , 0.289571 , 0.318564 , 0.359516 , 0.34746 , 0.377102 , 0.356555 , 0.414365 , 0.313567 , 0.384011 
 1024 , 0.396628 , 0.415464 , 0.457409 , 0.363998 , 0.296173 , 0.372031 , 0.421965 , 0.444879 , 0.465976 , 0.388756 , 0.357969 , 0.423862 , 0.287766 , 0.331359 , 0.279938 , 0.332597 , 0.291213 , 0.316416 , 0.357604 , 0.348209 , 0.377846 , 0.353552 , 0.411429 , 0.312764 , 0.384428 
 1025 , 0.395318 , 0.41355 , 0.45802 , 0.360994 , 0.294021 , 0.368554 , 0.420121 , 0.443666 , 0.46698 , 0.388159 , 0.355457 , 0.423696 , 0.286951 , 0.327374 , 0.278615 , 0.330655 , 0.292702 , 0.314045 , 0.354557 , 0.348343 , 0.377612 , 0.350322 , 0.408112 , 0.311219 , 0.384664 
 1026 , 0.392812 , 0.412699 , 0.457253 , 0.359574 , 0.294125 , 0.364925 , 0.419512 , 0.44236 , 0.464192 , 0.38384 , 0.353207 , 0.422616 , 0.287918 , 0.325026 , 0.277618 , 0.330983 , 0.29359 , 0.311462 , 0.349559 , 0.347143 , 0.375431 , 0.34683 , 0.404628 , 0.30826 , 0.384482 
 1027 , 0.390069 , 0.414277 , 0.456328 , 0.358569 , 0.293778 , 0.363419 , 0.419011 , 0.440077 , 0.45912 , 0.379 , 0.353477 , 0.420398 , 0.288722 , 0.324437 , 0.277097 , 0.333762 , 0.292883 , 0.309546 , 0.345835 , 0.34502 , 0.373272 , 0.343293 , 0.404907 , 0.305117 , 0.383993 
 1028 , 0.387343 , 0.415827 , 0.455347 , 0.357485 , 0.293334 , 0.361957 , 0.418279 , 0.437774 , 0.453919 , 0.373873 , 0.35375 , 0.417856 , 0.289499 , 0.323865 , 0.276461 , 0.336392 , 0.291879 , 0.307612 , 0.342004 , 0.342759 , 0.371009 , 0.33958 , 0.405096 , 0.301892 , 0.383329 
 1029 , 0.387824 , 0.415357 , 0.454607 , 0.356143 , 0.291909 , 0.362777 , 0.414217 , 0.437199 , 0.451492 , 0.368935 , 0.354051 , 0.412009 , 0.289045 , 0.324434 , 0.274753 , 0.333528 , 0.286505 , 0.307772 , 0.340351 , 0.340315 , 0.369519 , 0.336329 , 0.403696 , 0.301003 , 0.380382 
 1030 , 0.388318 , 0.41204 , 0.453646 , 0.354589 , 0.290005 , 0.362305 , 0.411223 , 0.437855 , 0.449631 , 0.364891 , 0.354705 , 0.40674 , 0.289332 , 0.323779 , 0.270208 , 0.328567 , 0.281867 , 0.307683 , 0.337845 , 0.337675 , 0.367047 , 0.334549 , 0.40154 , 0.299994 , 0.37576 
 1031 , 0.388829 , 0.407797 , 0.452573 , 0.352899 , 0.287869 , 0.361465 , 0.408363 , 0.438865 , 0.447827 , 0.360863 , 0.355479 , 0.401352 , 0.28982 , 0.322748 , 0.264739 , 0.322829 , 0.277189 , 0.307511 , 0.334983 , 0.334848 , 0.364207 , 0.33305 , 0.399041 , 0.298899 , 0.370482 
 1032 , 0.386856 , 0.405975 , 0.44992 , 0.352578 , 0.287147 , 0.359267 , 0.410602 , 0.436778 , 0.44668 , 0.361148 , 0.353137 , 0.399467 , 0.28739 , 0.324422 , 0.262204 , 0.319588 , 0.272267 , 0.306905 , 0.331659 , 0.332028 , 0.361337 , 0.33219 , 0.397757 , 0.297949 , 0.366819 
 1033 , 0.383394 , 0.406345 , 0.446045 , 0.351914 , 0.286675 , 0.357864 , 0.413512 , 0.433677 , 0.444874 , 0.361722 , 0.348543 , 0.398574 , 0.283475 , 0.326529 , 0.260974 , 0.317893 , 0.266374 , 0.305985 , 0.328539 , 0.326358 , 0.35863 , 0.330234 , 0.395608 , 0.296402 , 0.364697 
 1034 , 0.379128 , 0.408206 , 0.441329 , 0.350456 , 0.285989 , 0.357678 , 0.41551 , 0.43046 , 0.442159 , 0.36119 , 0.342548 , 0.397544 , 0.278893 , 0.328266 , 0.260125 , 0.316936 , 0.259457 , 0.304866 , 0.325711 , 0.317794 , 0.356044 , 0.326912 , 0.392128 , 0.294168 , 0.363573 
 1035 , 0.374643 , 0.407937 , 0.436827 , 0.34781 , 0.285049 , 0.357419 , 0.413305 , 0.427894 , 0.437576 , 0.358818 , 0.339248 , 0.395973 , 0.273997 , 0.32566 , 0.258027 , 0.315636 , 0.252758 , 0.302535 , 0.323242 , 0.309609 , 0.352051 , 0.323738 , 0.388376 , 0.291293 , 0.363798 
 1036 , 0.370417 , 0.40446 , 0.433125 , 0.344185 , 0.284081 , 0.356716 , 0.40701 , 0.426126 , 0.431116 , 0.354815 , 0.338933 , 0.393722 , 0.268784 , 0.318673 , 0.254848 , 0.313745 , 0.246759 , 0.298539 , 0.321565 , 0.304242 , 0.34677 , 0.321069 , 0.384597 , 0.287837 , 0.365517 
 1037 , 0.367698 , 0.397846 , 0.431275 , 0.341726 , 0.284088 , 0.354436 , 0.403053 , 0.424351 , 0.425074 , 0.352239 , 0.337947 , 0.391057 , 0.26326 , 0.313259 , 0.252792 , 0.310909 , 0.241844 , 0.293055 , 0.321025 , 0.30798 , 0.342295 , 0.319316 , 0.381529 , 0.284594 , 0.367074 
 1038 , 0.364791 , 0.391625 , 0.42902 , 0.338402 , 0.282596 , 0.351701 , 0.399059 , 0.422293 , 0.419827 , 0.350214 , 0.336435 , 0.389096 , 0.257367 , 0.306945 , 0.250323 , 0.307489 , 0.238266 , 0.28711 , 0.320779 , 0.31185 , 0.337876 , 0.317144 , 0.377827 , 0.281118 , 0.367529 
 1039 , 0.361863 , 0.388316 , 0.42564 , 0.332012 , 0.274849 , 0.347685 , 0.396116 , 0.41957 , 0.419326 , 0.351146 , 0.332973 , 0.390771 , 0.25124 , 0.298249 , 0.246702 , 0.302362 , 0.241674 , 0.280456 , 0.322002 , 0.315108 , 0.334857 , 0.31364 , 0.372154 , 0.277458 , 0.362986 
 1040 , 0.35852 , 0.386174 , 0.420886 , 0.326997 , 0.266204 , 0.343858 , 0.38879 , 0.415208 , 0.421594 , 0.35207 , 0.329559 , 0.393305 , 0.2449 , 0.287698 , 0.242466 , 0.297091 , 0.24441 , 0.274961 , 0.320429 , 0.312734 , 0.330422 , 0.310809 , 0.368041 , 0.274679 , 0.359156 
 1041 , 0.354893 , 0.384014 , 0.415696 , 0.321716 , 0.256884 , 0.339781 , 0.380641 , 0.41041 , 0.424291 , 0.353061 , 0.325945 , 0.396091 , 0.238126 , 0.276289 , 0.23788 , 0.291456 , 0.247277 , 0.26918 , 0.318499 , 0.309648 , 0.325571 , 0.307825 , 0.363761 , 0.271786 , 0.355084 
 1042 , 0.351571 , 0.37958 , 0.414067 , 0.32188 , 0.253611 , 0.332944 , 0.37895 , 0.409508 , 0.422188 , 0.347094 , 0.324036 , 0.397723 , 0.238574 , 0.276431 , 0.237386 , 0.292619 , 0.249372 , 0.266382 , 0.31385 , 0.308652 , 0.324356 , 0.307355 , 0.363072 , 0.27253 , 0.353754 
 1043 , 0.346703 , 0.376195 , 0.412553 , 0.321392 , 0.249776 , 0.323711 , 0.377992 , 0.408308 , 0.416971 , 0.338691 , 0.322822 , 0.398325 , 0.23993 , 0.278167 , 0.237675 , 0.294339 , 0.251288 , 0.262427 , 0.310299 , 0.306165 , 0.322254 , 0.306797 , 0.361032 , 0.272328 , 0.349756 
 1044 , 0.340676 , 0.373476 , 0.410833 , 0.320096 , 0.245086 , 0.312895 , 0.377067 , 0.406607 , 0.409922 , 0.328926 , 0.32191 , 0.398338 , 0.241439 , 0.280233 , 0.238207 , 0.296007 , 0.253198 , 0.257415 , 0.307462 , 0.302508 , 0.319304 , 0.305979 , 0.357794 , 0.271265 , 0.343788 
 1045 , 0.338145 , 0.368004 , 0.409967 , 0.316943 , 0.240337 , 0.3073 , 0.373913 , 0.405561 , 0.403385 , 0.318842 , 0.31933 , 0.392249 , 0.239313 , 0.278612 , 0.234216 , 0.290366 , 0.249288 , 0.25469 , 0.302986 , 0.296229 , 0.31237 , 0.301787 , 0.351512 , 0.268214 , 0.335832 
 1046 , 0.338673 , 0.36015 , 0.409935 , 0.312077 , 0.235789 , 0.30555 , 0.370166 , 0.405525 , 0.398032 , 0.308514 , 0.315474 , 0.381498 , 0.234196 , 0.274563 , 0.225994 , 0.280059 , 0.241745 , 0.253924 , 0.29639 , 0.287719 , 0.304059 , 0.294825 , 0.343331 , 0.264465 , 0.326935 
 1047 , 0.341004 , 0.35087 , 0.41053 , 0.306044 , 0.231614 , 0.304905 , 0.367982 , 0.406727 , 0.394262 , 0.297832 , 0.311087 , 0.369011 , 0.227646 , 0.270257 , 0.215034 , 0.269467 , 0.234195 , 0.25421 , 0.287545 , 0.277918 , 0.29775 , 0.286479 , 0.335016 , 0.261797 , 0.318436 
 1048 , 0.340926 , 0.344809 , 0.408809 , 0.299346 , 0.228624 , 0.304072 , 0.368667 , 0.404348 , 0.390684 , 0.291396 , 0.304356 , 0.357576 , 0.218779 , 0.266549 , 0.20559 , 0.260276 , 0.227168 , 0.252766 , 0.278822 , 0.267328 , 0.291222 , 0.279783 , 0.327243 , 0.258133 , 0.309384 
 1049 , 0.335486 , 0.346232 , 0.402007 , 0.291726 , 0.228416 , 0.302974 , 0.375607 , 0.394435 , 0.387767 , 0.294572 , 0.293122 , 0.349361 , 0.20561 , 0.264404 , 0.199964 , 0.254908 , 0.221912 , 0.247674 , 0.271045 , 0.255875 , 0.284738 , 0.277167 , 0.321283 , 0.252682 , 0.299881 
 1050 , 0.327494 , 0.346597 , 0.3907 , 0.285014 , 0.228301 , 0.303778 , 0.38351 , 0.384418 , 0.383061 , 0.299715 , 0.282621 , 0.347211 , 0.192718 , 0.261197 , 0.197303 , 0.249624 , 0.217415 , 0.242663 , 0.26482 , 0.248991 , 0.275981 , 0.274348 , 0.315957 , 0.248064 , 0.291975 
 1051 , 0.319453 , 0.346774 , 0.378845 , 0.27829 , 0.228155 , 0.304441 , 0.391054 , 0.373967 , 0.377942 , 0.304561 , 0.271725 , 0.344866 , 0.179339 , 0.257561 , 0.19448 , 0.244025 , 0.21212 , 0.237284 , 0.258576 , 0.241969 , 0.266847 , 0.27142 , 0.310287 , 0.242909 , 0.283666 
 1052 , 0.320077 , 0.343747 , 0.368424 , 0.280096 , 0.227572 , 0.302249 , 0.382222 , 0.370207 , 0.372426 , 0.298118 , 0.269809 , 0.343996 , 0.173246 , 0.250807 , 0.193006 , 0.241121 , 0.200917 , 0.233515 , 0.261417 , 0.244245 , 0.263127 , 0.270151 , 0.306759 , 0.236472 , 0.28053 
 1053 , 0.32106 , 0.339461 , 0.36285 , 0.281759 , 0.225678 , 0.298078 , 0.373254 , 0.365238 , 0.364803 , 0.291015 , 0.265737 , 0.337258 , 0.168374 , 0.245541 , 0.190117 , 0.236294 , 0.185738 , 0.227788 , 0.264636 , 0.244514 , 0.25824 , 0.270365 , 0.302141 , 0.227501 , 0.274642 
 1054 , 0.322216 , 0.334476 , 0.358616 , 0.283443 , 0.223209 , 0.292914 , 0.363583 , 0.359524 , 0.356012 , 0.283212 , 0.260656 , 0.328044 , 0.163577 , 0.240418 , 0.186541 , 0.230511 , 0.168581 , 0.22105 , 0.2682 , 0.244013 , 0.252668 , 0.271128 , 0.296815 , 0.217102 , 0.267467 
 1055 , 0.316231 , 0.329004 , 0.356035 , 0.276168 , 0.21199 , 0.284012 , 0.353064 , 0.354079 , 0.351282 , 0.277764 , 0.254784 , 0.32653 , 0.156477 , 0.226571 , 0.173385 , 0.21941 , 0.160741 , 0.210218 , 0.267428 , 0.239787 , 0.246321 , 0.26752 , 0.291497 , 0.206268 , 0.256667 
 1056 , 0.307991 , 0.324142 , 0.35339 , 0.26673 , 0.198733 , 0.272828 , 0.340136 , 0.348883 , 0.349757 , 0.272644 , 0.248915 , 0.32818 , 0.147548 , 0.206422 , 0.156313 , 0.206091 , 0.157766 , 0.197776 , 0.26376 , 0.233775 , 0.240931 , 0.262086 , 0.285742 , 0.194529 , 0.245659 
 1057 , 0.299599 , 0.320157 , 0.349854 , 0.257895 , 0.185951 , 0.260147 , 0.324359 , 0.343804 , 0.350718 , 0.266868 , 0.243267 , 0.330822 , 0.137093 , 0.182154 , 0.137912 , 0.191872 , 0.157201 , 0.184682 , 0.258134 , 0.22692 , 0.23695 , 0.255964 , 0.279344 , 0.181639 , 0.235498 
 1058 , 0.285599 , 0.313521 , 0.346317 , 0.24982 , 0.174948 , 0.243652 , 0.312218 , 0.336542 , 0.347758 , 0.260523 , 0.236245 , 0.327813 , 0.130165 , 0.166164 , 0.123565 , 0.182952 , 0.153543 , 0.172846 , 0.246176 , 0.217125 , 0.231242 , 0.244873 , 0.272409 , 0.168725 , 0.226387 
 1059 , 0.264855 , 0.303894 , 0.341797 , 0.242197 , 0.166363 , 0.222801 , 0.303802 , 0.326258 , 0.339763 , 0.253686 , 0.227767 , 0.318691 , 0.127223 , 0.160316 , 0.114507 , 0.180739 , 0.145557 , 0.162873 , 0.227575 , 0.204083 , 0.222939 , 0.227639 , 0.265377 , 0.156349 , 0.218688 
 1060 , 0.241199 , 0.293667 , 0.331647 , 0.23111 , 0.158013 , 0.200255 , 0.29178 , 0.312731 , 0.329014 , 0.246869 , 0.219125 , 0.310927 , 0.122721 , 0.158022 , 0.107165 , 0.181081 , 0.133933 , 0.153576 , 0.210251 , 0.190497 , 0.211052 , 0.207425 , 0.26005 , 0.145237 , 0.210647 
 1061 , 0.221164 , 0.282701 , 0.322979 , 0.221505 , 0.148872 , 0.181753 , 0.27868 , 0.301545 , 0.316154 , 0.238817 , 0.211876 , 0.299884 , 0.117661 , 0.156417 , 0.100524 , 0.178931 , 0.121516 , 0.146815 , 0.194011 , 0.175933 , 0.200928 , 0.188136 , 0.254773 , 0.133857 , 0.202902 
 1062 , 0.220894 , 0.271892 , 0.322324 , 0.22073 , 0.13961 , 0.183756 , 0.263633 , 0.302571 , 0.298204 , 0.22813 , 0.212799 , 0.278269 , 0.111452 , 0.158549 , 0.100004 , 0.166872 , 0.109141 , 0.153387 , 0.188452 , 0.16107 , 0.200703 , 0.178036 , 0.251756 , 0.125723 , 0.19926 
 1063 , 0.222404 , 0.258641 , 0.326272 , 0.220777 , 0.126975 , 0.186745 , 0.252315 , 0.304078 , 0.279498 , 0.216756 , 0.212328 , 0.252451 , 0.105757 , 0.158369 , 0.096431 , 0.151962 , 0.096025 , 0.157502 , 0.177075 , 0.145763 , 0.201384 , 0.169286 , 0.244815 , 0.113682 , 0.192158 
 1064 , 0.224293 , 0.244367 , 0.331252 , 0.220963 , 0.11329 , 0.189986 , 0.240795 , 0.305669 , 0.259458 , 0.204497 , 0.211605 , 0.224954 , 0.099788 , 0.157822 , 0.092225 , 0.135721 , 0.082036 , 0.161349 , 0.164555 , 0.12947 , 0.202237 , 0.160045 , 0.236911 , 0.100637 , 0.184191 
 1065 , 0.21939 , 0.237078 , 0.324057 , 0.211944 , 0.097862 , 0.186644 , 0.235346 , 0.289077 , 0.253394 , 0.198318 , 0.190661 , 0.215259 , 0.087797 , 0.1546 , 0.090759 , 0.126723 , 0.072799 , 0.146934 , 0.152226 , 0.112807 , 0.191391 , 0.148279 , 0.227698 , 0.088975 , 0.168903 
 1066 , 0.213011 , 0.230702 , 0.311128 , 0.199969 , 0.081972 , 0.184624 , 0.228817 , 0.2732 , 0.244857 , 0.190559 , 0.166907 , 0.209822 , 0.074109 , 0.151476 , 0.089514 , 0.116824 , 0.062908 , 0.131508 , 0.141483 , 0.095814 , 0.178455 , 0.132647 , 0.21859 , 0.078349 , 0.153396 
 1067 , 0.205809 , 0.224352 , 0.294631 , 0.186275 , 0.06537 , 0.183984 , 0.220898 , 0.258346 , 0.233481 , 0.181047 , 0.141851 , 0.206162 , 0.05935 , 0.148491 , 0.088211 , 0.105669 , 0.052184 , 0.115944 , 0.131447 , 0.077764 , 0.164425 , 0.114385 , 0.209349 , 0.067765 , 0.137596 
 1068 , 0.201567 , 0.221963 , 0.280395 , 0.178638 , 0.061051 , 0.184334 , 0.209057 , 0.246371 , 0.22777 , 0.171565 , 0.131802 , 0.205512 , 0.050296 , 0.144002 , 0.084023 , 0.103058 , 0.043206 , 0.101154 , 0.129405 , 0.074577 , 0.149282 , 0.104597 , 0.202902 , 0.063414 , 0.125911 
 1069 , 0.198064 , 0.221847 , 0.266906 , 0.174315 , 0.064041 , 0.18432 , 0.195122 , 0.234626 , 0.226682 , 0.162004 , 0.131098 , 0.205681 , 0.044959 , 0.138515 , 0.078178 , 0.105631 , 0.035498 , 0.086097 , 0.132984 , 0.080516 , 0.133378 , 0.100092 , 0.196757 , 0.062331 , 0.116165 
 1070 , 0.191987 , 0.22138 , 0.251973 , 0.169326 , 0.066833 , 0.181688 , 0.181489 , 0.219029 , 0.228865 , 0.152088 , 0.131306 , 0.203024 , 0.040173 , 0.132739 , 0.072389 , 0.10862 , 0.02801 , 0.069333 , 0.138692 , 0.085951 , 0.116924 , 0.0963 , 0.187235 , 0.059663 , 0.10501 
 1071 , 0.182603 , 0.21692 , 0.235513 , 0.158606 , 0.065697 , 0.174934 , 0.167616 , 0.20499 , 0.229691 , 0.143536 , 0.131206 , 0.200469 , 0.03524 , 0.119015 , 0.062353 , 0.107421 , 0.024881 , 0.055387 , 0.14038 , 0.085566 , 0.106203 , 0.090488 , 0.177133 , 0.055886 , 0.094135 
 1072 , 0.167541 , 0.205103 , 0.216851 , 0.137678 , 0.057196 , 0.160584 , 0.154144 , 0.194713 , 0.228001 , 0.13805 , 0.13056 , 0.198373 , 0.030428 , 0.090274 , 0.044568 , 0.098427 , 0.030776 , 0.047169 , 0.133533 , 0.073784 , 0.107436 , 0.081112 , 0.166385 , 0.050199 , 0.08436 
 1073 , 0.160583 , 0.193315 , 0.211632 , 0.121519 , 0.050002 , 0.146921 , 0.141055 , 0.189674 , 0.23008 , 0.135639 , 0.130134 , 0.198125 , 0.023872 , 0.057814 , 0.026392 , 0.091078 , 0.037174 , 0.040381 , 0.120987 , 0.061627 , 0.110516 , 0.072287 , 0.164093 , 0.046312 , 0.075682 
 1074 , 0.151571 , 0.179654 , 0.204963 , 0.10261 , 0.041673 , 0.132134 , 0.127115 , 0.183828 , 0.230379 , 0.131629 , 0.128159 , 0.196482 , 0.017499 , 0.02612 , 0.007627 , 0.083156 , 0.042874 , 0.032605 , 0.107156 , 0.048381 , 0.1121 , 0.062386 , 0.160432 , 0.041392 , 0.066088 
 1075 , 0.13139 , 0.153955 , 0.194859 , 0.075888 , 0.030398 , 0.118771 , 0.119965 , 0.178541 , 0.209198 , 0.112875 , 0.109167 , 0.180253 , 0.016878 , 0.020678 , 0.009337 , 0.077265 , 0.033388 , 0.023935 , 0.084715 , 0.036136 , 0.09279 , 0.049665 , 0.146063 , 0.030382 , 0.057339 
 1076 , 0.105258 , 0.128225 , 0.174972 , 0.044216 , 0.017378 , 0.104864 , 0.108953 , 0.16759 , 0.184926 , 0.090368 , 0.087092 , 0.161038 , 0.016674 , 0.01525 , 0.010859 , 0.069563 , 0.022699 , 0.013515 , 0.062433 , 0.022339 , 0.070217 , 0.035829 , 0.123784 , 0.017043 , 0.047199 
 1077 , 0.07549 , 0.100584 , 0.150477 , 0.009732 , 0.00302 , 0.089719 , 0.09633 , 0.153976 , 0.157801 , 0.065658 , 0.063342 , 0.139873 , 0.016645 , 0.009464 , 0.012291 , 0.060968 , 0.011175 , 0.002299 , 0.038785 , 0.007551 , 0.045296 , 0.02058 , 0.098553 , 0.002878 , 0.035908 
 1078 , 0.06782 , 0.085906 , 0.143445 , 0.002931 , 0 , 0.087384 , 0.079205 , 0.15209 , 0.13363 , 0.047757 , 0.056767 , 0.114862 , 0.013112 , 0.006386 , 0.009508 , 0.045083 , 0.006735 , 0 , 0.026166 , 0.00343 , 0.032137 , 0.014715 , 0.076373 , 0 , 0.03447 
