  time  ,:45:38 A,:45:46 A,:45:51 A,:45:59 A,:46:09 A,:47:51 A,:47:57 A,:48:03 A,:48:08 A,:48:13 A,:49:27 A,:49:34 A,:49:39 A,:49:45 A,:49:52 A,:50:33 A,:50:39 A,:50:47 A,:51:01 A,:51:07 A,:51:55 A,:52:02 A,:52:14 A,:52:24 A,:52:32 A,:53:47 A,:53:52 A,:53:58 A,:54:04 A,:54:09 A,:54:36 A,:54:42 A,:54:50 A,:54:57 A,:55:02 A,:55:52 A,:55:59 A,:56:06 A,:56:11 A,:56:19 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 358 , 0.020927 , 0.015326 , 0.012427 , 0.01654 , 0.019111 , 0.017429 , 0.01278 , 0.020069 , 0.018138 , 0.0372 , 0.010704 , 0.021961 , 0.01607 , 0.016398 , 0.008773 , 0.011695 , 0.049697 , 0.018478 , 0.021015 , 0.021562 , 0.015943 , 0.005841 , 0.008484 , 0.011944 , 0.006934 , 0.013973 , 0.017845 , 0.011805 , 0.014625 , 0.015774 , 0.012163 , 0.008791 , 0.008333 , 0.011203 , 0.010914 , 0.014261 , 0.010679 , 0.011747 , 0.011338 , 0.007609 
 359 , 0.02134 , 0.015732 , 0.012651 , 0.016775 , 0.019036 , 0.017673 , 0.012905 , 0.020396 , 0.018169 , 0.037883 , 0.010959 , 0.021871 , 0.016338 , 0.016592 , 0.009046 , 0.011745 , 0.049877 , 0.018656 , 0.020993 , 0.021753 , 0.01576 , 0.005988 , 0.008696 , 0.011972 , 0.007088 , 0.014311 , 0.017848 , 0.011892 , 0.014742 , 0.016043 , 0.012256 , 0.009174 , 0.008622 , 0.011527 , 0.011241 , 0.014479 , 0.010985 , 0.011943 , 0.011515 , 0.007715 
 360 , 0.022142 , 0.015851 , 0.013238 , 0.017026 , 0.019066 , 0.017645 , 0.012862 , 0.020333 , 0.017973 , 0.039264 , 0.011374 , 0.022023 , 0.017069 , 0.016257 , 0.009664 , 0.011917 , 0.050867 , 0.018849 , 0.020966 , 0.02253 , 0.015417 , 0.006211 , 0.009047 , 0.011921 , 0.007186 , 0.014829 , 0.018172 , 0.012124 , 0.01478 , 0.016909 , 0.012395 , 0.009656 , 0.008801 , 0.01188 , 0.011955 , 0.015072 , 0.011461 , 0.012345 , 0.011936 , 0.007853 
 361 , 0.022895 , 0.015943 , 0.013785 , 0.01724 , 0.019074 , 0.017603 , 0.012806 , 0.02026 , 0.017775 , 0.040561 , 0.011765 , 0.022136 , 0.017763 , 0.015952 , 0.010251 , 0.012062 , 0.05174 , 0.019005 , 0.020919 , 0.023244 , 0.015109 , 0.006412 , 0.009365 , 0.011867 , 0.007266 , 0.015307 , 0.018453 , 0.012324 , 0.014797 , 0.017747 , 0.012509 , 0.010105 , 0.008957 , 0.012195 , 0.012664 , 0.015634 , 0.011896 , 0.012706 , 0.012325 , 0.007973 
 362 , 0.023614 , 0.015959 , 0.014334 , 0.017459 , 0.019325 , 0.01765 , 0.012666 , 0.020305 , 0.017767 , 0.041502 , 0.012215 , 0.02229 , 0.018418 , 0.015918 , 0.010731 , 0.012289 , 0.052299 , 0.019313 , 0.021018 , 0.023862 , 0.015034 , 0.006622 , 0.009641 , 0.01195 , 0.0074 , 0.015661 , 0.01877 , 0.012559 , 0.014901 , 0.018444 , 0.012655 , 0.010475 , 0.009083 , 0.012523 , 0.013321 , 0.016105 , 0.012268 , 0.013072 , 0.012732 , 0.008106 
 363 , 0.024306 , 0.015762 , 0.015004 , 0.017775 , 0.020669 , 0.018087 , 0.012242 , 0.020873 , 0.01852 , 0.041209 , 0.012955 , 0.022707 , 0.018994 , 0.016906 , 0.010857 , 0.012924 , 0.051902 , 0.020386 , 0.021762 , 0.024255 , 0.015816 , 0.006925 , 0.009852 , 0.01262 , 0.00779 , 0.015621 , 0.019343 , 0.013021 , 0.015399 , 0.018624 , 0.01299 , 0.01063 , 0.009161 , 0.013008 , 0.013731 , 0.016277 , 0.012503 , 0.013586 , 0.013303 , 0.008327 
 364 , 0.024928 , 0.015565 , 0.015633 , 0.018048 , 0.021989 , 0.018475 , 0.011912 , 0.021389 , 0.019219 , 0.040911 , 0.013657 , 0.023069 , 0.019512 , 0.017861 , 0.010963 , 0.013526 , 0.051498 , 0.021427 , 0.022447 , 0.024592 , 0.01656 , 0.007201 , 0.010037 , 0.013267 , 0.008149 , 0.015573 , 0.019861 , 0.013447 , 0.015851 , 0.01877 , 0.01329 , 0.010761 , 0.009223 , 0.013454 , 0.014098 , 0.016418 , 0.012707 , 0.014063 , 0.013835 , 0.008522 
 365 , 0.025489 , 0.015371 , 0.016222 , 0.018284 , 0.023289 , 0.01882 , 0.011647 , 0.02186 , 0.019869 , 0.040613 , 0.014322 , 0.023385 , 0.019979 , 0.018783 , 0.011051 , 0.014096 , 0.051095 , 0.022438 , 0.02308 , 0.024882 , 0.01727 , 0.007452 , 0.010201 , 0.013893 , 0.008481 , 0.015518 , 0.020332 , 0.013841 , 0.016261 , 0.018888 , 0.013559 , 0.010872 , 0.00927 , 0.013864 , 0.014427 , 0.016534 , 0.012884 , 0.014509 , 0.01433 , 0.008696 
 366 , 0.025021 , 0.015642 , 0.016187 , 0.018155 , 0.023386 , 0.018777 , 0.012335 , 0.021575 , 0.020114 , 0.040586 , 0.014182 , 0.023609 , 0.019994 , 0.018647 , 0.011274 , 0.014175 , 0.052246 , 0.022141 , 0.023388 , 0.024834 , 0.017396 , 0.007731 , 0.010325 , 0.013834 , 0.008604 , 0.01574 , 0.020323 , 0.013937 , 0.016476 , 0.018916 , 0.013581 , 0.010797 , 0.009325 , 0.01371 , 0.014384 , 0.016496 , 0.013149 , 0.014327 , 0.014525 , 0.008701 
 367 , 0.024392 , 0.016011 , 0.016023 , 0.017965 , 0.023227 , 0.018663 , 0.013335 , 0.021169 , 0.020269 , 0.040635 , 0.013893 , 0.023815 , 0.019922 , 0.018314 , 0.011529 , 0.01415 , 0.053748 , 0.021612 , 0.023624 , 0.024731 , 0.017396 , 0.00802 , 0.010441 , 0.013642 , 0.008684 , 0.016022 , 0.020225 , 0.01397 , 0.016647 , 0.018933 , 0.013557 , 0.010693 , 0.009384 , 0.013462 , 0.014275 , 0.016436 , 0.013433 , 0.014043 , 0.014654 , 0.008676 
 368 , 0.023826 , 0.016372 , 0.015866 , 0.017792 , 0.023086 , 0.018563 , 0.014452 , 0.020812 , 0.02042 , 0.040696 , 0.013632 , 0.024018 , 0.019858 , 0.018019 , 0.011778 , 0.014132 , 0.055235 , 0.02115 , 0.023858 , 0.024645 , 0.0174 , 0.00831 , 0.010555 , 0.013473 , 0.008762 , 0.016297 , 0.020143 , 0.014004 , 0.016812 , 0.018954 , 0.013541 , 0.010603 , 0.009444 , 0.013244 , 0.01418 , 0.016384 , 0.01371 , 0.013797 , 0.01478 , 0.008655 
 369 , 0.023626 , 0.01654 , 0.015831 , 0.017925 , 0.022845 , 0.018642 , 0.015005 , 0.020935 , 0.020439 , 0.040715 , 0.013517 , 0.024112 , 0.019989 , 0.017933 , 0.011931 , 0.014078 , 0.055785 , 0.021138 , 0.023989 , 0.024656 , 0.017415 , 0.008357 , 0.010581 , 0.013453 , 0.008835 , 0.016453 , 0.020098 , 0.013998 , 0.016925 , 0.018994 , 0.013609 , 0.010416 , 0.009378 , 0.013265 , 0.013978 , 0.01645 , 0.013791 , 0.013661 , 0.014806 , 0.008692 
 370 , 0.023837 , 0.016478 , 0.015945 , 0.018418 , 0.022498 , 0.018924 , 0.014701 , 0.02162 , 0.02031 , 0.040679 , 0.013567 , 0.024082 , 0.020349 , 0.01808 , 0.011964 , 0.013984 , 0.055195 , 0.021634 , 0.024002 , 0.024783 , 0.017444 , 0.00812 , 0.010501 , 0.013597 , 0.008903 , 0.016453 , 0.020093 , 0.013945 , 0.016975 , 0.019053 , 0.013773 , 0.010125 , 0.009168 , 0.01356 , 0.013662 , 0.016649 , 0.013639 , 0.013643 , 0.01471 , 0.008795 
 371 , 0.024051 , 0.016436 , 0.016072 , 0.018898 , 0.022197 , 0.01917 , 0.014441 , 0.022267 , 0.020213 , 0.04065 , 0.013617 , 0.024072 , 0.020688 , 0.018221 , 0.012007 , 0.013905 , 0.054714 , 0.0221 , 0.024027 , 0.024928 , 0.017485 , 0.007918 , 0.010429 , 0.013721 , 0.008974 , 0.016433 , 0.02009 , 0.013903 , 0.017037 , 0.019112 , 0.013923 , 0.00987 , 0.008974 , 0.01384 , 0.013391 , 0.016833 , 0.013519 , 0.013624 , 0.014616 , 0.008891 
 372 , 0.024291 , 0.016441 , 0.016211 , 0.019353 , 0.021965 , 0.019358 , 0.014254 , 0.02285 , 0.020171 , 0.040661 , 0.013689 , 0.024084 , 0.020989 , 0.018366 , 0.012059 , 0.01385 , 0.054399 , 0.022515 , 0.02405 , 0.025114 , 0.017537 , 0.00775 , 0.010376 , 0.013831 , 0.009041 , 0.016441 , 0.020141 , 0.013883 , 0.017113 , 0.019176 , 0.014057 , 0.009674 , 0.008808 , 0.014085 , 0.013196 , 0.016996 , 0.013419 , 0.01361 , 0.014522 , 0.00897 
 373 , 0.024988 , 0.016952 , 0.016451 , 0.019654 , 0.022274 , 0.01894 , 0.014678 , 0.022834 , 0.020663 , 0.041282 , 0.014109 , 0.024196 , 0.020871 , 0.01864 , 0.012159 , 0.014016 , 0.055491 , 0.022432 , 0.023924 , 0.02587 , 0.017664 , 0.007715 , 0.010526 , 0.013915 , 0.009067 , 0.017072 , 0.020971 , 0.014076 , 0.01733 , 0.019289 , 0.014147 , 0.009921 , 0.008854 , 0.013991 , 0.013707 , 0.017025 , 0.013339 , 0.01366 , 0.01438 , 0.008914 
 374 , 0.025599 , 0.017419 , 0.016662 , 0.019911 , 0.022537 , 0.01864 , 0.015071 , 0.022836 , 0.021095 , 0.041809 , 0.014487 , 0.024301 , 0.020807 , 0.018884 , 0.012247 , 0.014159 , 0.056465 , 0.022414 , 0.023826 , 0.026535 , 0.017783 , 0.007681 , 0.010654 , 0.013998 , 0.009087 , 0.017657 , 0.021736 , 0.014248 , 0.017514 , 0.019409 , 0.014211 , 0.010157 , 0.008884 , 0.013916 , 0.01417 , 0.017055 , 0.013261 , 0.013718 , 0.014262 , 0.008856 
 375 , 0.026143 , 0.017852 , 0.016852 , 0.020135 , 0.022764 , 0.018421 , 0.015444 , 0.022855 , 0.021482 , 0.042266 , 0.014835 , 0.024402 , 0.020784 , 0.019106 , 0.012328 , 0.014285 , 0.057352 , 0.022443 , 0.023751 , 0.027128 , 0.017898 , 0.007649 , 0.010765 , 0.01408 , 0.009102 , 0.018208 , 0.022451 , 0.014404 , 0.017675 , 0.019536 , 0.014256 , 0.010384 , 0.008904 , 0.013858 , 0.014594 , 0.017087 , 0.013185 , 0.013784 , 0.014163 , 0.008797 
 376 , 0.026561 , 0.018162 , 0.016924 , 0.020248 , 0.023115 , 0.018807 , 0.015486 , 0.023203 , 0.021595 , 0.042792 , 0.014767 , 0.024844 , 0.020989 , 0.019313 , 0.012276 , 0.014391 , 0.057285 , 0.022687 , 0.023922 , 0.027576 , 0.018139 , 0.007731 , 0.010774 , 0.014309 , 0.009032 , 0.018399 , 0.022815 , 0.014536 , 0.01779 , 0.019797 , 0.014264 , 0.010455 , 0.008852 , 0.013975 , 0.014634 , 0.017178 , 0.013386 , 0.013876 , 0.014219 , 0.008941 
 377 , 0.026858 , 0.018368 , 0.016935 , 0.020311 , 0.023475 , 0.019365 , 0.01542 , 0.023687 , 0.021626 , 0.043306 , 0.014573 , 0.025379 , 0.021262 , 0.019514 , 0.012209 , 0.014487 , 0.057053 , 0.022961 , 0.024176 , 0.02791 , 0.018412 , 0.007831 , 0.010749 , 0.014579 , 0.008943 , 0.018487 , 0.023001 , 0.01467 , 0.01791 , 0.020078 , 0.014295 , 0.010432 , 0.008807 , 0.014147 , 0.014563 , 0.017252 , 0.013667 , 0.013929 , 0.014346 , 0.00915 
 378 , 0.027101 , 0.018532 , 0.016935 , 0.020373 , 0.023802 , 0.019862 , 0.015378 , 0.024175 , 0.021685 , 0.04379 , 0.014418 , 0.025877 , 0.021518 , 0.019716 , 0.012175 , 0.014583 , 0.057008 , 0.023191 , 0.024419 , 0.0282 , 0.018669 , 0.007908 , 0.010734 , 0.014834 , 0.008867 , 0.018615 , 0.023162 , 0.014813 , 0.01805 , 0.020332 , 0.014358 , 0.010384 , 0.008791 , 0.014306 , 0.014532 , 0.017293 , 0.013923 , 0.013939 , 0.01448 , 0.009345 
 379 , 0.027331 , 0.018671 , 0.017024 , 0.020595 , 0.024152 , 0.02021 , 0.015284 , 0.024437 , 0.021981 , 0.044139 , 0.014366 , 0.02632 , 0.02173 , 0.019911 , 0.012236 , 0.01468 , 0.057278 , 0.023417 , 0.024694 , 0.028502 , 0.018983 , 0.007996 , 0.010731 , 0.015008 , 0.008863 , 0.018801 , 0.023381 , 0.015005 , 0.018255 , 0.020542 , 0.01446 , 0.010371 , 0.00881 , 0.014442 , 0.014579 , 0.017397 , 0.014091 , 0.01401 , 0.014575 , 0.009474 
 380 , 0.027566 , 0.018782 , 0.017285 , 0.021093 , 0.02456 , 0.02027 , 0.0151 , 0.024222 , 0.022637 , 0.044283 , 0.014483 , 0.026604 , 0.021855 , 0.020079 , 0.012443 , 0.014779 , 0.057923 , 0.023663 , 0.024986 , 0.028882 , 0.01937 , 0.008115 , 0.010738 , 0.015022 , 0.008982 , 0.019045 , 0.023731 , 0.015236 , 0.018519 , 0.020655 , 0.0146 , 0.010439 , 0.008869 , 0.014524 , 0.014734 , 0.017606 , 0.014112 , 0.014187 , 0.014559 , 0.009454 
 381 , 0.027781 , 0.018873 , 0.017524 , 0.021527 , 0.024946 , 0.020278 , 0.01496 , 0.023988 , 0.023171 , 0.044483 , 0.014592 , 0.026784 , 0.021965 , 0.020234 , 0.012632 , 0.014878 , 0.058456 , 0.023892 , 0.025204 , 0.029283 , 0.019683 , 0.008221 , 0.010735 , 0.015022 , 0.009087 , 0.019264 , 0.024069 , 0.015398 , 0.018718 , 0.020724 , 0.014725 , 0.010492 , 0.008921 , 0.01458 , 0.014874 , 0.017747 , 0.014142 , 0.014292 , 0.014511 , 0.009398 
 382 , 0.027987 , 0.018954 , 0.017753 , 0.02193 , 0.025323 , 0.020258 , 0.014842 , 0.023741 , 0.023643 , 0.044716 , 0.014697 , 0.026909 , 0.022068 , 0.020384 , 0.012813 , 0.014979 , 0.058932 , 0.024115 , 0.025385 , 0.0297 , 0.019957 , 0.008322 , 0.010726 , 0.015014 , 0.009185 , 0.019471 , 0.024404 , 0.015524 , 0.018883 , 0.02077 , 0.014844 , 0.010538 , 0.00897 , 0.014623 , 0.015008 , 0.017852 , 0.014176 , 0.014357 , 0.014445 , 0.009321 
 383 , 0.027973 , 0.019247 , 0.017736 , 0.022016 , 0.025592 , 0.020265 , 0.014896 , 0.023846 , 0.023513 , 0.044986 , 0.014765 , 0.026878 , 0.022304 , 0.020466 , 0.012813 , 0.014991 , 0.059149 , 0.024476 , 0.025651 , 0.029848 , 0.020145 , 0.008259 , 0.010705 , 0.015026 , 0.009229 , 0.019547 , 0.02458 , 0.015483 , 0.018999 , 0.021087 , 0.014899 , 0.010493 , 0.008856 , 0.014669 , 0.014957 , 0.017947 , 0.014205 , 0.014371 , 0.014359 , 0.00929 
 384 , 0.027992 , 0.019552 , 0.017739 , 0.022109 , 0.025857 , 0.02035 , 0.014982 , 0.024038 , 0.023456 , 0.045313 , 0.014876 , 0.026942 , 0.022586 , 0.020591 , 0.012842 , 0.015029 , 0.059459 , 0.024842 , 0.025983 , 0.030073 , 0.020357 , 0.008214 , 0.010707 , 0.015074 , 0.009284 , 0.019666 , 0.024781 , 0.015453 , 0.019152 , 0.021453 , 0.014972 , 0.01046 , 0.008748 , 0.014731 , 0.014935 , 0.018065 , 0.014246 , 0.014426 , 0.014289 , 0.009276 
 385 , 0.028037 , 0.019859 , 0.01776 , 0.022216 , 0.026124 , 0.02048 , 0.015082 , 0.024274 , 0.023458 , 0.045674 , 0.015014 , 0.027071 , 0.022892 , 0.020742 , 0.012893 , 0.015085 , 0.059833 , 0.025208 , 0.026354 , 0.030349 , 0.020587 , 0.008183 , 0.010724 , 0.015143 , 0.009348 , 0.019816 , 0.025001 , 0.015436 , 0.01933 , 0.021841 , 0.015057 , 0.010437 , 0.008648 , 0.014803 , 0.014935 , 0.018198 , 0.014293 , 0.014507 , 0.01423 , 0.009272 
 386 , 0.028382 , 0.020287 , 0.018093 , 0.02263 , 0.026378 , 0.020783 , 0.015403 , 0.024776 , 0.023768 , 0.046222 , 0.015231 , 0.027488 , 0.023356 , 0.021137 , 0.01326 , 0.015417 , 0.060514 , 0.025682 , 0.026824 , 0.030794 , 0.02094 , 0.008373 , 0.010891 , 0.015488 , 0.009534 , 0.02011 , 0.025474 , 0.015642 , 0.019588 , 0.022168 , 0.015343 , 0.01067 , 0.008805 , 0.015106 , 0.015141 , 0.018472 , 0.014577 , 0.014699 , 0.014411 , 0.009458 
 387 , 0.028895 , 0.020775 , 0.018615 , 0.023225 , 0.026608 , 0.021178 , 0.015852 , 0.025428 , 0.024262 , 0.046867 , 0.015485 , 0.02807 , 0.023899 , 0.021671 , 0.013816 , 0.015911 , 0.061353 , 0.026212 , 0.02733 , 0.031324 , 0.021351 , 0.008699 , 0.011151 , 0.016002 , 0.009793 , 0.020481 , 0.026086 , 0.015984 , 0.019881 , 0.02244 , 0.015751 , 0.01106 , 0.009122 , 0.015545 , 0.015467 , 0.018821 , 0.015005 , 0.014948 , 0.014742 , 0.009764 
 388 , 0.029361 , 0.021234 , 0.019107 , 0.023784 , 0.026822 , 0.021547 , 0.016275 , 0.026047 , 0.024733 , 0.047481 , 0.015725 , 0.02862 , 0.024415 , 0.022176 , 0.01434 , 0.016373 , 0.062141 , 0.026716 , 0.027801 , 0.031825 , 0.021736 , 0.009007 , 0.0114 , 0.016495 , 0.010042 , 0.020822 , 0.026662 , 0.016312 , 0.020153 , 0.0227 , 0.01614 , 0.011431 , 0.00942 , 0.015958 , 0.015769 , 0.019148 , 0.015408 , 0.015178 , 0.015054 , 0.010052 
 389 , 0.029726 , 0.021624 , 0.019554 , 0.024268 , 0.027081 , 0.021889 , 0.016675 , 0.026575 , 0.025147 , 0.048039 , 0.015999 , 0.029106 , 0.024903 , 0.022631 , 0.014792 , 0.016761 , 0.062849 , 0.02723 , 0.028247 , 0.032308 , 0.02213 , 0.00931 , 0.011631 , 0.016899 , 0.010294 , 0.021167 , 0.027175 , 0.01665 , 0.020446 , 0.022977 , 0.016489 , 0.011757 , 0.009671 , 0.016329 , 0.016029 , 0.019444 , 0.015739 , 0.015384 , 0.015341 , 0.010281 
 390 , 0.029831 , 0.021838 , 0.019914 , 0.024574 , 0.027536 , 0.02218 , 0.017054 , 0.02686 , 0.02542 , 0.048464 , 0.01642 , 0.029445 , 0.025359 , 0.022988 , 0.015067 , 0.016952 , 0.063391 , 0.027835 , 0.02867 , 0.032789 , 0.022608 , 0.009631 , 0.011823 , 0.017056 , 0.010589 , 0.021578 , 0.027553 , 0.017078 , 0.020839 , 0.023334 , 0.016747 , 0.011972 , 0.009801 , 0.016605 , 0.016192 , 0.019663 , 0.015867 , 0.015545 , 0.015571 , 0.01034 
 391 , 0.029934 , 0.022043 , 0.020259 , 0.024866 , 0.027969 , 0.022468 , 0.017419 , 0.02714 , 0.025685 , 0.048884 , 0.016831 , 0.029777 , 0.025799 , 0.023331 , 0.015332 , 0.01714 , 0.063913 , 0.028413 , 0.029081 , 0.03326 , 0.023069 , 0.009941 , 0.012008 , 0.017211 , 0.010874 , 0.021975 , 0.02792 , 0.017488 , 0.02122 , 0.023675 , 0.016994 , 0.012179 , 0.009927 , 0.016871 , 0.01635 , 0.019878 , 0.015994 , 0.015703 , 0.015796 , 0.010397 
 392 , 0.030032 , 0.022241 , 0.020594 , 0.025144 , 0.02838 , 0.022747 , 0.017768 , 0.027415 , 0.025943 , 0.049297 , 0.017227 , 0.030101 , 0.026227 , 0.023663 , 0.01559 , 0.017318 , 0.064411 , 0.028963 , 0.02948 , 0.033716 , 0.02351 , 0.010239 , 0.012182 , 0.017362 , 0.011151 , 0.022357 , 0.028276 , 0.017881 , 0.021589 , 0.024007 , 0.017232 , 0.012375 , 0.010048 , 0.017127 , 0.016502 , 0.020088 , 0.016118 , 0.015852 , 0.016012 , 0.010452 
 393 , 0.030543 , 0.022826 , 0.020868 , 0.025613 , 0.029066 , 0.023282 , 0.017946 , 0.028027 , 0.026581 , 0.050073 , 0.01768 , 0.030679 , 0.026832 , 0.02426 , 0.016029 , 0.017719 , 0.065354 , 0.029611 , 0.030061 , 0.03454 , 0.024224 , 0.010661 , 0.012532 , 0.017861 , 0.011499 , 0.022877 , 0.02901 , 0.018385 , 0.022181 , 0.024594 , 0.017767 , 0.01267 , 0.010364 , 0.017717 , 0.016941 , 0.020537 , 0.016618 , 0.016222 , 0.016398 , 0.010794 
 394 , 0.031085 , 0.023428 , 0.021114 , 0.026079 , 0.029743 , 0.023819 , 0.018083 , 0.028656 , 0.027236 , 0.05086 , 0.018112 , 0.031254 , 0.027426 , 0.024859 , 0.016465 , 0.018128 , 0.066295 , 0.03023 , 0.030632 , 0.035364 , 0.02493 , 0.011073 , 0.012884 , 0.018383 , 0.011837 , 0.023384 , 0.029756 , 0.01887 , 0.022772 , 0.02518 , 0.018315 , 0.012957 , 0.010687 , 0.018318 , 0.017398 , 0.020994 , 0.017145 , 0.016601 , 0.016783 , 0.011159 
 395 , 0.031589 , 0.023984 , 0.02134 , 0.026513 , 0.03037 , 0.024315 , 0.018213 , 0.029238 , 0.027841 , 0.051585 , 0.01851 , 0.031787 , 0.027974 , 0.025414 , 0.016869 , 0.018502 , 0.06716 , 0.030801 , 0.03116 , 0.036128 , 0.025581 , 0.011454 , 0.013207 , 0.018867 , 0.012152 , 0.02385 , 0.030445 , 0.01932 , 0.023313 , 0.025723 , 0.018822 , 0.013226 , 0.010986 , 0.018875 , 0.017817 , 0.021418 , 0.017631 , 0.016952 , 0.017141 , 0.011495 
 396 , 0.032164 , 0.024567 , 0.021817 , 0.027108 , 0.031061 , 0.024852 , 0.018673 , 0.029849 , 0.028575 , 0.052386 , 0.018938 , 0.032469 , 0.028705 , 0.026076 , 0.017358 , 0.019023 , 0.068059 , 0.031472 , 0.031861 , 0.036922 , 0.026261 , 0.011861 , 0.01362 , 0.019373 , 0.012526 , 0.024423 , 0.031181 , 0.019876 , 0.023943 , 0.026296 , 0.019326 , 0.013647 , 0.011397 , 0.019405 , 0.018305 , 0.021846 , 0.01807 , 0.017376 , 0.017552 , 0.011903 
 397 , 0.032782 , 0.025142 , 0.022495 , 0.027827 , 0.031775 , 0.025402 , 0.019415 , 0.030465 , 0.029393 , 0.053217 , 0.019366 , 0.033258 , 0.029566 , 0.026804 , 0.017898 , 0.01965 , 0.06894 , 0.032201 , 0.03268 , 0.037709 , 0.026931 , 0.012282 , 0.014096 , 0.019879 , 0.012937 , 0.025062 , 0.031926 , 0.020496 , 0.024617 , 0.026863 , 0.019801 , 0.014185 , 0.011887 , 0.019888 , 0.018828 , 0.022257 , 0.018448 , 0.017843 , 0.017994 , 0.012357 
 398 , 0.033319 , 0.025645 , 0.023087 , 0.028451 , 0.032399 , 0.025876 , 0.020059 , 0.030999 , 0.030105 , 0.053941 , 0.019737 , 0.033943 , 0.030314 , 0.027437 , 0.01837 , 0.020194 , 0.069708 , 0.032833 , 0.033393 , 0.038393 , 0.027514 , 0.012642 , 0.014508 , 0.02032 , 0.013299 , 0.025619 , 0.032572 , 0.021037 , 0.025201 , 0.027357 , 0.020217 , 0.014656 , 0.012314 , 0.020307 , 0.019283 , 0.022614 , 0.018778 , 0.018247 , 0.018376 , 0.012748 
 399 , 0.033783 , 0.026109 , 0.023595 , 0.028999 , 0.032914 , 0.026335 , 0.020605 , 0.031496 , 0.030723 , 0.054604 , 0.020093 , 0.034562 , 0.030953 , 0.027993 , 0.018791 , 0.020682 , 0.070419 , 0.033417 , 0.034032 , 0.039017 , 0.028046 , 0.012981 , 0.014875 , 0.020722 , 0.013627 , 0.026129 , 0.033167 , 0.021508 , 0.025729 , 0.02781 , 0.020592 , 0.015065 , 0.012678 , 0.020685 , 0.01969 , 0.022946 , 0.019087 , 0.018608 , 0.018728 , 0.013094 
 400 , 0.034131 , 0.026716 , 0.023983 , 0.0295 , 0.033146 , 0.027038 , 0.02097 , 0.032155 , 0.031221 , 0.055402 , 0.020614 , 0.035246 , 0.031395 , 0.028495 , 0.019219 , 0.021182 , 0.071317 , 0.034166 , 0.034703 , 0.039744 , 0.028673 , 0.013404 , 0.015255 , 0.021203 , 0.01402 , 0.026716 , 0.033868 , 0.0219 , 0.026319 , 0.028368 , 0.021018 , 0.015402 , 0.012929 , 0.021121 , 0.020112 , 0.023385 , 0.019513 , 0.018952 , 0.019181 , 0.013421 
 401 , 0.034442 , 0.027251 , 0.024328 , 0.029943 , 0.03335 , 0.027664 , 0.021289 , 0.032737 , 0.031666 , 0.056113 , 0.021076 , 0.035853 , 0.031785 , 0.028939 , 0.019595 , 0.021622 , 0.072116 , 0.034831 , 0.035293 , 0.04039 , 0.029226 , 0.01378 , 0.015586 , 0.021632 , 0.014371 , 0.027241 , 0.034491 , 0.022245 , 0.026838 , 0.028862 , 0.021398 , 0.015702 , 0.013149 , 0.021506 , 0.020484 , 0.023771 , 0.019892 , 0.019259 , 0.019584 , 0.01371 
 402 , 0.034721 , 0.027732 , 0.024635 , 0.03034 , 0.033535 , 0.028218 , 0.021576 , 0.033259 , 0.032059 , 0.056744 , 0.021491 , 0.036396 , 0.032134 , 0.029337 , 0.019933 , 0.022016 , 0.072825 , 0.035421 , 0.035821 , 0.040966 , 0.029722 , 0.014116 , 0.015885 , 0.022012 , 0.014684 , 0.027707 , 0.035046 , 0.022555 , 0.027304 , 0.029304 , 0.021734 , 0.015971 , 0.013345 , 0.021851 , 0.020815 , 0.024117 , 0.020229 , 0.019533 , 0.01994 , 0.01397 
 403 , 0.034997 , 0.028208 , 0.025007 , 0.030683 , 0.034036 , 0.02867 , 0.021978 , 0.033803 , 0.032544 , 0.057369 , 0.021869 , 0.036912 , 0.032645 , 0.029908 , 0.020307 , 0.022404 , 0.073621 , 0.036053 , 0.036355 , 0.041605 , 0.030235 , 0.014417 , 0.016143 , 0.022404 , 0.014967 , 0.0282 , 0.035631 , 0.0229 , 0.027709 , 0.029762 , 0.022117 , 0.016212 , 0.013543 , 0.022241 , 0.021141 , 0.024403 , 0.020562 , 0.019798 , 0.020209 , 0.014166 
 404 , 0.035269 , 0.028666 , 0.025385 , 0.031 , 0.034622 , 0.02907 , 0.022404 , 0.034337 , 0.033038 , 0.057969 , 0.022223 , 0.037399 , 0.03319 , 0.030512 , 0.020684 , 0.022778 , 0.074411 , 0.036678 , 0.036874 , 0.042241 , 0.030741 , 0.014696 , 0.016375 , 0.022785 , 0.015232 , 0.028689 , 0.036205 , 0.023236 , 0.028078 , 0.030209 , 0.0225 , 0.016438 , 0.013738 , 0.02263 , 0.021457 , 0.02466 , 0.02088 , 0.020048 , 0.020444 , 0.014333 
