NANT_00010.spu,NANT_00009.spu,NANT_00008.spu,NANT_00007.spu,NANT_00006.spu,
Wavelength,NANT_00016.spu,NANT_00017.spu,NANT_00018.spu,NANT_00019.spu,NANT_00020.spu,NANT_00021.spu,NANT_00022.spu,NANT_00023.spu,NANT_00024.spu,NANT_00025.spu,NANT_00026.spu,NANT_00027.spu,NANT_00028.spu,NANT_00029.spu,NANT_00030.spu,NANT_00031.spu,NANT_00032.spu,NANT_00033.spu,NANT_00034.spu,NANT_00035.spu,NANT_00036.spu,NANT_00037.spu,NANT_00038.spu,NANT_00039.spu,NANT_00040.spu,NANT_00041.spu,NANT_00042.spu,NANT_00043.spu,NANT_00044.spu,NANT_00045.spu,NANT_00046.spu,NANT_00047.spu,NANT_00048.spu,NANT_00049.spu,NANT_00050.spu,NANT_00051.spu,NANT_00052.spu,NANT_00053.spu,NANT_00054.spu,NANT_00055.spu,NANT_00056.spu,NANT_00057.spu,NANT_00058.spu,NANT_00059.spu,NANT_00060.spu,NANT_00061.spu,NANT_00062.spu,NANT_00063.spu,NANT_00064.spu,NANT_00065.spu,NANT_00066.spu,NANT_00067.spu,NANT_00068.spu,NANT_00069.spu,NANT_00070.spu,NANT_00071.spu,NANT_00072.spu,NANT_00073.spu,NANT_00074.spu,NANT_00075.spu
  (nm),7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 
  time  ,:01:07 A,:01:31 A,:01:46 A,:02:01 A,:02:12 A,:03:21 A,:03:36 A,:03:54 A,:04:08 A,:04:22 A,:04:57 A,:05:11 A,:05:26 A,:05:41 A,:05:55 A,:07:37 A,:07:48 A,:07:58 A,:08:15 A,:08:26 A,:10:45 A,:11:05 A,:11:19 A,:11:32 A,:11:47 A,:14:52 A,:15:08 A,:15:22 A,:15:35 A,:15:47 A,:17:29 A,:17:45 A,:17:58 A,:18:15 A,:18:29 A,:20:40 A,:20:53 A,:21:09 A,:21:22 A,:21:34 A,:24:04 A,:24:28 A,:24:46 A,:24:57 A,:25:15 A,:25:59 A,:26:14 A,:26:30 A,:26:47 A,:27:00 A,:27:52 A,:28:07 A,:28:24 A,:28:37 A,:28:58 A,:29:47 A,:30:07 A,:30:25 A,:30:38 A,:30:51 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 947 , 0.352482 , 0.391477 , 0.406327 , 0.296997 , 0.345002 , 0.417937 , 0.501713 , 0.527679 , 0.448142 , 0.423128 , 0.430407 , 0.43341 , 0.482193 , 0.451283 , 0.506053 , 0.384546 , 0.382129 , 0.397611 , 0.427935 , 0.376571 , 0.404359 , 0.378173 , 0.359083 , 0.383868 , 0.371764 , 0.470684 , 0.466802 , 0.480673 , 0.533585 , 0.502308 , 0.411674 , 0.453041 , 0.42159 , 0.343189 , 0.322313 , 0.477505 , 0.401923 , 0.350596 , 0.311812 , 0.277752 , 0.379748 , 0.409587 , 0.35077 , 0.355796 , 0.361931 , 0.352912 , 0.371517 , 0.415291 , 0.425948 , 0.356922 , 0.770254 , 0.526516 , 0.571975 , 0.532925 , 0.477825 , 0.410686 , 0.314961 , 0.318413 , 0.359834 , 0.364293 
 948 , 0.351967 , 0.391346 , 0.40602 , 0.297648 , 0.344492 , 0.41682 , 0.501175 , 0.527089 , 0.446737 , 0.422435 , 0.43089 , 0.433207 , 0.481417 , 0.451665 , 0.50516 , 0.384036 , 0.381517 , 0.396595 , 0.427592 , 0.375966 , 0.404802 , 0.377981 , 0.358663 , 0.383267 , 0.371322 , 0.469436 , 0.46524 , 0.479484 , 0.531495 , 0.502155 , 0.411892 , 0.452572 , 0.420713 , 0.343778 , 0.322975 , 0.476608 , 0.401349 , 0.350923 , 0.312469 , 0.278329 , 0.379447 , 0.409272 , 0.350309 , 0.355622 , 0.360971 , 0.35269 , 0.371679 , 0.414539 , 0.426173 , 0.356538 , 0.766442 , 0.525788 , 0.571131 , 0.531568 , 0.478119 , 0.410207 , 0.315088 , 0.31823 , 0.360018 , 0.364745 
 949 , 0.351521 , 0.391275 , 0.405791 , 0.29834 , 0.344176 , 0.415846 , 0.500778 , 0.526566 , 0.445472 , 0.421753 , 0.431342 , 0.433072 , 0.480703 , 0.452057 , 0.504441 , 0.383583 , 0.380918 , 0.395671 , 0.427285 , 0.375405 , 0.405269 , 0.377795 , 0.358297 , 0.382713 , 0.370954 , 0.468166 , 0.463816 , 0.478304 , 0.529479 , 0.501996 , 0.412137 , 0.452249 , 0.419967 , 0.344386 , 0.323579 , 0.475923 , 0.400855 , 0.351273 , 0.31313 , 0.278953 , 0.379159 , 0.409033 , 0.349799 , 0.35544 , 0.360083 , 0.35251 , 0.371833 , 0.413813 , 0.426405 , 0.356237 , 0.762733 , 0.525055 , 0.570278 , 0.530239 , 0.478441 , 0.409839 , 0.315273 , 0.318066 , 0.360166 , 0.365193 
 950 , 0.351824 , 0.391943 , 0.406524 , 0.299678 , 0.346101 , 0.41639 , 0.502059 , 0.526833 , 0.445851 , 0.421086 , 0.43157 , 0.433832 , 0.480773 , 0.452592 , 0.505556 , 0.383675 , 0.38035 , 0.39564 , 0.427373 , 0.375336 , 0.405988 , 0.37777 , 0.358456 , 0.382685 , 0.371366 , 0.466674 , 0.463848 , 0.477085 , 0.528214 , 0.501695 , 0.412792 , 0.453419 , 0.420632 , 0.345274 , 0.323516 , 0.477584 , 0.401264 , 0.352024 , 0.313723 , 0.280182 , 0.379179 , 0.409576 , 0.348836 , 0.355313 , 0.360092 , 0.352697 , 0.371947 , 0.413546 , 0.426937 , 0.35693 , 0.759892 , 0.524189 , 0.56934 , 0.529376 , 0.478974 , 0.410684 , 0.316176 , 0.318211 , 0.359982 , 0.365533 
 951 , 0.351812 , 0.393053 , 0.406746 , 0.30022 , 0.347499 , 0.416979 , 0.50283 , 0.526883 , 0.446162 , 0.420502 , 0.431925 , 0.434513 , 0.479985 , 0.452718 , 0.506744 , 0.383983 , 0.380151 , 0.396141 , 0.427648 , 0.375511 , 0.406383 , 0.377681 , 0.359122 , 0.383102 , 0.371906 , 0.465439 , 0.464531 , 0.476852 , 0.527791 , 0.501105 , 0.412757 , 0.454579 , 0.422818 , 0.345965 , 0.323746 , 0.478732 , 0.402442 , 0.352584 , 0.314149 , 0.280989 , 0.378907 , 0.409851 , 0.348053 , 0.355317 , 0.360647 , 0.35292 , 0.371843 , 0.41381 , 0.427648 , 0.357351 , 0.758014 , 0.523769 , 0.567816 , 0.528209 , 0.479912 , 0.411776 , 0.317063 , 0.319052 , 0.359775 , 0.365514 
 952 , 0.351793 , 0.394151 , 0.406957 , 0.300741 , 0.348862 , 0.417567 , 0.50358 , 0.526932 , 0.446465 , 0.419926 , 0.432279 , 0.435174 , 0.479211 , 0.452827 , 0.507909 , 0.384294 , 0.379956 , 0.396628 , 0.427913 , 0.375672 , 0.406775 , 0.377587 , 0.35978 , 0.383514 , 0.37245 , 0.464226 , 0.465206 , 0.476642 , 0.527377 , 0.500521 , 0.412711 , 0.455704 , 0.424973 , 0.346638 , 0.323966 , 0.479855 , 0.403608 , 0.353136 , 0.314564 , 0.281772 , 0.378631 , 0.410115 , 0.347282 , 0.355333 , 0.361205 , 0.353136 , 0.371742 , 0.414072 , 0.428349 , 0.357765 , 0.756182 , 0.523356 , 0.566331 , 0.527059 , 0.480835 , 0.412856 , 0.317931 , 0.319882 , 0.359562 , 0.365489 
 953 , 0.351935 , 0.394696 , 0.406957 , 0.300711 , 0.3494 , 0.417034 , 0.503937 , 0.526617 , 0.445902 , 0.419551 , 0.432388 , 0.434734 , 0.478433 , 0.452822 , 0.507979 , 0.385026 , 0.379928 , 0.396447 , 0.428085 , 0.376022 , 0.40674 , 0.377655 , 0.360379 , 0.383708 , 0.372197 , 0.463359 , 0.465289 , 0.476052 , 0.526969 , 0.499778 , 0.412378 , 0.456196 , 0.426677 , 0.346396 , 0.32488 , 0.480779 , 0.404485 , 0.353541 , 0.314234 , 0.282506 , 0.378088 , 0.409862 , 0.347172 , 0.355192 , 0.36148 , 0.352521 , 0.371728 , 0.414363 , 0.428148 , 0.357781 , 0.75522 , 0.522566 , 0.565183 , 0.526509 , 0.480734 , 0.413515 , 0.318682 , 0.320865 , 0.359152 , 0.365025 
 954 , 0.35207 , 0.395064 , 0.407497 , 0.300715 , 0.349655 , 0.415795 , 0.503621 , 0.525938 , 0.444536 , 0.419065 , 0.431697 , 0.433787 , 0.477781 , 0.452843 , 0.507522 , 0.385532 , 0.379883 , 0.396154 , 0.427985 , 0.376089 , 0.406623 , 0.377324 , 0.360638 , 0.383676 , 0.371783 , 0.462618 , 0.464807 , 0.47525 , 0.526379 , 0.499404 , 0.41202 , 0.456347 , 0.426958 , 0.346214 , 0.325419 , 0.481574 , 0.404686 , 0.353367 , 0.313328 , 0.283182 , 0.377729 , 0.409443 , 0.34743 , 0.355241 , 0.361674 , 0.351845 , 0.371927 , 0.414588 , 0.427814 , 0.358034 , 0.75399 , 0.52101 , 0.564562 , 0.525965 , 0.479926 , 0.414164 , 0.31923 , 0.321599 , 0.35871 , 0.364647 
 955 , 0.352185 , 0.395421 , 0.408278 , 0.300784 , 0.349884 , 0.414431 , 0.503096 , 0.525174 , 0.442979 , 0.418528 , 0.430717 , 0.432774 , 0.47721 , 0.452903 , 0.506993 , 0.385875 , 0.379812 , 0.395899 , 0.427776 , 0.376013 , 0.406528 , 0.376816 , 0.360756 , 0.383574 , 0.371394 , 0.461917 , 0.464154 , 0.474413 , 0.525715 , 0.499234 , 0.411698 , 0.456422 , 0.426684 , 0.346158 , 0.325704 , 0.482335 , 0.404624 , 0.352961 , 0.312287 , 0.28383 , 0.377493 , 0.409027 , 0.347764 , 0.355388 , 0.361875 , 0.351256 , 0.372206 , 0.414774 , 0.427532 , 0.358429 , 0.752568 , 0.519201 , 0.564133 , 0.525372 , 0.47896 , 0.414828 , 0.319695 , 0.322176 , 0.358293 , 0.364365 
 956 , 0.352761 , 0.395978 , 0.409413 , 0.301537 , 0.35073 , 0.414041 , 0.502802 , 0.524451 , 0.442484 , 0.418049 , 0.430307 , 0.432832 , 0.476471 , 0.453304 , 0.507017 , 0.386272 , 0.380413 , 0.396257 , 0.427728 , 0.375956 , 0.406609 , 0.376639 , 0.361128 , 0.383819 , 0.371274 , 0.461769 , 0.464115 , 0.474009 , 0.525269 , 0.499666 , 0.411821 , 0.456961 , 0.427 , 0.346569 , 0.326017 , 0.483202 , 0.404731 , 0.353453 , 0.3118 , 0.284795 , 0.3776 , 0.40873 , 0.34816 , 0.355781 , 0.362314 , 0.351216 , 0.372622 , 0.415128 , 0.427566 , 0.358908 , 0.751426 , 0.517657 , 0.564657 , 0.5249 , 0.478493 , 0.415722 , 0.320311 , 0.322872 , 0.358171 , 0.364273 
 957 , 0.353698 , 0.396553 , 0.41046 , 0.302737 , 0.351866 , 0.414455 , 0.502685 , 0.523205 , 0.44292 , 0.417574 , 0.430488 , 0.433795 , 0.475336 , 0.45369 , 0.507395 , 0.386686 , 0.381502 , 0.397027 , 0.427816 , 0.375908 , 0.40676 , 0.377132 , 0.361795 , 0.384416 , 0.371466 , 0.462029 , 0.464352 , 0.473665 , 0.52501 , 0.500629 , 0.412247 , 0.457739 , 0.428147 , 0.347201 , 0.32626 , 0.483729 , 0.40533 , 0.354878 , 0.311996 , 0.28581 , 0.378178 , 0.408806 , 0.348693 , 0.35654 , 0.363163 , 0.351857 , 0.37328 , 0.415876 , 0.428075 , 0.359499 , 0.750519 , 0.516314 , 0.565559 , 0.524644 , 0.478384 , 0.416609 , 0.320969 , 0.323552 , 0.358399 , 0.364405 
 958 , 0.354468 , 0.396837 , 0.410816 , 0.303575 , 0.352473 , 0.414662 , 0.502486 , 0.521161 , 0.443168 , 0.417024 , 0.43069 , 0.434492 , 0.473891 , 0.453525 , 0.507485 , 0.387034 , 0.382258 , 0.397454 , 0.427891 , 0.375809 , 0.406756 , 0.378134 , 0.3625 , 0.384994 , 0.371703 , 0.462049 , 0.464079 , 0.472746 , 0.524721 , 0.501448 , 0.412435 , 0.458176 , 0.429689 , 0.347456 , 0.326338 , 0.483569 , 0.406443 , 0.356364 , 0.312466 , 0.286385 , 0.37893 , 0.409305 , 0.349298 , 0.357473 , 0.364262 , 0.352706 , 0.3741 , 0.416943 , 0.428812 , 0.360094 , 0.749587 , 0.514954 , 0.565533 , 0.524533 , 0.478086 , 0.417131 , 0.321437 , 0.324031 , 0.358725 , 0.364611 
 959 , 0.355178 , 0.397195 , 0.411144 , 0.304346 , 0.353177 , 0.414886 , 0.502796 , 0.519674 , 0.443508 , 0.416779 , 0.431005 , 0.435363 , 0.472888 , 0.453295 , 0.507815 , 0.387452 , 0.382951 , 0.39782 , 0.428058 , 0.375887 , 0.406893 , 0.37912 , 0.363295 , 0.385567 , 0.37202 , 0.462145 , 0.463949 , 0.471906 , 0.524675 , 0.502207 , 0.412743 , 0.458823 , 0.431318 , 0.348042 , 0.326538 , 0.483783 , 0.407795 , 0.357741 , 0.313169 , 0.286994 , 0.379611 , 0.409921 , 0.349766 , 0.358339 , 0.365197 , 0.353472 , 0.374878 , 0.417851 , 0.429558 , 0.360759 , 0.748907 , 0.513789 , 0.565469 , 0.52455 , 0.478005 , 0.417851 , 0.321903 , 0.324591 , 0.359053 , 0.364751 
 960 , 0.35579 , 0.397869 , 0.411388 , 0.305064 , 0.354349 , 0.415225 , 0.505006 , 0.52002 , 0.44413 , 0.417533 , 0.431689 , 0.436968 , 0.473432 , 0.452848 , 0.509162 , 0.388266 , 0.383474 , 0.397957 , 0.428603 , 0.376639 , 0.407613 , 0.380123 , 0.364544 , 0.386171 , 0.372634 , 0.462521 , 0.464378 , 0.471142 , 0.525528 , 0.50284 , 0.41351 , 0.460328 , 0.433413 , 0.349901 , 0.327222 , 0.485474 , 0.410221 , 0.358858 , 0.314852 , 0.287858 , 0.38015 , 0.411043 , 0.349751 , 0.359017 , 0.365649 , 0.354004 , 0.375587 , 0.418276 , 0.430398 , 0.361811 , 0.749043 , 0.513185 , 0.565237 , 0.525042 , 0.47879 , 0.419381 , 0.322412 , 0.325506 , 0.359477 , 0.36472 
 961 , 0.356471 , 0.398385 , 0.411876 , 0.306074 , 0.355436 , 0.4156 , 0.506399 , 0.520101 , 0.443864 , 0.417272 , 0.431453 , 0.438158 , 0.473561 , 0.452949 , 0.510309 , 0.389105 , 0.383744 , 0.397943 , 0.428949 , 0.377587 , 0.407948 , 0.380215 , 0.365291 , 0.386664 , 0.372793 , 0.462362 , 0.465307 , 0.469934 , 0.526108 , 0.502825 , 0.413972 , 0.461663 , 0.434195 , 0.351048 , 0.327889 , 0.487821 , 0.411478 , 0.359789 , 0.316114 , 0.288735 , 0.380737 , 0.411991 , 0.349598 , 0.359514 , 0.365901 , 0.354392 , 0.376163 , 0.418502 , 0.431072 , 0.363009 , 0.74877 , 0.512343 , 0.565271 , 0.525285 , 0.480205 , 0.420793 , 0.322811 , 0.326403 , 0.359638 , 0.364707 
 962 , 0.357104 , 0.39886 , 0.412322 , 0.307011 , 0.356449 , 0.415942 , 0.507694 , 0.520182 , 0.443617 , 0.417039 , 0.431235 , 0.439262 , 0.473673 , 0.453042 , 0.511384 , 0.389895 , 0.383992 , 0.397931 , 0.429262 , 0.37846 , 0.40826 , 0.380292 , 0.365981 , 0.387125 , 0.372929 , 0.46222 , 0.466176 , 0.468805 , 0.526651 , 0.502808 , 0.414402 , 0.462902 , 0.434926 , 0.352122 , 0.328518 , 0.490011 , 0.412649 , 0.360653 , 0.317286 , 0.289549 , 0.381292 , 0.412879 , 0.349449 , 0.359972 , 0.366132 , 0.35475 , 0.376699 , 0.418703 , 0.431695 , 0.364132 , 0.748504 , 0.511552 , 0.565292 , 0.525509 , 0.481523 , 0.422102 , 0.323181 , 0.327225 , 0.359777 , 0.364689 
 963 , 0.358046 , 0.399725 , 0.41336 , 0.308545 , 0.35772 , 0.415906 , 0.50905 , 0.52132 , 0.44299 , 0.41757 , 0.431496 , 0.440198 , 0.473933 , 0.454775 , 0.513014 , 0.391252 , 0.384434 , 0.398422 , 0.430403 , 0.37996 , 0.409176 , 0.380841 , 0.367021 , 0.38831 , 0.373671 , 0.462588 , 0.467353 , 0.468665 , 0.527283 , 0.502867 , 0.415571 , 0.464376 , 0.436983 , 0.353527 , 0.330758 , 0.492359 , 0.414461 , 0.36215 , 0.319211 , 0.290858 , 0.38188 , 0.41284 , 0.349951 , 0.360732 , 0.366404 , 0.355077 , 0.377529 , 0.419129 , 0.432641 , 0.364801 , 0.750381 , 0.511102 , 0.56639 , 0.526076 , 0.483401 , 0.423877 , 0.324355 , 0.328389 , 0.360741 , 0.365383 
 964 , 0.359199 , 0.401081 , 0.414152 , 0.309985 , 0.35868 , 0.415305 , 0.510142 , 0.523099 , 0.443112 , 0.41843 , 0.432549 , 0.44107 , 0.47444 , 0.45599 , 0.51435 , 0.39263 , 0.385316 , 0.399302 , 0.432083 , 0.381504 , 0.410349 , 0.381742 , 0.368512 , 0.389673 , 0.374823 , 0.463648 , 0.468612 , 0.469449 , 0.528046 , 0.503267 , 0.417259 , 0.466069 , 0.44011 , 0.35574 , 0.333223 , 0.494588 , 0.41652 , 0.364084 , 0.321357 , 0.292362 , 0.382904 , 0.41314 , 0.350969 , 0.361884 , 0.367112 , 0.355986 , 0.378802 , 0.419997 , 0.434134 , 0.365695 , 0.752815 , 0.51192 , 0.567586 , 0.526735 , 0.484862 , 0.426203 , 0.326023 , 0.32972 , 0.362377 , 0.366364 
 965 , 0.360344 , 0.402481 , 0.41483 , 0.311311 , 0.359499 , 0.414618 , 0.511099 , 0.524918 , 0.443437 , 0.419295 , 0.433731 , 0.441887 , 0.474969 , 0.456957 , 0.515529 , 0.393929 , 0.386266 , 0.400217 , 0.433784 , 0.382963 , 0.4115 , 0.382672 , 0.370024 , 0.390996 , 0.375996 , 0.464814 , 0.469817 , 0.470398 , 0.528811 , 0.503744 , 0.418969 , 0.46772 , 0.443305 , 0.358028 , 0.335568 , 0.496663 , 0.41852 , 0.366017 , 0.323422 , 0.293819 , 0.383993 , 0.413526 , 0.35203 , 0.363084 , 0.367902 , 0.357006 , 0.380118 , 0.420933 , 0.435678 , 0.366624 , 0.755198 , 0.51301 , 0.56871 , 0.527376 , 0.48612 , 0.428534 , 0.327712 , 0.331023 , 0.36407 , 0.367355 
 966 , 0.36126 , 0.40345 , 0.415243 , 0.311889 , 0.360134 , 0.414525 , 0.51161 , 0.526001 , 0.444282 , 0.419322 , 0.434653 , 0.442722 , 0.475414 , 0.457512 , 0.516123 , 0.394769 , 0.387125 , 0.400896 , 0.435238 , 0.384066 , 0.412459 , 0.383339 , 0.371209 , 0.391958 , 0.376919 , 0.466219 , 0.470608 , 0.470874 , 0.529459 , 0.504108 , 0.42027 , 0.469137 , 0.44602 , 0.359833 , 0.336911 , 0.497937 , 0.419783 , 0.367423 , 0.324719 , 0.295112 , 0.384988 , 0.414223 , 0.352757 , 0.363841 , 0.368593 , 0.358024 , 0.381202 , 0.421822 , 0.437056 , 0.367591 , 0.756712 , 0.514119 , 0.56944 , 0.527286 , 0.486826 , 0.430255 , 0.328514 , 0.331458 , 0.365313 , 0.368079 
 967 , 0.361883 , 0.403965 , 0.415813 , 0.311998 , 0.360886 , 0.414922 , 0.511958 , 0.526354 , 0.444978 , 0.41869 , 0.435206 , 0.443499 , 0.475863 , 0.458127 , 0.516573 , 0.395191 , 0.387583 , 0.401275 , 0.436311 , 0.384804 , 0.413203 , 0.383699 , 0.371976 , 0.392474 , 0.377499 , 0.467338 , 0.470829 , 0.470829 , 0.52989 , 0.504449 , 0.421131 , 0.470446 , 0.448158 , 0.360912 , 0.337626 , 0.498569 , 0.420704 , 0.368039 , 0.325529 , 0.29632 , 0.385695 , 0.414993 , 0.353162 , 0.364244 , 0.369063 , 0.358739 , 0.381944 , 0.422539 , 0.438065 , 0.368377 , 0.757626 , 0.514755 , 0.570182 , 0.526692 , 0.487229 , 0.431384 , 0.328487 , 0.331311 , 0.366097 , 0.36844 
 968 , 0.362313 , 0.404255 , 0.416694 , 0.312067 , 0.361842 , 0.415449 , 0.512376 , 0.526363 , 0.445129 , 0.41793 , 0.435526 , 0.444151 , 0.476321 , 0.459053 , 0.517231 , 0.395425 , 0.387645 , 0.40149 , 0.437074 , 0.38536 , 0.413813 , 0.383875 , 0.372476 , 0.392722 , 0.377874 , 0.467954 , 0.470701 , 0.470506 , 0.530124 , 0.504792 , 0.421727 , 0.471733 , 0.449904 , 0.361486 , 0.338306 , 0.499012 , 0.421691 , 0.368102 , 0.326285 , 0.297503 , 0.386125 , 0.4156 , 0.353448 , 0.364536 , 0.369329 , 0.359103 , 0.38247 , 0.423078 , 0.438754 , 0.368902 , 0.758423 , 0.514866 , 0.571185 , 0.526034 , 0.487684 , 0.432245 , 0.328187 , 0.331113 , 0.366688 , 0.368564 
 969 , 0.362716 , 0.404544 , 0.417496 , 0.312217 , 0.362546 , 0.415819 , 0.512678 , 0.526201 , 0.445177 , 0.417291 , 0.435703 , 0.44465 , 0.476907 , 0.459699 , 0.517762 , 0.39565 , 0.387613 , 0.401636 , 0.437603 , 0.385757 , 0.41433 , 0.384044 , 0.373028 , 0.392947 , 0.378246 , 0.468298 , 0.470636 , 0.470216 , 0.530367 , 0.505506 , 0.422269 , 0.472839 , 0.451251 , 0.36185 , 0.33896 , 0.499475 , 0.422581 , 0.36846 , 0.326944 , 0.298488 , 0.386596 , 0.416238 , 0.35384 , 0.364821 , 0.369602 , 0.359469 , 0.383028 , 0.423589 , 0.439244 , 0.369513 , 0.758981 , 0.514935 , 0.572168 , 0.525595 , 0.488102 , 0.432973 , 0.328104 , 0.33095 , 0.367229 , 0.368559 
 970 , 0.363124 , 0.404825 , 0.418079 , 0.312557 , 0.362781 , 0.416002 , 0.512758 , 0.525776 , 0.445145 , 0.416995 , 0.435594 , 0.444866 , 0.47781 , 0.459663 , 0.517994 , 0.395924 , 0.387482 , 0.401693 , 0.43767 , 0.385875 , 0.414702 , 0.384268 , 0.373732 , 0.393206 , 0.378689 , 0.468185 , 0.470822 , 0.470009 , 0.530679 , 0.507061 , 0.422783 , 0.473611 , 0.451862 , 0.36186 , 0.339669 , 0.500046 , 0.423306 , 0.369688 , 0.327417 , 0.299051 , 0.387175 , 0.416941 , 0.354448 , 0.36502 , 0.369877 , 0.359892 , 0.38369 , 0.423974 , 0.43925 , 0.370311 , 0.759084 , 0.514979 , 0.572985 , 0.525605 , 0.488463 , 0.433445 , 0.328573 , 0.330866 , 0.367629 , 0.368243 
 971 , 0.363664 , 0.405013 , 0.418047 , 0.312977 , 0.36306 , 0.416542 , 0.512842 , 0.525786 , 0.445703 , 0.417155 , 0.43549 , 0.445072 , 0.478614 , 0.459062 , 0.517845 , 0.396386 , 0.387723 , 0.401804 , 0.43778 , 0.386128 , 0.415217 , 0.384658 , 0.374517 , 0.39379 , 0.379241 , 0.468527 , 0.471619 , 0.469862 , 0.530988 , 0.508425 , 0.423654 , 0.474261 , 0.452608 , 0.362258 , 0.34047 , 0.500546 , 0.423817 , 0.371813 , 0.327607 , 0.299374 , 0.387777 , 0.417488 , 0.354839 , 0.365052 , 0.370091 , 0.360374 , 0.384235 , 0.423934 , 0.439123 , 0.370885 , 0.759239 , 0.515204 , 0.572823 , 0.525696 , 0.488756 , 0.433795 , 0.329356 , 0.330843 , 0.367675 , 0.368 
 972 , 0.364191 , 0.405201 , 0.418009 , 0.313379 , 0.363327 , 0.417064 , 0.512919 , 0.525799 , 0.446246 , 0.417316 , 0.435373 , 0.445274 , 0.479407 , 0.45847 , 0.517689 , 0.396856 , 0.387972 , 0.401906 , 0.437893 , 0.386388 , 0.415732 , 0.385047 , 0.37528 , 0.394363 , 0.37979 , 0.468866 , 0.472413 , 0.469713 , 0.531281 , 0.509768 , 0.424508 , 0.474897 , 0.453339 , 0.362643 , 0.341265 , 0.501037 , 0.424319 , 0.373903 , 0.327799 , 0.299679 , 0.388368 , 0.418036 , 0.355226 , 0.365091 , 0.370303 , 0.36086 , 0.384777 , 0.423905 , 0.439 , 0.371455 , 0.759409 , 0.515412 , 0.572651 , 0.525781 , 0.489056 , 0.43414 , 0.330121 , 0.330823 , 0.367719 , 0.367755 
 973 , 0.364026 , 0.405284 , 0.417829 , 0.313456 , 0.363247 , 0.417032 , 0.512203 , 0.525889 , 0.445908 , 0.417376 , 0.435401 , 0.445166 , 0.479069 , 0.457892 , 0.517148 , 0.397123 , 0.388409 , 0.401942 , 0.4382 , 0.386743 , 0.415864 , 0.385321 , 0.374958 , 0.395058 , 0.380275 , 0.468834 , 0.472692 , 0.469549 , 0.530925 , 0.510128 , 0.424958 , 0.475057 , 0.453861 , 0.362975 , 0.341888 , 0.501505 , 0.424414 , 0.374451 , 0.327812 , 0.299497 , 0.38898 , 0.418046 , 0.355738 , 0.365411 , 0.371 , 0.360973 , 0.385194 , 0.424115 , 0.439432 , 0.37158 , 0.760451 , 0.515255 , 0.572129 , 0.525699 , 0.489631 , 0.434468 , 0.329932 , 0.330964 , 0.367893 , 0.367821 
 974 , 0.363749 , 0.405692 , 0.418035 , 0.313427 , 0.363243 , 0.416732 , 0.511848 , 0.525856 , 0.445653 , 0.417474 , 0.435726 , 0.445364 , 0.478429 , 0.457607 , 0.51697 , 0.397421 , 0.388788 , 0.401919 , 0.438486 , 0.387006 , 0.415864 , 0.385558 , 0.374672 , 0.39515 , 0.380626 , 0.468865 , 0.472466 , 0.469715 , 0.530906 , 0.51069 , 0.425067 , 0.475371 , 0.454766 , 0.363442 , 0.342131 , 0.502446 , 0.424759 , 0.374717 , 0.32805 , 0.299727 , 0.389368 , 0.417818 , 0.356257 , 0.36546 , 0.371514 , 0.361035 , 0.385567 , 0.424569 , 0.43988 , 0.371894 , 0.761614 , 0.514807 , 0.572423 , 0.52592 , 0.49004 , 0.435129 , 0.329534 , 0.330901 , 0.368238 , 0.367984 
