  time  ,28:22 AM,28:33 AM,28:45 AM,28:54 AM,29:05 AM,30:29 AM,30:42 AM,30:54 AM,31:04 AM,31:18 AM,32:22 AM,32:32 AM,32:43 AM,32:54 AM,33:03 AM,33:35 AM,33:45 AM,33:57 AM,34:06 AM,34:16 AM,35:44 AM,35:56 AM,36:07 AM,36:17 AM,36:25 AM,37:15 AM,37:28 AM,37:42 AM,37:54 AM,38:05 AM,38:53 AM,39:05 AM,39:18 AM,39:28 AM,39:42 AM,40:23 AM,40:33 AM,40:44 AM,40:56 AM,41:11 AM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 364 , 0.014482 , 0.014601 , 0.020439 , 0.018214 , 0.01644 , 0.004276 , 0.006116 , 0.009042 , 0.010678 , 0.009719 , 0.017069 , 0.020661 , 0.022815 , 0.018967 , 0.018393 , 0.018571 , 0.013867 , 0.010673 , 0.006552 , 0.016779 , 0.015648 , 0.01863 , 0.009654 , 0.018214 , 0.016839 , 0.019765 , 0.018943 , 0.02414 , 0.022281 , 0.02203 , 0.022815 , 0.009617 , 0.006386 , 0.0076 , 0.014695 , 0.011909 , 0.014478 , 0.01129 , 0.010327 , 0.013651 
 365 , 0.014543 , 0.014532 , 0.020372 , 0.018122 , 0.016402 , 0.004068 , 0.006172 , 0.00904 , 0.010628 , 0.009682 , 0.016977 , 0.020684 , 0.022939 , 0.018983 , 0.018424 , 0.018817 , 0.013903 , 0.010541 , 0.006527 , 0.016797 , 0.015636 , 0.018748 , 0.009621 , 0.018375 , 0.016729 , 0.019783 , 0.018987 , 0.024217 , 0.022391 , 0.02214 , 0.022737 , 0.00957 , 0.006328 , 0.00763 , 0.014671 , 0.011948 , 0.014628 , 0.011204 , 0.01016 , 0.013583 
 366 , 0.014808 , 0.014777 , 0.020628 , 0.01844 , 0.016615 , 0.004301 , 0.006386 , 0.009148 , 0.01079 , 0.009964 , 0.017223 , 0.020924 , 0.023169 , 0.019297 , 0.018596 , 0.018991 , 0.014066 , 0.010769 , 0.006762 , 0.017118 , 0.015829 , 0.019004 , 0.009853 , 0.018648 , 0.016973 , 0.01998 , 0.019197 , 0.02462 , 0.022648 , 0.02243 , 0.022844 , 0.009742 , 0.006481 , 0.007794 , 0.014895 , 0.012187 , 0.014925 , 0.011501 , 0.010487 , 0.013828 
 367 , 0.015109 , 0.015083 , 0.020946 , 0.01884 , 0.016875 , 0.004613 , 0.006629 , 0.009277 , 0.010992 , 0.010305 , 0.017535 , 0.021205 , 0.023417 , 0.019667 , 0.018794 , 0.019147 , 0.014252 , 0.011067 , 0.007043 , 0.017497 , 0.016061 , 0.019285 , 0.010133 , 0.018939 , 0.017286 , 0.020211 , 0.019439 , 0.025083 , 0.022929 , 0.022754 , 0.02299 , 0.009957 , 0.006674 , 0.007982 , 0.015166 , 0.012463 , 0.015248 , 0.011874 , 0.010911 , 0.014134 
 368 , 0.015404 , 0.01538 , 0.021257 , 0.01923 , 0.017129 , 0.00491 , 0.006867 , 0.009402 , 0.011189 , 0.010638 , 0.017838 , 0.021479 , 0.023659 , 0.020028 , 0.018988 , 0.019302 , 0.014434 , 0.011358 , 0.007315 , 0.017868 , 0.016288 , 0.019558 , 0.010405 , 0.019222 , 0.01759 , 0.020437 , 0.019674 , 0.025536 , 0.023206 , 0.02307 , 0.023135 , 0.010167 , 0.006862 , 0.008164 , 0.01543 , 0.012733 , 0.015562 , 0.012239 , 0.011326 , 0.014431 
 369 , 0.015451 , 0.015441 , 0.021417 , 0.0193 , 0.017178 , 0.004957 , 0.00692 , 0.009382 , 0.011216 , 0.01074 , 0.01791 , 0.021597 , 0.023679 , 0.020162 , 0.019025 , 0.019353 , 0.014479 , 0.011482 , 0.007396 , 0.017952 , 0.016292 , 0.01961 , 0.010494 , 0.019282 , 0.017699 , 0.020466 , 0.01973 , 0.025734 , 0.023303 , 0.023146 , 0.023046 , 0.010182 , 0.006924 , 0.008136 , 0.015514 , 0.012813 , 0.015603 , 0.012318 , 0.011424 , 0.01447 
 370 , 0.015203 , 0.015222 , 0.021401 , 0.018986 , 0.016986 , 0.004712 , 0.006753 , 0.009184 , 0.011041 , 0.010568 , 0.017707 , 0.021533 , 0.023436 , 0.02003 , 0.01888 , 0.019286 , 0.014364 , 0.011408 , 0.007252 , 0.017693 , 0.016034 , 0.0194 , 0.010365 , 0.019079 , 0.017578 , 0.020264 , 0.019574 , 0.025631 , 0.023194 , 0.02294 , 0.022672 , 0.009961 , 0.006842 , 0.007854 , 0.015385 , 0.012669 , 0.015316 , 0.012055 , 0.011144 , 0.014202 
 371 , 0.014952 , 0.015008 , 0.021386 , 0.018684 , 0.016798 , 0.004459 , 0.006589 , 0.008987 , 0.010862 , 0.010396 , 0.017505 , 0.021475 , 0.023197 , 0.019902 , 0.01874 , 0.019221 , 0.014247 , 0.011332 , 0.007103 , 0.017439 , 0.015786 , 0.019199 , 0.01023 , 0.018873 , 0.017459 , 0.020066 , 0.019424 , 0.025529 , 0.023088 , 0.022742 , 0.022292 , 0.00974 , 0.00676 , 0.007571 , 0.015258 , 0.012524 , 0.015036 , 0.0118 , 0.010863 , 0.013937 
 372 , 0.014724 , 0.014819 , 0.021379 , 0.018418 , 0.016635 , 0.004231 , 0.006444 , 0.008813 , 0.010702 , 0.010237 , 0.017328 , 0.021433 , 0.022981 , 0.019793 , 0.018623 , 0.019179 , 0.014137 , 0.011258 , 0.006966 , 0.017209 , 0.015574 , 0.019021 , 0.010101 , 0.018688 , 0.017358 , 0.019899 , 0.019288 , 0.025454 , 0.022989 , 0.022568 , 0.021938 , 0.009534 , 0.006683 , 0.007322 , 0.015153 , 0.0124 , 0.014791 , 0.011576 , 0.010611 , 0.013698 
 373 , 0.014804 , 0.014872 , 0.021454 , 0.018445 , 0.016727 , 0.004365 , 0.006504 , 0.008898 , 0.010797 , 0.010232 , 0.017446 , 0.021494 , 0.022944 , 0.019831 , 0.018731 , 0.019343 , 0.014094 , 0.011185 , 0.006979 , 0.01719 , 0.015706 , 0.019026 , 0.010054 , 0.018723 , 0.017434 , 0.020032 , 0.019249 , 0.025626 , 0.022882 , 0.022586 , 0.021938 , 0.009514 , 0.006638 , 0.007447 , 0.015237 , 0.012529 , 0.014895 , 0.011658 , 0.010672 , 0.013744 
 374 , 0.014888 , 0.014943 , 0.021541 , 0.018494 , 0.016825 , 0.0045 , 0.006568 , 0.008989 , 0.010891 , 0.010237 , 0.017581 , 0.021573 , 0.022932 , 0.019895 , 0.01885 , 0.019528 , 0.014069 , 0.011134 , 0.007003 , 0.017197 , 0.015843 , 0.019052 , 0.010024 , 0.018788 , 0.017525 , 0.020176 , 0.019225 , 0.02582 , 0.022812 , 0.022625 , 0.021957 , 0.0095 , 0.006604 , 0.007579 , 0.015339 , 0.012668 , 0.015018 , 0.011752 , 0.010742 , 0.013803 
 375 , 0.014975 , 0.015027 , 0.021637 , 0.018561 , 0.01693 , 0.004635 , 0.006634 , 0.009083 , 0.010985 , 0.010249 , 0.01773 , 0.021667 , 0.02294 , 0.019979 , 0.018976 , 0.019728 , 0.014057 , 0.011099 , 0.007035 , 0.017222 , 0.015985 , 0.019095 , 0.010007 , 0.018879 , 0.017627 , 0.020329 , 0.019211 , 0.026031 , 0.02277 , 0.022681 , 0.02199 , 0.009491 , 0.006576 , 0.007719 , 0.015454 , 0.012813 , 0.015156 , 0.011854 , 0.01082 , 0.013872 
 376 , 0.014871 , 0.01504 , 0.021618 , 0.018562 , 0.016899 , 0.004687 , 0.006645 , 0.009061 , 0.010914 , 0.010303 , 0.017618 , 0.021583 , 0.022801 , 0.019922 , 0.01892 , 0.019742 , 0.014113 , 0.011045 , 0.007034 , 0.017095 , 0.015927 , 0.019104 , 0.009989 , 0.018847 , 0.017624 , 0.020298 , 0.019146 , 0.026013 , 0.02267 , 0.022627 , 0.02184 , 0.009437 , 0.006541 , 0.007753 , 0.015426 , 0.0128 , 0.015137 , 0.011785 , 0.010784 , 0.013731 
 377 , 0.014731 , 0.015043 , 0.021587 , 0.018558 , 0.016846 , 0.004712 , 0.00665 , 0.009012 , 0.010807 , 0.010393 , 0.017448 , 0.021479 , 0.022667 , 0.019858 , 0.018832 , 0.019715 , 0.014223 , 0.01101 , 0.007037 , 0.016953 , 0.015831 , 0.019121 , 0.009995 , 0.018811 , 0.017609 , 0.020237 , 0.019117 , 0.025962 , 0.022607 , 0.02259 , 0.021673 , 0.009387 , 0.006516 , 0.007766 , 0.01538 , 0.012759 , 0.015087 , 0.011684 , 0.010734 , 0.013549 
 378 , 0.014628 , 0.015064 , 0.021592 , 0.018573 , 0.016826 , 0.004748 , 0.00667 , 0.008986 , 0.010729 , 0.010501 , 0.017325 , 0.02143 , 0.022595 , 0.019845 , 0.018787 , 0.019723 , 0.014361 , 0.011002 , 0.007055 , 0.016859 , 0.015779 , 0.019163 , 0.010024 , 0.018819 , 0.017625 , 0.020218 , 0.019145 , 0.025968 , 0.022602 , 0.022612 , 0.02156 , 0.009359 , 0.006507 , 0.007799 , 0.015371 , 0.012754 , 0.015067 , 0.01162 , 0.010714 , 0.013408 
 379 , 0.014392 , 0.014973 , 0.021464 , 0.01844 , 0.016751 , 0.004707 , 0.006584 , 0.008896 , 0.010587 , 0.010472 , 0.017138 , 0.021251 , 0.022406 , 0.019716 , 0.018632 , 0.019587 , 0.014307 , 0.010893 , 0.00697 , 0.016672 , 0.01564 , 0.019079 , 0.009924 , 0.018707 , 0.017516 , 0.020081 , 0.019027 , 0.025867 , 0.022478 , 0.022489 , 0.021308 , 0.009191 , 0.006375 , 0.00772 , 0.015241 , 0.012643 , 0.014966 , 0.011475 , 0.010618 , 0.013168 
 380 , 0.013877 , 0.014662 , 0.021074 , 0.018019 , 0.016559 , 0.004511 , 0.006275 , 0.008677 , 0.01031 , 0.010176 , 0.016799 , 0.020809 , 0.021974 , 0.01934 , 0.018259 , 0.019179 , 0.013875 , 0.010579 , 0.00668 , 0.016289 , 0.015318 , 0.018761 , 0.009566 , 0.018349 , 0.017165 , 0.019707 , 0.018603 , 0.025564 , 0.022101 , 0.022068 , 0.020774 , 0.008751 , 0.005995 , 0.007413 , 0.014871 , 0.012316 , 0.014702 , 0.011162 , 0.010367 , 0.012724 
 381 , 0.0134 , 0.014391 , 0.020747 , 0.017648 , 0.016409 , 0.004325 , 0.005979 , 0.008485 , 0.010065 , 0.009917 , 0.016498 , 0.020437 , 0.021613 , 0.019016 , 0.017943 , 0.018845 , 0.013491 , 0.010302 , 0.00641 , 0.01596 , 0.015043 , 0.018506 , 0.009245 , 0.018043 , 0.01687 , 0.019398 , 0.018234 , 0.025362 , 0.021792 , 0.021716 , 0.02031 , 0.008351 , 0.005632 , 0.007134 , 0.014566 , 0.012027 , 0.014488 , 0.010889 , 0.010153 , 0.012331 
 382 , 0.012939 , 0.014137 , 0.020451 , 0.017301 , 0.016281 , 0.004144 , 0.005687 , 0.008306 , 0.009835 , 0.009676 , 0.016216 , 0.020101 , 0.021291 , 0.018718 , 0.017658 , 0.018551 , 0.013131 , 0.010042 , 0.00615 , 0.015658 , 0.014793 , 0.018284 , 0.00894 , 0.017764 , 0.016606 , 0.019123 , 0.017892 , 0.025216 , 0.021517 , 0.0214 , 0.019882 , 0.007968 , 0.005273 , 0.006871 , 0.014296 , 0.011757 , 0.014299 , 0.010637 , 0.009957 , 0.011962 
 383 , 0.013251 , 0.014318 , 0.020607 , 0.017606 , 0.016324 , 0.004219 , 0.005962 , 0.008404 , 0.010065 , 0.009698 , 0.016382 , 0.020283 , 0.02141 , 0.018836 , 0.017776 , 0.018828 , 0.013354 , 0.01024 , 0.006262 , 0.01572 , 0.014968 , 0.018351 , 0.009156 , 0.017928 , 0.016756 , 0.019376 , 0.018067 , 0.025434 , 0.021768 , 0.021479 , 0.02002 , 0.008098 , 0.00555 , 0.007108 , 0.01449 , 0.011982 , 0.014535 , 0.010863 , 0.010117 , 0.012164 
 384 , 0.013622 , 0.014552 , 0.020832 , 0.017975 , 0.016414 , 0.004317 , 0.00627 , 0.008534 , 0.010339 , 0.009758 , 0.016611 , 0.020554 , 0.021607 , 0.019022 , 0.017952 , 0.019175 , 0.013625 , 0.010482 , 0.006406 , 0.015836 , 0.015195 , 0.01848 , 0.009414 , 0.018155 , 0.016963 , 0.019695 , 0.018315 , 0.025734 , 0.022095 , 0.021638 , 0.020232 , 0.008268 , 0.00586 , 0.00738 , 0.01474 , 0.012254 , 0.014819 , 0.011135 , 0.010311 , 0.012412 
 385 , 0.014009 , 0.014804 , 0.021087 , 0.018367 , 0.016531 , 0.004422 , 0.006586 , 0.008679 , 0.010629 , 0.009836 , 0.016868 , 0.020866 , 0.02184 , 0.01924 , 0.018155 , 0.019551 , 0.013914 , 0.010738 , 0.006557 , 0.015975 , 0.015444 , 0.018639 , 0.009682 , 0.018412 , 0.017194 , 0.020041 , 0.018592 , 0.026075 , 0.022452 , 0.021838 , 0.020475 , 0.008447 , 0.006176 , 0.007662 , 0.015012 , 0.012541 , 0.015123 , 0.011421 , 0.010516 , 0.012671 
 386 , 0.014181 , 0.014988 , 0.021228 , 0.018521 , 0.016624 , 0.004476 , 0.006719 , 0.008738 , 0.010717 , 0.009871 , 0.016994 , 0.021057 , 0.021935 , 0.019416 , 0.018272 , 0.019804 , 0.014051 , 0.010797 , 0.006612 , 0.016052 , 0.015628 , 0.018753 , 0.009798 , 0.018587 , 0.017324 , 0.020285 , 0.018749 , 0.02643 , 0.022669 , 0.022042 , 0.020549 , 0.008574 , 0.006291 , 0.007806 , 0.015202 , 0.012727 , 0.015282 , 0.01161 , 0.010632 , 0.012827 
 387 , 0.014207 , 0.015122 , 0.021295 , 0.018521 , 0.016704 , 0.004498 , 0.006729 , 0.008746 , 0.010674 , 0.009883 , 0.017034 , 0.021163 , 0.021938 , 0.019565 , 0.018336 , 0.019968 , 0.014088 , 0.010724 , 0.0066 , 0.016084 , 0.015768 , 0.018835 , 0.009811 , 0.018708 , 0.017382 , 0.020456 , 0.018819 , 0.026776 , 0.022782 , 0.022241 , 0.020509 , 0.008659 , 0.006265 , 0.007858 , 0.015333 , 0.012838 , 0.015341 , 0.011728 , 0.010687 , 0.01291 
 388 , 0.014245 , 0.015257 , 0.021373 , 0.018531 , 0.016793 , 0.00452 , 0.006746 , 0.008761 , 0.010639 , 0.009901 , 0.017081 , 0.021274 , 0.021959 , 0.019715 , 0.018406 , 0.020135 , 0.014132 , 0.010662 , 0.006592 , 0.016126 , 0.015912 , 0.01892 , 0.009829 , 0.018831 , 0.017447 , 0.020626 , 0.018891 , 0.027116 , 0.022893 , 0.022441 , 0.020477 , 0.008743 , 0.006243 , 0.00791 , 0.015463 , 0.012951 , 0.015397 , 0.011841 , 0.010743 , 0.012993 
 389 , 0.014317 , 0.015419 , 0.021492 , 0.018598 , 0.016916 , 0.004579 , 0.006817 , 0.00883 , 0.010688 , 0.009983 , 0.017184 , 0.021435 , 0.022022 , 0.019896 , 0.018542 , 0.020313 , 0.014227 , 0.010691 , 0.006635 , 0.016221 , 0.016078 , 0.019055 , 0.009897 , 0.018999 , 0.017578 , 0.020823 , 0.019005 , 0.027481 , 0.023045 , 0.022654 , 0.020508 , 0.008827 , 0.006294 , 0.008006 , 0.015641 , 0.013092 , 0.015535 , 0.011973 , 0.010827 , 0.013102 
 390 , 0.014469 , 0.015661 , 0.021747 , 0.018831 , 0.017149 , 0.004768 , 0.007071 , 0.009071 , 0.011004 , 0.010281 , 0.01747 , 0.021769 , 0.022208 , 0.020182 , 0.018905 , 0.020536 , 0.014488 , 0.011008 , 0.006838 , 0.016492 , 0.01634 , 0.019337 , 0.01013 , 0.019315 , 0.017942 , 0.021134 , 0.019267 , 0.027976 , 0.023326 , 0.022939 , 0.02075 , 0.008923 , 0.006598 , 0.008259 , 0.016008 , 0.013337 , 0.015949 , 0.012178 , 0.011023 , 0.013314 
 391 , 0.01462 , 0.015897 , 0.021995 , 0.019056 , 0.017381 , 0.004946 , 0.007318 , 0.009305 , 0.011308 , 0.01057 , 0.017742 , 0.022089 , 0.022389 , 0.020455 , 0.01925 , 0.020747 , 0.014734 , 0.011316 , 0.007034 , 0.016745 , 0.016587 , 0.019603 , 0.010355 , 0.019615 , 0.018285 , 0.021428 , 0.019518 , 0.028446 , 0.023593 , 0.023208 , 0.020974 , 0.009013 , 0.006888 , 0.008498 , 0.016356 , 0.013566 , 0.016343 , 0.01237 , 0.011211 , 0.013513 
 392 , 0.014772 , 0.016125 , 0.022238 , 0.019278 , 0.0176 , 0.005118 , 0.007554 , 0.009527 , 0.011597 , 0.010844 , 0.018001 , 0.022392 , 0.022555 , 0.020714 , 0.019582 , 0.020947 , 0.014971 , 0.011606 , 0.007223 , 0.016992 , 0.016825 , 0.01986 , 0.010566 , 0.019899 , 0.018613 , 0.021709 , 0.019754 , 0.028893 , 0.023841 , 0.023458 , 0.021185 , 0.0091 , 0.007166 , 0.00873 , 0.016684 , 0.013781 , 0.016719 , 0.012553 , 0.011385 , 0.013702 
 393 , 0.014933 , 0.016385 , 0.02251 , 0.019562 , 0.017814 , 0.005369 , 0.007825 , 0.009755 , 0.011924 , 0.011078 , 0.018306 , 0.022648 , 0.022825 , 0.021038 , 0.019963 , 0.021444 , 0.015315 , 0.011828 , 0.007438 , 0.017202 , 0.017183 , 0.020341 , 0.010901 , 0.020317 , 0.01897 , 0.022123 , 0.020154 , 0.029551 , 0.024344 , 0.023881 , 0.021478 , 0.009287 , 0.007381 , 0.009076 , 0.01714 , 0.014217 , 0.017178 , 0.012893 , 0.011651 , 0.014006 
 394 , 0.015086 , 0.016637 , 0.022767 , 0.019838 , 0.018009 , 0.005621 , 0.008082 , 0.009968 , 0.012229 , 0.011294 , 0.018595 , 0.02287 , 0.023091 , 0.021339 , 0.020321 , 0.02195 , 0.015651 , 0.012023 , 0.007646 , 0.017393 , 0.017536 , 0.020825 , 0.011227 , 0.020727 , 0.019304 , 0.022531 , 0.020547 , 0.030186 , 0.024848 , 0.024293 , 0.021755 , 0.00948 , 0.007574 , 0.009418 , 0.017578 , 0.014654 , 0.017613 , 0.013231 , 0.01191 , 0.014305 
 395 , 0.015227 , 0.016863 , 0.023002 , 0.020091 , 0.018187 , 0.005849 , 0.008317 , 0.01016 , 0.012508 , 0.011484 , 0.01886 , 0.023073 , 0.02333 , 0.021618 , 0.020644 , 0.022416 , 0.015955 , 0.012201 , 0.00783 , 0.017558 , 0.017859 , 0.021262 , 0.011528 , 0.021098 , 0.019604 , 0.022898 , 0.020906 , 0.030771 , 0.025305 , 0.024665 , 0.022006 , 0.009657 , 0.007748 , 0.009728 , 0.017979 , 0.015057 , 0.018017 , 0.013542 , 0.012147 , 0.014576 
 396 , 0.01546 , 0.017186 , 0.023323 , 0.020418 , 0.018474 , 0.00612 , 0.008633 , 0.010485 , 0.012872 , 0.011814 , 0.019187 , 0.023455 , 0.023685 , 0.021977 , 0.020982 , 0.022857 , 0.016306 , 0.012475 , 0.008093 , 0.017853 , 0.018244 , 0.021626 , 0.011883 , 0.0215 , 0.019993 , 0.023329 , 0.021264 , 0.031484 , 0.025831 , 0.025146 , 0.022345 , 0.00991 , 0.008047 , 0.010129 , 0.018445 , 0.015472 , 0.018497 , 0.013948 , 0.012504 , 0.01492 
 397 , 0.015772 , 0.017576 , 0.023703 , 0.020795 , 0.018853 , 0.006426 , 0.00901 , 0.010922 , 0.013296 , 0.012259 , 0.019566 , 0.02399 , 0.02414 , 0.022408 , 0.021311 , 0.023253 , 0.016689 , 0.01284 , 0.00841 , 0.018247 , 0.018673 , 0.02191 , 0.012271 , 0.021922 , 0.020441 , 0.023798 , 0.021604 , 0.032293 , 0.0264 , 0.025699 , 0.022761 , 0.010221 , 0.008446 , 0.010592 , 0.018949 , 0.015892 , 0.019039 , 0.014423 , 0.012954 , 0.01531 
 398 , 0.016042 , 0.017916 , 0.024026 , 0.021117 , 0.019175 , 0.006687 , 0.009336 , 0.01129 , 0.013666 , 0.012637 , 0.019889 , 0.024448 , 0.024523 , 0.022767 , 0.021588 , 0.023592 , 0.01701 , 0.013145 , 0.008685 , 0.018586 , 0.019039 , 0.022153 , 0.012606 , 0.022277 , 0.020825 , 0.0242 , 0.021892 , 0.032984 , 0.026886 , 0.026173 , 0.023108 , 0.010484 , 0.00879 , 0.010986 , 0.019386 , 0.016247 , 0.019498 , 0.014833 , 0.013344 , 0.015639 
 399 , 0.016273 , 0.018213 , 0.024323 , 0.021405 , 0.019452 , 0.006927 , 0.009627 , 0.011625 , 0.014 , 0.012979 , 0.02018 , 0.024853 , 0.024865 , 0.023097 , 0.021852 , 0.023914 , 0.017301 , 0.013432 , 0.008931 , 0.018877 , 0.019356 , 0.022395 , 0.012896 , 0.022606 , 0.021169 , 0.024559 , 0.022159 , 0.033605 , 0.027342 , 0.026596 , 0.023435 , 0.010725 , 0.009097 , 0.011338 , 0.019777 , 0.016566 , 0.019912 , 0.015194 , 0.013687 , 0.015941 
 400 , 0.016503 , 0.018556 , 0.024738 , 0.021762 , 0.019721 , 0.007228 , 0.009975 , 0.012009 , 0.014482 , 0.013396 , 0.020558 , 0.025307 , 0.025274 , 0.023528 , 0.022259 , 0.02445 , 0.017621 , 0.013795 , 0.00919 , 0.019152 , 0.01974 , 0.022873 , 0.013213 , 0.023089 , 0.021591 , 0.025032 , 0.022579 , 0.034379 , 0.028021 , 0.027132 , 0.023894 , 0.011008 , 0.009425 , 0.011728 , 0.02029 , 0.016947 , 0.020388 , 0.01562 , 0.014063 , 0.016287 
 401 , 0.016698 , 0.018862 , 0.025107 , 0.022074 , 0.019957 , 0.007494 , 0.010279 , 0.012343 , 0.014908 , 0.013759 , 0.020892 , 0.025701 , 0.025634 , 0.023898 , 0.022615 , 0.02492 , 0.017907 , 0.01412 , 0.009417 , 0.019389 , 0.020071 , 0.023297 , 0.013492 , 0.023517 , 0.021967 , 0.02544 , 0.022943 , 0.035058 , 0.02862 , 0.027598 , 0.024298 , 0.011261 , 0.009718 , 0.012069 , 0.020745 , 0.017285 , 0.020812 , 0.015996 , 0.014387 , 0.016591 
 402 , 0.016875 , 0.019133 , 0.025431 , 0.02235 , 0.02016 , 0.007733 , 0.010549 , 0.012644 , 0.015283 , 0.014086 , 0.021194 , 0.02605 , 0.025948 , 0.024234 , 0.022935 , 0.025336 , 0.018154 , 0.014406 , 0.009618 , 0.019595 , 0.020364 , 0.02367 , 0.013739 , 0.023894 , 0.022296 , 0.025805 , 0.023262 , 0.035661 , 0.029152 , 0.028016 , 0.024663 , 0.011481 , 0.009978 , 0.012372 , 0.021146 , 0.017582 , 0.021187 , 0.016331 , 0.014678 , 0.016861 
 403 , 0.017113 , 0.019422 , 0.025801 , 0.022695 , 0.020441 , 0.008002 , 0.010893 , 0.013015 , 0.015705 , 0.014443 , 0.021544 , 0.026481 , 0.026286 , 0.024643 , 0.023298 , 0.025857 , 0.018479 , 0.014679 , 0.009867 , 0.019873 , 0.020732 , 0.024047 , 0.014 , 0.024331 , 0.022702 , 0.026196 , 0.023659 , 0.036368 , 0.029691 , 0.028498 , 0.025094 , 0.011732 , 0.010304 , 0.012724 , 0.021627 , 0.017952 , 0.021627 , 0.016669 , 0.014984 , 0.017175 
 404 , 0.017354 , 0.01971 , 0.026172 , 0.023047 , 0.02074 , 0.008268 , 0.011252 , 0.013396 , 0.016134 , 0.014793 , 0.021897 , 0.026927 , 0.026624 , 0.025065 , 0.023675 , 0.026391 , 0.018821 , 0.014941 , 0.010116 , 0.020169 , 0.021114 , 0.024408 , 0.014257 , 0.024768 , 0.023125 , 0.026588 , 0.024063 , 0.037085 , 0.030221 , 0.028994 , 0.025544 , 0.011986 , 0.010645 , 0.013072 , 0.022123 , 0.018335 , 0.022081 , 0.017001 , 0.01528 , 0.017495 
 405 , 0.017581 , 0.019975 , 0.026518 , 0.023379 , 0.021021 , 0.008522 , 0.011589 , 0.013754 , 0.016534 , 0.015122 , 0.022232 , 0.027349 , 0.026941 , 0.025457 , 0.024031 , 0.026891 , 0.019136 , 0.015187 , 0.010349 , 0.020433 , 0.021472 , 0.024748 , 0.014506 , 0.025185 , 0.023522 , 0.026948 , 0.02444 , 0.037763 , 0.030718 , 0.029457 , 0.025966 , 0.012227 , 0.010966 , 0.01341 , 0.022591 , 0.018699 , 0.022497 , 0.017316 , 0.015553 , 0.017789 
 406 , 0.017784 , 0.020234 , 0.026828 , 0.023666 , 0.021259 , 0.008754 , 0.011902 , 0.014105 , 0.016911 , 0.015435 , 0.022546 , 0.02773 , 0.027228 , 0.025803 , 0.024349 , 0.027323 , 0.019412 , 0.015399 , 0.010528 , 0.020678 , 0.021797 , 0.025047 , 0.01473 , 0.025542 , 0.023862 , 0.027287 , 0.024764 , 0.038367 , 0.031154 , 0.029853 , 0.026363 , 0.012404 , 0.011233 , 0.01372 , 0.023019 , 0.01902 , 0.022888 , 0.017602 , 0.015799 , 0.018038 
 407 , 0.01797 , 0.020502 , 0.02711 , 0.023887 , 0.021451 , 0.008956 , 0.012194 , 0.014468 , 0.017293 , 0.015755 , 0.022842 , 0.028081 , 0.027515 , 0.026095 , 0.024645 , 0.027669 , 0.019656 , 0.015579 , 0.010626 , 0.020892 , 0.022091 , 0.025315 , 0.014939 , 0.025844 , 0.024137 , 0.027603 , 0.025028 , 0.038906 , 0.031525 , 0.030186 , 0.026764 , 0.012495 , 0.011421 , 0.014019 , 0.023423 , 0.01931 , 0.023247 , 0.017889 , 0.016006 , 0.018228 
 408 , 0.018137 , 0.020749 , 0.027372 , 0.024105 , 0.021635 , 0.009154 , 0.012466 , 0.01481 , 0.017645 , 0.016053 , 0.023123 , 0.028422 , 0.027782 , 0.026368 , 0.024917 , 0.028005 , 0.019878 , 0.01574 , 0.010724 , 0.021091 , 0.022364 , 0.025557 , 0.015145 , 0.02613 , 0.024396 , 0.027901 , 0.025281 , 0.039421 , 0.031875 , 0.030498 , 0.027142 , 0.012592 , 0.011595 , 0.014304 , 0.0238 , 0.01958 , 0.023584 , 0.018152 , 0.016194 , 0.018412 
 409 , 0.018299 , 0.020991 , 0.027625 , 0.0243 , 0.021803 , 0.009341 , 0.012726 , 0.015132 , 0.017983 , 0.016336 , 0.023383 , 0.028738 , 0.028031 , 0.026624 , 0.02518 , 0.028317 , 0.020089 , 0.015892 , 0.010815 , 0.021284 , 0.022623 , 0.025797 , 0.015335 , 0.026406 , 0.024639 , 0.028189 , 0.025511 , 0.039906 , 0.032205 , 0.030791 , 0.027497 , 0.012673 , 0.01177 , 0.014576 , 0.024157 , 0.01984 , 0.023902 , 0.018404 , 0.016381 , 0.018584 
 410 , 0.01861 , 0.02139 , 0.028073 , 0.02474 , 0.022141 , 0.009729 , 0.013154 , 0.015708 , 0.018625 , 0.016867 , 0.023838 , 0.029293 , 0.028483 , 0.027119 , 0.025649 , 0.028899 , 0.020519 , 0.016215 , 0.011093 , 0.021625 , 0.023004 , 0.02624 , 0.01567 , 0.026922 , 0.025149 , 0.028665 , 0.025891 , 0.040644 , 0.032824 , 0.031347 , 0.028096 , 0.01301 , 0.012161 , 0.015018 , 0.02474 , 0.020307 , 0.024467 , 0.018837 , 0.016753 , 0.019026 
