  time  ,:56:25 A,:56:32 A,:56:39 A,:56:48 A,:56:55 A,:57:52 A,:58:08 A,:58:15 A,:58:26 A,:58:33 A,:59:13 A,:59:20 A,:59:26 A,:59:36 A,:59:48 A,:00:13 P,:00:19 P,:00:27 P,:00:33 P,:00:43 P,:01:38 P,:01:45 P,:01:51 P,:01:59 P,:02:14 P,:02:57 P,:03:02 P,:03:09 P,:03:16 P,:03:24 P,:03:44 P,:03:50 P,:03:59 P,:04:12 P,:04:19 P,:05:00 P,:05:07 P,:05:15 P,:05:23 P,:05:30 P
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 510 , 0.020003 , 0.050074 , 0.101316 , 0.049557 , 0.044473 , 0.073075 , 0.065488 , 0.039344 , 0.063591 , 0.070928 , 0.066951 , 0.065816 , 0.05547 , 0.053389 , 0.041558 , 0.082204 , 0.082977 , 0.062584 , 0.042898 , 0.064509 , 0.02937 , 0.026923 , 0.02917 , 0.018874 , 0.037492 , 0.047343 , 0.057756 , 0.040607 , 0.042097 , 0.039044 , 0.043293 , 0.041486 , 0.025666 , 0.034454 , 0.030016 , 0.047738 , 0.046247 , 0.04929 , 0.040501 , 0.041196 
 511 , 0.020306 , 0.050911 , 0.102289 , 0.050315 , 0.045102 , 0.073818 , 0.066205 , 0.039822 , 0.064389 , 0.07164 , 0.067491 , 0.066327 , 0.055962 , 0.053835 , 0.042105 , 0.082702 , 0.083526 , 0.063192 , 0.043553 , 0.06518 , 0.030248 , 0.027502 , 0.029908 , 0.019382 , 0.038418 , 0.047669 , 0.058118 , 0.040875 , 0.042378 , 0.039388 , 0.043771 , 0.041766 , 0.025865 , 0.034765 , 0.030326 , 0.048388 , 0.046745 , 0.049869 , 0.040958 , 0.041816 
 512 , 0.020608 , 0.051739 , 0.103261 , 0.05107 , 0.045736 , 0.07456 , 0.066918 , 0.040301 , 0.065184 , 0.072352 , 0.068032 , 0.06684 , 0.056455 , 0.054281 , 0.042659 , 0.083194 , 0.084069 , 0.063791 , 0.044203 , 0.065853 , 0.031126 , 0.028083 , 0.030641 , 0.019889 , 0.039348 , 0.047999 , 0.058473 , 0.041148 , 0.042659 , 0.039733 , 0.044248 , 0.042051 , 0.026065 , 0.035073 , 0.030636 , 0.04903 , 0.047235 , 0.050446 , 0.04141 , 0.042436 
 513 , 0.020909 , 0.052575 , 0.104235 , 0.051822 , 0.046365 , 0.075303 , 0.067632 , 0.040781 , 0.065981 , 0.073066 , 0.068575 , 0.067347 , 0.056949 , 0.054728 , 0.043208 , 0.083688 , 0.084614 , 0.064396 , 0.044854 , 0.066522 , 0.032 , 0.028658 , 0.031381 , 0.020396 , 0.040273 , 0.048329 , 0.058834 , 0.041417 , 0.04294 , 0.040078 , 0.044725 , 0.042338 , 0.026265 , 0.035381 , 0.030946 , 0.049679 , 0.047732 , 0.051018 , 0.041869 , 0.043057 
 514 , 0.02132 , 0.053406 , 0.105254 , 0.052591 , 0.047057 , 0.075988 , 0.068315 , 0.041255 , 0.066768 , 0.073849 , 0.06913 , 0.06788 , 0.057465 , 0.055243 , 0.043784 , 0.084179 , 0.085173 , 0.064998 , 0.045571 , 0.067288 , 0.033046 , 0.029366 , 0.032142 , 0.020985 , 0.0413 , 0.048631 , 0.059263 , 0.041702 , 0.043215 , 0.040428 , 0.045208 , 0.042645 , 0.026463 , 0.035766 , 0.031271 , 0.050385 , 0.048252 , 0.051636 , 0.042338 , 0.043734 
 515 , 0.02176 , 0.05424 , 0.106288 , 0.053362 , 0.047762 , 0.076659 , 0.069001 , 0.041736 , 0.067548 , 0.074647 , 0.069689 , 0.068414 , 0.057985 , 0.055777 , 0.044363 , 0.084674 , 0.085736 , 0.065609 , 0.046297 , 0.068073 , 0.034135 , 0.030099 , 0.03291 , 0.021597 , 0.042351 , 0.048924 , 0.059717 , 0.041982 , 0.043497 , 0.04078 , 0.045693 , 0.04296 , 0.026656 , 0.036164 , 0.031603 , 0.051104 , 0.048779 , 0.052267 , 0.04282 , 0.044419 
 516 , 0.0222 , 0.055075 , 0.107325 , 0.05413 , 0.048468 , 0.077331 , 0.069683 , 0.042213 , 0.068335 , 0.075446 , 0.070254 , 0.06895 , 0.058505 , 0.056306 , 0.044948 , 0.085169 , 0.086299 , 0.066214 , 0.04703 , 0.068855 , 0.035219 , 0.030833 , 0.033681 , 0.022206 , 0.043404 , 0.049223 , 0.060172 , 0.042269 , 0.043779 , 0.041127 , 0.046179 , 0.043276 , 0.026855 , 0.036562 , 0.031929 , 0.051819 , 0.049307 , 0.052893 , 0.043298 , 0.045111 
 517 , 0.022685 , 0.056104 , 0.108643 , 0.055073 , 0.04931 , 0.078257 , 0.070555 , 0.042814 , 0.069305 , 0.076491 , 0.070998 , 0.069675 , 0.059193 , 0.057001 , 0.045684 , 0.085874 , 0.087079 , 0.067012 , 0.047915 , 0.069837 , 0.036485 , 0.03171 , 0.034647 , 0.022904 , 0.044658 , 0.049658 , 0.060762 , 0.042662 , 0.044182 , 0.041581 , 0.046827 , 0.043716 , 0.027136 , 0.03704 , 0.032349 , 0.052735 , 0.05 , 0.053694 , 0.04389 , 0.045958 
 518 , 0.023222 , 0.057384 , 0.110313 , 0.056228 , 0.050318 , 0.0795 , 0.071656 , 0.043568 , 0.070495 , 0.077831 , 0.071978 , 0.070624 , 0.060074 , 0.057891 , 0.046602 , 0.086831 , 0.088123 , 0.068047 , 0.048987 , 0.071047 , 0.037963 , 0.032752 , 0.035859 , 0.023707 , 0.046151 , 0.050267 , 0.061517 , 0.043196 , 0.044724 , 0.042164 , 0.047684 , 0.044307 , 0.027513 , 0.037613 , 0.032865 , 0.053882 , 0.050888 , 0.054711 , 0.044628 , 0.046997 
 519 , 0.023758 , 0.058657 , 0.111971 , 0.057381 , 0.051322 , 0.080742 , 0.072754 , 0.044316 , 0.071688 , 0.079176 , 0.072953 , 0.071574 , 0.060961 , 0.058782 , 0.047522 , 0.087782 , 0.08916 , 0.069084 , 0.050057 , 0.072261 , 0.039443 , 0.033793 , 0.037066 , 0.024512 , 0.047646 , 0.05088 , 0.062277 , 0.043732 , 0.045269 , 0.042745 , 0.048537 , 0.044889 , 0.027899 , 0.03819 , 0.033385 , 0.055032 , 0.051776 , 0.05573 , 0.04536 , 0.048032 
 520 , 0.024322 , 0.059972 , 0.113689 , 0.058551 , 0.052365 , 0.082011 , 0.073879 , 0.045077 , 0.072914 , 0.080544 , 0.073964 , 0.072561 , 0.061866 , 0.059698 , 0.048473 , 0.088768 , 0.09024 , 0.070147 , 0.05116 , 0.073514 , 0.04094 , 0.034856 , 0.038292 , 0.025338 , 0.049169 , 0.05152 , 0.063059 , 0.044278 , 0.045836 , 0.043354 , 0.049414 , 0.045499 , 0.028288 , 0.038783 , 0.033926 , 0.056205 , 0.052696 , 0.05677 , 0.04611 , 0.049089 
 521 , 0.025094 , 0.061606 , 0.115901 , 0.05986 , 0.053748 , 0.083537 , 0.075253 , 0.045988 , 0.07447 , 0.082172 , 0.075259 , 0.073842 , 0.063012 , 0.060805 , 0.049664 , 0.090053 , 0.091648 , 0.071497 , 0.052544 , 0.075167 , 0.042607 , 0.036051 , 0.039634 , 0.026344 , 0.05092 , 0.052348 , 0.064123 , 0.044928 , 0.046564 , 0.044179 , 0.05047 , 0.046294 , 0.028764 , 0.039571 , 0.034645 , 0.057608 , 0.053886 , 0.058 , 0.046973 , 0.05032 
 522 , 0.025871 , 0.063234 , 0.118113 , 0.061174 , 0.055134 , 0.085061 , 0.076624 , 0.046895 , 0.076024 , 0.083798 , 0.076548 , 0.075128 , 0.064159 , 0.061913 , 0.050852 , 0.091334 , 0.093062 , 0.072847 , 0.053924 , 0.076821 , 0.044276 , 0.037253 , 0.040983 , 0.027343 , 0.052667 , 0.053179 , 0.065184 , 0.04558 , 0.047296 , 0.045009 , 0.051521 , 0.047087 , 0.029246 , 0.04036 , 0.035356 , 0.05901 , 0.055076 , 0.059231 , 0.047837 , 0.051562 
 523 , 0.026647 , 0.064871 , 0.120327 , 0.062485 , 0.056514 , 0.086592 , 0.078 , 0.047804 , 0.077583 , 0.085423 , 0.077841 , 0.076407 , 0.065306 , 0.063014 , 0.052047 , 0.092622 , 0.094473 , 0.074198 , 0.055303 , 0.07847 , 0.045947 , 0.038453 , 0.042326 , 0.028351 , 0.054416 , 0.05401 , 0.066246 , 0.046229 , 0.048027 , 0.045835 , 0.052576 , 0.04788 , 0.029726 , 0.041145 , 0.036073 , 0.060416 , 0.056267 , 0.060463 , 0.048703 , 0.052793 
 524 , 0.027425 , 0.066486 , 0.12253 , 0.063815 , 0.057938 , 0.088123 , 0.079409 , 0.048808 , 0.079106 , 0.087156 , 0.079166 , 0.077741 , 0.066533 , 0.064183 , 0.053284 , 0.093953 , 0.095935 , 0.075598 , 0.05675 , 0.080151 , 0.047715 , 0.039684 , 0.043744 , 0.029372 , 0.056264 , 0.054863 , 0.067329 , 0.046926 , 0.048808 , 0.046683 , 0.053699 , 0.048695 , 0.030251 , 0.041951 , 0.036846 , 0.061897 , 0.057492 , 0.061772 , 0.049645 , 0.054085 
 525 , 0.028198 , 0.068097 , 0.124727 , 0.06514 , 0.059365 , 0.089656 , 0.080829 , 0.049848 , 0.080625 , 0.088925 , 0.080505 , 0.079089 , 0.067797 , 0.065368 , 0.054537 , 0.095287 , 0.097404 , 0.077026 , 0.058226 , 0.081842 , 0.049512 , 0.04093 , 0.045182 , 0.030405 , 0.058142 , 0.055725 , 0.068409 , 0.047641 , 0.049608 , 0.047533 , 0.054843 , 0.049524 , 0.030789 , 0.042753 , 0.037644 , 0.063407 , 0.058729 , 0.063107 , 0.050609 , 0.055383 
 526 , 0.028975 , 0.069708 , 0.126925 , 0.066473 , 0.060797 , 0.091183 , 0.082254 , 0.050886 , 0.082145 , 0.090693 , 0.081842 , 0.080437 , 0.069054 , 0.066558 , 0.055793 , 0.096629 , 0.098877 , 0.07845 , 0.0597 , 0.083532 , 0.05131 , 0.042169 , 0.046622 , 0.03144 , 0.060022 , 0.056593 , 0.069496 , 0.04836 , 0.050408 , 0.048384 , 0.055981 , 0.050347 , 0.031331 , 0.043562 , 0.038437 , 0.064916 , 0.059961 , 0.064438 , 0.051577 , 0.05669 
 527 , 0.029707 , 0.071351 , 0.129069 , 0.067821 , 0.062228 , 0.092736 , 0.083662 , 0.051912 , 0.08365 , 0.092442 , 0.083191 , 0.08179 , 0.070305 , 0.067747 , 0.057051 , 0.097956 , 0.10036 , 0.079887 , 0.061188 , 0.085241 , 0.053087 , 0.043413 , 0.04802 , 0.032466 , 0.061849 , 0.057437 , 0.070574 , 0.049085 , 0.051202 , 0.049232 , 0.057113 , 0.051177 , 0.031836 , 0.044379 , 0.039221 , 0.066419 , 0.061188 , 0.065777 , 0.052536 , 0.057982 
 528 , 0.030372 , 0.073051 , 0.131132 , 0.069196 , 0.063666 , 0.094316 , 0.085055 , 0.052904 , 0.085129 , 0.094156 , 0.084561 , 0.083146 , 0.071543 , 0.068936 , 0.058316 , 0.099271 , 0.101885 , 0.081336 , 0.062684 , 0.086958 , 0.054813 , 0.044644 , 0.049345 , 0.033492 , 0.063592 , 0.058267 , 0.071642 , 0.049809 , 0.051977 , 0.050056 , 0.058217 , 0.052008 , 0.032287 , 0.045212 , 0.039991 , 0.067917 , 0.0624 , 0.06712 , 0.053491 , 0.059255 
 529 , 0.031038 , 0.074745 , 0.133186 , 0.070572 , 0.065102 , 0.095897 , 0.086447 , 0.053893 , 0.086609 , 0.095866 , 0.085936 , 0.084507 , 0.072774 , 0.070123 , 0.059582 , 0.100588 , 0.103413 , 0.082786 , 0.064179 , 0.088674 , 0.056538 , 0.045878 , 0.050668 , 0.034519 , 0.065333 , 0.059089 , 0.072706 , 0.050537 , 0.052752 , 0.05088 , 0.05932 , 0.052845 , 0.032741 , 0.046046 , 0.040763 , 0.069418 , 0.063611 , 0.068458 , 0.054448 , 0.06053 
 530 , 0.031705 , 0.076439 , 0.135241 , 0.071937 , 0.066541 , 0.097472 , 0.087837 , 0.054885 , 0.088089 , 0.097572 , 0.087302 , 0.08586 , 0.074009 , 0.071307 , 0.060848 , 0.101905 , 0.104934 , 0.084229 , 0.065672 , 0.090387 , 0.058254 , 0.047108 , 0.051988 , 0.03554 , 0.06707 , 0.059916 , 0.073776 , 0.051264 , 0.053531 , 0.051705 , 0.060426 , 0.053676 , 0.033192 , 0.046875 , 0.041523 , 0.070911 , 0.064822 , 0.069796 , 0.055401 , 0.061805 
 531 , 0.032419 , 0.077932 , 0.13727 , 0.073176 , 0.067905 , 0.09885 , 0.089115 , 0.055795 , 0.089585 , 0.099104 , 0.088569 , 0.087096 , 0.075138 , 0.072401 , 0.062043 , 0.103175 , 0.106299 , 0.085565 , 0.067073 , 0.092011 , 0.059833 , 0.04825 , 0.053235 , 0.036464 , 0.068686 , 0.060735 , 0.074833 , 0.051972 , 0.054271 , 0.052505 , 0.061504 , 0.054455 , 0.033702 , 0.047672 , 0.042186 , 0.072255 , 0.066012 , 0.071029 , 0.056258 , 0.063034 
 532 , 0.033131 , 0.07943 , 0.139296 , 0.074411 , 0.06927 , 0.100224 , 0.090397 , 0.056709 , 0.091076 , 0.10064 , 0.089827 , 0.088323 , 0.076274 , 0.073489 , 0.063233 , 0.104437 , 0.107663 , 0.086908 , 0.068476 , 0.09363 , 0.061409 , 0.049386 , 0.054482 , 0.037388 , 0.070301 , 0.061556 , 0.075896 , 0.052676 , 0.055007 , 0.05331 , 0.06258 , 0.055237 , 0.034213 , 0.048464 , 0.042843 , 0.073598 , 0.067202 , 0.07226 , 0.057113 , 0.064257 
 533 , 0.033843 , 0.080923 , 0.141324 , 0.075651 , 0.070636 , 0.101601 , 0.091682 , 0.057632 , 0.092566 , 0.102175 , 0.091094 , 0.089552 , 0.077412 , 0.074579 , 0.064434 , 0.105699 , 0.109023 , 0.088242 , 0.069874 , 0.095257 , 0.062982 , 0.050526 , 0.055728 , 0.038309 , 0.071914 , 0.062375 , 0.076954 , 0.053379 , 0.055747 , 0.054114 , 0.063653 , 0.056018 , 0.034727 , 0.049261 , 0.043505 , 0.074941 , 0.068397 , 0.073489 , 0.057967 , 0.065479 
 534 , 0.034396 , 0.082181 , 0.142952 , 0.076767 , 0.071775 , 0.102784 , 0.092743 , 0.058412 , 0.093776 , 0.103467 , 0.092158 , 0.090617 , 0.078359 , 0.075532 , 0.06547 , 0.106723 , 0.110181 , 0.089376 , 0.071086 , 0.096649 , 0.06432 , 0.05147 , 0.056787 , 0.039082 , 0.073244 , 0.063059 , 0.077787 , 0.05394 , 0.056351 , 0.054765 , 0.064547 , 0.05665 , 0.035124 , 0.049884 , 0.0441 , 0.076104 , 0.069364 , 0.07457 , 0.058704 , 0.066504 
 535 , 0.034888 , 0.083331 , 0.144401 , 0.077841 , 0.072821 , 0.103886 , 0.093716 , 0.059129 , 0.094866 , 0.104637 , 0.093141 , 0.091612 , 0.07922 , 0.076429 , 0.066436 , 0.107644 , 0.111252 , 0.090422 , 0.072213 , 0.097945 , 0.065554 , 0.052325 , 0.057769 , 0.039783 , 0.074436 , 0.063684 , 0.07852 , 0.054443 , 0.056894 , 0.055351 , 0.065357 , 0.057214 , 0.035463 , 0.050436 , 0.044672 , 0.0772 , 0.070233 , 0.075592 , 0.059397 , 0.067436 
 536 , 0.03537 , 0.084489 , 0.14585 , 0.078909 , 0.073868 , 0.104986 , 0.094688 , 0.059844 , 0.095963 , 0.105814 , 0.094116 , 0.092605 , 0.080085 , 0.077325 , 0.067408 , 0.108555 , 0.112314 , 0.091468 , 0.073343 , 0.099236 , 0.06679 , 0.05318 , 0.058746 , 0.04049 , 0.075623 , 0.064306 , 0.079251 , 0.054941 , 0.057439 , 0.055934 , 0.066166 , 0.05778 , 0.03581 , 0.050991 , 0.045248 , 0.078298 , 0.071108 , 0.076609 , 0.060087 , 0.068368 
 537 , 0.035866 , 0.085595 , 0.147257 , 0.079919 , 0.074917 , 0.106072 , 0.095605 , 0.060532 , 0.097052 , 0.106984 , 0.095044 , 0.09355 , 0.08093 , 0.078194 , 0.068342 , 0.109442 , 0.11334 , 0.09248 , 0.074435 , 0.100495 , 0.067966 , 0.053991 , 0.059667 , 0.041172 , 0.07678 , 0.064906 , 0.079972 , 0.055431 , 0.057968 , 0.056502 , 0.066968 , 0.058325 , 0.036157 , 0.051539 , 0.045797 , 0.079344 , 0.071957 , 0.07758 , 0.060757 , 0.069261 
 538 , 0.036372 , 0.086623 , 0.148575 , 0.080809 , 0.07597 , 0.107105 , 0.096413 , 0.061169 , 0.098138 , 0.108154 , 0.095869 , 0.094408 , 0.081744 , 0.078983 , 0.069187 , 0.110265 , 0.114287 , 0.093406 , 0.075446 , 0.101676 , 0.069014 , 0.054711 , 0.060465 , 0.041795 , 0.077862 , 0.065443 , 0.080682 , 0.055879 , 0.058468 , 0.057054 , 0.06774 , 0.058826 , 0.036492 , 0.052102 , 0.046295 , 0.080251 , 0.072751 , 0.078439 , 0.061375 , 0.070076 
 539 , 0.036881 , 0.08765 , 0.149893 , 0.081697 , 0.077023 , 0.108151 , 0.097217 , 0.061802 , 0.099231 , 0.109324 , 0.096691 , 0.095264 , 0.082557 , 0.07977 , 0.070036 , 0.111084 , 0.115225 , 0.09433 , 0.07645 , 0.102851 , 0.070063 , 0.055436 , 0.061269 , 0.042422 , 0.078936 , 0.065989 , 0.081397 , 0.056329 , 0.058969 , 0.057609 , 0.068516 , 0.059329 , 0.036828 , 0.052662 , 0.046795 , 0.081163 , 0.073543 , 0.079297 , 0.061996 , 0.07089 
 540 , 0.037387 , 0.088683 , 0.151216 , 0.082583 , 0.078076 , 0.109188 , 0.098025 , 0.062439 , 0.100322 , 0.110494 , 0.097509 , 0.096116 , 0.083373 , 0.080553 , 0.070877 , 0.111907 , 0.116166 , 0.095253 , 0.07746 , 0.104032 , 0.071111 , 0.056158 , 0.062064 , 0.043046 , 0.080018 , 0.066524 , 0.082114 , 0.056781 , 0.059466 , 0.05816 , 0.06929 , 0.059827 , 0.037159 , 0.053225 , 0.047291 , 0.08208 , 0.074339 , 0.080158 , 0.062613 , 0.071707 
 541 , 0.037854 , 0.089655 , 0.152511 , 0.083405 , 0.079045 , 0.110096 , 0.098812 , 0.063132 , 0.101255 , 0.11161 , 0.098382 , 0.097003 , 0.084178 , 0.081278 , 0.071711 , 0.11278 , 0.1171 , 0.096155 , 0.078432 , 0.105171 , 0.072074 , 0.056875 , 0.062775 , 0.043606 , 0.080969 , 0.067075 , 0.082772 , 0.057218 , 0.05999 , 0.058705 , 0.070015 , 0.060347 , 0.03747 , 0.053759 , 0.047785 , 0.082981 , 0.075068 , 0.080996 , 0.063246 , 0.072451 
 542 , 0.03832 , 0.090627 , 0.153813 , 0.084218 , 0.080013 , 0.110991 , 0.099606 , 0.063835 , 0.102181 , 0.112715 , 0.099247 , 0.097888 , 0.084975 , 0.082007 , 0.072549 , 0.113668 , 0.118035 , 0.097064 , 0.079411 , 0.106305 , 0.073043 , 0.057595 , 0.063483 , 0.044161 , 0.08192 , 0.067621 , 0.083427 , 0.057655 , 0.060515 , 0.059251 , 0.070744 , 0.06086 , 0.037772 , 0.054289 , 0.048278 , 0.083887 , 0.075794 , 0.081832 , 0.063882 , 0.073192 
 543 , 0.038788 , 0.091604 , 0.155106 , 0.085042 , 0.080973 , 0.111895 , 0.100401 , 0.064527 , 0.103112 , 0.113825 , 0.100116 , 0.098771 , 0.085776 , 0.082733 , 0.073385 , 0.114551 , 0.118967 , 0.09797 , 0.080389 , 0.107446 , 0.074004 , 0.058318 , 0.064188 , 0.044719 , 0.082875 , 0.068168 , 0.084085 , 0.058094 , 0.061042 , 0.059793 , 0.07147 , 0.061369 , 0.038082 , 0.05482 , 0.048774 , 0.084791 , 0.076524 , 0.082665 , 0.064514 , 0.073936 
 544 , 0.039186 , 0.092576 , 0.156409 , 0.085907 , 0.081962 , 0.112841 , 0.10123 , 0.065198 , 0.104049 , 0.11495 , 0.100964 , 0.099633 , 0.086555 , 0.08347 , 0.074222 , 0.115414 , 0.11996 , 0.09891 , 0.081354 , 0.108547 , 0.074918 , 0.058994 , 0.064905 , 0.045247 , 0.083812 , 0.068734 , 0.084774 , 0.05857 , 0.061546 , 0.060331 , 0.072188 , 0.061888 , 0.038374 , 0.055321 , 0.049219 , 0.085682 , 0.0773 , 0.083477 , 0.065089 , 0.07472 
 545 , 0.039551 , 0.093554 , 0.157709 , 0.086791 , 0.082963 , 0.113823 , 0.102087 , 0.065856 , 0.104995 , 0.116087 , 0.101806 , 0.100482 , 0.087319 , 0.084232 , 0.075061 , 0.116279 , 0.120991 , 0.099885 , 0.082311 , 0.109639 , 0.075795 , 0.059642 , 0.065623 , 0.045765 , 0.084733 , 0.069313 , 0.085501 , 0.059072 , 0.062049 , 0.060869 , 0.072901 , 0.06242 , 0.038652 , 0.055807 , 0.049648 , 0.086571 , 0.0781 , 0.08428 , 0.065637 , 0.075521 
 546 , 0.03991 , 0.09453 , 0.159014 , 0.087672 , 0.083963 , 0.114802 , 0.10294 , 0.066503 , 0.105938 , 0.117215 , 0.102643 , 0.101334 , 0.088085 , 0.08499 , 0.075898 , 0.117139 , 0.122026 , 0.100865 , 0.083267 , 0.110729 , 0.076677 , 0.060286 , 0.066345 , 0.046279 , 0.085659 , 0.069895 , 0.086224 , 0.059576 , 0.062547 , 0.061403 , 0.07361 , 0.062947 , 0.038938 , 0.056295 , 0.050071 , 0.087458 , 0.078904 , 0.085073 , 0.066179 , 0.076333 
 547 , 0.040245 , 0.095452 , 0.160233 , 0.088484 , 0.084903 , 0.115707 , 0.103737 , 0.067094 , 0.10684 , 0.118249 , 0.103439 , 0.102123 , 0.08881 , 0.085706 , 0.076681 , 0.117965 , 0.12298 , 0.101763 , 0.084155 , 0.111765 , 0.077498 , 0.06088 , 0.067025 , 0.046743 , 0.08651 , 0.07044 , 0.086898 , 0.060028 , 0.063014 , 0.061906 , 0.074284 , 0.06343 , 0.039206 , 0.056745 , 0.050483 , 0.088297 , 0.079645 , 0.085831 , 0.066678 , 0.077082 
 548 , 0.040537 , 0.096222 , 0.161256 , 0.089121 , 0.085678 , 0.116414 , 0.104423 , 0.067531 , 0.107657 , 0.119043 , 0.104117 , 0.102788 , 0.089427 , 0.086332 , 0.077338 , 0.118688 , 0.123724 , 0.102454 , 0.084878 , 0.112658 , 0.07818 , 0.061347 , 0.0676 , 0.047089 , 0.087166 , 0.07089 , 0.087437 , 0.06036 , 0.063399 , 0.062335 , 0.074855 , 0.063796 , 0.039465 , 0.057118 , 0.050852 , 0.089002 , 0.080245 , 0.086505 , 0.067065 , 0.077672 
 549 , 0.040821 , 0.096992 , 0.162278 , 0.089764 , 0.086447 , 0.117127 , 0.105101 , 0.067967 , 0.108474 , 0.119844 , 0.104787 , 0.103446 , 0.090044 , 0.08695 , 0.077989 , 0.119404 , 0.124467 , 0.103152 , 0.085595 , 0.113551 , 0.078855 , 0.061815 , 0.06817 , 0.047435 , 0.08783 , 0.071341 , 0.087976 , 0.06069 , 0.063791 , 0.062764 , 0.075433 , 0.064168 , 0.039724 , 0.057492 , 0.05122 , 0.089708 , 0.080846 , 0.08718 , 0.067451 , 0.078262 
 550 , 0.041113 , 0.097759 , 0.163303 , 0.090396 , 0.087226 , 0.117835 , 0.105781 , 0.068405 , 0.109287 , 0.12064 , 0.105465 , 0.104112 , 0.090662 , 0.087577 , 0.078643 , 0.120128 , 0.125212 , 0.103846 , 0.086315 , 0.114448 , 0.079527 , 0.062283 , 0.068749 , 0.047782 , 0.088489 , 0.071792 , 0.088517 , 0.061021 , 0.064184 , 0.063188 , 0.076007 , 0.064534 , 0.039977 , 0.057866 , 0.05159 , 0.090417 , 0.081448 , 0.08785 , 0.067837 , 0.078854 
 551 , 0.041276 , 0.098166 , 0.16397 , 0.090854 , 0.087669 , 0.118364 , 0.106187 , 0.068729 , 0.109724 , 0.121148 , 0.105829 , 0.104542 , 0.09103 , 0.087922 , 0.079022 , 0.12055 , 0.125725 , 0.104289 , 0.086734 , 0.114975 , 0.079844 , 0.062557 , 0.069032 , 0.04799 , 0.088829 , 0.072076 , 0.088857 , 0.061235 , 0.064406 , 0.063442 , 0.076378 , 0.064764 , 0.040094 , 0.058064 , 0.051772 , 0.090819 , 0.081834 , 0.088281 , 0.068153 , 0.079226 
 552 , 0.041422 , 0.098549 , 0.164619 , 0.091289 , 0.088091 , 0.118873 , 0.10657 , 0.069035 , 0.110119 , 0.121626 , 0.106169 , 0.104958 , 0.09138 , 0.088253 , 0.07938 , 0.120957 , 0.126225 , 0.104718 , 0.087127 , 0.115472 , 0.080134 , 0.06281 , 0.069296 , 0.048183 , 0.089148 , 0.072338 , 0.089176 , 0.061436 , 0.064605 , 0.063676 , 0.076732 , 0.064986 , 0.040197 , 0.058253 , 0.051929 , 0.09119 , 0.082197 , 0.088697 , 0.068458 , 0.079577 
 553 , 0.041577 , 0.098933 , 0.16527 , 0.091731 , 0.088507 , 0.119383 , 0.106954 , 0.069342 , 0.110509 , 0.122099 , 0.10651 , 0.105367 , 0.091731 , 0.088578 , 0.079739 , 0.121365 , 0.126719 , 0.105155 , 0.087513 , 0.115969 , 0.080416 , 0.063063 , 0.06956 , 0.048377 , 0.08946 , 0.072608 , 0.089495 , 0.061639 , 0.064813 , 0.06391 , 0.077087 , 0.065201 , 0.0403 , 0.058436 , 0.052094 , 0.091555 , 0.082561 , 0.089107 , 0.068763 , 0.079937 
 554 , 0.041605 , 0.099144 , 0.165623 , 0.092018 , 0.088797 , 0.119667 , 0.107195 , 0.069502 , 0.110783 , 0.122401 , 0.106687 , 0.105578 , 0.091912 , 0.088755 , 0.079934 , 0.12161 , 0.126984 , 0.105394 , 0.08771 , 0.116228 , 0.08047 , 0.063111 , 0.069622 , 0.048385 , 0.089574 , 0.072758 , 0.089666 , 0.061734 , 0.064933 , 0.064015 , 0.077243 , 0.065279 , 0.040334 , 0.05852 , 0.052164 , 0.091728 , 0.082738 , 0.08932 , 0.068923 , 0.08011 
 555 , 0.041557 , 0.099225 , 0.165741 , 0.092193 , 0.088981 , 0.119785 , 0.107324 , 0.069551 , 0.11096 , 0.122574 , 0.106752 , 0.105636 , 0.091967 , 0.088826 , 0.080014 , 0.121727 , 0.127071 , 0.105495 , 0.087767 , 0.116311 , 0.080367 , 0.06302 , 0.069551 , 0.048264 , 0.089546 , 0.072827 , 0.089722 , 0.061756 , 0.06499 , 0.06403 , 0.077261 , 0.065251 , 0.040328 , 0.058537 , 0.052169 , 0.091756 , 0.082789 , 0.08939 , 0.068986 , 0.080141 
 556 , 0.041502 , 0.099314 , 0.165865 , 0.092376 , 0.089165 , 0.119903 , 0.107452 , 0.069607 , 0.111144 , 0.122747 , 0.106817 , 0.105695 , 0.092016 , 0.08889 , 0.080102 , 0.121844 , 0.127166 , 0.105596 , 0.087817 , 0.116395 , 0.080265 , 0.06293 , 0.069473 , 0.04815 , 0.089511 , 0.072896 , 0.089779 , 0.061772 , 0.065054 , 0.064038 , 0.077279 , 0.065224 , 0.040316 , 0.058554 , 0.05218 , 0.091783 , 0.082841 , 0.089468 , 0.069049 , 0.08018 
