  time  ,45:09 PM,45:17 PM,45:23 PM,45:31 PM,45:36 PM,46:51 PM,46:58 PM,47:04 PM,47:10 PM,47:21 PM,47:42 PM,47:48 PM,47:55 PM,48:03 PM,48:10 PM,48:58 PM,49:04 PM,49:11 PM,49:17 PM,49:25 PM,49:54 PM,50:00 PM,50:06 PM,50:12 PM,50:22 PM,50:54 PM,51:01 PM,51:08 PM,51:17 PM,51:24 PM,52:31 PM,52:37 PM,52:43 PM,52:49 PM,52:56 PM,53:31 PM,53:38 PM,53:46 PM,53:52 PM,53:59 PM,55:01 PM,55:07 PM,55:16 PM,55:22 PM,55:28 PM,55:45 PM,55:52 PM,55:59 PM,56:05 PM,56:11 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 746 , 0.267103 , 0.233399 , 0.223426 , 0.187456 , 0.257721 , 0.316935 , 0.164165 , 0.394276 , 0.4375 , 0.225049 , 0.113006 , 0.229925 , 0.176009 , 0.299646 , 0.391542 , 0.20002 , 0.227978 , 0.197763 , 0.275019 , 0.266325 , 0.319049 , 0.413483 , 0.288824 , 0.333402 , 0.273449 , 0.165453 , 0.172678 , 0.312292 , 0.266745 , 0.214388 , 0.236009 , 0.276346 , 0.244479 , 0.365011 , 0.286266 , 0.258108 , 0.307339 , 0.239798 , 0.271688 , 0.275439 , 0.390182 , 0.341376 , 0.330444 , 0.228775 , 0.216173 , 0.355224 , 0.340455 , 0.317216 , 0.317207 , 0.351793 
 747 , 0.268037 , 0.233972 , 0.224099 , 0.187941 , 0.258671 , 0.319663 , 0.165129 , 0.39672 , 0.440543 , 0.226355 , 0.113445 , 0.230952 , 0.17653 , 0.301935 , 0.395101 , 0.200785 , 0.228734 , 0.198286 , 0.275984 , 0.267244 , 0.320672 , 0.415968 , 0.289965 , 0.334844 , 0.274536 , 0.16597 , 0.173304 , 0.31413 , 0.267951 , 0.215469 , 0.236628 , 0.27713 , 0.244986 , 0.366984 , 0.287304 , 0.258982 , 0.308472 , 0.240341 , 0.2725 , 0.276318 , 0.39165 , 0.343001 , 0.331858 , 0.229308 , 0.216783 , 0.356658 , 0.341701 , 0.318192 , 0.31834 , 0.353122 
 748 , 0.268543 , 0.234366 , 0.224465 , 0.188213 , 0.259233 , 0.321519 , 0.165664 , 0.398181 , 0.442558 , 0.227202 , 0.113644 , 0.231629 , 0.176852 , 0.30348 , 0.397567 , 0.201244 , 0.229209 , 0.198623 , 0.276644 , 0.267794 , 0.321668 , 0.417609 , 0.29065 , 0.335761 , 0.275136 , 0.166207 , 0.173549 , 0.3152 , 0.268726 , 0.216091 , 0.236997 , 0.277532 , 0.245188 , 0.368234 , 0.287889 , 0.259574 , 0.309165 , 0.240574 , 0.272975 , 0.276826 , 0.392477 , 0.344044 , 0.332707 , 0.22954 , 0.21709 , 0.357416 , 0.342478 , 0.318821 , 0.319051 , 0.35393 
 749 , 0.269047 , 0.234774 , 0.224858 , 0.188479 , 0.259766 , 0.323378 , 0.166197 , 0.399697 , 0.444617 , 0.228107 , 0.113861 , 0.232313 , 0.17718 , 0.305071 , 0.400101 , 0.20173 , 0.229693 , 0.198991 , 0.277329 , 0.268379 , 0.322657 , 0.419264 , 0.291358 , 0.336711 , 0.275719 , 0.166457 , 0.17382 , 0.316298 , 0.269509 , 0.216721 , 0.237398 , 0.277987 , 0.245405 , 0.369504 , 0.288503 , 0.260209 , 0.309872 , 0.240786 , 0.273498 , 0.277367 , 0.393396 , 0.345093 , 0.333601 , 0.229775 , 0.217413 , 0.35819 , 0.343276 , 0.319485 , 0.319783 , 0.354768 
 750 , 0.269562 , 0.235192 , 0.225252 , 0.188745 , 0.260315 , 0.325275 , 0.166744 , 0.401243 , 0.446722 , 0.229034 , 0.114086 , 0.233012 , 0.177511 , 0.30669 , 0.402691 , 0.202226 , 0.230183 , 0.199363 , 0.278035 , 0.26898 , 0.323668 , 0.420959 , 0.292088 , 0.337683 , 0.276317 , 0.166715 , 0.17409 , 0.317419 , 0.270313 , 0.217362 , 0.237809 , 0.278449 , 0.245627 , 0.370798 , 0.289134 , 0.260854 , 0.310587 , 0.240999 , 0.274027 , 0.277915 , 0.394334 , 0.346165 , 0.334513 , 0.23002 , 0.217742 , 0.358977 , 0.344092 , 0.320161 , 0.320527 , 0.355629 
 751 , 0.269824 , 0.235378 , 0.225508 , 0.18888 , 0.260596 , 0.326562 , 0.167152 , 0.402238 , 0.448178 , 0.229683 , 0.114258 , 0.233459 , 0.177722 , 0.307672 , 0.404464 , 0.202555 , 0.230499 , 0.19962 , 0.27847 , 0.269358 , 0.324346 , 0.422042 , 0.292549 , 0.338284 , 0.276657 , 0.166894 , 0.174315 , 0.318145 , 0.270801 , 0.217752 , 0.238041 , 0.278684 , 0.245749 , 0.371573 , 0.289516 , 0.261227 , 0.310938 , 0.241093 , 0.274305 , 0.278251 , 0.394944 , 0.346886 , 0.335106 , 0.230173 , 0.217946 , 0.359458 , 0.344558 , 0.320531 , 0.320939 , 0.356105 
 752 , 0.270076 , 0.235511 , 0.225727 , 0.189013 , 0.260929 , 0.327758 , 0.167573 , 0.403113 , 0.449606 , 0.230244 , 0.114446 , 0.233896 , 0.177925 , 0.308487 , 0.406064 , 0.202852 , 0.230818 , 0.199891 , 0.278887 , 0.26973 , 0.325089 , 0.42306 , 0.293018 , 0.338812 , 0.277078 , 0.167067 , 0.174565 , 0.318757 , 0.271296 , 0.218112 , 0.238253 , 0.278824 , 0.245917 , 0.372292 , 0.289911 , 0.261585 , 0.311269 , 0.241264 , 0.274584 , 0.278639 , 0.395512 , 0.347599 , 0.335636 , 0.230347 , 0.21819 , 0.359989 , 0.344987 , 0.320824 , 0.321335 , 0.356556 
 753 , 0.270341 , 0.235651 , 0.225958 , 0.189147 , 0.261285 , 0.32902 , 0.168013 , 0.404034 , 0.451108 , 0.230829 , 0.114643 , 0.234357 , 0.17814 , 0.309347 , 0.407742 , 0.20317 , 0.231155 , 0.200178 , 0.279323 , 0.270122 , 0.325867 , 0.424126 , 0.293513 , 0.33936 , 0.277518 , 0.167254 , 0.174831 , 0.3194 , 0.271815 , 0.218493 , 0.238478 , 0.278968 , 0.246093 , 0.373043 , 0.290325 , 0.261961 , 0.311619 , 0.241446 , 0.274871 , 0.279041 , 0.396103 , 0.348348 , 0.336202 , 0.230527 , 0.218445 , 0.360547 , 0.345438 , 0.321127 , 0.321755 , 0.357029 
 754 , 0.270524 , 0.235728 , 0.226168 , 0.189256 , 0.261498 , 0.329942 , 0.168435 , 0.404952 , 0.452527 , 0.231333 , 0.114853 , 0.234733 , 0.178348 , 0.310004 , 0.409 , 0.203451 , 0.231396 , 0.200408 , 0.279697 , 0.27043 , 0.326566 , 0.425003 , 0.293931 , 0.33982 , 0.277962 , 0.167573 , 0.175315 , 0.319931 , 0.272327 , 0.218862 , 0.238624 , 0.279158 , 0.246263 , 0.373626 , 0.290638 , 0.262242 , 0.311758 , 0.241667 , 0.275135 , 0.279378 , 0.396652 , 0.348993 , 0.33664 , 0.230745 , 0.21873 , 0.361048 , 0.345754 , 0.321381 , 0.322063 , 0.357348 
 755 , 0.27051 , 0.235647 , 0.226314 , 0.189283 , 0.261345 , 0.330232 , 0.168755 , 0.405787 , 0.453649 , 0.231705 , 0.115049 , 0.234928 , 0.178512 , 0.310251 , 0.409507 , 0.203638 , 0.231444 , 0.200489 , 0.279887 , 0.27051 , 0.327005 , 0.425443 , 0.294143 , 0.340063 , 0.278236 , 0.16809 , 0.176102 , 0.320283 , 0.272742 , 0.21914 , 0.238614 , 0.27937 , 0.246355 , 0.373832 , 0.290698 , 0.2623 , 0.311478 , 0.241881 , 0.275295 , 0.279503 , 0.397016 , 0.349366 , 0.336796 , 0.230946 , 0.218967 , 0.36134 , 0.345818 , 0.321545 , 0.322112 , 0.357304 
 756 , 0.270463 , 0.235547 , 0.226465 , 0.1893 , 0.261124 , 0.330517 , 0.169084 , 0.406653 , 0.4548 , 0.232123 , 0.115255 , 0.235113 , 0.178669 , 0.310484 , 0.410037 , 0.203827 , 0.231487 , 0.200552 , 0.280072 , 0.270556 , 0.327429 , 0.425872 , 0.294348 , 0.340304 , 0.278469 , 0.168645 , 0.176933 , 0.320676 , 0.273161 , 0.219411 , 0.238585 , 0.279574 , 0.246429 , 0.374026 , 0.290732 , 0.262328 , 0.311135 , 0.242073 , 0.27544 , 0.279594 , 0.397364 , 0.349736 , 0.336935 , 0.231141 , 0.219189 , 0.361615 , 0.345864 , 0.321722 , 0.322131 , 0.357215 
 757 , 0.270438 , 0.235456 , 0.226638 , 0.189341 , 0.260905 , 0.330825 , 0.169449 , 0.407634 , 0.456073 , 0.232594 , 0.115488 , 0.235328 , 0.178865 , 0.31075 , 0.410615 , 0.204046 , 0.231548 , 0.200637 , 0.280288 , 0.270636 , 0.327913 , 0.426342 , 0.294594 , 0.340576 , 0.278749 , 0.169266 , 0.177858 , 0.321118 , 0.273631 , 0.219734 , 0.238585 , 0.279819 , 0.246535 , 0.374251 , 0.290794 , 0.26238 , 0.310785 , 0.242306 , 0.275625 , 0.279726 , 0.397774 , 0.350154 , 0.337107 , 0.231385 , 0.219458 , 0.361953 , 0.34595 , 0.321932 , 0.322179 , 0.357137 
 758 , 0.270684 , 0.235639 , 0.226871 , 0.189592 , 0.26086 , 0.331 , 0.169904 , 0.408886 , 0.457497 , 0.233234 , 0.115824 , 0.235654 , 0.179316 , 0.311091 , 0.411096 , 0.204429 , 0.23179 , 0.200952 , 0.280656 , 0.27095 , 0.32856 , 0.426807 , 0.295022 , 0.340956 , 0.279311 , 0.170085 , 0.178992 , 0.321691 , 0.274259 , 0.220326 , 0.23887 , 0.280376 , 0.246863 , 0.374612 , 0.291035 , 0.262652 , 0.310664 , 0.242788 , 0.276105 , 0.280101 , 0.398522 , 0.350697 , 0.337534 , 0.231952 , 0.219992 , 0.362716 , 0.346332 , 0.322344 , 0.322418 , 0.357256 
 759 , 0.270875 , 0.235754 , 0.227056 , 0.189803 , 0.260769 , 0.331042 , 0.17035 , 0.4101 , 0.458955 , 0.23379 , 0.116154 , 0.235916 , 0.179766 , 0.311367 , 0.411449 , 0.204772 , 0.231968 , 0.201248 , 0.280981 , 0.27123 , 0.329147 , 0.427186 , 0.295359 , 0.341261 , 0.279873 , 0.170906 , 0.18018 , 0.322167 , 0.274867 , 0.220908 , 0.239071 , 0.280922 , 0.247134 , 0.374861 , 0.29118 , 0.262832 , 0.310446 , 0.243241 , 0.276516 , 0.28041 , 0.399261 , 0.351189 , 0.337904 , 0.23249 , 0.220504 , 0.363461 , 0.346601 , 0.322669 , 0.322536 , 0.357253 
 760 , 0.271077 , 0.235882 , 0.227248 , 0.190034 , 0.260671 , 0.331086 , 0.170832 , 0.411418 , 0.460528 , 0.234386 , 0.116514 , 0.236202 , 0.180251 , 0.311662 , 0.411828 , 0.205144 , 0.23216 , 0.201565 , 0.281329 , 0.271531 , 0.329783 , 0.427599 , 0.295723 , 0.341591 , 0.28048 , 0.1718 , 0.181465 , 0.32268 , 0.275529 , 0.221537 , 0.239288 , 0.281517 , 0.247432 , 0.375127 , 0.29134 , 0.263026 , 0.310211 , 0.24373 , 0.276966 , 0.280747 , 0.400065 , 0.351725 , 0.338308 , 0.233073 , 0.221058 , 0.364263 , 0.346892 , 0.32302 , 0.322665 , 0.357258 
 761 , 0.271674 , 0.236436 , 0.227694 , 0.190611 , 0.261179 , 0.332073 , 0.171335 , 0.412397 , 0.461935 , 0.235173 , 0.116979 , 0.23695 , 0.180956 , 0.312538 , 0.413098 , 0.2058 , 0.23292 , 0.202264 , 0.282127 , 0.27228 , 0.330767 , 0.428681 , 0.296489 , 0.342391 , 0.281233 , 0.172252 , 0.182061 , 0.323456 , 0.27642 , 0.222189 , 0.239842 , 0.282252 , 0.248041 , 0.375977 , 0.291974 , 0.26371 , 0.310904 , 0.244376 , 0.277712 , 0.281454 , 0.401017 , 0.352738 , 0.339173 , 0.233698 , 0.221637 , 0.365145 , 0.347656 , 0.323821 , 0.323441 , 0.358041 
 762 , 0.272408 , 0.237137 , 0.228232 , 0.191238 , 0.261902 , 0.333352 , 0.171837 , 0.41319 , 0.463164 , 0.236027 , 0.117449 , 0.237773 , 0.181716 , 0.31355 , 0.414647 , 0.206525 , 0.233861 , 0.203028 , 0.283016 , 0.273141 , 0.331871 , 0.429972 , 0.297405 , 0.343361 , 0.282003 , 0.17258 , 0.182372 , 0.324259 , 0.27729 , 0.222786 , 0.240479 , 0.282953 , 0.24869 , 0.376968 , 0.292784 , 0.264589 , 0.311775 , 0.245057 , 0.2785 , 0.282292 , 0.401888 , 0.353896 , 0.340129 , 0.234291 , 0.22225 , 0.365975 , 0.34858 , 0.324712 , 0.324428 , 0.359101 
 763 , 0.273144 , 0.237835 , 0.228767 , 0.19187 , 0.262622 , 0.334635 , 0.172338 , 0.413986 , 0.464403 , 0.236886 , 0.117925 , 0.238601 , 0.182472 , 0.314571 , 0.4162 , 0.20725 , 0.234803 , 0.203791 , 0.283903 , 0.274001 , 0.332983 , 0.43127 , 0.298323 , 0.344328 , 0.282774 , 0.17291 , 0.182685 , 0.325063 , 0.278162 , 0.223385 , 0.241115 , 0.283656 , 0.24934 , 0.377965 , 0.293596 , 0.265471 , 0.312647 , 0.245741 , 0.279281 , 0.283128 , 0.402767 , 0.355062 , 0.341087 , 0.234885 , 0.222862 , 0.366809 , 0.349511 , 0.325601 , 0.325412 , 0.360158 
 764 , 0.273992 , 0.23856 , 0.229323 , 0.192522 , 0.263592 , 0.336133 , 0.17275 , 0.414476 , 0.465352 , 0.237734 , 0.118353 , 0.239492 , 0.183188 , 0.315712 , 0.418002 , 0.207937 , 0.235842 , 0.204613 , 0.284892 , 0.274891 , 0.334005 , 0.43273 , 0.29926 , 0.345361 , 0.283422 , 0.173014 , 0.182569 , 0.325843 , 0.278974 , 0.22389 , 0.241784 , 0.284272 , 0.249936 , 0.379078 , 0.294466 , 0.266446 , 0.313767 , 0.246314 , 0.280016 , 0.284018 , 0.403567 , 0.356188 , 0.34208 , 0.235371 , 0.223414 , 0.367597 , 0.350496 , 0.326525 , 0.326468 , 0.361333 
 765 , 0.275004 , 0.239309 , 0.229893 , 0.193257 , 0.26487 , 0.337956 , 0.173086 , 0.414758 , 0.466018 , 0.238621 , 0.118741 , 0.240572 , 0.18387 , 0.31712 , 0.420162 , 0.208608 , 0.236976 , 0.205533 , 0.286074 , 0.275893 , 0.334939 , 0.434446 , 0.300258 , 0.34643 , 0.283965 , 0.172852 , 0.181986 , 0.326656 , 0.279781 , 0.22436 , 0.242557 , 0.284855 , 0.250519 , 0.380446 , 0.295462 , 0.267539 , 0.315289 , 0.246794 , 0.280795 , 0.284998 , 0.404328 , 0.357305 , 0.343207 , 0.235818 , 0.223887 , 0.368361 , 0.351595 , 0.327541 , 0.327717 , 0.362694 
 766 , 0.275991 , 0.240033 , 0.230437 , 0.19399 , 0.266093 , 0.339722 , 0.173423 , 0.415101 , 0.46669 , 0.239486 , 0.119124 , 0.241649 , 0.184534 , 0.318511 , 0.422245 , 0.209261 , 0.238051 , 0.20643 , 0.287222 , 0.276883 , 0.335836 , 0.436105 , 0.301231 , 0.347441 , 0.284506 , 0.172718 , 0.181449 , 0.327454 , 0.280596 , 0.224843 , 0.243319 , 0.285442 , 0.251101 , 0.381806 , 0.296428 , 0.268588 , 0.316775 , 0.247272 , 0.281584 , 0.28595 , 0.405089 , 0.358394 , 0.344322 , 0.236286 , 0.224345 , 0.369112 , 0.352661 , 0.328524 , 0.328961 , 0.364021 
 767 , 0.276889 , 0.2407 , 0.230927 , 0.194666 , 0.267208 , 0.341338 , 0.173729 , 0.415426 , 0.46729 , 0.240286 , 0.119481 , 0.242645 , 0.185158 , 0.319799 , 0.424154 , 0.20986 , 0.239049 , 0.20726 , 0.288275 , 0.277795 , 0.336669 , 0.43762 , 0.302131 , 0.348367 , 0.285011 , 0.172593 , 0.180969 , 0.328176 , 0.281343 , 0.225285 , 0.244022 , 0.285979 , 0.251643 , 0.383045 , 0.297321 , 0.269552 , 0.318134 , 0.24772 , 0.282325 , 0.286817 , 0.405787 , 0.359397 , 0.345349 , 0.236724 , 0.224765 , 0.369796 , 0.353644 , 0.329433 , 0.330102 , 0.365241 
 768 , 0.277507 , 0.241257 , 0.231284 , 0.195179 , 0.267978 , 0.342495 , 0.173936 , 0.415769 , 0.467673 , 0.240894 , 0.11984 , 0.243401 , 0.185719 , 0.320782 , 0.425539 , 0.21033 , 0.239834 , 0.207911 , 0.289043 , 0.278494 , 0.337371 , 0.438682 , 0.302844 , 0.349081 , 0.285515 , 0.172518 , 0.180715 , 0.328612 , 0.28192 , 0.225651 , 0.244543 , 0.286391 , 0.252082 , 0.383879 , 0.298024 , 0.270287 , 0.31905 , 0.248109 , 0.282994 , 0.287431 , 0.406361 , 0.360187 , 0.346091 , 0.23712 , 0.225094 , 0.370364 , 0.354351 , 0.330107 , 0.33093 , 0.366125 
 769 , 0.278096 , 0.241848 , 0.231686 , 0.195671 , 0.268745 , 0.343652 , 0.174154 , 0.416143 , 0.468146 , 0.241499 , 0.120221 , 0.244128 , 0.18628 , 0.321703 , 0.426921 , 0.210829 , 0.24064 , 0.208578 , 0.289815 , 0.279178 , 0.338141 , 0.439789 , 0.303581 , 0.349909 , 0.286085 , 0.172466 , 0.180523 , 0.32908 , 0.282515 , 0.226035 , 0.245064 , 0.286827 , 0.252534 , 0.384711 , 0.298731 , 0.271073 , 0.319986 , 0.248494 , 0.28367 , 0.288064 , 0.407043 , 0.360997 , 0.346838 , 0.237531 , 0.225449 , 0.371033 , 0.355055 , 0.330841 , 0.331724 , 0.367041 
 770 , 0.278659 , 0.242421 , 0.232075 , 0.196144 , 0.26948 , 0.344756 , 0.174359 , 0.416508 , 0.468599 , 0.242076 , 0.120586 , 0.244827 , 0.186819 , 0.322588 , 0.428248 , 0.211307 , 0.241419 , 0.209221 , 0.290555 , 0.279835 , 0.338874 , 0.44085 , 0.304284 , 0.350697 , 0.286632 , 0.172415 , 0.180339 , 0.329535 , 0.283088 , 0.226407 , 0.245561 , 0.287249 , 0.25297 , 0.385506 , 0.299413 , 0.271823 , 0.320881 , 0.248862 , 0.284318 , 0.288674 , 0.407694 , 0.361772 , 0.347552 , 0.237924 , 0.22579 , 0.37167 , 0.355734 , 0.331543 , 0.332481 , 0.367917 
 771 , 0.279117 , 0.242885 , 0.232367 , 0.196586 , 0.270006 , 0.345453 , 0.174557 , 0.416994 , 0.469126 , 0.242589 , 0.120963 , 0.245374 , 0.187333 , 0.323148 , 0.429056 , 0.211798 , 0.242048 , 0.209786 , 0.291175 , 0.280337 , 0.339495 , 0.441611 , 0.304911 , 0.351371 , 0.287166 , 0.172569 , 0.180499 , 0.329937 , 0.283683 , 0.226783 , 0.245945 , 0.287732 , 0.253373 , 0.386108 , 0.299927 , 0.272476 , 0.321504 , 0.249246 , 0.284849 , 0.289193 , 0.408266 , 0.362381 , 0.348154 , 0.238344 , 0.226207 , 0.37225 , 0.356242 , 0.332111 , 0.333085 , 0.368536 
 772 , 0.2796 , 0.243268 , 0.232616 , 0.197048 , 0.270506 , 0.345991 , 0.174751 , 0.417403 , 0.46964 , 0.243091 , 0.121311 , 0.245882 , 0.18783 , 0.323705 , 0.429728 , 0.212292 , 0.242666 , 0.210275 , 0.291762 , 0.280838 , 0.340054 , 0.442284 , 0.305477 , 0.35191 , 0.287639 , 0.172769 , 0.180709 , 0.330284 , 0.284256 , 0.227127 , 0.246326 , 0.288246 , 0.253837 , 0.386614 , 0.300412 , 0.273061 , 0.322063 , 0.24966 , 0.285316 , 0.289691 , 0.408723 , 0.362991 , 0.348763 , 0.238746 , 0.226683 , 0.372717 , 0.356807 , 0.332622 , 0.333652 , 0.369018 
 773 , 0.280076 , 0.243651 , 0.232863 , 0.197501 , 0.270999 , 0.346519 , 0.174943 , 0.417803 , 0.470147 , 0.243586 , 0.12166 , 0.24638 , 0.188321 , 0.324253 , 0.430384 , 0.212782 , 0.24327 , 0.21075 , 0.292341 , 0.281332 , 0.340597 , 0.442941 , 0.306035 , 0.352442 , 0.2881 , 0.172961 , 0.180915 , 0.33062 , 0.284817 , 0.22746 , 0.246701 , 0.288747 , 0.254289 , 0.387112 , 0.300884 , 0.273639 , 0.322607 , 0.250068 , 0.285776 , 0.290176 , 0.409176 , 0.36359 , 0.349357 , 0.239142 , 0.227149 , 0.373176 , 0.357361 , 0.333117 , 0.334214 , 0.369493 
 774 , 0.280513 , 0.244008 , 0.23309 , 0.197933 , 0.271442 , 0.346955 , 0.175167 , 0.41815 , 0.470629 , 0.244053 , 0.121991 , 0.246849 , 0.188792 , 0.324737 , 0.430964 , 0.213275 , 0.243829 , 0.21122 , 0.292899 , 0.281817 , 0.341113 , 0.443558 , 0.306514 , 0.352942 , 0.28853 , 0.173177 , 0.181129 , 0.330912 , 0.28534 , 0.227795 , 0.247068 , 0.289227 , 0.254732 , 0.387551 , 0.301309 , 0.274139 , 0.323065 , 0.250512 , 0.286206 , 0.29066 , 0.409621 , 0.364173 , 0.349901 , 0.239534 , 0.227581 , 0.373628 , 0.357873 , 0.333614 , 0.334719 , 0.369926 
 775 , 0.280903 , 0.244408 , 0.233281 , 0.19833 , 0.27182 , 0.347354 , 0.175447 , 0.418565 , 0.47108 , 0.244513 , 0.122306 , 0.247252 , 0.189248 , 0.325136 , 0.431401 , 0.213736 , 0.244323 , 0.211737 , 0.293399 , 0.282257 , 0.341561 , 0.444078 , 0.306921 , 0.353448 , 0.288926 , 0.173442 , 0.181355 , 0.331229 , 0.285821 , 0.228152 , 0.247397 , 0.289645 , 0.2551 , 0.387993 , 0.301682 , 0.274584 , 0.323411 , 0.251011 , 0.286661 , 0.291145 , 0.410132 , 0.36469 , 0.350349 , 0.239924 , 0.227972 , 0.374097 , 0.358296 , 0.334128 , 0.335173 , 0.370373 
 776 , 0.28129 , 0.244827 , 0.23347 , 0.198731 , 0.272198 , 0.347769 , 0.175733 , 0.419021 , 0.471524 , 0.244972 , 0.122629 , 0.247652 , 0.189704 , 0.325527 , 0.43182 , 0.214184 , 0.244812 , 0.212276 , 0.293888 , 0.282687 , 0.341998 , 0.444579 , 0.307338 , 0.353975 , 0.289315 , 0.173709 , 0.181579 , 0.331573 , 0.286299 , 0.228521 , 0.247717 , 0.290046 , 0.255441 , 0.388459 , 0.302063 , 0.275038 , 0.323744 , 0.251509 , 0.28713 , 0.291634 , 0.410666 , 0.365186 , 0.350779 , 0.240313 , 0.228356 , 0.374574 , 0.358699 , 0.334644 , 0.335631 , 0.370837 
 777 , 0.28168 , 0.245239 , 0.233665 , 0.199123 , 0.272577 , 0.348182 , 0.17601 , 0.419471 , 0.471972 , 0.24544 , 0.122946 , 0.248063 , 0.190166 , 0.325912 , 0.432226 , 0.214616 , 0.245305 , 0.212807 , 0.294375 , 0.283107 , 0.342445 , 0.445071 , 0.307767 , 0.354486 , 0.289693 , 0.17397 , 0.181812 , 0.331916 , 0.286769 , 0.228893 , 0.248048 , 0.290441 , 0.255784 , 0.388918 , 0.302447 , 0.275491 , 0.324084 , 0.252001 , 0.287608 , 0.292119 , 0.411192 , 0.365679 , 0.351211 , 0.240708 , 0.228732 , 0.375048 , 0.359103 , 0.335156 , 0.33609 , 0.3713 
 778 , 0.282068 , 0.245569 , 0.233892 , 0.199456 , 0.272939 , 0.348562 , 0.176224 , 0.419743 , 0.47236 , 0.245932 , 0.123238 , 0.248505 , 0.190615 , 0.326172 , 0.432561 , 0.214948 , 0.245775 , 0.213293 , 0.29486 , 0.283445 , 0.34295 , 0.445525 , 0.308237 , 0.35489 , 0.290005 , 0.174175 , 0.182067 , 0.332197 , 0.28719 , 0.229234 , 0.248405 , 0.290788 , 0.25613 , 0.389285 , 0.302818 , 0.275922 , 0.324431 , 0.252391 , 0.288063 , 0.292584 , 0.411614 , 0.366168 , 0.351579 , 0.241083 , 0.229078 , 0.375468 , 0.359482 , 0.335583 , 0.336506 , 0.371688 
 779 , 0.282441 , 0.245845 , 0.234113 , 0.199755 , 0.273255 , 0.348898 , 0.176402 , 0.419861 , 0.472671 , 0.246385 , 0.123506 , 0.248957 , 0.191029 , 0.326343 , 0.432872 , 0.215281 , 0.246208 , 0.213725 , 0.29535 , 0.283744 , 0.343446 , 0.446009 , 0.308679 , 0.355239 , 0.290313 , 0.174365 , 0.182313 , 0.332411 , 0.287569 , 0.229545 , 0.248745 , 0.291146 , 0.256496 , 0.389596 , 0.303151 , 0.276307 , 0.324731 , 0.252762 , 0.288443 , 0.293031 , 0.411974 , 0.366642 , 0.351904 , 0.241429 , 0.229393 , 0.375863 , 0.359847 , 0.335953 , 0.336888 , 0.372018 
 780 , 0.282818 , 0.246124 , 0.234342 , 0.200051 , 0.27357 , 0.349239 , 0.176582 , 0.419985 , 0.472994 , 0.246848 , 0.123775 , 0.249408 , 0.191446 , 0.326518 , 0.433189 , 0.215623 , 0.246645 , 0.214156 , 0.29585 , 0.284042 , 0.343952 , 0.446504 , 0.309125 , 0.355593 , 0.290619 , 0.174553 , 0.182562 , 0.332624 , 0.287948 , 0.229864 , 0.249084 , 0.291509 , 0.25687 , 0.389914 , 0.303494 , 0.276696 , 0.325041 , 0.253141 , 0.288833 , 0.293482 , 0.412335 , 0.367122 , 0.352228 , 0.241784 , 0.229713 , 0.376259 , 0.360217 , 0.336333 , 0.337269 , 0.372353 
 781 , 0.283182 , 0.246418 , 0.234584 , 0.200399 , 0.273821 , 0.349501 , 0.176763 , 0.420105 , 0.473326 , 0.247265 , 0.124074 , 0.249809 , 0.191861 , 0.326652 , 0.433481 , 0.215989 , 0.247133 , 0.214553 , 0.29633 , 0.28443 , 0.344404 , 0.446974 , 0.309564 , 0.355958 , 0.290918 , 0.174778 , 0.182799 , 0.332748 , 0.288329 , 0.230142 , 0.249357 , 0.291837 , 0.25722 , 0.39024 , 0.303782 , 0.277064 , 0.325322 , 0.253484 , 0.289172 , 0.293898 , 0.412683 , 0.367563 , 0.352562 , 0.242133 , 0.23 , 0.376574 , 0.360598 , 0.336744 , 0.337652 , 0.372746 
 782 , 0.283532 , 0.246715 , 0.23481 , 0.200797 , 0.274156 , 0.34974 , 0.176962 , 0.420346 , 0.473719 , 0.24768 , 0.124401 , 0.250159 , 0.192346 , 0.32689 , 0.433871 , 0.216364 , 0.24768 , 0.215028 , 0.296777 , 0.284923 , 0.344874 , 0.447365 , 0.310018 , 0.356352 , 0.291216 , 0.175032 , 0.183052 , 0.332903 , 0.288783 , 0.230422 , 0.249651 , 0.29211 , 0.257548 , 0.390619 , 0.304081 , 0.277463 , 0.325702 , 0.253831 , 0.289571 , 0.29434 , 0.413093 , 0.367983 , 0.352965 , 0.242505 , 0.230305 , 0.376861 , 0.36101 , 0.337231 , 0.338104 , 0.373199 
