  time  ,21:15 PM,21:23 PM,21:29 PM,21:37 PM,21:47 PM,22:33 PM,22:39 PM,22:46 PM,22:55 PM,23:03 PM,23:40 PM,23:46 PM,23:53 PM,24:00 PM,24:07 PM,24:56 PM,25:03 PM,25:11 PM,25:18 PM,25:25 PM,26:14 PM,26:21 PM,26:28 PM,26:36 PM,26:43 PM,27:05 PM,27:11 PM,27:17 PM,27:26 PM,27:35 PM,28:29 PM,28:34 PM,28:40 PM,28:47 PM,28:55 PM,29:37 PM,29:43 PM,29:54 PM,30:00 PM,30:08 PM,31:24 PM,31:30 PM,31:37 PM,31:44 PM,31:50 PM,32:21 PM,32:29 PM,32:36 PM,32:42 PM,32:49 PM,34:10 PM,34:16 PM,34:23 PM,34:30 PM,34:36 PM,35:13 PM,35:20 PM,35:29 PM,35:36 PM,35:44 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 794 , 0.288816 , 0.414529 , 0.346414 , 0.333883 , 0.330696 , 0.202164 , 0.265406 , 0.236882 , 0.244356 , 0.197678 , 0.276117 , 0.27758 , 0.323478 , 0.383992 , 0.259028 , 0.404415 , 0.393596 , 0.351012 , 0.452877 , 0.366337 , 0.42261 , 0.635296 , 0.61758 , 0.35869 , 0.322055 , 0.243234 , 0.296254 , 0.263973 , 0.090231 , 0.267429 , 0.249744 , 0.258844 , 0.28694 , 0.263591 , 0.261924 , 0.173334 , 0.187864 , 0.156868 , 0.259711 , 0.155506 , 0.305594 , 0.321194 , 0.326312 , 0.343875 , 0.306379 , 0.352679 , 0.331487 , 0.278574 , 0.315076 , 0.30747 , 0.351593 , 0.295015 , 0.25394 , 0.215995 , 0.283392 , 0.43227 , 0.424409 , 0.406535 , 0.403145 , 0.450007 
 795 , 0.288915 , 0.414824 , 0.34676 , 0.334206 , 0.331155 , 0.202425 , 0.265714 , 0.237273 , 0.244742 , 0.197926 , 0.276325 , 0.277763 , 0.323809 , 0.384353 , 0.259199 , 0.40482 , 0.394051 , 0.351387 , 0.453324 , 0.36661 , 0.423052 , 0.635783 , 0.618208 , 0.359208 , 0.322268 , 0.243788 , 0.29673 , 0.264255 , 0.090362 , 0.267795 , 0.250297 , 0.259317 , 0.287206 , 0.263806 , 0.262311 , 0.173689 , 0.188218 , 0.157165 , 0.26 , 0.155762 , 0.30599 , 0.321687 , 0.326737 , 0.344281 , 0.306785 , 0.35301 , 0.331782 , 0.278855 , 0.315381 , 0.307821 , 0.351933 , 0.295348 , 0.254184 , 0.216199 , 0.283707 , 0.432658 , 0.424746 , 0.40686 , 0.403488 , 0.450406 
 796 , 0.289034 , 0.415105 , 0.347116 , 0.334554 , 0.331643 , 0.202712 , 0.266033 , 0.237676 , 0.245137 , 0.198182 , 0.276533 , 0.277937 , 0.324152 , 0.384736 , 0.259374 , 0.405234 , 0.3945 , 0.351768 , 0.453793 , 0.366909 , 0.423531 , 0.636282 , 0.618889 , 0.359734 , 0.322482 , 0.244371 , 0.297235 , 0.264553 , 0.090499 , 0.268173 , 0.250862 , 0.259803 , 0.287486 , 0.264027 , 0.262724 , 0.174069 , 0.188566 , 0.157472 , 0.260299 , 0.156032 , 0.306411 , 0.322196 , 0.327175 , 0.344711 , 0.307223 , 0.353331 , 0.332087 , 0.279157 , 0.315685 , 0.308178 , 0.352289 , 0.295682 , 0.254436 , 0.216402 , 0.284029 , 0.433096 , 0.425114 , 0.407216 , 0.403861 , 0.450816 
 797 , 0.289158 , 0.41539 , 0.347481 , 0.334911 , 0.332125 , 0.202999 , 0.266358 , 0.238073 , 0.245547 , 0.198439 , 0.276741 , 0.278141 , 0.324482 , 0.385137 , 0.259549 , 0.405672 , 0.394962 , 0.352154 , 0.454262 , 0.367214 , 0.424009 , 0.636782 , 0.619585 , 0.360241 , 0.322713 , 0.244959 , 0.297715 , 0.264835 , 0.090652 , 0.268577 , 0.251431 , 0.26029 , 0.287757 , 0.264267 , 0.263138 , 0.174449 , 0.188931 , 0.157799 , 0.260582 , 0.156301 , 0.30683 , 0.322698 , 0.327595 , 0.34516 , 0.307658 , 0.353651 , 0.332411 , 0.27945 , 0.315986 , 0.308553 , 0.352655 , 0.296008 , 0.254698 , 0.216608 , 0.284347 , 0.433517 , 0.425481 , 0.407558 , 0.40422 , 0.451225 
 798 , 0.289304 , 0.415709 , 0.347894 , 0.335266 , 0.332538 , 0.203266 , 0.266683 , 0.238422 , 0.245983 , 0.19871 , 0.276942 , 0.278467 , 0.324783 , 0.385549 , 0.259742 , 0.406137 , 0.395438 , 0.352563 , 0.454725 , 0.367525 , 0.424442 , 0.637305 , 0.62028 , 0.360671 , 0.323042 , 0.245537 , 0.298093 , 0.265061 , 0.090896 , 0.269023 , 0.251967 , 0.260735 , 0.288049 , 0.264579 , 0.26354 , 0.174784 , 0.189322 , 0.158127 , 0.260843 , 0.156597 , 0.30723 , 0.32315 , 0.327961 , 0.345606 , 0.308054 , 0.353996 , 0.332804 , 0.279721 , 0.31628 , 0.30897 , 0.353085 , 0.296286 , 0.254961 , 0.216846 , 0.28463 , 0.433856 , 0.425829 , 0.407903 , 0.404545 , 0.451628 
 799 , 0.289478 , 0.416076 , 0.348358 , 0.335603 , 0.332937 , 0.203493 , 0.267003 , 0.238775 , 0.246434 , 0.198997 , 0.277174 , 0.27883 , 0.325093 , 0.385947 , 0.259964 , 0.406577 , 0.395954 , 0.353018 , 0.455218 , 0.367855 , 0.424838 , 0.637882 , 0.620959 , 0.361139 , 0.323453 , 0.246122 , 0.298455 , 0.265316 , 0.091168 , 0.269463 , 0.25252 , 0.261163 , 0.288396 , 0.264921 , 0.263937 , 0.175107 , 0.189738 , 0.15844 , 0.261153 , 0.156912 , 0.307637 , 0.323596 , 0.328343 , 0.34602 , 0.308436 , 0.354392 , 0.333229 , 0.280024 , 0.316608 , 0.309416 , 0.353556 , 0.296568 , 0.255232 , 0.217125 , 0.284895 , 0.434189 , 0.426166 , 0.408294 , 0.404895 , 0.45206 
 800 , 0.289656 , 0.416451 , 0.348828 , 0.335945 , 0.333337 , 0.203728 , 0.267326 , 0.239136 , 0.2469 , 0.199286 , 0.27741 , 0.279202 , 0.325409 , 0.386352 , 0.260194 , 0.407029 , 0.396478 , 0.35348 , 0.455721 , 0.368196 , 0.425242 , 0.638469 , 0.621658 , 0.361613 , 0.323868 , 0.24672 , 0.298827 , 0.265575 , 0.091443 , 0.269913 , 0.253087 , 0.261606 , 0.288758 , 0.265272 , 0.264348 , 0.175436 , 0.190162 , 0.158764 , 0.261462 , 0.157233 , 0.308054 , 0.324053 , 0.328736 , 0.34644 , 0.308824 , 0.3548 , 0.333665 , 0.280332 , 0.316947 , 0.309871 , 0.35404 , 0.296855 , 0.255511 , 0.217406 , 0.285169 , 0.434531 , 0.42651 , 0.408693 , 0.405253 , 0.452497 
 801 , 0.289854 , 0.416776 , 0.349191 , 0.336237 , 0.333833 , 0.20394 , 0.267545 , 0.23949 , 0.247265 , 0.199502 , 0.277636 , 0.279402 , 0.325755 , 0.386714 , 0.260445 , 0.40738 , 0.396877 , 0.353881 , 0.456142 , 0.368529 , 0.425621 , 0.639003 , 0.622265 , 0.362047 , 0.324236 , 0.24726 , 0.299167 , 0.26582 , 0.091614 , 0.27031 , 0.253603 , 0.26201 , 0.28904 , 0.265491 , 0.264698 , 0.175731 , 0.190569 , 0.159003 , 0.261701 , 0.157443 , 0.308409 , 0.324468 , 0.329189 , 0.346766 , 0.309233 , 0.355174 , 0.334034 , 0.280643 , 0.317285 , 0.310319 , 0.354437 , 0.297154 , 0.25577 , 0.217661 , 0.285421 , 0.434801 , 0.426857 , 0.409079 , 0.405583 , 0.45297 
 802 , 0.290015 , 0.417161 , 0.349483 , 0.336601 , 0.334392 , 0.204227 , 0.267813 , 0.239909 , 0.247609 , 0.199696 , 0.277877 , 0.279637 , 0.326166 , 0.387141 , 0.260691 , 0.407944 , 0.397137 , 0.354246 , 0.456579 , 0.368877 , 0.426151 , 0.639688 , 0.622988 , 0.362472 , 0.324561 , 0.247815 , 0.299531 , 0.266064 , 0.091779 , 0.270729 , 0.254132 , 0.262477 , 0.289251 , 0.265687 , 0.265057 , 0.176091 , 0.191016 , 0.159272 , 0.261935 , 0.157667 , 0.308754 , 0.325 , 0.329675 , 0.347222 , 0.309708 , 0.355526 , 0.334444 , 0.280968 , 0.317635 , 0.310823 , 0.354876 , 0.297565 , 0.256098 , 0.217945 , 0.285762 , 0.435074 , 0.427219 , 0.409502 , 0.405931 , 0.453544 
 803 , 0.290171 , 0.417554 , 0.349778 , 0.336974 , 0.334962 , 0.204527 , 0.268092 , 0.240337 , 0.247962 , 0.199897 , 0.278117 , 0.279876 , 0.326597 , 0.38758 , 0.260947 , 0.408526 , 0.397404 , 0.35462 , 0.457031 , 0.369235 , 0.426695 , 0.640389 , 0.623731 , 0.362908 , 0.324895 , 0.248381 , 0.299907 , 0.266317 , 0.09195 , 0.271154 , 0.254677 , 0.26296 , 0.289473 , 0.265888 , 0.265422 , 0.176457 , 0.19147 , 0.159545 , 0.262173 , 0.157895 , 0.309111 , 0.325546 , 0.330176 , 0.347693 , 0.310197 , 0.355893 , 0.334869 , 0.281299 , 0.317998 , 0.311335 , 0.355324 , 0.297983 , 0.256431 , 0.218231 , 0.28611 , 0.43536 , 0.427585 , 0.409933 , 0.406286 , 0.454129 
 804 , 0.290301 , 0.417919 , 0.350057 , 0.337307 , 0.335414 , 0.204787 , 0.268348 , 0.240732 , 0.248256 , 0.200122 , 0.278337 , 0.28011 , 0.32696 , 0.387973 , 0.261053 , 0.409115 , 0.397593 , 0.354981 , 0.4574 , 0.369545 , 0.427169 , 0.641045 , 0.624405 , 0.363342 , 0.325119 , 0.248927 , 0.300259 , 0.266549 , 0.092129 , 0.271551 , 0.255193 , 0.263388 , 0.289683 , 0.266071 , 0.265769 , 0.176812 , 0.191865 , 0.159814 , 0.262374 , 0.158124 , 0.309405 , 0.326096 , 0.330584 , 0.348133 , 0.310664 , 0.356213 , 0.335264 , 0.281576 , 0.318328 , 0.311761 , 0.355699 , 0.298351 , 0.256758 , 0.218472 , 0.286464 , 0.435619 , 0.427866 , 0.410332 , 0.406588 , 0.454618 
 805 , 0.290388 , 0.418129 , 0.350363 , 0.337607 , 0.33577 , 0.204997 , 0.268526 , 0.241035 , 0.248527 , 0.200343 , 0.278486 , 0.280292 , 0.327208 , 0.388269 , 0.261044 , 0.409541 , 0.398078 , 0.355289 , 0.457683 , 0.369783 , 0.427531 , 0.641518 , 0.624817 , 0.363772 , 0.32522 , 0.249451 , 0.300619 , 0.266742 , 0.092288 , 0.271907 , 0.255696 , 0.263768 , 0.289908 , 0.266194 , 0.26609 , 0.17712 , 0.192152 , 0.160064 , 0.262526 , 0.158306 , 0.30964 , 0.326524 , 0.330912 , 0.348454 , 0.311075 , 0.356541 , 0.335598 , 0.281768 , 0.318641 , 0.312014 , 0.355889 , 0.298616 , 0.257053 , 0.218641 , 0.286798 , 0.435853 , 0.428079 , 0.410725 , 0.406849 , 0.454871 
 806 , 0.290469 , 0.418312 , 0.350694 , 0.337914 , 0.336125 , 0.205211 , 0.268701 , 0.241324 , 0.248805 , 0.200576 , 0.27863 , 0.280477 , 0.327446 , 0.38855 , 0.261037 , 0.409936 , 0.398662 , 0.355602 , 0.457967 , 0.370014 , 0.427885 , 0.641964 , 0.625181 , 0.364218 , 0.325311 , 0.249993 , 0.301 , 0.266933 , 0.092451 , 0.272264 , 0.256213 , 0.264149 , 0.290134 , 0.266315 , 0.266415 , 0.177427 , 0.192436 , 0.16032 , 0.262674 , 0.158478 , 0.309868 , 0.326938 , 0.331249 , 0.348764 , 0.311489 , 0.356894 , 0.335931 , 0.281952 , 0.318965 , 0.312258 , 0.356057 , 0.298871 , 0.257349 , 0.218808 , 0.287132 , 0.436088 , 0.428293 , 0.411134 , 0.407111 , 0.455084 
 807 , 0.290531 , 0.418447 , 0.351029 , 0.338196 , 0.336482 , 0.205414 , 0.268859 , 0.241579 , 0.249084 , 0.200784 , 0.27876 , 0.280657 , 0.327675 , 0.388787 , 0.261066 , 0.410307 , 0.399239 , 0.355863 , 0.458255 , 0.370247 , 0.428258 , 0.642401 , 0.625568 , 0.364655 , 0.325404 , 0.250482 , 0.301383 , 0.267099 , 0.092617 , 0.272611 , 0.25673 , 0.264534 , 0.290379 , 0.266405 , 0.266715 , 0.177719 , 0.192717 , 0.160571 , 0.262831 , 0.158653 , 0.310122 , 0.327323 , 0.331585 , 0.349063 , 0.31183 , 0.357235 , 0.336235 , 0.282134 , 0.319266 , 0.312493 , 0.356205 , 0.299108 , 0.257602 , 0.218951 , 0.287404 , 0.436299 , 0.428474 , 0.411505 , 0.407359 , 0.455265 
 808 , 0.290553 , 0.418507 , 0.351332 , 0.338395 , 0.336793 , 0.20554 , 0.268967 , 0.241707 , 0.249326 , 0.200961 , 0.278901 , 0.280836 , 0.327858 , 0.388943 , 0.261184 , 0.410582 , 0.399591 , 0.356005 , 0.458582 , 0.37046 , 0.4286 , 0.642837 , 0.626061 , 0.365057 , 0.325532 , 0.250796 , 0.301725 , 0.267164 , 0.092796 , 0.272906 , 0.257209 , 0.264901 , 0.290654 , 0.266434 , 0.266947 , 0.177947 , 0.192988 , 0.160807 , 0.262971 , 0.158819 , 0.310416 , 0.327615 , 0.331902 , 0.349307 , 0.311971 , 0.35747 , 0.336402 , 0.282332 , 0.319505 , 0.312721 , 0.356365 , 0.299293 , 0.257732 , 0.219021 , 0.287513 , 0.43643 , 0.428579 , 0.411719 , 0.407511 , 0.45541 
 809 , 0.290578 , 0.418615 , 0.351624 , 0.338594 , 0.337103 , 0.20563 , 0.269073 , 0.24184 , 0.249567 , 0.201191 , 0.27908 , 0.281026 , 0.328061 , 0.389155 , 0.261314 , 0.410883 , 0.399756 , 0.356169 , 0.458957 , 0.370705 , 0.428914 , 0.643342 , 0.626652 , 0.365465 , 0.325691 , 0.251127 , 0.302059 , 0.267195 , 0.092993 , 0.273215 , 0.257687 , 0.265297 , 0.290965 , 0.266485 , 0.267217 , 0.17818 , 0.19331 , 0.161045 , 0.263123 , 0.158998 , 0.310704 , 0.327934 , 0.332214 , 0.349561 , 0.312098 , 0.35767 , 0.336541 , 0.28257 , 0.319756 , 0.312995 , 0.356588 , 0.299477 , 0.257872 , 0.219105 , 0.287618 , 0.436582 , 0.428712 , 0.411896 , 0.407653 , 0.455642 
 810 , 0.290602 , 0.418726 , 0.351932 , 0.338806 , 0.337434 , 0.205729 , 0.269187 , 0.241983 , 0.24982 , 0.201435 , 0.27927 , 0.281228 , 0.328272 , 0.389383 , 0.261451 , 0.411203 , 0.399934 , 0.356343 , 0.459348 , 0.370969 , 0.429245 , 0.643875 , 0.62727 , 0.365899 , 0.325862 , 0.251475 , 0.302414 , 0.267229 , 0.093205 , 0.273539 , 0.258195 , 0.265708 , 0.291289 , 0.266543 , 0.267501 , 0.178424 , 0.193646 , 0.161303 , 0.263276 , 0.159185 , 0.311007 , 0.328266 , 0.332544 , 0.349825 , 0.312236 , 0.357881 , 0.336694 , 0.282818 , 0.32002 , 0.313284 , 0.356827 , 0.299669 , 0.258019 , 0.21919 , 0.287735 , 0.436747 , 0.428851 , 0.412086 , 0.407803 , 0.45589 
 811 , 0.290595 , 0.418845 , 0.35217 , 0.338885 , 0.337576 , 0.205829 , 0.269283 , 0.242167 , 0.250054 , 0.20168 , 0.279461 , 0.281437 , 0.328429 , 0.389438 , 0.261658 , 0.411407 , 0.400139 , 0.356522 , 0.459578 , 0.371218 , 0.429514 , 0.644175 , 0.62775 , 0.366465 , 0.326026 , 0.251811 , 0.302728 , 0.267479 , 0.093465 , 0.273854 , 0.258694 , 0.26608 , 0.291626 , 0.266736 , 0.267858 , 0.178686 , 0.193995 , 0.161523 , 0.263367 , 0.159424 , 0.31132 , 0.328546 , 0.332802 , 0.349965 , 0.312302 , 0.358034 , 0.336765 , 0.28313 , 0.320291 , 0.313562 , 0.357062 , 0.299903 , 0.258283 , 0.219392 , 0.287904 , 0.436932 , 0.429082 , 0.412224 , 0.407882 , 0.456043 
 812 , 0.290636 , 0.419004 , 0.352543 , 0.339014 , 0.337862 , 0.205974 , 0.269515 , 0.242425 , 0.250387 , 0.201912 , 0.279668 , 0.281715 , 0.328603 , 0.389524 , 0.261928 , 0.411616 , 0.400476 , 0.356738 , 0.459779 , 0.3715 , 0.429908 , 0.64453 , 0.628364 , 0.367181 , 0.326165 , 0.25223 , 0.303142 , 0.26787 , 0.093734 , 0.274203 , 0.25926 , 0.266434 , 0.29196 , 0.266991 , 0.268234 , 0.178991 , 0.194384 , 0.161754 , 0.263487 , 0.159707 , 0.311817 , 0.328914 , 0.333179 , 0.350127 , 0.312411 , 0.358244 , 0.336892 , 0.283446 , 0.320566 , 0.313853 , 0.357285 , 0.300216 , 0.258579 , 0.219626 , 0.28807 , 0.437072 , 0.429367 , 0.412328 , 0.407951 , 0.456216 
 813 , 0.290685 , 0.419162 , 0.352931 , 0.33915 , 0.338166 , 0.206129 , 0.269752 , 0.242699 , 0.250738 , 0.202161 , 0.279888 , 0.282012 , 0.328788 , 0.389615 , 0.262218 , 0.411833 , 0.400826 , 0.35697 , 0.459991 , 0.371795 , 0.430331 , 0.644907 , 0.629012 , 0.367939 , 0.326309 , 0.252668 , 0.303574 , 0.268284 , 0.09402 , 0.274575 , 0.259858 , 0.26681 , 0.292314 , 0.267262 , 0.268628 , 0.179308 , 0.194799 , 0.161998 , 0.263622 , 0.160009 , 0.312339 , 0.329304 , 0.333574 , 0.350302 , 0.312527 , 0.35847 , 0.337031 , 0.283781 , 0.320862 , 0.314157 , 0.357523 , 0.300547 , 0.258895 , 0.219878 , 0.288249 , 0.437219 , 0.429664 , 0.412435 , 0.408021 , 0.456394 
 814 , 0.290873 , 0.419433 , 0.353369 , 0.339446 , 0.338539 , 0.206272 , 0.270088 , 0.243003 , 0.251212 , 0.202387 , 0.280207 , 0.282347 , 0.328967 , 0.389939 , 0.262506 , 0.412114 , 0.401249 , 0.35728 , 0.460285 , 0.372089 , 0.430802 , 0.645411 , 0.629707 , 0.368639 , 0.326521 , 0.253187 , 0.304056 , 0.26865 , 0.09428 , 0.274997 , 0.260473 , 0.267222 , 0.292595 , 0.267528 , 0.268998 , 0.17966 , 0.195214 , 0.16227 , 0.263815 , 0.160291 , 0.312876 , 0.32974 , 0.334032 , 0.350531 , 0.31278 , 0.358793 , 0.337246 , 0.284118 , 0.321198 , 0.314518 , 0.35786 , 0.300895 , 0.259201 , 0.220098 , 0.288453 , 0.437396 , 0.429981 , 0.412699 , 0.408262 , 0.456711 
 815 , 0.291062 , 0.419708 , 0.353716 , 0.339699 , 0.338785 , 0.206404 , 0.270364 , 0.243232 , 0.251665 , 0.202571 , 0.28056 , 0.282597 , 0.329154 , 0.39033 , 0.262732 , 0.412463 , 0.40167 , 0.357592 , 0.460595 , 0.372238 , 0.431205 , 0.645897 , 0.630277 , 0.369153 , 0.326735 , 0.253659 , 0.304483 , 0.268902 , 0.094538 , 0.275448 , 0.261065 , 0.267623 , 0.292831 , 0.26773 , 0.26938 , 0.180024 , 0.195563 , 0.162561 , 0.264005 , 0.160551 , 0.313233 , 0.330142 , 0.334405 , 0.350776 , 0.313094 , 0.359145 , 0.337468 , 0.284397 , 0.3215 , 0.314921 , 0.35821 , 0.301118 , 0.259496 , 0.220292 , 0.288638 , 0.437515 , 0.430114 , 0.413087 , 0.408658 , 0.456929 
 816 , 0.29125 , 0.419986 , 0.354054 , 0.339932 , 0.33901 , 0.206547 , 0.270624 , 0.243447 , 0.252118 , 0.202762 , 0.280924 , 0.282838 , 0.329352 , 0.390727 , 0.262951 , 0.412825 , 0.4021 , 0.35791 , 0.460903 , 0.372361 , 0.431601 , 0.646388 , 0.630842 , 0.36966 , 0.326958 , 0.254135 , 0.304909 , 0.269141 , 0.094797 , 0.27592 , 0.261668 , 0.268041 , 0.293078 , 0.267928 , 0.269783 , 0.1804 , 0.195914 , 0.162864 , 0.264197 , 0.160815 , 0.313569 , 0.330544 , 0.334766 , 0.351029 , 0.313412 , 0.3595 , 0.337694 , 0.284677 , 0.321797 , 0.315343 , 0.358568 , 0.301328 , 0.259796 , 0.220497 , 0.288823 , 0.437619 , 0.430215 , 0.413494 , 0.409088 , 0.457112 
 817 , 0.291404 , 0.420281 , 0.354425 , 0.340208 , 0.33934 , 0.206756 , 0.270909 , 0.243693 , 0.252548 , 0.202978 , 0.281261 , 0.283067 , 0.329651 , 0.391136 , 0.263175 , 0.413232 , 0.402534 , 0.358256 , 0.461281 , 0.372522 , 0.432045 , 0.646944 , 0.631456 , 0.370129 , 0.327182 , 0.25466 , 0.305313 , 0.269421 , 0.095017 , 0.276389 , 0.262297 , 0.268457 , 0.293322 , 0.268155 , 0.270203 , 0.180785 , 0.196258 , 0.163168 , 0.264399 , 0.161099 , 0.313877 , 0.330998 , 0.335153 , 0.351348 , 0.313774 , 0.359879 , 0.337972 , 0.284964 , 0.322111 , 0.315757 , 0.35893 , 0.301562 , 0.260141 , 0.220746 , 0.289043 , 0.437812 , 0.43038 , 0.4139 , 0.409529 , 0.45739 
 818 , 0.291544 , 0.420604 , 0.354862 , 0.340617 , 0.339886 , 0.207123 , 0.271241 , 0.244014 , 0.252938 , 0.203268 , 0.281519 , 0.283309 , 0.330097 , 0.391571 , 0.26335 , 0.413788 , 0.403016 , 0.358689 , 0.461834 , 0.372908 , 0.432602 , 0.647707 , 0.632226 , 0.370569 , 0.327436 , 0.255281 , 0.305633 , 0.26979 , 0.09513 , 0.276821 , 0.262958 , 0.268897 , 0.293571 , 0.268457 , 0.270634 , 0.181164 , 0.196603 , 0.163495 , 0.264656 , 0.161393 , 0.314154 , 0.331565 , 0.335623 , 0.351771 , 0.314218 , 0.360329 , 0.338408 , 0.285293 , 0.32248 , 0.316148 , 0.359302 , 0.301919 , 0.260571 , 0.221093 , 0.289389 , 0.43829 , 0.430785 , 0.414288 , 0.409955 , 0.457964 
 819 , 0.291729 , 0.420947 , 0.35533 , 0.341104 , 0.340452 , 0.207519 , 0.271616 , 0.244376 , 0.253363 , 0.203579 , 0.281767 , 0.283595 , 0.330527 , 0.392047 , 0.263498 , 0.41443 , 0.403557 , 0.359169 , 0.462473 , 0.373465 , 0.433211 , 0.648596 , 0.633108 , 0.371088 , 0.327729 , 0.255945 , 0.30595 , 0.270204 , 0.095261 , 0.277244 , 0.263654 , 0.269401 , 0.293848 , 0.268781 , 0.271083 , 0.181573 , 0.19698 , 0.163865 , 0.264964 , 0.161687 , 0.314484 , 0.332171 , 0.336155 , 0.352187 , 0.314689 , 0.360829 , 0.338899 , 0.285681 , 0.322904 , 0.316565 , 0.359697 , 0.302376 , 0.261045 , 0.22146 , 0.289805 , 0.438893 , 0.431325 , 0.414705 , 0.410365 , 0.458667 
 820 , 0.291917 , 0.421299 , 0.355808 , 0.341596 , 0.341023 , 0.207922 , 0.272002 , 0.244752 , 0.253796 , 0.2039 , 0.282025 , 0.28389 , 0.330969 , 0.39254 , 0.26365 , 0.415093 , 0.404109 , 0.359652 , 0.463118 , 0.374036 , 0.43383 , 0.649499 , 0.634 , 0.371615 , 0.328028 , 0.256628 , 0.306275 , 0.270624 , 0.09539 , 0.277678 , 0.264364 , 0.26991 , 0.294128 , 0.269116 , 0.271538 , 0.181985 , 0.19737 , 0.164233 , 0.265283 , 0.161989 , 0.314827 , 0.33279 , 0.336699 , 0.352619 , 0.315168 , 0.361338 , 0.339402 , 0.286074 , 0.32333 , 0.316989 , 0.360095 , 0.302848 , 0.261526 , 0.221831 , 0.290231 , 0.439506 , 0.431878 , 0.415137 , 0.410779 , 0.459383 
 821 , 0.292121 , 0.421739 , 0.356227 , 0.342048 , 0.341482 , 0.208339 , 0.272487 , 0.245305 , 0.254314 , 0.204322 , 0.28231 , 0.284277 , 0.331396 , 0.393037 , 0.26384 , 0.415836 , 0.404639 , 0.360098 , 0.463623 , 0.374524 , 0.434328 , 0.650257 , 0.634569 , 0.372136 , 0.328393 , 0.257414 , 0.306667 , 0.270778 , 0.0956 , 0.278105 , 0.264929 , 0.270514 , 0.294423 , 0.269371 , 0.271937 , 0.182386 , 0.197821 , 0.164622 , 0.265716 , 0.162293 , 0.315282 , 0.333293 , 0.337191 , 0.353073 , 0.31574 , 0.361807 , 0.339935 , 0.286369 , 0.323762 , 0.317389 , 0.36048 , 0.303308 , 0.261942 , 0.222102 , 0.29065 , 0.439945 , 0.432327 , 0.41561 , 0.411108 , 0.460011 
 822 , 0.292297 , 0.422138 , 0.356637 , 0.342491 , 0.342048 , 0.208739 , 0.272965 , 0.245851 , 0.254741 , 0.204709 , 0.282612 , 0.284719 , 0.331861 , 0.393479 , 0.264183 , 0.416413 , 0.405205 , 0.360531 , 0.464004 , 0.374839 , 0.434875 , 0.650883 , 0.635079 , 0.372695 , 0.32882 , 0.258225 , 0.307156 , 0.270951 , 0.095803 , 0.27855 , 0.265495 , 0.271091 , 0.294652 , 0.269606 , 0.272285 , 0.182758 , 0.198233 , 0.165004 , 0.266144 , 0.162649 , 0.315733 , 0.3338 , 0.3377 , 0.353634 , 0.31637 , 0.362308 , 0.340422 , 0.286642 , 0.324181 , 0.317802 , 0.360877 , 0.30378 , 0.262298 , 0.222366 , 0.291054 , 0.440341 , 0.432633 , 0.416078 , 0.411455 , 0.460569 
 823 , 0.292469 , 0.422542 , 0.357046 , 0.342943 , 0.342618 , 0.209147 , 0.273453 , 0.2464 , 0.255178 , 0.205094 , 0.282918 , 0.285164 , 0.332331 , 0.393931 , 0.264529 , 0.416995 , 0.405772 , 0.360964 , 0.46439 , 0.375158 , 0.435427 , 0.651517 , 0.635586 , 0.373253 , 0.329252 , 0.259047 , 0.307649 , 0.271121 , 0.096007 , 0.278994 , 0.266066 , 0.271667 , 0.294877 , 0.269849 , 0.272636 , 0.183134 , 0.198643 , 0.165389 , 0.266569 , 0.163008 , 0.316194 , 0.334306 , 0.338213 , 0.354199 , 0.317 , 0.362814 , 0.340919 , 0.286917 , 0.324598 , 0.318218 , 0.361283 , 0.304261 , 0.262657 , 0.222627 , 0.291463 , 0.44073 , 0.432938 , 0.416552 , 0.411806 , 0.461121 
 824 , 0.292646 , 0.422916 , 0.357464 , 0.343436 , 0.343257 , 0.209549 , 0.27388 , 0.246902 , 0.255526 , 0.205418 , 0.283187 , 0.285613 , 0.332754 , 0.394443 , 0.264861 , 0.417502 , 0.406397 , 0.361498 , 0.464838 , 0.375483 , 0.436051 , 0.652113 , 0.636136 , 0.37381 , 0.329684 , 0.259809 , 0.30813 , 0.271428 , 0.096231 , 0.279435 , 0.266626 , 0.272148 , 0.29512 , 0.270101 , 0.273041 , 0.183502 , 0.199051 , 0.165819 , 0.266983 , 0.163443 , 0.316625 , 0.33486 , 0.338747 , 0.354725 , 0.317594 , 0.363333 , 0.341363 , 0.28721 , 0.325028 , 0.318677 , 0.361693 , 0.304698 , 0.263014 , 0.222885 , 0.291915 , 0.441108 , 0.433349 , 0.41702 , 0.41225 , 0.461665 
