JUL12DH00005.spu,JUL12DH00004.spu,JUL12DH00003.spu,
Wavelength,JUL12DH00066.spu,JUL12DH00067.spu,JUL12DH00068.spu,JUL12DH00069.spu,JUL12DH00070.spu,JUL12DH00071.spu,JUL12DH00072.spu,JUL12DH00073.spu,JUL12DH00074.spu,JUL12DH00075.spu,JUL12DH00076.spu,JUL12DH00077.spu,JUL12DH00078.spu,JUL12DH00079.spu,JUL12DH00080.spu,JUL12DH00081.spu,JUL12DH00082.spu,JUL12DH00083.spu,JUL12DH00084.spu,JUL12DH00085.spu,JUL12DH00086.spu,JUL12DH00087.spu,JUL12DH00088.spu,JUL12DH00089.spu,JUL12DH00090.spu,JUL12DH00091.spu,JUL12DH00092.spu,JUL12DH00093.spu,JUL12DH00094.spu,JUL12DH00095.spu,JUL12DH00096.spu,JUL12DH00097.spu,JUL12DH00098.spu,JUL12DH00099.spu,JUL12DH00100.spu
 728 , 0.170055 , 0.228119 , 0.182891 , 0.218366 , 0.252601 , 0.221947 , 0.243901 , 0.26461 , 0.253897 , 0.282584 , 0.251438 , 0.247738 , 0.289253 , 0.231386 , 0.253782 , 0.238901 , 0.252753 , 0.248616 , 0.245381 , 0.250684 , 0.283057 , 0.27911 , 0.221933 , 0.286242 , 0.291983 , 0.312048 , 0.324052 , 0.318124 , 0.323391 , 0.33317 , 0.21997 , 0.264054 , 0.252711 , 0.127654 , 0.126183 
 729 , 0.171532 , 0.230204 , 0.184614 , 0.221742 , 0.255625 , 0.224144 , 0.247516 , 0.268321 , 0.257203 , 0.286595 , 0.254387 , 0.251925 , 0.293009 , 0.233904 , 0.257497 , 0.24192 , 0.255694 , 0.251096 , 0.248165 , 0.254037 , 0.287331 , 0.283829 , 0.223789 , 0.290897 , 0.296686 , 0.318448 , 0.33044 , 0.323998 , 0.329722 , 0.340224 , 0.224309 , 0.269918 , 0.257323 , 0.128275 , 0.126669 
 730 , 0.17299 , 0.232258 , 0.18631 , 0.225075 , 0.258604 , 0.226314 , 0.251085 , 0.271976 , 0.260461 , 0.290545 , 0.257296 , 0.256047 , 0.296714 , 0.236382 , 0.261162 , 0.244897 , 0.258595 , 0.253541 , 0.25091 , 0.257347 , 0.291544 , 0.28848 , 0.225618 , 0.295489 , 0.301327 , 0.324756 , 0.336736 , 0.329788 , 0.335967 , 0.347173 , 0.228586 , 0.275694 , 0.261867 , 0.128881 , 0.127148 
 731 , 0.174432 , 0.234214 , 0.187937 , 0.228169 , 0.261405 , 0.228344 , 0.254337 , 0.275312 , 0.263448 , 0.294162 , 0.259967 , 0.259893 , 0.300101 , 0.238682 , 0.264536 , 0.247609 , 0.261244 , 0.25578 , 0.253484 , 0.260405 , 0.295426 , 0.292747 , 0.227348 , 0.299677 , 0.305607 , 0.330581 , 0.342514 , 0.335104 , 0.341702 , 0.353511 , 0.232554 , 0.281002 , 0.266058 , 0.129529 , 0.127666 
 732 , 0.175879 , 0.236199 , 0.18953 , 0.231128 , 0.264156 , 0.23031 , 0.257453 , 0.278542 , 0.266347 , 0.297591 , 0.26252 , 0.263675 , 0.303397 , 0.240937 , 0.267799 , 0.250224 , 0.263786 , 0.258036 , 0.256062 , 0.263329 , 0.299186 , 0.296801 , 0.22908 , 0.303744 , 0.309781 , 0.33624 , 0.348005 , 0.340188 , 0.347196 , 0.359566 , 0.236375 , 0.28609 , 0.270147 , 0.130208 , 0.128234 
 733 , 0.177301 , 0.238153 , 0.191092 , 0.234038 , 0.26686 , 0.232245 , 0.260521 , 0.281716 , 0.269205 , 0.300965 , 0.265034 , 0.267407 , 0.306646 , 0.243153 , 0.271003 , 0.252801 , 0.266285 , 0.260252 , 0.258602 , 0.266207 , 0.302888 , 0.300785 , 0.230781 , 0.307745 , 0.313894 , 0.341808 , 0.353411 , 0.345196 , 0.352605 , 0.365529 , 0.240132 , 0.2911 , 0.274177 , 0.130879 , 0.128798 
 734 , 0.178628 , 0.239974 , 0.19256 , 0.236752 , 0.269387 , 0.234019 , 0.263367 , 0.284673 , 0.271842 , 0.304091 , 0.267374 , 0.270884 , 0.309656 , 0.245209 , 0.273976 , 0.25519 , 0.268606 , 0.262344 , 0.26094 , 0.268876 , 0.306308 , 0.304481 , 0.232359 , 0.311459 , 0.317712 , 0.347014 , 0.358455 , 0.349864 , 0.357641 , 0.371086 , 0.243637 , 0.295802 , 0.277941 , 0.131502 , 0.129327 
 735 , 0.179789 , 0.241558 , 0.193866 , 0.239176 , 0.271639 , 0.235559 , 0.265882 , 0.287278 , 0.274119 , 0.306833 , 0.269452 , 0.273946 , 0.312263 , 0.24697 , 0.27658 , 0.257314 , 0.270636 , 0.264218 , 0.262912 , 0.271242 , 0.309299 , 0.30776 , 0.23375 , 0.314706 , 0.321032 , 0.351592 , 0.362957 , 0.353998 , 0.362067 , 0.376019 , 0.246746 , 0.300032 , 0.281265 , 0.132064 , 0.12979 
 736 , 0.180937 , 0.243107 , 0.195162 , 0.24158 , 0.273876 , 0.237102 , 0.268385 , 0.289857 , 0.27637 , 0.309554 , 0.271514 , 0.276973 , 0.31484 , 0.248706 , 0.279167 , 0.259428 , 0.272653 , 0.266064 , 0.26485 , 0.273592 , 0.312263 , 0.31103 , 0.235145 , 0.317918 , 0.324315 , 0.356112 , 0.367437 , 0.358083 , 0.366437 , 0.380914 , 0.249831 , 0.304226 , 0.284538 , 0.132619 , 0.130242 
 737 , 0.182071 , 0.244637 , 0.196439 , 0.243954 , 0.276082 , 0.238621 , 0.270846 , 0.292396 , 0.27859 , 0.312233 , 0.273546 , 0.279951 , 0.317379 , 0.250415 , 0.281715 , 0.261513 , 0.274636 , 0.26788 , 0.266762 , 0.275904 , 0.31519 , 0.314245 , 0.236515 , 0.321076 , 0.327541 , 0.360563 , 0.371847 , 0.362111 , 0.370748 , 0.385738 , 0.252867 , 0.308355 , 0.287764 , 0.133171 , 0.130686 
 738 , 0.183122 , 0.246088 , 0.197614 , 0.245966 , 0.277971 , 0.239967 , 0.272926 , 0.294525 , 0.280461 , 0.314462 , 0.275293 , 0.282448 , 0.31946 , 0.251909 , 0.28382 , 0.263291 , 0.276379 , 0.269412 , 0.268454 , 0.277872 , 0.317694 , 0.316938 , 0.237675 , 0.323721 , 0.330185 , 0.36436 , 0.375573 , 0.365548 , 0.374366 , 0.389812 , 0.255432 , 0.311822 , 0.290518 , 0.133675 , 0.131087 
 739 , 0.184164 , 0.247536 , 0.198805 , 0.247945 , 0.279817 , 0.24127 , 0.274973 , 0.29661 , 0.282331 , 0.316642 , 0.277025 , 0.284888 , 0.321491 , 0.253383 , 0.285881 , 0.265002 , 0.278085 , 0.270924 , 0.270124 , 0.279836 , 0.320121 , 0.319612 , 0.238775 , 0.32633 , 0.332818 , 0.368173 , 0.379269 , 0.368973 , 0.377946 , 0.393859 , 0.257978 , 0.315229 , 0.293253 , 0.134172 , 0.131512 
 740 , 0.185208 , 0.248985 , 0.199984 , 0.249924 , 0.281657 , 0.242568 , 0.277009 , 0.298688 , 0.28419 , 0.318815 , 0.278755 , 0.287323 , 0.32351 , 0.254845 , 0.287936 , 0.266705 , 0.279784 , 0.272433 , 0.271791 , 0.281784 , 0.322542 , 0.322283 , 0.239875 , 0.32893 , 0.335436 , 0.371972 , 0.382956 , 0.372387 , 0.381517 , 0.397893 , 0.260516 , 0.318626 , 0.29598 , 0.134674 , 0.131933 
 741 , 0.186078 , 0.250152 , 0.200991 , 0.25161 , 0.283187 , 0.243616 , 0.278655 , 0.300354 , 0.285712 , 0.320618 , 0.28019 , 0.289282 , 0.325098 , 0.256033 , 0.289642 , 0.268085 , 0.281165 , 0.273636 , 0.273167 , 0.283415 , 0.324511 , 0.324492 , 0.240742 , 0.331108 , 0.337643 , 0.375135 , 0.385989 , 0.375197 , 0.384469 , 0.401257 , 0.262597 , 0.321442 , 0.298233 , 0.135094 , 0.132324 
 742 , 0.186866 , 0.251146 , 0.20186 , 0.253175 , 0.284537 , 0.244562 , 0.280105 , 0.301878 , 0.287031 , 0.322252 , 0.281409 , 0.291065 , 0.326509 , 0.257109 , 0.291212 , 0.269359 , 0.282418 , 0.274673 , 0.274364 , 0.284864 , 0.326286 , 0.326447 , 0.241514 , 0.333141 , 0.339663 , 0.377928 , 0.388665 , 0.377639 , 0.387153 , 0.404232 , 0.264471 , 0.324039 , 0.300252 , 0.135452 , 0.132617 
 743 , 0.187656 , 0.252142 , 0.202731 , 0.254738 , 0.285895 , 0.245509 , 0.281562 , 0.303399 , 0.288348 , 0.323884 , 0.282635 , 0.292846 , 0.327922 , 0.258188 , 0.292785 , 0.270634 , 0.283669 , 0.275716 , 0.275564 , 0.286312 , 0.32806 , 0.328406 , 0.242282 , 0.335178 , 0.341688 , 0.380726 , 0.391346 , 0.380086 , 0.389842 , 0.407209 , 0.266349 , 0.326636 , 0.302275 , 0.135815 , 0.132911 
 744 , 0.188386 , 0.253063 , 0.203559 , 0.256174 , 0.287171 , 0.246385 , 0.282909 , 0.304822 , 0.289568 , 0.325384 , 0.283747 , 0.29452 , 0.329265 , 0.259175 , 0.294268 , 0.271808 , 0.284821 , 0.276693 , 0.276655 , 0.287632 , 0.329693 , 0.330212 , 0.243003 , 0.337046 , 0.343572 , 0.383298 , 0.393814 , 0.382327 , 0.392311 , 0.409924 , 0.268074 , 0.329037 , 0.304113 , 0.136151 , 0.133207 
 745 , 0.188999 , 0.253873 , 0.204333 , 0.257391 , 0.28835 , 0.247128 , 0.28407 , 0.306092 , 0.290657 , 0.326674 , 0.284689 , 0.295967 , 0.330497 , 0.259993 , 0.295548 , 0.27282 , 0.285819 , 0.277544 , 0.277625 , 0.288727 , 0.331141 , 0.331779 , 0.243682 , 0.338601 , 0.345188 , 0.385505 , 0.395915 , 0.384284 , 0.394371 , 0.41225 , 0.269536 , 0.331074 , 0.305639 , 0.13646 , 0.133538 
 746 , 0.189608 , 0.254696 , 0.205131 , 0.258609 , 0.289549 , 0.247877 , 0.285231 , 0.307372 , 0.291763 , 0.327977 , 0.285646 , 0.297413 , 0.331742 , 0.260809 , 0.296817 , 0.27384 , 0.28682 , 0.278402 , 0.278622 , 0.289821 , 0.33262 , 0.333364 , 0.244389 , 0.340154 , 0.346797 , 0.387734 , 0.398022 , 0.386279 , 0.396428 , 0.414614 , 0.271006 , 0.333102 , 0.307176 , 0.136775 , 0.133883 
 747 , 0.190211 , 0.255508 , 0.205917 , 0.259823 , 0.29073 , 0.248613 , 0.286377 , 0.308639 , 0.292851 , 0.329263 , 0.286587 , 0.298844 , 0.332971 , 0.26161 , 0.298074 , 0.274851 , 0.28781 , 0.279238 , 0.27961 , 0.290902 , 0.33408 , 0.33493 , 0.245081 , 0.341697 , 0.348391 , 0.38994 , 0.400099 , 0.388253 , 0.39846 , 0.416957 , 0.272462 , 0.335107 , 0.308692 , 0.137084 , 0.134226 
 748 , 0.190618 , 0.256069 , 0.206387 , 0.260664 , 0.291351 , 0.24901 , 0.287025 , 0.309366 , 0.293464 , 0.330037 , 0.287145 , 0.299754 , 0.333663 , 0.262085 , 0.298832 , 0.275496 , 0.288436 , 0.279654 , 0.280206 , 0.291553 , 0.334882 , 0.335905 , 0.245414 , 0.342771 , 0.349402 , 0.391354 , 0.401365 , 0.389457 , 0.39979 , 0.418507 , 0.273383 , 0.336356 , 0.309664 , 0.137244 , 0.134421 
 749 , 0.191046 , 0.256657 , 0.206839 , 0.261526 , 0.291945 , 0.249418 , 0.28771 , 0.310074 , 0.294079 , 0.330832 , 0.287739 , 0.300702 , 0.334351 , 0.262583 , 0.29963 , 0.276137 , 0.289046 , 0.280083 , 0.280789 , 0.292219 , 0.33562 , 0.336884 , 0.245698 , 0.343843 , 0.350452 , 0.392786 , 0.402696 , 0.390637 , 0.401211 , 0.420057 , 0.27432 , 0.337667 , 0.310689 , 0.137398 , 0.13461 
 750 , 0.191478 , 0.257251 , 0.207302 , 0.262408 , 0.292555 , 0.249832 , 0.288408 , 0.310803 , 0.29471 , 0.33164 , 0.288345 , 0.301672 , 0.335051 , 0.263091 , 0.300445 , 0.276789 , 0.289668 , 0.280517 , 0.281383 , 0.292906 , 0.336374 , 0.33789 , 0.245993 , 0.344933 , 0.351525 , 0.394243 , 0.404057 , 0.391837 , 0.402667 , 0.421647 , 0.275278 , 0.339006 , 0.311737 , 0.13756 , 0.134798 
 751 , 0.191728 , 0.25765 , 0.207605 , 0.263025 , 0.292952 , 0.250118 , 0.288879 , 0.3112 , 0.295085 , 0.332136 , 0.288704 , 0.302283 , 0.335499 , 0.263434 , 0.300941 , 0.277206 , 0.289987 , 0.280764 , 0.281721 , 0.293336 , 0.336874 , 0.338546 , 0.246177 , 0.345583 , 0.352173 , 0.395201 , 0.40497 , 0.392626 , 0.403614 , 0.422713 , 0.275865 , 0.339854 , 0.312362 , 0.137643 , 0.134849 
 752 , 0.191979 , 0.258001 , 0.207919 , 0.263618 , 0.293383 , 0.25042 , 0.289294 , 0.311585 , 0.295401 , 0.332573 , 0.289002 , 0.302885 , 0.335962 , 0.263793 , 0.301378 , 0.277637 , 0.290315 , 0.281012 , 0.282038 , 0.293767 , 0.33744 , 0.339176 , 0.246418 , 0.346203 , 0.352797 , 0.39613 , 0.405855 , 0.39345 , 0.404425 , 0.423702 , 0.276417 , 0.340572 , 0.312844 , 0.137739 , 0.134885 
 753 , 0.192241 , 0.258365 , 0.208246 , 0.264244 , 0.293839 , 0.25074 , 0.289722 , 0.311989 , 0.295732 , 0.333029 , 0.289313 , 0.303517 , 0.336441 , 0.264171 , 0.301838 , 0.278092 , 0.290656 , 0.28127 , 0.282369 , 0.294223 , 0.338041 , 0.339837 , 0.246668 , 0.346859 , 0.353457 , 0.39711 , 0.406779 , 0.394322 , 0.40528 , 0.424739 , 0.276997 , 0.341331 , 0.313351 , 0.137839 , 0.134925 
 754 , 0.1925 , 0.258719 , 0.208523 , 0.264614 , 0.294137 , 0.251011 , 0.290065 , 0.312341 , 0.296024 , 0.333328 , 0.289595 , 0.303947 , 0.336797 , 0.264511 , 0.302144 , 0.278476 , 0.290967 , 0.281524 , 0.282681 , 0.294632 , 0.338542 , 0.340311 , 0.246905 , 0.347323 , 0.353918 , 0.39796 , 0.407589 , 0.395064 , 0.405981 , 0.425547 , 0.277462 , 0.341957 , 0.313737 , 0.137893 , 0.134968 
 755 , 0.192703 , 0.259024 , 0.208659 , 0.264518 , 0.294088 , 0.251144 , 0.29022 , 0.312542 , 0.296232 , 0.333297 , 0.289752 , 0.303904 , 0.336815 , 0.264705 , 0.30214 , 0.27866 , 0.291147 , 0.281681 , 0.282883 , 0.294931 , 0.338791 , 0.340418 , 0.24705 , 0.347415 , 0.353939 , 0.398489 , 0.408059 , 0.395483 , 0.406329 , 0.425911 , 0.27765 , 0.342285 , 0.313878 , 0.137839 , 0.134981 
 756 , 0.192896 , 0.259348 , 0.208785 , 0.26439 , 0.293998 , 0.251268 , 0.290372 , 0.312734 , 0.29644 , 0.33323 , 0.289894 , 0.303795 , 0.336797 , 0.264883 , 0.302118 , 0.278819 , 0.291314 , 0.281828 , 0.283081 , 0.295236 , 0.339017 , 0.340502 , 0.247179 , 0.347482 , 0.353914 , 0.399022 , 0.408523 , 0.395889 , 0.406668 , 0.426277 , 0.277823 , 0.342618 , 0.314016 , 0.137759 , 0.134977 
 757 , 0.193121 , 0.259725 , 0.208942 , 0.264255 , 0.293918 , 0.251425 , 0.290552 , 0.312971 , 0.296681 , 0.333174 , 0.290069 , 0.303684 , 0.336781 , 0.265094 , 0.302105 , 0.27901 , 0.29151 , 0.28201 , 0.283313 , 0.295591 , 0.339288 , 0.340605 , 0.247339 , 0.347568 , 0.353905 , 0.399625 , 0.409045 , 0.396353 , 0.407062 , 0.426682 , 0.278018 , 0.342999 , 0.314195 , 0.137689 , 0.134985 
 758 , 0.193539 , 0.26031 , 0.209255 , 0.264101 , 0.294015 , 0.251841 , 0.290848 , 0.313438 , 0.297039 , 0.333258 , 0.290529 , 0.303545 , 0.336916 , 0.265495 , 0.302195 , 0.279419 , 0.291821 , 0.282473 , 0.283774 , 0.296151 , 0.339734 , 0.340843 , 0.247737 , 0.347702 , 0.353972 , 0.400437 , 0.409765 , 0.39702 , 0.407659 , 0.427008 , 0.278294 , 0.343617 , 0.314592 , 0.137824 , 0.135045 
 759 , 0.193958 , 0.260863 , 0.209557 , 0.263856 , 0.294114 , 0.252234 , 0.291111 , 0.313858 , 0.297377 , 0.333291 , 0.291003 , 0.303343 , 0.337037 , 0.265899 , 0.302201 , 0.279819 , 0.292071 , 0.28292 , 0.284166 , 0.296659 , 0.340143 , 0.341019 , 0.248158 , 0.347689 , 0.353951 , 0.40125 , 0.410455 , 0.397642 , 0.4082 , 0.427206 , 0.278529 , 0.344214 , 0.314926 , 0.137936 , 0.135066 
 760 , 0.194408 , 0.261461 , 0.209883 , 0.263589 , 0.294223 , 0.25266 , 0.291389 , 0.314313 , 0.297752 , 0.333332 , 0.291518 , 0.303123 , 0.337163 , 0.266338 , 0.302209 , 0.280253 , 0.292337 , 0.283412 , 0.284592 , 0.297209 , 0.340588 , 0.34121 , 0.248617 , 0.347682 , 0.353926 , 0.402128 , 0.411201 , 0.398322 , 0.408787 , 0.427421 , 0.278777 , 0.344863 , 0.31529 , 0.138061 , 0.135089 
 761 , 0.195026 , 0.26224 , 0.210507 , 0.264205 , 0.294923 , 0.253325 , 0.29208 , 0.315069 , 0.298478 , 0.333947 , 0.292248 , 0.303771 , 0.337852 , 0.266977 , 0.302806 , 0.280988 , 0.293021 , 0.284091 , 0.285235 , 0.297983 , 0.341301 , 0.341997 , 0.249228 , 0.348371 , 0.354717 , 0.403261 , 0.412209 , 0.399317 , 0.409798 , 0.428311 , 0.279394 , 0.345609 , 0.316068 , 0.138498 , 0.135525 
 762 , 0.195643 , 0.263064 , 0.211233 , 0.265134 , 0.295741 , 0.254078 , 0.292948 , 0.315943 , 0.299339 , 0.334741 , 0.292986 , 0.304713 , 0.338754 , 0.267623 , 0.303608 , 0.281814 , 0.293874 , 0.284853 , 0.286006 , 0.298765 , 0.342126 , 0.34298 , 0.249799 , 0.349357 , 0.355705 , 0.404377 , 0.413243 , 0.400373 , 0.411024 , 0.429446 , 0.280097 , 0.346371 , 0.316989 , 0.13904 , 0.136088 
 763 , 0.196263 , 0.263892 , 0.211963 , 0.266067 , 0.29656 , 0.254828 , 0.293818 , 0.316813 , 0.300203 , 0.335541 , 0.293722 , 0.305662 , 0.339658 , 0.268271 , 0.304412 , 0.282643 , 0.294724 , 0.285617 , 0.28678 , 0.299549 , 0.342957 , 0.34396 , 0.250372 , 0.350344 , 0.3567 , 0.405494 , 0.414281 , 0.401435 , 0.412252 , 0.430582 , 0.280798 , 0.347128 , 0.317913 , 0.139583 , 0.136657 
 764 , 0.196855 , 0.264683 , 0.21275 , 0.267262 , 0.297535 , 0.255546 , 0.294696 , 0.317639 , 0.301056 , 0.336522 , 0.29448 , 0.306802 , 0.340639 , 0.268915 , 0.305413 , 0.283456 , 0.295585 , 0.286343 , 0.287548 , 0.300336 , 0.343828 , 0.345101 , 0.250925 , 0.351577 , 0.357918 , 0.406574 , 0.415283 , 0.402481 , 0.413462 , 0.43187 , 0.281568 , 0.347988 , 0.318854 , 0.140167 , 0.13726 
 765 , 0.197494 , 0.265492 , 0.213648 , 0.26882 , 0.298718 , 0.256257 , 0.295553 , 0.318435 , 0.301894 , 0.337774 , 0.295304 , 0.308235 , 0.34172 , 0.269557 , 0.306709 , 0.284262 , 0.296485 , 0.287016 , 0.288336 , 0.3012 , 0.344766 , 0.346492 , 0.251485 , 0.353154 , 0.359552 , 0.40768 , 0.416355 , 0.403563 , 0.414667 , 0.433399 , 0.282473 , 0.349012 , 0.319793 , 0.140801 , 0.137918 
 766 , 0.198135 , 0.26628 , 0.214519 , 0.270315 , 0.299858 , 0.256949 , 0.296366 , 0.319207 , 0.302699 , 0.338992 , 0.296116 , 0.309626 , 0.342754 , 0.270185 , 0.307971 , 0.285044 , 0.297373 , 0.287668 , 0.289107 , 0.302056 , 0.345675 , 0.347834 , 0.252031 , 0.35468 , 0.361157 , 0.408773 , 0.417428 , 0.404623 , 0.415821 , 0.434886 , 0.283355 , 0.350012 , 0.32069 , 0.141409 , 0.138554 
 767 , 0.198739 , 0.26702 , 0.215324 , 0.271676 , 0.300913 , 0.257594 , 0.2971 , 0.319929 , 0.303431 , 0.340101 , 0.296859 , 0.310902 , 0.343697 , 0.270761 , 0.309126 , 0.285762 , 0.298188 , 0.288275 , 0.289825 , 0.302853 , 0.346509 , 0.349061 , 0.252544 , 0.356065 , 0.362632 , 0.409778 , 0.418415 , 0.4056 , 0.416889 , 0.436243 , 0.284164 , 0.350933 , 0.321523 , 0.141969 , 0.139138 
 768 , 0.19922 , 0.26762 , 0.215973 , 0.272566 , 0.301736 , 0.258131 , 0.297623 , 0.320521 , 0.303947 , 0.340869 , 0.29741 , 0.311825 , 0.344315 , 0.27125 , 0.309909 , 0.286333 , 0.298808 , 0.288796 , 0.290441 , 0.303507 , 0.34717 , 0.349846 , 0.252992 , 0.357008 , 0.3637 , 0.410523 , 0.419141 , 0.406352 , 0.417699 , 0.437182 , 0.284794 , 0.351607 , 0.322229 , 0.142375 , 0.139607 
 769 , 0.199658 , 0.268216 , 0.216596 , 0.27343 , 0.302582 , 0.258694 , 0.298202 , 0.321101 , 0.304469 , 0.341663 , 0.297964 , 0.312744 , 0.344942 , 0.271791 , 0.310663 , 0.286924 , 0.2994 , 0.289335 , 0.291052 , 0.304183 , 0.347867 , 0.350636 , 0.25348 , 0.35797 , 0.364747 , 0.411292 , 0.419844 , 0.407131 , 0.418486 , 0.438155 , 0.285455 , 0.352281 , 0.322988 , 0.142776 , 0.140093 
 770 , 0.200082 , 0.26878 , 0.217194 , 0.274259 , 0.303399 , 0.259227 , 0.298761 , 0.321659 , 0.304969 , 0.342428 , 0.298494 , 0.313618 , 0.345539 , 0.27231 , 0.311382 , 0.287487 , 0.299967 , 0.289855 , 0.291639 , 0.304833 , 0.348534 , 0.351392 , 0.253952 , 0.358894 , 0.365744 , 0.41203 , 0.420519 , 0.407879 , 0.41924 , 0.43909 , 0.286082 , 0.352929 , 0.323711 , 0.143158 , 0.140552 
 771 , 0.200507 , 0.269318 , 0.217736 , 0.274754 , 0.30401 , 0.2597 , 0.299234 , 0.322159 , 0.305442 , 0.342983 , 0.298997 , 0.314258 , 0.345974 , 0.272737 , 0.311897 , 0.288007 , 0.300454 , 0.290324 , 0.29211 , 0.305344 , 0.349089 , 0.351971 , 0.254328 , 0.359543 , 0.366435 , 0.412635 , 0.421077 , 0.408497 , 0.419778 , 0.439707 , 0.286546 , 0.353487 , 0.324294 , 0.143509 , 0.140946 
 772 , 0.200974 , 0.269816 , 0.218254 , 0.275142 , 0.304501 , 0.260115 , 0.299658 , 0.322709 , 0.305896 , 0.343437 , 0.29949 , 0.314803 , 0.346366 , 0.273085 , 0.312396 , 0.288482 , 0.30096 , 0.290771 , 0.292571 , 0.305768 , 0.349602 , 0.352516 , 0.25466 , 0.360037 , 0.36705 , 0.413201 , 0.421664 , 0.409093 , 0.420333 , 0.440237 , 0.286954 , 0.354084 , 0.324805 , 0.143874 , 0.141294 
 773 , 0.201426 , 0.270307 , 0.218764 , 0.275523 , 0.304982 , 0.260519 , 0.300073 , 0.323244 , 0.306347 , 0.343879 , 0.299974 , 0.315344 , 0.346752 , 0.273432 , 0.312882 , 0.28895 , 0.301452 , 0.291209 , 0.293018 , 0.306184 , 0.350103 , 0.353055 , 0.254987 , 0.36052 , 0.367659 , 0.413759 , 0.422242 , 0.40967 , 0.420873 , 0.440761 , 0.287353 , 0.354667 , 0.325306 , 0.144228 , 0.141632 
 774 , 0.201859 , 0.27079 , 0.219246 , 0.275865 , 0.305409 , 0.260897 , 0.300458 , 0.323731 , 0.306773 , 0.344288 , 0.300443 , 0.315799 , 0.347135 , 0.273775 , 0.313341 , 0.289381 , 0.301941 , 0.291655 , 0.293466 , 0.306603 , 0.350583 , 0.353564 , 0.255334 , 0.360958 , 0.368204 , 0.414308 , 0.422798 , 0.410203 , 0.421399 , 0.441224 , 0.287714 , 0.355166 , 0.325737 , 0.144559 , 0.141961 
 775 , 0.202249 , 0.27128 , 0.21971 , 0.276204 , 0.305846 , 0.261258 , 0.300812 , 0.324146 , 0.307196 , 0.344685 , 0.300907 , 0.316203 , 0.347524 , 0.27419 , 0.313759 , 0.2898 , 0.302437 , 0.292095 , 0.293909 , 0.307061 , 0.351043 , 0.354013 , 0.2557 , 0.361376 , 0.368604 , 0.414836 , 0.423324 , 0.410712 , 0.421909 , 0.441624 , 0.288011 , 0.355532 , 0.3261 , 0.14486 , 0.142291 
 776 , 0.202633 , 0.271777 , 0.220186 , 0.276551 , 0.306306 , 0.261623 , 0.301167 , 0.324555 , 0.307624 , 0.345094 , 0.301367 , 0.31662 , 0.347924 , 0.274627 , 0.314176 , 0.290231 , 0.30294 , 0.292526 , 0.294354 , 0.307534 , 0.351501 , 0.354451 , 0.256068 , 0.361805 , 0.368968 , 0.41536 , 0.423845 , 0.411232 , 0.422418 , 0.442019 , 0.288298 , 0.355884 , 0.326474 , 0.145166 , 0.142636 
 777 , 0.203006 , 0.272271 , 0.220649 , 0.276903 , 0.306763 , 0.261993 , 0.301518 , 0.324963 , 0.308044 , 0.345504 , 0.30182 , 0.317031 , 0.348317 , 0.275059 , 0.314584 , 0.290652 , 0.303442 , 0.292948 , 0.294797 , 0.308004 , 0.351954 , 0.354878 , 0.256417 , 0.362233 , 0.369336 , 0.415889 , 0.424354 , 0.411745 , 0.422912 , 0.442429 , 0.288567 , 0.35623 , 0.326852 , 0.145472 , 0.14297 
 778 , 0.203312 , 0.272763 , 0.221014 , 0.277274 , 0.307147 , 0.262383 , 0.301814 , 0.325314 , 0.308424 , 0.345872 , 0.302192 , 0.317371 , 0.348658 , 0.275437 , 0.314914 , 0.290979 , 0.303878 , 0.293301 , 0.295193 , 0.308414 , 0.352301 , 0.355213 , 0.256701 , 0.362641 , 0.369741 , 0.416403 , 0.424724 , 0.412159 , 0.423271 , 0.44287 , 0.288774 , 0.356514 , 0.327231 , 0.14575 , 0.143242 
 779 , 0.20359 , 0.273255 , 0.22134 , 0.2776 , 0.307471 , 0.262766 , 0.30207 , 0.32561 , 0.30878 , 0.346194 , 0.30253 , 0.317637 , 0.348938 , 0.275731 , 0.315207 , 0.291227 , 0.304273 , 0.293642 , 0.295542 , 0.308765 , 0.352581 , 0.355501 , 0.256965 , 0.363015 , 0.370204 , 0.41685 , 0.42503 , 0.412505 , 0.423525 , 0.44327 , 0.288989 , 0.356754 , 0.327586 , 0.146 , 0.143494 
 780 , 0.203876 , 0.273757 , 0.221664 , 0.277931 , 0.3078 , 0.263148 , 0.302326 , 0.325906 , 0.309135 , 0.346527 , 0.302872 , 0.317908 , 0.349223 , 0.276029 , 0.315505 , 0.291474 , 0.304673 , 0.293988 , 0.295901 , 0.30912 , 0.352861 , 0.355795 , 0.257234 , 0.363394 , 0.370674 , 0.417303 , 0.425342 , 0.412851 , 0.423784 , 0.443676 , 0.289202 , 0.356999 , 0.327945 , 0.146248 , 0.143749 
 781 , 0.204191 , 0.274237 , 0.222111 , 0.278262 , 0.308168 , 0.263449 , 0.302559 , 0.326185 , 0.309488 , 0.346846 , 0.303188 , 0.318214 , 0.349486 , 0.276349 , 0.315818 , 0.291756 , 0.305026 , 0.294304 , 0.296208 , 0.309452 , 0.353181 , 0.356121 , 0.257566 , 0.363776 , 0.371116 , 0.417673 , 0.425714 , 0.413246 , 0.424044 , 0.44405 , 0.289451 , 0.357242 , 0.32821 , 0.146507 , 0.144015 
