AUG5MAT00005.spu,AUG5MAT00004.spu,AUG5MAT00003.spu,
Wavelength,AUG5MAT00006.spu,AUG5MAT00007.spu,AUG5MAT00008.spu,AUG5MAT00009.spu,AUG5MAT00010.spu,AUG5MAT00011.spu,AUG5MAT00012.spu,AUG5MAT00013.spu,AUG5MAT00014.spu,AUG5MAT00015.spu,AUG5MAT00016.spu,AUG5MAT00017.spu,AUG5MAT00018.spu,AUG5MAT00019.spu,AUG5MAT00020.spu,AUG5MAT00021.spu,AUG5MAT00022.spu,AUG5MAT00023.spu,AUG5MAT00024.spu,AUG5MAT00025.spu,AUG5MAT00026.spu,AUG5MAT00027.spu,AUG5MAT00028.spu,AUG5MAT00029.spu,AUG5MAT00030.spu,AUG5MAT00031.spu,AUG5MAT00032.spu,AUG5MAT00033.spu,AUG5MAT00034.spu,AUG5MAT00035.spu,AUG5MAT00036.spu,AUG5MAT00037.spu,AUG5MAT00038.spu,AUG5MAT00039.spu,AUG5MAT00040.spu,AUG5MAT00041.spu,AUG5MAT00042.spu,AUG5MAT00043.spu,AUG5MAT00044.spu,AUG5MAT00045.spu,AUG5MAT00046.spu,AUG5MAT00047.spu,AUG5MAT00048.spu,AUG5MAT00049.spu,AUG5MAT00050.spu,AUG5MAT00051.spu,AUG5MAT00052.spu,AUG5MAT00053.spu,AUG5MAT00054.spu,AUG5MAT00055.spu,AUG5MAT00056.spu,AUG5MAT00057.spu,AUG5MAT00058.spu,AUG5MAT00059.spu,AUG5MAT00060.spu,AUG5MAT00061.spu,AUG5MAT00062.spu,AUG5MAT00063.spu,AUG5MAT00064.spu,AUG5MAT00065.spu,AUG5MAT00066.spu,AUG5MAT00067.spu,AUG5MAT00068.spu,AUG5MAT00069.spu,AUG5MAT00070.spu,AUG5MAT00071.spu,AUG5MAT00072.spu,AUG5MAT00073.spu,AUG5MAT00074.spu,AUG5MAT00075.spu,AUG5MAT00076.spu,AUG5MAT00077.spu,AUG5MAT00078.spu,AUG5MAT00079.spu,AUG5MAT00080.spu,AUG5MAT00081.spu,AUG5MAT00082.spu,AUG5MAT00083.spu,AUG5MAT00084.spu,AUG5MAT00085.spu
 1018 , 0.382977 , 0.408517 , 0.352283 , 0.267192 , 0.226071 , 0.336785 , 0.410384 , 0.27593 , 0.28138 , 0.351692 , 0.213025 , 0.182965 , 0.362854 , 0.333006 , 0.375967 , 0.33187 , 0.127527 , 0.215376 , 0.36374 , 0.35644 , 0.466251 , 0.321822 , 0.449923 , 0.337487 , 0.256581 , 0.435551 , 0.263514 , 0.289968 , 0.334193 , 0.372545 , 0.307054 , 0.183383 , 0.348761 , 0.422321 , 0.2032 , 0.265899 , 0.464072 , 0.135519 , 0.058001 , 0.33304 , 0.264768 , 0.311373 , 0.289628 , 0.184509 , 0.190265 , 0.279642 , 0.250156 , 0.253104 , 0.256983 , 0.248328 , 0.342296 , 0.119742 , 0.370951 , 0.357415 , 0.196858 , 0.352868 , 0.288653 , 0.409654 , 0.349073 , 0.393666 , 0.291049 , 0.120266 , 0.264467 , 0.081374 , 0.297346 , 0.26226 , 0.265899 , 0.216563 , 0.229643 , 0.436677 , 0.458555 , 0.398503 , 0.377037 , 0.338941 , 0.266434 , 0.338055 , 0.081753 , 0.337153 , 0.289243 , 0.34462 
 1019 , 0.382537 , 0.408675 , 0.354064 , 0.268287 , 0.224935 , 0.337593 , 0.412653 , 0.275294 , 0.282479 , 0.3525 , 0.211973 , 0.183326 , 0.363663 , 0.334117 , 0.379207 , 0.332296 , 0.125564 , 0.213576 , 0.36449 , 0.356556 , 0.466493 , 0.321194 , 0.449395 , 0.33828 , 0.257029 , 0.436131 , 0.263108 , 0.289726 , 0.334073 , 0.372631 , 0.30603 , 0.18365 , 0.347795 , 0.422386 , 0.202312 , 0.266555 , 0.466493 , 0.134431 , 0.05703 , 0.33305 , 0.264404 , 0.311237 , 0.289078 , 0.184433 , 0.190176 , 0.280127 , 0.250598 , 0.252877 , 0.256805 , 0.249 , 0.34299 , 0.120072 , 0.369547 , 0.358903 , 0.196021 , 0.352036 , 0.288312 , 0.411044 , 0.349645 , 0.394288 , 0.291067 , 0.119787 , 0.265075 , 0.081061 , 0.29847 , 0.261996 , 0.265036 , 0.216197 , 0.2285 , 0.437282 , 0.458905 , 0.398925 , 0.377034 , 0.339163 , 0.266382 , 0.338112 , 0.080692 , 0.338548 , 0.289681 , 0.345236 
 1020 , 0.381587 , 0.408159 , 0.355126 , 0.268845 , 0.222369 , 0.33747 , 0.412984 , 0.273541 , 0.28238 , 0.35204 , 0.20988 , 0.18362 , 0.361986 , 0.3334 , 0.380686 , 0.333076 , 0.122995 , 0.211613 , 0.364032 , 0.356786 , 0.466364 , 0.320765 , 0.448233 , 0.338443 , 0.256618 , 0.434156 , 0.262729 , 0.287808 , 0.33231 , 0.371853 , 0.305263 , 0.182636 , 0.347159 , 0.420867 , 0.200577 , 0.266212 , 0.466045 , 0.133002 , 0.055638 , 0.332305 , 0.263176 , 0.310311 , 0.288082 , 0.183028 , 0.189317 , 0.279763 , 0.250832 , 0.251939 , 0.255489 , 0.248148 , 0.343631 , 0.119764 , 0.367733 , 0.357602 , 0.194338 , 0.350553 , 0.286841 , 0.410619 , 0.348434 , 0.393372 , 0.289122 , 0.118752 , 0.264042 , 0.080176 , 0.297911 , 0.260923 , 0.263036 , 0.214917 , 0.226993 , 0.437868 , 0.45644 , 0.397889 , 0.375795 , 0.337034 , 0.264629 , 0.337359 , 0.079214 , 0.338108 , 0.289978 , 0.345001 
 1021 , 0.380321 , 0.40733 , 0.355743 , 0.269083 , 0.219095 , 0.336793 , 0.412281 , 0.271246 , 0.281618 , 0.350942 , 0.207241 , 0.183854 , 0.359079 , 0.331679 , 0.381193 , 0.334088 , 0.120051 , 0.209527 , 0.36303 , 0.357062 , 0.466014 , 0.320402 , 0.446739 , 0.338257 , 0.255727 , 0.430924 , 0.262338 , 0.285032 , 0.32969 , 0.370591 , 0.304581 , 0.180953 , 0.346639 , 0.418529 , 0.198384 , 0.265322 , 0.464108 , 0.13139 , 0.054029 , 0.331165 , 0.261449 , 0.308923 , 0.286832 , 0.180903 , 0.188017 , 0.278975 , 0.250926 , 0.250652 , 0.253564 , 0.246461 , 0.344225 , 0.11909 , 0.365646 , 0.354905 , 0.192237 , 0.348741 , 0.284742 , 0.409325 , 0.346321 , 0.391654 , 0.286234 , 0.117424 , 0.262176 , 0.07902 , 0.296483 , 0.259393 , 0.260455 , 0.213182 , 0.225264 , 0.438452 , 0.45254 , 0.396131 , 0.3739 , 0.333697 , 0.262014 , 0.336167 , 0.0775 , 0.336686 , 0.290146 , 0.344303 
 1022 , 0.3797 , 0.405189 , 0.356666 , 0.268431 , 0.21809 , 0.335183 , 0.411137 , 0.268738 , 0.279714 , 0.349552 , 0.204849 , 0.182585 , 0.356644 , 0.329051 , 0.381128 , 0.334352 , 0.117987 , 0.208046 , 0.359445 , 0.355924 , 0.465786 , 0.319314 , 0.445369 , 0.337192 , 0.254336 , 0.427865 , 0.261518 , 0.282364 , 0.327522 , 0.368992 , 0.304003 , 0.179488 , 0.345562 , 0.416399 , 0.195982 , 0.264124 , 0.462622 , 0.130201 , 0.052702 , 0.330407 , 0.258627 , 0.306983 , 0.286058 , 0.178445 , 0.186463 , 0.277911 , 0.250168 , 0.248913 , 0.251212 , 0.244706 , 0.344418 , 0.117384 , 0.364422 , 0.351784 , 0.190882 , 0.346795 , 0.281951 , 0.407549 , 0.3441 , 0.389587 , 0.283798 , 0.115604 , 0.259816 , 0.077108 , 0.294389 , 0.257338 , 0.257405 , 0.210685 , 0.22363 , 0.438216 , 0.448354 , 0.394285 , 0.371765 , 0.33039 , 0.259169 , 0.334765 , 0.075775 , 0.334609 , 0.28944 , 0.34338 
 1023 , 0.380279 , 0.402872 , 0.358556 , 0.26709 , 0.218808 , 0.33415 , 0.409795 , 0.267174 , 0.276947 , 0.348877 , 0.203026 , 0.180405 , 0.355365 , 0.327695 , 0.381054 , 0.334384 , 0.116664 , 0.207009 , 0.354221 , 0.353485 , 0.465926 , 0.317671 , 0.444605 , 0.336018 , 0.253049 , 0.426452 , 0.259916 , 0.280986 , 0.326546 , 0.367682 , 0.303501 , 0.178714 , 0.344665 , 0.415094 , 0.193804 , 0.263045 , 0.462986 , 0.129233 , 0.051685 , 0.329966 , 0.256429 , 0.305431 , 0.285851 , 0.176438 , 0.185364 , 0.276836 , 0.248826 , 0.246946 , 0.249411 , 0.243002 , 0.343951 , 0.11532 , 0.364207 , 0.349703 , 0.190362 , 0.345089 , 0.280066 , 0.40628 , 0.342596 , 0.388881 , 0.282314 , 0.11368 , 0.257551 , 0.074808 , 0.292439 , 0.255447 , 0.254862 , 0.208113 , 0.222043 , 0.437654 , 0.446987 , 0.393104 , 0.370622 , 0.328303 , 0.25682 , 0.333899 , 0.074256 , 0.333067 , 0.288629 , 0.343064 
 1024 , 0.382186 , 0.401559 , 0.361795 , 0.265514 , 0.220077 , 0.334992 , 0.408565 , 0.267333 , 0.27388 , 0.349692 , 0.201834 , 0.178214 , 0.3555 , 0.329373 , 0.381571 , 0.33479 , 0.115626 , 0.206031 , 0.348836 , 0.350324 , 0.46656 , 0.315832 , 0.444719 , 0.335562 , 0.252403 , 0.427529 , 0.257468 , 0.281585 , 0.327046 , 0.367145 , 0.303017 , 0.178864 , 0.344622 , 0.414916 , 0.192148 , 0.26247 , 0.465994 , 0.128155 , 0.050838 , 0.329614 , 0.256298 , 0.30506 , 0.286062 , 0.175467 , 0.185265 , 0.276001 , 0.247367 , 0.245023 , 0.248895 , 0.241419 , 0.34282 , 0.113662 , 0.364767 , 0.34972 , 0.190458 , 0.343894 , 0.280332 , 0.406304 , 0.342333 , 0.390782 , 0.281904 , 0.112044 , 0.25589 , 0.072583 , 0.291361 , 0.2543 , 0.253556 , 0.206132 , 0.220407 , 0.437383 , 0.450561 , 0.393076 , 0.371347 , 0.328148 , 0.255464 , 0.334113 , 0.073042 , 0.333061 , 0.288535 , 0.343973 
 1025 , 0.384244 , 0.400387 , 0.363291 , 0.263255 , 0.220403 , 0.335652 , 0.407276 , 0.267392 , 0.27113 , 0.349256 , 0.200291 , 0.174827 , 0.353875 , 0.33091 , 0.380981 , 0.334458 , 0.114313 , 0.205779 , 0.345243 , 0.347894 , 0.466355 , 0.313562 , 0.444758 , 0.334839 , 0.25154 , 0.429158 , 0.254331 , 0.281847 , 0.327132 , 0.365959 , 0.302009 , 0.17819 , 0.343976 , 0.414265 , 0.190415 , 0.261568 , 0.468244 , 0.127317 , 0.049774 , 0.328674 , 0.256237 , 0.304678 , 0.28604 , 0.174009 , 0.185152 , 0.274819 , 0.24552 , 0.24246 , 0.248508 , 0.239663 , 0.341039 , 0.111656 , 0.364586 , 0.349357 , 0.190387 , 0.342726 , 0.2809 , 0.406261 , 0.341549 , 0.392691 , 0.281231 , 0.11063 , 0.254287 , 0.070559 , 0.290054 , 0.253048 , 0.252375 , 0.204361 , 0.218508 , 0.43691 , 0.454259 , 0.392691 , 0.371688 , 0.328023 , 0.253872 , 0.33397 , 0.071579 , 0.332659 , 0.288215 , 0.344054 
 1026 , 0.386192 , 0.399414 , 0.360722 , 0.259717 , 0.218865 , 0.335684 , 0.406198 , 0.266854 , 0.269267 , 0.346174 , 0.198249 , 0.169236 , 0.348962 , 0.331553 , 0.378142 , 0.332437 , 0.11257 , 0.207009 , 0.345569 , 0.347131 , 0.464465 , 0.310684 , 0.44452 , 0.333618 , 0.250145 , 0.431556 , 0.250235 , 0.281252 , 0.326364 , 0.363678 , 0.299914 , 0.175796 , 0.341953 , 0.412792 , 0.188665 , 0.259969 , 0.468417 , 0.127007 , 0.048314 , 0.326688 , 0.256129 , 0.304169 , 0.285427 , 0.171548 , 0.184904 , 0.272922 , 0.24298 , 0.238765 , 0.248236 , 0.237701 , 0.33804 , 0.10906 , 0.362861 , 0.348099 , 0.189902 , 0.341623 , 0.28166 , 0.405806 , 0.339608 , 0.39418 , 0.280009 , 0.109771 , 0.252787 , 0.069065 , 0.288305 , 0.251634 , 0.251477 , 0.203001 , 0.216212 , 0.435961 , 0.45744 , 0.391532 , 0.370865 , 0.327987 , 0.251785 , 0.333075 , 0.069697 , 0.33134 , 0.287359 , 0.342166 
 1027 , 0.385713 , 0.396632 , 0.35457 , 0.255977 , 0.217964 , 0.333682 , 0.407545 , 0.2625 , 0.268213 , 0.341764 , 0.197076 , 0.163582 , 0.345483 , 0.327516 , 0.374638 , 0.328354 , 0.11125 , 0.208285 , 0.346556 , 0.34698 , 0.462424 , 0.308661 , 0.443105 , 0.332303 , 0.247264 , 0.431472 , 0.248297 , 0.279037 , 0.325522 , 0.362624 , 0.296826 , 0.172451 , 0.337983 , 0.411996 , 0.186855 , 0.257306 , 0.465144 , 0.126508 , 0.046563 , 0.325461 , 0.254122 , 0.302171 , 0.283779 , 0.167905 , 0.183353 , 0.269995 , 0.239964 , 0.23501 , 0.246242 , 0.236172 , 0.334978 , 0.106117 , 0.360703 , 0.345467 , 0.188682 , 0.339842 , 0.278686 , 0.40268 , 0.336223 , 0.392873 , 0.278121 , 0.108937 , 0.249961 , 0.067418 , 0.285963 , 0.249794 , 0.249749 , 0.200176 , 0.213859 , 0.433991 , 0.455895 , 0.389784 , 0.366657 , 0.328069 , 0.248504 , 0.331688 , 0.067395 , 0.328695 , 0.285388 , 0.337664 
 1028 , 0.385039 , 0.393702 , 0.348163 , 0.252048 , 0.216938 , 0.331677 , 0.408845 , 0.258121 , 0.267046 , 0.337371 , 0.195985 , 0.158022 , 0.342123 , 0.323215 , 0.370971 , 0.324117 , 0.110015 , 0.209367 , 0.347511 , 0.346748 , 0.460334 , 0.306612 , 0.441648 , 0.330903 , 0.244153 , 0.431202 , 0.246282 , 0.27674 , 0.324602 , 0.361606 , 0.293626 , 0.168998 , 0.333923 , 0.411207 , 0.184998 , 0.254561 , 0.461704 , 0.125949 , 0.044692 , 0.324206 , 0.251998 , 0.300022 , 0.281954 , 0.164167 , 0.181683 , 0.266912 , 0.236861 , 0.23115 , 0.24412 , 0.234565 , 0.331828 , 0.10304 , 0.358425 , 0.342753 , 0.187282 , 0.337934 , 0.275642 , 0.399334 , 0.332697 , 0.391379 , 0.276138 , 0.107976 , 0.246995 , 0.065674 , 0.28347 , 0.247853 , 0.247947 , 0.19721 , 0.211423 , 0.431932 , 0.454267 , 0.387863 , 0.362269 , 0.328078 , 0.245106 , 0.330218 , 0.064983 , 0.326006 , 0.283269 , 0.333003 
 1029 , 0.381809 , 0.391047 , 0.342621 , 0.24834 , 0.214798 , 0.331612 , 0.408029 , 0.256662 , 0.265233 , 0.33758 , 0.197655 , 0.159577 , 0.344658 , 0.317917 , 0.367952 , 0.320976 , 0.111713 , 0.20616 , 0.347123 , 0.345463 , 0.459569 , 0.306214 , 0.441054 , 0.329564 , 0.239835 , 0.428358 , 0.245198 , 0.275187 , 0.323274 , 0.362406 , 0.29147 , 0.166889 , 0.332217 , 0.411421 , 0.184293 , 0.252792 , 0.458564 , 0.124864 , 0.042402 , 0.323824 , 0.249994 , 0.297476 , 0.278829 , 0.162237 , 0.179479 , 0.263956 , 0.235011 , 0.229093 , 0.241762 , 0.233346 , 0.330202 , 0.100687 , 0.3563 , 0.341316 , 0.184232 , 0.335682 , 0.273938 , 0.395416 , 0.329925 , 0.388188 , 0.274393 , 0.105972 , 0.24426 , 0.063914 , 0.280916 , 0.246125 , 0.246719 , 0.19448 , 0.209841 , 0.430418 , 0.452901 , 0.384945 , 0.358654 , 0.327005 , 0.242944 , 0.328892 , 0.062887 , 0.325311 , 0.280744 , 0.32963 
 1030 , 0.378005 , 0.387854 , 0.338442 , 0.245833 , 0.212048 , 0.330678 , 0.408008 , 0.256736 , 0.264056 , 0.339434 , 0.197318 , 0.16101 , 0.345158 , 0.315593 , 0.366248 , 0.318937 , 0.112646 , 0.201966 , 0.34757 , 0.342906 , 0.456616 , 0.304363 , 0.440561 , 0.326302 , 0.236738 , 0.425826 , 0.242794 , 0.273512 , 0.320318 , 0.359843 , 0.289095 , 0.164465 , 0.331088 , 0.409095 , 0.182373 , 0.251822 , 0.45635 , 0.123726 , 0.040057 , 0.322004 , 0.247624 , 0.294236 , 0.274443 , 0.160517 , 0.176904 , 0.261045 , 0.233155 , 0.226839 , 0.240592 , 0.231713 , 0.329274 , 0.097994 , 0.354491 , 0.339407 , 0.181219 , 0.334094 , 0.273135 , 0.39238 , 0.326956 , 0.38476 , 0.273856 , 0.102924 , 0.243199 , 0.061952 , 0.277471 , 0.243132 , 0.244862 , 0.1919 , 0.208221 , 0.426963 , 0.451204 , 0.380856 , 0.357469 , 0.324322 , 0.240936 , 0.32664 , 0.060421 , 0.322392 , 0.277771 , 0.327378 
 1031 , 0.373885 , 0.384374 , 0.334425 , 0.243504 , 0.209001 , 0.329469 , 0.408211 , 0.257241 , 0.26299 , 0.341848 , 0.196428 , 0.162484 , 0.345119 , 0.313947 , 0.364816 , 0.317085 , 0.113401 , 0.197331 , 0.348268 , 0.339903 , 0.452948 , 0.302028 , 0.440082 , 0.322385 , 0.233797 , 0.423257 , 0.239906 , 0.271721 , 0.31678 , 0.356262 , 0.286556 , 0.161841 , 0.330052 , 0.405983 , 0.180046 , 0.251033 , 0.454273 , 0.12252 , 0.037586 , 0.319702 , 0.245029 , 0.290658 , 0.269554 , 0.158764 , 0.174109 , 0.258006 , 0.231214 , 0.224429 , 0.239696 , 0.229889 , 0.328499 , 0.09509 , 0.352686 , 0.33728 , 0.178073 , 0.332602 , 0.272536 , 0.38944 , 0.323804 , 0.381108 , 0.273617 , 0.099481 , 0.24254 , 0.059849 , 0.273634 , 0.239674 , 0.24275 , 0.189254 , 0.206517 , 0.422846 , 0.449339 , 0.376269 , 0.356888 , 0.321076 , 0.238881 , 0.324037 , 0.057754 , 0.31877 , 0.274538 , 0.325306 
 1032 , 0.368799 , 0.382812 , 0.331657 , 0.242225 , 0.207336 , 0.325971 , 0.408649 , 0.256359 , 0.259714 , 0.343599 , 0.192305 , 0.161502 , 0.343759 , 0.312673 , 0.363402 , 0.317645 , 0.11048 , 0.192361 , 0.349163 , 0.335571 , 0.449971 , 0.299486 , 0.438683 , 0.319909 , 0.232869 , 0.4211 , 0.238306 , 0.269203 , 0.312934 , 0.352124 , 0.283581 , 0.159819 , 0.329675 , 0.401845 , 0.177972 , 0.250153 , 0.453747 , 0.119953 , 0.035465 , 0.317014 , 0.243006 , 0.288148 , 0.265588 , 0.156752 , 0.171168 , 0.256099 , 0.22828 , 0.222605 , 0.23871 , 0.227936 , 0.32787 , 0.092582 , 0.351133 , 0.334907 , 0.175586 , 0.331203 , 0.269668 , 0.388065 , 0.321 , 0.378239 , 0.272924 , 0.095782 , 0.24253 , 0.056967 , 0.270349 , 0.235659 , 0.240249 , 0.186033 , 0.204441 , 0.417739 , 0.446843 , 0.373954 , 0.355518 , 0.317412 , 0.237265 , 0.320961 , 0.055163 , 0.315275 , 0.271556 , 0.32384 
 1033 , 0.36443 , 0.382997 , 0.330194 , 0.24091 , 0.206624 , 0.322833 , 0.407833 , 0.255004 , 0.255902 , 0.342914 , 0.187619 , 0.159535 , 0.34236 , 0.311033 , 0.36198 , 0.317679 , 0.106721 , 0.187774 , 0.349692 , 0.332195 , 0.449008 , 0.298469 , 0.436211 , 0.318793 , 0.231981 , 0.418657 , 0.237224 , 0.266605 , 0.308872 , 0.350064 , 0.281276 , 0.158521 , 0.329507 , 0.399303 , 0.176484 , 0.249423 , 0.453459 , 0.117318 , 0.03341 , 0.314176 , 0.241253 , 0.286508 , 0.263656 , 0.154863 , 0.168968 , 0.254688 , 0.225324 , 0.221212 , 0.23759 , 0.226621 , 0.326558 , 0.090193 , 0.349321 , 0.333464 , 0.173114 , 0.328902 , 0.265973 , 0.38824 , 0.318804 , 0.375997 , 0.271067 , 0.09256 , 0.242129 , 0.053701 , 0.267863 , 0.23284 , 0.237623 , 0.183218 , 0.202584 , 0.413991 , 0.443959 , 0.374196 , 0.353223 , 0.31396 , 0.236254 , 0.318665 , 0.052676 , 0.314121 , 0.269426 , 0.322867 
 1034 , 0.360966 , 0.384366 , 0.32962 , 0.239181 , 0.206426 , 0.320711 , 0.405585 , 0.25356 , 0.252147 , 0.339931 , 0.183254 , 0.1573 , 0.341306 , 0.308824 , 0.360488 , 0.316381 , 0.103149 , 0.183538 , 0.34977 , 0.330121 , 0.449864 , 0.299069 , 0.432875 , 0.318574 , 0.230444 , 0.415729 , 0.236237 , 0.264083 , 0.304589 , 0.350254 , 0.279737 , 0.157734 , 0.329325 , 0.398651 , 0.175475 , 0.248836 , 0.452897 , 0.114969 , 0.031246 , 0.311223 , 0.239531 , 0.28538 , 0.263449 , 0.153121 , 0.167506 , 0.253388 , 0.222598 , 0.220027 , 0.236326 , 0.225953 , 0.324461 , 0.087746 , 0.347104 , 0.333009 , 0.170377 , 0.32558 , 0.262069 , 0.389491 , 0.317066 , 0.374083 , 0.268095 , 0.089777 , 0.241084 , 0.050217 , 0.265947 , 0.231329 , 0.234912 , 0.1809 , 0.201028 , 0.41184 , 0.440799 , 0.376353 , 0.350165 , 0.310761 , 0.235686 , 0.317249 , 0.050189 , 0.315296 , 0.268023 , 0.32218 
 1035 , 0.35865 , 0.384434 , 0.331442 , 0.239403 , 0.206144 , 0.319848 , 0.404217 , 0.251768 , 0.25054 , 0.336321 , 0.178513 , 0.155207 , 0.340569 , 0.308287 , 0.360146 , 0.313942 , 0.099871 , 0.180651 , 0.34878 , 0.32859 , 0.450823 , 0.299847 , 0.429851 , 0.31862 , 0.228791 , 0.413807 , 0.235144 , 0.262151 , 0.3016 , 0.350918 , 0.278847 , 0.156552 , 0.328394 , 0.398897 , 0.173517 , 0.247626 , 0.452001 , 0.111672 , 0.029189 , 0.308974 , 0.237695 , 0.284183 , 0.26421 , 0.151422 , 0.166338 , 0.251734 , 0.219598 , 0.219168 , 0.234686 , 0.225007 , 0.322382 , 0.085368 , 0.345392 , 0.333491 , 0.168297 , 0.322488 , 0.25908 , 0.39068 , 0.315304 , 0.372622 , 0.265438 , 0.087517 , 0.239967 , 0.047091 , 0.265399 , 0.231091 , 0.232894 , 0.179222 , 0.200769 , 0.409827 , 0.438414 , 0.37821 , 0.348501 , 0.309566 , 0.234591 , 0.317107 , 0.04842 , 0.315366 , 0.267191 , 0.321908 
 1036 , 0.357336 , 0.382951 , 0.335353 , 0.241579 , 0.205244 , 0.319955 , 0.403099 , 0.249102 , 0.250829 , 0.332123 , 0.173392 , 0.15312 , 0.339663 , 0.309029 , 0.360711 , 0.310538 , 0.096614 , 0.179277 , 0.346202 , 0.327288 , 0.451596 , 0.299572 , 0.427541 , 0.318586 , 0.227031 , 0.413272 , 0.233693 , 0.260554 , 0.300103 , 0.351053 , 0.278288 , 0.154567 , 0.326299 , 0.399114 , 0.170329 , 0.245128 , 0.450641 , 0.107043 , 0.027225 , 0.307385 , 0.235571 , 0.282883 , 0.265266 , 0.149448 , 0.164997 , 0.249348 , 0.215841 , 0.218373 , 0.2322 , 0.223476 , 0.320509 , 0.083027 , 0.344369 , 0.33442 , 0.166975 , 0.319682 , 0.257162 , 0.390798 , 0.313411 , 0.371348 , 0.263075 , 0.085665 , 0.238455 , 0.044406 , 0.266026 , 0.231647 , 0.231362 , 0.178014 , 0.201606 , 0.407453 , 0.436986 , 0.378625 , 0.347594 , 0.310191 , 0.232676 , 0.317999 , 0.047424 , 0.313494 , 0.266624 , 0.321632 
 1037 , 0.354606 , 0.381136 , 0.336722 , 0.242627 , 0.202229 , 0.318135 , 0.398864 , 0.244407 , 0.248641 , 0.328053 , 0.167973 , 0.150251 , 0.336554 , 0.307213 , 0.359598 , 0.3082 , 0.091746 , 0.177579 , 0.341993 , 0.324204 , 0.451222 , 0.294427 , 0.426359 , 0.317042 , 0.225251 , 0.413535 , 0.231153 , 0.257477 , 0.298477 , 0.346947 , 0.276002 , 0.151032 , 0.322865 , 0.395182 , 0.166378 , 0.240251 , 0.448851 , 0.101118 , 0.024985 , 0.305015 , 0.232676 , 0.281318 , 0.263072 , 0.146012 , 0.161486 , 0.245528 , 0.209994 , 0.216303 , 0.227906 , 0.220794 , 0.319173 , 0.080305 , 0.343672 , 0.332867 , 0.165519 , 0.316679 , 0.255084 , 0.386999 , 0.310866 , 0.368607 , 0.260227 , 0.082771 , 0.235621 , 0.041636 , 0.265086 , 0.229451 , 0.22852 , 0.175604 , 0.20079 , 0.402769 , 0.435653 , 0.374916 , 0.34317 , 0.308903 , 0.229764 , 0.317176 , 0.046093 , 0.308953 , 0.264388 , 0.319368 
 1038 , 0.352107 , 0.378948 , 0.337741 , 0.24284 , 0.199081 , 0.316181 , 0.39392 , 0.239254 , 0.246131 , 0.323381 , 0.162927 , 0.147216 , 0.33301 , 0.304617 , 0.358472 , 0.305273 , 0.087329 , 0.175825 , 0.33709 , 0.320845 , 0.450393 , 0.288561 , 0.424469 , 0.314574 , 0.223109 , 0.413028 , 0.228051 , 0.25412 , 0.296561 , 0.342589 , 0.273523 , 0.147194 , 0.319022 , 0.390717 , 0.162533 , 0.235223 , 0.446757 , 0.095629 , 0.022777 , 0.30231 , 0.229569 , 0.279138 , 0.260219 , 0.142435 , 0.157446 , 0.240966 , 0.204084 , 0.213925 , 0.223409 , 0.217822 , 0.317293 , 0.077177 , 0.342294 , 0.330886 , 0.163583 , 0.313612 , 0.252586 , 0.382562 , 0.308059 , 0.365588 , 0.257144 , 0.07964 , 0.232393 , 0.038555 , 0.263399 , 0.226373 , 0.225083 , 0.172873 , 0.199426 , 0.398012 , 0.433982 , 0.370358 , 0.338408 , 0.306991 , 0.226395 , 0.315786 , 0.044243 , 0.304245 , 0.261592 , 0.316904 
 1039 , 0.351207 , 0.375672 , 0.337001 , 0.23936 , 0.195994 , 0.31404 , 0.386842 , 0.233039 , 0.242732 , 0.317027 , 0.160767 , 0.144049 , 0.328251 , 0.29914 , 0.357533 , 0.30043 , 0.085541 , 0.174234 , 0.330191 , 0.317087 , 0.447774 , 0.28056 , 0.419903 , 0.30859 , 0.21987 , 0.409202 , 0.223143 , 0.25022 , 0.293768 , 0.337966 , 0.27073 , 0.142837 , 0.314194 , 0.384814 , 0.160045 , 0.230461 , 0.443801 , 0.093206 , 0.021165 , 0.298733 , 0.226262 , 0.27473 , 0.255031 , 0.138935 , 0.151901 , 0.234092 , 0.19897 , 0.210684 , 0.218928 , 0.214277 , 0.313451 , 0.072961 , 0.33823 , 0.327452 , 0.159979 , 0.310949 , 0.24881 , 0.376234 , 0.304739 , 0.362012 , 0.253714 , 0.076119 , 0.228102 , 0.034808 , 0.258794 , 0.220063 , 0.219727 , 0.16933 , 0.195917 , 0.393955 , 0.431199 , 0.362999 , 0.333006 , 0.302722 , 0.221804 , 0.312205 , 0.040478 , 0.299785 , 0.256915 , 0.314079 
