  time  ,43:20 PM,43:36 PM,43:46 PM,43:59 PM,44:08 PM,45:32 PM,45:47 PM,45:59 PM,46:13 PM,46:25 PM,47:26 PM,47:37 PM,47:47 PM,47:56 PM,48:06 PM,48:43 PM,48:54 PM,49:04 PM,49:14 PM,49:26 PM,51:21 PM,51:33 PM,51:46 PM,51:59 PM,52:12 PM,53:19 PM,53:29 PM,53:40 PM,53:51 PM,54:04 PM,54:33 PM,54:43 PM,55:01 PM,55:15 PM,55:27 PM,56:16 PM,56:26 PM,56:36 PM,56:50 PM,57:00 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 714 , 0.15768 , 0.18535 , 0.13864 , 0.15769 , 0.14902 , 0.20609 , 0.19698 , 0.13976 , 0.15558 , 0.21061 , 0.13192 , 0.16055 , 0.14855 , 0.19125 , 0.17164 , 0.21777 , 0.19268 , 0.19956 , 0.18271 , 0.17925 , 0.17835 , 0.13811 , 0.16503 , 0.16621 , 0.21825 , 0.10049 , 0.11014 , 0.11143 , 0.12276 , 0.13359 , 0.15348 , 0.11536 , 0.07877 , 0.08504 , 0.08966 , 0.14771 , 0.14831 , 0.17126 , 0.13228 , 0.17902 
 715 , 0.1631 , 0.19172 , 0.14386 , 0.16224 , 0.15408 , 0.20905 , 0.19945 , 0.14182 , 0.15766 , 0.21444 , 0.13425 , 0.16317 , 0.15074 , 0.1935 , 0.17399 , 0.22303 , 0.19632 , 0.20329 , 0.18513 , 0.18114 , 0.1841 , 0.14183 , 0.16901 , 0.17107 , 0.22314 , 0.10209 , 0.11184 , 0.11299 , 0.12442 , 0.13535 , 0.15619 , 0.11702 , 0.08007 , 0.08656 , 0.0915 , 0.15151 , 0.15184 , 0.17496 , 0.13463 , 0.18347 
 716 , 0.1688 , 0.19839 , 0.14934 , 0.16703 , 0.15941 , 0.21221 , 0.2021 , 0.14402 , 0.15988 , 0.2185 , 0.13672 , 0.16595 , 0.15309 , 0.19592 , 0.17651 , 0.22858 , 0.20019 , 0.20724 , 0.18772 , 0.18317 , 0.19013 , 0.14574 , 0.17322 , 0.17619 , 0.2283 , 0.1038 , 0.11366 , 0.11467 , 0.12619 , 0.13724 , 0.15907 , 0.11879 , 0.08145 , 0.08818 , 0.09344 , 0.15552 , 0.15558 , 0.17885 , 0.13713 , 0.18818 
 717 , 0.17472 , 0.20531 , 0.15504 , 0.172 , 0.16494 , 0.21549 , 0.20484 , 0.1463 , 0.16219 , 0.22271 , 0.13929 , 0.16884 , 0.15552 , 0.19843 , 0.17912 , 0.23434 , 0.2042 , 0.21135 , 0.19041 , 0.18528 , 0.1964 , 0.1498 , 0.17758 , 0.1815 , 0.23366 , 0.10557 , 0.11555 , 0.11641 , 0.12803 , 0.13919 , 0.16206 , 0.12063 , 0.08289 , 0.08985 , 0.09547 , 0.15969 , 0.15947 , 0.18289 , 0.13973 , 0.19307 
 718 , 0.18152 , 0.21323 , 0.16158 , 0.1777 , 0.17114 , 0.21948 , 0.2082 , 0.14907 , 0.165 , 0.2276 , 0.14243 , 0.17239 , 0.15861 , 0.20172 , 0.18247 , 0.24104 , 0.20896 , 0.21621 , 0.19376 , 0.18803 , 0.2036 , 0.15453 , 0.18276 , 0.18756 , 0.2399 , 0.10773 , 0.11791 , 0.11859 , 0.13034 , 0.14174 , 0.16568 , 0.12298 , 0.08463 , 0.09186 , 0.09783 , 0.16432 , 0.16401 , 0.18766 , 0.14273 , 0.19852 
 719 , 0.18775 , 0.22056 , 0.16766 , 0.18285 , 0.17682 , 0.22266 , 0.21078 , 0.15128 , 0.1672 , 0.23173 , 0.14506 , 0.17535 , 0.16114 , 0.20429 , 0.18516 , 0.24697 , 0.21299 , 0.22033 , 0.19642 , 0.19009 , 0.21018 , 0.15877 , 0.18733 , 0.19302 , 0.24534 , 0.10951 , 0.11983 , 0.12033 , 0.13217 , 0.14378 , 0.16873 , 0.1249 , 0.08607 , 0.09352 , 0.09985 , 0.16838 , 0.168 , 0.19181 , 0.14522 , 0.20327 
 720 , 0.19414 , 0.22808 , 0.17389 , 0.18813 , 0.18265 , 0.22592 , 0.21342 , 0.15356 , 0.16945 , 0.23595 , 0.14776 , 0.17839 , 0.16374 , 0.20692 , 0.18793 , 0.25305 , 0.21713 , 0.22456 , 0.19915 , 0.1922 , 0.21693 , 0.16312 , 0.19203 , 0.19863 , 0.25092 , 0.11134 , 0.12181 , 0.12212 , 0.13404 , 0.14587 , 0.17185 , 0.12686 , 0.08755 , 0.09523 , 0.10192 , 0.17254 , 0.17209 , 0.19607 , 0.14776 , 0.20814 
 721 , 0.20166 , 0.23685 , 0.18109 , 0.19444 , 0.18941 , 0.23028 , 0.21711 , 0.15655 , 0.17251 , 0.24132 , 0.15122 , 0.1823 , 0.16717 , 0.21067 , 0.19171 , 0.26044 , 0.22236 , 0.22997 , 0.20295 , 0.19528 , 0.22496 , 0.16834 , 0.19775 , 0.20531 , 0.25783 , 0.11373 , 0.12441 , 0.12459 , 0.13668 , 0.14875 , 0.17583 , 0.12955 , 0.08951 , 0.09746 , 0.10454 , 0.17761 , 0.1771 , 0.20137 , 0.15105 , 0.21409 
 722 , 0.20824 , 0.24442 , 0.18739 , 0.19977 , 0.19516 , 0.23351 , 0.21969 , 0.15876 , 0.17469 , 0.24534 , 0.15394 , 0.18523 , 0.16973 , 0.21333 , 0.19451 , 0.26645 , 0.22642 , 0.23415 , 0.2057 , 0.1973 , 0.23187 , 0.17267 , 0.20244 , 0.21095 , 0.26337 , 0.11553 , 0.12636 , 0.1264 , 0.13863 , 0.15085 , 0.1788 , 0.13157 , 0.091 , 0.09916 , 0.10657 , 0.1817 , 0.18114 , 0.20559 , 0.15351 , 0.21886 
 723 , 0.2149 , 0.25206 , 0.19376 , 0.20515 , 0.20098 , 0.23677 , 0.22229 , 0.16098 , 0.17689 , 0.24941 , 0.15669 , 0.18819 , 0.17231 , 0.21603 , 0.19734 , 0.27252 , 0.23052 , 0.23838 , 0.20848 , 0.19934 , 0.23886 , 0.17704 , 0.20719 , 0.21664 , 0.26898 , 0.11734 , 0.12832 , 0.12823 , 0.14059 , 0.15296 , 0.18179 , 0.13361 , 0.09251 , 0.10088 , 0.10862 , 0.18584 , 0.18522 , 0.20985 , 0.15599 , 0.22367 
 724 , 0.22202 , 0.26022 , 0.20058 , 0.21094 , 0.20719 , 0.24042 , 0.22529 , 0.1635 , 0.17941 , 0.25389 , 0.15974 , 0.19151 , 0.1752 , 0.21912 , 0.20054 , 0.27908 , 0.23503 , 0.24305 , 0.21162 , 0.20177 , 0.24636 , 0.18178 , 0.21233 , 0.22276 , 0.27508 , 0.11939 , 0.13055 , 0.1303 , 0.14284 , 0.15538 , 0.18514 , 0.13591 , 0.0942 , 0.10279 , 0.1109 , 0.1903 , 0.18968 , 0.2145 , 0.15878 , 0.22884 
 725 , 0.22886 , 0.26804 , 0.20725 , 0.2164 , 0.2131 , 0.24364 , 0.22796 , 0.16579 , 0.18168 , 0.25796 , 0.16257 , 0.1946 , 0.17782 , 0.2219 , 0.20346 , 0.28522 , 0.23914 , 0.24733 , 0.2144 , 0.20401 , 0.25358 , 0.18633 , 0.21716 , 0.22859 , 0.28076 , 0.1213 , 0.13264 , 0.13217 , 0.14488 , 0.15757 , 0.18825 , 0.13798 , 0.09573 , 0.10456 , 0.11307 , 0.19439 , 0.19388 , 0.21882 , 0.16135 , 0.23347 
 726 , 0.23519 , 0.27524 , 0.21345 , 0.22138 , 0.21852 , 0.24633 , 0.23013 , 0.16771 , 0.18355 , 0.26149 , 0.16504 , 0.19725 , 0.18005 , 0.22416 , 0.20591 , 0.29073 , 0.24271 , 0.25107 , 0.21669 , 0.2058 , 0.26023 , 0.19046 , 0.22149 , 0.23389 , 0.2858 , 0.12294 , 0.13443 , 0.13374 , 0.14659 , 0.15938 , 0.19095 , 0.13973 , 0.09704 , 0.1061 , 0.11499 , 0.19803 , 0.19763 , 0.22263 , 0.16355 , 0.23755 
 727 , 0.24149 , 0.28242 , 0.21962 , 0.22633 , 0.22391 , 0.249 , 0.23228 , 0.16963 , 0.18542 , 0.265 , 0.16749 , 0.1999 , 0.18226 , 0.22641 , 0.20835 , 0.29622 , 0.24627 , 0.25479 , 0.21897 , 0.20758 , 0.26685 , 0.19458 , 0.22581 , 0.23917 , 0.29082 , 0.12457 , 0.13621 , 0.13531 , 0.14828 , 0.16118 , 0.19363 , 0.14147 , 0.09834 , 0.10763 , 0.1169 , 0.20165 , 0.20135 , 0.22642 , 0.16573 , 0.2416 
 728 , 0.24855 , 0.29034 , 0.22643 , 0.23186 , 0.22987 , 0.25238 , 0.23504 , 0.172 , 0.1878 , 0.26922 , 0.17044 , 0.20313 , 0.18507 , 0.22941 , 0.21148 , 0.3025 , 0.25047 , 0.25919 , 0.22194 , 0.20997 , 0.27436 , 0.19925 , 0.23078 , 0.245 , 0.29669 , 0.12651 , 0.13841 , 0.13735 , 0.15046 , 0.16354 , 0.19696 , 0.14367 , 0.10001 , 0.10946 , 0.11913 , 0.20579 , 0.20565 , 0.23088 , 0.16832 , 0.24628 
 729 , 0.25455 , 0.29703 , 0.23226 , 0.23643 , 0.23485 , 0.25475 , 0.23687 , 0.17368 , 0.18943 , 0.27237 , 0.1727 , 0.20554 , 0.18711 , 0.23149 , 0.21377 , 0.30752 , 0.2536 , 0.26247 , 0.22402 , 0.2115 , 0.2807 , 0.20306 , 0.23478 , 0.24978 , 0.3013 , 0.12793 , 0.14003 , 0.13879 , 0.15204 , 0.16524 , 0.19945 , 0.14529 , 0.10127 , 0.11082 , 0.12085 , 0.20902 , 0.20905 , 0.23433 , 0.17016 , 0.24986 
 730 , 0.26046 , 0.30361 , 0.238 , 0.24091 , 0.23975 , 0.25708 , 0.23868 , 0.17533 , 0.19103 , 0.27548 , 0.17492 , 0.20792 , 0.18912 , 0.23353 , 0.21602 , 0.31247 , 0.25668 , 0.2657 , 0.22607 , 0.213 , 0.28694 , 0.20681 , 0.23871 , 0.25447 , 0.30583 , 0.12932 , 0.14162 , 0.14021 , 0.1536 , 0.16692 , 0.20191 , 0.14689 , 0.10251 , 0.11216 , 0.12253 , 0.21219 , 0.21239 , 0.23773 , 0.17197 , 0.25338 
 731 , 0.26627 , 0.31006 , 0.24366 , 0.24534 , 0.24451 , 0.25951 , 0.24058 , 0.17701 , 0.19268 , 0.27857 , 0.17715 , 0.21032 , 0.19117 , 0.23565 , 0.21835 , 0.31735 , 0.25973 , 0.26891 , 0.22817 , 0.21459 , 0.29311 , 0.21051 , 0.24264 , 0.25912 , 0.3103 , 0.13076 , 0.14327 , 0.14168 , 0.15519 , 0.16863 , 0.20436 , 0.14855 , 0.10375 , 0.11354 , 0.12424 , 0.21531 , 0.21575 , 0.2411 , 0.17381 , 0.25684 
 732 , 0.27155 , 0.31589 , 0.24885 , 0.24928 , 0.24875 , 0.26157 , 0.24212 , 0.17841 , 0.19405 , 0.2812 , 0.17908 , 0.21239 , 0.19294 , 0.23743 , 0.22035 , 0.32162 , 0.26246 , 0.27178 , 0.22991 , 0.21585 , 0.2987 , 0.21381 , 0.24613 , 0.26328 , 0.3142 , 0.13198 , 0.1447 , 0.14299 , 0.15652 , 0.17008 , 0.20645 , 0.14998 , 0.10481 , 0.11471 , 0.12574 , 0.21799 , 0.21871 , 0.24401 , 0.17536 , 0.2598 
 733 , 0.27674 , 0.3216 , 0.25393 , 0.25316 , 0.25292 , 0.26359 , 0.24362 , 0.17978 , 0.19539 , 0.28378 , 0.18098 , 0.21443 , 0.19467 , 0.23917 , 0.22232 , 0.3258 , 0.26514 , 0.27461 , 0.23162 , 0.21709 , 0.30419 , 0.21705 , 0.24956 , 0.26736 , 0.31803 , 0.13319 , 0.1461 , 0.14429 , 0.15783 , 0.1715 , 0.2085 , 0.15138 , 0.10585 , 0.11586 , 0.12721 , 0.22063 , 0.22161 , 0.24685 , 0.17688 , 0.26269 
 734 , 0.28136 , 0.32665 , 0.25855 , 0.25656 , 0.25661 , 0.26518 , 0.24478 , 0.18089 , 0.19645 , 0.28587 , 0.18258 , 0.21612 , 0.19609 , 0.24057 , 0.22393 , 0.32936 , 0.26737 , 0.27698 , 0.23296 , 0.21802 , 0.30908 , 0.21988 , 0.25254 , 0.27096 , 0.32129 , 0.13417 , 0.14726 , 0.14534 , 0.1589 , 0.17266 , 0.21022 , 0.15253 , 0.10672 , 0.1168 , 0.12845 , 0.22286 , 0.2241 , 0.24924 , 0.17815 , 0.26512 
 735 , 0.28556 , 0.3312 , 0.26287 , 0.25969 , 0.26 , 0.26653 , 0.24582 , 0.1819 , 0.1974 , 0.28762 , 0.184 , 0.21763 , 0.19731 , 0.24184 , 0.22541 , 0.33252 , 0.26932 , 0.27905 , 0.23412 , 0.21885 , 0.31358 , 0.22247 , 0.25523 , 0.27426 , 0.32419 , 0.13504 , 0.14829 , 0.14624 , 0.15989 , 0.17371 , 0.2118 , 0.15354 , 0.10751 , 0.1176 , 0.12952 , 0.22485 , 0.22633 , 0.25137 , 0.17935 , 0.26729 
 736 , 0.28995 , 0.33598 , 0.26734 , 0.26299 , 0.26356 , 0.26808 , 0.24704 , 0.18305 , 0.1985 , 0.28958 , 0.18556 , 0.21929 , 0.19867 , 0.2433 , 0.22706 , 0.33593 , 0.27146 , 0.28131 , 0.23546 , 0.21986 , 0.31828 , 0.22521 , 0.2581 , 0.27775 , 0.32731 , 0.13601 , 0.14942 , 0.14723 , 0.16103 , 0.17491 , 0.21353 , 0.15467 , 0.10838 , 0.11849 , 0.13068 , 0.227 , 0.22873 , 0.25369 , 0.18068 , 0.26965 
 737 , 0.29424 , 0.34064 , 0.27172 , 0.26622 , 0.26703 , 0.26958 , 0.24823 , 0.18417 , 0.19956 , 0.29148 , 0.18707 , 0.22091 , 0.19999 , 0.24472 , 0.22867 , 0.33925 , 0.27353 , 0.28351 , 0.23675 , 0.22082 , 0.32286 , 0.22788 , 0.26089 , 0.28116 , 0.33035 , 0.13694 , 0.15053 , 0.14819 , 0.16213 , 0.17608 , 0.21522 , 0.15577 , 0.10922 , 0.11935 , 0.13181 , 0.22909 , 0.23106 , 0.25594 , 0.18197 , 0.27193 
 738 , 0.2973 , 0.34409 , 0.27498 , 0.26848 , 0.26947 , 0.27028 , 0.24874 , 0.18476 , 0.20006 , 0.29253 , 0.18806 , 0.2219 , 0.2008 , 0.24545 , 0.22964 , 0.34137 , 0.27476 , 0.28475 , 0.23738 , 0.22122 , 0.32618 , 0.22976 , 0.26277 , 0.28351 , 0.33224 , 0.13754 , 0.15123 , 0.14879 , 0.16278 , 0.17676 , 0.21617 , 0.15646 , 0.10976 , 0.11989 , 0.13255 , 0.23039 , 0.23262 , 0.25733 , 0.18277 , 0.27325 
 739 , 0.30085 , 0.34811 , 0.2787 , 0.27118 , 0.27233 , 0.27144 , 0.24968 , 0.18566 , 0.2009 , 0.29407 , 0.18936 , 0.22326 , 0.20196 , 0.24662 , 0.23095 , 0.34405 , 0.27642 , 0.28647 , 0.23841 , 0.222 , 0.33007 , 0.23202 , 0.26509 , 0.28634 , 0.33471 , 0.13838 , 0.1522 , 0.14964 , 0.16367 , 0.17773 , 0.2175 , 0.15745 , 0.11049 , 0.12065 , 0.13352 , 0.2321 , 0.23458 , 0.25915 , 0.1839 , 0.27505 
 740 , 0.30436 , 0.3521 , 0.28239 , 0.27387 , 0.27518 , 0.27258 , 0.25061 , 0.18655 , 0.20173 , 0.2956 , 0.19065 , 0.22462 , 0.2031 , 0.2478 , 0.23225 , 0.34672 , 0.27807 , 0.28818 , 0.23943 , 0.22277 , 0.33392 , 0.23427 , 0.2674 , 0.28914 , 0.33717 , 0.13922 , 0.15316 , 0.1505 , 0.16456 , 0.17868 , 0.21882 , 0.15844 , 0.11122 , 0.12141 , 0.13449 , 0.23378 , 0.23653 , 0.26097 , 0.18503 , 0.27684 
 741 , 0.30698 , 0.35494 , 0.28516 , 0.27572 , 0.27712 , 0.27309 , 0.25102 , 0.18696 , 0.20208 , 0.29644 , 0.19141 , 0.22537 , 0.20372 , 0.2484 , 0.23295 , 0.34846 , 0.27899 , 0.28914 , 0.23989 , 0.22305 , 0.33675 , 0.23581 , 0.26894 , 0.29104 , 0.33876 , 0.13968 , 0.15371 , 0.15096 , 0.16506 , 0.17918 , 0.21958 , 0.159 , 0.11164 , 0.12182 , 0.13505 , 0.2348 , 0.23773 , 0.26204 , 0.18559 , 0.27786 
 742 , 0.31016 , 0.35838 , 0.2884 , 0.27806 , 0.27955 , 0.27413 , 0.25196 , 0.18774 , 0.20284 , 0.2979 , 0.19252 , 0.22655 , 0.20475 , 0.24949 , 0.23413 , 0.35086 , 0.2805 , 0.2907 , 0.2409 , 0.2238 , 0.34017 , 0.23778 , 0.27099 , 0.29345 , 0.34102 , 0.14043 , 0.15456 , 0.15172 , 0.16589 , 0.18003 , 0.22084 , 0.15984 , 0.11226 , 0.12249 , 0.13591 , 0.23627 , 0.23938 , 0.26364 , 0.18652 , 0.27943 
 743 , 0.31334 , 0.36182 , 0.29165 , 0.2804 , 0.28198 , 0.27517 , 0.2529 , 0.18851 , 0.2036 , 0.29936 , 0.19363 , 0.22773 , 0.20578 , 0.25057 , 0.2353 , 0.35327 , 0.282 , 0.29226 , 0.24191 , 0.22456 , 0.34357 , 0.23975 , 0.27304 , 0.29587 , 0.34328 , 0.14118 , 0.15541 , 0.15248 , 0.16672 , 0.18088 , 0.2221 , 0.16068 , 0.11287 , 0.12317 , 0.13677 , 0.23774 , 0.24103 , 0.26524 , 0.18745 , 0.28101 
 744 , 0.31589 , 0.36456 , 0.29426 , 0.28224 , 0.28389 , 0.27583 , 0.25348 , 0.18901 , 0.20405 , 0.30034 , 0.19445 , 0.22856 , 0.2065 , 0.25126 , 0.23611 , 0.35505 , 0.28305 , 0.29335 , 0.24252 , 0.225 , 0.3463 , 0.24128 , 0.2746 , 0.29772 , 0.34494 , 0.14172 , 0.15599 , 0.15301 , 0.16729 , 0.18145 , 0.223 , 0.16127 , 0.1133 , 0.12366 , 0.13741 , 0.23877 , 0.24226 , 0.26636 , 0.18809 , 0.2821 
 745 , 0.31821 , 0.36706 , 0.29655 , 0.28396 , 0.28568 , 0.27657 , 0.25409 , 0.18953 , 0.2045 , 0.30127 , 0.19525 , 0.22939 , 0.20723 , 0.25195 , 0.23691 , 0.35672 , 0.28403 , 0.29441 , 0.24306 , 0.2255 , 0.34877 , 0.24269 , 0.27605 , 0.29941 , 0.3465 , 0.14225 , 0.15655 , 0.15355 , 0.16783 , 0.18205 , 0.22386 , 0.16185 , 0.11372 , 0.12414 , 0.13801 , 0.23972 , 0.24339 , 0.26738 , 0.18874 , 0.28316 
 746 , 0.32091 , 0.36997 , 0.2992 , 0.28601 , 0.28781 , 0.27763 , 0.25499 , 0.19026 , 0.20518 , 0.30253 , 0.19627 , 0.23047 , 0.20818 , 0.25292 , 0.23797 , 0.35881 , 0.28533 , 0.29581 , 0.24386 , 0.22625 , 0.35164 , 0.24438 , 0.27781 , 0.30144 , 0.34845 , 0.14294 , 0.15729 , 0.15426 , 0.16856 , 0.18287 , 0.22497 , 0.16263 , 0.11428 , 0.12475 , 0.13876 , 0.24096 , 0.24481 , 0.26872 , 0.18959 , 0.28455 
 747 , 0.32349 , 0.37275 , 0.30173 , 0.28795 , 0.28982 , 0.27859 , 0.25579 , 0.19092 , 0.20578 , 0.3037 , 0.19722 , 0.23147 , 0.20907 , 0.25381 , 0.23895 , 0.36077 , 0.28654 , 0.2971 , 0.24457 , 0.22692 , 0.35437 , 0.24598 , 0.27946 , 0.30336 , 0.35027 , 0.14359 , 0.15797 , 0.15492 , 0.16924 , 0.18363 , 0.226 , 0.16334 , 0.11479 , 0.12532 , 0.13947 , 0.24211 , 0.24614 , 0.26996 , 0.19039 , 0.28585 
 748 , 0.32427 , 0.37348 , 0.30258 , 0.28829 , 0.29024 , 0.27833 , 0.25543 , 0.19071 , 0.2055 , 0.30353 , 0.1972 , 0.23136 , 0.20897 , 0.25357 , 0.23888 , 0.36087 , 0.28635 , 0.29693 , 0.24418 , 0.22659 , 0.3551 , 0.24623 , 0.27969 , 0.30369 , 0.35034 , 0.14357 , 0.15788 , 0.15485 , 0.16915 , 0.18362 , 0.22589 , 0.16326 , 0.11473 , 0.12529 , 0.13947 , 0.24205 , 0.24618 , 0.26991 , 0.19025 , 0.28582 
 749 , 0.32632 , 0.3757 , 0.30465 , 0.28978 , 0.2918 , 0.27916 , 0.25608 , 0.19125 , 0.20603 , 0.30455 , 0.19796 , 0.23216 , 0.2097 , 0.25433 , 0.23977 , 0.3624 , 0.28731 , 0.29795 , 0.24478 , 0.22717 , 0.35728 , 0.24749 , 0.28106 , 0.30525 , 0.35184 , 0.14412 , 0.15843 , 0.15541 , 0.16974 , 0.18435 , 0.2267 , 0.16385 , 0.11513 , 0.12578 , 0.14004 , 0.24299 , 0.24725 , 0.27099 , 0.1909 , 0.28698 
 750 , 0.32841 , 0.37796 , 0.30676 , 0.29129 , 0.29339 , 0.28 , 0.25675 , 0.1918 , 0.20658 , 0.30559 , 0.19874 , 0.23298 , 0.21044 , 0.2551 , 0.24068 , 0.36396 , 0.28829 , 0.29899 , 0.2454 , 0.22776 , 0.3595 , 0.24877 , 0.28246 , 0.30684 , 0.35337 , 0.14468 , 0.15899 , 0.15598 , 0.17034 , 0.18509 , 0.22753 , 0.16445 , 0.11553 , 0.12627 , 0.14062 , 0.24394 , 0.24834 , 0.27209 , 0.19156 , 0.28817 
 751 , 0.32671 , 0.37595 , 0.30524 , 0.28955 , 0.29162 , 0.27787 , 0.25472 , 0.19025 , 0.20489 , 0.30328 , 0.19734 , 0.23127 , 0.20889 , 0.2531 , 0.23893 , 0.36143 , 0.28612 , 0.29679 , 0.24338 , 0.22592 , 0.35755 , 0.24724 , 0.28069 , 0.30497 , 0.35099 , 0.14364 , 0.15779 , 0.15484 , 0.16909 , 0.18376 , 0.22586 , 0.16322 , 0.11467 , 0.12534 , 0.13962 , 0.24215 , 0.24661 , 0.27012 , 0.1901 , 0.28616 
 752 , 0.32793 , 0.37735 , 0.30643 , 0.29046 , 0.29254 , 0.27829 , 0.25504 , 0.19043 , 0.20507 , 0.30376 , 0.19778 , 0.23171 , 0.20927 , 0.25346 , 0.2394 , 0.36221 , 0.28659 , 0.29733 , 0.24359 , 0.22619 , 0.3588 , 0.24794 , 0.28148 , 0.30588 , 0.35181 , 0.14392 , 0.15803 , 0.15514 , 0.16938 , 0.18412 , 0.22628 , 0.16349 , 0.11486 , 0.12556 , 0.13989 , 0.24262 , 0.24717 , 0.27066 , 0.19046 , 0.28683 
 753 , 0.32922 , 0.37882 , 0.30768 , 0.29141 , 0.29349 , 0.27874 , 0.25538 , 0.19061 , 0.20526 , 0.30426 , 0.19825 , 0.23216 , 0.20967 , 0.25384 , 0.23989 , 0.36302 , 0.28708 , 0.29789 , 0.24381 , 0.22647 , 0.36011 , 0.24867 , 0.28232 , 0.30683 , 0.35267 , 0.14422 , 0.15829 , 0.15544 , 0.16969 , 0.1845 , 0.22671 , 0.16377 , 0.11506 , 0.12579 , 0.14019 , 0.24311 , 0.24777 , 0.27122 , 0.19084 , 0.28753 
 754 , 0.32768 , 0.37699 , 0.30653 , 0.29 , 0.29211 , 0.27688 , 0.25372 , 0.18925 , 0.20377 , 0.3022 , 0.19708 , 0.23077 , 0.20834 , 0.25218 , 0.23836 , 0.36087 , 0.2853 , 0.29593 , 0.24208 , 0.22491 , 0.3584 , 0.24739 , 0.28078 , 0.3053 , 0.3506 , 0.14339 , 0.15731 , 0.15451 , 0.16862 , 0.18334 , 0.22528 , 0.16271 , 0.11432 , 0.12501 , 0.13934 , 0.24162 , 0.24626 , 0.26947 , 0.18979 , 0.28578 
 755 , 0.32552 , 0.37432 , 0.30517 , 0.28829 , 0.29043 , 0.27456 , 0.25185 , 0.18769 , 0.20202 , 0.2996 , 0.19563 , 0.22914 , 0.20673 , 0.25026 , 0.23641 , 0.35827 , 0.28331 , 0.29345 , 0.24012 , 0.22307 , 0.3561 , 0.2458 , 0.27875 , 0.30343 , 0.34804 , 0.14246 , 0.15623 , 0.15343 , 0.16735 , 0.18191 , 0.22353 , 0.16145 , 0.11342 , 0.12409 , 0.13832 , 0.23989 , 0.24437 , 0.26726 , 0.18875 , 0.28358 
 756 , 0.32484 , 0.37335 , 0.30528 , 0.28793 , 0.2901 , 0.27345 , 0.25111 , 0.18696 , 0.20116 , 0.2983 , 0.19506 , 0.22855 , 0.20604 , 0.24947 , 0.23552 , 0.35731 , 0.28263 , 0.29227 , 0.23924 , 0.22224 , 0.35543 , 0.24535 , 0.27798 , 0.30297 , 0.34705 , 0.14218 , 0.15586 , 0.15305 , 0.16684 , 0.18131 , 0.22278 , 0.16093 , 0.11304 , 0.12372 , 0.13792 , 0.23928 , 0.2436 , 0.26625 , 0.18861 , 0.28269 
 757 , 0.32437 , 0.37258 , 0.30566 , 0.2878 , 0.28999 , 0.27248 , 0.25054 , 0.18633 , 0.20039 , 0.29713 , 0.19459 , 0.22811 , 0.20547 , 0.24882 , 0.23474 , 0.35656 , 0.28212 , 0.29122 , 0.23849 , 0.22152 , 0.35499 , 0.24505 , 0.27736 , 0.30273 , 0.34628 , 0.142 , 0.1556 , 0.15276 , 0.16643 , 0.18081 , 0.22216 , 0.16048 , 0.11272 , 0.12343 , 0.1376 , 0.23883 , 0.24295 , 0.26537 , 0.18864 , 0.28195 
 758 , 0.32546 , 0.37352 , 0.30779 , 0.28938 , 0.29136 , 0.2729 , 0.2514 , 0.18674 , 0.20075 , 0.29748 , 0.19514 , 0.22895 , 0.206 , 0.24953 , 0.23514 , 0.35765 , 0.28309 , 0.29161 , 0.23904 , 0.22209 , 0.35626 , 0.246 , 0.2782 , 0.30414 , 0.3474 , 0.1426 , 0.15621 , 0.15332 , 0.16693 , 0.18126 , 0.22283 , 0.16084 , 0.11298 , 0.1238 , 0.13804 , 0.23967 , 0.2435 , 0.26581 , 0.18988 , 0.2826 
 759 , 0.32399 , 0.37149 , 0.30759 , 0.28868 , 0.29042 , 0.27113 , 0.25028 , 0.18566 , 0.19948 , 0.29543 , 0.19414 , 0.22799 , 0.20487 , 0.2482 , 0.23362 , 0.35582 , 0.28176 , 0.2896 , 0.23767 , 0.22087 , 0.35473 , 0.24501 , 0.27683 , 0.30317 , 0.34574 , 0.14207 , 0.15561 , 0.15265 , 0.16609 , 0.18024 , 0.22175 , 0.15988 , 0.11231 , 0.1232 , 0.13739 , 0.23859 , 0.24207 , 0.26408 , 0.18967 , 0.28094 
 760 , 0.32239 , 0.3693 , 0.30736 , 0.28793 , 0.28941 , 0.26923 , 0.24906 , 0.1845 , 0.19812 , 0.29322 , 0.19306 , 0.22695 , 0.20364 , 0.24676 , 0.23197 , 0.35384 , 0.28032 , 0.28743 , 0.23618 , 0.21956 , 0.35306 , 0.24394 , 0.27535 , 0.30211 , 0.34394 , 0.1415 , 0.15495 , 0.15193 , 0.16519 , 0.17913 , 0.2206 , 0.15884 , 0.11159 , 0.12256 , 0.1367 , 0.23741 , 0.24051 , 0.26222 , 0.18943 , 0.27915 
