JUL27MAT00065.spu,JUL27MAT00064.spu,JUL27MAT00063.spu,JUL27MAT00062.spu,JUL27MAT00061.spu,
Wavelength,JUL27MAT00066.spu,JUL27MAT00067.spu,JUL27MAT00068.spu,JUL27MAT00069.spu,JUL27MAT00070.spu,JUL27MAT00071.spu,JUL27MAT00072.spu,JUL27MAT00073.spu,JUL27MAT00074.spu,JUL27MAT00075.spu,JUL27MAT00076.spu,JUL27MAT00077.spu,JUL27MAT00078.spu,JUL27MAT00079.spu,JUL27MAT00080.spu,JUL27MAT00081.spu,JUL27MAT00082.spu,JUL27MAT00083.spu,JUL27MAT00084.spu,JUL27MAT00085.spu,JUL27MAT00086.spu,JUL27MAT00087.spu,JUL27MAT00088.spu,JUL27MAT00089.spu,JUL27MAT00090.spu
  (nm),7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 
  time  ,19:45 PM,19:51 PM,19:56 PM,20:01 PM,20:07 PM,21:18 PM,21:27 PM,21:34 PM,21:40 PM,21:48 PM,22:20 PM,22:26 PM,22:30 PM,22:37 PM,22:42 PM,22:50 PM,22:56 PM,23:02 PM,23:09 PM,23:17 PM,23:31 PM,23:35 PM,23:41 PM,23:48 PM,23:57 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,
 582 , 0.08607 , 0.059676 , 0.087852 , 0.090203 , 0.060589 , 0.080644 , 0.068637 , 0.072081 , 0.061416 , 0.069332 , 0.064099 , 0.057742 , 0.043156 , 0.064341 , 0.062311 , 0.064619 , 0.074432 , 0.090698 , 0.068305 , 0.106028 , 0.130338 , 0.082052 , 0.099067 , 0.08239 , 0.071852 
 583 , 0.084999 , 0.059022 , 0.086678 , 0.089199 , 0.059769 , 0.079383 , 0.067691 , 0.071037 , 0.060707 , 0.068091 , 0.063139 , 0.056788 , 0.042329 , 0.063372 , 0.06143 , 0.06382 , 0.073534 , 0.08948 , 0.067309 , 0.104673 , 0.129019 , 0.081146 , 0.097833 , 0.081379 , 0.070971 
 584 , 0.083928 , 0.058304 , 0.085435 , 0.088118 , 0.058877 , 0.078113 , 0.066702 , 0.069958 , 0.059947 , 0.066873 , 0.062104 , 0.055799 , 0.041515 , 0.062382 , 0.060514 , 0.06302 , 0.072623 , 0.088183 , 0.06627 , 0.103259 , 0.127565 , 0.080182 , 0.096522 , 0.0803 , 0.07007 
 585 , 0.082841 , 0.057499 , 0.084112 , 0.086933 , 0.057895 , 0.076825 , 0.065661 , 0.068838 , 0.05912 , 0.065666 , 0.060985 , 0.054771 , 0.040709 , 0.06137 , 0.059551 , 0.062204 , 0.071694 , 0.086788 , 0.065171 , 0.101735 , 0.125923 , 0.079157 , 0.095107 , 0.079133 , 0.069135 
 586 , 0.081748 , 0.056691 , 0.082777 , 0.085744 , 0.05691 , 0.075532 , 0.06462 , 0.067713 , 0.058289 , 0.064453 , 0.059853 , 0.053736 , 0.039896 , 0.060354 , 0.058588 , 0.061377 , 0.070755 , 0.085387 , 0.064068 , 0.10021 , 0.124278 , 0.078126 , 0.093684 , 0.077959 , 0.068196 
 587 , 0.080722 , 0.055937 , 0.081539 , 0.084637 , 0.055993 , 0.074315 , 0.063625 , 0.066649 , 0.057514 , 0.063313 , 0.058802 , 0.052765 , 0.039135 , 0.059392 , 0.057679 , 0.060612 , 0.069878 , 0.084081 , 0.063035 , 0.098777 , 0.122739 , 0.077164 , 0.092359 , 0.076863 , 0.06733 
 588 , 0.080268 , 0.055682 , 0.081122 , 0.084252 , 0.055688 , 0.073753 , 0.063107 , 0.066142 , 0.057225 , 0.062791 , 0.058361 , 0.052365 , 0.038781 , 0.058954 , 0.057281 , 0.060327 , 0.069504 , 0.083529 , 0.062599 , 0.098119 , 0.122191 , 0.076793 , 0.091835 , 0.076443 , 0.067034 
 589 , 0.079809 , 0.055426 , 0.080704 , 0.083863 , 0.055381 , 0.073181 , 0.062583 , 0.065624 , 0.056935 , 0.062262 , 0.057915 , 0.051952 , 0.038421 , 0.058512 , 0.056879 , 0.060038 , 0.069121 , 0.082973 , 0.062161 , 0.097456 , 0.121642 , 0.076419 , 0.091313 , 0.076019 , 0.066739 
 590 , 0.079339 , 0.055161 , 0.080276 , 0.083463 , 0.055066 , 0.0726 , 0.062046 , 0.065098 , 0.056637 , 0.061726 , 0.057456 , 0.051537 , 0.038053 , 0.058062 , 0.056463 , 0.05974 , 0.068734 , 0.082402 , 0.061715 , 0.096778 , 0.121079 , 0.07604 , 0.090774 , 0.075585 , 0.066434 
 591 , 0.079225 , 0.055164 , 0.080054 , 0.083284 , 0.054907 , 0.072278 , 0.061837 , 0.064849 , 0.05648 , 0.061389 , 0.057191 , 0.051251 , 0.03786 , 0.057835 , 0.056278 , 0.059637 , 0.068594 , 0.082119 , 0.061462 , 0.096495 , 0.12092 , 0.075922 , 0.090589 , 0.075396 , 0.066349 
 592 , 0.079229 , 0.055249 , 0.079891 , 0.083166 , 0.05479 , 0.072028 , 0.061727 , 0.064682 , 0.05636 , 0.061115 , 0.056988 , 0.051004 , 0.037725 , 0.057678 , 0.056164 , 0.059596 , 0.068529 , 0.081921 , 0.061272 , 0.096344 , 0.120896 , 0.075887 , 0.090518 , 0.075292 , 0.066342 
 593 , 0.079235 , 0.055342 , 0.079718 , 0.083044 , 0.054673 , 0.07178 , 0.061623 , 0.064516 , 0.056246 , 0.060836 , 0.05678 , 0.050752 , 0.037584 , 0.057522 , 0.05605 , 0.05955 , 0.068471 , 0.081724 , 0.061078 , 0.09619 , 0.120869 , 0.075853 , 0.090437 , 0.075184 , 0.066336 
 594 , 0.079256 , 0.055392 , 0.079638 , 0.082987 , 0.054589 , 0.071584 , 0.061513 , 0.064362 , 0.056151 , 0.060614 , 0.056601 , 0.050553 , 0.037419 , 0.057393 , 0.05596 , 0.05954 , 0.068459 , 0.081588 , 0.060939 , 0.096066 , 0.12085 , 0.075861 , 0.090389 , 0.075108 , 0.06634 
 595 , 0.07932 , 0.05539 , 0.079692 , 0.083045 , 0.054546 , 0.071494 , 0.061416 , 0.064241 , 0.05611 , 0.060476 , 0.056465 , 0.050427 , 0.037244 , 0.057314 , 0.055919 , 0.059587 , 0.068528 , 0.081549 , 0.060887 , 0.095993 , 0.120874 , 0.075933 , 0.0904 , 0.0751 , 0.066379 
 596 , 0.079381 , 0.055388 , 0.079753 , 0.083104 , 0.054509 , 0.071404 , 0.06132 , 0.064114 , 0.056064 , 0.06034 , 0.056334 , 0.050307 , 0.037062 , 0.057236 , 0.055878 , 0.059641 , 0.068598 , 0.08151 , 0.06083 , 0.095915 , 0.120894 , 0.076006 , 0.090405 , 0.075094 , 0.066418 
 597 , 0.079449 , 0.0554 , 0.079804 , 0.083171 , 0.054475 , 0.07131 , 0.061221 , 0.063995 , 0.056026 , 0.060194 , 0.056201 , 0.050183 , 0.03689 , 0.057154 , 0.055835 , 0.059687 , 0.068665 , 0.081473 , 0.060775 , 0.095838 , 0.120918 , 0.076076 , 0.090412 , 0.075083 , 0.06646 
 598 , 0.079566 , 0.055517 , 0.079764 , 0.083275 , 0.054551 , 0.071211 , 0.061151 , 0.063928 , 0.056036 , 0.059977 , 0.05616 , 0.050114 , 0.03678 , 0.057069 , 0.05581 , 0.059672 , 0.068704 , 0.08148 , 0.060739 , 0.095752 , 0.12093 , 0.076168 , 0.090417 , 0.075106 , 0.066565 
 599 , 0.079686 , 0.05563 , 0.079714 , 0.083377 , 0.054624 , 0.071112 , 0.06109 , 0.06386 , 0.056043 , 0.059751 , 0.05611 , 0.05004 , 0.036666 , 0.056981 , 0.055783 , 0.05966 , 0.068749 , 0.081489 , 0.060706 , 0.095665 , 0.120937 , 0.076272 , 0.09042 , 0.075119 , 0.066669 
 600 , 0.079807 , 0.05575 , 0.079671 , 0.083475 , 0.054691 , 0.071013 , 0.061024 , 0.063797 , 0.05605 , 0.05953 , 0.056061 , 0.049966 , 0.036548 , 0.056893 , 0.055755 , 0.059643 , 0.0688 , 0.081494 , 0.060673 , 0.095574 , 0.120945 , 0.076383 , 0.090418 , 0.075138 , 0.066768 
 601 , 0.079892 , 0.055805 , 0.079552 , 0.083478 , 0.054644 , 0.070913 , 0.06096 , 0.063696 , 0.056026 , 0.059306 , 0.055935 , 0.049817 , 0.03638 , 0.056745 , 0.05568 , 0.059657 , 0.068851 , 0.081382 , 0.060592 , 0.095448 , 0.120979 , 0.076459 , 0.090378 , 0.075105 , 0.066789 
 602 , 0.079965 , 0.055834 , 0.079403 , 0.083436 , 0.054546 , 0.070817 , 0.060887 , 0.06358 , 0.055992 , 0.059077 , 0.055771 , 0.049646 , 0.036194 , 0.056576 , 0.05559 , 0.059684 , 0.068889 , 0.081218 , 0.06049 , 0.0953 , 0.12103 , 0.076517 , 0.090315 , 0.075059 , 0.066779 
 603 , 0.080038 , 0.055863 , 0.079255 , 0.083394 , 0.054449 , 0.070721 , 0.060819 , 0.063465 , 0.055954 , 0.058849 , 0.055607 , 0.04947 , 0.036002 , 0.056402 , 0.055494 , 0.059707 , 0.068933 , 0.081049 , 0.060388 , 0.095147 , 0.121083 , 0.076569 , 0.090258 , 0.075014 , 0.06677 
 604 , 0.080049 , 0.055855 , 0.079116 , 0.083353 , 0.054359 , 0.070582 , 0.060665 , 0.063286 , 0.055929 , 0.058584 , 0.055417 , 0.049293 , 0.035817 , 0.056236 , 0.055383 , 0.059721 , 0.068921 , 0.080885 , 0.060261 , 0.094975 , 0.12112 , 0.076575 , 0.090165 , 0.074931 , 0.066738 
 605 , 0.079943 , 0.055783 , 0.078998 , 0.083336 , 0.054292 , 0.070357 , 0.060389 , 0.063007 , 0.05592 , 0.058265 , 0.055191 , 0.0491 , 0.035648 , 0.056085 , 0.055231 , 0.059711 , 0.068831 , 0.080735 , 0.06011 , 0.094773 , 0.12109 , 0.076493 , 0.090019 , 0.074791 , 0.066662 
 606 , 0.079842 , 0.055711 , 0.078879 , 0.083319 , 0.054229 , 0.070131 , 0.060111 , 0.062727 , 0.055911 , 0.057945 , 0.054965 , 0.048906 , 0.035478 , 0.055928 , 0.055084 , 0.059701 , 0.068746 , 0.080583 , 0.059952 , 0.094569 , 0.12106 , 0.076417 , 0.089862 , 0.07465 , 0.066586 
 607 , 0.079738 , 0.055647 , 0.078751 , 0.083293 , 0.054157 , 0.069895 , 0.059841 , 0.062448 , 0.055898 , 0.057615 , 0.054728 , 0.048702 , 0.035304 , 0.055766 , 0.054928 , 0.059687 , 0.068651 , 0.080423 , 0.059784 , 0.094357 , 0.121034 , 0.076337 , 0.089713 , 0.074506 , 0.0665 
 608 , 0.079606 , 0.05567 , 0.078469 , 0.083091 , 0.053951 , 0.069529 , 0.059652 , 0.062183 , 0.055773 , 0.057184 , 0.05443 , 0.048375 , 0.035082 , 0.055504 , 0.054682 , 0.059555 , 0.068472 , 0.08008 , 0.059463 , 0.094071 , 0.121023 , 0.076241 , 0.089552 , 0.074276 , 0.066341 
 609 , 0.079484 , 0.055688 , 0.078175 , 0.082886 , 0.053738 , 0.069158 , 0.059462 , 0.061909 , 0.055654 , 0.056746 , 0.054133 , 0.048038 , 0.034848 , 0.055236 , 0.054436 , 0.059427 , 0.068284 , 0.079736 , 0.059136 , 0.093778 , 0.121016 , 0.076139 , 0.089398 , 0.074041 , 0.066185 
 610 , 0.079363 , 0.055712 , 0.077875 , 0.082676 , 0.053526 , 0.068788 , 0.059266 , 0.061635 , 0.055523 , 0.056307 , 0.05383 , 0.047701 , 0.034614 , 0.054968 , 0.05419 , 0.059294 , 0.068095 , 0.079385 , 0.058808 , 0.093479 , 0.121015 , 0.076038 , 0.089245 , 0.073806 , 0.066024 
 611 , 0.079269 , 0.055586 , 0.077688 , 0.08254 , 0.053312 , 0.068479 , 0.059074 , 0.061422 , 0.055414 , 0.055861 , 0.053518 , 0.047413 , 0.034377 , 0.05471 , 0.053959 , 0.059194 , 0.067986 , 0.07916 , 0.058564 , 0.09321 , 0.121046 , 0.07597 , 0.089121 , 0.073582 , 0.065855 
 612 , 0.079195 , 0.0554 , 0.077544 , 0.082452 , 0.053107 , 0.068189 , 0.058885 , 0.061235 , 0.055308 , 0.055417 , 0.053204 , 0.047145 , 0.034132 , 0.054448 , 0.053726 , 0.059114 , 0.067908 , 0.078983 , 0.058358 , 0.092971 , 0.121089 , 0.075911 , 0.088998 , 0.073365 , 0.065678 
 613 , 0.079116 , 0.055213 , 0.077401 , 0.082358 , 0.05289 , 0.067899 , 0.05869 , 0.061049 , 0.055196 , 0.054961 , 0.052884 , 0.046877 , 0.033887 , 0.054192 , 0.053492 , 0.059029 , 0.06783 , 0.078801 , 0.058145 , 0.09272 , 0.121127 , 0.075857 , 0.088865 , 0.073149 , 0.065495 
 614 , 0.079011 , 0.055079 , 0.077197 , 0.082266 , 0.05268 , 0.067582 , 0.058472 , 0.060843 , 0.055097 , 0.054482 , 0.052588 , 0.046612 , 0.033627 , 0.053931 , 0.05326 , 0.058908 , 0.067737 , 0.078598 , 0.057921 , 0.092467 , 0.12114 , 0.075773 , 0.088684 , 0.072926 , 0.065309 
 615 , 0.078841 , 0.055054 , 0.076876 , 0.082167 , 0.052469 , 0.067208 , 0.058201 , 0.060603 , 0.05499 , 0.053956 , 0.052325 , 0.046374 , 0.033363 , 0.053686 , 0.053043 , 0.05873 , 0.067616 , 0.078364 , 0.057661 , 0.092185 , 0.121113 , 0.075641 , 0.088428 , 0.072712 , 0.065118 
 616 , 0.078676 , 0.055026 , 0.076549 , 0.082062 , 0.052255 , 0.066834 , 0.057929 , 0.060361 , 0.054888 , 0.053428 , 0.05206 , 0.046127 , 0.033089 , 0.05344 , 0.05283 , 0.058544 , 0.067495 , 0.07813 , 0.057395 , 0.091904 , 0.121078 , 0.075503 , 0.088162 , 0.072491 , 0.06492 
 617 , 0.078506 , 0.054999 , 0.076227 , 0.081957 , 0.052042 , 0.066453 , 0.057657 , 0.060119 , 0.054786 , 0.052893 , 0.051794 , 0.04588 , 0.032815 , 0.053192 , 0.052611 , 0.058359 , 0.067374 , 0.077896 , 0.057127 , 0.091617 , 0.121049 , 0.07537 , 0.0879 , 0.072269 , 0.064727 
 618 , 0.07848 , 0.054907 , 0.076096 , 0.081917 , 0.051849 , 0.066279 , 0.057521 , 0.060014 , 0.054717 , 0.052586 , 0.051562 , 0.045619 , 0.032578 , 0.05299 , 0.05242 , 0.058321 , 0.067407 , 0.07765 , 0.056934 , 0.091481 , 0.121295 , 0.075359 , 0.087704 , 0.072146 , 0.064597 
 619 , 0.078452 , 0.054805 , 0.075968 , 0.081877 , 0.051652 , 0.06611 , 0.057382 , 0.059907 , 0.054644 , 0.052269 , 0.051323 , 0.045351 , 0.03234 , 0.052793 , 0.052223 , 0.058282 , 0.067436 , 0.077397 , 0.056731 , 0.091331 , 0.121538 , 0.075345 , 0.087497 , 0.072019 , 0.064461 
 620 , 0.078426 , 0.054704 , 0.07584 , 0.081837 , 0.051455 , 0.065942 , 0.057238 , 0.059795 , 0.054571 , 0.051957 , 0.051085 , 0.045083 , 0.032102 , 0.052586 , 0.052026 , 0.058242 , 0.067465 , 0.077144 , 0.056528 , 0.091181 , 0.121788 , 0.075326 , 0.087291 , 0.071886 , 0.064326 
 621 , 0.07839 , 0.054637 , 0.075784 , 0.081852 , 0.051384 , 0.065768 , 0.057088 , 0.059648 , 0.054597 , 0.051725 , 0.050898 , 0.044951 , 0.031965 , 0.052487 , 0.051898 , 0.058238 , 0.067496 , 0.077038 , 0.056388 , 0.091035 , 0.122035 , 0.075281 , 0.087204 , 0.071784 , 0.064254 
 622 , 0.078346 , 0.054576 , 0.075753 , 0.081892 , 0.05137 , 0.065593 , 0.056936 , 0.059488 , 0.054662 , 0.051538 , 0.050739 , 0.04489 , 0.031871 , 0.052423 , 0.051804 , 0.058238 , 0.067519 , 0.077003 , 0.056271 , 0.090896 , 0.122263 , 0.075233 , 0.087181 , 0.071691 , 0.064216 
 623 , 0.078302 , 0.054515 , 0.075729 , 0.081934 , 0.051351 , 0.065417 , 0.056774 , 0.059329 , 0.054729 , 0.051351 , 0.050575 , 0.044828 , 0.031782 , 0.052359 , 0.051705 , 0.058245 , 0.067549 , 0.076969 , 0.056154 , 0.090757 , 0.122493 , 0.075179 , 0.087159 , 0.071599 , 0.064178 
 624 , 0.078299 , 0.05451 , 0.075701 , 0.081954 , 0.051331 , 0.065253 , 0.056656 , 0.059203 , 0.054765 , 0.051169 , 0.05045 , 0.044736 , 0.03169 , 0.052329 , 0.051639 , 0.058252 , 0.067591 , 0.07693 , 0.056053 , 0.090672 , 0.122728 , 0.075178 , 0.087146 , 0.071547 , 0.064157 
 625 , 0.078384 , 0.054613 , 0.075688 , 0.081957 , 0.051301 , 0.06513 , 0.056612 , 0.059151 , 0.054747 , 0.050993 , 0.050406 , 0.044613 , 0.031615 , 0.05237 , 0.051655 , 0.058256 , 0.067669 , 0.076902 , 0.055996 , 0.090708 , 0.123008 , 0.075269 , 0.08714 , 0.071574 , 0.064171 
 626 , 0.078477 , 0.054718 , 0.075672 , 0.081952 , 0.051267 , 0.065009 , 0.056569 , 0.059095 , 0.054736 , 0.050818 , 0.050364 , 0.04448 , 0.031535 , 0.052407 , 0.051668 , 0.058269 , 0.067756 , 0.076871 , 0.055935 , 0.090741 , 0.123301 , 0.075369 , 0.087138 , 0.071597 , 0.064182 
 627 , 0.078567 , 0.054825 , 0.075657 , 0.081954 , 0.051239 , 0.064888 , 0.056527 , 0.05904 , 0.05472 , 0.050638 , 0.050318 , 0.044353 , 0.031456 , 0.052446 , 0.051682 , 0.058276 , 0.067838 , 0.076841 , 0.05588 , 0.09077 , 0.123596 , 0.075465 , 0.087137 , 0.071628 , 0.064194 
 628 , 0.07871 , 0.054868 , 0.075787 , 0.082153 , 0.051221 , 0.064811 , 0.056572 , 0.059087 , 0.054757 , 0.05055 , 0.050264 , 0.044301 , 0.031352 , 0.052423 , 0.051688 , 0.058404 , 0.068055 , 0.076989 , 0.055912 , 0.090929 , 0.123956 , 0.075554 , 0.087271 , 0.071679 , 0.064228 
 629 , 0.078858 , 0.054912 , 0.075924 , 0.082359 , 0.051195 , 0.064737 , 0.056625 , 0.059132 , 0.054795 , 0.05047 , 0.050213 , 0.044257 , 0.031252 , 0.052399 , 0.051697 , 0.058542 , 0.068279 , 0.077146 , 0.055952 , 0.091091 , 0.124319 , 0.075655 , 0.087409 , 0.071733 , 0.064264 
 630 , 0.079001 , 0.054957 , 0.076062 , 0.082572 , 0.051175 , 0.064669 , 0.056672 , 0.059178 , 0.054834 , 0.050384 , 0.050162 , 0.044208 , 0.031146 , 0.052369 , 0.051707 , 0.05868 , 0.06851 , 0.077303 , 0.055987 , 0.091261 , 0.12469 , 0.075758 , 0.087543 , 0.071794 , 0.064295 
 631 , 0.079104 , 0.05504 , 0.07614 , 0.082736 , 0.051174 , 0.064606 , 0.056668 , 0.059146 , 0.05487 , 0.050301 , 0.050108 , 0.044174 , 0.031076 , 0.052357 , 0.051672 , 0.058719 , 0.068612 , 0.077387 , 0.056018 , 0.091329 , 0.124982 , 0.075823 , 0.087633 , 0.071799 , 0.064319 
 632 , 0.079179 , 0.055134 , 0.076174 , 0.082876 , 0.051195 , 0.064559 , 0.05663 , 0.059077 , 0.054899 , 0.050227 , 0.050051 , 0.044147 , 0.031018 , 0.052369 , 0.051618 , 0.058708 , 0.06865 , 0.077436 , 0.056043 , 0.091334 , 0.125233 , 0.075875 , 0.087712 , 0.07179 , 0.06433 
 633 , 0.07926 , 0.055233 , 0.076202 , 0.083012 , 0.051211 , 0.064506 , 0.056598 , 0.059014 , 0.054928 , 0.050153 , 0.049988 , 0.04412 , 0.030965 , 0.052376 , 0.051558 , 0.058691 , 0.068687 , 0.077484 , 0.056074 , 0.091338 , 0.125479 , 0.07592 , 0.087786 , 0.071786 , 0.064342 
 634 , 0.079324 , 0.055281 , 0.076174 , 0.083099 , 0.051159 , 0.064438 , 0.056553 , 0.058944 , 0.05494 , 0.050029 , 0.049899 , 0.04404 , 0.030862 , 0.052308 , 0.051466 , 0.058685 , 0.068742 , 0.077463 , 0.056029 , 0.091319 , 0.125731 , 0.075962 , 0.087839 , 0.071751 , 0.064302 
 635 , 0.079375 , 0.055224 , 0.076015 , 0.083048 , 0.05095 , 0.064343 , 0.056485 , 0.05889 , 0.054929 , 0.049789 , 0.049741 , 0.043858 , 0.030665 , 0.052082 , 0.051292 , 0.058696 , 0.068817 , 0.077283 , 0.055819 , 0.091236 , 0.125963 , 0.07598 , 0.087817 , 0.071671 , 0.064166 
 636 , 0.079432 , 0.055162 , 0.075861 , 0.082997 , 0.050735 , 0.064245 , 0.056419 , 0.058833 , 0.054914 , 0.049549 , 0.049578 , 0.043682 , 0.030467 , 0.051857 , 0.051119 , 0.058709 , 0.06889 , 0.0771 , 0.055616 , 0.091154 , 0.126195 , 0.075997 , 0.087795 , 0.071582 , 0.064027 
 637 , 0.079482 , 0.055106 , 0.0757 , 0.082945 , 0.050526 , 0.064147 , 0.056353 , 0.058775 , 0.054905 , 0.049308 , 0.049415 , 0.043499 , 0.030262 , 0.051631 , 0.050951 , 0.058722 , 0.068969 , 0.076917 , 0.055407 , 0.091065 , 0.126427 , 0.076019 , 0.087773 , 0.071498 , 0.063893 
 638 , 0.079288 , 0.054848 , 0.075474 , 0.082781 , 0.050271 , 0.063985 , 0.056062 , 0.058549 , 0.054884 , 0.04895 , 0.049033 , 0.043295 , 0.030071 , 0.051425 , 0.050732 , 0.058626 , 0.06877 , 0.076723 , 0.055132 , 0.090723 , 0.126514 , 0.075817 , 0.087691 , 0.071287 , 0.063601 
 639 , 0.079081 , 0.054585 , 0.075249 , 0.082617 , 0.050011 , 0.063817 , 0.055766 , 0.058317 , 0.054858 , 0.048588 , 0.048647 , 0.043094 , 0.029882 , 0.051222 , 0.05051 , 0.058525 , 0.068563 , 0.07653 , 0.054864 , 0.090371 , 0.126595 , 0.07561 , 0.0876 , 0.071066 , 0.0633 
 640 , 0.078868 , 0.054322 , 0.075022 , 0.082451 , 0.049751 , 0.063647 , 0.055469 , 0.058084 , 0.054833 , 0.04823 , 0.048266 , 0.042887 , 0.029687 , 0.051023 , 0.050292 , 0.058423 , 0.06836 , 0.076342 , 0.054595 , 0.090029 , 0.126676 , 0.075403 , 0.087515 , 0.07085 , 0.062999 
 641 , 0.078619 , 0.054081 , 0.074655 , 0.082087 , 0.049391 , 0.063337 , 0.055178 , 0.057842 , 0.054755 , 0.047734 , 0.047877 , 0.042555 , 0.029484 , 0.050714 , 0.049969 , 0.058218 , 0.068081 , 0.075984 , 0.054224 , 0.089597 , 0.126728 , 0.075186 , 0.08738 , 0.070549 , 0.06264 
 642 , 0.07835 , 0.053845 , 0.074189 , 0.081615 , 0.04898 , 0.062966 , 0.054889 , 0.057582 , 0.054645 , 0.047159 , 0.047493 , 0.042151 , 0.029268 , 0.050353 , 0.049589 , 0.057952 , 0.067766 , 0.075532 , 0.053791 , 0.089112 , 0.126768 , 0.074941 , 0.087214 , 0.070195 , 0.062244 
 643 , 0.078074 , 0.053608 , 0.073727 , 0.081141 , 0.048562 , 0.062588 , 0.054594 , 0.057321 , 0.054535 , 0.046577 , 0.047109 , 0.041751 , 0.029058 , 0.049991 , 0.049201 , 0.05768 , 0.067449 , 0.075073 , 0.053363 , 0.088627 , 0.126815 , 0.074696 , 0.087043 , 0.069841 , 0.061847 
 644 , 0.077817 , 0.053344 , 0.073293 , 0.080723 , 0.048101 , 0.062225 , 0.054303 , 0.057065 , 0.054411 , 0.045997 , 0.046681 , 0.041341 , 0.028811 , 0.049599 , 0.048808 , 0.057419 , 0.067162 , 0.074617 , 0.052907 , 0.088154 , 0.126828 , 0.074437 , 0.086859 , 0.069475 , 0.06141 
 645 , 0.077609 , 0.053038 , 0.072937 , 0.080431 , 0.047538 , 0.061895 , 0.054017 , 0.056833 , 0.054257 , 0.045407 , 0.046163 , 0.040921 , 0.028498 , 0.049165 , 0.048397 , 0.057181 , 0.066945 , 0.074162 , 0.052408 , 0.087703 , 0.12678 , 0.074156 , 0.086634 , 0.06907 , 0.060892 
 646 , 0.077398 , 0.052731 , 0.07258 , 0.080146 , 0.046969 , 0.061555 , 0.053724 , 0.056599 , 0.054103 , 0.044816 , 0.04564 , 0.040491 , 0.028179 , 0.048725 , 0.047986 , 0.056942 , 0.066728 , 0.073699 , 0.051907 , 0.087244 , 0.126737 , 0.073879 , 0.086402 , 0.068664 , 0.060364 
 647 , 0.077187 , 0.052418 , 0.072222 , 0.07985 , 0.046393 , 0.061214 , 0.053436 , 0.056364 , 0.053948 , 0.044212 , 0.045115 , 0.04006 , 0.02786 , 0.048279 , 0.047574 , 0.056702 , 0.066504 , 0.073234 , 0.051399 , 0.086778 , 0.126688 , 0.073596 , 0.08617 , 0.068258 , 0.059835 
 648 , 0.076964 , 0.052207 , 0.071773 , 0.079554 , 0.046056 , 0.060864 , 0.053131 , 0.056101 , 0.053885 , 0.043695 , 0.044727 , 0.039777 , 0.027667 , 0.047975 , 0.047154 , 0.056379 , 0.066237 , 0.072841 , 0.05106 , 0.08631 , 0.12657 , 0.073373 , 0.085881 , 0.067873 , 0.059403 
 649 , 0.076732 , 0.051986 , 0.071316 , 0.079258 , 0.045731 , 0.060515 , 0.052827 , 0.055837 , 0.05383 , 0.043174 , 0.04434 , 0.039499 , 0.027477 , 0.047683 , 0.04674 , 0.056054 , 0.065961 , 0.072446 , 0.050723 , 0.085834 , 0.126451 , 0.073141 , 0.085586 , 0.067496 , 0.058974 
 650 , 0.076499 , 0.05176 , 0.070859 , 0.078962 , 0.0454 , 0.060154 , 0.052522 , 0.055573 , 0.053775 , 0.042646 , 0.043947 , 0.039221 , 0.027287 , 0.047379 , 0.046313 , 0.055724 , 0.065685 , 0.072045 , 0.050386 , 0.085353 , 0.126335 , 0.072904 , 0.085286 , 0.067113 , 0.058538 
 651 , 0.076261 , 0.051525 , 0.070453 , 0.078642 , 0.044996 , 0.059866 , 0.052258 , 0.055377 , 0.053694 , 0.042131 , 0.043536 , 0.038903 , 0.027044 , 0.047049 , 0.045941 , 0.055493 , 0.065492 , 0.07161 , 0.050017 , 0.084953 , 0.126333 , 0.072676 , 0.084989 , 0.066764 , 0.058139 
 652 , 0.076025 , 0.051281 , 0.070066 , 0.07831 , 0.044541 , 0.059628 , 0.052027 , 0.055209 , 0.053609 , 0.041619 , 0.043116 , 0.03857 , 0.026774 , 0.046699 , 0.045602 , 0.055312 , 0.065338 , 0.071145 , 0.04962 , 0.084602 , 0.126409 , 0.072461 , 0.084705 , 0.066429 , 0.057779 
 653 , 0.075788 , 0.051037 , 0.069673 , 0.077978 , 0.044073 , 0.059379 , 0.051795 , 0.055041 , 0.053518 , 0.0411 , 0.04269 , 0.038225 , 0.026498 , 0.046342 , 0.045256 , 0.055138 , 0.06519 , 0.070674 , 0.049223 , 0.084239 , 0.126486 , 0.072239 , 0.084415 , 0.066094 , 0.057407 
 654 , 0.075547 , 0.050769 , 0.069309 , 0.077675 , 0.043657 , 0.059117 , 0.051545 , 0.054843 , 0.053449 , 0.04059 , 0.042281 , 0.037898 , 0.026257 , 0.04601 , 0.044924 , 0.054958 , 0.065028 , 0.070242 , 0.048817 , 0.083817 , 0.126552 , 0.071994 , 0.084144 , 0.065774 , 0.057019 
