  time  ,:55:46 A,:56:00 A,:56:14 A,:56:22 A,:56:30 A,:56:54 A,:57:03 A,:57:11 A,:57:19 A,:57:26 A,:57:58 A,:58:05 A,:58:13 A,:58:21 A,:58:29 A,:59:01 A,:59:09 A,:59:17 A,:59:27 A,:59:36 A,:00:32 A,:00:40 A,:00:46 A,:00:54 A,:01:03 A,:01:19 A,:01:25 A,:01:32 A,:01:39 A,:01:48 A,:02:23 A,:02:30 A,:02:38 A,:02:45 A,:02:54 A,:03:11 A,:03:18 A,:03:27 A,:03:34 A,:03:42 A,:04:27 A,:04:37 A,:04:44 A,:04:54 A,:05:02 A,:05:28 A,:05:36 A,:05:46 A,:05:54 A,:06:02 A,:06:37 A,:06:45 A,:06:52 A,:07:02 A,:07:09 A,:07:43 A,:07:52 A,:08:01 A,:08:08 A,:08:25 A,:09:23 A,:09:31 A,:09:38 A,:09:46 A,:09:54 A,:10:13 A,:10:21 A,:10:28 A,:10:35 A,:10:43 A,:11:21 A,:11:29 A,:11:36 A,:11:45 A,:11:56 A,:12:15 A,:12:25 A,:12:32 A,:12:40 A,:12:47 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 991 , 0.166782 , 0.334706 , 0.368994 , 0.190905 , 0.344053 , 0.273993 , 0.382723 , 0.215079 , 0.341745 , 0.327478 , 0.259086 , 0.107508 , 0.221067 , 0.178163 , 0.165427 , 0.206166 , 0.142184 , 0.138322 , 0.157965 , 0.164485 , 0.354635 , 0.34695 , 0.325993 , 0.399624 , 0.336374 , 0.328124 , 0.341174 , 0.27357 , 0.235483 , 0.337608 , 0.321827 , 0.385032 , 0.351458 , 0.125323 , 0.419639 , 0.124883 , 0.243487 , 0.273804 , 0.246818 , 0.26749 , 0.351784 , 0.294385 , 0.340568 , 0.288865 , 0.297841 , 0.307686 , 0.312577 , 0.305018 , 0.256217 , 0.316862 , 0.24295 , 0.134802 , 0.264542 , 0.43718 , 0.302224 , 0.264131 , 0.11865 , 0.231992 , 0.24915 , 0.205126 , 0.280426 , 0.286991 , 0.283729 , 0.264731 , 0.353652 , 0.291179 , 0.234334 , 0.321473 , 0.324593 , 0.265902 , 0.282106 , 0.196013 , 0.14259 , 0.141104 , 0.142144 , 0.086413 , 0.117947 , 0.139373 , 0.169518 , 0.118695 
 992 , 0.166717 , 0.334398 , 0.369095 , 0.190187 , 0.345037 , 0.273708 , 0.382594 , 0.214844 , 0.34163 , 0.32796 , 0.25953 , 0.106826 , 0.219719 , 0.178281 , 0.165062 , 0.205427 , 0.142305 , 0.138144 , 0.15755 , 0.16384 , 0.353804 , 0.34679 , 0.325945 , 0.399683 , 0.335802 , 0.327908 , 0.341236 , 0.273502 , 0.235187 , 0.337383 , 0.321242 , 0.384649 , 0.351459 , 0.124925 , 0.418872 , 0.124348 , 0.243457 , 0.273502 , 0.246482 , 0.26735 , 0.351436 , 0.29445 , 0.340386 , 0.288291 , 0.297863 , 0.306904 , 0.312127 , 0.304855 , 0.255369 , 0.316579 , 0.242869 , 0.134474 , 0.264319 , 0.436578 , 0.301944 , 0.264182 , 0.118281 , 0.231973 , 0.248748 , 0.204639 , 0.280357 , 0.28655 , 0.283497 , 0.264604 , 0.352891 , 0.290911 , 0.233919 , 0.321002 , 0.323879 , 0.265426 , 0.282013 , 0.195467 , 0.142139 , 0.14069 , 0.142156 , 0.086204 , 0.117505 , 0.138983 , 0.169085 , 0.118247 
 993 , 0.166858 , 0.334814 , 0.368386 , 0.189554 , 0.34545 , 0.273401 , 0.383115 , 0.214965 , 0.341318 , 0.327864 , 0.259123 , 0.1064 , 0.219869 , 0.177523 , 0.165338 , 0.204912 , 0.141413 , 0.136863 , 0.157205 , 0.163172 , 0.3534 , 0.346668 , 0.325652 , 0.399776 , 0.335911 , 0.328001 , 0.341638 , 0.273138 , 0.234873 , 0.337048 , 0.321028 , 0.384161 , 0.35132 , 0.124655 , 0.418934 , 0.123815 , 0.242857 , 0.273281 , 0.246435 , 0.267274 , 0.351434 , 0.294417 , 0.340461 , 0.288078 , 0.297897 , 0.306733 , 0.311597 , 0.30479 , 0.25482 , 0.316273 , 0.242897 , 0.134326 , 0.263936 , 0.436149 , 0.302155 , 0.264593 , 0.117693 , 0.231735 , 0.248664 , 0.204306 , 0.280356 , 0.285912 , 0.283569 , 0.264507 , 0.352475 , 0.29109 , 0.233529 , 0.320759 , 0.323543 , 0.26501 , 0.281957 , 0.195013 , 0.142076 , 0.140921 , 0.142504 , 0.085635 , 0.117402 , 0.139024 , 0.16915 , 0.118322 
 994 , 0.167042 , 0.335277 , 0.3678 , 0.189264 , 0.345384 , 0.273051 , 0.38338 , 0.21507 , 0.340745 , 0.327374 , 0.257894 , 0.106123 , 0.220412 , 0.176601 , 0.165273 , 0.204256 , 0.140637 , 0.135729 , 0.15713 , 0.162831 , 0.353339 , 0.346874 , 0.326164 , 0.39929 , 0.336658 , 0.32775 , 0.342211 , 0.272811 , 0.234804 , 0.33687 , 0.321701 , 0.384059 , 0.350834 , 0.124516 , 0.419789 , 0.123534 , 0.241898 , 0.272931 , 0.246275 , 0.267316 , 0.351125 , 0.29412 , 0.340442 , 0.28798 , 0.297579 , 0.307046 , 0.311457 , 0.30482 , 0.254641 , 0.316148 , 0.24329 , 0.134348 , 0.263447 , 0.435482 , 0.302064 , 0.265056 , 0.117468 , 0.231437 , 0.248797 , 0.204239 , 0.280584 , 0.286234 , 0.283563 , 0.264656 , 0.352757 , 0.291689 , 0.233828 , 0.321016 , 0.323972 , 0.264285 , 0.28213 , 0.194914 , 0.142064 , 0.141254 , 0.142692 , 0.084945 , 0.117268 , 0.139182 , 0.16912 , 0.118495 
 995 , 0.167233 , 0.335759 , 0.367193 , 0.188964 , 0.345319 , 0.272691 , 0.383648 , 0.215173 , 0.340152 , 0.326865 , 0.256624 , 0.105834 , 0.220967 , 0.175642 , 0.16521 , 0.203578 , 0.139827 , 0.134551 , 0.157051 , 0.162469 , 0.353273 , 0.347086 , 0.326699 , 0.398786 , 0.337439 , 0.327491 , 0.342807 , 0.272469 , 0.234733 , 0.336682 , 0.322409 , 0.38395 , 0.350333 , 0.124375 , 0.420677 , 0.123241 , 0.240904 , 0.272566 , 0.246111 , 0.267369 , 0.350801 , 0.293812 , 0.340419 , 0.28787 , 0.297248 , 0.307378 , 0.31131 , 0.304849 , 0.254447 , 0.316022 , 0.243696 , 0.134368 , 0.262942 , 0.43479 , 0.301966 , 0.265529 , 0.11723 , 0.231132 , 0.248932 , 0.204165 , 0.280816 , 0.286576 , 0.283556 , 0.264811 , 0.353045 , 0.292314 , 0.234141 , 0.321287 , 0.324415 , 0.263529 , 0.282303 , 0.194809 , 0.142049 , 0.141593 , 0.142881 , 0.084229 , 0.117127 , 0.139348 , 0.169096 , 0.118677 
 996 , 0.167105 , 0.335288 , 0.367773 , 0.189368 , 0.344017 , 0.270984 , 0.383774 , 0.214879 , 0.339579 , 0.325344 , 0.255673 , 0.105787 , 0.220976 , 0.175231 , 0.164883 , 0.204326 , 0.139287 , 0.133543 , 0.15674 , 0.162273 , 0.353767 , 0.346884 , 0.327014 , 0.398031 , 0.338655 , 0.327139 , 0.343225 , 0.272374 , 0.234413 , 0.336559 , 0.322136 , 0.383352 , 0.349978 , 0.124078 , 0.421239 , 0.122819 , 0.240236 , 0.272214 , 0.246846 , 0.267354 , 0.350519 , 0.293748 , 0.340194 , 0.287503 , 0.296643 , 0.307857 , 0.311344 , 0.305093 , 0.254419 , 0.31584 , 0.243946 , 0.134318 , 0.262676 , 0.434533 , 0.300933 , 0.265565 , 0.11679 , 0.230652 , 0.248983 , 0.20456 , 0.280813 , 0.287497 , 0.282956 , 0.264909 , 0.353106 , 0.292876 , 0.234378 , 0.321282 , 0.3249 , 0.263035 , 0.282038 , 0.194833 , 0.141885 , 0.141087 , 0.142615 , 0.083587 , 0.116921 , 0.139218 , 0.168718 , 0.118551 
 997 , 0.166817 , 0.334272 , 0.368409 , 0.18965 , 0.342573 , 0.269639 , 0.384465 , 0.214519 , 0.339768 , 0.324099 , 0.25504 , 0.105695 , 0.221232 , 0.174606 , 0.164684 , 0.205142 , 0.138796 , 0.132322 , 0.156155 , 0.161919 , 0.354015 , 0.346061 , 0.326295 , 0.39816 , 0.339563 , 0.327018 , 0.343586 , 0.272313 , 0.233573 , 0.336736 , 0.321436 , 0.382946 , 0.350726 , 0.123543 , 0.421146 , 0.122183 , 0.239513 , 0.271943 , 0.247342 , 0.267164 , 0.350755 , 0.293728 , 0.339973 , 0.286736 , 0.295947 , 0.307747 , 0.311235 , 0.305085 , 0.253998 , 0.31528 , 0.243814 , 0.134171 , 0.26226 , 0.434602 , 0.300135 , 0.265372 , 0.116175 , 0.230336 , 0.248775 , 0.20434 , 0.280085 , 0.287117 , 0.282321 , 0.264592 , 0.352894 , 0.29304 , 0.234096 , 0.320845 , 0.324589 , 0.262783 , 0.281211 , 0.194582 , 0.141641 , 0.140463 , 0.142045 , 0.082965 , 0.116704 , 0.138853 , 0.168314 , 0.11832 
 998 , 0.166477 , 0.333068 , 0.369063 , 0.189886 , 0.341056 , 0.268389 , 0.385369 , 0.214123 , 0.340204 , 0.322922 , 0.254479 , 0.105585 , 0.221583 , 0.173892 , 0.164524 , 0.205981 , 0.138294 , 0.130998 , 0.155468 , 0.161492 , 0.354183 , 0.345019 , 0.325227 , 0.398575 , 0.340397 , 0.32697 , 0.343935 , 0.272256 , 0.232541 , 0.337014 , 0.320594 , 0.382604 , 0.351855 , 0.122925 , 0.420848 , 0.12146 , 0.238747 , 0.271688 , 0.247763 , 0.266924 , 0.351156 , 0.293717 , 0.339756 , 0.285825 , 0.295204 , 0.307451 , 0.311073 , 0.304998 , 0.25344 , 0.314587 , 0.243561 , 0.13399 , 0.26178 , 0.43477 , 0.2994 , 0.265107 , 0.115481 , 0.23006 , 0.248478 , 0.203915 , 0.279114 , 0.286307 , 0.281663 , 0.264131 , 0.352587 , 0.293081 , 0.233643 , 0.320254 , 0.324018 , 0.262598 , 0.280198 , 0.194235 , 0.141365 , 0.139804 , 0.141371 , 0.08233 , 0.116481 , 0.138407 , 0.167891 , 0.118042 
 999 , 0.165393 , 0.332497 , 0.370096 , 0.189868 , 0.340362 , 0.268314 , 0.385295 , 0.213929 , 0.340917 , 0.322591 , 0.254322 , 0.105335 , 0.221625 , 0.173717 , 0.164543 , 0.205746 , 0.138061 , 0.130677 , 0.155283 , 0.161244 , 0.353878 , 0.344556 , 0.324404 , 0.399093 , 0.340702 , 0.327068 , 0.34425 , 0.27236 , 0.232165 , 0.33754 , 0.319933 , 0.38241 , 0.353022 , 0.122432 , 0.420321 , 0.12135 , 0.238087 , 0.271442 , 0.247483 , 0.266404 , 0.351197 , 0.293548 , 0.338996 , 0.284935 , 0.294812 , 0.306979 , 0.31081 , 0.304814 , 0.252475 , 0.313977 , 0.242892 , 0.133607 , 0.261327 , 0.435089 , 0.299022 , 0.26471 , 0.115009 , 0.230023 , 0.248327 , 0.203043 , 0.278429 , 0.285258 , 0.281274 , 0.263712 , 0.352296 , 0.292715 , 0.233106 , 0.319627 , 0.323418 , 0.262619 , 0.279727 , 0.194101 , 0.141002 , 0.139183 , 0.140815 , 0.082056 , 0.116516 , 0.137857 , 0.167586 , 0.117451 
 1000 , 0.163714 , 0.33117 , 0.370757 , 0.189469 , 0.339751 , 0.268513 , 0.384291 , 0.213878 , 0.341419 , 0.322329 , 0.254279 , 0.104873 , 0.221131 , 0.17398 , 0.164511 , 0.204862 , 0.137971 , 0.130904 , 0.155393 , 0.161057 , 0.35325 , 0.34463 , 0.32377 , 0.398999 , 0.340339 , 0.32693 , 0.343963 , 0.272499 , 0.232171 , 0.337665 , 0.319112 , 0.381792 , 0.353239 , 0.121854 , 0.419457 , 0.121487 , 0.237552 , 0.271012 , 0.246767 , 0.265551 , 0.350435 , 0.293098 , 0.337818 , 0.284245 , 0.294387 , 0.306552 , 0.310277 , 0.30437 , 0.251504 , 0.313527 , 0.241803 , 0.133092 , 0.261001 , 0.435054 , 0.2987 , 0.263985 , 0.114534 , 0.229633 , 0.248276 , 0.202323 , 0.277863 , 0.28437 , 0.28091 , 0.26346 , 0.352097 , 0.292205 , 0.232516 , 0.319118 , 0.323036 , 0.262397 , 0.279531 , 0.194138 , 0.14039 , 0.138344 , 0.140441 , 0.081899 , 0.116512 , 0.137275 , 0.167258 , 0.116642 
 1001 , 0.161758 , 0.328542 , 0.370746 , 0.188785 , 0.3387 , 0.268292 , 0.382781 , 0.213867 , 0.3415 , 0.321606 , 0.254128 , 0.104241 , 0.220166 , 0.174429 , 0.164293 , 0.203861 , 0.137893 , 0.131149 , 0.155538 , 0.160817 , 0.35252 , 0.344965 , 0.323173 , 0.398116 , 0.3395 , 0.32644 , 0.342965 , 0.272579 , 0.232217 , 0.337145 , 0.317973 , 0.380555 , 0.352306 , 0.121092 , 0.418331 , 0.121526 , 0.237079 , 0.270359 , 0.245959 , 0.264455 , 0.34892 , 0.2924 , 0.336469 , 0.283757 , 0.293679 , 0.306265 , 0.309488 , 0.303679 , 0.250759 , 0.3132 , 0.24046 , 0.132546 , 0.260799 , 0.434495 , 0.298191 , 0.262945 , 0.113886 , 0.228685 , 0.248257 , 0.202053 , 0.277233 , 0.283819 , 0.280405 , 0.263379 , 0.351979 , 0.291769 , 0.231879 , 0.318761 , 0.322914 , 0.261756 , 0.279318 , 0.194255 , 0.139532 , 0.137205 , 0.140197 , 0.081643 , 0.116309 , 0.136721 , 0.166818 , 0.115768 
 1002 , 0.160284 , 0.326141 , 0.370637 , 0.187883 , 0.337712 , 0.268031 , 0.381715 , 0.213349 , 0.341321 , 0.320961 , 0.253895 , 0.103829 , 0.219012 , 0.174538 , 0.164117 , 0.202676 , 0.137478 , 0.131299 , 0.155581 , 0.160744 , 0.35182 , 0.345288 , 0.322763 , 0.397141 , 0.338638 , 0.325815 , 0.341663 , 0.272689 , 0.232093 , 0.336528 , 0.317005 , 0.37956 , 0.351102 , 0.120255 , 0.417467 , 0.121237 , 0.236621 , 0.269905 , 0.245185 , 0.26362 , 0.347645 , 0.2916 , 0.335344 , 0.283446 , 0.29288 , 0.305978 , 0.308711 , 0.302858 , 0.250281 , 0.31297 , 0.23936 , 0.131888 , 0.260517 , 0.433831 , 0.297897 , 0.261953 , 0.113162 , 0.227547 , 0.247985 , 0.201755 , 0.276768 , 0.283469 , 0.28013 , 0.263339 , 0.352129 , 0.29123 , 0.231111 , 0.318498 , 0.322695 , 0.261061 , 0.279153 , 0.194213 , 0.138769 , 0.136153 , 0.139835 , 0.081287 , 0.115788 , 0.136266 , 0.166373 , 0.114789 
 1003 , 0.159871 , 0.325162 , 0.370625 , 0.186807 , 0.337133 , 0.267835 , 0.381634 , 0.21195 , 0.340704 , 0.320557 , 0.253607 , 0.103913 , 0.21765 , 0.174082 , 0.164107 , 0.201365 , 0.136472 , 0.131302 , 0.155439 , 0.160972 , 0.351462 , 0.345756 , 0.32291 , 0.396142 , 0.337926 , 0.325045 , 0.340195 , 0.272871 , 0.231717 , 0.336021 , 0.316578 , 0.379231 , 0.349852 , 0.119455 , 0.417468 , 0.120477 , 0.236294 , 0.269942 , 0.244559 , 0.263381 , 0.34722 , 0.290815 , 0.334836 , 0.2835 , 0.292067 , 0.30572 , 0.308173 , 0.301998 , 0.250354 , 0.312996 , 0.238931 , 0.131112 , 0.260168 , 0.433216 , 0.298092 , 0.261291 , 0.112396 , 0.226324 , 0.247376 , 0.201371 , 0.276833 , 0.283612 , 0.280337 , 0.263314 , 0.352798 , 0.290564 , 0.230247 , 0.318467 , 0.322374 , 0.260425 , 0.279275 , 0.193877 , 0.138299 , 0.135404 , 0.139244 , 0.08081 , 0.114777 , 0.136036 , 0.16599 , 0.113693 
 1004 , 0.160216 , 0.328882 , 0.371998 , 0.186549 , 0.337919 , 0.268201 , 0.382364 , 0.210553 , 0.340231 , 0.320533 , 0.253686 , 0.104327 , 0.216747 , 0.173966 , 0.164494 , 0.200852 , 0.135469 , 0.131515 , 0.155374 , 0.161266 , 0.352328 , 0.347162 , 0.32409 , 0.395695 , 0.338058 , 0.324649 , 0.340342 , 0.273111 , 0.231575 , 0.336802 , 0.317137 , 0.379878 , 0.350624 , 0.119345 , 0.419185 , 0.120194 , 0.236423 , 0.270508 , 0.244175 , 0.263549 , 0.348692 , 0.290865 , 0.335137 , 0.283594 , 0.291787 , 0.305593 , 0.308603 , 0.301907 , 0.250586 , 0.313378 , 0.239372 , 0.130549 , 0.260059 , 0.433639 , 0.298762 , 0.261617 , 0.111912 , 0.226124 , 0.24728 , 0.200752 , 0.277886 , 0.284364 , 0.280851 , 0.263063 , 0.353702 , 0.290106 , 0.23 , 0.318645 , 0.322404 , 0.260371 , 0.280243 , 0.193569 , 0.138206 , 0.135195 , 0.138541 , 0.08053 , 0.113989 , 0.13586 , 0.165896 , 0.112677 
 1005 , 0.160591 , 0.332634 , 0.373327 , 0.186239 , 0.338795 , 0.26853 , 0.383104 , 0.209209 , 0.33971 , 0.320491 , 0.253775 , 0.104585 , 0.215844 , 0.1738 , 0.164687 , 0.200403 , 0.134407 , 0.131634 , 0.155195 , 0.16149 , 0.353193 , 0.348622 , 0.325262 , 0.395181 , 0.338164 , 0.324207 , 0.340502 , 0.273274 , 0.231375 , 0.337522 , 0.3177 , 0.380521 , 0.351451 , 0.119195 , 0.420913 , 0.119859 , 0.236509 , 0.271025 , 0.243764 , 0.263681 , 0.350151 , 0.29088 , 0.335446 , 0.283626 , 0.291461 , 0.305384 , 0.309017 , 0.301773 , 0.250773 , 0.313705 , 0.239746 , 0.129921 , 0.259886 , 0.43401 , 0.299379 , 0.261895 , 0.111399 , 0.225928 , 0.24709 , 0.200096 , 0.27886 , 0.285093 , 0.281315 , 0.262715 , 0.354532 , 0.289625 , 0.229701 , 0.318766 , 0.322399 , 0.26026 , 0.281131 , 0.193204 , 0.137996 , 0.134949 , 0.137761 , 0.080192 , 0.113179 , 0.135574 , 0.16572 , 0.111622 
 1006 , 0.161084 , 0.334016 , 0.373401 , 0.185454 , 0.340318 , 0.268211 , 0.383579 , 0.209216 , 0.338821 , 0.320297 , 0.253863 , 0.102762 , 0.215346 , 0.173149 , 0.162353 , 0.200993 , 0.133229 , 0.130467 , 0.153746 , 0.160744 , 0.353464 , 0.349906 , 0.325642 , 0.394119 , 0.337902 , 0.323526 , 0.340669 , 0.272326 , 0.230585 , 0.337078 , 0.317997 , 0.380751 , 0.352417 , 0.118564 , 0.421745 , 0.119126 , 0.236047 , 0.270656 , 0.24329 , 0.263223 , 0.350557 , 0.290343 , 0.335725 , 0.282916 , 0.290844 , 0.304334 , 0.30905 , 0.301267 , 0.250267 , 0.313126 , 0.23907 , 0.128775 , 0.259075 , 0.433599 , 0.298939 , 0.261452 , 0.110774 , 0.225997 , 0.245829 , 0.199406 , 0.278378 , 0.285031 , 0.280883 , 0.261374 , 0.353976 , 0.289107 , 0.228887 , 0.318153 , 0.321889 , 0.259453 , 0.280477 , 0.192374 , 0.136536 , 0.134392 , 0.136447 , 0.079289 , 0.112484 , 0.134031 , 0.164564 , 0.110635 
 1007 , 0.16124 , 0.332908 , 0.373678 , 0.184284 , 0.341805 , 0.268002 , 0.383611 , 0.209182 , 0.339071 , 0.321333 , 0.253939 , 0.100437 , 0.214805 , 0.172119 , 0.159993 , 0.200808 , 0.131855 , 0.128837 , 0.152722 , 0.160065 , 0.352739 , 0.349465 , 0.325169 , 0.393476 , 0.337518 , 0.323343 , 0.33999 , 0.271459 , 0.230138 , 0.336493 , 0.317814 , 0.381451 , 0.352221 , 0.117491 , 0.421581 , 0.118125 , 0.235171 , 0.270168 , 0.243789 , 0.263342 , 0.349994 , 0.289793 , 0.335352 , 0.282583 , 0.29133 , 0.303868 , 0.308272 , 0.300817 , 0.249568 , 0.312436 , 0.238127 , 0.127378 , 0.257674 , 0.433518 , 0.298673 , 0.260709 , 0.110108 , 0.226012 , 0.244596 , 0.198781 , 0.277611 , 0.284638 , 0.280607 , 0.260297 , 0.353418 , 0.288713 , 0.227699 , 0.317558 , 0.321144 , 0.259356 , 0.27931 , 0.19151 , 0.135279 , 0.133703 , 0.135435 , 0.078184 , 0.112051 , 0.132796 , 0.163099 , 0.109791 
 1008 , 0.161343 , 0.331358 , 0.373997 , 0.183002 , 0.343354 , 0.267801 , 0.38357 , 0.209145 , 0.339512 , 0.32262 , 0.254017 , 0.097953 , 0.214235 , 0.170989 , 0.157512 , 0.200496 , 0.1304 , 0.12707 , 0.15172 , 0.159366 , 0.351825 , 0.348729 , 0.324541 , 0.392877 , 0.3371 , 0.323232 , 0.33915 , 0.270563 , 0.229729 , 0.335864 , 0.317546 , 0.382256 , 0.351825 , 0.116299 , 0.421247 , 0.117039 , 0.23419 , 0.26965 , 0.24446 , 0.263557 , 0.349258 , 0.289209 , 0.334856 , 0.282292 , 0.292011 , 0.303472 , 0.307332 , 0.300354 , 0.24881 , 0.311693 , 0.237097 , 0.125878 , 0.256128 , 0.433488 , 0.298427 , 0.259881 , 0.109409 , 0.22602 , 0.243301 , 0.198145 , 0.276768 , 0.284175 , 0.280349 , 0.259213 , 0.352839 , 0.288318 , 0.226404 , 0.316939 , 0.320331 , 0.259358 , 0.278015 , 0.19061 , 0.134004 , 0.132962 , 0.134416 , 0.077007 , 0.111637 , 0.131547 , 0.161516 , 0.10893 
 1009 , 0.160371 , 0.331053 , 0.373207 , 0.182425 , 0.343631 , 0.267301 , 0.382528 , 0.209117 , 0.340507 , 0.323052 , 0.252853 , 0.096034 , 0.213794 , 0.169207 , 0.15649 , 0.199418 , 0.129124 , 0.125104 , 0.151434 , 0.158489 , 0.350719 , 0.347083 , 0.324154 , 0.392928 , 0.336949 , 0.323715 , 0.339082 , 0.269684 , 0.229484 , 0.336097 , 0.316371 , 0.382984 , 0.350797 , 0.115293 , 0.420378 , 0.116335 , 0.23336 , 0.268738 , 0.245269 , 0.263515 , 0.349221 , 0.289016 , 0.335079 , 0.281778 , 0.29273 , 0.303737 , 0.306271 , 0.300012 , 0.24812 , 0.311354 , 0.236505 , 0.125143 , 0.255219 , 0.433641 , 0.298487 , 0.2594 , 0.108618 , 0.226077 , 0.24258 , 0.197642 , 0.275942 , 0.283643 , 0.280213 , 0.258927 , 0.352634 , 0.288721 , 0.22537 , 0.316599 , 0.319722 , 0.259584 , 0.277256 , 0.190237 , 0.1334 , 0.132119 , 0.133968 , 0.07599 , 0.111129 , 0.130972 , 0.160616 , 0.108244 
 1010 , 0.158938 , 0.330394 , 0.371448 , 0.182097 , 0.343085 , 0.266388 , 0.381481 , 0.208721 , 0.340043 , 0.322628 , 0.250956 , 0.094503 , 0.213462 , 0.167217 , 0.15564 , 0.197735 , 0.127706 , 0.123238 , 0.150581 , 0.157295 , 0.349598 , 0.346138 , 0.323987 , 0.393264 , 0.33674 , 0.323765 , 0.339375 , 0.269118 , 0.229112 , 0.335754 , 0.315012 , 0.38274 , 0.349408 , 0.114436 , 0.419281 , 0.115539 , 0.232577 , 0.267402 , 0.245257 , 0.262633 , 0.348907 , 0.288494 , 0.335308 , 0.280678 , 0.292912 , 0.303313 , 0.30514 , 0.299859 , 0.247535 , 0.310645 , 0.235981 , 0.12462 , 0.254939 , 0.433187 , 0.297931 , 0.258811 , 0.107656 , 0.225741 , 0.241624 , 0.197 , 0.275129 , 0.283023 , 0.279781 , 0.258783 , 0.351821 , 0.288929 , 0.224187 , 0.31611 , 0.318662 , 0.259201 , 0.276104 , 0.189813 , 0.132659 , 0.131166 , 0.133244 , 0.075199 , 0.110274 , 0.130135 , 0.160136 , 0.107288 
 1011 , 0.157344 , 0.329188 , 0.369149 , 0.181802 , 0.342158 , 0.265193 , 0.380607 , 0.208033 , 0.338337 , 0.321718 , 0.24873 , 0.09311 , 0.213166 , 0.165155 , 0.154588 , 0.195721 , 0.126109 , 0.121445 , 0.149132 , 0.155866 , 0.348479 , 0.345896 , 0.323938 , 0.393684 , 0.336418 , 0.323358 , 0.339793 , 0.268775 , 0.228597 , 0.334772 , 0.313673 , 0.381745 , 0.347854 , 0.113629 , 0.418102 , 0.114588 , 0.231782 , 0.265796 , 0.244591 , 0.261149 , 0.348234 , 0.28762 , 0.335402 , 0.279146 , 0.29268 , 0.302209 , 0.30396 , 0.299821 , 0.246995 , 0.309545 , 0.235391 , 0.124095 , 0.255001 , 0.432217 , 0.296825 , 0.258058 , 0.106572 , 0.225087 , 0.240345 , 0.196195 , 0.274298 , 0.282331 , 0.279079 , 0.258566 , 0.350443 , 0.28882 , 0.2228 , 0.315442 , 0.317188 , 0.258292 , 0.274527 , 0.189221 , 0.131654 , 0.130136 , 0.132178 , 0.074516 , 0.109166 , 0.128937 , 0.159832 , 0.10607 
 1012 , 0.156059 , 0.327587 , 0.368494 , 0.182098 , 0.340953 , 0.263392 , 0.380442 , 0.207178 , 0.33713 , 0.320823 , 0.247069 , 0.092511 , 0.212507 , 0.164301 , 0.154094 , 0.194292 , 0.12484 , 0.120805 , 0.148067 , 0.154775 , 0.347516 , 0.345546 , 0.324082 , 0.394394 , 0.335969 , 0.322592 , 0.34016 , 0.268649 , 0.228452 , 0.333849 , 0.312932 , 0.381089 , 0.346874 , 0.113171 , 0.417202 , 0.113723 , 0.231158 , 0.264447 , 0.243464 , 0.259765 , 0.347655 , 0.28696 , 0.334887 , 0.278164 , 0.292245 , 0.301235 , 0.302837 , 0.299963 , 0.246572 , 0.308283 , 0.235293 , 0.123746 , 0.254938 , 0.431483 , 0.295403 , 0.257627 , 0.105933 , 0.22421 , 0.239446 , 0.195475 , 0.273605 , 0.281345 , 0.278544 , 0.258325 , 0.349034 , 0.288366 , 0.221604 , 0.314779 , 0.316096 , 0.257443 , 0.273013 , 0.188544 , 0.130767 , 0.129076 , 0.13118 , 0.073777 , 0.108009 , 0.127832 , 0.159686 , 0.104616 
 1013 , 0.155202 , 0.32608 , 0.369622 , 0.182957 , 0.339012 , 0.261124 , 0.380736 , 0.206434 , 0.337205 , 0.319795 , 0.246335 , 0.092661 , 0.211459 , 0.164883 , 0.154025 , 0.193764 , 0.12418 , 0.121447 , 0.147629 , 0.154343 , 0.346875 , 0.344879 , 0.324251 , 0.395185 , 0.335254 , 0.321496 , 0.340546 , 0.268357 , 0.228612 , 0.333486 , 0.312886 , 0.381205 , 0.346563 , 0.112959 , 0.416521 , 0.113065 , 0.230849 , 0.263689 , 0.241885 , 0.258798 , 0.347416 , 0.28672 , 0.33391 , 0.277926 , 0.291355 , 0.300963 , 0.302078 , 0.300032 , 0.246357 , 0.307159 , 0.235845 , 0.123499 , 0.254599 , 0.431517 , 0.293959 , 0.25756 , 0.105777 , 0.223298 , 0.239007 , 0.195058 , 0.273114 , 0.280012 , 0.27816 , 0.257968 , 0.347968 , 0.287468 , 0.220744 , 0.314235 , 0.315747 , 0.256813 , 0.27206 , 0.187976 , 0.130052 , 0.127933 , 0.130392 , 0.072836 , 0.106842 , 0.126946 , 0.159608 , 0.103044 
