  time  ,:31:52 A,:32:01 A,:32:11 A,:32:23 A,:32:31 A,:33:08 A,:33:15 A,:33:22 A,:33:32 A,:33:44 A,:34:19 A,:34:30 A,:34:36 A,:34:43 A,:34:50 A,:35:35 A,:35:42 A,:35:48 A,:35:57 A,:36:02 A,:36:35 A,:36:41 A,:36:47 A,:36:54 A,:37:01 A,:37:35 A,:37:47 A,:37:54 A,:38:01 A,:38:19 A,:38:58 A,:39:05 A,:39:12 A,:39:19 A,:39:29 A,:40:03 A,:40:11 A,:40:17 A,:40:23 A,:40:34 A,:41:17 A,:41:26 A,:41:36 A,:41:43 A,:41:52 A,:42:26 A,:42:32 A,:42:39 A,:42:45 A,:42:55 A,:44:44 A,:44:51 A,:44:59 A,:45:06 A,:45:15 A,:45:48 A,:45:56 A,:46:05 A,:46:15 A,:46:22 A,:46:57 A,:47:06 A,:47:15 A,:47:21 A,:47:31 A,:48:04 A,:48:12 A,:48:19 A,:48:28 A,:48:39 A,:49:13 A,:49:20 A,:49:28 A,:49:37 A,:49:44 A,:50:30 A,:50:41 A,:50:50 A,:51:00 A,:51:11 A,:51:48 A,:51:55 A,:52:03 A,:52:12 A,:52:25 A,:52:59 A,:53:08 A,:53:15 A,:53:25 A,:53:36 A,:54:15 A,:54:26 A,:54:33 A,:54:41 A,:54:49 A,:55:30 A,:55:37 A,:55:46 A,:55:53 A,:56:02 A,:58:11 A,:58:19 A,:58:25 A,:58:38 A,:58:46 A,:59:21 A,:59:28 A,:59:37 A,:59:48 A,:59:58 A,:00:33 A,:00:41 A,:00:57 A,:01:06 A,:01:15 A,:01:50 A,:01:59 A,:02:07 A,:02:14 A,:02:21 A,:03:01 A,:03:12 A,:03:21 A,:03:32 A,:03:40 A,:04:20 A,:04:28 A,:04:38 A,:04:46 A,:04:53 A,:05:40 A,:05:47 A,:05:55 A,:06:02 A,:06:09 A,:06:49 A,:06:56 A,:07:04 A,:07:11 A,:07:20 A,:07:59 A,:08:06 A,:08:16 A,:08:26 A,:08:40 A,:09:16 A,:09:23 A,:09:30 A,:09:37 A,:09:44 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 425 , 0.034868 , 0.019987 , 0.026771 , 0.020916 , 0.030654 , 0.032077 , 0.03754 , 0.031717 , 0.018907 , 0.019296 , 0.024201 , 0.02184 , 0.018166 , 0.023866 , 0.022806 , 0.032622 , 0.017266 , 0.024459 , 0.02745 , 0.035273 , 0.029496 , 0.030318 , 0.029991 , 0.02486 , 0.030056 , 0.025879 , 0.033473 , 0.02101 , 0.037842 , 0.028051 , 0.025965 , 0.024455 , 0.027511 , 0.026165 , 0.024009 , 0.017393 , 0.016771 , 0.019537 , 0.023162 , 0.018138 , 0.016562 , 0.020552 , 0.019733 , 0.018072 , 0.015216 , 0.026206 , 0.030862 , 0.020265 , 0.025838 , 0.021014 , 0.022196 , 0.034839 , 0.023526 , 0.017962 , 0.02166 , 0.021407 , 0.0281 , 0.034348 , 0.031325 , 0.028346 , 0.037392 , 0.032462 , 0.027339 , 0.021394 , 0.026345 , 0.019979 , 0.025036 , 0.024942 , 0.022786 , 0.026042 , 0.020286 , 0.022912 , 0.024758 , 0.02094 , 0.021182 , 0.021345 , 0.021722 , 0.023571 , 0.019692 , 0.025318 , 0.024586 , 0.038219 , 0.028976 , 0.030171 , 0.035428 , 0.020818 , 0.024815 , 0.025699 , 0.015814 , 0.021108 , 0.024713 , 0.029042 , 0.027389 , 0.018878 , 0.027757 , 0.015004 , 0.018539 , 0.020245 , 0.016873 , 0.019414 , 0.036341 , 0.028743 , 0.021243 , 0.029209 , 0.026403 , 0.02261 , 0.03051 , 0.040011 , 0.032867 , 0.025879 , 0.018915 , 0.026869 , 0.023064 , 0.010847 , 0.015797 , 0.026967 , 0.023588 , 0.029042 , 0.027655 , 0.02396 , 0.028649 , 0.026664 , 0.023133 , 0.026673 , 0.033857 , 0.026975 , 0.019177 , 0.03076 , 0.022786 , 0.023768 , 0.025511 , 0.021587 , 0.033739 , 0.02871 , 0.025118 , 0.019504 , 0.025339 , 0.039283 , 0.030514 , 0.020224 , 0.028514 , 0.026673 , 0.030711 , 0.022016 , 0.035175 , 0.034365 , 0.023117 , 0.022442 , 0.023927 , 0.019652 
 426 , 0.035232 , 0.020243 , 0.027133 , 0.021143 , 0.031002 , 0.03242 , 0.037974 , 0.032075 , 0.019084 , 0.019544 , 0.024527 , 0.02211 , 0.018381 , 0.024186 , 0.023121 , 0.032926 , 0.017591 , 0.024749 , 0.027701 , 0.035602 , 0.029785 , 0.030628 , 0.030278 , 0.025135 , 0.030377 , 0.026118 , 0.033793 , 0.021271 , 0.038168 , 0.028367 , 0.026188 , 0.024667 , 0.027787 , 0.02643 , 0.024297 , 0.017608 , 0.017012 , 0.019746 , 0.023433 , 0.018377 , 0.016773 , 0.020728 , 0.019959 , 0.018323 , 0.015371 , 0.026636 , 0.031298 , 0.020502 , 0.026044 , 0.021275 , 0.022554 , 0.03536 , 0.02382 , 0.018155 , 0.02197 , 0.021649 , 0.028391 , 0.034673 , 0.031635 , 0.028634 , 0.037769 , 0.032712 , 0.027672 , 0.021579 , 0.026636 , 0.02021 , 0.025312 , 0.025201 , 0.023018 , 0.026332 , 0.020502 , 0.02317 , 0.025078 , 0.02118 , 0.021468 , 0.02155 , 0.021986 , 0.023775 , 0.019968 , 0.025588 , 0.024839 , 0.038649 , 0.029251 , 0.030435 , 0.035775 , 0.021016 , 0.025 , 0.0259 , 0.016025 , 0.021394 , 0.025012 , 0.02937 , 0.027688 , 0.019059 , 0.028083 , 0.015178 , 0.01871 , 0.020432 , 0.01709 , 0.019618 , 0.036708 , 0.029004 , 0.021489 , 0.029559 , 0.026673 , 0.022907 , 0.030858 , 0.040548 , 0.033193 , 0.02613 , 0.019129 , 0.027047 , 0.023269 , 0.01096 , 0.015988 , 0.027224 , 0.023808 , 0.029312 , 0.027935 , 0.024132 , 0.028901 , 0.026948 , 0.023355 , 0.026994 , 0.034126 , 0.027244 , 0.019335 , 0.03106 , 0.022977 , 0.024042 , 0.025797 , 0.021818 , 0.034052 , 0.028938 , 0.025411 , 0.019725 , 0.0256 , 0.039656 , 0.030887 , 0.020453 , 0.028831 , 0.026948 , 0.031002 , 0.022245 , 0.035491 , 0.034731 , 0.023343 , 0.022665 , 0.024141 , 0.019857 
 427 , 0.035503 , 0.02044 , 0.027266 , 0.021348 , 0.031378 , 0.032863 , 0.038336 , 0.032376 , 0.019381 , 0.019871 , 0.0248 , 0.022338 , 0.018568 , 0.024499 , 0.023365 , 0.033222 , 0.017854 , 0.024953 , 0.027984 , 0.035862 , 0.030104 , 0.030962 , 0.030586 , 0.025386 , 0.030776 , 0.026408 , 0.034072 , 0.021509 , 0.038476 , 0.02859 , 0.026392 , 0.024841 , 0.028075 , 0.026668 , 0.024585 , 0.017838 , 0.017248 , 0.019937 , 0.023765 , 0.018597 , 0.017017 , 0.020878 , 0.020164 , 0.01856 , 0.015532 , 0.02704 , 0.031712 , 0.020709 , 0.026293 , 0.021542 , 0.022903 , 0.035862 , 0.024029 , 0.018374 , 0.022259 , 0.021855 , 0.028632 , 0.035 , 0.031948 , 0.028949 , 0.038163 , 0.033008 , 0.027984 , 0.021781 , 0.026883 , 0.020436 , 0.025567 , 0.025464 , 0.023253 , 0.026586 , 0.020684 , 0.023385 , 0.025365 , 0.021422 , 0.021723 , 0.021711 , 0.022251 , 0.024 , 0.020222 , 0.025831 , 0.02506 , 0.039004 , 0.029527 , 0.03069 , 0.036126 , 0.021216 , 0.025179 , 0.026103 , 0.016168 , 0.021616 , 0.025332 , 0.029679 , 0.027955 , 0.019236 , 0.028376 , 0.015334 , 0.018853 , 0.020618 , 0.017355 , 0.019768 , 0.037033 , 0.029238 , 0.021694 , 0.029927 , 0.026945 , 0.023183 , 0.031168 , 0.041029 , 0.033531 , 0.026342 , 0.019385 , 0.02725 , 0.023468 , 0.011049 , 0.016126 , 0.027489 , 0.024025 , 0.029547 , 0.028207 , 0.024313 , 0.029172 , 0.027171 , 0.02362 , 0.027262 , 0.034393 , 0.027518 , 0.019504 , 0.031382 , 0.023183 , 0.024313 , 0.026083 , 0.022033 , 0.03436 , 0.029188 , 0.02567 , 0.019929 , 0.025876 , 0.040035 , 0.031246 , 0.020659 , 0.029093 , 0.027209 , 0.031246 , 0.022416 , 0.035754 , 0.035078 , 0.023583 , 0.022915 , 0.024346 , 0.020073 
 428 , 0.035773 , 0.020634 , 0.027399 , 0.021553 , 0.031752 , 0.033299 , 0.038699 , 0.032674 , 0.019674 , 0.020195 , 0.02507 , 0.022562 , 0.018751 , 0.024809 , 0.023605 , 0.033514 , 0.018114 , 0.025156 , 0.028268 , 0.036117 , 0.030415 , 0.031297 , 0.030891 , 0.025636 , 0.031177 , 0.0267 , 0.03435 , 0.021743 , 0.038781 , 0.028806 , 0.026592 , 0.025016 , 0.028359 , 0.026907 , 0.024871 , 0.018069 , 0.017481 , 0.020129 , 0.024097 , 0.018814 , 0.017262 , 0.021027 , 0.020369 , 0.018793 , 0.015694 , 0.02744 , 0.032124 , 0.02092 , 0.026538 , 0.021805 , 0.023249 , 0.036353 , 0.024238 , 0.018594 , 0.022546 , 0.022062 , 0.028872 , 0.035322 , 0.032261 , 0.029261 , 0.038558 , 0.033299 , 0.028297 , 0.021987 , 0.02713 , 0.020655 , 0.025818 , 0.025727 , 0.023489 , 0.026836 , 0.020866 , 0.023601 , 0.025649 , 0.021664 , 0.021979 , 0.021871 , 0.022512 , 0.024225 , 0.020477 , 0.026075 , 0.025276 , 0.039361 , 0.029795 , 0.030945 , 0.036473 , 0.021416 , 0.025355 , 0.026307 , 0.01631 , 0.021834 , 0.025649 , 0.029989 , 0.028222 , 0.019409 , 0.028665 , 0.015495 , 0.018991 , 0.020808 , 0.017614 , 0.019918 , 0.037358 , 0.029468 , 0.021892 , 0.030291 , 0.027213 , 0.023456 , 0.031479 , 0.041508 , 0.033862 , 0.026551 , 0.019641 , 0.027449 , 0.023663 , 0.011138 , 0.016261 , 0.027759 , 0.024242 , 0.029778 , 0.028475 , 0.02449 , 0.029439 , 0.027399 , 0.023882 , 0.027531 , 0.034656 , 0.027784 , 0.019666 , 0.031706 , 0.02339 , 0.024581 , 0.026369 , 0.022244 , 0.034669 , 0.029435 , 0.02593 , 0.020129 , 0.026145 , 0.040407 , 0.031599 , 0.02087 , 0.029348 , 0.027465 , 0.031491 , 0.022587 , 0.036013 , 0.035418 , 0.023824 , 0.023158 , 0.024552 , 0.020291 
 429 , 0.036044 , 0.020828 , 0.027527 , 0.021758 , 0.032122 , 0.033732 , 0.039062 , 0.032973 , 0.019969 , 0.020517 , 0.02534 , 0.022783 , 0.018935 , 0.025115 , 0.023845 , 0.033807 , 0.018375 , 0.02536 , 0.028552 , 0.036372 , 0.030727 , 0.031624 , 0.031196 , 0.025883 , 0.03157 , 0.026987 , 0.034625 , 0.021973 , 0.039082 , 0.029025 , 0.026788 , 0.025186 , 0.028639 , 0.027137 , 0.025153 , 0.018296 , 0.017711 , 0.020322 , 0.024426 , 0.019031 , 0.017503 , 0.021172 , 0.020575 , 0.019027 , 0.015851 , 0.027838 , 0.032533 , 0.021127 , 0.02678 , 0.022065 , 0.023588 , 0.036845 , 0.024447 , 0.018811 , 0.022828 , 0.022268 , 0.029108 , 0.035646 , 0.032574 , 0.029573 , 0.03895 , 0.033591 , 0.028606 , 0.022185 , 0.027373 , 0.020874 , 0.02607 , 0.025987 , 0.023721 , 0.027083 , 0.021044 , 0.023812 , 0.025929 , 0.021899 , 0.022231 , 0.022032 , 0.02277 , 0.024447 , 0.020728 , 0.026315 , 0.025493 , 0.039709 , 0.030063 , 0.031196 , 0.036816 , 0.021612 , 0.025531 , 0.02651 , 0.016453 , 0.022052 , 0.025966 , 0.030295 , 0.028482 , 0.019583 , 0.028951 , 0.015652 , 0.01913 , 0.02099 , 0.017873 , 0.020068 , 0.037679 , 0.029698 , 0.022094 , 0.030652 , 0.027481 , 0.023729 , 0.031786 , 0.041984 , 0.034197 , 0.026759 , 0.019894 , 0.027647 , 0.023854 , 0.011223 , 0.016399 , 0.028021 , 0.024456 , 0.030005 , 0.028743 , 0.024663 , 0.029706 , 0.027618 , 0.02414 , 0.027797 , 0.034919 , 0.02805 , 0.019832 , 0.032026 , 0.023592 , 0.02485 , 0.026651 , 0.022455 , 0.034973 , 0.029685 , 0.026191 , 0.02033 , 0.026415 , 0.040776 , 0.031952 , 0.021073 , 0.029606 , 0.027718 , 0.031732 , 0.022754 , 0.036272 , 0.035758 , 0.024061 , 0.023405 , 0.024754 , 0.020508 
 430 , 0.036608 , 0.021141 , 0.027932 , 0.022104 , 0.032529 , 0.034264 , 0.039616 , 0.033434 , 0.020194 , 0.020799 , 0.025679 , 0.023089 , 0.01923 , 0.025504 , 0.024211 , 0.03421 , 0.018746 , 0.025654 , 0.028899 , 0.036817 , 0.031173 , 0.032041 , 0.031565 , 0.026271 , 0.032057 , 0.027398 , 0.035098 , 0.022288 , 0.039562 , 0.029425 , 0.027122 , 0.025525 , 0.029016 , 0.027448 , 0.025533 , 0.018575 , 0.018037 , 0.020607 , 0.024795 , 0.019359 , 0.017783 , 0.021512 , 0.020865 , 0.019326 , 0.01606 , 0.02837 , 0.033108 , 0.021428 , 0.027122 , 0.022405 , 0.024006 , 0.03748 , 0.024816 , 0.019067 , 0.02318 , 0.022588 , 0.029475 , 0.036128 , 0.032979 , 0.029988 , 0.039432 , 0.034001 , 0.029016 , 0.022501 , 0.027761 , 0.021195 , 0.026451 , 0.026309 , 0.024044 , 0.027419 , 0.021345 , 0.024123 , 0.026301 , 0.022238 , 0.022596 , 0.022292 , 0.023097 , 0.024757 , 0.021045 , 0.026643 , 0.025846 , 0.040241 , 0.030472 , 0.031569 , 0.037271 , 0.021879 , 0.025771 , 0.026818 , 0.01669 , 0.022396 , 0.026367 , 0.030743 , 0.028895 , 0.019797 , 0.029404 , 0.015926 , 0.01938 , 0.021266 , 0.018162 , 0.020344 , 0.038156 , 0.030072 , 0.02238 , 0.031148 , 0.027807 , 0.024123 , 0.032216 , 0.042607 , 0.034694 , 0.027102 , 0.020198 , 0.027973 , 0.024186 , 0.011388 , 0.016619 , 0.028378 , 0.024774 , 0.030418 , 0.029166 , 0.024945 , 0.030072 , 0.028003 , 0.024461 , 0.028211 , 0.03534 , 0.028432 , 0.020073 , 0.032437 , 0.023898 , 0.025191 , 0.027052 , 0.022747 , 0.035407 , 0.029976 , 0.02653 , 0.020619 , 0.026805 , 0.041297 , 0.032453 , 0.021349 , 0.029984 , 0.028028 , 0.032103 , 0.023047 , 0.036683 , 0.03627 , 0.024386 , 0.023706 , 0.025053 , 0.02079 
 431 , 0.037232 , 0.02147 , 0.028391 , 0.022486 , 0.032939 , 0.034813 , 0.040209 , 0.033922 , 0.020403 , 0.021071 , 0.026031 , 0.023406 , 0.019542 , 0.025905 , 0.024603 , 0.034636 , 0.019139 , 0.025959 , 0.02926 , 0.037299 , 0.031642 , 0.032469 , 0.03194 , 0.026694 , 0.032553 , 0.027828 , 0.035611 , 0.022616 , 0.040079 , 0.029861 , 0.02748 , 0.025896 , 0.029407 , 0.027769 , 0.025926 , 0.018862 , 0.018379 , 0.020915 , 0.025166 , 0.019714 , 0.018072 , 0.02189 , 0.02118 , 0.019639 , 0.016279 , 0.028924 , 0.033716 , 0.021747 , 0.027484 , 0.022759 , 0.024435 , 0.038139 , 0.025216 , 0.019328 , 0.023536 , 0.022931 , 0.029865 , 0.036648 , 0.033401 , 0.03042 , 0.039932 , 0.03443 , 0.029449 , 0.022835 , 0.028177 , 0.021533 , 0.026858 , 0.02664 , 0.02438 , 0.027769 , 0.021671 , 0.024456 , 0.026682 , 0.022595 , 0.022982 , 0.022578 , 0.023435 , 0.025082 , 0.021373 , 0.026984 , 0.026228 , 0.040806 , 0.030903 , 0.031969 , 0.037748 , 0.022158 , 0.026022 , 0.027144 , 0.016951 , 0.022763 , 0.026791 , 0.031218 , 0.029336 , 0.020025 , 0.02989 , 0.016224 , 0.019651 , 0.021558 , 0.018454 , 0.020642 , 0.038668 , 0.030478 , 0.022688 , 0.031667 , 0.028143 , 0.024536 , 0.032675 , 0.043254 , 0.03522 , 0.027463 , 0.020512 , 0.028324 , 0.024544 , 0.011566 , 0.016858 , 0.028748 , 0.025111 , 0.030869 , 0.029617 , 0.02525 , 0.030453 , 0.028416 , 0.024792 , 0.028651 , 0.035791 , 0.02884 , 0.020332 , 0.032864 , 0.024225 , 0.025548 , 0.027471 , 0.023053 , 0.035867 , 0.030273 , 0.026887 , 0.020919 , 0.027215 , 0.041847 , 0.032986 , 0.021638 , 0.030386 , 0.028345 , 0.032503 , 0.023368 , 0.037123 , 0.036816 , 0.024725 , 0.024019 , 0.025371 , 0.021083 
 432 , 0.037842 , 0.021798 , 0.028842 , 0.022855 , 0.033344 , 0.035348 , 0.040789 , 0.034405 , 0.020602 , 0.021333 , 0.026377 , 0.023718 , 0.019853 , 0.026301 , 0.024986 , 0.035052 , 0.019524 , 0.026258 , 0.029615 , 0.037775 , 0.032105 , 0.032887 , 0.032308 , 0.027104 , 0.033044 , 0.028254 , 0.036109 , 0.02294 , 0.040582 , 0.030287 , 0.027831 , 0.026258 , 0.029793 , 0.028085 , 0.026313 , 0.019143 , 0.018712 , 0.021215 , 0.025527 , 0.020061 , 0.018353 , 0.022263 , 0.021481 , 0.019942 , 0.016488 , 0.029471 , 0.034312 , 0.022056 , 0.027835 , 0.023105 , 0.024851 , 0.038781 , 0.025607 , 0.019583 , 0.023887 , 0.023265 , 0.030245 , 0.037153 , 0.033818 , 0.030846 , 0.040417 , 0.034853 , 0.029873 , 0.023164 , 0.028584 , 0.021862 , 0.027252 , 0.026969 , 0.024707 , 0.02811 , 0.021988 , 0.024779 , 0.027062 , 0.022944 , 0.023362 , 0.022855 , 0.023764 , 0.025404 , 0.021697 , 0.02732 , 0.026601 , 0.04136 , 0.031327 , 0.032363 , 0.038214 , 0.022432 , 0.026271 , 0.027463 , 0.017203 , 0.023126 , 0.027201 , 0.031683 , 0.029772 , 0.020242 , 0.030364 , 0.016514 , 0.019921 , 0.021845 , 0.018742 , 0.02094 , 0.039166 , 0.030875 , 0.022986 , 0.032177 , 0.028474 , 0.024944 , 0.033124 , 0.043888 , 0.035737 , 0.027823 , 0.020822 , 0.028672 , 0.024893 , 0.01174 , 0.017093 , 0.029112 , 0.025438 , 0.031311 , 0.030059 , 0.025548 , 0.030829 , 0.028825 , 0.025117 , 0.029083 , 0.036236 , 0.029243 , 0.020585 , 0.033281 , 0.024546 , 0.025899 , 0.027886 , 0.02335 , 0.03632 , 0.030562 , 0.027239 , 0.021215 , 0.027616 , 0.042383 , 0.033501 , 0.021917 , 0.030782 , 0.028656 , 0.032892 , 0.02368 , 0.037555 , 0.037348 , 0.025058 , 0.024322 , 0.025679 , 0.021367 
 433 , 0.038516 , 0.022216 , 0.029406 , 0.023292 , 0.033905 , 0.035988 , 0.041508 , 0.035011 , 0.02094 , 0.021734 , 0.026827 , 0.02412 , 0.020223 , 0.026784 , 0.025418 , 0.035617 , 0.019932 , 0.026682 , 0.030114 , 0.038388 , 0.032676 , 0.03347 , 0.032808 , 0.02763 , 0.03367 , 0.028791 , 0.036744 , 0.023343 , 0.041257 , 0.030827 , 0.028283 , 0.026712 , 0.030298 , 0.028552 , 0.026797 , 0.019505 , 0.0191 , 0.021585 , 0.025999 , 0.020475 , 0.018703 , 0.02269 , 0.021879 , 0.020329 , 0.016765 , 0.030106 , 0.034994 , 0.022443 , 0.028287 , 0.02354 , 0.025354 , 0.03957 , 0.026076 , 0.01992 , 0.02433 , 0.023706 , 0.03075 , 0.037816 , 0.034379 , 0.031382 , 0.041073 , 0.035421 , 0.030422 , 0.02357 , 0.029098 , 0.022268 , 0.027749 , 0.027403 , 0.025149 , 0.02859 , 0.022362 , 0.025192 , 0.027548 , 0.023386 , 0.0238 , 0.023224 , 0.024214 , 0.025811 , 0.022105 , 0.02777 , 0.027058 , 0.042051 , 0.031865 , 0.032872 , 0.038832 , 0.022806 , 0.026648 , 0.027869 , 0.017529 , 0.023557 , 0.027706 , 0.032291 , 0.030306 , 0.020556 , 0.03093 , 0.016859 , 0.020274 , 0.022186 , 0.019134 , 0.021307 , 0.039835 , 0.031386 , 0.023373 , 0.032795 , 0.02894 , 0.025422 , 0.033692 , 0.044689 , 0.036385 , 0.028278 , 0.021188 , 0.029124 , 0.025329 , 0.011949 , 0.017379 , 0.029602 , 0.025866 , 0.031877 , 0.030618 , 0.025948 , 0.031335 , 0.029341 , 0.025551 , 0.029615 , 0.036817 , 0.029734 , 0.02091 , 0.03382 , 0.024953 , 0.026349 , 0.028394 , 0.02374 , 0.036898 , 0.030989 , 0.027702 , 0.021589 , 0.028099 , 0.043084 , 0.034166 , 0.022289 , 0.031297 , 0.029102 , 0.033414 , 0.024086 , 0.038114 , 0.038025 , 0.025486 , 0.024748 , 0.02611 , 0.021738 
 434 , 0.039263 , 0.022764 , 0.030112 , 0.023813 , 0.034668 , 0.036762 , 0.042402 , 0.035774 , 0.021446 , 0.022304 , 0.027407 , 0.024637 , 0.020666 , 0.02739 , 0.02592 , 0.036368 , 0.020384 , 0.027259 , 0.030797 , 0.039185 , 0.033385 , 0.034256 , 0.033476 , 0.028304 , 0.034482 , 0.02947 , 0.037551 , 0.023856 , 0.042142 , 0.031512 , 0.028859 , 0.027281 , 0.030957 , 0.02921 , 0.027403 , 0.019959 , 0.019552 , 0.022044 , 0.026605 , 0.020973 , 0.019144 , 0.023197 , 0.022395 , 0.020817 , 0.017115 , 0.030853 , 0.035791 , 0.022916 , 0.028863 , 0.024082 , 0.025963 , 0.040538 , 0.02664 , 0.020362 , 0.024884 , 0.024286 , 0.031408 , 0.038683 , 0.035123 , 0.032063 , 0.041934 , 0.036168 , 0.031122 , 0.024064 , 0.029756 , 0.022764 , 0.028374 , 0.02797 , 0.025725 , 0.029249 , 0.022803 , 0.025725 , 0.028178 , 0.023952 , 0.024312 , 0.023713 , 0.024827 , 0.026323 , 0.022621 , 0.028374 , 0.027628 , 0.042914 , 0.032548 , 0.033532 , 0.039636 , 0.023297 , 0.027181 , 0.028378 , 0.017952 , 0.024086 , 0.028339 , 0.033082 , 0.03097 , 0.020978 , 0.031616 , 0.017267 , 0.020739 , 0.022595 , 0.019664 , 0.021771 , 0.040707 , 0.032032 , 0.023874 , 0.033558 , 0.029583 , 0.026002 , 0.034404 , 0.045697 , 0.0372 , 0.028859 , 0.021624 , 0.029713 , 0.025877 , 0.012203 , 0.017735 , 0.030255 , 0.026418 , 0.032613 , 0.031321 , 0.026483 , 0.032011 , 0.029995 , 0.026128 , 0.030281 , 0.037573 , 0.03035 , 0.02132 , 0.034503 , 0.025473 , 0.02693 , 0.029028 , 0.024251 , 0.037642 , 0.031586 , 0.028309 , 0.022062 , 0.028681 , 0.043997 , 0.035015 , 0.022786 , 0.031967 , 0.029717 , 0.0341 , 0.024606 , 0.038839 , 0.038878 , 0.026037 , 0.025326 , 0.026692 , 0.022218 
 435 , 0.040002 , 0.023299 , 0.03081 , 0.024324 , 0.035417 , 0.037525 , 0.043285 , 0.036522 , 0.021944 , 0.022868 , 0.027977 , 0.025143 , 0.021108 , 0.027985 , 0.026419 , 0.037107 , 0.020831 , 0.027827 , 0.03147 , 0.039972 , 0.034084 , 0.03503 , 0.034137 , 0.028967 , 0.035281 , 0.030146 , 0.038344 , 0.024364 , 0.043012 , 0.032183 , 0.029424 , 0.027845 , 0.031607 , 0.029855 , 0.027999 , 0.020413 , 0.019995 , 0.022494 , 0.027207 , 0.021464 , 0.019581 , 0.023695 , 0.022899 , 0.021297 , 0.017464 , 0.031594 , 0.036579 , 0.023383 , 0.029429 , 0.024615 , 0.026569 , 0.04149 , 0.027198 , 0.020795 , 0.025433 , 0.024852 , 0.032056 , 0.039536 , 0.035857 , 0.032733 , 0.042783 , 0.036905 , 0.031818 , 0.024553 , 0.030401 , 0.023251 , 0.028989 , 0.028531 , 0.026296 , 0.029895 , 0.023242 , 0.026252 , 0.028804 , 0.024509 , 0.024813 , 0.024197 , 0.025424 , 0.026833 , 0.023132 , 0.028962 , 0.028188 , 0.043769 , 0.033226 , 0.034181 , 0.040425 , 0.023783 , 0.027708 , 0.028879 , 0.018367 , 0.024602 , 0.028958 , 0.033864 , 0.03162 , 0.021394 , 0.032289 , 0.017671 , 0.021196 , 0.022996 , 0.020184 , 0.02223 , 0.041573 , 0.032672 , 0.024364 , 0.034309 , 0.030216 , 0.026573 , 0.035109 , 0.046695 , 0.038 , 0.029433 , 0.022058 , 0.030296 , 0.02641 , 0.012453 , 0.018089 , 0.030894 , 0.02696 , 0.033336 , 0.032012 , 0.027009 , 0.032676 , 0.030643 , 0.026696 , 0.030934 , 0.038313 , 0.030956 , 0.021728 , 0.035184 , 0.025988 , 0.027501 , 0.029649 , 0.024751 , 0.038374 , 0.032174 , 0.028909 , 0.022525 , 0.029257 , 0.044895 , 0.035853 , 0.023273 , 0.032632 , 0.030331 , 0.034779 , 0.025121 , 0.039549 , 0.039716 , 0.026582 , 0.025895 , 0.027264 , 0.022688 
