JUN28LOF00160.spu,JUN28LOF00159.spu,JUN28LOF00158.spu,JUN28LOF00157.spu,JUN28LOF00156.spu,
Wavelength,JUN28LOF00161.spu,JUN28LOF00162.spu,JUN28LOF00163.spu,JUN28LOF00164.spu,JUN28LOF00165.spu,JUN28LOF00166.spu,JUN28LOF00167.spu,JUN28LOF00168.spu,JUN28LOF00169.spu,JUN28LOF00170.spu,JUN28LOF00171.spu,JUN28LOF00172.spu,JUN28LOF00173.spu,JUN28LOF00174.spu,JUN28LOF00175.spu,JUN28LOF00176.spu,JUN28LOF00177.spu,JUN28LOF00178.spu,JUN28LOF00179.spu,JUN28LOF00180.spu,JUN28LOF00181.spu,JUN28LOF00182.spu,JUN28LOF00183.spu,JUN28LOF00184.spu,JUN28LOF00185.spu,JUN28LOF00186.spu,JUN28LOF00187.spu,JUN28LOF00188.spu,JUN28LOF00189.spu,JUN28LOF00190.spu,JUN28LOF00191.spu,JUN28LOF00192.spu,JUN28LOF00193.spu,JUN28LOF00194.spu,JUN28LOF00195.spu,JUN28LOF00196.spu,JUN28LOF00197.spu,JUN28LOF00198.spu,JUN28LOF00199.spu,JUN28LOF00200.spu,JUN28LOF00201.spu,JUN28LOF00202.spu,JUN28LOF00203.spu,JUN28LOF00204.spu,JUN28LOF00205.spu,JUN28LOF00206.spu,JUN28LOF00207.spu,JUN28LOF00208.spu,JUN28LOF00209.spu,JUN28LOF00210.spu
  (nm),6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 
  time  ,:16:32 A,:16:43 A,:16:51 A,:16:59 A,:17:06 A,:17:37 A,:17:45 A,:17:50 A,:17:56 A,:18:02 A,:18:45 A,:18:53 A,:18:59 A,:19:07 A,:19:15 A,:19:53 A,:19:59 A,:20:07 A,:20:16 A,:20:23 A,:21:00 A,:21:09 A,:21:16 A,:21:24 A,:21:34 A,:22:11 A,:22:20 A,:22:26 A,:22:35 A,:22:44 A,:23:24 A,:23:31 A,:23:37 A,:23:45 A,:23:52 A,:24:27 A,:24:34 A,:24:42 A,:24:50 A,:24:56 A,:25:34 A,:25:40 A,:25:45 A,:25:54 A,:26:01 A,:26:37 A,:26:46 A,:26:54 A,:27:00 A,:27:06 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 955 , 0.391159 , 0.262446 , 0.416599 , 0.417064 , 0.435286 , 0.499082 , 0.37711 , 0.314468 , 0.350899 , 0.372746 , 0.356314 , 0.398091 , 0.372574 , 0.336009 , 0.386813 , 0.266976 , 0.373001 , 0.38487 , 0.270289 , 0.266778 , 0.260688 , 0.280133 , 0.349121 , 0.27171 , 0.365686 , 0.319329 , 0.403761 , 0.237311 , 0.384622 , 0.308727 , 0.412299 , 0.336002 , 0.325828 , 0.357327 , 0.402614 , 0.412477 , 0.329593 , 0.370356 , 0.342622 , 0.361621 , 0.370318 , 0.321425 , 0.452489 , 0.320724 , 0.395052 , 0.287511 , 0.393191 , 0.345674 , 0.345591 , 0.35618 
 956 , 0.390558 , 0.262505 , 0.416679 , 0.417227 , 0.434473 , 0.497997 , 0.376839 , 0.314474 , 0.350545 , 0.37272 , 0.357389 , 0.397447 , 0.373 , 0.335782 , 0.387152 , 0.267038 , 0.373229 , 0.385631 , 0.270291 , 0.266859 , 0.260073 , 0.280178 , 0.350036 , 0.271532 , 0.365411 , 0.32 , 0.40459 , 0.237765 , 0.384758 , 0.309374 , 0.412439 , 0.336374 , 0.325678 , 0.357256 , 0.402871 , 0.412318 , 0.329651 , 0.369555 , 0.343441 , 0.361311 , 0.37081 , 0.322374 , 0.452866 , 0.321209 , 0.395709 , 0.288645 , 0.393881 , 0.346153 , 0.346516 , 0.357046 
 957 , 0.388914 , 0.261824 , 0.416526 , 0.417403 , 0.433696 , 0.49605 , 0.376128 , 0.314906 , 0.350537 , 0.372271 , 0.358119 , 0.397906 , 0.372976 , 0.335178 , 0.388272 , 0.268217 , 0.373536 , 0.386487 , 0.270143 , 0.267099 , 0.259295 , 0.280603 , 0.350804 , 0.27128 , 0.365077 , 0.320625 , 0.40564 , 0.23786 , 0.385012 , 0.309568 , 0.413164 , 0.336748 , 0.325951 , 0.35756 , 0.403085 , 0.41298 , 0.330145 , 0.369545 , 0.343916 , 0.361258 , 0.371477 , 0.322945 , 0.453301 , 0.321871 , 0.39633 , 0.289519 , 0.394907 , 0.347049 , 0.347316 , 0.357865 
 958 , 0.386943 , 0.260911 , 0.416349 , 0.417379 , 0.433507 , 0.493833 , 0.375731 , 0.315189 , 0.350668 , 0.371534 , 0.358268 , 0.399102 , 0.372609 , 0.334884 , 0.389385 , 0.268994 , 0.373696 , 0.387127 , 0.269954 , 0.267327 , 0.258818 , 0.281204 , 0.350923 , 0.270946 , 0.364984 , 0.32062 , 0.406219 , 0.237654 , 0.385048 , 0.309618 , 0.414123 , 0.336945 , 0.325943 , 0.358344 , 0.402759 , 0.414009 , 0.330579 , 0.37016 , 0.343781 , 0.361289 , 0.371954 , 0.323062 , 0.453145 , 0.321962 , 0.396908 , 0.289929 , 0.395477 , 0.348163 , 0.347769 , 0.358243 
 959 , 0.385418 , 0.26012 , 0.416253 , 0.417213 , 0.433603 , 0.492196 , 0.375449 , 0.315413 , 0.350895 , 0.371049 , 0.358156 , 0.400161 , 0.372569 , 0.334766 , 0.390008 , 0.269676 , 0.37386 , 0.387745 , 0.269879 , 0.267578 , 0.258562 , 0.281787 , 0.351061 , 0.270693 , 0.364933 , 0.320499 , 0.406678 , 0.237512 , 0.385145 , 0.309621 , 0.414969 , 0.337188 , 0.325948 , 0.358983 , 0.402425 , 0.414943 , 0.330977 , 0.370624 , 0.343597 , 0.361335 , 0.372397 , 0.323068 , 0.45307 , 0.321758 , 0.397612 , 0.290179 , 0.395934 , 0.349274 , 0.348193 , 0.358588 
 960 , 0.38564 , 0.259753 , 0.416388 , 0.416413 , 0.434852 , 0.492854 , 0.375559 , 0.315424 , 0.35151 , 0.371614 , 0.356968 , 0.40071 , 0.373862 , 0.335389 , 0.388628 , 0.270067 , 0.374046 , 0.388268 , 0.270245 , 0.267883 , 0.259164 , 0.282301 , 0.351263 , 0.27077 , 0.364978 , 0.319958 , 0.406649 , 0.237622 , 0.385469 , 0.309421 , 0.415312 , 0.33763 , 0.32603 , 0.358995 , 0.402059 , 0.415483 , 0.331222 , 0.370424 , 0.343221 , 0.361451 , 0.372748 , 0.322649 , 0.453449 , 0.320344 , 0.398817 , 0.289779 , 0.395936 , 0.350377 , 0.348572 , 0.358824 
 961 , 0.38615 , 0.259227 , 0.415845 , 0.415471 , 0.435709 , 0.493558 , 0.37528 , 0.315834 , 0.351848 , 0.372567 , 0.355581 , 0.401178 , 0.375293 , 0.336243 , 0.387031 , 0.271314 , 0.37452 , 0.388457 , 0.270737 , 0.267752 , 0.25931 , 0.282476 , 0.351391 , 0.271251 , 0.364467 , 0.319707 , 0.406375 , 0.23776 , 0.385377 , 0.309382 , 0.414995 , 0.337771 , 0.326469 , 0.35868 , 0.402382 , 0.415528 , 0.331274 , 0.369829 , 0.34319 , 0.361571 , 0.373189 , 0.322508 , 0.455072 , 0.319301 , 0.399575 , 0.289632 , 0.395829 , 0.350726 , 0.34956 , 0.359517 
 962 , 0.38665 , 0.258725 , 0.415314 , 0.414559 , 0.436548 , 0.494236 , 0.375009 , 0.316229 , 0.352182 , 0.373499 , 0.354238 , 0.401636 , 0.37669 , 0.337076 , 0.385483 , 0.27253 , 0.374977 , 0.388649 , 0.271217 , 0.26762 , 0.259455 , 0.282643 , 0.351516 , 0.271718 , 0.36397 , 0.319458 , 0.406115 , 0.237884 , 0.385293 , 0.309339 , 0.414686 , 0.337908 , 0.326894 , 0.358368 , 0.402701 , 0.415574 , 0.331322 , 0.369248 , 0.343154 , 0.361692 , 0.373626 , 0.322364 , 0.456659 , 0.318291 , 0.400316 , 0.289495 , 0.395729 , 0.351066 , 0.350526 , 0.360195 
 963 , 0.387246 , 0.258938 , 0.41497 , 0.41483 , 0.437278 , 0.49414 , 0.374957 , 0.317404 , 0.35242 , 0.374069 , 0.354627 , 0.402585 , 0.37646 , 0.3384 , 0.385699 , 0.2737 , 0.375787 , 0.388495 , 0.272045 , 0.268215 , 0.259185 , 0.282774 , 0.351799 , 0.2724 , 0.364361 , 0.31994 , 0.405794 , 0.238176 , 0.385363 , 0.3102 , 0.414849 , 0.338102 , 0.327264 , 0.3584 , 0.403473 , 0.4162 , 0.331564 , 0.369465 , 0.343752 , 0.36327 , 0.374012 , 0.322363 , 0.458458 , 0.318241 , 0.401362 , 0.289724 , 0.396479 , 0.35126 , 0.351659 , 0.360708 
 964 , 0.388353 , 0.259749 , 0.414738 , 0.415957 , 0.438235 , 0.494686 , 0.376034 , 0.318161 , 0.352721 , 0.374625 , 0.355824 , 0.403288 , 0.376034 , 0.339779 , 0.386443 , 0.274683 , 0.376326 , 0.388931 , 0.272843 , 0.268958 , 0.259323 , 0.283138 , 0.353 , 0.27297 , 0.365288 , 0.320357 , 0.406074 , 0.238568 , 0.385618 , 0.310849 , 0.416001 , 0.338129 , 0.32805 , 0.358814 , 0.403713 , 0.416877 , 0.331813 , 0.370213 , 0.344311 , 0.364933 , 0.373977 , 0.322369 , 0.459612 , 0.318421 , 0.40273 , 0.290094 , 0.396979 , 0.351794 , 0.352543 , 0.360801 
 965 , 0.389575 , 0.260672 , 0.414527 , 0.417241 , 0.439231 , 0.495414 , 0.377398 , 0.318762 , 0.353037 , 0.375174 , 0.357149 , 0.403894 , 0.375618 , 0.341121 , 0.387262 , 0.275595 , 0.376775 , 0.389518 , 0.273606 , 0.269703 , 0.259573 , 0.283552 , 0.354423 , 0.273491 , 0.366314 , 0.320726 , 0.406513 , 0.238962 , 0.385914 , 0.311396 , 0.417374 , 0.338108 , 0.328943 , 0.359304 , 0.403786 , 0.417533 , 0.332051 , 0.371061 , 0.344826 , 0.366536 , 0.373832 , 0.322372 , 0.460554 , 0.318628 , 0.404142 , 0.29048 , 0.397367 , 0.352421 , 0.35333 , 0.360778 
 966 , 0.390417 , 0.26077 , 0.415135 , 0.418765 , 0.440377 , 0.496318 , 0.37848 , 0.319133 , 0.352989 , 0.375943 , 0.357948 , 0.403652 , 0.375387 , 0.341832 , 0.387778 , 0.275928 , 0.377419 , 0.389855 , 0.273794 , 0.270177 , 0.259678 , 0.283635 , 0.355756 , 0.273941 , 0.366543 , 0.320871 , 0.407198 , 0.239113 , 0.385759 , 0.311586 , 0.418388 , 0.337882 , 0.329588 , 0.359776 , 0.403811 , 0.417749 , 0.332029 , 0.371943 , 0.345129 , 0.367176 , 0.37356 , 0.322641 , 0.461229 , 0.319203 , 0.404738 , 0.290805 , 0.397191 , 0.35274 , 0.353775 , 0.360638 
 967 , 0.390968 , 0.260335 , 0.41651 , 0.420253 , 0.441206 , 0.497066 , 0.378592 , 0.319149 , 0.352728 , 0.376525 , 0.358339 , 0.403332 , 0.375196 , 0.342085 , 0.387694 , 0.275973 , 0.378277 , 0.389691 , 0.273751 , 0.270542 , 0.259475 , 0.283284 , 0.356445 , 0.274316 , 0.366202 , 0.321216 , 0.407838 , 0.239094 , 0.385358 , 0.311747 , 0.41861 , 0.337855 , 0.329632 , 0.359802 , 0.404217 , 0.417801 , 0.331673 , 0.372358 , 0.345423 , 0.367172 , 0.373341 , 0.322923 , 0.461613 , 0.32008 , 0.404519 , 0.291084 , 0.397086 , 0.352773 , 0.35389 , 0.360643 
 968 , 0.391463 , 0.259916 , 0.418122 , 0.421513 , 0.441582 , 0.497495 , 0.377829 , 0.31893 , 0.352493 , 0.376737 , 0.358671 , 0.403524 , 0.374919 , 0.342288 , 0.387154 , 0.276119 , 0.379209 , 0.389164 , 0.273858 , 0.270981 , 0.259042 , 0.282702 , 0.356468 , 0.274668 , 0.365812 , 0.321929 , 0.408251 , 0.239063 , 0.385028 , 0.312116 , 0.418225 , 0.338184 , 0.329186 , 0.359332 , 0.405078 , 0.418 , 0.331139 , 0.372222 , 0.345846 , 0.367148 , 0.373275 , 0.323014 , 0.461877 , 0.321011 , 0.40398 , 0.291359 , 0.397474 , 0.352705 , 0.353867 , 0.360912 
 969 , 0.391898 , 0.260133 , 0.419365 , 0.422387 , 0.441631 , 0.497846 , 0.377437 , 0.318695 , 0.352239 , 0.376986 , 0.358928 , 0.404104 , 0.374891 , 0.342546 , 0.386839 , 0.276122 , 0.379731 , 0.388753 , 0.273976 , 0.271353 , 0.258793 , 0.282206 , 0.356376 , 0.274988 , 0.365495 , 0.322678 , 0.408557 , 0.239182 , 0.385073 , 0.312405 , 0.418005 , 0.338589 , 0.328755 , 0.358806 , 0.405818 , 0.418108 , 0.330856 , 0.372036 , 0.346239 , 0.367158 , 0.373422 , 0.323154 , 0.462234 , 0.321808 , 0.403724 , 0.291621 , 0.397937 , 0.352864 , 0.353888 , 0.361203 
 970 , 0.392097 , 0.261838 , 0.419806 , 0.422263 , 0.440944 , 0.497968 , 0.37792 , 0.318569 , 0.351973 , 0.37742 , 0.359045 , 0.405318 , 0.375418 , 0.342821 , 0.387189 , 0.275722 , 0.379409 , 0.388645 , 0.274032 , 0.271529 , 0.258984 , 0.281981 , 0.356087 , 0.275221 , 0.365402 , 0.323418 , 0.408711 , 0.239679 , 0.386071 , 0.312531 , 0.418266 , 0.33907 , 0.328365 , 0.358291 , 0.406241 , 0.418071 , 0.331192 , 0.37194 , 0.346552 , 0.367228 , 0.374254 , 0.323542 , 0.462998 , 0.322229 , 0.404128 , 0.291855 , 0.398538 , 0.353487 , 0.35402 , 0.361638 
 971 , 0.391869 , 0.263593 , 0.42038 , 0.421464 , 0.44029 , 0.497753 , 0.378494 , 0.319121 , 0.351951 , 0.378409 , 0.359175 , 0.405264 , 0.375798 , 0.34261 , 0.388368 , 0.274968 , 0.379345 , 0.388751 , 0.273577 , 0.271512 , 0.259436 , 0.282178 , 0.356161 , 0.275442 , 0.36556 , 0.323804 , 0.409233 , 0.240279 , 0.387497 , 0.312781 , 0.418983 , 0.339128 , 0.328118 , 0.358577 , 0.406329 , 0.418288 , 0.331814 , 0.372738 , 0.346683 , 0.3671 , 0.376019 , 0.324493 , 0.464637 , 0.322193 , 0.404744 , 0.292032 , 0.399066 , 0.353868 , 0.35429 , 0.362416 
 972 , 0.391632 , 0.265338 , 0.420951 , 0.420672 , 0.439629 , 0.497527 , 0.379057 , 0.319659 , 0.351925 , 0.379381 , 0.359301 , 0.405201 , 0.376174 , 0.342388 , 0.389561 , 0.274226 , 0.379284 , 0.38886 , 0.273116 , 0.271493 , 0.259878 , 0.282367 , 0.356236 , 0.275661 , 0.365728 , 0.324191 , 0.409758 , 0.240869 , 0.388925 , 0.313037 , 0.419692 , 0.339181 , 0.327872 , 0.358866 , 0.406421 , 0.41851 , 0.332442 , 0.373532 , 0.346816 , 0.366981 , 0.377784 , 0.32545 , 0.46628 , 0.322152 , 0.40535 , 0.292203 , 0.399592 , 0.354237 , 0.354548 , 0.363215 
 973 , 0.390562 , 0.26515 , 0.420672 , 0.420222 , 0.438843 , 0.496121 , 0.378331 , 0.318979 , 0.351879 , 0.3782 , 0.359168 , 0.404867 , 0.376531 , 0.340854 , 0.390458 , 0.274284 , 0.379152 , 0.389493 , 0.272889 , 0.271474 , 0.26009 , 0.282278 , 0.35643 , 0.274799 , 0.366001 , 0.324377 , 0.4105 , 0.24025 , 0.389591 , 0.313456 , 0.419472 , 0.339341 , 0.327553 , 0.359931 , 0.406771 , 0.419009 , 0.332808 , 0.373688 , 0.346643 , 0.36741 , 0.378102 , 0.325884 , 0.466885 , 0.321548 , 0.40533 , 0.292208 , 0.400016 , 0.353946 , 0.354741 , 0.364541 
 974 , 0.389654 , 0.264994 , 0.420519 , 0.420917 , 0.43882 , 0.495504 , 0.378237 , 0.318561 , 0.351734 , 0.37606 , 0.358678 , 0.405973 , 0.377429 , 0.339861 , 0.391173 , 0.274552 , 0.378329 , 0.390619 , 0.273059 , 0.271911 , 0.260273 , 0.281717 , 0.357015 , 0.27418 , 0.365869 , 0.324162 , 0.411032 , 0.239625 , 0.389784 , 0.313541 , 0.419137 , 0.339992 , 0.32735 , 0.360862 , 0.407107 , 0.419 , 0.333446 , 0.373615 , 0.346929 , 0.368327 , 0.37694 , 0.325785 , 0.466823 , 0.321176 , 0.405582 , 0.292097 , 0.400105 , 0.353931 , 0.355724 , 0.36525 
 975 , 0.388751 , 0.26484 , 0.420377 , 0.421804 , 0.438914 , 0.494992 , 0.378242 , 0.318182 , 0.351574 , 0.373753 , 0.358129 , 0.407314 , 0.378431 , 0.338928 , 0.391866 , 0.274848 , 0.377382 , 0.39184 , 0.273297 , 0.272424 , 0.260449 , 0.281083 , 0.357659 , 0.273584 , 0.36568 , 0.323877 , 0.411536 , 0.239 , 0.389904 , 0.313576 , 0.418774 , 0.340732 , 0.327161 , 0.361777 , 0.407457 , 0.418911 , 0.334132 , 0.373505 , 0.347287 , 0.369342 , 0.375538 , 0.325603 , 0.46665 , 0.320828 , 0.40588 , 0.291971 , 0.400134 , 0.353959 , 0.356858 , 0.365862 
 976 , 0.388937 , 0.264387 , 0.420379 , 0.422161 , 0.439864 , 0.495875 , 0.378125 , 0.318324 , 0.351761 , 0.372657 , 0.357723 , 0.408468 , 0.379562 , 0.339506 , 0.39107 , 0.275491 , 0.376844 , 0.392903 , 0.273294 , 0.273034 , 0.260577 , 0.280693 , 0.358348 , 0.273697 , 0.365616 , 0.323434 , 0.411712 , 0.238842 , 0.390036 , 0.313695 , 0.419189 , 0.340865 , 0.327153 , 0.362561 , 0.407909 , 0.41878 , 0.334227 , 0.373236 , 0.347548 , 0.370187 , 0.374653 , 0.325489 , 0.46682 , 0.320781 , 0.405848 , 0.291999 , 0.400315 , 0.3539 , 0.357821 , 0.36598 
 977 , 0.389923 , 0.263416 , 0.420232 , 0.42179 , 0.441191 , 0.496451 , 0.377561 , 0.31826 , 0.352002 , 0.373006 , 0.357342 , 0.409247 , 0.38067 , 0.34062 , 0.389332 , 0.276134 , 0.376867 , 0.393453 , 0.273181 , 0.273363 , 0.260639 , 0.280884 , 0.358478 , 0.273869 , 0.365869 , 0.32336 , 0.411583 , 0.238654 , 0.390124 , 0.313834 , 0.419862 , 0.340614 , 0.327357 , 0.362897 , 0.408325 , 0.418402 , 0.333989 , 0.372396 , 0.347051 , 0.370326 , 0.374349 , 0.325346 , 0.466732 , 0.321173 , 0.405613 , 0.291954 , 0.400649 , 0.354182 , 0.358082 , 0.365797 
 978 , 0.391187 , 0.262132 , 0.419931 , 0.421046 , 0.442527 , 0.496356 , 0.376691 , 0.317873 , 0.352177 , 0.374092 , 0.35694 , 0.409797 , 0.381706 , 0.34168 , 0.387337 , 0.276667 , 0.377196 , 0.393662 , 0.27307 , 0.273433 , 0.260668 , 0.28143 , 0.358165 , 0.273874 , 0.36631 , 0.323607 , 0.411333 , 0.23828 , 0.390176 , 0.313978 , 0.420502 , 0.340248 , 0.327664 , 0.362928 , 0.408669 , 0.417851 , 0.333684 , 0.371177 , 0.345996 , 0.369958 , 0.374326 , 0.325156 , 0.466347 , 0.321812 , 0.405306 , 0.291791 , 0.401049 , 0.354763 , 0.357847 , 0.365539 
 979 , 0.392432 , 0.261406 , 0.420092 , 0.420494 , 0.443658 , 0.496276 , 0.376434 , 0.318267 , 0.352875 , 0.3756 , 0.357067 , 0.410635 , 0.382101 , 0.342602 , 0.386312 , 0.277086 , 0.37778 , 0.39392 , 0.273321 , 0.273599 , 0.260946 , 0.282216 , 0.358237 , 0.273949 , 0.366628 , 0.323946 , 0.41112 , 0.238131 , 0.390064 , 0.314107 , 0.421257 , 0.340396 , 0.328222 , 0.362966 , 0.40907 , 0.41744 , 0.333902 , 0.370819 , 0.345145 , 0.369661 , 0.374772 , 0.324975 , 0.466183 , 0.322504 , 0.405415 , 0.291544 , 0.401637 , 0.355501 , 0.357836 , 0.365204 
 980 , 0.393571 , 0.261608 , 0.420853 , 0.420369 , 0.444261 , 0.496915 , 0.377363 , 0.319808 , 0.354226 , 0.377518 , 0.358217 , 0.411729 , 0.38147 , 0.343352 , 0.386874 , 0.277344 , 0.378925 , 0.39441 , 0.274077 , 0.274064 , 0.26173 , 0.28313 , 0.359121 , 0.274213 , 0.36674 , 0.324296 , 0.411038 , 0.238503 , 0.38978 , 0.314313 , 0.422287 , 0.341189 , 0.328945 , 0.363215 , 0.409695 , 0.417573 , 0.334783 , 0.372035 , 0.344811 , 0.369833 , 0.376007 , 0.324884 , 0.466371 , 0.323243 , 0.405911 , 0.291267 , 0.402547 , 0.356066 , 0.35821 , 0.364945 
 981 , 0.394524 , 0.262175 , 0.421457 , 0.420631 , 0.444235 , 0.499424 , 0.37918 , 0.32152 , 0.355338 , 0.378986 , 0.360164 , 0.412417 , 0.380477 , 0.344149 , 0.387981 , 0.27761 , 0.380612 , 0.395318 , 0.274803 , 0.275029 , 0.262956 , 0.28352 , 0.360764 , 0.274706 , 0.366797 , 0.324339 , 0.411139 , 0.239443 , 0.38962 , 0.314738 , 0.423619 , 0.341813 , 0.329217 , 0.364029 , 0.410714 , 0.41867 , 0.335476 , 0.374224 , 0.345084 , 0.37105 , 0.37756 , 0.325017 , 0.466632 , 0.323913 , 0.405881 , 0.29125 , 0.403571 , 0.35557 , 0.358777 , 0.365113 
 982 , 0.395363 , 0.262625 , 0.42214 , 0.420979 , 0.444357 , 0.501955 , 0.380917 , 0.32308 , 0.356229 , 0.380304 , 0.36193 , 0.412872 , 0.379588 , 0.344859 , 0.389152 , 0.277826 , 0.382284 , 0.396182 , 0.275511 , 0.275962 , 0.264121 , 0.283953 , 0.362278 , 0.275188 , 0.36698 , 0.324396 , 0.411299 , 0.240266 , 0.38952 , 0.315173 , 0.424881 , 0.342376 , 0.329478 , 0.364755 , 0.411679 , 0.419792 , 0.336082 , 0.37626 , 0.345356 , 0.372307 , 0.37904 , 0.325228 , 0.466872 , 0.324531 , 0.405888 , 0.291266 , 0.404585 , 0.355165 , 0.359286 , 0.365322 
 983 , 0.395322 , 0.262114 , 0.423382 , 0.421871 , 0.445541 , 0.50442 , 0.381853 , 0.323427 , 0.355374 , 0.380426 , 0.362108 , 0.411508 , 0.379535 , 0.344902 , 0.390692 , 0.277707 , 0.383674 , 0.396639 , 0.276009 , 0.276603 , 0.264729 , 0.284687 , 0.362702 , 0.275622 , 0.368049 , 0.324563 , 0.411876 , 0.240175 , 0.389846 , 0.315685 , 0.425532 , 0.34248 , 0.329625 , 0.364743 , 0.412244 , 0.421013 , 0.335985 , 0.376991 , 0.345554 , 0.373827 , 0.37989 , 0.326067 , 0.466971 , 0.324647 , 0.406136 , 0.291434 , 0.405381 , 0.355413 , 0.359287 , 0.365853 
 984 , 0.39503 , 0.261905 , 0.424785 , 0.422889 , 0.447215 , 0.50577 , 0.381684 , 0.324206 , 0.355037 , 0.38033 , 0.362026 , 0.410575 , 0.379441 , 0.345315 , 0.39111 , 0.277714 , 0.384321 , 0.396133 , 0.276786 , 0.276399 , 0.264742 , 0.285825 , 0.363167 , 0.275612 , 0.368532 , 0.324928 , 0.412935 , 0.239462 , 0.390304 , 0.31616 , 0.426313 , 0.342549 , 0.330273 , 0.364031 , 0.412432 , 0.421516 , 0.335876 , 0.377139 , 0.345792 , 0.374715 , 0.379892 , 0.326456 , 0.467853 , 0.324374 , 0.407132 , 0.29166 , 0.405914 , 0.356926 , 0.35948 , 0.366133 
 985 , 0.394717 , 0.261694 , 0.426215 , 0.423936 , 0.448926 , 0.507108 , 0.381481 , 0.325012 , 0.354708 , 0.380226 , 0.361924 , 0.409645 , 0.379351 , 0.345747 , 0.391498 , 0.277717 , 0.384958 , 0.395586 , 0.277581 , 0.276165 , 0.264739 , 0.286993 , 0.363643 , 0.275586 , 0.368999 , 0.325308 , 0.414022 , 0.238712 , 0.390764 , 0.316637 , 0.427103 , 0.342619 , 0.330954 , 0.363289 , 0.412606 , 0.421998 , 0.335763 , 0.377271 , 0.346037 , 0.375598 , 0.379866 , 0.326834 , 0.468779 , 0.324079 , 0.408158 , 0.291898 , 0.406446 , 0.358506 , 0.359671 , 0.366405 
 986 , 0.394832 , 0.263189 , 0.427027 , 0.424687 , 0.449327 , 0.50736 , 0.382009 , 0.324717 , 0.354733 , 0.380314 , 0.362263 , 0.410053 , 0.379837 , 0.346372 , 0.390867 , 0.277011 , 0.385259 , 0.394742 , 0.278042 , 0.275786 , 0.264311 , 0.287294 , 0.364036 , 0.275193 , 0.369574 , 0.325658 , 0.415204 , 0.238388 , 0.391389 , 0.316723 , 0.427646 , 0.342658 , 0.331003 , 0.36343 , 0.412625 , 0.421902 , 0.335992 , 0.377432 , 0.346133 , 0.37564 , 0.379199 , 0.32678 , 0.469311 , 0.323911 , 0.408757 , 0.292051 , 0.406236 , 0.35922 , 0.360368 , 0.366756 
 987 , 0.395033 , 0.264825 , 0.428019 , 0.425324 , 0.448915 , 0.506723 , 0.382628 , 0.323794 , 0.354917 , 0.380281 , 0.362331 , 0.41061 , 0.380629 , 0.346309 , 0.390913 , 0.276218 , 0.385246 , 0.395046 , 0.278146 , 0.275657 , 0.263942 , 0.287469 , 0.363937 , 0.274987 , 0.370797 , 0.325948 , 0.416129 , 0.23859 , 0.391732 , 0.316973 , 0.427387 , 0.342982 , 0.330771 , 0.364511 , 0.412487 , 0.421861 , 0.336444 , 0.377586 , 0.346019 , 0.375658 , 0.379024 , 0.327328 , 0.470282 , 0.323614 , 0.408921 , 0.292337 , 0.405968 , 0.359714 , 0.361306 , 0.367302 
 988 , 0.395233 , 0.266364 , 0.429181 , 0.425934 , 0.44823 , 0.505742 , 0.383218 , 0.322652 , 0.355145 , 0.380165 , 0.362218 , 0.411099 , 0.381531 , 0.345888 , 0.391393 , 0.275453 , 0.3851 , 0.395967 , 0.278101 , 0.275659 , 0.263645 , 0.287673 , 0.363603 , 0.274912 , 0.372364 , 0.326221 , 0.416922 , 0.239018 , 0.391909 , 0.317357 , 0.426752 , 0.343453 , 0.330453 , 0.365993 , 0.412265 , 0.421902 , 0.336979 , 0.377736 , 0.345798 , 0.375765 , 0.379147 , 0.328231 , 0.471523 , 0.323219 , 0.408915 , 0.292704 , 0.405739 , 0.360182 , 0.362321 , 0.367932 
