  time  ,30:50 AM,30:41 AM,30:32 AM,30:22 AM,30:13 AM,29:31 AM,29:21 AM,29:09 AM,29:00 AM,28:53 AM,27:52 AM,27:43 AM,27:33 AM,27:24 AM,27:16 AM,26:53 AM,26:41 AM,26:30 AM,26:21 AM,26:12 AM,24:24 AM,24:14 AM,24:04 AM,23:49 AM,23:42 AM,22:52 AM,22:44 AM,22:33 AM,22:24 AM,22:13 AM,21:06 AM,20:56 AM,20:46 AM,20:34 AM,20:19 AM,19:08 AM,18:56 AM,18:41 AM,18:29 AM,18:10 AM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 748 , 0.48186 , 0.334924 , 0.312022 , 0.359706 , 0.326789 , 0.118721 , 0.125146 , 0.160066 , 0.191383 , 0.227122 , 0.195817 , 0.229638 , 0.183798 , 0.170741 , 0.216813 , 0.381277 , 0.32718 , 0.302959 , 0.324249 , 0.374937 , 0.277652 , 0.266818 , 0.358399 , 0.304975 , 0.36701 , 0.255666 , 0.271337 , 0.261932 , 0.29088 , 0.244209 , 0.281805 , 0.291271 , 0.282366 , 0.310813 , 0.340029 , 0.320059 , 0.297756 , 0.360793 , 0.287423 , 0.27003 
 749 , 0.48476 , 0.336077 , 0.313097 , 0.361073 , 0.327936 , 0.119164 , 0.125581 , 0.160588 , 0.191965 , 0.227889 , 0.196415 , 0.230224 , 0.184387 , 0.171296 , 0.217536 , 0.382696 , 0.328547 , 0.304052 , 0.325443 , 0.37667 , 0.278224 , 0.267407 , 0.359496 , 0.305873 , 0.368004 , 0.256369 , 0.272003 , 0.262689 , 0.291755 , 0.245038 , 0.282466 , 0.291963 , 0.283163 , 0.311716 , 0.34099 , 0.321323 , 0.299102 , 0.362833 , 0.288773 , 0.271318 
 750 , 0.487708 , 0.337249 , 0.314191 , 0.362448 , 0.329102 , 0.119609 , 0.126031 , 0.161126 , 0.192551 , 0.228674 , 0.197041 , 0.230827 , 0.184992 , 0.171854 , 0.218276 , 0.384148 , 0.329934 , 0.305176 , 0.326668 , 0.378436 , 0.278802 , 0.268001 , 0.360601 , 0.306778 , 0.369017 , 0.25709 , 0.272674 , 0.263463 , 0.29265 , 0.245873 , 0.283145 , 0.292674 , 0.283964 , 0.312637 , 0.341959 , 0.322619 , 0.300478 , 0.364907 , 0.290142 , 0.272637 
 751 , 0.490498 , 0.338526 , 0.315426 , 0.363939 , 0.330347 , 0.120063 , 0.126497 , 0.161685 , 0.193173 , 0.229474 , 0.197689 , 0.231478 , 0.185638 , 0.172424 , 0.218982 , 0.385492 , 0.331263 , 0.306283 , 0.327848 , 0.379974 , 0.279397 , 0.268584 , 0.361724 , 0.307644 , 0.3701 , 0.257795 , 0.273384 , 0.264191 , 0.293477 , 0.246672 , 0.283839 , 0.293378 , 0.284804 , 0.313545 , 0.34293 , 0.323827 , 0.301742 , 0.36676 , 0.291423 , 0.273817 
 752 , 0.492828 , 0.339488 , 0.316298 , 0.365082 , 0.331283 , 0.120409 , 0.126854 , 0.162152 , 0.193696 , 0.230147 , 0.198257 , 0.232068 , 0.186209 , 0.172911 , 0.219612 , 0.386685 , 0.33246 , 0.307263 , 0.328916 , 0.381343 , 0.279909 , 0.269052 , 0.362764 , 0.308403 , 0.371142 , 0.258455 , 0.274047 , 0.264825 , 0.294212 , 0.247387 , 0.284495 , 0.293989 , 0.285586 , 0.314377 , 0.343826 , 0.324974 , 0.302962 , 0.368564 , 0.292638 , 0.274964 
 753 , 0.49528 , 0.340492 , 0.317211 , 0.366294 , 0.33226 , 0.120753 , 0.127222 , 0.162647 , 0.194248 , 0.230865 , 0.198842 , 0.23269 , 0.18681 , 0.173425 , 0.220261 , 0.387949 , 0.333725 , 0.308296 , 0.330037 , 0.382784 , 0.280445 , 0.269555 , 0.363836 , 0.309202 , 0.37223 , 0.25915 , 0.274746 , 0.265483 , 0.294985 , 0.248149 , 0.285163 , 0.294637 , 0.286417 , 0.315237 , 0.344764 , 0.326188 , 0.304248 , 0.370466 , 0.293929 , 0.276161 
 754 , 0.497907 , 0.341804 , 0.318417 , 0.367762 , 0.333473 , 0.121186 , 0.127736 , 0.16328 , 0.194947 , 0.231671 , 0.199539 , 0.233452 , 0.187482 , 0.174032 , 0.220956 , 0.389141 , 0.335054 , 0.309496 , 0.33129 , 0.384311 , 0.281229 , 0.270226 , 0.364989 , 0.310212 , 0.373496 , 0.259963 , 0.275571 , 0.266324 , 0.295771 , 0.24901 , 0.285984 , 0.295432 , 0.28739 , 0.316196 , 0.345806 , 0.327563 , 0.305569 , 0.372455 , 0.295357 , 0.277428 
 755 , 0.500205 , 0.343231 , 0.319777 , 0.369249 , 0.334723 , 0.121648 , 0.128315 , 0.164022 , 0.195805 , 0.232516 , 0.200301 , 0.234332 , 0.188186 , 0.174726 , 0.221608 , 0.390062 , 0.336412 , 0.310914 , 0.332717 , 0.385871 , 0.282407 , 0.271143 , 0.366189 , 0.311498 , 0.374976 , 0.260921 , 0.276566 , 0.267423 , 0.296527 , 0.250026 , 0.286953 , 0.296438 , 0.288515 , 0.3172 , 0.346926 , 0.329161 , 0.306901 , 0.374583 , 0.296946 , 0.278737 
 756 , 0.502504 , 0.344649 , 0.321163 , 0.370745 , 0.335971 , 0.122135 , 0.128918 , 0.164818 , 0.196724 , 0.233379 , 0.201114 , 0.235273 , 0.188943 , 0.175479 , 0.222321 , 0.391017 , 0.337878 , 0.312486 , 0.334269 , 0.387562 , 0.28369 , 0.272158 , 0.367494 , 0.312908 , 0.376581 , 0.261958 , 0.277636 , 0.268626 , 0.297358 , 0.251131 , 0.288003 , 0.297525 , 0.289718 , 0.318297 , 0.348143 , 0.330929 , 0.308365 , 0.376913 , 0.298677 , 0.28017 
 757 , 0.505009 , 0.346234 , 0.322708 , 0.372378 , 0.337335 , 0.12266 , 0.129586 , 0.165701 , 0.197739 , 0.234344 , 0.202022 , 0.236317 , 0.189794 , 0.176316 , 0.223097 , 0.392087 , 0.339501 , 0.314221 , 0.335993 , 0.38943 , 0.285123 , 0.273283 , 0.368922 , 0.314479 , 0.378337 , 0.263107 , 0.278816 , 0.269955 , 0.298279 , 0.252337 , 0.289173 , 0.298731 , 0.291069 , 0.319497 , 0.349472 , 0.332885 , 0.309965 , 0.379485 , 0.300601 , 0.281757 
 758 , 0.507146 , 0.347891 , 0.324378 , 0.374081 , 0.338701 , 0.123177 , 0.130286 , 0.166623 , 0.198887 , 0.235353 , 0.202869 , 0.237357 , 0.190744 , 0.177287 , 0.223874 , 0.39316 , 0.34104 , 0.315937 , 0.337731 , 0.391273 , 0.286697 , 0.274417 , 0.370254 , 0.316144 , 0.379962 , 0.264334 , 0.279872 , 0.271302 , 0.299146 , 0.253528 , 0.290394 , 0.299934 , 0.292488 , 0.32072 , 0.3508 , 0.334887 , 0.311387 , 0.381875 , 0.302494 , 0.283272 
 759 , 0.509812 , 0.349911 , 0.326441 , 0.376112 , 0.340371 , 0.123794 , 0.131151 , 0.16765 , 0.20019 , 0.236558 , 0.203823 , 0.238532 , 0.1918 , 0.178405 , 0.224758 , 0.394355 , 0.342763 , 0.31779 , 0.339639 , 0.393271 , 0.288399 , 0.275658 , 0.371735 , 0.317986 , 0.381758 , 0.265674 , 0.281016 , 0.272783 , 0.300082 , 0.254828 , 0.291745 , 0.301245 , 0.294097 , 0.322089 , 0.35225 , 0.337052 , 0.312928 , 0.384463 , 0.304643 , 0.284989 
 760 , 0.512793 , 0.352151 , 0.328716 , 0.378389 , 0.342245 , 0.124485 , 0.132103 , 0.168802 , 0.201639 , 0.237888 , 0.204892 , 0.239846 , 0.19299 , 0.179633 , 0.225735 , 0.3957 , 0.344679 , 0.319843 , 0.341756 , 0.395502 , 0.290285 , 0.277021 , 0.37339 , 0.320041 , 0.383758 , 0.267168 , 0.282284 , 0.274428 , 0.301143 , 0.256271 , 0.293247 , 0.30269 , 0.295879 , 0.323625 , 0.353857 , 0.339442 , 0.314645 , 0.387316 , 0.307028 , 0.286886 
 761 , 0.513519 , 0.352561 , 0.329292 , 0.378965 , 0.342654 , 0.124814 , 0.132485 , 0.169413 , 0.202357 , 0.238655 , 0.205595 , 0.240609 , 0.193761 , 0.180386 , 0.2265 , 0.396825 , 0.345995 , 0.321055 , 0.343053 , 0.396903 , 0.291079 , 0.27778 , 0.37443 , 0.321043 , 0.384902 , 0.268028 , 0.283061 , 0.275352 , 0.301898 , 0.257158 , 0.294098 , 0.303491 , 0.296925 , 0.324602 , 0.354848 , 0.340881 , 0.316096 , 0.389283 , 0.308721 , 0.288406 
 762 , 0.515564 , 0.35379 , 0.330538 , 0.380377 , 0.343748 , 0.125402 , 0.133062 , 0.170219 , 0.203166 , 0.239705 , 0.206462 , 0.241482 , 0.194592 , 0.181163 , 0.227423 , 0.398389 , 0.34752 , 0.322414 , 0.344507 , 0.398531 , 0.291849 , 0.278613 , 0.375665 , 0.321989 , 0.386119 , 0.268932 , 0.283995 , 0.276283 , 0.302883 , 0.258104 , 0.295003 , 0.304402 , 0.297887 , 0.325581 , 0.35594 , 0.342216 , 0.317624 , 0.391179 , 0.31026 , 0.289853 
 763 , 0.517601 , 0.355014 , 0.331754 , 0.381783 , 0.344809 , 0.125975 , 0.133638 , 0.171037 , 0.20396 , 0.240739 , 0.207314 , 0.242365 , 0.195407 , 0.181925 , 0.228329 , 0.399921 , 0.349028 , 0.323755 , 0.345944 , 0.400153 , 0.292613 , 0.279454 , 0.376893 , 0.322943 , 0.387317 , 0.269818 , 0.284898 , 0.27721 , 0.30385 , 0.259046 , 0.295903 , 0.305294 , 0.298844 , 0.326542 , 0.357026 , 0.343532 , 0.319137 , 0.393058 , 0.311783 , 0.291271 
 764 , 0.518356 , 0.355185 , 0.332085 , 0.382198 , 0.345071 , 0.126273 , 0.13382 , 0.171417 , 0.204301 , 0.241339 , 0.20782 , 0.242825 , 0.195876 , 0.182294 , 0.228938 , 0.401244 , 0.350039 , 0.324538 , 0.346761 , 0.401232 , 0.292773 , 0.279762 , 0.377637 , 0.323242 , 0.387967 , 0.270283 , 0.285467 , 0.277589 , 0.304564 , 0.259559 , 0.296343 , 0.305682 , 0.299266 , 0.327079 , 0.357739 , 0.344258 , 0.320307 , 0.394243 , 0.312734 , 0.292353 
 765 , 0.518941 , 0.355041 , 0.332157 , 0.382408 , 0.345114 , 0.126493 , 0.133829 , 0.171499 , 0.204374 , 0.241656 , 0.208117 , 0.243083 , 0.196112 , 0.182378 , 0.229437 , 0.402639 , 0.350735 , 0.324845 , 0.347067 , 0.402001 , 0.292421 , 0.279664 , 0.378064 , 0.323043 , 0.388255 , 0.270425 , 0.285773 , 0.277473 , 0.305178 , 0.259734 , 0.296452 , 0.305666 , 0.299294 , 0.327362 , 0.358209 , 0.344413 , 0.32119 , 0.394714 , 0.313115 , 0.293109 
 766 , 0.520075 , 0.355273 , 0.332567 , 0.382995 , 0.345488 , 0.12681 , 0.133968 , 0.171661 , 0.204549 , 0.242081 , 0.20852 , 0.24345 , 0.196446 , 0.182541 , 0.230006 , 0.404095 , 0.351513 , 0.325235 , 0.347468 , 0.402837 , 0.292185 , 0.279675 , 0.378576 , 0.322982 , 0.388659 , 0.27065 , 0.286135 , 0.277471 , 0.305841 , 0.259957 , 0.296629 , 0.305741 , 0.29943 , 0.32775 , 0.358758 , 0.344629 , 0.322073 , 0.395207 , 0.313546 , 0.293866 
 767 , 0.521125 , 0.355541 , 0.332977 , 0.38357 , 0.345851 , 0.127109 , 0.13411 , 0.171841 , 0.204752 , 0.242496 , 0.208904 , 0.243822 , 0.19676 , 0.182721 , 0.230551 , 0.405453 , 0.352245 , 0.325629 , 0.347871 , 0.403656 , 0.292024 , 0.279719 , 0.37906 , 0.322965 , 0.389072 , 0.270872 , 0.286485 , 0.277501 , 0.30646 , 0.260216 , 0.296819 , 0.305852 , 0.299607 , 0.328144 , 0.359283 , 0.344872 , 0.322878 , 0.395713 , 0.313969 , 0.294576 
 768 , 0.52194 , 0.355963 , 0.333489 , 0.384158 , 0.346243 , 0.127442 , 0.134389 , 0.17218 , 0.205118 , 0.242984 , 0.209365 , 0.244247 , 0.197156 , 0.183015 , 0.231097 , 0.406732 , 0.352967 , 0.326195 , 0.348373 , 0.404503 , 0.292218 , 0.279983 , 0.379503 , 0.323211 , 0.389644 , 0.271142 , 0.286955 , 0.277755 , 0.307064 , 0.260691 , 0.297158 , 0.306272 , 0.300031 , 0.328746 , 0.359876 , 0.345339 , 0.323558 , 0.39638 , 0.314556 , 0.295226 
 769 , 0.522665 , 0.356338 , 0.33395 , 0.384662 , 0.346588 , 0.127748 , 0.134634 , 0.172486 , 0.20545 , 0.24345 , 0.209782 , 0.244622 , 0.197514 , 0.183285 , 0.231589 , 0.407913 , 0.353623 , 0.326743 , 0.348834 , 0.40526 , 0.292384 , 0.280228 , 0.37991 , 0.323386 , 0.390142 , 0.271403 , 0.28741 , 0.277969 , 0.307614 , 0.26116 , 0.297469 , 0.306639 , 0.300394 , 0.329298 , 0.360411 , 0.345724 , 0.324176 , 0.396979 , 0.315068 , 0.295803 
 770 , 0.523363 , 0.356696 , 0.334391 , 0.385141 , 0.346928 , 0.128023 , 0.134864 , 0.172793 , 0.205765 , 0.243892 , 0.210182 , 0.244987 , 0.197854 , 0.183534 , 0.232044 , 0.40902 , 0.354248 , 0.327256 , 0.349266 , 0.405969 , 0.292549 , 0.280456 , 0.380293 , 0.323565 , 0.390615 , 0.271635 , 0.287837 , 0.27818 , 0.308137 , 0.261583 , 0.297754 , 0.306981 , 0.300731 , 0.329815 , 0.360929 , 0.346091 , 0.324758 , 0.397554 , 0.315543 , 0.296351 
 771 , 0.524731 , 0.357689 , 0.335452 , 0.38624 , 0.347782 , 0.128498 , 0.135309 , 0.173344 , 0.206357 , 0.244628 , 0.210782 , 0.24566 , 0.19839 , 0.184034 , 0.232659 , 0.410142 , 0.355153 , 0.328181 , 0.350106 , 0.406972 , 0.293079 , 0.280935 , 0.381044 , 0.324153 , 0.391373 , 0.272222 , 0.288493 , 0.278773 , 0.308778 , 0.262179 , 0.298374 , 0.307659 , 0.301308 , 0.330542 , 0.361654 , 0.34685 , 0.325558 , 0.398532 , 0.316472 , 0.297193 
 772 , 0.525686 , 0.358469 , 0.336313 , 0.386994 , 0.348442 , 0.128878 , 0.135657 , 0.173848 , 0.206876 , 0.245303 , 0.211267 , 0.246236 , 0.198852 , 0.184472 , 0.233149 , 0.41099 , 0.355906 , 0.328999 , 0.350843 , 0.407855 , 0.293557 , 0.281329 , 0.381632 , 0.324657 , 0.392007 , 0.272733 , 0.289004 , 0.279314 , 0.309294 , 0.262644 , 0.298919 , 0.308261 , 0.301805 , 0.331138 , 0.362263 , 0.347596 , 0.326249 , 0.399434 , 0.31738 , 0.298011 
 773 , 0.526639 , 0.359223 , 0.337161 , 0.387746 , 0.349076 , 0.129244 , 0.136005 , 0.174351 , 0.207381 , 0.245977 , 0.211751 , 0.246811 , 0.199301 , 0.184896 , 0.233638 , 0.411837 , 0.356645 , 0.329803 , 0.351566 , 0.408712 , 0.294021 , 0.281708 , 0.382218 , 0.325172 , 0.392626 , 0.27323 , 0.289515 , 0.279853 , 0.309796 , 0.263095 , 0.299462 , 0.308862 , 0.302301 , 0.33172 , 0.362858 , 0.348341 , 0.32694 , 0.400333 , 0.318287 , 0.298802 
 774 , 0.52783 , 0.360147 , 0.338172 , 0.388683 , 0.349904 , 0.129682 , 0.136431 , 0.174946 , 0.207989 , 0.24673 , 0.212322 , 0.247419 , 0.199863 , 0.185414 , 0.234184 , 0.412773 , 0.35753 , 0.330722 , 0.352421 , 0.409643 , 0.294586 , 0.28219 , 0.382885 , 0.325789 , 0.39339 , 0.273763 , 0.290103 , 0.280449 , 0.310363 , 0.263659 , 0.30007 , 0.309511 , 0.302887 , 0.33235 , 0.36354 , 0.349216 , 0.327704 , 0.401329 , 0.319278 , 0.299669 
 775 , 0.529038 , 0.361036 , 0.339171 , 0.389715 , 0.350726 , 0.130119 , 0.136959 , 0.175583 , 0.208738 , 0.247489 , 0.213013 , 0.248079 , 0.200541 , 0.186019 , 0.234802 , 0.413805 , 0.358584 , 0.331766 , 0.353429 , 0.410649 , 0.295304 , 0.282769 , 0.38368 , 0.326573 , 0.394317 , 0.274395 , 0.290803 , 0.281147 , 0.311008 , 0.264349 , 0.300773 , 0.310278 , 0.30359 , 0.333048 , 0.36438 , 0.350236 , 0.328648 , 0.402515 , 0.320438 , 0.30066 
 776 , 0.530133 , 0.361827 , 0.340077 , 0.390717 , 0.351487 , 0.13055 , 0.137476 , 0.176203 , 0.209489 , 0.248216 , 0.213708 , 0.248732 , 0.20119 , 0.186618 , 0.235408 , 0.414848 , 0.359648 , 0.33281 , 0.354434 , 0.411649 , 0.29601 , 0.283353 , 0.384483 , 0.327357 , 0.395251 , 0.275016 , 0.291514 , 0.281842 , 0.311652 , 0.265054 , 0.301476 , 0.31106 , 0.304297 , 0.333755 , 0.365227 , 0.35126 , 0.329611 , 0.403714 , 0.321614 , 0.301665 
 777 , 0.531274 , 0.362654 , 0.341003 , 0.39174 , 0.352264 , 0.130988 , 0.137994 , 0.176826 , 0.210242 , 0.248948 , 0.214408 , 0.24939 , 0.201847 , 0.187229 , 0.236033 , 0.415902 , 0.360722 , 0.333871 , 0.355445 , 0.412683 , 0.29673 , 0.283942 , 0.385314 , 0.328152 , 0.396209 , 0.275661 , 0.292224 , 0.282541 , 0.312309 , 0.265763 , 0.302184 , 0.311841 , 0.305024 , 0.334489 , 0.366087 , 0.352277 , 0.330601 , 0.404919 , 0.322787 , 0.302676 
 778 , 0.532501 , 0.363588 , 0.342022 , 0.392811 , 0.353154 , 0.131474 , 0.138523 , 0.177471 , 0.211043 , 0.249724 , 0.215151 , 0.25013 , 0.202536 , 0.187854 , 0.236754 , 0.41704 , 0.3618 , 0.334922 , 0.356488 , 0.413819 , 0.29742 , 0.284602 , 0.386219 , 0.328926 , 0.397173 , 0.276399 , 0.292957 , 0.283258 , 0.31304 , 0.266523 , 0.302922 , 0.312583 , 0.305864 , 0.335341 , 0.36696 , 0.353268 , 0.331689 , 0.4062 , 0.323867 , 0.30381 
 779 , 0.533523 , 0.364469 , 0.342969 , 0.393736 , 0.353948 , 0.131943 , 0.139013 , 0.178091 , 0.211775 , 0.250484 , 0.215849 , 0.250891 , 0.203208 , 0.188447 , 0.23745 , 0.41813 , 0.362844 , 0.335963 , 0.357514 , 0.414944 , 0.298104 , 0.285247 , 0.387073 , 0.329694 , 0.398115 , 0.277112 , 0.293662 , 0.283965 , 0.31374 , 0.267263 , 0.303637 , 0.313296 , 0.306683 , 0.336192 , 0.367807 , 0.354278 , 0.332752 , 0.407469 , 0.324934 , 0.304894 
 780 , 0.534548 , 0.365365 , 0.343906 , 0.394663 , 0.354756 , 0.132414 , 0.139491 , 0.178725 , 0.212521 , 0.251246 , 0.216548 , 0.251653 , 0.203894 , 0.189054 , 0.23816 , 0.419235 , 0.363891 , 0.337007 , 0.358555 , 0.416071 , 0.298789 , 0.285906 , 0.387942 , 0.330451 , 0.399059 , 0.277838 , 0.29438 , 0.284674 , 0.314455 , 0.268017 , 0.304367 , 0.313997 , 0.307518 , 0.337045 , 0.368643 , 0.355289 , 0.333843 , 0.40874 , 0.326004 , 0.305993 
 781 , 0.535872 , 0.366398 , 0.344992 , 0.395784 , 0.355675 , 0.132884 , 0.139973 , 0.179329 , 0.213153 , 0.25205 , 0.217194 , 0.252446 , 0.204534 , 0.189631 , 0.238804 , 0.420301 , 0.364957 , 0.338018 , 0.359551 , 0.417088 , 0.299477 , 0.286499 , 0.388798 , 0.331184 , 0.399966 , 0.27853 , 0.295066 , 0.285364 , 0.31512 , 0.268765 , 0.30501 , 0.314674 , 0.308338 , 0.337839 , 0.369483 , 0.356275 , 0.334856 , 0.409936 , 0.327054 , 0.306987 
 782 , 0.536981 , 0.367221 , 0.345922 , 0.396735 , 0.356482 , 0.13327 , 0.140399 , 0.179861 , 0.213736 , 0.252803 , 0.217779 , 0.253109 , 0.20514 , 0.190179 , 0.239398 , 0.421312 , 0.36601 , 0.339022 , 0.360474 , 0.418086 , 0.300121 , 0.287035 , 0.389618 , 0.331892 , 0.400842 , 0.279191 , 0.295708 , 0.286028 , 0.31572 , 0.269473 , 0.305631 , 0.315299 , 0.309126 , 0.338575 , 0.370295 , 0.357235 , 0.335833 , 0.41116 , 0.328104 , 0.308003 
 783 , 0.538102 , 0.36807 , 0.346877 , 0.39771 , 0.357288 , 0.133667 , 0.140838 , 0.180418 , 0.214332 , 0.25358 , 0.218364 , 0.253784 , 0.205745 , 0.190753 , 0.240004 , 0.422348 , 0.367062 , 0.340038 , 0.361422 , 0.419082 , 0.30079 , 0.287584 , 0.390437 , 0.332612 , 0.401729 , 0.279852 , 0.29635 , 0.286703 , 0.316331 , 0.270193 , 0.306264 , 0.315935 , 0.309913 , 0.339336 , 0.371132 , 0.35822 , 0.336835 , 0.412383 , 0.329179 , 0.309045 
 784 , 0.539258 , 0.368932 , 0.347834 , 0.398706 , 0.358121 , 0.134073 , 0.141319 , 0.181035 , 0.214962 , 0.254359 , 0.218975 , 0.254486 , 0.206375 , 0.191347 , 0.240622 , 0.423369 , 0.368114 , 0.341074 , 0.362415 , 0.42011 , 0.301461 , 0.288158 , 0.391294 , 0.333382 , 0.402616 , 0.280542 , 0.297039 , 0.287379 , 0.316948 , 0.270932 , 0.306904 , 0.316539 , 0.310712 , 0.340065 , 0.371999 , 0.35922 , 0.337892 , 0.413644 , 0.330289 , 0.310112 
 785 , 0.540348 , 0.36976 , 0.348786 , 0.399685 , 0.358902 , 0.134473 , 0.141814 , 0.181715 , 0.215643 , 0.255135 , 0.219608 , 0.255186 , 0.206998 , 0.191958 , 0.241246 , 0.424316 , 0.369133 , 0.342111 , 0.363429 , 0.421106 , 0.30212 , 0.288769 , 0.392178 , 0.33413 , 0.403484 , 0.281275 , 0.297772 , 0.288014 , 0.317595 , 0.271709 , 0.307568 , 0.317134 , 0.311533 , 0.340793 , 0.37288 , 0.360258 , 0.339029 , 0.414878 , 0.331458 , 0.311226 
 786 , 0.541434 , 0.370601 , 0.349738 , 0.400675 , 0.359703 , 0.134876 , 0.142308 , 0.18241 , 0.216321 , 0.255924 , 0.22026 , 0.255872 , 0.207622 , 0.192579 , 0.241878 , 0.425273 , 0.370166 , 0.34315 , 0.364487 , 0.422113 , 0.302792 , 0.2894 , 0.393076 , 0.334887 , 0.404359 , 0.282031 , 0.298533 , 0.28867 , 0.318258 , 0.272489 , 0.308229 , 0.317746 , 0.312373 , 0.341539 , 0.373786 , 0.361314 , 0.340208 , 0.416127 , 0.332648 , 0.312361 
 787 , 0.542515 , 0.371448 , 0.350669 , 0.401669 , 0.360483 , 0.13528 , 0.142816 , 0.183095 , 0.217027 , 0.256691 , 0.220916 , 0.25655 , 0.208262 , 0.19319 , 0.242527 , 0.426248 , 0.371205 , 0.34422 , 0.365537 , 0.423139 , 0.303469 , 0.290034 , 0.39398 , 0.335635 , 0.405239 , 0.282792 , 0.299285 , 0.28933 , 0.318912 , 0.27326 , 0.308907 , 0.318362 , 0.313231 , 0.342301 , 0.374685 , 0.362389 , 0.341367 , 0.417407 , 0.333844 , 0.313538 
 788 , 0.543529 , 0.372205 , 0.351519 , 0.40267 , 0.361222 , 0.135713 , 0.143278 , 0.183702 , 0.217714 , 0.257383 , 0.221579 , 0.25714 , 0.208868 , 0.193764 , 0.243187 , 0.427209 , 0.372205 , 0.345259 , 0.366585 , 0.424175 , 0.304105 , 0.290626 , 0.394798 , 0.336363 , 0.406101 , 0.283483 , 0.299983 , 0.289973 , 0.319543 , 0.273857 , 0.309558 , 0.318967 , 0.314128 , 0.343122 , 0.375507 , 0.363372 , 0.342405 , 0.418671 , 0.334968 , 0.314717 
 789 , 0.544649 , 0.372992 , 0.352433 , 0.40376 , 0.362015 , 0.136137 , 0.143758 , 0.184338 , 0.218423 , 0.258093 , 0.222266 , 0.257799 , 0.209521 , 0.194355 , 0.243875 , 0.428238 , 0.373261 , 0.346336 , 0.367664 , 0.425254 , 0.304809 , 0.291244 , 0.395639 , 0.337152 , 0.407026 , 0.284173 , 0.30071 , 0.290642 , 0.32018 , 0.274476 , 0.310227 , 0.31959 , 0.31503 , 0.343954 , 0.376361 , 0.364384 , 0.343492 , 0.419964 , 0.33614 , 0.315927 
 790 , 0.545801 , 0.373797 , 0.353365 , 0.404867 , 0.362825 , 0.136575 , 0.14424 , 0.184988 , 0.219161 , 0.258833 , 0.222968 , 0.258474 , 0.210176 , 0.194961 , 0.244592 , 0.429286 , 0.374335 , 0.347443 , 0.368772 , 0.426363 , 0.305516 , 0.291877 , 0.39651 , 0.337945 , 0.407957 , 0.284891 , 0.301439 , 0.291313 , 0.320833 , 0.275124 , 0.310925 , 0.320231 , 0.315962 , 0.344803 , 0.377232 , 0.365414 , 0.344597 , 0.4213 , 0.337342 , 0.317154 
 791 , 0.546865 , 0.374547 , 0.354184 , 0.405738 , 0.363526 , 0.13695 , 0.144677 , 0.185607 , 0.219861 , 0.259612 , 0.223603 , 0.259176 , 0.210763 , 0.195564 , 0.245234 , 0.43029 , 0.375392 , 0.348418 , 0.369703 , 0.427343 , 0.306129 , 0.292469 , 0.397344 , 0.338691 , 0.408941 , 0.285459 , 0.302105 , 0.291943 , 0.32143 , 0.275784 , 0.311575 , 0.320905 , 0.316753 , 0.345598 , 0.378084 , 0.366448 , 0.345752 , 0.422576 , 0.338563 , 0.31829 
 792 , 0.547983 , 0.375478 , 0.355128 , 0.406676 , 0.364322 , 0.137384 , 0.145167 , 0.186251 , 0.220578 , 0.260431 , 0.224207 , 0.259893 , 0.211384 , 0.196176 , 0.245903 , 0.431308 , 0.376491 , 0.349409 , 0.370631 , 0.428308 , 0.306696 , 0.293053 , 0.398187 , 0.33942 , 0.409894 , 0.286051 , 0.302824 , 0.292591 , 0.322007 , 0.276434 , 0.312248 , 0.321583 , 0.317557 , 0.346408 , 0.378978 , 0.367515 , 0.346896 , 0.423871 , 0.339766 , 0.319429 
 793 , 0.549122 , 0.37644 , 0.356077 , 0.407646 , 0.365123 , 0.137819 , 0.145659 , 0.186899 , 0.221325 , 0.261268 , 0.224815 , 0.260639 , 0.212009 , 0.196791 , 0.246589 , 0.432358 , 0.377621 , 0.350406 , 0.37159 , 0.429279 , 0.307268 , 0.293667 , 0.399036 , 0.340167 , 0.410879 , 0.286661 , 0.303559 , 0.293256 , 0.322601 , 0.277102 , 0.312926 , 0.32228 , 0.318392 , 0.347237 , 0.379879 , 0.3686 , 0.348083 , 0.425186 , 0.341001 , 0.320586 
 794 , 0.550113 , 0.377296 , 0.356993 , 0.408571 , 0.365912 , 0.138244 , 0.146149 , 0.187525 , 0.221996 , 0.262088 , 0.225397 , 0.261357 , 0.212666 , 0.197394 , 0.24724 , 0.433366 , 0.378656 , 0.351423 , 0.37256 , 0.43026 , 0.307866 , 0.294262 , 0.39987 , 0.340912 , 0.41178 , 0.287319 , 0.304285 , 0.293916 , 0.32324 , 0.277784 , 0.313577 , 0.32292 , 0.319223 , 0.348022 , 0.380761 , 0.369672 , 0.349177 , 0.426436 , 0.34217 , 0.321713 
