  time  ,56:51 AM,59:56 AM,00:08 AM,00:20 AM,00:29 AM,00:36 AM,01:00 AM,01:07 AM,01:16 AM,01:24 AM,01:31 AM,02:01 AM,02:18 AM,02:26 AM,02:33 AM,03:42 AM,03:50 AM,03:57 AM,04:05 AM,04:14 AM,06:34 AM,06:46 AM,06:54 AM,07:02 AM,07:11 AM,07:44 AM,07:54 AM,08:02 AM,08:10 AM,08:16 AM,10:33 AM,10:41 AM,10:49 AM,10:59 AM,11:06 AM,11:40 AM,11:48 AM,11:55 AM,12:01 AM,12:10 AM,13:25 AM,13:33 AM,13:40 AM,13:47 AM,13:55 AM,14:39 AM,14:48 AM,14:55 AM,15:03 AM,15:12 AM,15:49 AM,15:58 AM,16:06 AM,16:14 AM,16:21 AM,17:13 AM,17:45 AM,17:53 AM,18:00 AM,18:07 AM,18:45 AM,18:57 AM,19:04 AM,19:12 AM,19:19 AM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 976 , 1.000722 , 0.429408 , 0.427405 , 0.383386 , 0.412616 , 0.391026 , 0.545392 , 0.477562 , 0.50171 , 0.436198 , 0.425795 , 0.420811 , 0.439909 , 0.476028 , 0.417883 , 0.418765 , 0.396641 , 0.413737 , 0.478988 , 0.465918 , 0.464699 , 0.44855 , 0.413008 , 0.428918 , 0.427199 , 0.531648 , 0.453784 , 0.525793 , 0.451717 , 0.491894 , 0.432999 , 0.398807 , 0.378467 , 0.368651 , 0.349705 , 0.494408 , 0.402681 , 0.326112 , 0.341543 , 0.31721 , 0.371731 , 0.416947 , 0.403725 , 0.39688 , 0.420669 , 0.362644 , 0.3695 , 0.415652 , 0.410124 , 0.325677 , 0.601502 , 0.53069 , 0.596322 , 0.346353 , 0.350173 , 0.42401 , 0.374724 , 0.381177 , 0.364364 , 0.388882 , 0.423205 , 0.421649 , 0.358226 , 0.379458 , 0.375181 
 977 , 1.000007 , 0.429376 , 0.427889 , 0.383477 , 0.412514 , 0.391073 , 0.545794 , 0.477868 , 0.501978 , 0.436461 , 0.425817 , 0.421075 , 0.439912 , 0.476121 , 0.417787 , 0.419144 , 0.396748 , 0.413946 , 0.479127 , 0.466388 , 0.464836 , 0.448788 , 0.413143 , 0.429137 , 0.42752 , 0.531829 , 0.453682 , 0.525731 , 0.451967 , 0.491768 , 0.433043 , 0.398603 , 0.378497 , 0.368774 , 0.349948 , 0.494784 , 0.402933 , 0.326207 , 0.341745 , 0.317483 , 0.371704 , 0.416854 , 0.403822 , 0.397551 , 0.420739 , 0.363002 , 0.369393 , 0.415357 , 0.410485 , 0.325143 , 0.601643 , 0.530809 , 0.596228 , 0.346357 , 0.350133 , 0.42369 , 0.374135 , 0.381817 , 0.365606 , 0.389369 , 0.422887 , 0.422204 , 0.35749 , 0.380374 , 0.374297 
 978 , 0.99961 , 0.429364 , 0.428725 , 0.383718 , 0.412516 , 0.391269 , 0.546172 , 0.47839 , 0.502357 , 0.436883 , 0.425951 , 0.421509 , 0.440079 , 0.476364 , 0.417944 , 0.419645 , 0.397001 , 0.414325 , 0.479441 , 0.466776 , 0.465021 , 0.449137 , 0.413307 , 0.429483 , 0.427955 , 0.53213 , 0.453796 , 0.525759 , 0.452279 , 0.491814 , 0.43308 , 0.398193 , 0.378734 , 0.36882 , 0.350315 , 0.495152 , 0.40322 , 0.326208 , 0.341831 , 0.317843 , 0.371659 , 0.416709 , 0.403729 , 0.398019 , 0.42062 , 0.363208 , 0.369243 , 0.414976 , 0.410761 , 0.324745 , 0.602035 , 0.531101 , 0.596336 , 0.346468 , 0.350163 , 0.423134 , 0.373479 , 0.382385 , 0.366523 , 0.389785 , 0.422571 , 0.422484 , 0.35674 , 0.381464 , 0.373652 
 979 , 0.999532 , 0.429416 , 0.429459 , 0.384048 , 0.412845 , 0.391604 , 0.546604 , 0.478925 , 0.502793 , 0.43734 , 0.426249 , 0.421893 , 0.44028 , 0.476611 , 0.418228 , 0.420055 , 0.397138 , 0.414823 , 0.479887 , 0.467142 , 0.465348 , 0.449501 , 0.413493 , 0.429935 , 0.428314 , 0.532487 , 0.453997 , 0.52585 , 0.452581 , 0.491961 , 0.433124 , 0.397971 , 0.379075 , 0.36912 , 0.350689 , 0.495604 , 0.403548 , 0.32627 , 0.341857 , 0.31826 , 0.371908 , 0.416769 , 0.403894 , 0.398425 , 0.420909 , 0.363412 , 0.369141 , 0.414855 , 0.410975 , 0.324702 , 0.602555 , 0.53133 , 0.596588 , 0.346581 , 0.350224 , 0.42306 , 0.373087 , 0.383053 , 0.367552 , 0.39008 , 0.42226 , 0.423038 , 0.356342 , 0.382567 , 0.37313 
 980 , 0.999892 , 0.429595 , 0.429951 , 0.384458 , 0.413637 , 0.392119 , 0.547174 , 0.479366 , 0.503265 , 0.437806 , 0.42675 , 0.422063 , 0.440446 , 0.476823 , 0.418583 , 0.420307 , 0.397076 , 0.41548 , 0.480432 , 0.467567 , 0.465864 , 0.449917 , 0.413734 , 0.430511 , 0.428507 , 0.532853 , 0.454281 , 0.526011 , 0.452805 , 0.492274 , 0.433194 , 0.39811 , 0.379534 , 0.369685 , 0.351012 , 0.496089 , 0.403886 , 0.326412 , 0.341821 , 0.318665 , 0.372454 , 0.417031 , 0.404424 , 0.3988 , 0.421718 , 0.363662 , 0.369071 , 0.415059 , 0.411083 , 0.325044 , 0.603161 , 0.531431 , 0.596998 , 0.34668 , 0.350268 , 0.423712 , 0.373101 , 0.383876 , 0.368737 , 0.390104 , 0.42188 , 0.424003 , 0.356399 , 0.383574 , 0.372681 
 981 , 1.000208 , 0.429869 , 0.430234 , 0.384722 , 0.414501 , 0.392588 , 0.547921 , 0.479626 , 0.503591 , 0.438133 , 0.427139 , 0.421905 , 0.440358 , 0.476929 , 0.41866 , 0.420498 , 0.396887 , 0.416081 , 0.480679 , 0.468181 , 0.466483 , 0.450406 , 0.41405 , 0.430954 , 0.428558 , 0.533059 , 0.454414 , 0.526159 , 0.452931 , 0.49263 , 0.433297 , 0.398542 , 0.37995 , 0.370042 , 0.351181 , 0.496455 , 0.40413 , 0.326528 , 0.341875 , 0.318812 , 0.372696 , 0.417155 , 0.404904 , 0.399305 , 0.422486 , 0.363959 , 0.36886 , 0.415156 , 0.41118 , 0.325056 , 0.603471 , 0.531414 , 0.597367 , 0.346732 , 0.350246 , 0.424592 , 0.373212 , 0.384797 , 0.369902 , 0.389869 , 0.421304 , 0.425022 , 0.356447 , 0.384303 , 0.372051 
 982 , 1.0005 , 0.43018 , 0.430566 , 0.38501 , 0.415352 , 0.393126 , 0.548652 , 0.47996 , 0.503933 , 0.438467 , 0.427574 , 0.421774 , 0.440322 , 0.477129 , 0.418761 , 0.420723 , 0.396836 , 0.416671 , 0.480978 , 0.468799 , 0.467126 , 0.450969 , 0.41444 , 0.431445 , 0.428657 , 0.53331 , 0.454593 , 0.526352 , 0.453102 , 0.493029 , 0.433482 , 0.399023 , 0.380485 , 0.370418 , 0.35143 , 0.496835 , 0.404427 , 0.326696 , 0.342059 , 0.319019 , 0.372937 , 0.417464 , 0.405434 , 0.399838 , 0.423275 , 0.364274 , 0.36882 , 0.415352 , 0.411417 , 0.325141 , 0.603847 , 0.531498 , 0.597757 , 0.346841 , 0.350315 , 0.425548 , 0.37357 , 0.385567 , 0.370825 , 0.389459 , 0.420938 , 0.426148 , 0.356727 , 0.38486 , 0.371608 
 983 , 1.000607 , 0.430763 , 0.431267 , 0.385492 , 0.416076 , 0.394058 , 0.549251 , 0.480686 , 0.504399 , 0.438921 , 0.428233 , 0.42193 , 0.440808 , 0.477942 , 0.419003 , 0.421265 , 0.397842 , 0.41717 , 0.481694 , 0.469451 , 0.468004 , 0.451999 , 0.41538 , 0.432221 , 0.429209 , 0.533815 , 0.455076 , 0.526943 , 0.453522 , 0.493732 , 0.434322 , 0.399943 , 0.38188 , 0.37087 , 0.352324 , 0.497388 , 0.405142 , 0.327293 , 0.343148 , 0.31965 , 0.373186 , 0.4191 , 0.406332 , 0.400511 , 0.424395 , 0.364738 , 0.370055 , 0.416205 , 0.4127 , 0.325857 , 0.604652 , 0.532282 , 0.598263 , 0.347458 , 0.350984 , 0.427 , 0.375748 , 0.385321 , 0.36998 , 0.387765 , 0.422112 , 0.428051 , 0.358703 , 0.38412 , 0.372532 
 984 , 1.000502 , 0.431123 , 0.431732 , 0.38595 , 0.416596 , 0.394779 , 0.549989 , 0.48132 , 0.505072 , 0.439386 , 0.429039 , 0.422369 , 0.441385 , 0.478701 , 0.419408 , 0.421716 , 0.398831 , 0.417484 , 0.482742 , 0.470022 , 0.468846 , 0.452716 , 0.416297 , 0.433079 , 0.429915 , 0.534575 , 0.455484 , 0.527317 , 0.453998 , 0.494201 , 0.435089 , 0.400605 , 0.383042 , 0.371712 , 0.35323 , 0.498081 , 0.405928 , 0.328142 , 0.344315 , 0.32052 , 0.374213 , 0.420979 , 0.407767 , 0.40115 , 0.425778 , 0.365544 , 0.37169 , 0.417152 , 0.414052 , 0.326955 , 0.605392 , 0.533089 , 0.598711 , 0.348045 , 0.351733 , 0.429199 , 0.377206 , 0.385138 , 0.369328 , 0.386741 , 0.423865 , 0.430097 , 0.360402 , 0.383406 , 0.373497 
 985 , 1.000391 , 0.431496 , 0.432178 , 0.386425 , 0.417108 , 0.395505 , 0.550734 , 0.48196 , 0.505759 , 0.439852 , 0.429855 , 0.422832 , 0.441962 , 0.479466 , 0.419826 , 0.422171 , 0.399832 , 0.41779 , 0.483815 , 0.470588 , 0.469693 , 0.45343 , 0.417215 , 0.433947 , 0.430633 , 0.535334 , 0.455902 , 0.527681 , 0.454495 , 0.494664 , 0.435845 , 0.40125 , 0.384187 , 0.372581 , 0.354143 , 0.498778 , 0.406717 , 0.329002 , 0.345478 , 0.321413 , 0.375277 , 0.422874 , 0.409222 , 0.401793 , 0.42718 , 0.366378 , 0.373337 , 0.4181 , 0.415424 , 0.328074 , 0.606143 , 0.533916 , 0.599162 , 0.348633 , 0.352502 , 0.431443 , 0.378634 , 0.384944 , 0.368691 , 0.385743 , 0.425634 , 0.432157 , 0.362094 , 0.382684 , 0.374467 
 986 , 1.000491 , 0.43179 , 0.433006 , 0.387266 , 0.417677 , 0.396087 , 0.551708 , 0.482309 , 0.506555 , 0.440473 , 0.430488 , 0.423534 , 0.44251 , 0.480133 , 0.420461 , 0.422595 , 0.400653 , 0.418381 , 0.484602 , 0.471268 , 0.470447 , 0.453828 , 0.417923 , 0.434659 , 0.431182 , 0.536177 , 0.456463 , 0.527964 , 0.454991 , 0.495184 , 0.436611 , 0.401933 , 0.384876 , 0.373217 , 0.354678 , 0.499408 , 0.40748 , 0.329877 , 0.346166 , 0.322325 , 0.376684 , 0.42427 , 0.410136 , 0.402637 , 0.427928 , 0.367553 , 0.374785 , 0.419043 , 0.416227 , 0.328416 , 0.606654 , 0.53447 , 0.599518 , 0.349163 , 0.353153 , 0.433273 , 0.379127 , 0.387266 , 0.371052 , 0.38829 , 0.427278 , 0.433539 , 0.36238 , 0.38445 , 0.374561 
 987 , 1.001159 , 0.432169 , 0.434173 , 0.388318 , 0.418469 , 0.39673 , 0.552592 , 0.482684 , 0.507461 , 0.441125 , 0.431081 , 0.424365 , 0.443118 , 0.480839 , 0.421166 , 0.423096 , 0.401495 , 0.419258 , 0.485296 , 0.472107 , 0.471105 , 0.454388 , 0.418746 , 0.435346 , 0.431764 , 0.536941 , 0.457234 , 0.528785 , 0.45555 , 0.495798 , 0.437425 , 0.402913 , 0.385823 , 0.373786 , 0.35516 , 0.50019 , 0.408276 , 0.330596 , 0.346705 , 0.323282 , 0.377912 , 0.425623 , 0.410643 , 0.403564 , 0.4288 , 0.368455 , 0.376036 , 0.420025 , 0.416635 , 0.328421 , 0.607414 , 0.534979 , 0.599983 , 0.349563 , 0.353753 , 0.43396 , 0.380332 , 0.389842 , 0.373988 , 0.391068 , 0.428885 , 0.434856 , 0.362783 , 0.386878 , 0.374703 
 988 , 1.00209 , 0.432612 , 0.435475 , 0.389427 , 0.419381 , 0.397411 , 0.553426 , 0.483109 , 0.508422 , 0.441777 , 0.431664 , 0.425225 , 0.443778 , 0.481566 , 0.421882 , 0.423638 , 0.402392 , 0.420254 , 0.485972 , 0.473018 , 0.47173 , 0.455082 , 0.419636 , 0.436039 , 0.432378 , 0.537672 , 0.458095 , 0.529902 , 0.456147 , 0.496447 , 0.438253 , 0.404053 , 0.386936 , 0.374344 , 0.355652 , 0.501077 , 0.409088 , 0.331223 , 0.347222 , 0.324273 , 0.379028 , 0.427013 , 0.410982 , 0.40451 , 0.429812 , 0.369181 , 0.377218 , 0.421031 , 0.416901 , 0.328339 , 0.608341 , 0.53548 , 0.600496 , 0.349915 , 0.354332 , 0.434113 , 0.381987 , 0.392291 , 0.37692 , 0.393621 , 0.430472 , 0.43621 , 0.36338 , 0.389406 , 0.37494 
 989 , 1.002997 , 0.433037 , 0.436233 , 0.390233 , 0.420253 , 0.39785 , 0.554183 , 0.483447 , 0.509366 , 0.442347 , 0.432216 , 0.425931 , 0.444265 , 0.482094 , 0.422479 , 0.424141 , 0.403208 , 0.421126 , 0.486536 , 0.473774 , 0.472133 , 0.455653 , 0.420327 , 0.436552 , 0.432994 , 0.538395 , 0.458732 , 0.53096 , 0.456686 , 0.497062 , 0.438715 , 0.404859 , 0.387473 , 0.374668 , 0.355983 , 0.501887 , 0.409781 , 0.331523 , 0.347247 , 0.324812 , 0.379441 , 0.427774 , 0.410804 , 0.404763 , 0.430448 , 0.36931 , 0.377705 , 0.421521 , 0.416482 , 0.328136 , 0.60927 , 0.535977 , 0.600929 , 0.349964 , 0.354566 , 0.433196 , 0.383138 , 0.393578 , 0.378013 , 0.394302 , 0.43114 , 0.43652 , 0.36442 , 0.390009 , 0.375361 
 990 , 1.003449 , 0.433438 , 0.436414 , 0.390645 , 0.420969 , 0.398037 , 0.554832 , 0.483634 , 0.510097 , 0.442857 , 0.432585 , 0.426409 , 0.444531 , 0.482429 , 0.422996 , 0.424553 , 0.403861 , 0.421791 , 0.486866 , 0.474291 , 0.472403 , 0.456019 , 0.420703 , 0.436862 , 0.433545 , 0.539067 , 0.459123 , 0.531697 , 0.457032 , 0.497597 , 0.438996 , 0.405215 , 0.38737 , 0.374645 , 0.356193 , 0.502492 , 0.410186 , 0.331596 , 0.346817 , 0.324908 , 0.379349 , 0.427945 , 0.410356 , 0.404532 , 0.430494 , 0.369067 , 0.377707 , 0.42162 , 0.415764 , 0.328001 , 0.609945 , 0.536347 , 0.60121 , 0.349931 , 0.354443 , 0.431796 , 0.383712 , 0.394015 , 0.377611 , 0.393589 , 0.431006 , 0.435817 , 0.365686 , 0.388928 , 0.375861 
 991 , 1.003184 , 0.433811 , 0.43642 , 0.390852 , 0.421479 , 0.398168 , 0.55538 , 0.483734 , 0.510559 , 0.443374 , 0.432735 , 0.426729 , 0.444662 , 0.482786 , 0.423502 , 0.424855 , 0.404355 , 0.422331 , 0.486928 , 0.474629 , 0.472786 , 0.456206 , 0.42084 , 0.437112 , 0.434002 , 0.539694 , 0.459422 , 0.531953 , 0.457185 , 0.498057 , 0.439551 , 0.405282 , 0.387061 , 0.374378 , 0.356435 , 0.50287 , 0.410287 , 0.331771 , 0.346403 , 0.324935 , 0.379426 , 0.428018 , 0.410255 , 0.404515 , 0.430116 , 0.369128 , 0.377914 , 0.42182 , 0.415569 , 0.32814 , 0.610212 , 0.536564 , 0.601384 , 0.350184 , 0.35423 , 0.431138 , 0.384037 , 0.394761 , 0.377371 , 0.39327 , 0.430925 , 0.434918 , 0.366679 , 0.387807 , 0.37621 
 992 , 1.002798 , 0.434112 , 0.436421 , 0.391084 , 0.421865 , 0.398234 , 0.555961 , 0.483875 , 0.511007 , 0.443922 , 0.43291 , 0.427047 , 0.444837 , 0.483205 , 0.424036 , 0.425142 , 0.404724 , 0.42278 , 0.486993 , 0.474959 , 0.473256 , 0.456413 , 0.421067 , 0.437389 , 0.434484 , 0.540342 , 0.459722 , 0.532213 , 0.45736 , 0.498484 , 0.439996 , 0.405224 , 0.386838 , 0.373964 , 0.356589 , 0.503229 , 0.410257 , 0.331936 , 0.346066 , 0.324903 , 0.379295 , 0.427983 , 0.410097 , 0.404618 , 0.429718 , 0.369048 , 0.37805 , 0.42178 , 0.415428 , 0.328255 , 0.610448 , 0.536767 , 0.601564 , 0.350503 , 0.354078 , 0.430643 , 0.384189 , 0.395084 , 0.37673 , 0.392658 , 0.430813 , 0.433963 , 0.367303 , 0.386668 , 0.376411 
 993 , 1.002064 , 0.43415 , 0.436398 , 0.391359 , 0.421897 , 0.398072 , 0.55663 , 0.484144 , 0.511388 , 0.444539 , 0.433244 , 0.427352 , 0.445103 , 0.483813 , 0.424571 , 0.425413 , 0.404721 , 0.422941 , 0.487095 , 0.475289 , 0.473957 , 0.456675 , 0.421556 , 0.437709 , 0.434992 , 0.540999 , 0.460042 , 0.532475 , 0.457623 , 0.498784 , 0.440053 , 0.404764 , 0.386948 , 0.373161 , 0.356486 , 0.503557 , 0.409931 , 0.332032 , 0.346033 , 0.32468 , 0.378595 , 0.427661 , 0.409793 , 0.405104 , 0.429377 , 0.368558 , 0.377934 , 0.421076 , 0.415472 , 0.32826 , 0.610619 , 0.536982 , 0.601701 , 0.350988 , 0.354141 , 0.430709 , 0.383858 , 0.394119 , 0.374929 , 0.391104 , 0.430709 , 0.432989 , 0.366874 , 0.385521 , 0.376133 
 994 , 1.001685 , 0.434266 , 0.436267 , 0.391872 , 0.421965 , 0.398043 , 0.557288 , 0.484439 , 0.512149 , 0.445099 , 0.433904 , 0.427519 , 0.445397 , 0.484301 , 0.424944 , 0.425817 , 0.404864 , 0.422965 , 0.487621 , 0.475596 , 0.474543 , 0.457187 , 0.422178 , 0.438012 , 0.435532 , 0.541593 , 0.460369 , 0.532793 , 0.458134 , 0.499039 , 0.439853 , 0.404779 , 0.387594 , 0.373196 , 0.356777 , 0.504051 , 0.410217 , 0.332036 , 0.346317 , 0.324619 , 0.378027 , 0.427637 , 0.4096 , 0.405365 , 0.430063 , 0.368259 , 0.377687 , 0.42072 , 0.41542 , 0.328269 , 0.611239 , 0.53756 , 0.601726 , 0.351276 , 0.354447 , 0.431797 , 0.383944 , 0.393915 , 0.373814 , 0.388945 , 0.43101 , 0.432946 , 0.367461 , 0.384519 , 0.376378 
 995 , 1.0013 , 0.434371 , 0.436135 , 0.392395 , 0.422033 , 0.398006 , 0.557971 , 0.484742 , 0.512945 , 0.445678 , 0.434583 , 0.427697 , 0.445699 , 0.484805 , 0.425338 , 0.42623 , 0.405019 , 0.422989 , 0.488174 , 0.475921 , 0.475146 , 0.457718 , 0.422809 , 0.438324 , 0.436082 , 0.542211 , 0.460704 , 0.533104 , 0.458674 , 0.49929 , 0.439631 , 0.404807 , 0.388261 , 0.373235 , 0.357082 , 0.50455 , 0.410503 , 0.332045 , 0.346625 , 0.324564 , 0.377453 , 0.427612 , 0.409398 , 0.405636 , 0.430779 , 0.367953 , 0.377422 , 0.420364 , 0.415359 , 0.328283 , 0.611881 , 0.538152 , 0.601753 , 0.351556 , 0.354765 , 0.432915 , 0.384031 , 0.393702 , 0.372661 , 0.38672 , 0.431331 , 0.432904 , 0.368059 , 0.383479 , 0.376635 
 996 , 1.00117 , 0.434914 , 0.43633 , 0.393024 , 0.422051 , 0.397791 , 0.55885 , 0.484753 , 0.513587 , 0.446065 , 0.43518 , 0.428052 , 0.446182 , 0.485487 , 0.425679 , 0.426562 , 0.405452 , 0.423264 , 0.488615 , 0.476677 , 0.475592 , 0.458152 , 0.423072 , 0.43883 , 0.436755 , 0.542592 , 0.461249 , 0.533272 , 0.459004 , 0.499074 , 0.439703 , 0.405048 , 0.388172 , 0.374128 , 0.357635 , 0.504841 , 0.410836 , 0.331844 , 0.346899 , 0.324725 , 0.37816 , 0.426839 , 0.409602 , 0.405069 , 0.430435 , 0.367839 , 0.377256 , 0.420699 , 0.415177 , 0.328524 , 0.612583 , 0.538773 , 0.602273 , 0.351751 , 0.355241 , 0.433191 , 0.383523 , 0.395046 , 0.374181 , 0.386385 , 0.430701 , 0.432467 , 0.367435 , 0.384033 , 0.375692 
 997 , 1.001234 , 0.435559 , 0.43673 , 0.393464 , 0.42212 , 0.397402 , 0.559844 , 0.484848 , 0.514056 , 0.446434 , 0.435687 , 0.428739 , 0.446902 , 0.486295 , 0.4261 , 0.426898 , 0.405978 , 0.423567 , 0.488891 , 0.477708 , 0.47608 , 0.45816 , 0.423365 , 0.439486 , 0.437464 , 0.543095 , 0.461661 , 0.53354 , 0.459299 , 0.499096 , 0.43988 , 0.404967 , 0.387835 , 0.374769 , 0.357967 , 0.505257 , 0.411203 , 0.331695 , 0.347092 , 0.325087 , 0.378876 , 0.425993 , 0.409915 , 0.404861 , 0.429186 , 0.367703 , 0.377099 , 0.42113 , 0.415427 , 0.328971 , 0.613165 , 0.539211 , 0.603248 , 0.351933 , 0.355658 , 0.433144 , 0.382866 , 0.396433 , 0.375535 , 0.387804 , 0.430047 , 0.432048 , 0.366575 , 0.385058 , 0.374918 
 998 , 1.001351 , 0.436253 , 0.4372 , 0.393843 , 0.422201 , 0.396939 , 0.560886 , 0.484981 , 0.514466 , 0.446826 , 0.436178 , 0.429562 , 0.447709 , 0.487172 , 0.426563 , 0.427243 , 0.406544 , 0.423893 , 0.489118 , 0.478864 , 0.476609 , 0.458027 , 0.423691 , 0.44021 , 0.438189 , 0.543654 , 0.462026 , 0.533847 , 0.459601 , 0.499192 , 0.440082 , 0.404778 , 0.387419 , 0.375314 , 0.358231 , 0.505723 , 0.411586 , 0.331543 , 0.347254 , 0.325501 , 0.379579 , 0.425105 , 0.410277 , 0.404789 , 0.427626 , 0.367559 , 0.376931 , 0.421584 , 0.415819 , 0.32949 , 0.61372 , 0.539591 , 0.604391 , 0.352115 , 0.356061 , 0.433019 , 0.382143 , 0.397843 , 0.376814 , 0.38978 , 0.429392 , 0.431647 , 0.365645 , 0.386227 , 0.374186 
 999 , 1.001755 , 0.437248 , 0.437674 , 0.394044 , 0.422567 , 0.3968 , 0.561603 , 0.485494 , 0.51508 , 0.44727 , 0.436833 , 0.430322 , 0.448685 , 0.488186 , 0.427099 , 0.427673 , 0.407268 , 0.424301 , 0.489484 , 0.479888 , 0.477111 , 0.458132 , 0.424056 , 0.44094 , 0.438801 , 0.544273 , 0.462387 , 0.534283 , 0.460121 , 0.499739 , 0.440195 , 0.404843 , 0.387374 , 0.375799 , 0.358384 , 0.506123 , 0.411981 , 0.331511 , 0.347479 , 0.325734 , 0.380438 , 0.425343 , 0.410694 , 0.404587 , 0.427067 , 0.368161 , 0.377055 , 0.421982 , 0.416152 , 0.330181 , 0.614424 , 0.540028 , 0.605615 , 0.352394 , 0.356373 , 0.433259 , 0.382097 , 0.397183 , 0.375672 , 0.390449 , 0.429599 , 0.431663 , 0.366022 , 0.385406 , 0.374789 
 1000 , 1.002014 , 0.438367 , 0.438091 , 0.394235 , 0.423153 , 0.396905 , 0.562253 , 0.486266 , 0.515823 , 0.447911 , 0.437729 , 0.431037 , 0.449613 , 0.489288 , 0.427696 , 0.428196 , 0.408034 , 0.424994 , 0.490022 , 0.480681 , 0.477531 , 0.458614 , 0.42444 , 0.441623 , 0.439431 , 0.544985 , 0.462966 , 0.534814 , 0.460763 , 0.500576 , 0.440421 , 0.405459 , 0.387617 , 0.376584 , 0.358603 , 0.506428 , 0.412226 , 0.331728 , 0.347879 , 0.325866 , 0.381404 , 0.426355 , 0.410864 , 0.40431 , 0.427611 , 0.369115 , 0.377712 , 0.422408 , 0.416237 , 0.330983 , 0.615397 , 0.540687 , 0.606737 , 0.352815 , 0.356497 , 0.433335 , 0.382659 , 0.395214 , 0.373392 , 0.389958 , 0.430356 , 0.432196 , 0.36704 , 0.383638 , 0.37619 
 1001 , 1.001925 , 0.439467 , 0.438435 , 0.394531 , 0.423832 , 0.397062 , 0.563022 , 0.487125 , 0.516608 , 0.44872 , 0.438808 , 0.431714 , 0.450379 , 0.490412 , 0.428321 , 0.428778 , 0.408751 , 0.425938 , 0.490667 , 0.481308 , 0.477872 , 0.459398 , 0.424811 , 0.442243 , 0.440148 , 0.545792 , 0.463823 , 0.535369 , 0.461408 , 0.501505 , 0.440828 , 0.40656 , 0.387937 , 0.377769 , 0.358965 , 0.506653 , 0.412314 , 0.332153 , 0.348425 , 0.326005 , 0.382396 , 0.427576 , 0.410687 , 0.403997 , 0.428799 , 0.370016 , 0.378843 , 0.422897 , 0.416058 , 0.331791 , 0.616626 , 0.54158 , 0.607681 , 0.353307 , 0.356477 , 0.432979 , 0.383513 , 0.392989 , 0.371281 , 0.388958 , 0.431203 , 0.433075 , 0.368016 , 0.382002 , 0.377727 
 1002 , 1.001665 , 0.440199 , 0.43887 , 0.394892 , 0.424643 , 0.397665 , 0.563835 , 0.487853 , 0.517307 , 0.449623 , 0.439837 , 0.432453 , 0.450909 , 0.491328 , 0.428936 , 0.429435 , 0.409374 , 0.426853 , 0.491264 , 0.481765 , 0.47828 , 0.460196 , 0.425238 , 0.442823 , 0.440783 , 0.54642 , 0.464626 , 0.536093 , 0.462002 , 0.502368 , 0.441527 , 0.407674 , 0.388389 , 0.378826 , 0.359255 , 0.506894 , 0.412424 , 0.332712 , 0.349086 , 0.326295 , 0.383013 , 0.428585 , 0.410416 , 0.404125 , 0.429913 , 0.370772 , 0.379963 , 0.423496 , 0.416026 , 0.332542 , 0.617685 , 0.542457 , 0.608547 , 0.353825 , 0.356524 , 0.432548 , 0.384469 , 0.391577 , 0.369997 , 0.389292 , 0.432134 , 0.434036 , 0.368233 , 0.381727 , 0.37923 
 1003 , 1.001177 , 0.440177 , 0.439487 , 0.395422 , 0.425612 , 0.39905 , 0.564608 , 0.488326 , 0.517827 , 0.450594 , 0.440643 , 0.433228 , 0.451007 , 0.491805 , 0.429516 , 0.43011 , 0.409817 , 0.427564 , 0.491752 , 0.481993 , 0.478832 , 0.460968 , 0.425707 , 0.443327 , 0.441184 , 0.546691 , 0.465232 , 0.53708 , 0.462506 , 0.502997 , 0.442638 , 0.408692 , 0.389036 , 0.379499 , 0.359429 , 0.507123 , 0.412681 , 0.333408 , 0.349839 , 0.326756 , 0.383063 , 0.429155 , 0.410103 , 0.40499 , 0.43082 , 0.37131 , 0.380974 , 0.42419 , 0.41616 , 0.333142 , 0.618337 , 0.54319 , 0.609225 , 0.354295 , 0.356787 , 0.432114 , 0.385471 , 0.391741 , 0.370228 , 0.39207 , 0.433239 , 0.434926 , 0.367098 , 0.383838 , 0.38056 
