  time  ,:00:35 A,:00:44 A,:00:52 A,:00:58 A,:01:06 A,:02:13 A,:02:18 A,:02:25 A,:02:32 A,:02:40 A,:03:39 A,:03:48 A,:03:54 A,:04:01 A,:04:08 A,:04:23 A,:04:31 A,:04:41 A,:04:49 A,:04:57 A,:05:32 A,:05:42 A,:05:48 A,:05:55 A,:06:01 A,:06:13 A,:06:20 A,:06:28 A,:06:39 A,:06:52 A,:11:10 A,:11:17 A,:11:23 A,:11:30 A,:11:36 A,:11:47 A,:11:52 A,:11:58 A,:12:04 A,:12:15 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 474 , 0.03053 , 0.045491 , 0.032946 , 0.045288 , 0.043801 , 0.051609 , 0.050502 , 0.040004 , 0.057691 , 0.046229 , 0.051418 , 0.038254 , 0.02678 , 0.027137 , 0.02809 , 0.04392 , 0.037623 , 0.04874 , 0.056869 , 0.043801 , 0.050835 , 0.048395 , 0.043265 , 0.030684 , 0.039266 , 0.051918 , 0.062892 , 0.062356 , 0.050264 , 0.034088 , 0.037647 , 0.025792 , 0.037969 , 0.039718 , 0.052858 , 0.032422 , 0.037064 , 0.051466 , 0.040313 , 0.043003 
 475 , 0.030562 , 0.045533 , 0.03298 , 0.045354 , 0.043878 , 0.05175 , 0.050631 , 0.04015 , 0.057932 , 0.046367 , 0.051524 , 0.038268 , 0.026834 , 0.027155 , 0.028132 , 0.044044 , 0.037744 , 0.048856 , 0.057015 , 0.043878 , 0.050964 , 0.048439 , 0.043318 , 0.030705 , 0.039399 , 0.052096 , 0.063172 , 0.062648 , 0.050476 , 0.034171 , 0.037672 , 0.025822 , 0.037994 , 0.039852 , 0.052929 , 0.032491 , 0.037136 , 0.051691 , 0.040471 , 0.043187 
 476 , 0.030581 , 0.045562 , 0.033025 , 0.045419 , 0.043942 , 0.051903 , 0.050759 , 0.040307 , 0.058172 , 0.046504 , 0.051641 , 0.03828 , 0.026887 , 0.027185 , 0.028174 , 0.044168 , 0.037863 , 0.048971 , 0.057147 , 0.043965 , 0.051092 , 0.048494 , 0.043358 , 0.030724 , 0.03952 , 0.052284 , 0.063451 , 0.062927 , 0.050687 , 0.034252 , 0.037696 , 0.02585 , 0.03803 , 0.039985 , 0.053011 , 0.03256 , 0.03722 , 0.051915 , 0.040616 , 0.043369 
 477 , 0.030646 , 0.045605 , 0.033067 , 0.045449 , 0.04403 , 0.052058 , 0.050889 , 0.040451 , 0.058404 , 0.046666 , 0.05176 , 0.038316 , 0.026948 , 0.027222 , 0.028212 , 0.044292 , 0.038006 , 0.049112 , 0.057307 , 0.044066 , 0.051247 , 0.048563 , 0.04341 , 0.030765 , 0.039604 , 0.052464 , 0.063725 , 0.063224 , 0.050889 , 0.034356 , 0.037755 , 0.02585 , 0.038089 , 0.040093 , 0.053096 , 0.032614 , 0.03729 , 0.052142 , 0.040749 , 0.043529 
 478 , 0.030706 , 0.045641 , 0.033118 , 0.045474 , 0.044137 , 0.052231 , 0.051014 , 0.040603 , 0.058642 , 0.046835 , 0.051885 , 0.038359 , 0.027005 , 0.027256 , 0.028259 , 0.044412 , 0.038144 , 0.049259 , 0.057472 , 0.044185 , 0.051408 , 0.048626 , 0.043456 , 0.030837 , 0.039684 , 0.052649 , 0.063991 , 0.063537 , 0.051085 , 0.034467 , 0.03781 , 0.025835 , 0.038156 , 0.040185 , 0.053198 , 0.032676 , 0.037356 , 0.052363 , 0.040878 , 0.043683 
 479 , 0.030766 , 0.045678 , 0.033168 , 0.045498 , 0.044244 , 0.052392 , 0.051138 , 0.040755 , 0.05888 , 0.047004 , 0.05201 , 0.038401 , 0.027062 , 0.027289 , 0.028305 , 0.044531 , 0.038282 , 0.049405 , 0.057638 , 0.044304 , 0.051568 , 0.048688 , 0.043503 , 0.030898 , 0.039751 , 0.052834 , 0.064257 , 0.063851 , 0.051281 , 0.034578 , 0.037864 , 0.02582 , 0.03821 , 0.040277 , 0.0533 , 0.032738 , 0.037421 , 0.052584 , 0.041006 , 0.043826 
 480 , 0.030789 , 0.045705 , 0.033219 , 0.045537 , 0.044316 , 0.052552 , 0.05126 , 0.040905 , 0.059101 , 0.047165 , 0.052109 , 0.038427 , 0.027102 , 0.02733 , 0.028359 , 0.044652 , 0.038427 , 0.049548 , 0.057784 , 0.044412 , 0.051726 , 0.048758 , 0.04355 , 0.030945 , 0.039827 , 0.053007 , 0.064523 , 0.06414 , 0.051475 , 0.03468 , 0.037912 , 0.025821 , 0.038259 , 0.040366 , 0.05339 , 0.032788 , 0.037505 , 0.052792 , 0.041132 , 0.043969 
 481 , 0.030754 , 0.045712 , 0.033259 , 0.045592 , 0.04437 , 0.052735 , 0.051381 , 0.041014 , 0.059315 , 0.047294 , 0.052196 , 0.038425 , 0.027123 , 0.027363 , 0.028429 , 0.044789 , 0.038545 , 0.049667 , 0.057925 , 0.044502 , 0.051908 , 0.048816 , 0.043603 , 0.03097 , 0.039899 , 0.053179 , 0.064769 , 0.064397 , 0.051681 , 0.034757 , 0.037922 , 0.02584 , 0.038269 , 0.040486 , 0.053443 , 0.032828 , 0.037586 , 0.052987 , 0.041265 , 0.044106 
 482 , 0.030708 , 0.045719 , 0.0333 , 0.045647 , 0.044411 , 0.052907 , 0.051515 , 0.041136 , 0.059531 , 0.047435 , 0.052283 , 0.038424 , 0.027144 , 0.027396 , 0.0285 , 0.044927 , 0.038676 , 0.049775 , 0.058067 , 0.044591 , 0.052079 , 0.048887 , 0.043655 , 0.030984 , 0.039972 , 0.053339 , 0.065027 , 0.064667 , 0.051887 , 0.034836 , 0.037944 , 0.02586 , 0.03828 , 0.040596 , 0.053507 , 0.032868 , 0.037668 , 0.053171 , 0.0414 , 0.044243 
 483 , 0.030661 , 0.045715 , 0.03334 , 0.045703 , 0.044454 , 0.05308 , 0.051638 , 0.041258 , 0.059748 , 0.047577 , 0.052383 , 0.038422 , 0.027153 , 0.027429 , 0.02857 , 0.045066 , 0.038795 , 0.049896 , 0.058198 , 0.044682 , 0.052263 , 0.048959 , 0.043709 , 0.031009 , 0.040056 , 0.053512 , 0.065287 , 0.064938 , 0.052095 , 0.034926 , 0.037966 , 0.025879 , 0.03829 , 0.040705 , 0.05356 , 0.032908 , 0.037749 , 0.053368 , 0.041534 , 0.044381 
 484 , 0.030772 , 0.045791 , 0.033441 , 0.045791 , 0.044552 , 0.053282 , 0.051791 , 0.041462 , 0.060028 , 0.047763 , 0.052549 , 0.038504 , 0.027248 , 0.027489 , 0.028667 , 0.045238 , 0.038985 , 0.050084 , 0.058405 , 0.044817 , 0.052453 , 0.049098 , 0.043783 , 0.031096 , 0.040199 , 0.053739 , 0.065572 , 0.065271 , 0.052344 , 0.035041 , 0.038035 , 0.025926 , 0.038384 , 0.040825 , 0.053667 , 0.03302 , 0.037878 , 0.053619 , 0.041702 , 0.044552 
 485 , 0.030867 , 0.04585 , 0.033539 , 0.045874 , 0.044646 , 0.053479 , 0.051939 , 0.041662 , 0.060315 , 0.047944 , 0.052709 , 0.038581 , 0.027341 , 0.027546 , 0.028749 , 0.045417 , 0.039171 , 0.050254 , 0.058606 , 0.044935 , 0.052649 , 0.049243 , 0.043852 , 0.031192 , 0.04035 , 0.053973 , 0.065863 , 0.065598 , 0.052601 , 0.035152 , 0.038112 , 0.02597 , 0.038473 , 0.040952 , 0.05378 , 0.03313 , 0.038004 , 0.053865 , 0.041879 , 0.044731 
 486 , 0.030976 , 0.045921 , 0.033649 , 0.045957 , 0.044741 , 0.053677 , 0.052088 , 0.041875 , 0.06059 , 0.048125 , 0.052882 , 0.038659 , 0.027435 , 0.027603 , 0.028844 , 0.045584 , 0.03937 , 0.050438 , 0.058808 , 0.045066 , 0.052858 , 0.04939 , 0.043934 , 0.031277 , 0.040502 , 0.054207 , 0.066154 , 0.065937 , 0.052858 , 0.035263 , 0.038189 , 0.026026 , 0.038563 , 0.041068 , 0.053882 , 0.033252 , 0.038129 , 0.054123 , 0.042043 , 0.044922 
 487 , 0.031073 , 0.046026 , 0.033741 , 0.046062 , 0.044836 , 0.0539 , 0.052277 , 0.042084 , 0.060884 , 0.048322 , 0.053058 , 0.03873 , 0.027539 , 0.027695 , 0.028945 , 0.045774 , 0.039571 , 0.050618 , 0.05902 , 0.045209 , 0.05307 , 0.049536 , 0.044031 , 0.031373 , 0.040653 , 0.054453 , 0.066497 , 0.066293 , 0.05313 , 0.035436 , 0.038285 , 0.026072 , 0.038646 , 0.041218 , 0.054008 , 0.033369 , 0.038273 , 0.054392 , 0.042228 , 0.045137 
 488 , 0.031161 , 0.046166 , 0.033826 , 0.04619 , 0.044942 , 0.054124 , 0.05248 , 0.042301 , 0.061183 , 0.048543 , 0.053224 , 0.03882 , 0.027668 , 0.0278 , 0.029061 , 0.045962 , 0.03978 , 0.050787 , 0.059226 , 0.045362 , 0.053296 , 0.049671 , 0.044149 , 0.031474 , 0.040812 , 0.054725 , 0.066872 , 0.06668 , 0.053392 , 0.035627 , 0.0384 , 0.026132 , 0.038736 , 0.041365 , 0.054148 , 0.033478 , 0.038424 , 0.054677 , 0.042421 , 0.045374 
 489 , 0.031262 , 0.046306 , 0.033899 , 0.046306 , 0.045047 , 0.054337 , 0.052695 , 0.042518 , 0.061482 , 0.048751 , 0.053402 , 0.038898 , 0.027786 , 0.027918 , 0.029176 , 0.046162 , 0.039977 , 0.050957 , 0.059432 , 0.045527 , 0.05351 , 0.049818 , 0.044256 , 0.031574 , 0.040972 , 0.054997 , 0.067247 , 0.067056 , 0.053666 , 0.035829 , 0.038514 , 0.026192 , 0.038814 , 0.041523 , 0.054277 , 0.033588 , 0.038574 , 0.054961 , 0.042602 , 0.045623 
 490 , 0.031348 , 0.046443 , 0.034002 , 0.046431 , 0.045152 , 0.054558 , 0.052885 , 0.042714 , 0.061776 , 0.048953 , 0.053566 , 0.038961 , 0.027894 , 0.028014 , 0.029269 , 0.046347 , 0.040156 , 0.051128 , 0.059637 , 0.045666 , 0.053721 , 0.049933 , 0.044351 , 0.031671 , 0.041113 , 0.055251 , 0.067609 , 0.067417 , 0.053924 , 0.035997 , 0.038615 , 0.026245 , 0.038902 , 0.041662 , 0.054414 , 0.033703 , 0.03871 , 0.055239 , 0.042798 , 0.045845 
 491 , 0.031425 , 0.046578 , 0.034153 , 0.046566 , 0.045232 , 0.054762 , 0.053023 , 0.042873 , 0.06204 , 0.049115 , 0.053702 , 0.03899 , 0.027982 , 0.028114 , 0.029329 , 0.04653 , 0.040288 , 0.051307 , 0.059825 , 0.045768 , 0.053868 , 0.049985 , 0.044386 , 0.031759 , 0.041253 , 0.0555 , 0.067925 , 0.067746 , 0.054154 , 0.036095 , 0.038668 , 0.026291 , 0.039002 , 0.041789 , 0.054535 , 0.033832 , 0.038799 , 0.055488 , 0.04298 , 0.046018 
 492 , 0.031491 , 0.046691 , 0.034294 , 0.046691 , 0.045313 , 0.054955 , 0.053162 , 0.043033 , 0.062294 , 0.049279 , 0.053827 , 0.039008 , 0.028059 , 0.028202 , 0.029378 , 0.046702 , 0.040409 , 0.051476 , 0.060002 , 0.045871 , 0.054017 , 0.050051 , 0.044411 , 0.031847 , 0.041383 , 0.055739 , 0.068243 , 0.068077 , 0.054397 , 0.036182 , 0.038723 , 0.026338 , 0.039115 , 0.041917 , 0.05467 , 0.033949 , 0.038901 , 0.055727 , 0.043176 , 0.046204 
 493 , 0.031558 , 0.046816 , 0.034434 , 0.046804 , 0.045396 , 0.055149 , 0.053291 , 0.043194 , 0.062548 , 0.049432 , 0.053954 , 0.039027 , 0.028137 , 0.028303 , 0.029439 , 0.046863 , 0.040519 , 0.051634 , 0.06018 , 0.045976 , 0.054167 , 0.050107 , 0.044449 , 0.031925 , 0.041513 , 0.055978 , 0.068549 , 0.068395 , 0.054629 , 0.036281 , 0.038779 , 0.026373 , 0.039217 , 0.042034 , 0.054794 , 0.034079 , 0.038992 , 0.055966 , 0.04336 , 0.046378 
 494 , 0.031732 , 0.046965 , 0.03458 , 0.046953 , 0.045559 , 0.055403 , 0.053524 , 0.043432 , 0.062849 , 0.049648 , 0.054151 , 0.039118 , 0.028304 , 0.028482 , 0.029545 , 0.047095 , 0.040725 , 0.051846 , 0.060426 , 0.04615 , 0.054387 , 0.050215 , 0.044542 , 0.032051 , 0.041694 , 0.05629 , 0.068947 , 0.068793 , 0.054942 , 0.036459 , 0.038893 , 0.026449 , 0.039272 , 0.042214 , 0.054919 , 0.034213 , 0.039118 , 0.056278 , 0.043585 , 0.046611 
 495 , 0.031907 , 0.047111 , 0.034738 , 0.047088 , 0.045719 , 0.055651 , 0.053752 , 0.043667 , 0.063153 , 0.049871 , 0.054366 , 0.039208 , 0.028486 , 0.028663 , 0.029666 , 0.047324 , 0.04093 , 0.052054 , 0.060688 , 0.046333 , 0.054613 , 0.05032 , 0.044634 , 0.032166 , 0.041874 , 0.056607 , 0.069358 , 0.069204 , 0.055262 , 0.036649 , 0.03902 , 0.026528 , 0.039314 , 0.042393 , 0.055061 , 0.03436 , 0.039232 , 0.056595 , 0.043832 , 0.046852 
 496 , 0.032082 , 0.047258 , 0.034896 , 0.047222 , 0.04588 , 0.055899 , 0.053969 , 0.043902 , 0.063458 , 0.050095 , 0.054569 , 0.039311 , 0.028644 , 0.028844 , 0.029775 , 0.047552 , 0.041136 , 0.052273 , 0.060927 , 0.046516 , 0.054828 , 0.050413 , 0.044727 , 0.032294 , 0.042054 , 0.056912 , 0.069756 , 0.069615 , 0.05557 , 0.036827 , 0.039146 , 0.026596 , 0.03937 , 0.04256 , 0.055181 , 0.034496 , 0.039346 , 0.0569 , 0.044055 , 0.047093 
 497 , 0.032283 , 0.047513 , 0.035105 , 0.047407 , 0.046078 , 0.056192 , 0.054216 , 0.044173 , 0.063789 , 0.050347 , 0.054781 , 0.039398 , 0.028872 , 0.02906 , 0.029954 , 0.047842 , 0.041385 , 0.052511 , 0.061237 , 0.046725 , 0.055063 , 0.050547 , 0.044878 , 0.032459 , 0.042291 , 0.057274 , 0.070222 , 0.070093 , 0.055921 , 0.037058 , 0.03928 , 0.026685 , 0.039468 , 0.042773 , 0.055404 , 0.034682 , 0.039515 , 0.057262 , 0.044361 , 0.047372 
 498 , 0.03251 , 0.047825 , 0.035375 , 0.047637 , 0.046286 , 0.056528 , 0.054472 , 0.044454 , 0.064162 , 0.050632 , 0.054989 , 0.039463 , 0.029139 , 0.029315 , 0.030161 , 0.048165 , 0.041635 , 0.052781 , 0.06159 , 0.046967 , 0.055318 , 0.050679 , 0.045065 , 0.032651 , 0.042563 , 0.057667 , 0.070727 , 0.070633 , 0.056305 , 0.037302 , 0.039427 , 0.026778 , 0.039615 , 0.043021 , 0.05567 , 0.034906 , 0.039733 , 0.057644 , 0.044701 , 0.047672 
 499 , 0.032736 , 0.048148 , 0.035645 , 0.047867 , 0.046495 , 0.056863 , 0.054717 , 0.044735 , 0.064534 , 0.050916 , 0.055186 , 0.039539 , 0.029405 , 0.029558 , 0.030367 , 0.0485 , 0.041897 , 0.053051 , 0.061942 , 0.04721 , 0.055573 , 0.050823 , 0.045263 , 0.032842 , 0.042835 , 0.05806 , 0.071243 , 0.071173 , 0.056687 , 0.037557 , 0.039563 , 0.026872 , 0.03975 , 0.043257 , 0.055937 , 0.035129 , 0.03995 , 0.058024 , 0.04504 , 0.047984 
 500 , 0.032991 , 0.048491 , 0.035941 , 0.048128 , 0.046723 , 0.057201 , 0.055 , 0.045038 , 0.064928 , 0.051219 , 0.055422 , 0.039629 , 0.029701 , 0.02983 , 0.030579 , 0.048854 , 0.042169 , 0.053338 , 0.062317 , 0.047484 , 0.055832 , 0.050985 , 0.045447 , 0.033038 , 0.043129 , 0.058477 , 0.071788 , 0.07173 , 0.057096 , 0.037826 , 0.039734 , 0.026985 , 0.039898 , 0.043504 , 0.05623 , 0.035379 , 0.040167 , 0.058431 , 0.045389 , 0.048304 
 501 , 0.033347 , 0.048922 , 0.036385 , 0.048513 , 0.047017 , 0.057615 , 0.055371 , 0.045405 , 0.06542 , 0.051621 , 0.055745 , 0.039796 , 0.030063 , 0.030192 , 0.030835 , 0.049331 , 0.042519 , 0.053677 , 0.062756 , 0.047823 , 0.056131 , 0.051188 , 0.04565 , 0.033277 , 0.043489 , 0.059005 , 0.072442 , 0.072349 , 0.057568 , 0.038172 , 0.039995 , 0.027189 , 0.040065 , 0.043792 , 0.056552 , 0.035707 , 0.040404 , 0.0589 , 0.04579 , 0.048711 
 502 , 0.033702 , 0.049364 , 0.036816 , 0.048898 , 0.047312 , 0.058017 , 0.055743 , 0.045761 , 0.065912 , 0.052011 , 0.056058 , 0.039953 , 0.030425 , 0.030554 , 0.031078 , 0.049784 , 0.042845 , 0.054005 , 0.063183 , 0.048151 , 0.056419 , 0.051405 , 0.045842 , 0.033504 , 0.043848 , 0.059521 , 0.073084 , 0.072967 , 0.058029 , 0.038519 , 0.040245 , 0.027393 , 0.040221 , 0.04407 , 0.056886 , 0.036023 , 0.040641 , 0.059381 , 0.046192 , 0.049107 
 503 , 0.034046 , 0.049782 , 0.037247 , 0.049282 , 0.047594 , 0.058419 , 0.056114 , 0.046116 , 0.066392 , 0.05239 , 0.05637 , 0.04011 , 0.030775 , 0.030915 , 0.03131 , 0.050248 , 0.043183 , 0.054322 , 0.063622 , 0.048479 , 0.056708 , 0.05161 , 0.046034 , 0.033731 , 0.044207 , 0.060037 , 0.073713 , 0.073585 , 0.058489 , 0.038853 , 0.040494 , 0.027586 , 0.040389 , 0.044347 , 0.057208 , 0.036339 , 0.040878 , 0.059851 , 0.046581 , 0.049491 
 504 , 0.034529 , 0.050344 , 0.03779 , 0.049717 , 0.047954 , 0.05886 , 0.05654 , 0.046527 , 0.066889 , 0.052792 , 0.056737 , 0.040238 , 0.031234 , 0.031339 , 0.031559 , 0.050762 , 0.043579 , 0.05473 , 0.064105 , 0.048824 , 0.057015 , 0.051841 , 0.046213 , 0.034054 , 0.044624 , 0.060589 , 0.074454 , 0.07428 , 0.059011 , 0.039229 , 0.040783 , 0.027835 , 0.040563 , 0.044635 , 0.057607 , 0.036699 , 0.041178 , 0.060368 , 0.047072 , 0.049949 
 505 , 0.035014 , 0.050901 , 0.038346 , 0.050149 , 0.04832 , 0.059301 , 0.056976 , 0.046932 , 0.067389 , 0.053192 , 0.057114 , 0.04036 , 0.031705 , 0.031762 , 0.031809 , 0.051283 , 0.043981 , 0.055147 , 0.064601 , 0.049165 , 0.057323 , 0.052069 , 0.0464 , 0.034401 , 0.045046 , 0.06113 , 0.075188 , 0.074992 , 0.059533 , 0.039619 , 0.041077 , 0.028071 , 0.04073 , 0.044919 , 0.058017 , 0.03705 , 0.041482 , 0.060887 , 0.04758 , 0.050392 
 506 , 0.035497 , 0.051457 , 0.038901 , 0.05058 , 0.048664 , 0.059743 , 0.0574 , 0.047337 , 0.067867 , 0.05358 , 0.057469 , 0.040482 , 0.03215 , 0.032185 , 0.032058 , 0.051803 , 0.044371 , 0.055554 , 0.065086 , 0.049495 , 0.057631 , 0.052299 , 0.046576 , 0.034735 , 0.045456 , 0.061658 , 0.075922 , 0.075679 , 0.060043 , 0.039998 , 0.041359 , 0.028319 , 0.040909 , 0.045202 , 0.058416 , 0.037401 , 0.041786 , 0.061393 , 0.048064 , 0.050845 
 507 , 0.036065 , 0.052106 , 0.039543 , 0.051104 , 0.049066 , 0.060236 , 0.057852 , 0.047799 , 0.068411 , 0.054017 , 0.057852 , 0.040648 , 0.03268 , 0.032691 , 0.032311 , 0.052371 , 0.044771 , 0.055987 , 0.065613 , 0.049884 , 0.057933 , 0.052497 , 0.046797 , 0.035087 , 0.045922 , 0.062262 , 0.076702 , 0.076449 , 0.060593 , 0.04043 , 0.041696 , 0.028581 , 0.04112 , 0.045508 , 0.058877 , 0.037804 , 0.042111 , 0.061974 , 0.048617 , 0.051323 
 508 , 0.036714 , 0.052836 , 0.040276 , 0.051709 , 0.049492 , 0.060776 , 0.058351 , 0.048308 , 0.068992 , 0.054502 , 0.058248 , 0.040839 , 0.033255 , 0.033278 , 0.032577 , 0.052985 , 0.045183 , 0.056432 , 0.066188 , 0.050308 , 0.058225 , 0.052675 , 0.047044 , 0.035461 , 0.046424 , 0.062925 , 0.077541 , 0.0773 , 0.061201 , 0.040908 , 0.042092 , 0.028877 , 0.041368 , 0.045838 , 0.059397 , 0.038254 , 0.042448 , 0.062603 , 0.049227 , 0.051847 
 509 , 0.037349 , 0.053563 , 0.040995 , 0.052302 , 0.049905 , 0.061304 , 0.058838 , 0.048816 , 0.069572 , 0.054974 , 0.058643 , 0.04103 , 0.033828 , 0.033851 , 0.032842 , 0.053598 , 0.045582 , 0.056889 , 0.066751 , 0.050731 , 0.058506 , 0.052841 , 0.047291 , 0.035835 , 0.046912 , 0.063586 , 0.078367 , 0.078126 , 0.061785 , 0.041385 , 0.042475 , 0.029173 , 0.041603 , 0.046167 , 0.059905 , 0.038702 , 0.042773 , 0.06323 , 0.049825 , 0.052359 
 510 , 0.038008 , 0.05432 , 0.041754 , 0.052923 , 0.050345 , 0.061858 , 0.059349 , 0.049326 , 0.070163 , 0.055454 , 0.059051 , 0.041215 , 0.034423 , 0.034457 , 0.033117 , 0.05424 , 0.046004 , 0.057344 , 0.067345 , 0.05117 , 0.058811 , 0.053037 , 0.047539 , 0.036232 , 0.047436 , 0.064252 , 0.079212 , 0.078983 , 0.062396 , 0.04188 , 0.042865 , 0.029474 , 0.041857 , 0.046508 , 0.060449 , 0.039165 , 0.043128 , 0.063874 , 0.050437 , 0.0529 
 511 , 0.038882 , 0.055288 , 0.042777 , 0.053718 , 0.050911 , 0.062551 , 0.06003 , 0.049903 , 0.070902 , 0.056055 , 0.059595 , 0.041437 , 0.035239 , 0.035251 , 0.033509 , 0.05507 , 0.046581 , 0.0579 , 0.06813 , 0.051736 , 0.059251 , 0.053329 , 0.047864 , 0.036797 , 0.048116 , 0.065071 , 0.080228 , 0.079964 , 0.063124 , 0.04248 , 0.043373 , 0.029855 , 0.042124 , 0.046959 , 0.061142 , 0.039776 , 0.043568 , 0.06459 , 0.051209 , 0.053569 
 512 , 0.039741 , 0.056244 , 0.043783 , 0.054515 , 0.051468 , 0.063253 , 0.060711 , 0.050483 , 0.071636 , 0.056656 , 0.060138 , 0.041665 , 0.036042 , 0.036042 , 0.033888 , 0.0559 , 0.047151 , 0.058454 , 0.068922 , 0.052304 , 0.059703 , 0.053621 , 0.04817 , 0.037347 , 0.0488 , 0.065887 , 0.081257 , 0.080936 , 0.063849 , 0.043085 , 0.043875 , 0.030235 , 0.042386 , 0.047414 , 0.061844 , 0.040382 , 0.044013 , 0.065314 , 0.051984 , 0.054251 
 513 , 0.040599 , 0.0572 , 0.044801 , 0.0553 , 0.052037 , 0.063944 , 0.061391 , 0.051063 , 0.072359 , 0.057246 , 0.060681 , 0.041893 , 0.036855 , 0.036832 , 0.034279 , 0.056731 , 0.047732 , 0.059021 , 0.069703 , 0.052861 , 0.060143 , 0.053914 , 0.048487 , 0.037908 , 0.049472 , 0.066703 , 0.082274 , 0.081919 , 0.064573 , 0.04369 , 0.044377 , 0.030615 , 0.04266 , 0.047869 , 0.062536 , 0.040988 , 0.044469 , 0.066039 , 0.052746 , 0.054922 
 514 , 0.041708 , 0.058384 , 0.045994 , 0.056287 , 0.052699 , 0.064756 , 0.062166 , 0.051782 , 0.073215 , 0.05796 , 0.061295 , 0.042166 , 0.037822 , 0.037788 , 0.034728 , 0.057719 , 0.048401 , 0.059691 , 0.070602 , 0.053547 , 0.060619 , 0.054246 , 0.04886 , 0.038567 , 0.050281 , 0.067679 , 0.083519 , 0.083095 , 0.065433 , 0.044436 , 0.045032 , 0.031083 , 0.04298 , 0.048424 , 0.063393 , 0.041754 , 0.044997 , 0.066934 , 0.053685 , 0.055713 
 515 , 0.042868 , 0.059602 , 0.047229 , 0.057329 , 0.053404 , 0.065604 , 0.062976 , 0.052543 , 0.074109 , 0.058695 , 0.061943 , 0.042466 , 0.038816 , 0.03877 , 0.035201 , 0.058729 , 0.049111 , 0.060382 , 0.071515 , 0.054242 , 0.061117 , 0.054597 , 0.049238 , 0.039252 , 0.05112 , 0.068669 , 0.084806 , 0.084312 , 0.066327 , 0.04522 , 0.045725 , 0.031574 , 0.043315 , 0.048997 , 0.064296 , 0.042546 , 0.045553 , 0.067865 , 0.054655 , 0.056537 
 516 , 0.044031 , 0.060834 , 0.048478 , 0.058363 , 0.054099 , 0.066465 , 0.063776 , 0.053306 , 0.075005 , 0.059443 , 0.062581 , 0.042755 , 0.039824 , 0.039767 , 0.035675 , 0.059753 , 0.049812 , 0.061087 , 0.072442 , 0.054949 , 0.061604 , 0.054938 , 0.049616 , 0.039939 , 0.051949 , 0.069672 , 0.086096 , 0.085533 , 0.067224 , 0.045996 , 0.046421 , 0.032066 , 0.04364 , 0.049559 , 0.06519 , 0.043341 , 0.046122 , 0.06881 , 0.055639 , 0.057351 
 517 , 0.045295 , 0.062186 , 0.049857 , 0.059509 , 0.054821 , 0.06738 , 0.06468 , 0.05412 , 0.075975 , 0.060245 , 0.063289 , 0.043055 , 0.040941 , 0.040849 , 0.036149 , 0.060865 , 0.050547 , 0.06183 , 0.073459 , 0.055706 , 0.062106 , 0.055304 , 0.050018 , 0.040688 , 0.052868 , 0.070758 , 0.087454 , 0.086845 , 0.068184 , 0.046858 , 0.04718 , 0.03261 , 0.04402 , 0.050179 , 0.066174 , 0.044215 , 0.046709 , 0.069805 , 0.056705 , 0.058234 
 518 , 0.046674 , 0.063705 , 0.051389 , 0.060772 , 0.055563 , 0.068373 , 0.065671 , 0.054977 , 0.077032 , 0.061106 , 0.064049 , 0.043351 , 0.042201 , 0.042052 , 0.036647 , 0.06206 , 0.051343 , 0.062635 , 0.074594 , 0.056529 , 0.062635 , 0.05569 , 0.050446 , 0.041488 , 0.053873 , 0.071949 , 0.088899 , 0.088255 , 0.069236 , 0.047813 , 0.04802 , 0.033186 , 0.044421 , 0.050814 , 0.067258 , 0.045157 , 0.047353 , 0.070857 , 0.057875 , 0.059185 
 519 , 0.048032 , 0.065201 , 0.052911 , 0.062025 , 0.056306 , 0.069356 , 0.066663 , 0.055834 , 0.078078 , 0.061968 , 0.06481 , 0.043648 , 0.043441 , 0.043234 , 0.037135 , 0.063257 , 0.052117 , 0.063429 , 0.075719 , 0.05733 , 0.063153 , 0.056064 , 0.050863 , 0.04229 , 0.054868 , 0.073119 , 0.090334 , 0.089643 , 0.070276 , 0.048757 , 0.048849 , 0.033774 , 0.044833 , 0.051461 , 0.068331 , 0.046087 , 0.047975 , 0.071899 , 0.059033 , 0.060115 
 520 , 0.049404 , 0.066693 , 0.054434 , 0.063275 , 0.057059 , 0.070342 , 0.067649 , 0.05669 , 0.079125 , 0.062826 , 0.065565 , 0.043948 , 0.044673 , 0.044408 , 0.037617 , 0.064437 , 0.052903 , 0.064207 , 0.076834 , 0.058141 , 0.063666 , 0.056437 , 0.051292 , 0.043085 , 0.055862 , 0.07429 , 0.091764 , 0.091038 , 0.071309 , 0.049692 , 0.04968 , 0.034348 , 0.045237 , 0.052098 , 0.06941 , 0.04701 , 0.048598 , 0.072944 , 0.060178 , 0.061053 
