  time  ,36:42 PM,36:53 PM,37:04 PM,37:12 PM,37:24 PM,37:50 PM,37:55 PM,38:01 PM,38:10 PM,38:19 PM,38:40 PM,38:48 PM,39:08 PM,39:18 PM,39:28 PM,40:06 PM,40:15 PM,40:24 PM,40:36 PM,40:44 PM,41:49 PM,41:56 PM,42:05 PM,42:12 PM,42:21 PM,42:49 PM,42:57 PM,43:03 PM,43:10 PM,43:19 PM,44:01 PM,44:10 PM,44:17 PM,44:24 PM,44:31 PM,44:57 PM,45:06 PM,45:13 PM,45:21 PM,45:29 PM,46:49 PM,47:14 PM,47:26 PM,47:33 PM,47:40 PM,47:47 PM,48:34 PM,48:42 PM,48:50 PM,49:00 PM,49:07 PM,49:45 PM,49:53 PM,50:00 PM,50:08 PM,50:16 PM,50:51 PM,50:59 PM,51:08 PM,51:17 PM,51:24 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 739 , 0.245152 , 0.182915 , 0.266046 , 0.253034 , 0.244185 , 0.238073 , 0.281716 , 0.313423 , 0.248021 , 0.258156 , 0.231017 , 0.420161 , 0.429633 , 0.372768 , 0.239086 , 0.231501 , 0.22156 , 0.233629 , 0.209741 , 0.247919 , 0.311607 , 0.244333 , 0.242493 , 0.247007 , 0.232101 , 0.294658 , 0.350291 , 0.268447 , 0.308395 , 0.314834 , 0.243281 , 0.241573 , 0.245464 , 0.234401 , 0.221779 , 0.288475 , 0.257774 , 0.219144 , 0.222956 , 0.202101 , 0.213827 , 0.212041 , 0.249128 , 0.228335 , 0.244661 , 0.2626 , 0.228296 , 0.241215 , 0.240373 , 0.236911 , 0.206576 , 0.459384 , 0.387737 , 0.385624 , 0.318686 , 0.252901 , 0.267098 , 0.226831 , 0.242322 , 0.279666 , 0.251264 
 740 , 0.24713 , 0.184249 , 0.267989 , 0.254528 , 0.245663 , 0.240411 , 0.284696 , 0.317518 , 0.250915 , 0.261637 , 0.233427 , 0.424567 , 0.435562 , 0.37773 , 0.242292 , 0.233037 , 0.223056 , 0.235167 , 0.211367 , 0.249393 , 0.313601 , 0.245975 , 0.243775 , 0.248675 , 0.233451 , 0.29879 , 0.356083 , 0.271594 , 0.312259 , 0.318892 , 0.24493 , 0.243158 , 0.247325 , 0.235784 , 0.223025 , 0.291056 , 0.260755 , 0.221199 , 0.224914 , 0.203766 , 0.215183 , 0.213325 , 0.250743 , 0.22951 , 0.245991 , 0.264236 , 0.229557 , 0.242534 , 0.241652 , 0.23832 , 0.207738 , 0.46545 , 0.394695 , 0.391839 , 0.323979 , 0.256518 , 0.269597 , 0.229081 , 0.245023 , 0.282972 , 0.253716 
 741 , 0.248896 , 0.1855 , 0.269738 , 0.255896 , 0.247017 , 0.242531 , 0.287355 , 0.321187 , 0.253516 , 0.264712 , 0.235507 , 0.42821 , 0.440573 , 0.381929 , 0.245122 , 0.234403 , 0.224327 , 0.236549 , 0.212754 , 0.250689 , 0.315385 , 0.247455 , 0.244973 , 0.250172 , 0.234709 , 0.302552 , 0.361314 , 0.274436 , 0.31562 , 0.322463 , 0.246391 , 0.244582 , 0.248974 , 0.237026 , 0.224162 , 0.293329 , 0.263389 , 0.223043 , 0.226668 , 0.205277 , 0.216427 , 0.214516 , 0.252247 , 0.230622 , 0.247205 , 0.265714 , 0.230708 , 0.243768 , 0.242844 , 0.239563 , 0.20873 , 0.470764 , 0.40094 , 0.397455 , 0.328774 , 0.259818 , 0.271759 , 0.231084 , 0.247408 , 0.285922 , 0.255935 
 742 , 0.25059 , 0.186723 , 0.271412 , 0.257218 , 0.248342 , 0.244613 , 0.289994 , 0.324814 , 0.256035 , 0.267652 , 0.237649 , 0.431845 , 0.445429 , 0.386034 , 0.247958 , 0.235832 , 0.225632 , 0.237986 , 0.214133 , 0.252063 , 0.317176 , 0.248961 , 0.246172 , 0.251609 , 0.23602 , 0.306296 , 0.366403 , 0.277288 , 0.318822 , 0.325903 , 0.247794 , 0.245953 , 0.250551 , 0.238245 , 0.225296 , 0.295516 , 0.265897 , 0.224802 , 0.228343 , 0.20673 , 0.217603 , 0.215676 , 0.253708 , 0.231735 , 0.248389 , 0.267159 , 0.231845 , 0.244974 , 0.244018 , 0.240767 , 0.209769 , 0.476066 , 0.407115 , 0.402986 , 0.333416 , 0.263046 , 0.273958 , 0.233137 , 0.249807 , 0.288795 , 0.258087 
 743 , 0.252278 , 0.187939 , 0.273071 , 0.25854 , 0.24966 , 0.24669 , 0.292626 , 0.328428 , 0.25854 , 0.270579 , 0.239769 , 0.435459 , 0.450256 , 0.390118 , 0.250781 , 0.237253 , 0.226939 , 0.239408 , 0.215504 , 0.253422 , 0.318968 , 0.250459 , 0.247371 , 0.25303 , 0.237331 , 0.310018 , 0.371465 , 0.280133 , 0.322009 , 0.32933 , 0.24919 , 0.247317 , 0.252129 , 0.239448 , 0.226421 , 0.297697 , 0.268392 , 0.226555 , 0.230019 , 0.208175 , 0.218772 , 0.216836 , 0.25517 , 0.232848 , 0.249574 , 0.268596 , 0.232974 , 0.246172 , 0.245193 , 0.241971 , 0.210793 , 0.481341 , 0.413255 , 0.40849 , 0.338037 , 0.266252 , 0.276151 , 0.235192 , 0.252192 , 0.291654 , 0.260233 
 744 , 0.253841 , 0.189042 , 0.274614 , 0.259755 , 0.250881 , 0.248556 , 0.295025 , 0.331693 , 0.26087 , 0.273271 , 0.241676 , 0.438729 , 0.454585 , 0.393752 , 0.253299 , 0.238519 , 0.228074 , 0.240679 , 0.216679 , 0.25465 , 0.320604 , 0.251831 , 0.248462 , 0.254328 , 0.238519 , 0.31341 , 0.376081 , 0.282719 , 0.324892 , 0.332431 , 0.250496 , 0.248572 , 0.253582 , 0.240569 , 0.227461 , 0.299714 , 0.270687 , 0.228152 , 0.231537 , 0.2095 , 0.219851 , 0.217904 , 0.256512 , 0.233862 , 0.250653 , 0.26991 , 0.234011 , 0.247268 , 0.246278 , 0.243043 , 0.211707 , 0.486109 , 0.418914 , 0.413511 , 0.342311 , 0.269226 , 0.27814 , 0.237019 , 0.254336 , 0.294256 , 0.262182 
 745 , 0.255234 , 0.189951 , 0.27596 , 0.260819 , 0.251939 , 0.250122 , 0.297094 , 0.334471 , 0.26295 , 0.275622 , 0.243287 , 0.441505 , 0.458384 , 0.396868 , 0.255431 , 0.239637 , 0.22905 , 0.241792 , 0.217645 , 0.255754 , 0.321997 , 0.253001 , 0.249438 , 0.255463 , 0.239519 , 0.316396 , 0.380099 , 0.284982 , 0.327416 , 0.335124 , 0.251711 , 0.249681 , 0.254888 , 0.241556 , 0.228413 , 0.301531 , 0.272719 , 0.229546 , 0.232834 , 0.210637 , 0.220823 , 0.218849 , 0.257696 , 0.234784 , 0.251648 , 0.271044 , 0.234918 , 0.248258 , 0.247227 , 0.243995 , 0.212509 , 0.490145 , 0.423847 , 0.417885 , 0.346081 , 0.271862 , 0.279853 , 0.238505 , 0.256131 , 0.296489 , 0.263847 
 746 , 0.256639 , 0.19087 , 0.277321 , 0.261878 , 0.253004 , 0.251706 , 0.299192 , 0.337276 , 0.265049 , 0.278006 , 0.244933 , 0.444323 , 0.462307 , 0.400079 , 0.257606 , 0.240802 , 0.230064 , 0.242934 , 0.218657 , 0.256906 , 0.323391 , 0.254192 , 0.250432 , 0.256623 , 0.240511 , 0.319449 , 0.384187 , 0.287289 , 0.330007 , 0.33789 , 0.252949 , 0.250809 , 0.256214 , 0.242573 , 0.229379 , 0.303385 , 0.274772 , 0.230961 , 0.234155 , 0.211797 , 0.221819 , 0.219805 , 0.258889 , 0.235736 , 0.252666 , 0.272184 , 0.235838 , 0.249275 , 0.248197 , 0.24498 , 0.213354 , 0.494224 , 0.428825 , 0.422319 , 0.349887 , 0.274521 , 0.281593 , 0.240008 , 0.257945 , 0.298759 , 0.265529 
 747 , 0.258032 , 0.191778 , 0.278671 , 0.262928 , 0.254057 , 0.253285 , 0.301261 , 0.340059 , 0.267123 , 0.280355 , 0.246555 , 0.447087 , 0.466167 , 0.403235 , 0.259763 , 0.241943 , 0.231072 , 0.244068 , 0.219651 , 0.25804 , 0.324773 , 0.255363 , 0.25142 , 0.257764 , 0.241502 , 0.322467 , 0.388232 , 0.289565 , 0.332566 , 0.34061 , 0.254183 , 0.251924 , 0.25752 , 0.243572 , 0.23034 , 0.305213 , 0.276805 , 0.232355 , 0.235465 , 0.212937 , 0.222792 , 0.220753 , 0.260078 , 0.236677 , 0.253679 , 0.273318 , 0.236755 , 0.250286 , 0.249153 , 0.245949 , 0.214188 , 0.498258 , 0.43376 , 0.426715 , 0.353653 , 0.277167 , 0.283307 , 0.241494 , 0.25974 , 0.301002 , 0.267202 
 748 , 0.259075 , 0.192444 , 0.279788 , 0.263797 , 0.254915 , 0.254591 , 0.302914 , 0.342236 , 0.268677 , 0.282098 , 0.247766 , 0.448791 , 0.468745 , 0.405285 , 0.261377 , 0.24268 , 0.231814 , 0.244895 , 0.220394 , 0.258878 , 0.325873 , 0.256291 , 0.252187 , 0.258672 , 0.242348 , 0.324718 , 0.39131 , 0.29124 , 0.334406 , 0.342584 , 0.255192 , 0.252827 , 0.258522 , 0.244357 , 0.231039 , 0.306607 , 0.278365 , 0.233403 , 0.236535 , 0.213813 , 0.223533 , 0.221493 , 0.261045 , 0.237445 , 0.25452 , 0.27426 , 0.237476 , 0.25108 , 0.249957 , 0.246722 , 0.214715 , 0.501155 , 0.437497 , 0.430118 , 0.35648 , 0.279203 , 0.284557 , 0.242499 , 0.261147 , 0.302763 , 0.268455 
 749 , 0.260135 , 0.193125 , 0.280913 , 0.264684 , 0.255791 , 0.255949 , 0.304658 , 0.344552 , 0.270294 , 0.283896 , 0.249065 , 0.450688 , 0.471474 , 0.407455 , 0.263134 , 0.243519 , 0.232647 , 0.245821 , 0.221214 , 0.259818 , 0.326978 , 0.257247 , 0.252966 , 0.259613 , 0.243234 , 0.327073 , 0.394574 , 0.293034 , 0.33637 , 0.344678 , 0.256179 , 0.253781 , 0.259533 , 0.24518 , 0.231753 , 0.308036 , 0.279947 , 0.234491 , 0.237608 , 0.214686 , 0.224284 , 0.22225 , 0.262026 , 0.238194 , 0.255332 , 0.275224 , 0.238233 , 0.251851 , 0.250814 , 0.247546 , 0.21528 , 0.504176 , 0.441399 , 0.433653 , 0.359387 , 0.2813 , 0.285889 , 0.243566 , 0.262643 , 0.30461 , 0.269756 
 750 , 0.261205 , 0.193824 , 0.282056 , 0.265583 , 0.256685 , 0.257326 , 0.306437 , 0.346912 , 0.271947 , 0.285737 , 0.250392 , 0.452615 , 0.474249 , 0.40967 , 0.264918 , 0.244368 , 0.233499 , 0.246774 , 0.22206 , 0.260786 , 0.328103 , 0.258229 , 0.253764 , 0.260564 , 0.24413 , 0.329473 , 0.397907 , 0.294872 , 0.338371 , 0.346809 , 0.257184 , 0.254754 , 0.260564 , 0.246014 , 0.232486 , 0.309485 , 0.281557 , 0.235605 , 0.2387 , 0.215585 , 0.225045 , 0.223018 , 0.263034 , 0.238953 , 0.256171 , 0.276206 , 0.239001 , 0.252632 , 0.251682 , 0.248381 , 0.215862 , 0.507267 , 0.445371 , 0.437258 , 0.36234 , 0.283425 , 0.287241 , 0.244661 , 0.264166 , 0.306501 , 0.271076 
 751 , 0.262001 , 0.194325 , 0.282936 , 0.266281 , 0.257362 , 0.258346 , 0.307751 , 0.348652 , 0.273241 , 0.287096 , 0.251282 , 0.453775 , 0.476061 , 0.411113 , 0.266161 , 0.244978 , 0.234003 , 0.247402 , 0.222556 , 0.261409 , 0.328926 , 0.258953 , 0.254378 , 0.261257 , 0.24481 , 0.331245 , 0.400314 , 0.296199 , 0.339717 , 0.34826 , 0.257946 , 0.25549 , 0.261313 , 0.24661 , 0.233051 , 0.310535 , 0.28276 , 0.236467 , 0.239491 , 0.21626 , 0.225611 , 0.223579 , 0.263809 , 0.239499 , 0.256786 , 0.27692 , 0.239571 , 0.25321 , 0.252338 , 0.248946 , 0.216268 , 0.509323 , 0.448247 , 0.439895 , 0.364468 , 0.285024 , 0.288136 , 0.245402 , 0.265209 , 0.307831 , 0.272041 
 752 , 0.262729 , 0.194778 , 0.283764 , 0.266949 , 0.25802 , 0.259342 , 0.309091 , 0.350377 , 0.274507 , 0.2884 , 0.252239 , 0.455065 , 0.477958 , 0.412698 , 0.267445 , 0.245721 , 0.234583 , 0.248139 , 0.223108 , 0.262152 , 0.32971 , 0.259678 , 0.255026 , 0.26196 , 0.245489 , 0.333073 , 0.402713 , 0.297561 , 0.341112 , 0.349744 , 0.258669 , 0.256123 , 0.261992 , 0.24717 , 0.233614 , 0.311541 , 0.283884 , 0.237201 , 0.240244 , 0.216895 , 0.226151 , 0.224125 , 0.26457 , 0.24002 , 0.257372 , 0.277614 , 0.240028 , 0.253776 , 0.252928 , 0.249565 , 0.216775 , 0.511452 , 0.451085 , 0.442533 , 0.366504 , 0.286583 , 0.289081 , 0.246194 , 0.266252 , 0.309123 , 0.27301 
 753 , 0.263495 , 0.195267 , 0.28464 , 0.267655 , 0.25871 , 0.260385 , 0.310506 , 0.352187 , 0.275847 , 0.28977 , 0.253243 , 0.456413 , 0.479955 , 0.414372 , 0.268801 , 0.24651 , 0.235192 , 0.248923 , 0.22369 , 0.262942 , 0.330529 , 0.260449 , 0.255704 , 0.262694 , 0.246214 , 0.334994 , 0.405242 , 0.298996 , 0.342585 , 0.351306 , 0.259439 , 0.256786 , 0.26271 , 0.247761 , 0.234214 , 0.312606 , 0.285057 , 0.237966 , 0.241028 , 0.217566 , 0.226728 , 0.224692 , 0.265363 , 0.240579 , 0.257997 , 0.27834 , 0.240515 , 0.254365 , 0.253556 , 0.250213 , 0.217302 , 0.513693 , 0.454081 , 0.445312 , 0.368651 , 0.288223 , 0.290083 , 0.247031 , 0.267351 , 0.310474 , 0.274044 
 754 , 0.264094 , 0.19571 , 0.285299 , 0.268176 , 0.259259 , 0.261297 , 0.311572 , 0.353594 , 0.277028 , 0.290966 , 0.254086 , 0.457411 , 0.481429 , 0.415535 , 0.26989 , 0.247068 , 0.235605 , 0.24951 , 0.223996 , 0.263504 , 0.331112 , 0.261095 , 0.256212 , 0.263245 , 0.246777 , 0.336552 , 0.407224 , 0.300157 , 0.343723 , 0.352575 , 0.260068 , 0.257319 , 0.263269 , 0.248233 , 0.234675 , 0.313512 , 0.286002 , 0.23854 , 0.241628 , 0.218127 , 0.227222 , 0.225193 , 0.266002 , 0.240989 , 0.258451 , 0.278912 , 0.240892 , 0.254797 , 0.254118 , 0.250682 , 0.217691 , 0.515358 , 0.456546 , 0.44758 , 0.370433 , 0.289607 , 0.290772 , 0.247634 , 0.26816 , 0.311451 , 0.27483 
 755 , 0.26445 , 0.196092 , 0.285601 , 0.268422 , 0.259572 , 0.262076 , 0.312186 , 0.35453 , 0.278007 , 0.29198 , 0.254808 , 0.458086 , 0.482354 , 0.41606 , 0.270722 , 0.247401 , 0.23585 , 0.249954 , 0.224014 , 0.263879 , 0.331339 , 0.26157 , 0.256431 , 0.26352 , 0.24714 , 0.337669 , 0.408555 , 0.301027 , 0.344513 , 0.353567 , 0.260428 , 0.257565 , 0.263593 , 0.248543 , 0.23492 , 0.314201 , 0.286556 , 0.238836 , 0.241903 , 0.218467 , 0.227595 , 0.225588 , 0.266383 , 0.241128 , 0.258601 , 0.27923 , 0.241161 , 0.25493 , 0.254555 , 0.250933 , 0.217888 , 0.516255 , 0.458314 , 0.449129 , 0.371676 , 0.290602 , 0.291091 , 0.247972 , 0.268642 , 0.311868 , 0.275282 
 756 , 0.264842 , 0.196525 , 0.285947 , 0.268686 , 0.259916 , 0.262973 , 0.312913 , 0.355658 , 0.279128 , 0.293136 , 0.25567 , 0.458965 , 0.483505 , 0.416721 , 0.271702 , 0.247834 , 0.236179 , 0.250523 , 0.224106 , 0.264358 , 0.331601 , 0.26212 , 0.256686 , 0.263842 , 0.247564 , 0.338994 , 0.410139 , 0.30207 , 0.345469 , 0.35474 , 0.260793 , 0.257817 , 0.263948 , 0.2489 , 0.235195 , 0.314963 , 0.28716 , 0.239179 , 0.242203 , 0.218835 , 0.228007 , 0.226024 , 0.266801 , 0.241277 , 0.258752 , 0.279571 , 0.241466 , 0.255055 , 0.255006 , 0.251244 , 0.21813 , 0.517331 , 0.460358 , 0.450916 , 0.373083 , 0.291709 , 0.291504 , 0.248383 , 0.269235 , 0.312372 , 0.275808 
 757 , 0.265263 , 0.197 , 0.286321 , 0.268984 , 0.260299 , 0.263954 , 0.313694 , 0.356881 , 0.280353 , 0.294397 , 0.256602 , 0.459917 , 0.484729 , 0.417413 , 0.272771 , 0.248321 , 0.236548 , 0.251153 , 0.224192 , 0.264884 , 0.331887 , 0.262735 , 0.256973 , 0.264193 , 0.248041 , 0.340416 , 0.411856 , 0.303206 , 0.346508 , 0.356024 , 0.261204 , 0.258101 , 0.264341 , 0.249292 , 0.235495 , 0.315809 , 0.287811 , 0.239553 , 0.242525 , 0.219244 , 0.228464 , 0.226505 , 0.267271 , 0.241447 , 0.258916 , 0.279958 , 0.241817 , 0.255186 , 0.255524 , 0.251605 , 0.218404 , 0.518482 , 0.462559 , 0.452837 , 0.374605 , 0.292907 , 0.291944 , 0.248839 , 0.269881 , 0.312903 , 0.276385 
 758 , 0.26568 , 0.197576 , 0.286545 , 0.269282 , 0.260672 , 0.264989 , 0.314342 , 0.357922 , 0.28152 , 0.295591 , 0.257489 , 0.460707 , 0.485536 , 0.417679 , 0.273748 , 0.248829 , 0.236953 , 0.251921 , 0.22414 , 0.265376 , 0.332016 , 0.263394 , 0.257283 , 0.264529 , 0.248574 , 0.341507 , 0.413196 , 0.304219 , 0.34728 , 0.357149 , 0.261725 , 0.258443 , 0.264726 , 0.249726 , 0.235819 , 0.316653 , 0.288321 , 0.23984 , 0.242784 , 0.21965 , 0.228984 , 0.227019 , 0.267835 , 0.241682 , 0.259126 , 0.280393 , 0.242209 , 0.255301 , 0.256173 , 0.252045 , 0.218803 , 0.519238 , 0.464235 , 0.454358 , 0.375801 , 0.293914 , 0.292269 , 0.249265 , 0.270393 , 0.313166 , 0.276947 
 759 , 0.266123 , 0.198195 , 0.286761 , 0.269618 , 0.261071 , 0.266048 , 0.314986 , 0.358922 , 0.282745 , 0.296832 , 0.258354 , 0.461336 , 0.486248 , 0.417955 , 0.274728 , 0.249302 , 0.237327 , 0.252656 , 0.224009 , 0.265816 , 0.332105 , 0.264052 , 0.257617 , 0.264847 , 0.249103 , 0.342581 , 0.414485 , 0.305222 , 0.347956 , 0.358251 , 0.262346 , 0.258876 , 0.265137 , 0.250197 , 0.236151 , 0.317578 , 0.288882 , 0.240167 , 0.243074 , 0.220108 , 0.229508 , 0.227554 , 0.268442 , 0.241964 , 0.25939 , 0.28084 , 0.242602 , 0.255447 , 0.256888 , 0.252391 , 0.219197 , 0.519806 , 0.465816 , 0.455812 , 0.376968 , 0.29496 , 0.292451 , 0.249592 , 0.270744 , 0.313338 , 0.277436 
 760 , 0.2666 , 0.19888 , 0.287013 , 0.26998 , 0.261502 , 0.26721 , 0.315678 , 0.360007 , 0.284083 , 0.298187 , 0.259299 , 0.462009 , 0.487011 , 0.418231 , 0.275797 , 0.249818 , 0.237726 , 0.253457 , 0.223857 , 0.266283 , 0.33221 , 0.264773 , 0.257988 , 0.265207 , 0.249685 , 0.343751 , 0.415877 , 0.306323 , 0.348691 , 0.359456 , 0.263029 , 0.259349 , 0.265591 , 0.250711 , 0.236525 , 0.318582 , 0.289499 , 0.24053 , 0.243401 , 0.220602 , 0.230082 , 0.228138 , 0.269096 , 0.242266 , 0.259674 , 0.28133 , 0.243042 , 0.25561 , 0.257671 , 0.252764 , 0.219618 , 0.520416 , 0.467533 , 0.457386 , 0.378241 , 0.2961 , 0.292645 , 0.249944 , 0.271123 , 0.313525 , 0.277966 
 761 , 0.267359 , 0.199536 , 0.287773 , 0.270745 , 0.262267 , 0.268601 , 0.31721 , 0.362019 , 0.285516 , 0.299662 , 0.260659 , 0.46376 , 0.48895 , 0.420015 , 0.277314 , 0.251118 , 0.238848 , 0.254894 , 0.22471 , 0.267683 , 0.332923 , 0.265767 , 0.258856 , 0.266035 , 0.250638 , 0.345656 , 0.418196 , 0.307993 , 0.350204 , 0.361207 , 0.263956 , 0.260172 , 0.2664 , 0.251548 , 0.237297 , 0.319857 , 0.290453 , 0.241202 , 0.244142 , 0.221275 , 0.230816 , 0.228924 , 0.270063 , 0.242965 , 0.260432 , 0.282187 , 0.243728 , 0.25625 , 0.258621 , 0.253814 , 0.220536 , 0.522293 , 0.469997 , 0.459733 , 0.37999 , 0.297575 , 0.293872 , 0.25098 , 0.272304 , 0.314742 , 0.278995 
 762 , 0.268182 , 0.200187 , 0.288702 , 0.271603 , 0.263123 , 0.269795 , 0.318581 , 0.36362 , 0.286698 , 0.300839 , 0.261535 , 0.464858 , 0.490078 , 0.421123 , 0.278226 , 0.252045 , 0.239598 , 0.255922 , 0.225342 , 0.268728 , 0.333838 , 0.266756 , 0.259751 , 0.266919 , 0.251645 , 0.347035 , 0.419949 , 0.30914 , 0.351303 , 0.362317 , 0.264964 , 0.261111 , 0.267318 , 0.252346 , 0.238074 , 0.320992 , 0.291496 , 0.241984 , 0.245007 , 0.221962 , 0.231672 , 0.229708 , 0.271049 , 0.243752 , 0.261274 , 0.283105 , 0.244428 , 0.256989 , 0.25958 , 0.254741 , 0.221171 , 0.523688 , 0.471921 , 0.461535 , 0.381517 , 0.298868 , 0.294941 , 0.251792 , 0.273338 , 0.315909 , 0.279969 
 763 , 0.269009 , 0.200835 , 0.289625 , 0.272465 , 0.263975 , 0.270986 , 0.319949 , 0.36521 , 0.287876 , 0.301996 , 0.262414 , 0.465946 , 0.491195 , 0.422229 , 0.279125 , 0.252968 , 0.240335 , 0.256948 , 0.225962 , 0.269769 , 0.334747 , 0.267734 , 0.260641 , 0.267799 , 0.25265 , 0.348409 , 0.421698 , 0.310274 , 0.352389 , 0.363428 , 0.265969 , 0.262038 , 0.268224 , 0.253148 , 0.238856 , 0.32213 , 0.292526 , 0.24277 , 0.245867 , 0.222653 , 0.232524 , 0.230481 , 0.272032 , 0.244535 , 0.26212 , 0.284019 , 0.245124 , 0.257716 , 0.260527 , 0.255665 , 0.221803 , 0.525074 , 0.473839 , 0.463331 , 0.383031 , 0.300158 , 0.296015 , 0.252609 , 0.274369 , 0.317072 , 0.280931 
 764 , 0.269858 , 0.201374 , 0.290774 , 0.273427 , 0.264939 , 0.272143 , 0.321536 , 0.367084 , 0.289006 , 0.303114 , 0.263502 , 0.467395 , 0.492875 , 0.423898 , 0.280235 , 0.254174 , 0.241358 , 0.25818 , 0.227039 , 0.271158 , 0.335919 , 0.268719 , 0.261653 , 0.268856 , 0.253762 , 0.35006 , 0.423818 , 0.311602 , 0.353831 , 0.364758 , 0.266958 , 0.262985 , 0.269139 , 0.254013 , 0.239734 , 0.323224 , 0.293593 , 0.243635 , 0.246777 , 0.22334 , 0.233363 , 0.231247 , 0.273064 , 0.245404 , 0.263058 , 0.285032 , 0.24584 , 0.258584 , 0.261443 , 0.256839 , 0.222654 , 0.527044 , 0.476045 , 0.465376 , 0.384682 , 0.301475 , 0.297405 , 0.253649 , 0.27568 , 0.318661 , 0.282028 
 765 , 0.270714 , 0.201729 , 0.292122 , 0.274446 , 0.265968 , 0.273032 , 0.322919 , 0.36881 , 0.28986 , 0.303956 , 0.264386 , 0.468376 , 0.494307 , 0.425401 , 0.281054 , 0.255196 , 0.242219 , 0.25912 , 0.228179 , 0.2724 , 0.337342 , 0.269508 , 0.262675 , 0.269923 , 0.254781 , 0.351574 , 0.425697 , 0.31273 , 0.35513 , 0.365837 , 0.267854 , 0.263914 , 0.269971 , 0.25482 , 0.240621 , 0.324125 , 0.294607 , 0.24456 , 0.247693 , 0.223976 , 0.234052 , 0.231967 , 0.274142 , 0.246342 , 0.264074 , 0.286113 , 0.246566 , 0.259583 , 0.262284 , 0.257969 , 0.22344 , 0.529019 , 0.477877 , 0.467194 , 0.386206 , 0.302654 , 0.29877 , 0.254605 , 0.276931 , 0.320369 , 0.283084 
 766 , 0.271497 , 0.202056 , 0.29336 , 0.275371 , 0.266914 , 0.273792 , 0.324048 , 0.370253 , 0.290595 , 0.304671 , 0.265041 , 0.468954 , 0.495297 , 0.426487 , 0.28162 , 0.255946 , 0.242842 , 0.259804 , 0.229069 , 0.27337 , 0.338658 , 0.270166 , 0.263606 , 0.270851 , 0.255651 , 0.352822 , 0.427204 , 0.31363 , 0.356145 , 0.366651 , 0.268691 , 0.26477 , 0.270732 , 0.255532 , 0.241416 , 0.324924 , 0.295536 , 0.245417 , 0.248541 , 0.224566 , 0.234664 , 0.232632 , 0.275147 , 0.247202 , 0.265017 , 0.287119 , 0.247258 , 0.260513 , 0.263072 , 0.258895 , 0.224055 , 0.530623 , 0.47934 , 0.468707 , 0.387558 , 0.303698 , 0.299896 , 0.255364 , 0.277961 , 0.321832 , 0.284003 
 767 , 0.272225 , 0.202358 , 0.294495 , 0.276219 , 0.267777 , 0.274484 , 0.325072 , 0.371562 , 0.291257 , 0.305324 , 0.265637 , 0.469483 , 0.496177 , 0.427472 , 0.282154 , 0.256654 , 0.243422 , 0.260433 , 0.22988 , 0.274253 , 0.339855 , 0.270784 , 0.264459 , 0.271699 , 0.256471 , 0.353954 , 0.428578 , 0.314442 , 0.357057 , 0.367393 , 0.269464 , 0.265565 , 0.271437 , 0.256184 , 0.242141 , 0.325669 , 0.296389 , 0.246199 , 0.249318 , 0.225114 , 0.235235 , 0.233238 , 0.276076 , 0.248005 , 0.265891 , 0.288042 , 0.247886 , 0.261372 , 0.263807 , 0.259749 , 0.224621 , 0.532061 , 0.480654 , 0.470079 , 0.388772 , 0.304647 , 0.300924 , 0.256057 , 0.278884 , 0.323146 , 0.284844 
 768 , 0.272873 , 0.2027 , 0.295381 , 0.27688 , 0.268474 , 0.27508 , 0.325882 , 0.372629 , 0.291804 , 0.305835 , 0.266132 , 0.469924 , 0.496751 , 0.428236 , 0.282673 , 0.257359 , 0.243973 , 0.261072 , 0.230564 , 0.275103 , 0.340702 , 0.271398 , 0.265215 , 0.272402 , 0.257264 , 0.354829 , 0.429599 , 0.314974 , 0.35765 , 0.367992 , 0.270132 , 0.266291 , 0.27206 , 0.256778 , 0.242786 , 0.326376 , 0.297031 , 0.24681 , 0.249957 , 0.225584 , 0.23579 , 0.233775 , 0.276872 , 0.24865 , 0.266674 , 0.288816 , 0.248395 , 0.262076 , 0.264474 , 0.260499 , 0.225082 , 0.532989 , 0.48162 , 0.471071 , 0.389648 , 0.305333 , 0.301748 , 0.256626 , 0.279542 , 0.324065 , 0.285501 
