  time  ,:05:45 A,:05:52 A,:06:00 A,:06:06 A,:06:12 A,:06:51 A,:06:59 A,:07:08 A,:07:20 A,:07:28 A,:08:09 A,:08:18 A,:08:26 A,:08:33 A,:08:44 A,:09:26 A,:09:34 A,:09:47 A,:09:56 A,:10:06 A,:10:45 A,:10:53 A,:11:01 A,:11:08 A,:11:16 A,:11:54 A,:12:02 A,:12:11 A,:12:19 A,:12:26 A,:13:11 A,:13:21 A,:13:30 A,:13:36 A,:13:45 A,:14:25 A,:14:33 A,:14:43 A,:14:53 A,:15:01 A,:15:44 A,:15:51 A,:16:05 A,:16:12 A,:16:21 A,:17:10 A,:17:18 A,:17:25 A,:17:32 A,:17:39 A,:18:47 A,:18:55 A,:19:02 A,:19:13 A,:19:25 A,:20:03 A,:20:15 A,:20:24 A,:20:31 A,:20:38 A,:21:18 A,:21:26 A,:21:34 A,:21:42 A,:21:49 A,:22:34 A,:22:42 A,:22:56 A,:23:05 A,:23:13 A,:24:13 A,:24:22 A,:24:30 A,:24:48 A,:24:56 A,:25:40 A,:25:52 A,:26:02 A,:26:11 A,:26:19 A,:27:01 A,:27:11 A,:27:19 A,:27:26 A,:27:35 A,:28:24 A,:28:33 A,:28:41 A,:28:48 A,:28:59 A,:29:48 A,:29:56 A,:30:03 A,:30:12 A,:30:20 A,:31:03 A,:31:10 A,:31:18 A,:31:25 A,:31:33 A,:33:35 A,:33:47 A,:33:55 A,:34:06 A,:34:12 A,:36:08 A,:36:18 A,:36:28 A,:36:38 A,:36:46 A,:37:27 A,:37:35 A,:37:57 A,:38:04 A,:38:43 A,:38:58 A,:39:07 A,:39:14 A,:39:22 A,:39:29 A,:40:15 A,:40:22 A,:40:30 A,:40:38 A,:40:49 A,:42:01 A,:43:06 A,:43:15 A,:43:23 A,:43:33 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 692 , 0.101426 , 0.093517 , 0.103496 , 0.071613 , 0.093466 , 0.10482 , 0.120106 , 0.1011 , 0.085745 , 0.092149 , 0.076085 , 0.082276 , 0.084628 , 0.09156 , 0.088066 , 0.103596 , 0.06302 , 0.101539 , 0.095913 , 0.092758 , 0.104017 , 0.104136 , 0.10985 , 0.086987 , 0.093159 , 0.094445 , 0.087476 , 0.087087 , 0.095637 , 0.111092 , 0.085325 , 0.078506 , 0.100121 , 0.088724 , 0.08577 , 0.063885 , 0.065849 , 0.070747 , 0.086454 , 0.072447 , 0.059909 , 0.076474 , 0.069518 , 0.069436 , 0.062461 , 0.081072 , 0.074756 , 0.086222 , 0.093203 , 0.084967 , 0.081229 , 0.078218 , 0.08131 , 0.079297 , 0.071055 , 0.084453 , 0.087595 , 0.09866 , 0.097161 , 0.091359 , 0.099695 , 0.095655 , 0.090023 , 0.07712 , 0.088197 , 0.079629 , 0.09166 , 0.076618 , 0.085921 , 0.090976 , 0.082283 , 0.071456 , 0.097211 , 0.070133 , 0.07542 , 0.121103 , 0.082113 , 0.091346 , 0.085281 , 0.094991 , 0.089521 , 0.114504 , 0.092199 , 0.093021 , 0.123875 , 0.073338 , 0.060981 , 0.061151 , 0.063358 , 0.074649 , 0.081153 , 0.099695 , 0.098729 , 0.075678 , 0.100115 , 0.072472 , 0.077371 , 0.082709 , 0.070315 , 0.075414 , 0.108345 , 0.095568 , 0.074511 , 0.090757 , 0.078682 , 0.085093 , 0.084258 , 0.102304 , 0.127764 , 0.097976 , 0.068057 , 0.073419 , 0.085927 , 0.066526 , 0.102279 , 0.089678 , 0.12385 , 0.068433 , 0.084001 , 0.083311 , 0.08821 , 0.093805 , 0.101771 , 0.092808 , 0.100272 , 0.097738 , 0.074348 , 0.075295 , 0.104054 , 0.096333 
 693 , 0.106199 , 0.099666 , 0.109907 , 0.07594 , 0.097718 , 0.109074 , 0.12467 , 0.105967 , 0.089958 , 0.09728 , 0.080844 , 0.087684 , 0.089632 , 0.096409 , 0.092908 , 0.107508 , 0.068016 , 0.107377 , 0.099547 , 0.097593 , 0.108354 , 0.108485 , 0.113421 , 0.091724 , 0.097017 , 0.09971 , 0.091417 , 0.090935 , 0.100487 , 0.114799 , 0.089381 , 0.083343 , 0.104815 , 0.092826 , 0.090365 , 0.068799 , 0.070891 , 0.075232 , 0.089557 , 0.077549 , 0.064421 , 0.080913 , 0.074631 , 0.074004 , 0.066845 , 0.085667 , 0.079278 , 0.091561 , 0.098357 , 0.089037 , 0.085748 , 0.082642 , 0.086068 , 0.083656 , 0.075194 , 0.088849 , 0.09205 , 0.102936 , 0.10179 , 0.095495 , 0.103725 , 0.099328 , 0.093872 , 0.081045 , 0.092795 , 0.084352 , 0.09557 , 0.080957 , 0.090033 , 0.095394 , 0.086939 , 0.075796 , 0.101965 , 0.074712 , 0.080374 , 0.125641 , 0.087139 , 0.095495 , 0.089907 , 0.099679 , 0.094442 , 0.119735 , 0.097017 , 0.097549 , 0.128786 , 0.077418 , 0.063939 , 0.065442 , 0.067941 , 0.080067 , 0.08531 , 0.104508 , 0.103287 , 0.079786 , 0.105184 , 0.077756 , 0.082454 , 0.088592 , 0.075295 , 0.07946 , 0.112914 , 0.099503 , 0.079046 , 0.094474 , 0.083324 , 0.089469 , 0.089306 , 0.108153 , 0.134479 , 0.103023 , 0.07314 , 0.076948 , 0.090296 , 0.069964 , 0.105498 , 0.093785 , 0.127451 , 0.072351 , 0.086776 , 0.086719 , 0.091987 , 0.09852 , 0.106324 , 0.097787 , 0.104088 , 0.101526 , 0.07899 , 0.078865 , 0.108379 , 0.100293 
 694 , 0.11127 , 0.106262 , 0.116716 , 0.080508 , 0.10231 , 0.11359 , 0.129528 , 0.111126 , 0.09447 , 0.102723 , 0.085954 , 0.093513 , 0.094976 , 0.101573 , 0.098084 , 0.11157 , 0.073442 , 0.113552 , 0.103392 , 0.10271 , 0.112965 , 0.113096 , 0.117204 , 0.096833 , 0.101116 , 0.10533 , 0.095626 , 0.09507 , 0.105649 , 0.118698 , 0.093669 , 0.088592 , 0.109857 , 0.097196 , 0.095282 , 0.074118 , 0.076356 , 0.080058 , 0.092831 , 0.083046 , 0.069353 , 0.085654 , 0.080176 , 0.078932 , 0.071598 , 0.090587 , 0.084153 , 0.097277 , 0.103861 , 0.093382 , 0.090587 , 0.087411 , 0.091218 , 0.088323 , 0.07962 , 0.093525 , 0.096802 , 0.107512 , 0.106681 , 0.099916 , 0.108044 , 0.103198 , 0.097977 , 0.085241 , 0.097708 , 0.089443 , 0.099703 , 0.085604 , 0.094395 , 0.100097 , 0.09195 , 0.080439 , 0.107043 , 0.079657 , 0.085666 , 0.130434 , 0.092513 , 0.099916 , 0.094832 , 0.104686 , 0.099672 , 0.12522 , 0.10206 , 0.10236 , 0.133842 , 0.081777 , 0.067127 , 0.07006 , 0.072898 , 0.08596 , 0.089761 , 0.10957 , 0.10815 , 0.084134 , 0.110614 , 0.08344 , 0.087948 , 0.094876 , 0.080658 , 0.083797 , 0.11776 , 0.103686 , 0.083965 , 0.098377 , 0.088286 , 0.094163 , 0.094701 , 0.114309 , 0.141445 , 0.108382 , 0.078657 , 0.080777 , 0.094976 , 0.073649 , 0.108888 , 0.09814 , 0.13126 , 0.076575 , 0.089724 , 0.090343 , 0.095983 , 0.103561 , 0.111164 , 0.103104 , 0.108094 , 0.105518 , 0.08394 , 0.082671 , 0.112971 , 0.104474 
 695 , 0.117138 , 0.114007 , 0.124561 , 0.085727 , 0.107788 , 0.118822 , 0.135139 , 0.117063 , 0.099767 , 0.108998 , 0.092001 , 0.100459 , 0.101226 , 0.107564 , 0.104171 , 0.116053 , 0.079994 , 0.120637 , 0.107863 , 0.108568 , 0.118279 , 0.118392 , 0.121567 , 0.102898 , 0.105861 , 0.111911 , 0.10054 , 0.099948 , 0.111662 , 0.123157 , 0.098588 , 0.094902 , 0.115834 , 0.102268 , 0.101039 , 0.080462 , 0.082907 , 0.085789 , 0.096561 , 0.089575 , 0.075373 , 0.091209 , 0.086837 , 0.084785 , 0.077287 , 0.096355 , 0.089924 , 0.103983 , 0.110264 , 0.098482 , 0.096262 , 0.093068 , 0.097384 , 0.093792 , 0.084822 , 0.098944 , 0.102337 , 0.112865 , 0.112279 , 0.105119 , 0.113146 , 0.107626 , 0.102761 , 0.09018 , 0.103441 , 0.095494 , 0.104464 , 0.09106 , 0.099411 , 0.10558 , 0.097902 , 0.085851 , 0.112996 , 0.085577 , 0.091845 , 0.135938 , 0.098775 , 0.105081 , 0.100534 , 0.110533 , 0.10573 , 0.131415 , 0.107757 , 0.10795 , 0.139356 , 0.086856 , 0.070919 , 0.075578 , 0.078841 , 0.093087 , 0.094989 , 0.115348 , 0.113814 , 0.089151 , 0.116995 , 0.09018 , 0.094559 , 0.102231 , 0.087018 , 0.088883 , 0.123375 , 0.108555 , 0.089856 , 0.102805 , 0.094091 , 0.099723 , 0.101039 , 0.121298 , 0.149155 , 0.114606 , 0.085296 , 0.085421 , 0.100509 , 0.077992 , 0.112753 , 0.103179 , 0.135613 , 0.081616 , 0.093143 , 0.094565 , 0.100565 , 0.109479 , 0.11677 , 0.109323 , 0.112603 , 0.110096 , 0.089731 , 0.08713 , 0.118304 , 0.10926 
 696 , 0.122927 , 0.121639 , 0.132274 , 0.090873 , 0.113195 , 0.123979 , 0.140675 , 0.122927 , 0.104999 , 0.115186 , 0.097961 , 0.107314 , 0.107401 , 0.113481 , 0.11017 , 0.120469 , 0.086461 , 0.127632 , 0.112286 , 0.114346 , 0.123518 , 0.123612 , 0.125877 , 0.108888 , 0.110537 , 0.118403 , 0.105404 , 0.104756 , 0.117588 , 0.12757 , 0.103443 , 0.101135 , 0.121739 , 0.107277 , 0.106717 , 0.086716 , 0.08938 , 0.091446 , 0.100245 , 0.096026 , 0.081308 , 0.096698 , 0.093412 , 0.090556 , 0.082895 , 0.102043 , 0.095621 , 0.1106 , 0.116567 , 0.103506 , 0.101856 , 0.098652 , 0.103462 , 0.099193 , 0.089952 , 0.10429 , 0.107799 , 0.118142 , 0.117793 , 0.110257 , 0.118185 , 0.112 , 0.107482 , 0.095049 , 0.109081 , 0.101458 , 0.109162 , 0.096449 , 0.104346 , 0.110992 , 0.103767 , 0.09119 , 0.118857 , 0.091414 , 0.097942 , 0.141359 , 0.104949 , 0.110195 , 0.10615 , 0.1163 , 0.11172 , 0.13752 , 0.113388 , 0.113462 , 0.144795 , 0.091863 , 0.07465 , 0.081016 , 0.0847 , 0.100133 , 0.100127 , 0.121048 , 0.119386 , 0.094103 , 0.123288 , 0.096828 , 0.101091 , 0.10948 , 0.093294 , 0.093904 , 0.128914 , 0.113369 , 0.095665 , 0.107171 , 0.099815 , 0.105211 , 0.107289 , 0.128186 , 0.156767 , 0.120749 , 0.091844 , 0.090021 , 0.105964 , 0.082279 , 0.116561 , 0.108154 , 0.13991 , 0.086585 , 0.096517 , 0.098745 , 0.105099 , 0.115329 , 0.122311 , 0.11546 , 0.117059 , 0.11462 , 0.095453 , 0.091526 , 0.123581 , 0.113979 
 697 , 0.128637 , 0.129158 , 0.139887 , 0.095948 , 0.118529 , 0.129065 , 0.146139 , 0.128717 , 0.110166 , 0.121292 , 0.103839 , 0.114077 , 0.113488 , 0.119311 , 0.116095 , 0.124825 , 0.092838 , 0.134535 , 0.116654 , 0.12005 , 0.128686 , 0.128761 , 0.130133 , 0.114798 , 0.115152 , 0.124812 , 0.110197 , 0.109502 , 0.12344 , 0.131921 , 0.108235 , 0.107279 , 0.127556 , 0.112215 , 0.112308 , 0.092887 , 0.095768 , 0.097029 , 0.103883 , 0.102387 , 0.087169 , 0.102113 , 0.099891 , 0.096252 , 0.088423 , 0.107658 , 0.101232 , 0.117132 , 0.122788 , 0.108459 , 0.107378 , 0.104162 , 0.109458 , 0.10451 , 0.095017 , 0.109564 , 0.113183 , 0.123341 , 0.123229 , 0.115319 , 0.123154 , 0.116313 , 0.11214 , 0.099853 , 0.114642 , 0.107335 , 0.113798 , 0.101753 , 0.10921 , 0.116325 , 0.109551 , 0.096445 , 0.124638 , 0.097171 , 0.103951 , 0.14671 , 0.111035 , 0.115232 , 0.111693 , 0.121975 , 0.117629 , 0.143531 , 0.118933 , 0.118889 , 0.150162 , 0.096799 , 0.078334 , 0.086375 , 0.090472 , 0.107074 , 0.105199 , 0.126675 , 0.124887 , 0.098984 , 0.129506 , 0.10338 , 0.107534 , 0.116629 , 0.099481 , 0.098854 , 0.134373 , 0.118119 , 0.101399 , 0.111476 , 0.10546 , 0.110619 , 0.11345 , 0.134976 , 0.164274 , 0.126811 , 0.098301 , 0.094551 , 0.111346 , 0.086511 , 0.120323 , 0.113065 , 0.144152 , 0.09149 , 0.099847 , 0.102871 , 0.10957 , 0.121099 , 0.12778 , 0.121522 , 0.121453 , 0.119088 , 0.101108 , 0.095874 , 0.128786 , 0.118635 
 698 , 0.135362 , 0.137975 , 0.148546 , 0.101947 , 0.124804 , 0.135052 , 0.152391 , 0.135442 , 0.116202 , 0.128439 , 0.110914 , 0.122228 , 0.120785 , 0.126253 , 0.123008 , 0.129764 , 0.100678 , 0.142409 , 0.121726 , 0.126686 , 0.134613 , 0.134798 , 0.135089 , 0.12193 , 0.1205 , 0.132222 , 0.115812 , 0.11505 , 0.130272 , 0.136873 , 0.113905 , 0.114586 , 0.134185 , 0.117887 , 0.119082 , 0.100436 , 0.103421 , 0.103873 , 0.108152 , 0.109979 , 0.094225 , 0.108654 , 0.107799 , 0.103217 , 0.095067 , 0.114239 , 0.107849 , 0.124779 , 0.130036 , 0.11427 , 0.113979 , 0.110641 , 0.116679 , 0.11071 , 0.101049 , 0.115657 , 0.11949 , 0.129467 , 0.129485 , 0.121101 , 0.129076 , 0.121286 , 0.117676 , 0.10565 , 0.121342 , 0.1144 , 0.119212 , 0.107979 , 0.114865 , 0.122432 , 0.116376 , 0.102746 , 0.131411 , 0.104096 , 0.111186 , 0.152911 , 0.118264 , 0.121206 , 0.118345 , 0.128606 , 0.124302 , 0.150416 , 0.125212 , 0.125082 , 0.155915 , 0.102585 , 0.082788 , 0.09277 , 0.097451 , 0.115459 , 0.111186 , 0.133232 , 0.131337 , 0.104709 , 0.136749 , 0.111199 , 0.115354 , 0.125076 , 0.107031 , 0.104777 , 0.140774 , 0.123435 , 0.108263 , 0.1165 , 0.11227 , 0.116933 , 0.120686 , 0.142743 , 0.172622 , 0.133808 , 0.10609 , 0.100164 , 0.117812 , 0.091606 , 0.12455 , 0.118685 , 0.148849 , 0.097309 , 0.103675 , 0.107694 , 0.11458 , 0.127826 , 0.134123 , 0.1286 , 0.126358 , 0.124191 , 0.107663 , 0.100901 , 0.134848 , 0.12398 
 699 , 0.14205 , 0.146734 , 0.157162 , 0.107903 , 0.131024 , 0.140989 , 0.158606 , 0.142118 , 0.1222 , 0.13554 , 0.11793 , 0.130326 , 0.128043 , 0.133152 , 0.129845 , 0.13467 , 0.108464 , 0.150208 , 0.126741 , 0.133276 , 0.140495 , 0.140804 , 0.139989 , 0.129012 , 0.12581 , 0.139588 , 0.121379 , 0.120559 , 0.137052 , 0.141766 , 0.119547 , 0.121848 , 0.140736 , 0.123514 , 0.12584 , 0.107946 , 0.111 , 0.110667 , 0.112389 , 0.117517 , 0.101239 , 0.115147 , 0.115659 , 0.110143 , 0.101677 , 0.120775 , 0.114425 , 0.132356 , 0.137231 , 0.120034 , 0.120546 , 0.117066 , 0.12386 , 0.11685 , 0.107033 , 0.121688 , 0.12576 , 0.135547 , 0.135689 , 0.12684 , 0.134954 , 0.126192 , 0.123181 , 0.11142 , 0.127994 , 0.121435 , 0.124576 , 0.11416 , 0.120485 , 0.128457 , 0.123144 , 0.109014 , 0.138126 , 0.110963 , 0.118368 , 0.15905 , 0.125439 , 0.127118 , 0.124946 , 0.135176 , 0.130882 , 0.157223 , 0.131406 , 0.131209 , 0.161586 , 0.10831 , 0.087213 , 0.09911 , 0.10438 , 0.123749 , 0.117134 , 0.139718 , 0.137749 , 0.11039 , 0.143926 , 0.11896 , 0.123095 , 0.133461 , 0.114524 , 0.110636 , 0.147129 , 0.12866 , 0.115061 , 0.121472 , 0.119022 , 0.123169 , 0.127864 , 0.150448 , 0.180881 , 0.14073 , 0.113833 , 0.105712 , 0.124242 , 0.09666 , 0.128753 , 0.124248 , 0.15349 , 0.103084 , 0.107452 , 0.112457 , 0.119534 , 0.13451 , 0.140415 , 0.135621 , 0.131221 , 0.129259 , 0.11416 , 0.105891 , 0.140872 , 0.129302 
 700 , 0.148658 , 0.155372 , 0.165678 , 0.113782 , 0.13716 , 0.14685 , 0.164749 , 0.148707 , 0.128121 , 0.142546 , 0.124844 , 0.138322 , 0.135211 , 0.139958 , 0.1366 , 0.139509 , 0.11615 , 0.157906 , 0.131688 , 0.139779 , 0.146303 , 0.146733 , 0.144834 , 0.13601 , 0.131048 , 0.146863 , 0.126873 , 0.125994 , 0.143751 , 0.146598 , 0.125115 , 0.129019 , 0.147195 , 0.129068 , 0.132518 , 0.11535 , 0.11848 , 0.117379 , 0.116568 , 0.124961 , 0.108156 , 0.121554 , 0.123417 , 0.11698 , 0.108193 , 0.12723 , 0.120915 , 0.139835 , 0.144329 , 0.125723 , 0.127027 , 0.123405 , 0.130944 , 0.122913 , 0.112934 , 0.127642 , 0.13194 , 0.141538 , 0.141808 , 0.132499 , 0.140757 , 0.131036 , 0.128607 , 0.117115 , 0.134553 , 0.128367 , 0.129867 , 0.120251 , 0.126031 , 0.134393 , 0.129812 , 0.11519 , 0.144747 , 0.117736 , 0.125447 , 0.1651 , 0.132511 , 0.132948 , 0.13146 , 0.141655 , 0.137369 , 0.163938 , 0.13751 , 0.137252 , 0.167184 , 0.113961 , 0.091573 , 0.105365 , 0.111206 , 0.131921 , 0.123006 , 0.146119 , 0.144071 , 0.11599 , 0.151013 , 0.126615 , 0.130734 , 0.141728 , 0.121923 , 0.11642 , 0.153399 , 0.133815 , 0.121763 , 0.126375 , 0.125693 , 0.129326 , 0.13494 , 0.158047 , 0.189031 , 0.147564 , 0.121468 , 0.111188 , 0.130587 , 0.101651 , 0.132899 , 0.129738 , 0.158072 , 0.108783 , 0.111188 , 0.117164 , 0.124432 , 0.141101 , 0.146629 , 0.142552 , 0.136016 , 0.134264 , 0.120571 , 0.110825 , 0.146826 , 0.134565 
 701 , 0.155671 , 0.164407 , 0.174533 , 0.11995 , 0.143664 , 0.152939 , 0.171207 , 0.155628 , 0.134438 , 0.14998 , 0.132079 , 0.146825 , 0.142812 , 0.147125 , 0.143553 , 0.144393 , 0.124317 , 0.165926 , 0.136925 , 0.146604 , 0.152424 , 0.152902 , 0.149912 , 0.143517 , 0.136502 , 0.154501 , 0.132612 , 0.131767 , 0.150703 , 0.151609 , 0.130946 , 0.136753 , 0.154011 , 0.13491 , 0.139614 , 0.123313 , 0.126535 , 0.124556 , 0.120899 , 0.132827 , 0.115631 , 0.128281 , 0.13181 , 0.124311 , 0.115177 , 0.134033 , 0.12776 , 0.147695 , 0.151769 , 0.131755 , 0.133948 , 0.130162 , 0.138567 , 0.129365 , 0.119239 , 0.133868 , 0.138352 , 0.147836 , 0.148215 , 0.13842 , 0.146886 , 0.135994 , 0.134407 , 0.123227 , 0.141544 , 0.135712 , 0.135418 , 0.126676 , 0.131828 , 0.140705 , 0.13687 , 0.121714 , 0.151732 , 0.124857 , 0.1329 , 0.171378 , 0.140031 , 0.139081 , 0.138273 , 0.148479 , 0.144111 , 0.170907 , 0.143878 , 0.143553 , 0.172787 , 0.119919 , 0.096284 , 0.112004 , 0.118565 , 0.140686 , 0.129206 , 0.152773 , 0.150727 , 0.121892 , 0.158403 , 0.134879 , 0.139008 , 0.150421 , 0.129837 , 0.122572 , 0.160014 , 0.139173 , 0.128949 , 0.131485 , 0.132753 , 0.135828 , 0.142579 , 0.16592 , 0.197329 , 0.154666 , 0.129757 , 0.117089 , 0.137391 , 0.106981 , 0.137176 , 0.135498 , 0.162802 , 0.11481 , 0.115073 , 0.122118 , 0.129531 , 0.148038 , 0.153129 , 0.149765 , 0.141005 , 0.139443 , 0.12735 , 0.116029 , 0.153122 , 0.140025 
 702 , 0.162894 , 0.173655 , 0.183555 , 0.126264 , 0.150371 , 0.159149 , 0.177784 , 0.162754 , 0.14094 , 0.157618 , 0.139482 , 0.155605 , 0.150615 , 0.154476 , 0.150639 , 0.149273 , 0.132718 , 0.174118 , 0.142313 , 0.153555 , 0.158679 , 0.159167 , 0.155098 , 0.151298 , 0.142063 , 0.162309 , 0.138464 , 0.137719 , 0.157758 , 0.156733 , 0.136908 , 0.144783 , 0.16104 , 0.140904 , 0.146839 , 0.131571 , 0.134932 , 0.131986 , 0.125269 , 0.140904 , 0.123403 , 0.135145 , 0.14055 , 0.131882 , 0.122402 , 0.141007 , 0.134792 , 0.155763 , 0.159387 , 0.137963 , 0.141081 , 0.137146 , 0.146467 , 0.13603 , 0.12577 , 0.140233 , 0.14485 , 0.15425 , 0.154769 , 0.144429 , 0.153159 , 0.141026 , 0.140385 , 0.129509 , 0.14876 , 0.143246 , 0.141068 , 0.133248 , 0.137738 , 0.147242 , 0.144106 , 0.128374 , 0.158893 , 0.13215 , 0.140525 , 0.177748 , 0.147742 , 0.145363 , 0.145235 , 0.15544 , 0.150987 , 0.178016 , 0.150383 , 0.149968 , 0.178339 , 0.126038 , 0.10115 , 0.11884 , 0.126197 , 0.149785 , 0.13556 , 0.159564 , 0.157544 , 0.127941 , 0.165926 , 0.143447 , 0.14765 , 0.159301 , 0.138018 , 0.128923 , 0.166762 , 0.144667 , 0.13639 , 0.136676 , 0.140007 , 0.14252 , 0.150493 , 0.173905 , 0.205661 , 0.1619 , 0.138403 , 0.123256 , 0.144405 , 0.11249 , 0.141495 , 0.141398 , 0.16764 , 0.120999 , 0.119035 , 0.127209 , 0.134724 , 0.155129 , 0.159777 , 0.157142 , 0.146083 , 0.14468 , 0.13434 , 0.121365 , 0.159594 , 0.145576 
 703 , 0.170023 , 0.182773 , 0.192461 , 0.132497 , 0.156988 , 0.165273 , 0.184279 , 0.169792 , 0.147354 , 0.165151 , 0.146789 , 0.164271 , 0.158318 , 0.161726 , 0.157632 , 0.15409 , 0.141007 , 0.182202 , 0.147633 , 0.160414 , 0.16486 , 0.165346 , 0.160219 , 0.158986 , 0.147548 , 0.170005 , 0.144232 , 0.143594 , 0.16472 , 0.161786 , 0.142786 , 0.152705 , 0.16797 , 0.146826 , 0.153963 , 0.139713 , 0.143224 , 0.139318 , 0.129581 , 0.148879 , 0.131069 , 0.141912 , 0.149176 , 0.13936 , 0.129526 , 0.147889 , 0.141735 , 0.163718 , 0.166901 , 0.144092 , 0.148113 , 0.144038 , 0.15426 , 0.142604 , 0.132211 , 0.146522 , 0.15126 , 0.160578 , 0.161234 , 0.150355 , 0.159351 , 0.145987 , 0.146279 , 0.13571 , 0.155888 , 0.150677 , 0.146643 , 0.139725 , 0.14357 , 0.153683 , 0.151248 , 0.134938 , 0.165959 , 0.139336 , 0.14804 , 0.18403 , 0.155354 , 0.151563 , 0.152098 , 0.162309 , 0.157765 , 0.18502 , 0.156799 , 0.156289 , 0.183805 , 0.132077 , 0.105946 , 0.125578 , 0.133717 , 0.158755 , 0.14182 , 0.166263 , 0.164271 , 0.133912 , 0.173352 , 0.151898 , 0.156168 , 0.168049 , 0.146085 , 0.135187 , 0.173406 , 0.150087 , 0.143728 , 0.14179 , 0.14716 , 0.149122 , 0.158294 , 0.181771 , 0.213879 , 0.169039 , 0.146929 , 0.129344 , 0.151333 , 0.117931 , 0.145763 , 0.147227 , 0.17241 , 0.127109 , 0.122948 , 0.132229 , 0.139846 , 0.162127 , 0.166336 , 0.164429 , 0.151096 , 0.149857 , 0.141243 , 0.126635 , 0.165978 , 0.151059 
 704 , 0.177188 , 0.191926 , 0.201289 , 0.138756 , 0.163589 , 0.17139 , 0.190703 , 0.176813 , 0.153838 , 0.172679 , 0.154183 , 0.173024 , 0.166046 , 0.168987 , 0.164702 , 0.158874 , 0.149402 , 0.190273 , 0.152949 , 0.16725 , 0.171009 , 0.171535 , 0.165338 , 0.1667 , 0.153058 , 0.177685 , 0.149995 , 0.149487 , 0.171687 , 0.166809 , 0.148664 , 0.160678 , 0.174943 , 0.152767 , 0.161131 , 0.147956 , 0.151617 , 0.146715 , 0.133914 , 0.156931 , 0.138829 , 0.148748 , 0.157906 , 0.146921 , 0.136692 , 0.154777 , 0.148688 , 0.171723 , 0.174441 , 0.150243 , 0.155176 , 0.150964 , 0.162142 , 0.149202 , 0.138714 , 0.152809 , 0.157676 , 0.166887 , 0.167674 , 0.15629 , 0.165574 , 0.150921 , 0.152204 , 0.141958 , 0.163062 , 0.158166 , 0.152259 , 0.146212 , 0.149402 , 0.160103 , 0.158414 , 0.14151 , 0.173024 , 0.146582 , 0.155594 , 0.190267 , 0.162971 , 0.157772 , 0.159001 , 0.169139 , 0.164551 , 0.191992 , 0.163147 , 0.16262 , 0.189184 , 0.138163 , 0.1108 , 0.132365 , 0.141304 , 0.167813 , 0.148137 , 0.172958 , 0.171039 , 0.139912 , 0.180802 , 0.160381 , 0.164793 , 0.176819 , 0.154226 , 0.141473 , 0.180087 , 0.155479 , 0.151121 , 0.146878 , 0.154371 , 0.155727 , 0.166076 , 0.18965 , 0.221982 , 0.176172 , 0.155551 , 0.135548 , 0.158323 , 0.123431 , 0.149983 , 0.153015 , 0.177176 , 0.133279 , 0.126881 , 0.137261 , 0.14496 , 0.169127 , 0.172891 , 0.171711 , 0.156078 , 0.155 , 0.148149 , 0.131911 , 0.172371 , 0.156544 
