JUL26LOF00140.spu,JUL26LOF00139.spu,JUL26LOF00138.spu,JUL26LOF00137.spu,JUL26LOF00136.spu,
Wavelength,JUL26LOF00141.spu,JUL26LOF00142.spu,JUL26LOF00143.spu,JUL26LOF00144.spu,JUL26LOF00145.spu,JUL26LOF00146.spu,JUL26LOF00147.spu,JUL26LOF00148.spu,JUL26LOF00149.spu,JUL26LOF00150.spu,JUL26LOF00151.spu,JUL26LOF00152.spu,JUL26LOF00153.spu,JUL26LOF00154.spu,JUL26LOF00155.spu,JUL26LOF00156.spu,JUL26LOF00157.spu,JUL26LOF00158.spu,JUL26LOF00159.spu,JUL26LOF00160.spu,JUL26LOF00161.spu,JUL26LOF00162.spu,JUL26LOF00163.spu,JUL26LOF00164.spu,JUL26LOF00165.spu
  (nm),7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 
  time  ,:46:48 A,:47:00 A,:47:08 A,:47:20 A,:47:27 A,:48:09 A,:48:17 A,:48:25 A,:48:32 A,:48:38 A,:49:24 A,:49:31 A,:49:40 A,:49:50 A,:49:57 A,:50:35 A,:50:44 A,:50:52 A,:51:00 A,:51:07 A,:02:15 P,:02:30 P,:02:40 P,:02:49 P,:03:06 P
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,
 595 , 0.066148 , 0.069736 , 0.074975 , 0.075705 , 0.074565 , 0.078462 , 0.066204 , 0.08661 , 0.081926 , 0.064289 , 0.069214 , 0.067495 , 0.072044 , 0.059067 , 0.072072 , 0.085632 , 0.077361 , 0.062986 , 0.06854 , 0.067916 , 0.069831 , 0.080354 , 0.094488 , 0.082449 , 0.088816 
 596 , 0.066035 , 0.069619 , 0.074883 , 0.075422 , 0.0744 , 0.078315 , 0.066041 , 0.086472 , 0.081798 , 0.064108 , 0.068996 , 0.067389 , 0.071827 , 0.058844 , 0.071928 , 0.085494 , 0.077225 , 0.062923 , 0.068524 , 0.067833 , 0.069692 , 0.080259 , 0.094292 , 0.082332 , 0.08868 
 597 , 0.065933 , 0.069507 , 0.074795 , 0.075144 , 0.074233 , 0.078173 , 0.065877 , 0.086344 , 0.08168 , 0.063938 , 0.068788 , 0.067281 , 0.07162 , 0.058638 , 0.071789 , 0.085355 , 0.077105 , 0.06287 , 0.068512 , 0.067759 , 0.069558 , 0.080168 , 0.094105 , 0.082219 , 0.088558 
 598 , 0.065943 , 0.069474 , 0.074844 , 0.074906 , 0.074108 , 0.078123 , 0.065746 , 0.086282 , 0.081626 , 0.063964 , 0.06871 , 0.06718 , 0.071527 , 0.058571 , 0.07174 , 0.085298 , 0.07715 , 0.062901 , 0.068591 , 0.067804 , 0.069531 , 0.080091 , 0.094064 , 0.082126 , 0.088599 
 599 , 0.065955 , 0.069445 , 0.074886 , 0.074673 , 0.073975 , 0.078072 , 0.065612 , 0.08622 , 0.081572 , 0.063986 , 0.068629 , 0.067075 , 0.071437 , 0.058499 , 0.071696 , 0.085236 , 0.077205 , 0.062928 , 0.068668 , 0.067852 , 0.069501 , 0.080019 , 0.094026 , 0.082028 , 0.088629 
 600 , 0.065968 , 0.069415 , 0.074934 , 0.074439 , 0.073842 , 0.078021 , 0.065484 , 0.086153 , 0.081518 , 0.064003 , 0.068553 , 0.066965 , 0.071341 , 0.058427 , 0.071651 , 0.085179 , 0.077255 , 0.062955 , 0.06875 , 0.0679 , 0.069466 , 0.079941 , 0.093982 , 0.081929 , 0.088665 
 601 , 0.065955 , 0.06933 , 0.074875 , 0.074176 , 0.073743 , 0.077873 , 0.06534 , 0.086061 , 0.08148 , 0.063932 , 0.068423 , 0.066822 , 0.071179 , 0.058285 , 0.071534 , 0.085086 , 0.077186 , 0.062934 , 0.068727 , 0.067888 , 0.069296 , 0.079789 , 0.093793 , 0.081818 , 0.088631 
 602 , 0.065942 , 0.069218 , 0.074773 , 0.073905 , 0.073657 , 0.077683 , 0.065198 , 0.085962 , 0.08145 , 0.063822 , 0.068277 , 0.066669 , 0.070978 , 0.05812 , 0.07139 , 0.084981 , 0.077057 , 0.062908 , 0.068666 , 0.067854 , 0.069072 , 0.079618 , 0.093558 , 0.081704 , 0.088573 
 603 , 0.065924 , 0.069107 , 0.074677 , 0.073633 , 0.073566 , 0.077488 , 0.065049 , 0.085863 , 0.081416 , 0.063706 , 0.068125 , 0.066522 , 0.070783 , 0.057955 , 0.071246 , 0.084876 , 0.076935 , 0.062877 , 0.068611 , 0.067815 , 0.068842 , 0.079446 , 0.093324 , 0.081585 , 0.088516 
 604 , 0.065861 , 0.068957 , 0.07459 , 0.073369 , 0.07346 , 0.077324 , 0.064867 , 0.085719 , 0.081324 , 0.063562 , 0.067969 , 0.066381 , 0.070573 , 0.057794 , 0.071076 , 0.084753 , 0.076787 , 0.062844 , 0.06855 , 0.067759 , 0.068635 , 0.07929 , 0.093103 , 0.081426 , 0.088448 
 605 , 0.065711 , 0.068775 , 0.074536 , 0.073139 , 0.073326 , 0.07721 , 0.064625 , 0.085492 , 0.081122 , 0.06337 , 0.067814 , 0.066259 , 0.070346 , 0.057615 , 0.070855 , 0.084599 , 0.076622 , 0.062799 , 0.068498 , 0.067661 , 0.068481 , 0.079143 , 0.092887 , 0.081213 , 0.088376 
 606 , 0.065565 , 0.068586 , 0.074481 , 0.072903 , 0.073191 , 0.077101 , 0.064377 , 0.085264 , 0.080919 , 0.063177 , 0.067658 , 0.066136 , 0.070114 , 0.057435 , 0.070634 , 0.08445 , 0.076456 , 0.062759 , 0.068439 , 0.067562 , 0.06832 , 0.079001 , 0.092664 , 0.080999 , 0.088297 
 607 , 0.065415 , 0.068399 , 0.074417 , 0.072656 , 0.073047 , 0.076987 , 0.06413 , 0.085033 , 0.080718 , 0.06298 , 0.067498 , 0.066004 , 0.069876 , 0.057251 , 0.070409 , 0.084291 , 0.076285 , 0.062714 , 0.068382 , 0.067459 , 0.068155 , 0.07885 , 0.092438 , 0.080786 , 0.088215 
 608 , 0.065314 , 0.068243 , 0.074159 , 0.072215 , 0.072804 , 0.07681 , 0.063965 , 0.084743 , 0.08051 , 0.062707 , 0.067365 , 0.06571 , 0.069529 , 0.056985 , 0.070192 , 0.084063 , 0.076057 , 0.062622 , 0.068266 , 0.06728 , 0.067971 , 0.07868 , 0.092143 , 0.080618 , 0.088069 
 609 , 0.065219 , 0.068087 , 0.073899 , 0.07175 , 0.072572 , 0.076626 , 0.063801 , 0.084456 , 0.080317 , 0.062423 , 0.067226 , 0.065417 , 0.069187 , 0.05672 , 0.069976 , 0.083844 , 0.075827 , 0.062531 , 0.06815 , 0.067101 , 0.067787 , 0.078514 , 0.091855 , 0.080453 , 0.087926 
 610 , 0.065112 , 0.067926 , 0.073634 , 0.071285 , 0.072329 , 0.076442 , 0.063637 , 0.084169 , 0.080113 , 0.06214 , 0.067087 , 0.065118 , 0.068834 , 0.056449 , 0.069753 , 0.083619 , 0.075597 , 0.06244 , 0.068034 , 0.066922 , 0.067597 , 0.078348 , 0.091567 , 0.080288 , 0.087783 
 611 , 0.064884 , 0.06774 , 0.073479 , 0.070874 , 0.0721 , 0.076267 , 0.063425 , 0.083897 , 0.079912 , 0.061892 , 0.066809 , 0.064941 , 0.068546 , 0.056198 , 0.069477 , 0.083392 , 0.075375 , 0.062386 , 0.067904 , 0.066769 , 0.067371 , 0.078152 , 0.091306 , 0.080093 , 0.087638 
 612 , 0.064601 , 0.067532 , 0.073367 , 0.070486 , 0.071861 , 0.076093 , 0.063181 , 0.083632 , 0.079706 , 0.061664 , 0.066465 , 0.0648 , 0.068271 , 0.055955 , 0.069169 , 0.083143 , 0.07515 , 0.062346 , 0.067765 , 0.066624 , 0.067129 , 0.077934 , 0.091034 , 0.079854 , 0.087478 
 613 , 0.064318 , 0.06732 , 0.073249 , 0.070094 , 0.071617 , 0.07592 , 0.062937 , 0.083361 , 0.079501 , 0.061436 , 0.066115 , 0.064659 , 0.067991 , 0.055707 , 0.068855 , 0.082895 , 0.07492 , 0.0623 , 0.067615 , 0.066478 , 0.066876 , 0.077716 , 0.090762 , 0.079621 , 0.087317 
 614 , 0.064043 , 0.067107 , 0.073117 , 0.069643 , 0.07136 , 0.075761 , 0.062689 , 0.083124 , 0.079263 , 0.061217 , 0.065805 , 0.064463 , 0.067693 , 0.055452 , 0.068563 , 0.082646 , 0.074686 , 0.06224 , 0.06746 , 0.066317 , 0.066618 , 0.0775 , 0.090481 , 0.079394 , 0.087143 
 615 , 0.063783 , 0.066894 , 0.072963 , 0.069096 , 0.071058 , 0.075608 , 0.062447 , 0.082928 , 0.078981 , 0.061019 , 0.065581 , 0.064181 , 0.067372 , 0.055149 , 0.068328 , 0.082428 , 0.074454 , 0.062151 , 0.067293 , 0.066138 , 0.066343 , 0.077303 , 0.090192 , 0.079209 , 0.086967 
 616 , 0.063517 , 0.066681 , 0.072809 , 0.068547 , 0.070755 , 0.075461 , 0.062202 , 0.082728 , 0.078693 , 0.06082 , 0.065355 , 0.063898 , 0.067045 , 0.054845 , 0.068098 , 0.082216 , 0.074215 , 0.06206 , 0.067125 , 0.065958 , 0.066066 , 0.077111 , 0.089904 , 0.079018 , 0.086785 
 617 , 0.063256 , 0.066467 , 0.072649 , 0.067992 , 0.070452 , 0.075314 , 0.061958 , 0.082527 , 0.078411 , 0.06062 , 0.065129 , 0.063609 , 0.066717 , 0.054534 , 0.067861 , 0.081997 , 0.073982 , 0.061969 , 0.066962 , 0.065772 , 0.065789 , 0.076913 , 0.089609 , 0.078832 , 0.086609 
 618 , 0.063168 , 0.06642 , 0.072533 , 0.067696 , 0.070322 , 0.075261 , 0.061852 , 0.082484 , 0.078275 , 0.060599 , 0.064996 , 0.063384 , 0.066568 , 0.054395 , 0.067713 , 0.081818 , 0.073894 , 0.061966 , 0.066876 , 0.065714 , 0.065674 , 0.076799 , 0.089502 , 0.07873 , 0.086534 
 619 , 0.063085 , 0.066369 , 0.072402 , 0.067396 , 0.070201 , 0.075213 , 0.061745 , 0.082443 , 0.078127 , 0.060565 , 0.064858 , 0.063154 , 0.066415 , 0.054259 , 0.067561 , 0.081622 , 0.073805 , 0.061962 , 0.066786 , 0.065657 , 0.065554 , 0.076678 , 0.089388 , 0.078623 , 0.086446 
 620 , 0.062997 , 0.066319 , 0.072272 , 0.067089 , 0.070074 , 0.07516 , 0.061639 , 0.082402 , 0.077985 , 0.060537 , 0.064721 , 0.062923 , 0.066256 , 0.054122 , 0.067403 , 0.081426 , 0.073716 , 0.061959 , 0.06669 , 0.0656 , 0.06544 , 0.076552 , 0.089274 , 0.078521 , 0.086357 
 621 , 0.062858 , 0.066194 , 0.072215 , 0.066828 , 0.07001 , 0.075163 , 0.061521 , 0.08231 , 0.077797 , 0.060447 , 0.0646 , 0.062795 , 0.066137 , 0.05398 , 0.067308 , 0.081287 , 0.073638 , 0.061984 , 0.066583 , 0.065526 , 0.065326 , 0.076454 , 0.089182 , 0.078437 , 0.086303 
 622 , 0.062695 , 0.066052 , 0.072205 , 0.066601 , 0.069963 , 0.075201 , 0.061397 , 0.082189 , 0.07762 , 0.060345 , 0.064497 , 0.062713 , 0.066046 , 0.053832 , 0.067253 , 0.0812 , 0.073572 , 0.062032 , 0.06647 , 0.065457 , 0.065217 , 0.076368 , 0.089108 , 0.078375 , 0.086266 
 623 , 0.062539 , 0.065905 , 0.072201 , 0.066368 , 0.069917 , 0.07524 , 0.061274 , 0.082074 , 0.077438 , 0.060238 , 0.064393 , 0.062636 , 0.06595 , 0.053684 , 0.067198 , 0.081113 , 0.073512 , 0.062081 , 0.066351 , 0.065378 , 0.065109 , 0.076276 , 0.089035 , 0.078302 , 0.086224 
 624 , 0.062449 , 0.065819 , 0.072214 , 0.066162 , 0.069887 , 0.075308 , 0.061183 , 0.08203 , 0.077291 , 0.060174 , 0.064357 , 0.062564 , 0.065899 , 0.05359 , 0.067159 , 0.08105 , 0.07348 , 0.062145 , 0.066283 , 0.065343 , 0.065039 , 0.076219 , 0.089009 , 0.078288 , 0.08619 
 625 , 0.06249 , 0.06587 , 0.072252 , 0.065985 , 0.069887 , 0.075391 , 0.061176 , 0.082134 , 0.07721 , 0.060206 , 0.064436 , 0.062502 , 0.06591 , 0.053589 , 0.067139 , 0.081015 , 0.073497 , 0.062232 , 0.066318 , 0.06536 , 0.065044 , 0.076223 , 0.089095 , 0.078375 , 0.086163 
 626 , 0.062532 , 0.065923 , 0.072286 , 0.065797 , 0.069883 , 0.075476 , 0.06117 , 0.08224 , 0.077125 , 0.060233 , 0.064515 , 0.062446 , 0.065923 , 0.053595 , 0.067107 , 0.080982 , 0.073516 , 0.06232 , 0.066349 , 0.065383 , 0.06505 , 0.076228 , 0.089183 , 0.078458 , 0.086126 
 627 , 0.062575 , 0.065971 , 0.07232 , 0.065615 , 0.06988 , 0.075561 , 0.061159 , 0.082348 , 0.077035 , 0.060261 , 0.064596 , 0.062385 , 0.065931 , 0.053596 , 0.067082 , 0.080943 , 0.073535 , 0.062403 , 0.06638 , 0.065402 , 0.065056 , 0.076229 , 0.089267 , 0.078549 , 0.086095 
 628 , 0.062635 , 0.066085 , 0.072368 , 0.065682 , 0.070019 , 0.075657 , 0.061242 , 0.082291 , 0.077022 , 0.060205 , 0.064571 , 0.062515 , 0.065993 , 0.053646 , 0.067116 , 0.081013 , 0.073583 , 0.062497 , 0.066431 , 0.065469 , 0.06506 , 0.076354 , 0.089283 , 0.078565 , 0.086167 
 629 , 0.0627 , 0.066201 , 0.072423 , 0.065751 , 0.070156 , 0.075762 , 0.061334 , 0.082237 , 0.077019 , 0.060146 , 0.064546 , 0.062648 , 0.066062 , 0.053699 , 0.067169 , 0.08109 , 0.073634 , 0.062585 , 0.066472 , 0.065532 , 0.065076 , 0.076488 , 0.089296 , 0.078587 , 0.086251 
 630 , 0.062765 , 0.066311 , 0.072478 , 0.065826 , 0.070295 , 0.075867 , 0.061426 , 0.082184 , 0.07701 , 0.060086 , 0.064521 , 0.062777 , 0.066126 , 0.053746 , 0.067217 , 0.081168 , 0.073684 , 0.062679 , 0.066519 , 0.065601 , 0.065087 , 0.076623 , 0.089304 , 0.078604 , 0.08633 
 631 , 0.062847 , 0.066365 , 0.072568 , 0.065804 , 0.070339 , 0.076005 , 0.061455 , 0.082226 , 0.077016 , 0.060126 , 0.064516 , 0.062829 , 0.066162 , 0.053749 , 0.067248 , 0.081245 , 0.073741 , 0.062783 , 0.066578 , 0.065648 , 0.065146 , 0.076699 , 0.089349 , 0.078651 , 0.086426 
 632 , 0.062918 , 0.066383 , 0.072672 , 0.065718 , 0.070323 , 0.076143 , 0.061442 , 0.082305 , 0.077017 , 0.06021 , 0.064526 , 0.062825 , 0.066175 , 0.053724 , 0.067245 , 0.081316 , 0.073794 , 0.062889 , 0.066643 , 0.065677 , 0.065209 , 0.07671 , 0.089415 , 0.078695 , 0.086505 
 633 , 0.062989 , 0.066402 , 0.072776 , 0.065637 , 0.070301 , 0.076282 , 0.06143 , 0.082383 , 0.077023 , 0.0603 , 0.06453 , 0.062821 , 0.066181 , 0.053705 , 0.067248 , 0.081387 , 0.073842 , 0.062994 , 0.066709 , 0.0657 , 0.065277 , 0.076728 , 0.089476 , 0.078744 , 0.08659 
 634 , 0.062993 , 0.066415 , 0.072796 , 0.065481 , 0.070261 , 0.076358 , 0.061403 , 0.082432 , 0.077031 , 0.060342 , 0.064518 , 0.062772 , 0.066148 , 0.053659 , 0.067198 , 0.081399 , 0.073835 , 0.063051 , 0.06674 , 0.065707 , 0.065284 , 0.076712 , 0.089497 , 0.07876 , 0.086655 
 635 , 0.062863 , 0.066417 , 0.072647 , 0.065174 , 0.070168 , 0.076294 , 0.061342 , 0.082437 , 0.077049 , 0.060285 , 0.064466 , 0.062625 , 0.066028 , 0.053572 , 0.067038 , 0.081305 , 0.073727 , 0.063008 , 0.066701 , 0.065679 , 0.06518 , 0.07666 , 0.089446 , 0.078733 , 0.086688 
 636 , 0.062732 , 0.066418 , 0.072499 , 0.064877 , 0.070074 , 0.076231 , 0.061279 , 0.082445 , 0.077068 , 0.060221 , 0.064424 , 0.062476 , 0.065906 , 0.053489 , 0.066883 , 0.081213 , 0.073615 , 0.06297 , 0.066668 , 0.06565 , 0.065075 , 0.076603 , 0.089392 , 0.078701 , 0.086718 
 637 , 0.062607 , 0.066419 , 0.072355 , 0.064574 , 0.069981 , 0.076167 , 0.061216 , 0.082453 , 0.077087 , 0.060162 , 0.064376 , 0.062327 , 0.06579 , 0.053405 , 0.066727 , 0.08112 , 0.073508 , 0.062932 , 0.066634 , 0.065621 , 0.064975 , 0.076551 , 0.089338 , 0.07867 , 0.086754 
 638 , 0.062392 , 0.066241 , 0.072194 , 0.064194 , 0.069751 , 0.076019 , 0.061057 , 0.082218 , 0.076981 , 0.059914 , 0.06413 , 0.062176 , 0.065465 , 0.053208 , 0.066433 , 0.080888 , 0.073296 , 0.062859 , 0.066503 , 0.065407 , 0.06476 , 0.076323 , 0.089093 , 0.078457 , 0.086638 
 639 , 0.062169 , 0.066065 , 0.07204 , 0.063805 , 0.069523 , 0.075877 , 0.060896 , 0.081964 , 0.07687 , 0.059664 , 0.063875 , 0.062029 , 0.065136 , 0.053005 , 0.066135 , 0.080667 , 0.07308 , 0.062782 , 0.066369 , 0.065183 , 0.064546 , 0.076082 , 0.088844 , 0.078231 , 0.086531 
 640 , 0.061945 , 0.065882 , 0.071891 , 0.063419 , 0.069287 , 0.075735 , 0.060734 , 0.081714 , 0.076764 , 0.059412 , 0.063618 , 0.061887 , 0.064812 , 0.052807 , 0.065841 , 0.080438 , 0.072862 , 0.062711 , 0.066233 , 0.064964 , 0.064332 , 0.075846 , 0.088588 , 0.07801 , 0.086418 
 641 , 0.061635 , 0.065553 , 0.071559 , 0.062838 , 0.068867 , 0.075494 , 0.060451 , 0.081418 , 0.076585 , 0.059108 , 0.063283 , 0.061542 , 0.064316 , 0.052533 , 0.065412 , 0.080081 , 0.072544 , 0.062486 , 0.065952 , 0.064673 , 0.063981 , 0.075565 , 0.088163 , 0.077694 , 0.086192 
 642 , 0.06127 , 0.065146 , 0.071137 , 0.062145 , 0.068341 , 0.075201 , 0.060125 , 0.08111 , 0.076376 , 0.05878 , 0.062908 , 0.061088 , 0.063742 , 0.052213 , 0.0649 , 0.079636 , 0.072159 , 0.06218 , 0.065587 , 0.064342 , 0.063572 , 0.075266 , 0.087664 , 0.077345 , 0.085891 
 643 , 0.060903 , 0.064738 , 0.070708 , 0.061444 , 0.067808 , 0.074907 , 0.059792 , 0.080795 , 0.076166 , 0.058445 , 0.062532 , 0.060633 , 0.063162 , 0.051893 , 0.064385 , 0.079183 , 0.071772 , 0.061874 , 0.065226 , 0.064003 , 0.063162 , 0.074972 , 0.087164 , 0.076995 , 0.085594 
 644 , 0.060536 , 0.064337 , 0.070266 , 0.060777 , 0.067301 , 0.074615 , 0.059481 , 0.080461 , 0.075941 , 0.058108 , 0.062127 , 0.060223 , 0.062587 , 0.051549 , 0.063871 , 0.07874 , 0.071374 , 0.061585 , 0.064897 , 0.063647 , 0.062769 , 0.074644 , 0.086684 , 0.07666 , 0.085299 
 645 , 0.060167 , 0.063957 , 0.069802 , 0.060173 , 0.066856 , 0.074319 , 0.059234 , 0.080075 , 0.075688 , 0.057782 , 0.061655 , 0.059919 , 0.062015 , 0.051158 , 0.063367 , 0.078316 , 0.070971 , 0.061342 , 0.064642 , 0.063243 , 0.062405 , 0.074242 , 0.086227 , 0.076344 , 0.085028 
 646 , 0.059795 , 0.063574 , 0.069327 , 0.059559 , 0.0664 , 0.074021 , 0.058974 , 0.079686 , 0.07544 , 0.057454 , 0.061185 , 0.059612 , 0.061439 , 0.050767 , 0.062852 , 0.077888 , 0.070562 , 0.061096 , 0.064384 , 0.06284 , 0.062036 , 0.073838 , 0.085764 , 0.076026 , 0.084759 
 647 , 0.059417 , 0.063189 , 0.068856 , 0.058943 , 0.065943 , 0.073724 , 0.058718 , 0.079296 , 0.075186 , 0.05712 , 0.060708 , 0.059305 , 0.060862 , 0.050369 , 0.062336 , 0.077454 , 0.070153 , 0.06085 , 0.064119 , 0.062425 , 0.061667 , 0.073422 , 0.085294 , 0.075707 , 0.084483 
 648 , 0.059069 , 0.062813 , 0.068526 , 0.058292 , 0.065459 , 0.07348 , 0.058363 , 0.07898 , 0.074875 , 0.056779 , 0.060291 , 0.058844 , 0.060339 , 0.050009 , 0.061858 , 0.077016 , 0.069826 , 0.060629 , 0.063774 , 0.062107 , 0.061246 , 0.073083 , 0.084836 , 0.075385 , 0.084189 
 649 , 0.058716 , 0.062439 , 0.068195 , 0.057635 , 0.064976 , 0.073255 , 0.057997 , 0.078672 , 0.074556 , 0.056423 , 0.059862 , 0.058371 , 0.059808 , 0.04964 , 0.061382 , 0.076581 , 0.069495 , 0.060408 , 0.063419 , 0.061792 , 0.060818 , 0.07275 , 0.084379 , 0.075049 , 0.08388 
 650 , 0.058362 , 0.06206 , 0.067857 , 0.056965 , 0.064486 , 0.073018 , 0.057631 , 0.078363 , 0.074237 , 0.056067 , 0.059426 , 0.057898 , 0.059272 , 0.049265 , 0.060895 , 0.076145 , 0.069159 , 0.060181 , 0.063065 , 0.061477 , 0.060377 , 0.072411 , 0.083916 , 0.074718 , 0.083565 
 651 , 0.058009 , 0.061765 , 0.067478 , 0.056391 , 0.06405 , 0.072835 , 0.057379 , 0.078096 , 0.074001 , 0.055795 , 0.059051 , 0.057468 , 0.058795 , 0.048945 , 0.060438 , 0.075775 , 0.068841 , 0.059967 , 0.062771 , 0.061193 , 0.060003 , 0.072079 , 0.083547 , 0.074441 , 0.083274 
 652 , 0.057661 , 0.061532 , 0.067084 , 0.055868 , 0.063641 , 0.072664 , 0.057196 , 0.077846 , 0.073826 , 0.055582 , 0.058703 , 0.057059 , 0.058352 , 0.048655 , 0.059984 , 0.075428 , 0.068531 , 0.059763 , 0.062509 , 0.060931 , 0.059686 , 0.071735 , 0.08323 , 0.074195 , 0.083022 
 653 , 0.057307 , 0.061294 , 0.066689 , 0.05534 , 0.063232 , 0.072495 , 0.057015 , 0.077597 , 0.073645 , 0.055363 , 0.058356 , 0.056651 , 0.057903 , 0.048366 , 0.059524 , 0.075082 , 0.068215 , 0.059548 , 0.062248 , 0.060668 , 0.059363 , 0.071386 , 0.082914 , 0.073949 , 0.082765 
 654 , 0.056915 , 0.061032 , 0.066333 , 0.054806 , 0.062831 , 0.072303 , 0.05679 , 0.077319 , 0.073423 , 0.055104 , 0.058011 , 0.056242 , 0.057445 , 0.048069 , 0.05906 , 0.074709 , 0.067882 , 0.05934 , 0.061967 , 0.060376 , 0.059042 , 0.071069 , 0.082573 , 0.073708 , 0.082525 
 655 , 0.056441 , 0.060712 , 0.06609 , 0.05428 , 0.062469 , 0.072087 , 0.056471 , 0.076994 , 0.073117 , 0.054738 , 0.057662 , 0.055846 , 0.056966 , 0.047764 , 0.058609 , 0.074308 , 0.067513 , 0.059127 , 0.061647 , 0.060045 , 0.058716 , 0.070848 , 0.082164 , 0.073474 , 0.082289 
 656 , 0.055967 , 0.060378 , 0.065837 , 0.05375 , 0.0621 , 0.071874 , 0.056152 , 0.076665 , 0.072809 , 0.05437 , 0.057314 , 0.055449 , 0.056486 , 0.047463 , 0.058155 , 0.0739 , 0.067142 , 0.058917 , 0.061331 , 0.05971 , 0.058387 , 0.070622 , 0.081749 , 0.073239 , 0.082047 
 657 , 0.055499 , 0.060049 , 0.06559 , 0.053215 , 0.061737 , 0.071655 , 0.055833 , 0.076342 , 0.072496 , 0.054008 , 0.056966 , 0.055052 , 0.056 , 0.047156 , 0.057699 , 0.073492 , 0.06677 , 0.058701 , 0.061003 , 0.059381 , 0.058057 , 0.070402 , 0.081328 , 0.073008 , 0.081805 
 658 , 0.055144 , 0.059603 , 0.065152 , 0.052572 , 0.061234 , 0.07145 , 0.055609 , 0.075986 , 0.0722 , 0.053662 , 0.056555 , 0.054603 , 0.055382 , 0.04684 , 0.057186 , 0.073069 , 0.066336 , 0.058454 , 0.060657 , 0.059002 , 0.057662 , 0.069974 , 0.080796 , 0.072641 , 0.081475 
 659 , 0.054797 , 0.059155 , 0.06471 , 0.051927 , 0.060727 , 0.071247 , 0.055392 , 0.075617 , 0.071902 , 0.05332 , 0.056142 , 0.054154 , 0.054773 , 0.046539 , 0.056672 , 0.072652 , 0.065906 , 0.058208 , 0.060316 , 0.058619 , 0.057268 , 0.069532 , 0.08026 , 0.072259 , 0.081142 
 660 , 0.054455 , 0.058713 , 0.064274 , 0.051282 , 0.060225 , 0.071043 , 0.055182 , 0.075253 , 0.071603 , 0.052985 , 0.055735 , 0.053705 , 0.054164 , 0.046239 , 0.056158 , 0.072234 , 0.065476 , 0.057962 , 0.059975 , 0.058242 , 0.056873 , 0.069096 , 0.079724 , 0.071877 , 0.080808 
 661 , 0.054079 , 0.058306 , 0.063808 , 0.050709 , 0.059777 , 0.070769 , 0.054978 , 0.074848 , 0.071293 , 0.052614 , 0.055246 , 0.053329 , 0.053614 , 0.045927 , 0.055639 , 0.071793 , 0.065065 , 0.057711 , 0.059611 , 0.057842 , 0.056472 , 0.068655 , 0.079237 , 0.071531 , 0.080505 
 662 , 0.053684 , 0.057931 , 0.063333 , 0.050187 , 0.059372 , 0.070445 , 0.054774 , 0.074429 , 0.070999 , 0.052236 , 0.054726 , 0.053005 , 0.053094 , 0.045613 , 0.055113 , 0.071332 , 0.064673 , 0.05746 , 0.059235 , 0.05743 , 0.056084 , 0.068229 , 0.078783 , 0.071237 , 0.080231 
 663 , 0.053289 , 0.057555 , 0.062857 , 0.049666 , 0.058973 , 0.070114 , 0.054576 , 0.074017 , 0.070698 , 0.051859 , 0.054206 , 0.052687 , 0.05258 , 0.045299 , 0.054587 , 0.070871 , 0.064281 , 0.057203 , 0.058859 , 0.057018 , 0.055696 , 0.067802 , 0.07833 , 0.070942 , 0.079963 
 664 , 0.052913 , 0.0572 , 0.062424 , 0.049192 , 0.058572 , 0.069837 , 0.054356 , 0.073641 , 0.070427 , 0.051505 , 0.05373 , 0.052358 , 0.05206 , 0.044999 , 0.054081 , 0.070445 , 0.063915 , 0.056962 , 0.0585 , 0.056616 , 0.055346 , 0.067416 , 0.077863 , 0.070677 , 0.079682 
 665 , 0.052588 , 0.056886 , 0.062085 , 0.04881 , 0.058169 , 0.069666 , 0.054092 , 0.073373 , 0.070203 , 0.051197 , 0.053346 , 0.051997 , 0.051543 , 0.044727 , 0.053621 , 0.070096 , 0.063613 , 0.056743 , 0.058169 , 0.056235 , 0.055089 , 0.067111 , 0.077342 , 0.070484 , 0.07936 
 666 , 0.052265 , 0.056571 , 0.061743 , 0.048425 , 0.057772 , 0.069508 , 0.05383 , 0.073103 , 0.069979 , 0.050891 , 0.052958 , 0.051632 , 0.051029 , 0.044453 , 0.053155 , 0.069753 , 0.063302 , 0.056523 , 0.057837 , 0.055855 , 0.054827 , 0.066808 , 0.076818 , 0.070284 , 0.079046 
 667 , 0.051942 , 0.05625 , 0.061407 , 0.048045 , 0.057374 , 0.069343 , 0.053567 , 0.072833 , 0.069756 , 0.050585 , 0.052569 , 0.051272 , 0.050519 , 0.044179 , 0.052689 , 0.069415 , 0.062997 , 0.056298 , 0.057505 , 0.055473 , 0.054565 , 0.066505 , 0.076299 , 0.07009 , 0.078725 
