JUL12SHB200005.spu,JUL12SHB200004.spu,JUL12SHB200003.spu,
Wavelength,JUL12SHB200007.spu,JUL12SHB200008.spu,JUL12SHB200009.spu,JUL12SHB200010.spu,JUL12SHB200011.spu,JUL12SHB200012.spu,JUL12SHB200013.spu,JUL12SHB200014.spu,JUL12SHB200015.spu,JUL12SHB200016.spu,JUL12SHB200017.spu,JUL12SHB200018.spu,JUL12SHB200019.spu,JUL12SHB200020.spu,JUL12SHB200021.spu,JUL12SHB200022.spu,JUL12SHB200023.spu,JUL12SHB200024.spu,JUL12SHB200025.spu
  (nm),7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 
  time  ,:44:37 A,:44:49 A,:45:04 A,:45:16 A,:45:46 A,:45:53 A,:46:01 A,:46:22 A,:46:32 A,:46:54 A,:47:06 A,:47:12 A,:47:20 A,:47:29 A,:48:20 A,:48:28 A,:48:34 A,:48:42 A,:48:48 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,
 796 , 0.2756 , 0.261893 , 0.313409 , 0.502386 , 0.396131 , 0.255263 , 0.538115 , 0.541238 , 0.437479 , 0.448742 , 0.249509 , 0.300927 , 0.37472 , 0.36657 , 0.328615 , 0.364988 , 0.380043 , 0.2585 , 0.348765 
 797 , 0.275782 , 0.262095 , 0.313598 , 0.502626 , 0.396536 , 0.255459 , 0.538464 , 0.541548 , 0.437525 , 0.44902 , 0.249769 , 0.301298 , 0.374873 , 0.366763 , 0.328864 , 0.365387 , 0.380346 , 0.258746 , 0.349218 
 798 , 0.275928 , 0.262303 , 0.313762 , 0.502908 , 0.397013 , 0.255654 , 0.538735 , 0.541969 , 0.43769 , 0.449267 , 0.250051 , 0.301675 , 0.375092 , 0.366956 , 0.329123 , 0.365813 , 0.380649 , 0.258945 , 0.349604 
 799 , 0.27603 , 0.262536 , 0.313938 , 0.503162 , 0.397537 , 0.255894 , 0.538998 , 0.542449 , 0.43796 , 0.44948 , 0.250334 , 0.302006 , 0.375397 , 0.367172 , 0.32943 , 0.366214 , 0.380998 , 0.259142 , 0.349998 
 800 , 0.276134 , 0.262772 , 0.314118 , 0.503419 , 0.398074 , 0.256136 , 0.539261 , 0.542941 , 0.438232 , 0.449696 , 0.25062 , 0.302341 , 0.375708 , 0.367398 , 0.329748 , 0.366627 , 0.381349 , 0.259347 , 0.350403 
 801 , 0.276165 , 0.263082 , 0.314273 , 0.503585 , 0.398554 , 0.256303 , 0.539555 , 0.543318 , 0.438418 , 0.449833 , 0.250961 , 0.302591 , 0.375979 , 0.367669 , 0.330047 , 0.366937 , 0.381645 , 0.259533 , 0.350807 
 802 , 0.276204 , 0.263317 , 0.314349 , 0.503655 , 0.398895 , 0.256404 , 0.539668 , 0.543465 , 0.438422 , 0.449927 , 0.251293 , 0.302786 , 0.376131 , 0.367841 , 0.330263 , 0.367197 , 0.381818 , 0.259683 , 0.351142 
 803 , 0.276246 , 0.263559 , 0.314422 , 0.503726 , 0.399239 , 0.256507 , 0.539788 , 0.543613 , 0.438423 , 0.450019 , 0.251632 , 0.302984 , 0.376284 , 0.36802 , 0.330478 , 0.367463 , 0.382003 , 0.259833 , 0.351481 
 804 , 0.276313 , 0.263716 , 0.314469 , 0.503797 , 0.399539 , 0.256613 , 0.539876 , 0.543736 , 0.438391 , 0.450065 , 0.251915 , 0.303137 , 0.376406 , 0.368148 , 0.330657 , 0.367663 , 0.382159 , 0.259993 , 0.351765 
 805 , 0.276428 , 0.263929 , 0.314501 , 0.504062 , 0.399849 , 0.256727 , 0.540024 , 0.544061 , 0.438494 , 0.450178 , 0.252145 , 0.303362 , 0.376582 , 0.368274 , 0.330868 , 0.36792 , 0.38235 , 0.260209 , 0.352087 
 806 , 0.276544 , 0.26418 , 0.314537 , 0.504392 , 0.400181 , 0.256852 , 0.540199 , 0.544455 , 0.438641 , 0.450321 , 0.252379 , 0.303622 , 0.376786 , 0.368407 , 0.331104 , 0.368211 , 0.382554 , 0.260445 , 0.352435 
 807 , 0.276662 , 0.264357 , 0.31458 , 0.504712 , 0.400444 , 0.256952 , 0.540337 , 0.544784 , 0.438799 , 0.450432 , 0.252564 , 0.303869 , 0.376975 , 0.368492 , 0.331321 , 0.36845 , 0.382685 , 0.260647 , 0.352748 
 808 , 0.276757 , 0.264311 , 0.314693 , 0.504972 , 0.40057 , 0.256977 , 0.54044 , 0.544866 , 0.438903 , 0.450438 , 0.252653 , 0.304044 , 0.37712 , 0.368493 , 0.331469 , 0.368509 , 0.382651 , 0.260738 , 0.352956 
 809 , 0.276871 , 0.264225 , 0.314867 , 0.505198 , 0.400782 , 0.256993 , 0.540628 , 0.544884 , 0.438962 , 0.450429 , 0.252785 , 0.304196 , 0.377278 , 0.368565 , 0.331624 , 0.368539 , 0.382669 , 0.26083 , 0.353181 
 810 , 0.276989 , 0.264131 , 0.315058 , 0.505432 , 0.401003 , 0.257011 , 0.540829 , 0.54491 , 0.439018 , 0.450419 , 0.252924 , 0.304353 , 0.37744 , 0.368646 , 0.331792 , 0.368576 , 0.382682 , 0.260924 , 0.353429 
 811 , 0.277131 , 0.26396 , 0.315355 , 0.505847 , 0.401128 , 0.257068 , 0.540983 , 0.544873 , 0.439086 , 0.450448 , 0.25314 , 0.304443 , 0.377641 , 0.368614 , 0.332016 , 0.368593 , 0.382593 , 0.260866 , 0.353595 
 812 , 0.27728 , 0.263825 , 0.315642 , 0.506243 , 0.401158 , 0.257199 , 0.541062 , 0.544813 , 0.439178 , 0.450512 , 0.253301 , 0.304564 , 0.37781 , 0.368541 , 0.332261 , 0.368628 , 0.382463 , 0.260787 , 0.353701 
 813 , 0.277442 , 0.263678 , 0.315945 , 0.506658 , 0.40119 , 0.257333 , 0.541141 , 0.544742 , 0.439274 , 0.450577 , 0.253471 , 0.304686 , 0.377989 , 0.368458 , 0.332519 , 0.368666 , 0.38232 , 0.260705 , 0.353811 
 814 , 0.277721 , 0.263654 , 0.316239 , 0.507023 , 0.401369 , 0.257513 , 0.541282 , 0.54478 , 0.439425 , 0.450701 , 0.25365 , 0.304881 , 0.378169 , 0.368492 , 0.332797 , 0.368857 , 0.382369 , 0.26082 , 0.354066 
 815 , 0.277999 , 0.263636 , 0.31654 , 0.507438 , 0.401603 , 0.257664 , 0.54145 , 0.545052 , 0.439637 , 0.45078 , 0.253839 , 0.305173 , 0.378331 , 0.368528 , 0.333094 , 0.369111 , 0.382548 , 0.261086 , 0.35447 
 816 , 0.278275 , 0.263605 , 0.316848 , 0.507894 , 0.401841 , 0.257815 , 0.541623 , 0.545374 , 0.439862 , 0.450841 , 0.254026 , 0.305487 , 0.378483 , 0.36856 , 0.333409 , 0.369375 , 0.382737 , 0.261369 , 0.354913 
 817 , 0.278483 , 0.263646 , 0.317118 , 0.508269 , 0.402112 , 0.257975 , 0.541829 , 0.545811 , 0.440052 , 0.450962 , 0.254255 , 0.305831 , 0.378648 , 0.368656 , 0.333698 , 0.369672 , 0.383002 , 0.261663 , 0.35537 
 818 , 0.278611 , 0.263873 , 0.3173 , 0.508396 , 0.402511 , 0.258138 , 0.542141 , 0.546334 , 0.440264 , 0.451228 , 0.254593 , 0.306125 , 0.378886 , 0.368957 , 0.333944 , 0.370047 , 0.383379 , 0.261978 , 0.355838 
 819 , 0.278801 , 0.264132 , 0.317489 , 0.50845 , 0.402997 , 0.258304 , 0.542523 , 0.546772 , 0.440576 , 0.451532 , 0.254995 , 0.306353 , 0.379213 , 0.369344 , 0.334233 , 0.370458 , 0.383778 , 0.262324 , 0.35633 
 820 , 0.278991 , 0.264398 , 0.317685 , 0.508501 , 0.403488 , 0.258473 , 0.542913 , 0.547211 , 0.440889 , 0.451836 , 0.255401 , 0.306585 , 0.379542 , 0.36974 , 0.334523 , 0.370879 , 0.384185 , 0.262678 , 0.356827 
 821 , 0.279118 , 0.264847 , 0.317753 , 0.508545 , 0.404048 , 0.258667 , 0.54337 , 0.547508 , 0.44115 , 0.452008 , 0.255725 , 0.306813 , 0.379831 , 0.370239 , 0.334857 , 0.371243 , 0.384657 , 0.262909 , 0.35724 
 822 , 0.279096 , 0.265272 , 0.317774 , 0.508508 , 0.404479 , 0.258847 , 0.54357 , 0.547901 , 0.440985 , 0.452141 , 0.255905 , 0.307028 , 0.379943 , 0.370532 , 0.335135 , 0.371472 , 0.384968 , 0.263014 , 0.357473 
 823 , 0.279071 , 0.265701 , 0.317785 , 0.508473 , 0.404908 , 0.259029 , 0.543775 , 0.548299 , 0.440823 , 0.452265 , 0.256094 , 0.307247 , 0.380057 , 0.370828 , 0.335411 , 0.371704 , 0.385277 , 0.263121 , 0.357715 
 824 , 0.279144 , 0.266013 , 0.317829 , 0.508461 , 0.40535 , 0.259237 , 0.543947 , 0.548707 , 0.440743 , 0.452548 , 0.256296 , 0.307525 , 0.380184 , 0.370959 , 0.335698 , 0.371995 , 0.385558 , 0.263313 , 0.35796 
 825 , 0.279398 , 0.266348 , 0.317928 , 0.508686 , 0.405959 , 0.259508 , 0.544397 , 0.549054 , 0.441105 , 0.452959 , 0.256655 , 0.30801 , 0.380446 , 0.371258 , 0.336014 , 0.372657 , 0.38608 , 0.263682 , 0.358422 
 826 , 0.279672 , 0.266688 , 0.31804 , 0.508942 , 0.406596 , 0.259782 , 0.544882 , 0.549399 , 0.44153 , 0.453387 , 0.25704 , 0.308518 , 0.380727 , 0.371595 , 0.336343 , 0.373365 , 0.386645 , 0.264078 , 0.358914 
 827 , 0.279913 , 0.267013 , 0.318164 , 0.50922 , 0.407192 , 0.260035 , 0.545304 , 0.549742 , 0.44188 , 0.453724 , 0.257423 , 0.309008 , 0.381006 , 0.371883 , 0.336696 , 0.374056 , 0.387182 , 0.264478 , 0.359384 
 828 , 0.280059 , 0.267263 , 0.318277 , 0.509489 , 0.407608 , 0.260285 , 0.545601 , 0.550082 , 0.442104 , 0.453899 , 0.257727 , 0.309407 , 0.381257 , 0.371958 , 0.3371 , 0.374521 , 0.387587 , 0.26481 , 0.359767 
 829 , 0.28016 , 0.267491 , 0.318361 , 0.50973 , 0.407939 , 0.260548 , 0.545879 , 0.550418 , 0.442328 , 0.454057 , 0.25799 , 0.309757 , 0.381489 , 0.371933 , 0.337495 , 0.374827 , 0.38792 , 0.265081 , 0.360111 
 830 , 0.280261 , 0.26772 , 0.318444 , 0.509963 , 0.408269 , 0.260815 , 0.546165 , 0.550749 , 0.442562 , 0.454227 , 0.25825 , 0.310113 , 0.381713 , 0.371919 , 0.33789 , 0.375132 , 0.38825 , 0.265349 , 0.360456 
 831 , 0.280357 , 0.268031 , 0.318539 , 0.510167 , 0.408663 , 0.261123 , 0.546558 , 0.55113 , 0.442904 , 0.454543 , 0.258546 , 0.310482 , 0.381977 , 0.372107 , 0.338294 , 0.375449 , 0.388549 , 0.265596 , 0.360875 
 832 , 0.280474 , 0.26834 , 0.318656 , 0.510308 , 0.40916 , 0.261367 , 0.54682 , 0.551579 , 0.4431 , 0.454783 , 0.258888 , 0.310781 , 0.382299 , 0.372352 , 0.338671 , 0.37588 , 0.388899 , 0.265889 , 0.361334 
 833 , 0.280587 , 0.268646 , 0.31877 , 0.510446 , 0.409659 , 0.261617 , 0.547079 , 0.552025 , 0.443291 , 0.45503 , 0.259226 , 0.311076 , 0.382627 , 0.372598 , 0.339048 , 0.376313 , 0.389244 , 0.266189 , 0.361794 
 834 , 0.280735 , 0.268918 , 0.318917 , 0.510558 , 0.410159 , 0.261822 , 0.5473 , 0.552478 , 0.443367 , 0.455299 , 0.259486 , 0.311343 , 0.38298 , 0.372873 , 0.339335 , 0.376742 , 0.389669 , 0.266555 , 0.362177 
 835 , 0.280906 , 0.269162 , 0.319076 , 0.510788 , 0.410521 , 0.262043 , 0.547579 , 0.552902 , 0.443412 , 0.455607 , 0.259758 , 0.311732 , 0.383156 , 0.373126 , 0.339608 , 0.377075 , 0.390033 , 0.266948 , 0.36248 
 836 , 0.28108 , 0.269399 , 0.319235 , 0.511028 , 0.410872 , 0.262263 , 0.547866 , 0.553328 , 0.443456 , 0.455916 , 0.260034 , 0.312138 , 0.383305 , 0.37337 , 0.33988 , 0.377399 , 0.390386 , 0.267335 , 0.362781 
 837 , 0.281263 , 0.269671 , 0.319384 , 0.511323 , 0.411261 , 0.262479 , 0.548219 , 0.553801 , 0.443591 , 0.456194 , 0.260342 , 0.312566 , 0.383462 , 0.373607 , 0.340128 , 0.37776 , 0.390753 , 0.267671 , 0.363141 
 838 , 0.281456 , 0.269969 , 0.319529 , 0.511736 , 0.411697 , 0.262664 , 0.548742 , 0.554261 , 0.443938 , 0.456497 , 0.260652 , 0.31295 , 0.383759 , 0.373932 , 0.340377 , 0.378219 , 0.391174 , 0.267946 , 0.363632 
 839 , 0.281639 , 0.270261 , 0.319693 , 0.512176 , 0.412137 , 0.262837 , 0.549329 , 0.554667 , 0.444354 , 0.456852 , 0.260942 , 0.31329 , 0.384148 , 0.374319 , 0.340653 , 0.378718 , 0.391605 , 0.268223 , 0.36416 
 840 , 0.281823 , 0.270548 , 0.319865 , 0.512628 , 0.412566 , 0.263027 , 0.549912 , 0.55505 , 0.444756 , 0.457201 , 0.261227 , 0.313624 , 0.384526 , 0.374694 , 0.340923 , 0.379206 , 0.392019 , 0.268495 , 0.364681 
 841 , 0.282028 , 0.270822 , 0.320123 , 0.513028 , 0.412931 , 0.263346 , 0.550463 , 0.555386 , 0.445019 , 0.457468 , 0.261493 , 0.313929 , 0.384793 , 0.374946 , 0.341197 , 0.379622 , 0.392319 , 0.268716 , 0.365138 
 842 , 0.28229 , 0.271182 , 0.320408 , 0.513277 , 0.413382 , 0.26375 , 0.550961 , 0.555977 , 0.445193 , 0.45768 , 0.261745 , 0.314288 , 0.384998 , 0.375066 , 0.341419 , 0.379966 , 0.392672 , 0.268886 , 0.365563 
 843 , 0.282561 , 0.271546 , 0.320696 , 0.513532 , 0.413839 , 0.264152 , 0.551464 , 0.556576 , 0.445369 , 0.457893 , 0.262002 , 0.314657 , 0.3852 , 0.375183 , 0.34164 , 0.380317 , 0.393027 , 0.269051 , 0.365989 
 844 , 0.282757 , 0.271758 , 0.320965 , 0.513701 , 0.414175 , 0.264453 , 0.55175 , 0.557164 , 0.44548 , 0.458056 , 0.262259 , 0.314897 , 0.385432 , 0.375186 , 0.341848 , 0.38059 , 0.393271 , 0.269097 , 0.366248 
 845 , 0.282816 , 0.271929 , 0.321096 , 0.513966 , 0.414512 , 0.264672 , 0.551901 , 0.55738 , 0.445617 , 0.458261 , 0.262635 , 0.315134 , 0.385635 , 0.375386 , 0.342145 , 0.380876 , 0.39342 , 0.269228 , 0.366454 
 846 , 0.282866 , 0.2721 , 0.321228 , 0.514242 , 0.414862 , 0.264886 , 0.55205 , 0.557586 , 0.445758 , 0.458475 , 0.263022 , 0.315379 , 0.385842 , 0.375602 , 0.342459 , 0.381171 , 0.393571 , 0.269364 , 0.366661 
 847 , 0.282945 , 0.272287 , 0.321323 , 0.514547 , 0.415165 , 0.265044 , 0.552235 , 0.557759 , 0.445944 , 0.4587 , 0.263356 , 0.315636 , 0.386064 , 0.375883 , 0.342754 , 0.381423 , 0.393719 , 0.269537 , 0.366858 
 848 , 0.283124 , 0.272408 , 0.32146 , 0.514775 , 0.415371 , 0.265125 , 0.552443 , 0.558061 , 0.446146 , 0.458883 , 0.263515 , 0.315891 , 0.386344 , 0.37606 , 0.342986 , 0.381662 , 0.393868 , 0.269708 , 0.367042 
 849 , 0.283349 , 0.272495 , 0.321638 , 0.514958 , 0.415555 , 0.2652 , 0.552645 , 0.558463 , 0.446342 , 0.459039 , 0.26362 , 0.316137 , 0.386656 , 0.376146 , 0.343194 , 0.381926 , 0.394016 , 0.269864 , 0.367227 
 850 , 0.283564 , 0.272588 , 0.32178 , 0.515131 , 0.415754 , 0.265291 , 0.552834 , 0.558865 , 0.446515 , 0.459193 , 0.263708 , 0.316377 , 0.386942 , 0.376217 , 0.343399 , 0.382166 , 0.394168 , 0.270034 , 0.367419 
 851 , 0.283694 , 0.272758 , 0.321819 , 0.515377 , 0.416091 , 0.265497 , 0.55304 , 0.559212 , 0.446628 , 0.459398 , 0.263793 , 0.31661 , 0.387144 , 0.376306 , 0.343625 , 0.382305 , 0.394373 , 0.270293 , 0.367668 
 852 , 0.283797 , 0.273045 , 0.321867 , 0.515904 , 0.416541 , 0.265798 , 0.553414 , 0.559459 , 0.446842 , 0.459737 , 0.264002 , 0.316916 , 0.387382 , 0.376582 , 0.343958 , 0.382453 , 0.394679 , 0.27064 , 0.367974 
 853 , 0.283897 , 0.27334 , 0.321918 , 0.516442 , 0.416996 , 0.266102 , 0.5538 , 0.559712 , 0.447061 , 0.460081 , 0.264209 , 0.317225 , 0.387622 , 0.376859 , 0.344298 , 0.382597 , 0.394992 , 0.270991 , 0.368293 
 854 , 0.284025 , 0.273698 , 0.322041 , 0.516869 , 0.417535 , 0.266446 , 0.554181 , 0.560066 , 0.447318 , 0.460314 , 0.264623 , 0.317632 , 0.387823 , 0.377208 , 0.344632 , 0.382947 , 0.3954 , 0.271257 , 0.368687 
 855 , 0.284136 , 0.273961 , 0.322153 , 0.516863 , 0.418017 , 0.26664 , 0.554398 , 0.560472 , 0.447384 , 0.460428 , 0.264959 , 0.317934 , 0.387928 , 0.377417 , 0.344736 , 0.38328 , 0.395759 , 0.271385 , 0.369082 
 856 , 0.284246 , 0.27423 , 0.32227 , 0.516856 , 0.418508 , 0.266833 , 0.55462 , 0.560889 , 0.44745 , 0.460546 , 0.265293 , 0.318236 , 0.388032 , 0.377631 , 0.344845 , 0.383624 , 0.396128 , 0.271513 , 0.369481 
 857 , 0.28438 , 0.27446 , 0.322294 , 0.516807 , 0.418959 , 0.267015 , 0.554852 , 0.561206 , 0.447518 , 0.460671 , 0.265566 , 0.318495 , 0.388197 , 0.377789 , 0.344965 , 0.383878 , 0.396478 , 0.271595 , 0.36985 
 858 , 0.284539 , 0.274672 , 0.322279 , 0.516872 , 0.419318 , 0.267233 , 0.555101 , 0.561454 , 0.44762 , 0.46075 , 0.265843 , 0.318755 , 0.388381 , 0.377863 , 0.345195 , 0.384102 , 0.396809 , 0.27168 , 0.370158 
 859 , 0.284708 , 0.274901 , 0.322277 , 0.517004 , 0.419657 , 0.267469 , 0.555372 , 0.561706 , 0.447745 , 0.460811 , 0.266138 , 0.319022 , 0.388559 , 0.377915 , 0.345475 , 0.384343 , 0.397148 , 0.271783 , 0.370456 
 860 , 0.284863 , 0.275088 , 0.322327 , 0.517199 , 0.419983 , 0.267695 , 0.555637 , 0.561969 , 0.447846 , 0.460891 , 0.266417 , 0.319259 , 0.388693 , 0.378004 , 0.345735 , 0.384592 , 0.397441 , 0.271927 , 0.370704 
 861 , 0.28497 , 0.275137 , 0.322489 , 0.517543 , 0.420253 , 0.267879 , 0.555821 , 0.562239 , 0.447891 , 0.461018 , 0.266619 , 0.319392 , 0.388689 , 0.378207 , 0.345901 , 0.384811 , 0.397583 , 0.272198 , 0.37078 
 862 , 0.285087 , 0.27515 , 0.322615 , 0.517862 , 0.420508 , 0.268074 , 0.555908 , 0.562492 , 0.447995 , 0.461142 , 0.266791 , 0.319513 , 0.388665 , 0.378449 , 0.346066 , 0.385012 , 0.397691 , 0.272518 , 0.370838 
 863 , 0.285208 , 0.275166 , 0.322738 , 0.518191 , 0.420765 , 0.268266 , 0.556 , 0.562752 , 0.4481 , 0.461275 , 0.26696 , 0.319633 , 0.388642 , 0.378698 , 0.346235 , 0.38522 , 0.397804 , 0.272853 , 0.370902 
 864 , 0.285256 , 0.275231 , 0.322937 , 0.518395 , 0.421025 , 0.268369 , 0.556175 , 0.562889 , 0.448287 , 0.461376 , 0.267198 , 0.319867 , 0.388706 , 0.378802 , 0.346434 , 0.385483 , 0.397943 , 0.273206 , 0.371146 
 865 , 0.285276 , 0.275446 , 0.323218 , 0.51854 , 0.421449 , 0.268474 , 0.556767 , 0.563168 , 0.448486 , 0.461591 , 0.267476 , 0.320256 , 0.389047 , 0.379042 , 0.346733 , 0.385833 , 0.398279 , 0.273504 , 0.371598 
 866 , 0.285294 , 0.27566 , 0.323501 , 0.518684 , 0.421882 , 0.268578 , 0.55738 , 0.563456 , 0.448683 , 0.461809 , 0.267769 , 0.320652 , 0.389394 , 0.379282 , 0.347036 , 0.386188 , 0.398621 , 0.273807 , 0.372062 
 867 , 0.285366 , 0.275978 , 0.323697 , 0.518767 , 0.422259 , 0.268676 , 0.55793 , 0.563767 , 0.448828 , 0.461918 , 0.267988 , 0.320895 , 0.389765 , 0.379495 , 0.347337 , 0.386505 , 0.398978 , 0.273935 , 0.372447 
 868 , 0.28545 , 0.276207 , 0.323742 , 0.518852 , 0.422553 , 0.268697 , 0.558126 , 0.563998 , 0.448941 , 0.462014 , 0.26814 , 0.320872 , 0.389901 , 0.379515 , 0.347471 , 0.386678 , 0.399034 , 0.274006 , 0.372606 
 869 , 0.285528 , 0.276387 , 0.323743 , 0.518947 , 0.422831 , 0.26868 , 0.558197 , 0.564189 , 0.449045 , 0.462119 , 0.268282 , 0.320783 , 0.389944 , 0.379475 , 0.347551 , 0.386817 , 0.398979 , 0.27408 , 0.372703 
 870 , 0.28564 , 0.276525 , 0.323701 , 0.519026 , 0.423059 , 0.268658 , 0.558209 , 0.56435 , 0.449127 , 0.462269 , 0.268403 , 0.3207 , 0.389973 , 0.37941 , 0.3476 , 0.386916 , 0.398877 , 0.274145 , 0.372809 
 871 , 0.285889 , 0.276671 , 0.323682 , 0.519098 , 0.423201 , 0.268715 , 0.558198 , 0.56458 , 0.449188 , 0.46249 , 0.268543 , 0.320767 , 0.390121 , 0.379383 , 0.347666 , 0.387055 , 0.398889 , 0.274178 , 0.372969 
 872 , 0.286235 , 0.276914 , 0.32379 , 0.519214 , 0.423347 , 0.268905 , 0.558332 , 0.565018 , 0.449288 , 0.462699 , 0.268777 , 0.321005 , 0.390496 , 0.379473 , 0.347839 , 0.387354 , 0.399169 , 0.27423 , 0.373194 
 873 , 0.286574 , 0.277161 , 0.323905 , 0.519331 , 0.423502 , 0.269098 , 0.558471 , 0.565459 , 0.4494 , 0.462911 , 0.269019 , 0.321257 , 0.390869 , 0.379564 , 0.348016 , 0.38766 , 0.399464 , 0.274283 , 0.373421 
 874 , 0.286651 , 0.27719 , 0.324008 , 0.519457 , 0.423748 , 0.269197 , 0.558568 , 0.565791 , 0.449588 , 0.463129 , 0.269237 , 0.321568 , 0.391095 , 0.379673 , 0.348167 , 0.387908 , 0.399718 , 0.274408 , 0.373597 
 875 , 0.286428 , 0.277038 , 0.323786 , 0.519296 , 0.423936 , 0.269074 , 0.558423 , 0.565671 , 0.449479 , 0.463147 , 0.269187 , 0.321672 , 0.390908 , 0.379607 , 0.348123 , 0.387926 , 0.399616 , 0.274401 , 0.373813 
 876 , 0.286204 , 0.276879 , 0.323558 , 0.519129 , 0.424127 , 0.268949 , 0.558268 , 0.565542 , 0.449373 , 0.46317 , 0.269136 , 0.321777 , 0.390719 , 0.379533 , 0.348081 , 0.387938 , 0.399513 , 0.274392 , 0.374029 
 877 , 0.285991 , 0.27689 , 0.323387 , 0.519003 , 0.424343 , 0.268787 , 0.558235 , 0.565517 , 0.449158 , 0.463025 , 0.269059 , 0.321993 , 0.390551 , 0.379552 , 0.348101 , 0.388024 , 0.39942 , 0.274403 , 0.374208 
 878 , 0.286076 , 0.277095 , 0.323538 , 0.519201 , 0.424729 , 0.268846 , 0.558561 , 0.565786 , 0.449121 , 0.463026 , 0.26929 , 0.322412 , 0.390706 , 0.379792 , 0.348334 , 0.388313 , 0.399677 , 0.274571 , 0.374432 
 879 , 0.286238 , 0.277341 , 0.323772 , 0.519486 , 0.425168 , 0.268962 , 0.558982 , 0.566128 , 0.44914 , 0.463085 , 0.269601 , 0.322894 , 0.390936 , 0.380088 , 0.348634 , 0.388649 , 0.400033 , 0.27478 , 0.374681 
 880 , 0.286444 , 0.277567 , 0.323948 , 0.519724 , 0.425622 , 0.269102 , 0.559346 , 0.566478 , 0.449174 , 0.463213 , 0.269932 , 0.323285 , 0.391203 , 0.38034 , 0.34885 , 0.389022 , 0.400417 , 0.275003 , 0.374983 
 881 , 0.286671 , 0.277801 , 0.323961 , 0.519913 , 0.425985 , 0.2692 , 0.559488 , 0.566848 , 0.449335 , 0.463366 , 0.270239 , 0.323502 , 0.391479 , 0.380513 , 0.348964 , 0.389441 , 0.4007 , 0.275246 , 0.375369 
 882 , 0.286856 , 0.27806 , 0.323866 , 0.520141 , 0.426261 , 0.269229 , 0.559476 , 0.567248 , 0.44961 , 0.463449 , 0.270496 , 0.323659 , 0.391726 , 0.380696 , 0.349075 , 0.389872 , 0.40085 , 0.275504 , 0.375786 
 883 , 0.287049 , 0.278313 , 0.32379 , 0.520383 , 0.426532 , 0.269254 , 0.559473 , 0.567638 , 0.449882 , 0.463532 , 0.270767 , 0.323818 , 0.391963 , 0.38086 , 0.349178 , 0.390289 , 0.401017 , 0.275755 , 0.376194 
 884 , 0.287194 , 0.278402 , 0.323879 , 0.520676 , 0.4267 , 0.269302 , 0.559512 , 0.567858 , 0.450079 , 0.463599 , 0.271053 , 0.323966 , 0.392022 , 0.380846 , 0.349184 , 0.390456 , 0.401244 , 0.275873 , 0.376455 
 885 , 0.287269 , 0.278425 , 0.323954 , 0.520664 , 0.42681 , 0.26929 , 0.559552 , 0.567786 , 0.450124 , 0.463687 , 0.271231 , 0.324018 , 0.39199 , 0.380682 , 0.34907 , 0.390404 , 0.401485 , 0.27585 , 0.376533 
 886 , 0.28735 , 0.278448 , 0.324033 , 0.52065 , 0.426924 , 0.269277 , 0.559585 , 0.567714 , 0.450173 , 0.463781 , 0.271408 , 0.324079 , 0.391953 , 0.380512 , 0.348948 , 0.390346 , 0.401735 , 0.275828 , 0.376611 
 887 , 0.287191 , 0.278608 , 0.324065 , 0.520436 , 0.426776 , 0.269211 , 0.559434 , 0.567606 , 0.450071 , 0.463692 , 0.271452 , 0.32413 , 0.391867 , 0.380387 , 0.348891 , 0.390148 , 0.401616 , 0.27574 , 0.376497 
 888 , 0.286933 , 0.278858 , 0.324099 , 0.52038 , 0.426562 , 0.269277 , 0.559488 , 0.56808 , 0.449821 , 0.463487 , 0.271572 , 0.324452 , 0.391803 , 0.380474 , 0.34897 , 0.390197 , 0.401538 , 0.275768 , 0.37659 
 889 , 0.286659 , 0.279125 , 0.324135 , 0.520356 , 0.426331 , 0.269373 , 0.55959 , 0.568682 , 0.449535 , 0.463264 , 0.271721 , 0.324831 , 0.391741 , 0.380596 , 0.349073 , 0.390283 , 0.401469 , 0.275827 , 0.376726 
 890 , 0.286441 , 0.279146 , 0.324097 , 0.520346 , 0.426124 , 0.26937 , 0.559652 , 0.569137 , 0.449416 , 0.462884 , 0.271804 , 0.32507 , 0.391692 , 0.380675 , 0.349193 , 0.390332 , 0.401385 , 0.275805 , 0.376906 
 891 , 0.286383 , 0.27894 , 0.324082 , 0.520366 , 0.42613 , 0.269163 , 0.559539 , 0.568993 , 0.449414 , 0.462528 , 0.271807 , 0.325073 , 0.391678 , 0.3806 , 0.349282 , 0.390246 , 0.40127 , 0.275633 , 0.377108 
 892 , 0.286401 , 0.278743 , 0.324158 , 0.520392 , 0.426313 , 0.268871 , 0.559292 , 0.568476 , 0.449383 , 0.462306 , 0.271809 , 0.325007 , 0.391673 , 0.380438 , 0.349345 , 0.390082 , 0.401144 , 0.275392 , 0.377291 
