 310 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000137 , 0 , 0 , 0 
 311 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000016 , 0 , 0 , 0 
 312 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 313 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 314 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 315 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 316 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 755 , 0.228036 , 0.205975 , 0.218608 , 0.183237 , 0.197012 , 0.225468 , 0.227209 , 0.190006 , 0.284549 , 0.213002 , 0.236745 , 0.223717 , 0.223565 , 0.171474 , 0.265893 , 0.274878 , 0.241042 , 0.241605 , 0.243681 , 0.27051 , 0.197428 , 0.217338 , 0.240156 , 0.201953 , 0.258179 , 0.23608 , 0.171545 , 0.206904 , 0.146429 , 0.224722 , 0.263207 , 0.263104 , 0.224182 , 0.18893 , 0.232534 
 756 , 0.227915 , 0.206281 , 0.218752 , 0.183536 , 0.197232 , 0.225478 , 0.227639 , 0.190425 , 0.2847 , 0.213342 , 0.237197 , 0.224075 , 0.223929 , 0.171828 , 0.265882 , 0.27505 , 0.241388 , 0.241518 , 0.243776 , 0.270766 , 0.197768 , 0.217577 , 0.240327 , 0.202241 , 0.258149 , 0.236184 , 0.171709 , 0.207071 , 0.146728 , 0.225056 , 0.262817 , 0.263223 , 0.224677 , 0.189255 , 0.232827 
 757 , 0.227815 , 0.206597 , 0.21893 , 0.183866 , 0.197473 , 0.225506 , 0.228108 , 0.190887 , 0.284872 , 0.21372 , 0.237703 , 0.224481 , 0.224324 , 0.172227 , 0.265882 , 0.275238 , 0.241774 , 0.241433 , 0.243888 , 0.271064 , 0.198151 , 0.217851 , 0.240517 , 0.202574 , 0.258113 , 0.236299 , 0.171875 , 0.207264 , 0.147046 , 0.225435 , 0.26238 , 0.263355 , 0.22524 , 0.189618 , 0.233149 
 758 , 0.228161 , 0.206771 , 0.219331 , 0.184254 , 0.197677 , 0.225748 , 0.228533 , 0.191346 , 0.285065 , 0.214074 , 0.23827 , 0.224966 , 0.224604 , 0.172741 , 0.266002 , 0.275371 , 0.2422 , 0.241363 , 0.244029 , 0.271523 , 0.198643 , 0.218181 , 0.240661 , 0.20308 , 0.257997 , 0.236397 , 0.171878 , 0.207457 , 0.147288 , 0.225878 , 0.261884 , 0.26347 , 0.226072 , 0.19004 , 0.233461 
 759 , 0.228444 , 0.207006 , 0.219677 , 0.184571 , 0.197767 , 0.225899 , 0.228807 , 0.1918 , 0.285141 , 0.214343 , 0.238744 , 0.225368 , 0.224784 , 0.173253 , 0.266047 , 0.275426 , 0.242513 , 0.241137 , 0.244045 , 0.271944 , 0.199127 , 0.218426 , 0.24072 , 0.203534 , 0.257789 , 0.236421 , 0.171812 , 0.207601 , 0.147455 , 0.226284 , 0.261211 , 0.26354 , 0.226896 , 0.190435 , 0.233697 
 760 , 0.228745 , 0.207257 , 0.22005 , 0.18491 , 0.197861 , 0.22605 , 0.229104 , 0.192296 , 0.285205 , 0.214632 , 0.239261 , 0.225805 , 0.224968 , 0.173802 , 0.266086 , 0.275483 , 0.242848 , 0.240881 , 0.24406 , 0.272396 , 0.199649 , 0.218686 , 0.240783 , 0.204024 , 0.257554 , 0.23643 , 0.171732 , 0.207746 , 0.147635 , 0.226724 , 0.260467 , 0.263614 , 0.227789 , 0.190867 , 0.233952 
 761 , 0.23045 , 0.208964 , 0.221681 , 0.18652 , 0.199328 , 0.227559 , 0.230588 , 0.193852 , 0.287125 , 0.216137 , 0.240922 , 0.227464 , 0.226513 , 0.174928 , 0.267684 , 0.277214 , 0.244373 , 0.242206 , 0.245526 , 0.274064 , 0.201098 , 0.220122 , 0.242396 , 0.205301 , 0.259195 , 0.237925 , 0.172819 , 0.209212 , 0.148684 , 0.22823 , 0.261785 , 0.265231 , 0.22934 , 0.192229 , 0.235393 
 762 , 0.231276 , 0.20986 , 0.222506 , 0.187553 , 0.20022 , 0.228208 , 0.231249 , 0.194699 , 0.288143 , 0.216964 , 0.241734 , 0.228409 , 0.227411 , 0.175375 , 0.268443 , 0.27819 , 0.245275 , 0.243061 , 0.246401 , 0.275047 , 0.201839 , 0.220919 , 0.243396 , 0.205842 , 0.260262 , 0.23873 , 0.173511 , 0.210068 , 0.149346 , 0.229089 , 0.262709 , 0.26625 , 0.230108 , 0.193085 , 0.236256 
 763 , 0.232105 , 0.210751 , 0.223334 , 0.188587 , 0.201117 , 0.228852 , 0.231913 , 0.195545 , 0.289159 , 0.217795 , 0.24255 , 0.229354 , 0.228314 , 0.175823 , 0.269203 , 0.279168 , 0.246181 , 0.243915 , 0.247274 , 0.276033 , 0.202583 , 0.221713 , 0.2444 , 0.206379 , 0.261333 , 0.239537 , 0.174203 , 0.210922 , 0.150002 , 0.229951 , 0.263636 , 0.267267 , 0.230873 , 0.193941 , 0.237111 
 764 , 0.233477 , 0.212118 , 0.2247 , 0.189834 , 0.202384 , 0.230206 , 0.233155 , 0.196672 , 0.29086 , 0.218951 , 0.243898 , 0.230592 , 0.229477 , 0.176639 , 0.270584 , 0.280809 , 0.247502 , 0.245473 , 0.248686 , 0.277496 , 0.203653 , 0.223004 , 0.245927 , 0.207145 , 0.263122 , 0.240923 , 0.17526 , 0.212245 , 0.150952 , 0.23112 , 0.265416 , 0.268861 , 0.231813 , 0.195124 , 0.238413 
 765 , 0.234777 , 0.213386 , 0.225987 , 0.190687 , 0.203325 , 0.231612 , 0.234409 , 0.197452 , 0.292473 , 0.219726 , 0.245165 , 0.231402 , 0.230256 , 0.177376 , 0.271949 , 0.282568 , 0.248582 , 0.247215 , 0.25017 , 0.278804 , 0.204528 , 0.224221 , 0.247394 , 0.207646 , 0.264978 , 0.242379 , 0.176246 , 0.21356 , 0.151817 , 0.231933 , 0.267518 , 0.270377 , 0.232327 , 0.196138 , 0.239656 
 766 , 0.235732 , 0.214339 , 0.226939 , 0.191265 , 0.203938 , 0.232643 , 0.235337 , 0.197939 , 0.293658 , 0.220186 , 0.246091 , 0.231894 , 0.230734 , 0.17789 , 0.272956 , 0.283969 , 0.249333 , 0.248606 , 0.251357 , 0.279767 , 0.20514 , 0.225115 , 0.248521 , 0.207934 , 0.266435 , 0.243518 , 0.176989 , 0.214592 , 0.15248 , 0.232448 , 0.269234 , 0.271527 , 0.232585 , 0.196884 , 0.240608 
 767 , 0.236627 , 0.215222 , 0.227818 , 0.191812 , 0.204487 , 0.233592 , 0.236188 , 0.19839 , 0.294774 , 0.220652 , 0.246923 , 0.232386 , 0.231212 , 0.178369 , 0.273897 , 0.285277 , 0.250038 , 0.249916 , 0.252475 , 0.280687 , 0.205714 , 0.225951 , 0.249583 , 0.208225 , 0.267784 , 0.244586 , 0.177682 , 0.21556 , 0.153088 , 0.232942 , 0.270841 , 0.272591 , 0.232846 , 0.197597 , 0.241498 
 768 , 0.237441 , 0.215876 , 0.228521 , 0.192331 , 0.204842 , 0.234349 , 0.236734 , 0.198722 , 0.295705 , 0.221359 , 0.247386 , 0.233084 , 0.231831 , 0.178788 , 0.274709 , 0.286376 , 0.250691 , 0.251121 , 0.253464 , 0.281611 , 0.206181 , 0.226704 , 0.25051 , 0.208657 , 0.268855 , 0.245537 , 0.178268 , 0.216402 , 0.153484 , 0.233446 , 0.272239 , 0.273424 , 0.23318 , 0.198318 , 0.242217 
 769 , 0.23818 , 0.216415 , 0.229147 , 0.192808 , 0.205168 , 0.235146 , 0.237132 , 0.198998 , 0.296488 , 0.22202 , 0.247799 , 0.233725 , 0.232384 , 0.17916 , 0.275457 , 0.287343 , 0.251323 , 0.252228 , 0.254325 , 0.282505 , 0.206615 , 0.227433 , 0.251323 , 0.209016 , 0.269836 , 0.246367 , 0.178782 , 0.217107 , 0.153812 , 0.233927 , 0.273477 , 0.274211 , 0.233438 , 0.199009 , 0.242801 
 770 , 0.238879 , 0.21693 , 0.229744 , 0.193263 , 0.20548 , 0.235904 , 0.237509 , 0.199262 , 0.297235 , 0.222652 , 0.24819 , 0.234336 , 0.232907 , 0.179515 , 0.276171 , 0.288266 , 0.251928 , 0.253283 , 0.255144 , 0.283354 , 0.207032 , 0.228123 , 0.252094 , 0.209368 , 0.270774 , 0.247156 , 0.179275 , 0.217778 , 0.154121 , 0.234384 , 0.274651 , 0.274966 , 0.23368 , 0.199668 , 0.243364 
 771 , 0.238966 , 0.217074 , 0.229825 , 0.193298 , 0.20559 , 0.236122 , 0.237622 , 0.199272 , 0.297348 , 0.222794 , 0.248426 , 0.23453 , 0.233063 , 0.179554 , 0.276459 , 0.2886 , 0.252187 , 0.253746 , 0.255452 , 0.283685 , 0.207199 , 0.228416 , 0.252365 , 0.209481 , 0.271122 , 0.247454 , 0.179365 , 0.218002 , 0.154148 , 0.234563 , 0.275132 , 0.275229 , 0.233786 , 0.199978 , 0.243564 
 772 , 0.239321 , 0.217525 , 0.230035 , 0.193442 , 0.205989 , 0.236482 , 0.238185 , 0.199569 , 0.297775 , 0.223145 , 0.24897 , 0.234967 , 0.233453 , 0.179742 , 0.276996 , 0.289127 , 0.252647 , 0.25434 , 0.255914 , 0.28413 , 0.20752 , 0.228829 , 0.252864 , 0.209759 , 0.27168 , 0.247975 , 0.179629 , 0.218477 , 0.154334 , 0.234957 , 0.275871 , 0.275655 , 0.23421 , 0.200424 , 0.244037 
 773 , 0.239672 , 0.217963 , 0.23024 , 0.193577 , 0.206385 , 0.236837 , 0.238739 , 0.199859 , 0.2982 , 0.223492 , 0.249509 , 0.2354 , 0.233834 , 0.179928 , 0.277522 , 0.289647 , 0.253098 , 0.25493 , 0.256372 , 0.284568 , 0.207838 , 0.229237 , 0.253358 , 0.210038 , 0.272232 , 0.248485 , 0.179885 , 0.21895 , 0.154512 , 0.235341 , 0.276595 , 0.276069 , 0.234625 , 0.200862 , 0.244501 
 774 , 0.239957 , 0.218219 , 0.230389 , 0.193677 , 0.206649 , 0.237109 , 0.239139 , 0.200054 , 0.29845 , 0.223679 , 0.24989 , 0.235696 , 0.234022 , 0.180111 , 0.277852 , 0.290006 , 0.253409 , 0.255323 , 0.256671 , 0.284884 , 0.208089 , 0.229538 , 0.253703 , 0.210189 , 0.272599 , 0.248832 , 0.180111 , 0.219304 , 0.154669 , 0.235626 , 0.277056 , 0.276363 , 0.234949 , 0.201183 , 0.244844 
 775 , 0.240312 , 0.218422 , 0.230792 , 0.193985 , 0.206913 , 0.23748 , 0.23948 , 0.20029 , 0.298724 , 0.223867 , 0.250304 , 0.236056 , 0.234193 , 0.180433 , 0.27817 , 0.290435 , 0.253722 , 0.255722 , 0.257025 , 0.285253 , 0.208452 , 0.229959 , 0.254117 , 0.210414 , 0.272977 , 0.249192 , 0.180405 , 0.219677 , 0.154922 , 0.235963 , 0.277371 , 0.276724 , 0.235311 , 0.201545 , 0.245127 
 776 , 0.240721 , 0.218681 , 0.231303 , 0.194381 , 0.207234 , 0.237916 , 0.239865 , 0.200582 , 0.299073 , 0.224125 , 0.250785 , 0.236484 , 0.234432 , 0.180809 , 0.27856 , 0.290946 , 0.254089 , 0.256191 , 0.257448 , 0.285694 , 0.208874 , 0.230458 , 0.254611 , 0.210702 , 0.273423 , 0.249617 , 0.180744 , 0.220097 , 0.155219 , 0.236358 , 0.277731 , 0.27716 , 0.235727 , 0.201965 , 0.245435 
 777 , 0.24111 , 0.218956 , 0.231812 , 0.194804 , 0.207562 , 0.238321 , 0.240224 , 0.200889 , 0.299414 , 0.224396 , 0.25126 , 0.236912 , 0.234701 , 0.181156 , 0.278932 , 0.291459 , 0.254451 , 0.256662 , 0.257884 , 0.286133 , 0.20929 , 0.230949 , 0.255105 , 0.210984 , 0.27386 , 0.25005 , 0.181084 , 0.220513 , 0.155519 , 0.236758 , 0.27809 , 0.27759 , 0.236142 , 0.202391 , 0.245742 
 778 , 0.241451 , 0.219333 , 0.232265 , 0.19542 , 0.207959 , 0.238601 , 0.240479 , 0.201325 , 0.299756 , 0.22478 , 0.251737 , 0.237369 , 0.235187 , 0.181351 , 0.279196 , 0.292039 , 0.254847 , 0.257167 , 0.258398 , 0.286664 , 0.209744 , 0.231425 , 0.255592 , 0.211257 , 0.274263 , 0.250521 , 0.181516 , 0.220935 , 0.155852 , 0.237198 , 0.278467 , 0.278008 , 0.236579 , 0.202883 , 0.24608 
 779 , 0.24187 , 0.219782 , 0.232718 , 0.196079 , 0.208406 , 0.238967 , 0.240809 , 0.201814 , 0.300249 , 0.225191 , 0.252273 , 0.237905 , 0.235737 , 0.181595 , 0.27951 , 0.292689 , 0.25532 , 0.257731 , 0.258943 , 0.287291 , 0.21027 , 0.231943 , 0.256078 , 0.211575 , 0.274704 , 0.251034 , 0.182015 , 0.221425 , 0.156216 , 0.237684 , 0.278913 , 0.278515 , 0.237081 , 0.203401 , 0.246538 
 780 , 0.242294 , 0.220235 , 0.233175 , 0.196742 , 0.208851 , 0.239343 , 0.241142 , 0.202312 , 0.300747 , 0.225606 , 0.252814 , 0.238446 , 0.236298 , 0.181848 , 0.279834 , 0.29335 , 0.255793 , 0.258301 , 0.259503 , 0.287924 , 0.210806 , 0.232466 , 0.256574 , 0.211897 , 0.27515 , 0.251552 , 0.182523 , 0.221918 , 0.156583 , 0.23818 , 0.279363 , 0.279031 , 0.237593 , 0.203929 , 0.247006 
 781 , 0.242626 , 0.220692 , 0.233506 , 0.197048 , 0.209078 , 0.239793 , 0.241487 , 0.202663 , 0.301268 , 0.225808 , 0.253318 , 0.238771 , 0.236611 , 0.182229 , 0.280051 , 0.293803 , 0.25619 , 0.2587 , 0.259866 , 0.288382 , 0.211133 , 0.232834 , 0.256995 , 0.212128 , 0.275485 , 0.251946 , 0.182829 , 0.222336 , 0.156813 , 0.238571 , 0.279673 , 0.279467 , 0.237972 , 0.204335 , 0.247403 
 782 , 0.243151 , 0.221308 , 0.234027 , 0.197326 , 0.209422 , 0.240417 , 0.242017 , 0.203132 , 0.301951 , 0.226114 , 0.253969 , 0.239117 , 0.236922 , 0.182695 , 0.280386 , 0.294383 , 0.256698 , 0.259176 , 0.260382 , 0.28892 , 0.211467 , 0.233332 , 0.257592 , 0.212467 , 0.276024 , 0.252519 , 0.183167 , 0.222836 , 0.15714 , 0.239139 , 0.28008 , 0.279974 , 0.238389 , 0.204816 , 0.247868 
 783 , 0.243677 , 0.221925 , 0.234555 , 0.19761 , 0.209773 , 0.241054 , 0.24256 , 0.203603 , 0.302641 , 0.226428 , 0.254629 , 0.239475 , 0.23724 , 0.183168 , 0.280728 , 0.294976 , 0.257213 , 0.259654 , 0.260905 , 0.289461 , 0.211802 , 0.233844 , 0.258203 , 0.212808 , 0.276575 , 0.253105 , 0.183507 , 0.223354 , 0.157469 , 0.239719 , 0.280494 , 0.280494 , 0.238813 , 0.205304 , 0.248341 
 784 , 0.244204 , 0.222453 , 0.234896 , 0.197913 , 0.210088 , 0.241587 , 0.243085 , 0.204009 , 0.303288 , 0.226873 , 0.255143 , 0.239889 , 0.237646 , 0.183616 , 0.281042 , 0.295555 , 0.257688 , 0.260109 , 0.261434 , 0.290022 , 0.212159 , 0.234406 , 0.258779 , 0.213172 , 0.277128 , 0.253718 , 0.183845 , 0.223845 , 0.157846 , 0.240251 , 0.280925 , 0.280969 , 0.239205 , 0.205779 , 0.24883 
 785 , 0.24473 , 0.222905 , 0.235029 , 0.198289 , 0.210424 , 0.241994 , 0.243621 , 0.20434 , 0.303913 , 0.22753 , 0.255556 , 0.240401 , 0.238289 , 0.184081 , 0.281448 , 0.296096 , 0.258169 , 0.260587 , 0.261969 , 0.290591 , 0.212581 , 0.235013 , 0.259367 , 0.213567 , 0.277609 , 0.254302 , 0.184181 , 0.224326 , 0.158233 , 0.240763 , 0.281414 , 0.281431 , 0.239626 , 0.20624 , 0.249405 
 786 , 0.245258 , 0.223376 , 0.235158 , 0.198691 , 0.210791 , 0.24241 , 0.244176 , 0.204666 , 0.30456 , 0.22823 , 0.255998 , 0.240938 , 0.238999 , 0.184573 , 0.281904 , 0.296634 , 0.258673 , 0.261086 , 0.262513 , 0.291172 , 0.21302 , 0.235632 , 0.259972 , 0.213968 , 0.27808 , 0.254878 , 0.184523 , 0.224819 , 0.158617 , 0.241295 , 0.28192 , 0.281909 , 0.24008 , 0.206711 , 0.250012 
 787 , 0.24576 , 0.223848 , 0.235429 , 0.199136 , 0.211208 , 0.242811 , 0.244734 , 0.205002 , 0.305175 , 0.228888 , 0.256477 , 0.241489 , 0.239672 , 0.185047 , 0.282382 , 0.297174 , 0.259198 , 0.261607 , 0.263056 , 0.291777 , 0.213466 , 0.236243 , 0.260597 , 0.214364 , 0.278562 , 0.255451 , 0.184879 , 0.22532 , 0.159002 , 0.241846 , 0.282421 , 0.282393 , 0.240536 , 0.207193 , 0.250611 
 788 , 0.246055 , 0.224279 , 0.236235 , 0.199667 , 0.211736 , 0.243132 , 0.245207 , 0.205353 , 0.305555 , 0.229267 , 0.257069 , 0.24201 , 0.240108 , 0.185362 , 0.282852 , 0.297666 , 0.259764 , 0.262119 , 0.263519 , 0.292443 , 0.213867 , 0.236721 , 0.26117 , 0.214676 , 0.279108 , 0.255959 , 0.185267 , 0.225819 , 0.15935 , 0.242384 , 0.282835 , 0.282835 , 0.24095 , 0.207735 , 0.251055 
 789 , 0.246323 , 0.224699 , 0.237027 , 0.200178 , 0.21221 , 0.243453 , 0.245642 , 0.205694 , 0.305861 , 0.229585 , 0.257595 , 0.242498 , 0.2405 , 0.185673 , 0.283216 , 0.298151 , 0.260342 , 0.262575 , 0.263938 , 0.293121 , 0.214259 , 0.237166 , 0.261688 , 0.214968 , 0.279693 , 0.256451 , 0.185668 , 0.226307 , 0.159689 , 0.242828 , 0.283261 , 0.283227 , 0.241315 , 0.208307 , 0.25142 
 790 , 0.246589 , 0.225135 , 0.237845 , 0.200698 , 0.212693 , 0.243784 , 0.24608 , 0.206044 , 0.306173 , 0.229912 , 0.258131 , 0.242996 , 0.240895 , 0.185982 , 0.28359 , 0.298647 , 0.260936 , 0.263047 , 0.26436 , 0.293814 , 0.214659 , 0.237616 , 0.262215 , 0.215268 , 0.2803 , 0.256958 , 0.186077 , 0.226805 , 0.160036 , 0.243287 , 0.283697 , 0.28363 , 0.241683 , 0.208888 , 0.251795 
 791 , 0.247131 , 0.225728 , 0.238531 , 0.201191 , 0.213077 , 0.244353 , 0.246533 , 0.206539 , 0.306805 , 0.23026 , 0.258782 , 0.243582 , 0.24128 , 0.186473 , 0.284028 , 0.299295 , 0.26157 , 0.263548 , 0.264923 , 0.294416 , 0.2151 , 0.238212 , 0.26285 , 0.215642 , 0.280955 , 0.257401 , 0.186556 , 0.227427 , 0.160404 , 0.243778 , 0.284229 , 0.284207 , 0.242129 , 0.209484 , 0.252322 
 792 , 0.24775 , 0.226349 , 0.23925 , 0.201693 , 0.213492 , 0.24492 , 0.247062 , 0.207072 , 0.307564 , 0.230627 , 0.259527 , 0.244255 , 0.241598 , 0.186941 , 0.284479 , 0.299964 , 0.262105 , 0.264096 , 0.265539 , 0.294909 , 0.215573 , 0.238819 , 0.263537 , 0.216025 , 0.281588 , 0.257844 , 0.186997 , 0.228093 , 0.160797 , 0.244344 , 0.28472 , 0.284843 , 0.242594 , 0.210025 , 0.252962 
 793 , 0.248378 , 0.226977 , 0.239978 , 0.202202 , 0.213921 , 0.245501 , 0.247605 , 0.207619 , 0.308332 , 0.230995 , 0.260281 , 0.244947 , 0.241925 , 0.187411 , 0.284939 , 0.300648 , 0.26266 , 0.264652 , 0.266157 , 0.295415 , 0.216059 , 0.23944 , 0.264238 , 0.216417 , 0.282236 , 0.258295 , 0.187439 , 0.228774 , 0.161192 , 0.244919 , 0.285219 , 0.285498 , 0.243072 , 0.21058 , 0.253616 
 794 , 0.249003 , 0.227512 , 0.24065 , 0.202824 , 0.214395 , 0.246019 , 0.248219 , 0.20817 , 0.308958 , 0.231442 , 0.260994 , 0.245633 , 0.242369 , 0.187737 , 0.285346 , 0.301227 , 0.263177 , 0.265215 , 0.266749 , 0.295988 , 0.216556 , 0.239973 , 0.264918 , 0.216775 , 0.282871 , 0.258833 , 0.187861 , 0.229359 , 0.161645 , 0.245437 , 0.285721 , 0.286101 , 0.243534 , 0.211149 , 0.254209 
 795 , 0.249521 , 0.227887 , 0.241153 , 0.203523 , 0.214777 , 0.246477 , 0.248747 , 0.20864 , 0.309407 , 0.231894 , 0.26156 , 0.246214 , 0.242896 , 0.187931 , 0.285671 , 0.301656 , 0.263656 , 0.265752 , 0.267237 , 0.296679 , 0.217008 , 0.24043 , 0.265556 , 0.21707 , 0.283418 , 0.259396 , 0.188245 , 0.229865 , 0.162104 , 0.245839 , 0.286192 , 0.286579 , 0.244056 , 0.211717 , 0.254627 
 796 , 0.250023 , 0.228243 , 0.241637 , 0.204229 , 0.21513 , 0.246936 , 0.249243 , 0.209095 , 0.309851 , 0.232341 , 0.262115 , 0.246773 , 0.243427 , 0.188118 , 0.285989 , 0.302071 , 0.264141 , 0.266297 , 0.267717 , 0.297401 , 0.21746 , 0.240896 , 0.266212 , 0.217364 , 0.283962 , 0.259959 , 0.18864 , 0.230387 , 0.162571 , 0.246228 , 0.286668 , 0.287049 , 0.244612 , 0.212295 , 0.255025 
 797 , 0.250498 , 0.228647 , 0.24212 , 0.20484 , 0.215467 , 0.247394 , 0.249711 , 0.209518 , 0.310361 , 0.23273 , 0.262655 , 0.247259 , 0.243936 , 0.188325 , 0.286311 , 0.302505 , 0.264601 , 0.266833 , 0.26816 , 0.298086 , 0.217885 , 0.24135 , 0.266816 , 0.21766 , 0.284472 , 0.260524 , 0.189022 , 0.230919 , 0.162977 , 0.24663 , 0.28716 , 0.287492 , 0.245123 , 0.21283 , 0.255435 
 798 , 0.25089 , 0.229222 , 0.242591 , 0.205102 , 0.215762 , 0.247803 , 0.250107 , 0.209846 , 0.311011 , 0.232895 , 0.263139 , 0.247493 , 0.244321 , 0.188583 , 0.286604 , 0.302977 , 0.264908 , 0.267325 , 0.268536 , 0.298588 , 0.218207 , 0.241752 , 0.267223 , 0.217948 , 0.284886 , 0.261088 , 0.189344 , 0.231402 , 0.163151 , 0.247048 , 0.287692 , 0.287878 , 0.245374 , 0.213187 , 0.255859 
 799 , 0.2513 , 0.229834 , 0.243087 , 0.205342 , 0.216095 , 0.248196 , 0.250516 , 0.210224 , 0.311625 , 0.233046 , 0.26364 , 0.247733 , 0.244696 , 0.188865 , 0.286896 , 0.303457 , 0.265186 , 0.267817 , 0.268991 , 0.299049 , 0.218539 , 0.242179 , 0.267602 , 0.218228 , 0.285321 , 0.261664 , 0.189666 , 0.231815 , 0.163289 , 0.247451 , 0.288245 , 0.288307 , 0.245515 , 0.213538 , 0.256307 
 800 , 0.251726 , 0.230456 , 0.243599 , 0.205583 , 0.216436 , 0.248599 , 0.250935 , 0.210605 , 0.312257 , 0.233193 , 0.264146 , 0.247982 , 0.245075 , 0.189154 , 0.287192 , 0.303944 , 0.265475 , 0.268325 , 0.269451 , 0.299521 , 0.218874 , 0.242621 , 0.267986 , 0.218512 , 0.285761 , 0.262257 , 0.189997 , 0.232237 , 0.163433 , 0.247869 , 0.288815 , 0.288742 , 0.245652 , 0.213902 , 0.256765 
 801 , 0.252216 , 0.231043 , 0.244051 , 0.205935 , 0.216607 , 0.248979 , 0.251349 , 0.210919 , 0.312747 , 0.233725 , 0.264453 , 0.248457 , 0.245469 , 0.189627 , 0.287412 , 0.30452 , 0.265944 , 0.268881 , 0.269965 , 0.300023 , 0.219243 , 0.243138 , 0.268632 , 0.218778 , 0.286289 , 0.262678 , 0.190387 , 0.232682 , 0.16368 , 0.248202 , 0.289368 , 0.289249 , 0.24603 , 0.214367 , 0.257235 
 802 , 0.252734 , 0.231553 , 0.244491 , 0.206329 , 0.216841 , 0.249363 , 0.251853 , 0.211173 , 0.313266 , 0.234435 , 0.264837 , 0.248926 , 0.245918 , 0.190133 , 0.287719 , 0.305114 , 0.266543 , 0.269442 , 0.27042 , 0.300595 , 0.219609 , 0.243553 , 0.269345 , 0.219024 , 0.286872 , 0.263081 , 0.190776 , 0.233196 , 0.164074 , 0.248573 , 0.289856 , 0.289737 , 0.246572 , 0.214828 , 0.25772 
 803 , 0.253268 , 0.232071 , 0.244941 , 0.206731 , 0.217081 , 0.249763 , 0.252367 , 0.211433 , 0.313798 , 0.23516 , 0.265237 , 0.249404 , 0.246377 , 0.190646 , 0.288036 , 0.305727 , 0.267152 , 0.270013 , 0.270891 , 0.301179 , 0.219982 , 0.243978 , 0.27007 , 0.219281 , 0.287471 , 0.263499 , 0.191176 , 0.233718 , 0.164474 , 0.248959 , 0.29035 , 0.290236 , 0.247124 , 0.215309 , 0.258215 
 804 , 0.253584 , 0.232475 , 0.245234 , 0.207182 , 0.217382 , 0.250076 , 0.252909 , 0.211807 , 0.314165 , 0.235658 , 0.265713 , 0.249893 , 0.246756 , 0.19103 , 0.288454 , 0.306197 , 0.267631 , 0.270475 , 0.271334 , 0.301721 , 0.220415 , 0.244341 , 0.270641 , 0.2195 , 0.287978 , 0.263916 , 0.191528 , 0.234175 , 0.164992 , 0.249366 , 0.290703 , 0.290703 , 0.247529 , 0.215802 , 0.25873 
 805 , 0.253902 , 0.232974 , 0.245499 , 0.207749 , 0.217691 , 0.250519 , 0.253586 , 0.212407 , 0.314562 , 0.236017 , 0.266301 , 0.250599 , 0.247182 , 0.191364 , 0.289004 , 0.306716 , 0.268105 , 0.271011 , 0.271867 , 0.302254 , 0.221005 , 0.244839 , 0.271154 , 0.21985 , 0.288516 , 0.264458 , 0.191984 , 0.234719 , 0.165548 , 0.249887 , 0.291141 , 0.291325 , 0.247986 , 0.216399 , 0.259375 
 806 , 0.254272 , 0.233528 , 0.245798 , 0.20836 , 0.217998 , 0.251017 , 0.254313 , 0.213067 , 0.315 , 0.236397 , 0.266922 , 0.251369 , 0.247648 , 0.191712 , 0.28959 , 0.307293 , 0.268605 , 0.2716 , 0.272441 , 0.302805 , 0.221638 , 0.245401 , 0.271686 , 0.220256 , 0.289095 , 0.265039 , 0.192478 , 0.235303 , 0.166112 , 0.250447 , 0.29163 , 0.292004 , 0.248494 , 0.21703 , 0.260073 
