MAY26LOF00011.spu,MAY26LOF00010.spu,MAY26LOF00009.spu,
Wavelength,MAY26LOF00012.spu,MAY26LOF00013.spu,MAY26LOF00014.spu,MAY26LOF00015.spu,MAY26LOF00016.spu,MAY26LOF00017.spu,MAY26LOF00018.spu,MAY26LOF00019.spu,MAY26LOF00020.spu,MAY26LOF00021.spu,MAY26LOF00022.spu,MAY26LOF00023.spu,MAY26LOF00024.spu,MAY26LOF00025.spu,MAY26LOF00026.spu,MAY26LOF00027.spu
  (nm),5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 
  time  ,52:33 PM,52:47 PM,52:55 PM,53:05 PM,53:12 PM,54:49 PM,54:59 PM,55:10 PM,55:16 PM,55:21 PM,55:53 PM,56:13 PM,56:19 PM,56:26 PM,56:32 PM,58:05 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,
 990 , 0.385688 , 0.454826 , 0.446072 , 0.458901 , 0.376107 , 0.345332 , 0.380051 , 0.292362 , 0.314383 , 0.344686 , 0.380155 , 0.425453 , 0.356065 , 0.332905 , 0.382584 , 0.321339 
 991 , 0.385619 , 0.456128 , 0.445606 , 0.458577 , 0.376902 , 0.344428 , 0.379067 , 0.291587 , 0.314846 , 0.34294 , 0.379607 , 0.424526 , 0.356133 , 0.334196 , 0.381869 , 0.320809 
 992 , 0.385697 , 0.45731 , 0.445115 , 0.458241 , 0.377714 , 0.343706 , 0.378486 , 0.290858 , 0.315297 , 0.341617 , 0.379134 , 0.423468 , 0.355867 , 0.335248 , 0.381678 , 0.320378 
 993 , 0.386232 , 0.458163 , 0.444709 , 0.457971 , 0.37855 , 0.343712 , 0.37921 , 0.290451 , 0.31571 , 0.341753 , 0.379003 , 0.422225 , 0.354637 , 0.335521 , 0.383092 , 0.320307 
 994 , 0.386464 , 0.460406 , 0.445741 , 0.458335 , 0.379364 , 0.344986 , 0.37981 , 0.291628 , 0.316643 , 0.342153 , 0.379536 , 0.422804 , 0.353978 , 0.336041 , 0.38407 , 0.320628 
 995 , 0.386703 , 0.462749 , 0.446824 , 0.458716 , 0.380213 , 0.346315 , 0.380425 , 0.292857 , 0.317607 , 0.342563 , 0.38009 , 0.423415 , 0.353299 , 0.336579 , 0.385067 , 0.320962 
 996 , 0.387117 , 0.46482 , 0.447614 , 0.459678 , 0.380072 , 0.347509 , 0.381879 , 0.29431 , 0.320102 , 0.343346 , 0.380948 , 0.425883 , 0.354294 , 0.335164 , 0.384515 , 0.321574 
 997 , 0.387287 , 0.464682 , 0.44798 , 0.46013 , 0.379785 , 0.348368 , 0.383461 , 0.295608 , 0.322467 , 0.344843 , 0.381935 , 0.428623 , 0.355137 , 0.334267 , 0.385877 , 0.322405 
 998 , 0.387379 , 0.46384 , 0.448226 , 0.460412 , 0.379456 , 0.349132 , 0.385107 , 0.296879 , 0.324835 , 0.346607 , 0.38298 , 0.431517 , 0.355926 , 0.333539 , 0.387933 , 0.323323 
 999 , 0.386895 , 0.462367 , 0.447393 , 0.460476 , 0.379312 , 0.348193 , 0.385374 , 0.296559 , 0.324691 , 0.349179 , 0.383415 , 0.432837 , 0.35642 , 0.33398 , 0.389087 , 0.323027 
 1000 , 0.386604 , 0.461618 , 0.446275 , 0.46076 , 0.379512 , 0.346584 , 0.384649 , 0.295136 , 0.323017 , 0.351645 , 0.383634 , 0.432811 , 0.356734 , 0.334629 , 0.388792 , 0.322057 
 1001 , 0.386897 , 0.462121 , 0.445487 , 0.461462 , 0.380014 , 0.345249 , 0.383616 , 0.293398 , 0.321115 , 0.353525 , 0.384001 , 0.432195 , 0.357039 , 0.334805 , 0.387363 , 0.321039 
 1002 , 0.387693 , 0.462608 , 0.445598 , 0.462107 , 0.380825 , 0.345151 , 0.383343 , 0.292489 , 0.319345 , 0.354325 , 0.384461 , 0.431312 , 0.357914 , 0.33514 , 0.386472 , 0.320676 
 1003 , 0.389194 , 0.462571 , 0.447099 , 0.462537 , 0.381968 , 0.347034 , 0.384525 , 0.293023 , 0.317976 , 0.353334 , 0.384882 , 0.429927 , 0.359689 , 0.335655 , 0.386452 , 0.321472 
 1004 , 0.389844 , 0.460232 , 0.447459 , 0.462523 , 0.382134 , 0.347609 , 0.38612 , 0.29304 , 0.317015 , 0.35333 , 0.384494 , 0.428348 , 0.360986 , 0.335714 , 0.385735 , 0.321947 
 1005 , 0.390338 , 0.457888 , 0.447736 , 0.462494 , 0.382204 , 0.348034 , 0.387462 , 0.29299 , 0.316054 , 0.353223 , 0.384098 , 0.426876 , 0.362147 , 0.335685 , 0.384799 , 0.322245 
 1006 , 0.388529 , 0.456565 , 0.446913 , 0.462304 , 0.381019 , 0.346414 , 0.384938 , 0.292134 , 0.315708 , 0.35196 , 0.383785 , 0.427472 , 0.361049 , 0.334538 , 0.38154 , 0.320218 
 1007 , 0.387919 , 0.457645 , 0.44772 , 0.463349 , 0.381521 , 0.346551 , 0.383624 , 0.292242 , 0.315321 , 0.350029 , 0.385246 , 0.428091 , 0.361108 , 0.33438 , 0.380167 , 0.319101 
 1008 , 0.387475 , 0.459172 , 0.448834 , 0.464644 , 0.38232 , 0.346977 , 0.382423 , 0.292514 , 0.314911 , 0.347893 , 0.387069 , 0.428737 , 0.361362 , 0.334368 , 0.37903 , 0.318077 
 1009 , 0.388153 , 0.461795 , 0.450989 , 0.465447 , 0.384562 , 0.349049 , 0.383299 , 0.293284 , 0.315067 , 0.348335 , 0.389189 , 0.428931 , 0.360775 , 0.334852 , 0.380738 , 0.319721 
 1010 , 0.388273 , 0.465039 , 0.452333 , 0.464991 , 0.386165 , 0.35042 , 0.384119 , 0.293661 , 0.315626 , 0.349058 , 0.389381 , 0.430046 , 0.358939 , 0.335448 , 0.38323 , 0.321305 
 1011 , 0.387725 , 0.468613 , 0.452842 , 0.463654 , 0.387001 , 0.350916 , 0.384471 , 0.293629 , 0.316386 , 0.349463 , 0.388045 , 0.432016 , 0.356305 , 0.336032 , 0.38578 , 0.322293 
 1012 , 0.38715 , 0.471441 , 0.452926 , 0.46432 , 0.387286 , 0.351235 , 0.386002 , 0.294305 , 0.319057 , 0.350053 , 0.386912 , 0.435016 , 0.355264 , 0.33694 , 0.388754 , 0.323541 
 1013 , 0.386871 , 0.47294 , 0.452769 , 0.467396 , 0.387346 , 0.351625 , 0.388417 , 0.296227 , 0.323793 , 0.351699 , 0.386959 , 0.438758 , 0.356613 , 0.338272 , 0.392131 , 0.325481 
 1014 , 0.387449 , 0.473164 , 0.453132 , 0.471367 , 0.388368 , 0.352736 , 0.38992 , 0.299495 , 0.328818 , 0.355717 , 0.389512 , 0.441684 , 0.359849 , 0.339837 , 0.395535 , 0.328613 
 1015 , 0.387724 , 0.473119 , 0.453078 , 0.474555 , 0.389168 , 0.353074 , 0.39072 , 0.301988 , 0.332637 , 0.359647 , 0.392075 , 0.44405 , 0.362602 , 0.341303 , 0.39795 , 0.331119 
 1016 , 0.386734 , 0.471999 , 0.451327 , 0.474162 , 0.388987 , 0.350226 , 0.388587 , 0.30096 , 0.331042 , 0.362625 , 0.394312 , 0.443811 , 0.36299 , 0.342173 , 0.39602 , 0.330718 
 1017 , 0.38511 , 0.470109 , 0.44839 , 0.474483 , 0.387973 , 0.347771 , 0.386994 , 0.298124 , 0.328025 , 0.361722 , 0.394624 , 0.441636 , 0.360445 , 0.341541 , 0.392423 , 0.329543 
 1018 , 0.38338 , 0.468109 , 0.445285 , 0.474839 , 0.386883 , 0.345182 , 0.385329 , 0.2951 , 0.324819 , 0.360702 , 0.394906 , 0.439308 , 0.357724 , 0.340836 , 0.388611 , 0.328281 
 1019 , 0.385371 , 0.465241 , 0.444842 , 0.475372 , 0.387049 , 0.347652 , 0.387104 , 0.295065 , 0.321783 , 0.358363 , 0.394424 , 0.435941 , 0.35732 , 0.341561 , 0.388582 , 0.327667 
 1020 , 0.387964 , 0.464616 , 0.447809 , 0.475701 , 0.387424 , 0.35051 , 0.391064 , 0.295986 , 0.320072 , 0.358156 , 0.394316 , 0.434469 , 0.358488 , 0.343397 , 0.390524 , 0.327656 
 1021 , 0.390774 , 0.46508 , 0.452452 , 0.475911 , 0.387838 , 0.35343 , 0.396099 , 0.297279 , 0.318919 , 0.359012 , 0.394405 , 0.433887 , 0.360352 , 0.345773 , 0.393322 , 0.32791 
 1022 , 0.39202 , 0.468211 , 0.456491 , 0.47703 , 0.387265 , 0.354531 , 0.397953 , 0.298266 , 0.320633 , 0.358547 , 0.393798 , 0.43563 , 0.361789 , 0.346792 , 0.395206 , 0.328413 
 1023 , 0.392411 , 0.471678 , 0.458422 , 0.477467 , 0.386216 , 0.354096 , 0.396051 , 0.298578 , 0.323488 , 0.355769 , 0.392446 , 0.438131 , 0.362832 , 0.346376 , 0.396065 , 0.32808 
 1024 , 0.393011 , 0.472982 , 0.45751 , 0.475852 , 0.385363 , 0.353001 , 0.391264 , 0.298109 , 0.325292 , 0.350517 , 0.390555 , 0.439526 , 0.363667 , 0.344988 , 0.396204 , 0.326092 
 1025 , 0.393842 , 0.473697 , 0.456966 , 0.472531 , 0.385428 , 0.351889 , 0.386643 , 0.297229 , 0.325957 , 0.345855 , 0.388954 , 0.439912 , 0.36319 , 0.342582 , 0.395872 , 0.324383 
 1026 , 0.395133 , 0.47345 , 0.457367 , 0.466331 , 0.38725 , 0.351037 , 0.382915 , 0.295824 , 0.324426 , 0.34302 , 0.38814 , 0.438416 , 0.360141 , 0.338524 , 0.39453 , 0.323508 
 1027 , 0.396998 , 0.475707 , 0.45955 , 0.463468 , 0.388373 , 0.352401 , 0.381989 , 0.296762 , 0.324427 , 0.344051 , 0.388261 , 0.438727 , 0.35758 , 0.336779 , 0.392383 , 0.324546 
 1028 , 0.398929 , 0.478171 , 0.461824 , 0.460741 , 0.389386 , 0.353924 , 0.381195 , 0.297953 , 0.324664 , 0.345329 , 0.388409 , 0.439205 , 0.355205 , 0.335014 , 0.390221 , 0.325754 
 1029 , 0.400233 , 0.481895 , 0.463463 , 0.463314 , 0.387538 , 0.357029 , 0.383829 , 0.3026 , 0.328981 , 0.349746 , 0.388957 , 0.442337 , 0.358441 , 0.335201 , 0.389694 , 0.328655 
 1030 , 0.399166 , 0.48357 , 0.462357 , 0.464546 , 0.385706 , 0.358232 , 0.385152 , 0.305978 , 0.332428 , 0.351779 , 0.388072 , 0.444313 , 0.361764 , 0.335264 , 0.389686 , 0.330858 
 1031 , 0.397406 , 0.484756 , 0.460482 , 0.465468 , 0.383794 , 0.358951 , 0.386166 , 0.309144 , 0.335782 , 0.353239 , 0.386772 , 0.446059 , 0.365269 , 0.335283 , 0.389806 , 0.332961 
 1032 , 0.392977 , 0.483363 , 0.454653 , 0.463897 , 0.381394 , 0.355578 , 0.385051 , 0.308072 , 0.336333 , 0.355336 , 0.38545 , 0.445665 , 0.366704 , 0.33907 , 0.389698 , 0.332335 
 1033 , 0.388984 , 0.480753 , 0.448698 , 0.462157 , 0.378846 , 0.351593 , 0.382843 , 0.304775 , 0.334871 , 0.35782 , 0.38399 , 0.444438 , 0.366078 , 0.342046 , 0.389533 , 0.331152 
 1034 , 0.38619 , 0.477663 , 0.44372 , 0.460994 , 0.376247 , 0.348198 , 0.380162 , 0.300518 , 0.332233 , 0.360539 , 0.382368 , 0.443044 , 0.363977 , 0.342995 , 0.389379 , 0.330262 
 1035 , 0.386 , 0.473429 , 0.441071 , 0.460527 , 0.375803 , 0.348218 , 0.379602 , 0.296803 , 0.32916 , 0.360786 , 0.381384 , 0.440418 , 0.3631 , 0.342566 , 0.389237 , 0.329259 
 1036 , 0.389252 , 0.468912 , 0.441452 , 0.461238 , 0.377864 , 0.352189 , 0.382158 , 0.294433 , 0.326146 , 0.358567 , 0.38218 , 0.436194 , 0.364095 , 0.341595 , 0.38933 , 0.328605 
 1037 , 0.394464 , 0.468005 , 0.443249 , 0.463438 , 0.380273 , 0.356535 , 0.387732 , 0.294728 , 0.324976 , 0.357526 , 0.387133 , 0.430882 , 0.367107 , 0.344453 , 0.390275 , 0.329771 
 1038 , 0.399816 , 0.4676 , 0.444963 , 0.466017 , 0.382094 , 0.360237 , 0.392449 , 0.295182 , 0.323682 , 0.356109 , 0.391911 , 0.426381 , 0.369804 , 0.346277 , 0.390442 , 0.330554 
 1039 , 0.404555 , 0.469688 , 0.44596 , 0.469781 , 0.381007 , 0.360312 , 0.392315 , 0.296348 , 0.322098 , 0.353408 , 0.394828 , 0.426174 , 0.3705 , 0.343119 , 0.387181 , 0.329558 
 1040 , 0.402913 , 0.467593 , 0.444926 , 0.47025 , 0.380946 , 0.358906 , 0.388089 , 0.293404 , 0.319303 , 0.346651 , 0.394708 , 0.426716 , 0.372274 , 0.336334 , 0.377335 , 0.324866 
 1041 , 0.400639 , 0.464983 , 0.443635 , 0.470448 , 0.380959 , 0.357268 , 0.383258 , 0.289956 , 0.316233 , 0.339218 , 0.39427 , 0.427371 , 0.374259 , 0.328809 , 0.36656 , 0.319546 
 1042 , 0.398616 , 0.462989 , 0.446091 , 0.467383 , 0.386274 , 0.355389 , 0.376527 , 0.284985 , 0.311881 , 0.337016 , 0.39069 , 0.425483 , 0.369928 , 0.323951 , 0.359075 , 0.316947 
 1043 , 0.399268 , 0.460928 , 0.450691 , 0.46511 , 0.392483 , 0.352758 , 0.37237 , 0.282307 , 0.308888 , 0.337292 , 0.385417 , 0.424862 , 0.362125 , 0.320166 , 0.356837 , 0.314944 
 1044 , 0.401619 , 0.458699 , 0.4566 , 0.463464 , 0.399152 , 0.349592 , 0.369795 , 0.281053 , 0.306713 , 0.338802 , 0.379119 , 0.425202 , 0.352361 , 0.316751 , 0.357598 , 0.313069 
 1045 , 0.403763 , 0.457226 , 0.460195 , 0.464809 , 0.402351 , 0.348435 , 0.37253 , 0.282569 , 0.311469 , 0.34102 , 0.375031 , 0.427163 , 0.346987 , 0.31669 , 0.364983 , 0.314036 
 1046 , 0.405755 , 0.457357 , 0.461061 , 0.46687 , 0.402596 , 0.349018 , 0.377477 , 0.285542 , 0.320051 , 0.344066 , 0.372997 , 0.429603 , 0.346702 , 0.319143 , 0.374986 , 0.31671 
 1047 , 0.407754 , 0.459852 , 0.45938 , 0.466574 , 0.40133 , 0.350621 , 0.380023 , 0.287921 , 0.327512 , 0.34799 , 0.372291 , 0.430922 , 0.351304 , 0.322425 , 0.38168 , 0.319314 
 1048 , 0.406597 , 0.462919 , 0.455078 , 0.465042 , 0.398036 , 0.348798 , 0.380181 , 0.28873 , 0.331016 , 0.351213 , 0.373708 , 0.431899 , 0.355824 , 0.325765 , 0.383905 , 0.319619 
 1049 , 0.39883 , 0.466899 , 0.445486 , 0.461004 , 0.390649 , 0.339786 , 0.375247 , 0.286056 , 0.326066 , 0.352677 , 0.379498 , 0.432013 , 0.359336 , 0.328876 , 0.376936 , 0.315039 
 1050 , 0.391729 , 0.468875 , 0.435257 , 0.456292 , 0.383655 , 0.329364 , 0.367969 , 0.280763 , 0.321644 , 0.353037 , 0.38464 , 0.430038 , 0.352247 , 0.32903 , 0.374645 , 0.308945 
 1051 , 0.384702 , 0.470334 , 0.424932 , 0.451358 , 0.376674 , 0.319033 , 0.360735 , 0.275578 , 0.316956 , 0.353313 , 0.389794 , 0.427731 , 0.345308 , 0.329253 , 0.372462 , 0.302812 
 1052 , 0.386873 , 0.46197 , 0.421765 , 0.447046 , 0.377135 , 0.319473 , 0.360006 , 0.276501 , 0.312438 , 0.352046 , 0.390679 , 0.42222 , 0.344982 , 0.330997 , 0.374546 , 0.300971 
 1053 , 0.385172 , 0.456301 , 0.422697 , 0.450891 , 0.376819 , 0.324445 , 0.365629 , 0.281886 , 0.307867 , 0.352029 , 0.393326 , 0.41862 , 0.350433 , 0.335904 , 0.375769 , 0.302868 
 1054 , 0.382062 , 0.451346 , 0.425172 , 0.457987 , 0.376223 , 0.331389 , 0.373931 , 0.289237 , 0.303108 , 0.352476 , 0.396735 , 0.415572 , 0.358244 , 0.342202 , 0.37672 , 0.30623 
 1055 , 0.376998 , 0.451215 , 0.426768 , 0.467104 , 0.375193 , 0.339044 , 0.37575 , 0.294216 , 0.300605 , 0.349363 , 0.394021 , 0.416513 , 0.36016 , 0.342795 , 0.377804 , 0.305983 
 1056 , 0.372362 , 0.447386 , 0.426623 , 0.47226 , 0.374503 , 0.343132 , 0.373145 , 0.293823 , 0.298739 , 0.34342 , 0.388654 , 0.417273 , 0.359181 , 0.338727 , 0.376242 , 0.302648 
 1057 , 0.368916 , 0.437275 , 0.42463 , 0.471523 , 0.374415 , 0.342394 , 0.367531 , 0.287783 , 0.296764 , 0.335372 , 0.382301 , 0.416288 , 0.356903 , 0.331193 , 0.37139 , 0.296902 
 1058 , 0.366495 , 0.42966 , 0.426969 , 0.467444 , 0.377054 , 0.341808 , 0.362093 , 0.282174 , 0.295337 , 0.328185 , 0.375964 , 0.41456 , 0.351241 , 0.322174 , 0.366268 , 0.292134 
 1059 , 0.366717 , 0.427307 , 0.43471 , 0.460078 , 0.382911 , 0.341797 , 0.357411 , 0.278548 , 0.294999 , 0.322614 , 0.369838 , 0.413639 , 0.341621 , 0.31278 , 0.362332 , 0.289153 
 1060 , 0.374582 , 0.437965 , 0.445283 , 0.45466 , 0.389728 , 0.343931 , 0.354761 , 0.28249 , 0.296994 , 0.319714 , 0.363963 , 0.421234 , 0.330771 , 0.309015 , 0.365592 , 0.289158 
 1061 , 0.384081 , 0.449406 , 0.456161 , 0.449667 , 0.395003 , 0.345602 , 0.354951 , 0.286952 , 0.301426 , 0.317813 , 0.358706 , 0.430264 , 0.321923 , 0.30763 , 0.368983 , 0.290822 
 1062 , 0.397453 , 0.46051 , 0.465564 , 0.447592 , 0.392807 , 0.345227 , 0.367237 , 0.292364 , 0.31506 , 0.320643 , 0.357329 , 0.442574 , 0.323059 , 0.316862 , 0.371969 , 0.299105 
 1063 , 0.403644 , 0.465877 , 0.471117 , 0.445046 , 0.394968 , 0.347297 , 0.372404 , 0.296284 , 0.324689 , 0.324921 , 0.356726 , 0.449351 , 0.329365 , 0.323849 , 0.371194 , 0.307837 
 1064 , 0.409002 , 0.470558 , 0.476368 , 0.442268 , 0.397744 , 0.349794 , 0.376785 , 0.300131 , 0.33415 , 0.329581 , 0.356077 , 0.455564 , 0.336793 , 0.330828 , 0.369727 , 0.317141 
 1065 , 0.402012 , 0.47811 , 0.458768 , 0.438919 , 0.395127 , 0.338692 , 0.366868 , 0.291756 , 0.328147 , 0.335316 , 0.364411 , 0.449561 , 0.340036 , 0.33339 , 0.366846 , 0.315101 
 1066 , 0.39111 , 0.480677 , 0.437577 , 0.43161 , 0.38446 , 0.324647 , 0.355761 , 0.279637 , 0.319297 , 0.336975 , 0.368037 , 0.435236 , 0.335786 , 0.333795 , 0.36239 , 0.307496 
 1067 , 0.378051 , 0.479227 , 0.414933 , 0.421355 , 0.368349 , 0.309169 , 0.344443 , 0.265499 , 0.309249 , 0.335485 , 0.367421 , 0.415766 , 0.326338 , 0.332848 , 0.356805 , 0.296595 
 1068 , 0.371578 , 0.46709 , 0.401756 , 0.412826 , 0.355865 , 0.306572 , 0.341143 , 0.259668 , 0.296872 , 0.331536 , 0.360694 , 0.397569 , 0.320851 , 0.331101 , 0.350808 , 0.288805 
 1069 , 0.369859 , 0.452699 , 0.394315 , 0.408178 , 0.347682 , 0.312353 , 0.344497 , 0.259301 , 0.284531 , 0.322445 , 0.352561 , 0.383791 , 0.320013 , 0.328732 , 0.344239 , 0.284754 
 1070 , 0.370485 , 0.44733 , 0.387303 , 0.410674 , 0.344776 , 0.320287 , 0.353123 , 0.260446 , 0.275249 , 0.305374 , 0.349404 , 0.378597 , 0.325275 , 0.326116 , 0.336884 , 0.285452 
 1071 , 0.370625 , 0.442551 , 0.382866 , 0.416031 , 0.34353 , 0.328629 , 0.359558 , 0.263709 , 0.270058 , 0.287256 , 0.346449 , 0.378875 , 0.329115 , 0.322149 , 0.330475 , 0.28809 
 1072 , 0.369792 , 0.438864 , 0.383325 , 0.426648 , 0.345346 , 0.337463 , 0.361399 , 0.270856 , 0.272716 , 0.26706 , 0.343954 , 0.389545 , 0.33019 , 0.315828 , 0.325987 , 0.294255 
 1073 , 0.365799 , 0.426152 , 0.387817 , 0.43769 , 0.339441 , 0.346226 , 0.359859 , 0.276574 , 0.27562 , 0.273793 , 0.345072 , 0.392755 , 0.336941 , 0.312149 , 0.328027 , 0.296209 
 1074 , 0.361832 , 0.413859 , 0.392334 , 0.447883 , 0.333484 , 0.354411 , 0.357461 , 0.281721 , 0.277969 , 0.281561 , 0.345685 , 0.395064 , 0.34294 , 0.307769 , 0.329746 , 0.297604 
 1075 , 0.358618 , 0.410697 , 0.395241 , 0.441735 , 0.326151 , 0.351336 , 0.346018 , 0.277906 , 0.272693 , 0.294417 , 0.340587 , 0.385568 , 0.335543 , 0.297083 , 0.327537 , 0.29161 
 1076 , 0.36182 , 0.410357 , 0.40014 , 0.434151 , 0.326217 , 0.343506 , 0.333928 , 0.27474 , 0.267506 , 0.292058 , 0.333346 , 0.381166 , 0.321508 , 0.289406 , 0.319466 , 0.288873 
 1077 , 0.367872 , 0.411068 , 0.406104 , 0.42562 , 0.329299 , 0.333533 , 0.321109 , 0.271656 , 0.262103 , 0.283037 , 0.324905 , 0.378586 , 0.304368 , 0.28253 , 0.308782 , 0.287327 
 1078 , 0.375443 , 0.409378 , 0.414637 , 0.422567 , 0.335076 , 0.327581 , 0.323247 , 0.273494 , 0.269015 , 0.276855 , 0.317829 , 0.378542 , 0.303184 , 0.279291 , 0.308022 , 0.29375 
 1079 , 0.380556 , 0.404959 , 0.419133 , 0.418909 , 0.339969 , 0.325034 , 0.327911 , 0.278826 , 0.279887 , 0.274783 , 0.309366 , 0.378524 , 0.308095 , 0.275021 , 0.309806 , 0.300806 
 1080 , 0.381463 , 0.397871 , 0.417083 , 0.412539 , 0.342409 , 0.32585 , 0.330857 , 0.287353 , 0.291774 , 0.277388 , 0.298782 , 0.377478 , 0.315827 , 0.267895 , 0.311877 , 0.305645 
 1081 , 0.37773 , 0.394998 , 0.403252 , 0.405404 , 0.344557 , 0.317327 , 0.329027 , 0.283905 , 0.295259 , 0.284959 , 0.295711 , 0.376632 , 0.322316 , 0.268195 , 0.3058 , 0.304807 
 1082 , 0.370232 , 0.39711 , 0.37864 , 0.396792 , 0.346524 , 0.299775 , 0.322536 , 0.266455 , 0.289953 , 0.296869 , 0.300141 , 0.374785 , 0.326335 , 0.276394 , 0.292751 , 0.29805 
 1083 , 0.367693 , 0.404327 , 0.35695 , 0.383196 , 0.349214 , 0.283814 , 0.315743 , 0.239716 , 0.283202 , 0.303759 , 0.3051 , 0.36505 , 0.322882 , 0.286946 , 0.285225 , 0.289341 
 1084 , 0.368296 , 0.411904 , 0.340168 , 0.370153 , 0.351243 , 0.274096 , 0.312623 , 0.218823 , 0.27659 , 0.310912 , 0.309538 , 0.354251 , 0.3197 , 0.298594 , 0.280773 , 0.282454 
 1085 , 0.380009 , 0.41925 , 0.342674 , 0.360028 , 0.350739 , 0.289032 , 0.321692 , 0.218206 , 0.2719 , 0.317953 , 0.311587 , 0.340946 , 0.317597 , 0.31149 , 0.288461 , 0.282451 
 1086 , 0.381113 , 0.422041 , 0.342765 , 0.358188 , 0.349326 , 0.301499 , 0.338775 , 0.221804 , 0.262033 , 0.328686 , 0.315945 , 0.335042 , 0.318105 , 0.315952 , 0.290117 , 0.282277 
 1087 , 0.380337 , 0.424004 , 0.342419 , 0.357703 , 0.347738 , 0.313678 , 0.357886 , 0.226139 , 0.251556 , 0.340177 , 0.320706 , 0.330284 , 0.319019 , 0.318814 , 0.290686 , 0.282058 
 1088 , 0.371308 , 0.421197 , 0.347668 , 0.378076 , 0.349781 , 0.323445 , 0.363907 , 0.236067 , 0.260771 , 0.333112 , 0.324501 , 0.340492 , 0.313253 , 0.305392 , 0.300395 , 0.289897 
 1089 , 0.359537 , 0.416173 , 0.352238 , 0.398441 , 0.348632 , 0.330537 , 0.365443 , 0.24522 , 0.271354 , 0.322207 , 0.331081 , 0.350707 , 0.31078 , 0.292946 , 0.310011 , 0.298642 
 1090 , 0.346261 , 0.409632 , 0.356019 , 0.418034 , 0.344933 , 0.335507 , 0.363836 , 0.253492 , 0.282341 , 0.309148 , 0.340083 , 0.360408 , 0.311017 , 0.281605 , 0.31918 , 0.30782 
 1091 , 0.334038 , 0.396972 , 0.351692 , 0.42249 , 0.340519 , 0.331019 , 0.350497 , 0.251227 , 0.279953 , 0.295551 , 0.34272 , 0.361946 , 0.303422 , 0.270141 , 0.321583 , 0.302336 
 1092 , 0.324667 , 0.381709 , 0.346317 , 0.419806 , 0.337489 , 0.32213 , 0.330542 , 0.245069 , 0.272114 , 0.280148 , 0.33929 , 0.360037 , 0.290601 , 0.260392 , 0.322275 , 0.290383 
 1093 , 0.321044 , 0.367238 , 0.347991 , 0.417528 , 0.338892 , 0.313461 , 0.308589 , 0.241748 , 0.266278 , 0.261428 , 0.328539 , 0.359428 , 0.274828 , 0.255281 , 0.326766 , 0.279744 
 1094 , 0.319796 , 0.354045 , 0.354178 , 0.412141 , 0.341311 , 0.312658 , 0.293575 , 0.245102 , 0.262459 , 0.249423 , 0.317075 , 0.360453 , 0.267997 , 0.254931 , 0.332508 , 0.270585 
 1095 , 0.322312 , 0.342887 , 0.367693 , 0.401847 , 0.345348 , 0.324141 , 0.289407 , 0.259374 , 0.261924 , 0.247 , 0.30454 , 0.364102 , 0.275666 , 0.262571 , 0.340165 , 0.263954 
 1096 , 0.335504 , 0.336033 , 0.378966 , 0.392862 , 0.347036 , 0.337502 , 0.28974 , 0.271045 , 0.265081 , 0.264132 , 0.301871 , 0.363009 , 0.281925 , 0.266916 , 0.336561 , 0.256084 
 1097 , 0.347283 , 0.329981 , 0.387253 , 0.383952 , 0.347795 , 0.346177 , 0.288417 , 0.27879 , 0.267497 , 0.28214 , 0.300215 , 0.360186 , 0.286758 , 0.271123 , 0.330339 , 0.247341 
 1098 , 0.344351 , 0.333079 , 0.36978 , 0.381443 , 0.340356 , 0.315462 , 0.275359 , 0.253399 , 0.264544 , 0.297667 , 0.312128 , 0.343249 , 0.278625 , 0.273213 , 0.299414 , 0.233865 
 1099 , 0.330801 , 0.334943 , 0.350167 , 0.374099 , 0.338961 , 0.282537 , 0.262198 , 0.22544 , 0.260136 , 0.305957 , 0.313082 , 0.329031 , 0.266278 , 0.272916 , 0.271881 , 0.223104 
 1100 , 0.313244 , 0.336393 , 0.329049 , 0.364928 , 0.339608 , 0.248369 , 0.24835 , 0.196297 , 0.254909 , 0.311128 , 0.31014 , 0.315184 , 0.252747 , 0.271786 , 0.245117 , 0.212601 
 1101 , 0.310471 , 0.338344 , 0.324643 , 0.348287 , 0.331832 , 0.23699 , 0.253925 , 0.184946 , 0.246614 , 0.314427 , 0.295557 , 0.302333 , 0.246877 , 0.268191 , 0.234293 , 0.217932 
 1102 , 0.314947 , 0.343728 , 0.323034 , 0.333333 , 0.319468 , 0.234149 , 0.261198 , 0.17864 , 0.237203 , 0.317085 , 0.282913 , 0.289033 , 0.246737 , 0.265218 , 0.230498 , 0.224246 
 1103 , 0.325455 , 0.353789 , 0.320807 , 0.321912 , 0.303621 , 0.236628 , 0.265585 , 0.174188 , 0.227161 , 0.319446 , 0.274806 , 0.274919 , 0.252103 , 0.263582 , 0.231696 , 0.227558 
