AUG1LOF00135.spu,AUG1LOF00134.spu,AUG1LOF00133.spu,AUG1LOF00132.spu,AUG1LOF00131.spu,
Wavelength,AUG1LOF00136.spu,AUG1LOF00137.spu,AUG1LOF00138.spu,AUG1LOF00139.spu,AUG1LOF00140.spu,AUG1LOF00141.spu,AUG1LOF00142.spu,AUG1LOF00143.spu,AUG1LOF00144.spu,AUG1LOF00145.spu,AUG1LOF00146.spu,AUG1LOF00147.spu,AUG1LOF00148.spu,AUG1LOF00149.spu,AUG1LOF00150.spu,AUG1LOF00151.spu,AUG1LOF00152.spu,AUG1LOF00153.spu,AUG1LOF00154.spu,AUG1LOF00155.spu,AUG1LOF00156.spu,AUG1LOF00157.spu,AUG1LOF00158.spu,AUG1LOF00159.spu,AUG1LOF00160.spu,AUG1LOF00161.spu,AUG1LOF00162.spu,AUG1LOF00163.spu,AUG1LOF00164.spu,AUG1LOF00165.spu,AUG1LOF00166.spu,AUG1LOF00167.spu,AUG1LOF00168.spu,AUG1LOF00169.spu,AUG1LOF00170.spu,AUG1LOF00171.spu,AUG1LOF00172.spu,AUG1LOF00173.spu,AUG1LOF00174.spu,AUG1LOF00175.spu,AUG1LOF00176.spu,AUG1LOF00177.spu,AUG1LOF00178.spu,AUG1LOF00179.spu,AUG1LOF00180.spu,AUG1LOF00181.spu,AUG1LOF00182.spu,AUG1LOF00183.spu,AUG1LOF00184.spu,AUG1LOF00185.spu,AUG1LOF00186.spu,AUG1LOF00187.spu,AUG1LOF00188.spu,AUG1LOF00189.spu,AUG1LOF00190.spu,AUG1LOF00191.spu,AUG1LOF00192.spu,AUG1LOF00193.spu,AUG1LOF00194.spu,AUG1LOF00195.spu,AUG1LOF00196.spu,AUG1LOF00197.spu,AUG1LOF00198.spu,AUG1LOF00199.spu,AUG1LOF00200.spu,AUG1LOF00201.spu,AUG1LOF00202.spu,AUG1LOF00203.spu,AUG1LOF00204.spu,AUG1LOF00205.spu,AUG1LOF00206.spu,AUG1LOF00207.spu,AUG1LOF00208.spu,AUG1LOF00209.spu,AUG1LOF00210.spu
 443 , 0.036114 , 0.03218 , 0.03132 , 0.031532 , 0.029223 , 0.022289 , 0.027943 , 0.028108 , 0.023913 , 0.03158 , 0.021147 , 0.038588 , 0.031309 , 0.035456 , 0.037112 , 0.03519 , 0.029143 , 0.02411 , 0.020452 , 0.037224 , 0.028086 , 0.032424 , 0.03149 , 0.031012 , 0.023733 , 0.033502 , 0.031691 , 0.033098 , 0.035371 , 0.035116 , 0.034718 , 0.028426 , 0.025676 , 0.029323 , 0.025591 , 0.031893 , 0.02438 , 0.034718 , 0.039204 , 0.028681 , 0.038227 , 0.031867 , 0.022352 , 0.025092 , 0.025517 , 0.027853 , 0.027364 , 0.064976 , 0.028708 , 0.034043 , 0.037059 , 0.041015 , 0.033056 , 0.03896 , 0.023281 , 0.044556 , 0.029053 , 0.037319 , 0.046478 , 0.041248 , 0.025692 , 0.033289 , 0.048591 , 0.034473 , 0.034548 , 0.034845 , 0.024524 , 0.026759 , 0.024699 , 0.034935 , 0.043786 , 0.039337 , 0.04678 , 0.039241 , 0.054346 
 444 , 0.036709 , 0.032645 , 0.031829 , 0.032065 , 0.029729 , 0.02268 , 0.028441 , 0.0285 , 0.024253 , 0.032146 , 0.021509 , 0.039324 , 0.031845 , 0.036027 , 0.037697 , 0.035748 , 0.029606 , 0.02451 , 0.020779 , 0.037783 , 0.028548 , 0.032967 , 0.032038 , 0.031592 , 0.024135 , 0.0341 , 0.032248 , 0.03366 , 0.035968 , 0.035705 , 0.03526 , 0.028897 , 0.026089 , 0.029831 , 0.026003 , 0.03235 , 0.024757 , 0.035308 , 0.039904 , 0.029139 , 0.038841 , 0.03236 , 0.022674 , 0.025466 , 0.02589 , 0.02829 , 0.027775 , 0.065945 , 0.029166 , 0.034529 , 0.037585 , 0.041751 , 0.033584 , 0.039716 , 0.023678 , 0.045354 , 0.029568 , 0.038014 , 0.047265 , 0.041923 , 0.026148 , 0.033837 , 0.049381 , 0.03505 , 0.035142 , 0.035421 , 0.024988 , 0.027222 , 0.02516 , 0.03556 , 0.044591 , 0.039985 , 0.047614 , 0.039958 , 0.055233 
 445 , 0.037309 , 0.033112 , 0.032341 , 0.032602 , 0.030235 , 0.023074 , 0.028932 , 0.028888 , 0.024594 , 0.032716 , 0.021874 , 0.040067 , 0.032379 , 0.036592 , 0.038281 , 0.03631 , 0.030061 , 0.024914 , 0.021108 , 0.03834 , 0.029008 , 0.033514 , 0.03258 , 0.032178 , 0.024529 , 0.034703 , 0.032803 , 0.034225 , 0.03657 , 0.036288 , 0.035805 , 0.029371 , 0.026499 , 0.030343 , 0.026418 , 0.032808 , 0.025131 , 0.035897 , 0.040599 , 0.0296 , 0.039453 , 0.032852 , 0.022998 , 0.025843 , 0.026266 , 0.028731 , 0.028193 , 0.066914 , 0.029621 , 0.035018 , 0.038118 , 0.042483 , 0.034111 , 0.040474 , 0.024073 , 0.046147 , 0.030088 , 0.038704 , 0.048053 , 0.042597 , 0.026597 , 0.034383 , 0.05017 , 0.035626 , 0.035734 , 0.03599 , 0.025452 , 0.027683 , 0.02562 , 0.03619 , 0.045393 , 0.040631 , 0.048449 , 0.040675 , 0.056121 
 446 , 0.037901 , 0.033576 , 0.032857 , 0.033132 , 0.030738 , 0.023471 , 0.029426 , 0.029278 , 0.024936 , 0.03328 , 0.022241 , 0.040805 , 0.032917 , 0.03716 , 0.038868 , 0.03687 , 0.030524 , 0.025315 , 0.02144 , 0.038895 , 0.029465 , 0.034065 , 0.033126 , 0.032764 , 0.024925 , 0.035305 , 0.033357 , 0.034789 , 0.037166 , 0.036875 , 0.036348 , 0.029838 , 0.026913 , 0.030854 , 0.02683 , 0.033263 , 0.025507 , 0.036485 , 0.041299 , 0.030058 , 0.040064 , 0.033346 , 0.023323 , 0.026215 , 0.026638 , 0.029168 , 0.028609 , 0.067882 , 0.03008 , 0.035508 , 0.038642 , 0.04322 , 0.034636 , 0.041228 , 0.024464 , 0.046947 , 0.030601 , 0.0394 , 0.048836 , 0.04327 , 0.02705 , 0.034932 , 0.05096 , 0.0362 , 0.036326 , 0.036562 , 0.025914 , 0.028142 , 0.026078 , 0.03682 , 0.046195 , 0.041277 , 0.04928 , 0.041392 , 0.057009 
 447 , 0.038399 , 0.034012 , 0.03325 , 0.033487 , 0.031051 , 0.023691 , 0.029725 , 0.029625 , 0.025177 , 0.033576 , 0.022487 , 0.041299 , 0.033294 , 0.037653 , 0.039349 , 0.037349 , 0.030901 , 0.025608 , 0.021719 , 0.039316 , 0.029841 , 0.034476 , 0.033504 , 0.033161 , 0.025216 , 0.035752 , 0.03378 , 0.035277 , 0.037642 , 0.037255 , 0.036747 , 0.030161 , 0.027216 , 0.031205 , 0.027178 , 0.03362 , 0.025807 , 0.036962 , 0.04178 , 0.030432 , 0.040476 , 0.033752 , 0.023581 , 0.026454 , 0.026984 , 0.02952 , 0.028935 , 0.068753 , 0.030443 , 0.035846 , 0.039045 , 0.04373 , 0.03504 , 0.041775 , 0.024758 , 0.047449 , 0.030896 , 0.039863 , 0.049388 , 0.043714 , 0.027415 , 0.035294 , 0.051554 , 0.03662 , 0.036741 , 0.03704 , 0.026249 , 0.028498 , 0.02636 , 0.037305 , 0.046824 , 0.041835 , 0.049907 , 0.041846 , 0.057648 
 448 , 0.0389 , 0.03445 , 0.033639 , 0.033839 , 0.03136 , 0.023909 , 0.030016 , 0.029971 , 0.025421 , 0.033861 , 0.022726 , 0.04179 , 0.033666 , 0.038145 , 0.039828 , 0.037828 , 0.031277 , 0.025898 , 0.021992 , 0.039739 , 0.03021 , 0.034889 , 0.033872 , 0.03355 , 0.025504 , 0.036194 , 0.034205 , 0.035761 , 0.038111 , 0.037634 , 0.03715 , 0.030477 , 0.027515 , 0.031555 , 0.027526 , 0.033972 , 0.02611 , 0.037434 , 0.042262 , 0.030799 , 0.04089 , 0.034161 , 0.023837 , 0.026687 , 0.027326 , 0.029866 , 0.02926 , 0.069627 , 0.030805 , 0.036178 , 0.039445 , 0.04424 , 0.035439 , 0.042318 , 0.025048 , 0.047946 , 0.031183 , 0.040317 , 0.049941 , 0.044146 , 0.027777 , 0.035656 , 0.052141 , 0.037039 , 0.03715 , 0.037517 , 0.026582 , 0.028854 , 0.026637 , 0.037789 , 0.047452 , 0.04239 , 0.05053 , 0.042301 , 0.058281 
 449 , 0.039394 , 0.03489 , 0.03403 , 0.034192 , 0.031666 , 0.024128 , 0.030303 , 0.030319 , 0.025659 , 0.034147 , 0.022972 , 0.042277 , 0.034035 , 0.038634 , 0.040311 , 0.03831 , 0.031649 , 0.02619 , 0.022267 , 0.040154 , 0.030577 , 0.035298 , 0.034242 , 0.03394 , 0.025788 , 0.036639 , 0.034622 , 0.036243 , 0.038584 , 0.038014 , 0.037545 , 0.0308 , 0.027811 , 0.031901 , 0.027878 , 0.03432 , 0.026414 , 0.037908 , 0.042741 , 0.031169 , 0.0413 , 0.034572 , 0.024095 , 0.026922 , 0.027671 , 0.030213 , 0.029587 , 0.070496 , 0.031169 , 0.036511 , 0.039847 , 0.044747 , 0.03584 , 0.042864 , 0.025335 , 0.048441 , 0.031471 , 0.040774 , 0.050486 , 0.044585 , 0.02814 , 0.036019 , 0.052732 , 0.037455 , 0.037561 , 0.037992 , 0.026917 , 0.029208 , 0.026911 , 0.038271 , 0.048078 , 0.042948 , 0.051156 , 0.042752 , 0.058918 
 450 , 0.039624 , 0.035146 , 0.034317 , 0.034491 , 0.03184 , 0.024307 , 0.030478 , 0.030495 , 0.025792 , 0.034379 , 0.023169 , 0.042572 , 0.034261 , 0.038901 , 0.040605 , 0.038588 , 0.031873 , 0.026375 , 0.022418 , 0.040443 , 0.030797 , 0.035567 , 0.034496 , 0.034233 , 0.025994 , 0.036923 , 0.034894 , 0.036542 , 0.03889 , 0.038274 , 0.037814 , 0.030999 , 0.028017 , 0.03212 , 0.02809 , 0.034552 , 0.026594 , 0.038178 , 0.043066 , 0.031391 , 0.041552 , 0.034793 , 0.024262 , 0.02707 , 0.027872 , 0.030382 , 0.029822 , 0.07101 , 0.031374 , 0.036732 , 0.040073 , 0.045111 , 0.03611 , 0.043239 , 0.025484 , 0.048737 , 0.031688 , 0.041087 , 0.050839 , 0.044898 , 0.028354 , 0.036256 , 0.053126 , 0.037708 , 0.037837 , 0.038307 , 0.027126 , 0.029446 , 0.027104 , 0.038571 , 0.048491 , 0.043312 , 0.05159 , 0.04306 , 0.059364 
 451 , 0.039695 , 0.035289 , 0.034549 , 0.034762 , 0.031921 , 0.024466 , 0.030581 , 0.03057 , 0.025862 , 0.034572 , 0.023351 , 0.04275 , 0.034387 , 0.039034 , 0.040793 , 0.038736 , 0.03201 , 0.026495 , 0.022487 , 0.040648 , 0.030929 , 0.035743 , 0.034673 , 0.034465 , 0.026148 , 0.0371 , 0.035071 , 0.036735 , 0.039101 , 0.038462 , 0.038008 , 0.03113 , 0.028165 , 0.032257 , 0.028227 , 0.034706 , 0.026702 , 0.038316 , 0.043299 , 0.031512 , 0.041713 , 0.034914 , 0.024382 , 0.027168 , 0.027986 , 0.030435 , 0.030004 , 0.071296 , 0.031495 , 0.036881 , 0.040205 , 0.045384 , 0.036304 , 0.043506 , 0.025542 , 0.048915 , 0.03187 , 0.041304 , 0.051073 , 0.045143 , 0.028474 , 0.036422 , 0.053394 , 0.037856 , 0.038025 , 0.038529 , 0.027257 , 0.029617 , 0.027252 , 0.038759 , 0.048775 , 0.043557 , 0.051908 , 0.043277 , 0.059699 
 452 , 0.03976 , 0.035438 , 0.034782 , 0.035034 , 0.032007 , 0.024619 , 0.030684 , 0.030645 , 0.025925 , 0.034771 , 0.023526 , 0.042927 , 0.034513 , 0.03916 , 0.040982 , 0.038885 , 0.032142 , 0.026615 , 0.022562 , 0.040853 , 0.03106 , 0.035926 , 0.034855 , 0.034698 , 0.026307 , 0.037277 , 0.035247 , 0.036923 , 0.039311 , 0.038644 , 0.038196 , 0.031256 , 0.028308 , 0.0324 , 0.028358 , 0.034855 , 0.026811 , 0.038459 , 0.043532 , 0.031637 , 0.041873 , 0.035029 , 0.024496 , 0.02726 , 0.0281 , 0.030494 , 0.03018 , 0.071582 , 0.031609 , 0.037024 , 0.040332 , 0.045662 , 0.036503 , 0.043779 , 0.025606 , 0.049093 , 0.032047 , 0.04152 , 0.051307 , 0.045382 , 0.028594 , 0.036587 , 0.053667 , 0.038 , 0.038213 , 0.038751 , 0.027388 , 0.029788 , 0.027394 , 0.038947 , 0.049059 , 0.043801 , 0.052226 , 0.043499 , 0.060035 
 453 , 0.039833 , 0.03554 , 0.034946 , 0.035237 , 0.032088 , 0.024736 , 0.030782 , 0.030704 , 0.025974 , 0.034918 , 0.023632 , 0.043077 , 0.034615 , 0.039278 , 0.041138 , 0.039003 , 0.032245 , 0.026703 , 0.022629 , 0.041009 , 0.031158 , 0.036067 , 0.035002 , 0.034884 , 0.026428 , 0.037417 , 0.035383 , 0.037064 , 0.03948 , 0.03879 , 0.038331 , 0.031354 , 0.028412 , 0.032503 , 0.028462 , 0.03498 , 0.026893 , 0.038572 , 0.043716 , 0.031735 , 0.042007 , 0.035109 , 0.024579 , 0.02733 , 0.028182 , 0.030541 , 0.030312 , 0.071814 , 0.031685 , 0.037148 , 0.040427 , 0.045896 , 0.036655 , 0.043991 , 0.025649 , 0.049236 , 0.032183 , 0.041693 , 0.051483 , 0.045565 , 0.028692 , 0.036711 , 0.053876 , 0.038107 , 0.038359 , 0.038942 , 0.027487 , 0.029903 , 0.027515 , 0.039115 , 0.049281 , 0.044002 , 0.052469 , 0.043671 , 0.060281 
 454 , 0.039913 , 0.035525 , 0.034899 , 0.035234 , 0.032152 , 0.024738 , 0.030852 , 0.030734 , 0.025972 , 0.034916 , 0.023549 , 0.04314 , 0.034642 , 0.039377 , 0.041208 , 0.039008 , 0.03227 , 0.026715 , 0.022695 , 0.041029 , 0.031164 , 0.036111 , 0.035056 , 0.034938 , 0.026441 , 0.037445 , 0.035407 , 0.037088 , 0.039528 , 0.038802 , 0.038305 , 0.031365 , 0.028401 , 0.032504 , 0.028479 , 0.035005 , 0.026877 , 0.038601 , 0.043771 , 0.031762 , 0.042062 , 0.0351 , 0.024554 , 0.027318 , 0.028172 , 0.03055 , 0.030327 , 0.071898 , 0.031661 , 0.037194 , 0.040432 , 0.045987 , 0.03668 , 0.04405 , 0.025648 , 0.049315 , 0.032197 , 0.041733 , 0.051492 , 0.045585 , 0.028736 , 0.036736 , 0.053909 , 0.03811 , 0.038377 , 0.039047 , 0.027502 , 0.029869 , 0.027558 , 0.039226 , 0.049337 , 0.044067 , 0.052502 , 0.043704 , 0.06028 
 455 , 0.039991 , 0.035508 , 0.034857 , 0.03523 , 0.032221 , 0.024746 , 0.03092 , 0.030764 , 0.025964 , 0.034913 , 0.023461 , 0.043201 , 0.034668 , 0.039468 , 0.041276 , 0.039018 , 0.032299 , 0.026731 , 0.02276 , 0.041054 , 0.03117 , 0.036148 , 0.035113 , 0.034991 , 0.026453 , 0.037472 , 0.035436 , 0.03711 , 0.039569 , 0.038818 , 0.038273 , 0.03137 , 0.028383 , 0.032505 , 0.0285 , 0.03503 , 0.026865 , 0.038629 , 0.043818 , 0.031793 , 0.042122 , 0.035091 , 0.024534 , 0.02731 , 0.028155 , 0.030558 , 0.030341 , 0.071984 , 0.031631 , 0.037244 , 0.040436 , 0.046082 , 0.036704 , 0.044107 , 0.025652 , 0.049386 , 0.03221 , 0.041771 , 0.051505 , 0.045603 , 0.028773 , 0.03676 , 0.053935 , 0.038106 , 0.038395 , 0.039146 , 0.027516 , 0.029835 , 0.027605 , 0.039335 , 0.049397 , 0.044129 , 0.052539 , 0.04374 , 0.060271 
 456 , 0.040074 , 0.035491 , 0.034815 , 0.035225 , 0.032288 , 0.024747 , 0.030992 , 0.030798 , 0.02596 , 0.034909 , 0.023373 , 0.043265 , 0.034699 , 0.039564 , 0.041342 , 0.039032 , 0.032327 , 0.026747 , 0.022824 , 0.041071 , 0.031174 , 0.036189 , 0.03517 , 0.035042 , 0.02647 , 0.037497 , 0.035458 , 0.037131 , 0.039614 , 0.038832 , 0.038245 , 0.031379 , 0.028365 , 0.032504 , 0.028515 , 0.035059 , 0.026852 , 0.038655 , 0.043875 , 0.031823 , 0.042174 , 0.035081 , 0.024514 , 0.027296 , 0.028138 , 0.03057 , 0.030354 , 0.072068 , 0.031607 , 0.037286 , 0.040439 , 0.04618 , 0.036727 , 0.044163 , 0.025655 , 0.04946 , 0.032222 , 0.041813 , 0.051516 , 0.04562 , 0.028814 , 0.036782 , 0.053971 , 0.038106 , 0.038411 , 0.039253 , 0.027528 , 0.029806 , 0.02765 , 0.039447 , 0.049449 , 0.044191 , 0.052569 , 0.043775 , 0.060265 
 457 , 0.040066 , 0.035485 , 0.03479 , 0.035209 , 0.03224 , 0.024738 , 0.03097 , 0.030771 , 0.025936 , 0.034916 , 0.023381 , 0.043279 , 0.034696 , 0.039608 , 0.041269 , 0.039034 , 0.03235 , 0.026709 , 0.022785 , 0.041071 , 0.03113 , 0.036197 , 0.035137 , 0.035054 , 0.026472 , 0.0375 , 0.035441 , 0.037191 , 0.039647 , 0.03883 , 0.038179 , 0.03134 , 0.028343 , 0.032477 , 0.028525 , 0.035038 , 0.026836 , 0.038725 , 0.043886 , 0.03182 , 0.042142 , 0.035088 , 0.024512 , 0.0273 , 0.028144 , 0.030556 , 0.030297 , 0.072096 , 0.031588 , 0.037224 , 0.040458 , 0.04622 , 0.036672 , 0.044195 , 0.0256 , 0.049449 , 0.032228 , 0.041761 , 0.051464 , 0.045657 , 0.028806 , 0.036754 , 0.053997 , 0.038096 , 0.038443 , 0.039282 , 0.027537 , 0.029811 , 0.027697 , 0.03947 , 0.049433 , 0.044239 , 0.052568 , 0.043775 , 0.060251 
 458 , 0.040052 , 0.035483 , 0.034774 , 0.035192 , 0.032173 , 0.024724 , 0.030936 , 0.030738 , 0.025911 , 0.034917 , 0.023393 , 0.043284 , 0.034691 , 0.039645 , 0.041184 , 0.03904 , 0.032377 , 0.02667 , 0.022744 , 0.041069 , 0.031079 , 0.036198 , 0.035098 , 0.03506 , 0.026472 , 0.037501 , 0.035422 , 0.037253 , 0.039678 , 0.038826 , 0.038111 , 0.031288 , 0.028314 , 0.032448 , 0.028528 , 0.035016 , 0.026824 , 0.038804 , 0.0439 , 0.031816 , 0.042097 , 0.035098 , 0.024509 , 0.027302 , 0.028143 , 0.03054 , 0.030232 , 0.072115 , 0.031568 , 0.037143 , 0.04048 , 0.046253 , 0.03661 , 0.044219 , 0.025537 , 0.049425 , 0.032234 , 0.041695 , 0.051394 , 0.045698 , 0.028792 , 0.03672 , 0.054033 , 0.038083 , 0.038474 , 0.039304 , 0.027544 , 0.02982 , 0.027747 , 0.039485 , 0.049403 , 0.04429 , 0.052559 , 0.043768 , 0.060234 
 459 , 0.040041 , 0.035474 , 0.034751 , 0.035173 , 0.032112 , 0.024714 , 0.030902 , 0.030705 , 0.02588 , 0.034921 , 0.02341 , 0.043294 , 0.034691 , 0.039685 , 0.041098 , 0.039045 , 0.032397 , 0.02663 , 0.022698 , 0.041065 , 0.031033 , 0.036197 , 0.035063 , 0.035069 , 0.026471 , 0.0375 , 0.035403 , 0.037314 , 0.039707 , 0.038815 , 0.038037 , 0.031236 , 0.02829 , 0.032413 , 0.02853 , 0.034992 , 0.026806 , 0.03888 , 0.043907 , 0.031811 , 0.042051 , 0.035113 , 0.024511 , 0.027304 , 0.028142 , 0.030518 , 0.030168 , 0.072137 , 0.031548 , 0.037068 , 0.040501 , 0.04629 , 0.036548 , 0.044241 , 0.025475 , 0.049405 , 0.032238 , 0.041629 , 0.051328 , 0.045736 , 0.028777 , 0.03669 , 0.05406 , 0.03807 , 0.038502 , 0.039324 , 0.027545 , 0.029828 , 0.027791 , 0.039499 , 0.049373 , 0.044335 , 0.052554 , 0.043765 , 0.060215 
 460 , 0.039968 , 0.035388 , 0.034685 , 0.035138 , 0.032041 , 0.024654 , 0.030841 , 0.03064 , 0.025842 , 0.034898 , 0.023378 , 0.043272 , 0.034631 , 0.039663 , 0.041004 , 0.038987 , 0.032335 , 0.026556 , 0.022642 , 0.040993 , 0.03094 , 0.036152 , 0.034996 , 0.035012 , 0.026431 , 0.037422 , 0.03535 , 0.037269 , 0.039652 , 0.038758 , 0.037913 , 0.031158 , 0.028214 , 0.032352 , 0.028486 , 0.034898 , 0.026747 , 0.03885 , 0.043861 , 0.031774 , 0.041936 , 0.035056 , 0.024452 , 0.027216 , 0.028072 , 0.030449 , 0.030089 , 0.072074 , 0.031447 , 0.036937 , 0.040426 , 0.046238 , 0.036452 , 0.044204 , 0.025395 , 0.04928 , 0.032177 , 0.041544 , 0.051215 , 0.045682 , 0.02871 , 0.036615 , 0.054001 , 0.037989 , 0.038447 , 0.039286 , 0.027499 , 0.029784 , 0.027745 , 0.039434 , 0.04928 , 0.04428 , 0.052469 , 0.043675 , 0.060102 
 461 , 0.039849 , 0.035229 , 0.034584 , 0.035093 , 0.03197 , 0.024551 , 0.03076 , 0.030543 , 0.025793 , 0.034855 , 0.023298 , 0.043223 , 0.034518 , 0.039589 , 0.040907 , 0.038873 , 0.032203 , 0.02646 , 0.022571 , 0.040853 , 0.030804 , 0.036069 , 0.034903 , 0.034903 , 0.026351 , 0.037273 , 0.035272 , 0.037138 , 0.039513 , 0.038651 , 0.037734 , 0.031048 , 0.028092 , 0.032257 , 0.02839 , 0.034752 , 0.026655 , 0.038727 , 0.04376 , 0.031704 , 0.041769 , 0.034936 , 0.024339 , 0.027051 , 0.027935 , 0.030337 , 0.030001 , 0.071944 , 0.031265 , 0.036769 , 0.040256 , 0.046108 , 0.03633 , 0.044112 , 0.025304 , 0.049058 , 0.032062 , 0.041449 , 0.051059 , 0.045544 , 0.028602 , 0.036503 , 0.053857 , 0.037854 , 0.038304 , 0.039209 , 0.027398 , 0.029697 , 0.02762 , 0.039302 , 0.049128 , 0.044128 , 0.052312 , 0.043505 , 0.059893 
 462 , 0.03973 , 0.035069 , 0.034476 , 0.035047 , 0.031892 , 0.024453 , 0.030678 , 0.030446 , 0.025742 , 0.034805 , 0.023218 , 0.043177 , 0.034405 , 0.039519 , 0.040809 , 0.038753 , 0.032064 , 0.026362 , 0.022505 , 0.040717 , 0.030667 , 0.035986 , 0.03481 , 0.034794 , 0.026271 , 0.037124 , 0.035193 , 0.037 , 0.039374 , 0.038543 , 0.037556 , 0.030942 , 0.027975 , 0.032161 , 0.028294 , 0.0346 , 0.026562 , 0.038602 , 0.043662 , 0.031638 , 0.041596 , 0.034821 , 0.024232 , 0.026891 , 0.027803 , 0.030219 , 0.029907 , 0.07181 , 0.031083 , 0.036601 , 0.040086 , 0.045976 , 0.036213 , 0.044018 , 0.025213 , 0.048841 , 0.031946 , 0.041348 , 0.050907 , 0.045405 , 0.028493 , 0.036396 , 0.053712 , 0.037718 , 0.038165 , 0.039131 , 0.027301 , 0.02961 , 0.02749 , 0.039169 , 0.048976 , 0.043975 , 0.052153 , 0.043339 , 0.059689 
 463 , 0.039608 , 0.034913 , 0.034355 , 0.034972 , 0.031807 , 0.024343 , 0.030589 , 0.030347 , 0.025669 , 0.034736 , 0.023141 , 0.043106 , 0.034286 , 0.039436 , 0.040713 , 0.038632 , 0.03193 , 0.026259 , 0.022422 , 0.040569 , 0.03053 , 0.03589 , 0.034709 , 0.034683 , 0.026178 , 0.036979 , 0.035101 , 0.036866 , 0.039238 , 0.038428 , 0.037376 , 0.030825 , 0.027847 , 0.032053 , 0.028201 , 0.034446 , 0.026457 , 0.038481 , 0.043552 , 0.031554 , 0.041432 , 0.034704 , 0.024123 , 0.026742 , 0.02767 , 0.030106 , 0.029832 , 0.071662 , 0.0309 , 0.036437 , 0.039919 , 0.045837 , 0.036088 , 0.043917 , 0.025111 , 0.048628 , 0.031828 , 0.041239 , 0.050742 , 0.045258 , 0.028383 , 0.036281 , 0.053564 , 0.037575 , 0.03802 , 0.039045 , 0.027192 , 0.02951 , 0.027369 , 0.039039 , 0.048805 , 0.043831 , 0.051986 , 0.043176 , 0.059477 
 464 , 0.039476 , 0.034789 , 0.034171 , 0.034795 , 0.031659 , 0.024199 , 0.030465 , 0.030214 , 0.025489 , 0.034539 , 0.023074 , 0.042927 , 0.034117 , 0.039327 , 0.040634 , 0.038474 , 0.03183 , 0.02614 , 0.022285 , 0.040399 , 0.030395 , 0.035765 , 0.034581 , 0.034539 , 0.026044 , 0.036864 , 0.034949 , 0.036736 , 0.039098 , 0.038261 , 0.037168 , 0.030641 , 0.027708 , 0.03192 , 0.028134 , 0.034277 , 0.026305 , 0.038351 , 0.04338 , 0.031398 , 0.041284 , 0.034555 , 0.024034 , 0.026662 , 0.027558 , 0.02999 , 0.029825 , 0.071423 , 0.030737 , 0.036314 , 0.039748 , 0.045662 , 0.035962 , 0.043774 , 0.024967 , 0.048414 , 0.031696 , 0.041076 , 0.050509 , 0.04507 , 0.028262 , 0.036117 , 0.053362 , 0.037418 , 0.037855 , 0.038911 , 0.027041 , 0.02935 , 0.027292 , 0.038927 , 0.048552 , 0.043721 , 0.051784 , 0.043033 , 0.059244 
 465 , 0.039343 , 0.034664 , 0.033986 , 0.034611 , 0.031516 , 0.02406 , 0.03034 , 0.030085 , 0.025305 , 0.034346 , 0.02301 , 0.042751 , 0.033949 , 0.039216 , 0.040552 , 0.038321 , 0.031728 , 0.026026 , 0.022147 , 0.040223 , 0.03026 , 0.035639 , 0.034452 , 0.034394 , 0.025909 , 0.036741 , 0.034797 , 0.036604 , 0.038957 , 0.038098 , 0.036959 , 0.030462 , 0.027563 , 0.031781 , 0.028066 , 0.034102 , 0.026158 , 0.03822 , 0.043207 , 0.031241 , 0.04114 , 0.03441 , 0.023943 , 0.026588 , 0.027441 , 0.029873 , 0.029815 , 0.071183 , 0.030573 , 0.036185 , 0.039582 , 0.04548 , 0.035841 , 0.043641 , 0.024828 , 0.048199 , 0.031569 , 0.040917 , 0.050276 , 0.044876 , 0.02814 , 0.035952 , 0.053165 , 0.037255 , 0.037701 , 0.038782 , 0.026884 , 0.029184 , 0.027208 , 0.038808 , 0.048305 , 0.04361 , 0.05158 , 0.042889 , 0.05901 
 466 , 0.039214 , 0.034538 , 0.0338 , 0.034427 , 0.031373 , 0.023915 , 0.030214 , 0.029956 , 0.025126 , 0.034153 , 0.022946 , 0.04258 , 0.033779 , 0.039104 , 0.040468 , 0.038161 , 0.031625 , 0.025906 , 0.022003 , 0.040046 , 0.030119 , 0.035512 , 0.034322 , 0.034248 , 0.025774 , 0.036623 , 0.034643 , 0.03647 , 0.038814 , 0.037929 , 0.03675 , 0.030277 , 0.027423 , 0.031641 , 0.027997 , 0.033932 , 0.026011 , 0.038093 , 0.043033 , 0.031083 , 0.040989 , 0.034264 , 0.023857 , 0.026512 , 0.027328 , 0.029761 , 0.029808 , 0.07094 , 0.030409 , 0.03606 , 0.039414 , 0.045297 , 0.035712 , 0.043501 , 0.024684 , 0.047988 , 0.031441 , 0.040757 , 0.050042 , 0.044686 , 0.028018 , 0.035791 , 0.05297 , 0.037097 , 0.03754 , 0.038651 , 0.026727 , 0.029024 , 0.027128 , 0.038693 , 0.048052 , 0.043501 , 0.051375 , 0.042748 , 0.058774 
