AUG6NANT00050.spu,AUG6NANT00049.spu,AUG6NANT00048.spu,AUG6NANT00047.spu,AUG6NANT00046.spu,
Wavelength,AUG6NANT00051.spu,AUG6NANT00052.spu,AUG6NANT00053.spu,AUG6NANT00054.spu,AUG6NANT00055.spu,AUG6NANT00056.spu,AUG6NANT00057.spu,AUG6NANT00058.spu,AUG6NANT00059.spu,AUG6NANT00060.spu,AUG6NANT00061.spu,AUG6NANT00062.spu,AUG6NANT00063.spu,AUG6NANT00064.spu,AUG6NANT00065.spu,AUG6NANT00066.spu,AUG6NANT00067.spu,AUG6NANT00068.spu,AUG6NANT00069.spu,AUG6NANT00070.spu
  (nm),8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1
  time  ,28:08 AM,28:15 AM,28:20 AM,28:27 AM,28:35 AM,29:10 AM,29:17 AM,29:24 AM,29:31 AM,29:40 AM,30:09 AM,30:17 AM,31:03 AM,31:09 AM,31:16 AM,31:45 AM,31:50 AM,31:57 AM,32:04 AM,32:13 AM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 659 , 0.078087 , 0.071037 , 0.076877 , 0.078875 , 0.096695 , 0.071085 , 0.061008 , 0.067158 , 0.092767 , 0.09362 , 0.099668 , 0.073808 , 0.047942 , 0.083527 , 0.058051 , 0.086245 , 0.091185 , 0.05553 , 0.084129 , 0.069177 
 660 , 0.077798 , 0.070736 , 0.076641 , 0.078576 , 0.096208 , 0.070912 , 0.06063 , 0.066605 , 0.092456 , 0.093245 , 0.099385 , 0.073491 , 0.047582 , 0.083203 , 0.05781 , 0.086145 , 0.090979 , 0.054985 , 0.08373 , 0.06879 
 661 , 0.077505 , 0.07036 , 0.076396 , 0.078235 , 0.095733 , 0.070654 , 0.06023 , 0.066047 , 0.09215 , 0.092763 , 0.099113 , 0.073106 , 0.047163 , 0.082841 , 0.057495 , 0.085976 , 0.090759 , 0.054504 , 0.083247 , 0.068494 
 662 , 0.077221 , 0.069941 , 0.07616 , 0.077882 , 0.095276 , 0.070341 , 0.059823 , 0.065487 , 0.091846 , 0.092219 , 0.098839 , 0.072677 , 0.046712 , 0.082459 , 0.057134 , 0.085771 , 0.090539 , 0.054073 , 0.082715 , 0.068255 
 663 , 0.076937 , 0.06952 , 0.075918 , 0.077535 , 0.094823 , 0.070027 , 0.059414 , 0.064932 , 0.091541 , 0.091675 , 0.098563 , 0.072252 , 0.046267 , 0.082081 , 0.056778 , 0.085565 , 0.090319 , 0.053641 , 0.082182 , 0.068016 
 664 , 0.076674 , 0.069153 , 0.075681 , 0.077203 , 0.094391 , 0.069746 , 0.059016 , 0.064432 , 0.091218 , 0.091186 , 0.098322 , 0.071872 , 0.04585 , 0.081722 , 0.056463 , 0.085402 , 0.090145 , 0.053215 , 0.081716 , 0.067781 
 665 , 0.076463 , 0.068922 , 0.075441 , 0.076896 , 0.094005 , 0.069548 , 0.058637 , 0.064076 , 0.090849 , 0.090823 , 0.098166 , 0.071585 , 0.045502 , 0.081426 , 0.056247 , 0.085319 , 0.090069 , 0.052786 , 0.081383 , 0.067558 
 666 , 0.076249 , 0.068685 , 0.0752 , 0.076592 , 0.093614 , 0.069354 , 0.058263 , 0.063723 , 0.090472 , 0.090456 , 0.098014 , 0.071303 , 0.045153 , 0.081131 , 0.056025 , 0.085237 , 0.089996 , 0.052353 , 0.081056 , 0.067336 
 667 , 0.076034 , 0.068453 , 0.074957 , 0.076281 , 0.093228 , 0.069155 , 0.057887 , 0.063368 , 0.090099 , 0.090094 , 0.097863 , 0.071014 , 0.044808 , 0.080835 , 0.055803 , 0.085159 , 0.089922 , 0.051929 , 0.080728 , 0.067113 
 668 , 0.075849 , 0.068233 , 0.074883 , 0.076058 , 0.09299 , 0.069055 , 0.057655 , 0.063012 , 0.089878 , 0.089845 , 0.097745 , 0.070874 , 0.044539 , 0.08055 , 0.055595 , 0.085112 , 0.089786 , 0.051666 , 0.080416 , 0.066978 
 669 , 0.075663 , 0.06803 , 0.074814 , 0.075846 , 0.092769 , 0.06896 , 0.057424 , 0.062654 , 0.089678 , 0.089619 , 0.097618 , 0.070739 , 0.04428 , 0.08027 , 0.055392 , 0.085066 , 0.089662 , 0.051408 , 0.080115 , 0.066842 
 670 , 0.075477 , 0.067825 , 0.074745 , 0.075628 , 0.092541 , 0.06887 , 0.057191 , 0.062295 , 0.089472 , 0.089391 , 0.097489 , 0.070604 , 0.04402 , 0.079989 , 0.055182 , 0.085024 , 0.089536 , 0.051154 , 0.079812 , 0.066705 
 671 , 0.075463 , 0.067805 , 0.074708 , 0.075577 , 0.092452 , 0.068874 , 0.057076 , 0.062149 , 0.08943 , 0.089311 , 0.097471 , 0.07052 , 0.04386 , 0.07991 , 0.055096 , 0.085037 , 0.089565 , 0.051054 , 0.079694 , 0.066661 
 672 , 0.075556 , 0.067895 , 0.074685 , 0.075615 , 0.092447 , 0.068939 , 0.057047 , 0.062138 , 0.089477 , 0.08932 , 0.097544 , 0.07047 , 0.043759 , 0.079955 , 0.055083 , 0.085078 , 0.089655 , 0.051036 , 0.079679 , 0.066677 
 673 , 0.075649 , 0.06799 , 0.074656 , 0.075659 , 0.092436 , 0.069004 , 0.057017 , 0.062127 , 0.089523 , 0.089323 , 0.09761 , 0.07042 , 0.043658 , 0.079999 , 0.055075 , 0.085119 , 0.089751 , 0.051024 , 0.079662 , 0.066688 
 674 , 0.075769 , 0.068116 , 0.074708 , 0.075758 , 0.092489 , 0.069111 , 0.057053 , 0.06216 , 0.089618 , 0.089389 , 0.097727 , 0.070439 , 0.043639 , 0.080088 , 0.055127 , 0.085239 , 0.089906 , 0.051048 , 0.079723 , 0.066756 
 675 , 0.075934 , 0.068302 , 0.074979 , 0.075994 , 0.092682 , 0.069322 , 0.057249 , 0.062301 , 0.089834 , 0.089589 , 0.097963 , 0.070642 , 0.043829 , 0.080276 , 0.055323 , 0.085536 , 0.090227 , 0.051155 , 0.079976 , 0.066954 
 676 , 0.076101 , 0.068486 , 0.075247 , 0.076227 , 0.092874 , 0.069525 , 0.057446 , 0.062441 , 0.090051 , 0.089783 , 0.098202 , 0.070849 , 0.044022 , 0.080466 , 0.055526 , 0.085833 , 0.090549 , 0.051265 , 0.080231 , 0.067151 
 677 , 0.076268 , 0.068676 , 0.075517 , 0.076455 , 0.093066 , 0.069735 , 0.057639 , 0.062576 , 0.090268 , 0.089983 , 0.098436 , 0.071057 , 0.044215 , 0.080662 , 0.055724 , 0.086132 , 0.090871 , 0.051368 , 0.080481 , 0.067348 
 678 , 0.076786 , 0.0692 , 0.076086 , 0.077012 , 0.093781 , 0.070193 , 0.058103 , 0.063214 , 0.090887 , 0.090518 , 0.09904 , 0.071582 , 0.044669 , 0.081124 , 0.05619 , 0.086648 , 0.091471 , 0.05199 , 0.081058 , 0.067916 
 679 , 0.077335 , 0.069762 , 0.076677 , 0.077595 , 0.094537 , 0.070669 , 0.058597 , 0.063887 , 0.09153 , 0.091082 , 0.099666 , 0.072128 , 0.045143 , 0.081619 , 0.056673 , 0.087185 , 0.092093 , 0.052655 , 0.081652 , 0.068513 
 680 , 0.077889 , 0.070329 , 0.077274 , 0.078194 , 0.095303 , 0.071155 , 0.059094 , 0.06457 , 0.092183 , 0.091657 , 0.100303 , 0.072685 , 0.045626 , 0.082112 , 0.057165 , 0.087727 , 0.092726 , 0.053319 , 0.082251 , 0.069115 
 681 , 0.078733 , 0.071274 , 0.078148 , 0.079168 , 0.096487 , 0.071964 , 0.059887 , 0.065675 , 0.093106 , 0.092638 , 0.101262 , 0.073563 , 0.046428 , 0.082933 , 0.057959 , 0.08856 , 0.093657 , 0.05436 , 0.083279 , 0.069976 
 682 , 0.079757 , 0.072446 , 0.079205 , 0.080388 , 0.09794 , 0.072976 , 0.060882 , 0.067055 , 0.094223 , 0.093871 , 0.102421 , 0.074656 , 0.047421 , 0.083954 , 0.058946 , 0.089574 , 0.094792 , 0.055648 , 0.084601 , 0.070995 
 683 , 0.08081 , 0.073647 , 0.080284 , 0.081632 , 0.099429 , 0.074005 , 0.061895 , 0.068464 , 0.095364 , 0.09514 , 0.1036 , 0.075767 , 0.048431 , 0.085003 , 0.059955 , 0.090611 , 0.095951 , 0.056958 , 0.085954 , 0.072037 
 684 , 0.082088 , 0.075088 , 0.081628 , 0.083124 , 0.101273 , 0.075273 , 0.063183 , 0.070171 , 0.096798 , 0.096709 , 0.105036 , 0.077154 , 0.049704 , 0.086293 , 0.061156 , 0.091865 , 0.097358 , 0.058624 , 0.087615 , 0.073346 
 685 , 0.0839 , 0.077099 , 0.083602 , 0.0852 , 0.103958 , 0.077077 , 0.065114 , 0.07257 , 0.098929 , 0.09903 , 0.107064 , 0.079179 , 0.051592 , 0.088188 , 0.062815 , 0.093626 , 0.099344 , 0.061139 , 0.089993 , 0.075311 
 686 , 0.085741 , 0.079151 , 0.085617 , 0.087323 , 0.106694 , 0.078921 , 0.067082 , 0.075014 , 0.101104 , 0.101401 , 0.109136 , 0.08125 , 0.053516 , 0.090124 , 0.064512 , 0.095418 , 0.101367 , 0.063703 , 0.092426 , 0.07731 
 687 , 0.087622 , 0.081248 , 0.087672 , 0.089493 , 0.109485 , 0.080804 , 0.069091 , 0.077511 , 0.103325 , 0.103825 , 0.111256 , 0.083362 , 0.055484 , 0.092096 , 0.066242 , 0.097244 , 0.103426 , 0.066321 , 0.094906 , 0.079354 
 688 , 0.090357 , 0.084254 , 0.090373 , 0.092736 , 0.113506 , 0.083359 , 0.07191 , 0.081343 , 0.106541 , 0.107275 , 0.114284 , 0.086326 , 0.05834 , 0.095014 , 0.068764 , 0.099823 , 0.106502 , 0.07004 , 0.098396 , 0.082239 
 689 , 0.093137 , 0.087311 , 0.093103 , 0.096038 , 0.117597 , 0.085945 , 0.07477 , 0.085239 , 0.1098 , 0.110769 , 0.117356 , 0.089345 , 0.061244 , 0.097982 , 0.071331 , 0.102435 , 0.109615 , 0.073807 , 0.101931 , 0.085172 
 690 , 0.095925 , 0.090377 , 0.095841 , 0.099344 , 0.121704 , 0.088539 , 0.077639 , 0.089145 , 0.113074 , 0.114273 , 0.120432 , 0.092378 , 0.06415 , 0.100964 , 0.073907 , 0.10506 , 0.112738 , 0.077583 , 0.105475 , 0.088113 
 691 , 0.099085 , 0.093891 , 0.098984 , 0.103116 , 0.126385 , 0.091591 , 0.081014 , 0.09369 , 0.116725 , 0.118378 , 0.124012 , 0.095913 , 0.067707 , 0.104412 , 0.07691 , 0.108276 , 0.116373 , 0.081969 , 0.10956 , 0.091512 
 692 , 0.102453 , 0.09763 , 0.102352 , 0.107142 , 0.131373 , 0.094909 , 0.084655 , 0.098577 , 0.120568 , 0.122804 , 0.127916 , 0.099726 , 0.071625 , 0.108112 , 0.080139 , 0.111831 , 0.1203 , 0.086685 , 0.113922 , 0.095137 
 693 , 0.105778 , 0.10133 , 0.105689 , 0.111128 , 0.136314 , 0.098184 , 0.088252 , 0.103406 , 0.124372 , 0.127178 , 0.131777 , 0.103495 , 0.075498 , 0.111768 , 0.083331 , 0.115342 , 0.124183 , 0.091342 , 0.118232 , 0.098724 
 694 , 0.10922 , 0.105141 , 0.10912 , 0.115239 , 0.141458 , 0.101563 , 0.092021 , 0.108448 , 0.128326 , 0.131688 , 0.135795 , 0.107448 , 0.079534 , 0.115567 , 0.086625 , 0.119029 , 0.128243 , 0.096239 , 0.122635 , 0.102519 
 695 , 0.112978 , 0.109297 , 0.112839 , 0.119746 , 0.147195 , 0.105212 , 0.096238 , 0.114097 , 0.132733 , 0.136591 , 0.140255 , 0.111908 , 0.08401 , 0.119762 , 0.090229 , 0.123166 , 0.132755 , 0.101792 , 0.12734 , 0.10688 
 696 , 0.116681 , 0.113397 , 0.116504 , 0.124195 , 0.152869 , 0.108807 , 0.100409 , 0.119678 , 0.137094 , 0.14144 , 0.144653 , 0.116305 , 0.088433 , 0.123913 , 0.093785 , 0.127258 , 0.13721 , 0.10727 , 0.131991 , 0.11119 
 697 , 0.120335 , 0.117445 , 0.12012 , 0.128591 , 0.158463 , 0.112354 , 0.104522 , 0.125188 , 0.141398 , 0.146224 , 0.148993 , 0.120649 , 0.092797 , 0.128012 , 0.097303 , 0.131294 , 0.141608 , 0.112685 , 0.136578 , 0.115443 
 698 , 0.124286 , 0.121871 , 0.123956 , 0.133381 , 0.164449 , 0.116248 , 0.109041 , 0.131268 , 0.145991 , 0.151542 , 0.153875 , 0.125442 , 0.097701 , 0.132594 , 0.101107 , 0.135697 , 0.146558 , 0.118553 , 0.141534 , 0.120116 
 699 , 0.128225 , 0.126257 , 0.127781 , 0.138121 , 0.170371 , 0.120121 , 0.113531 , 0.137315 , 0.150523 , 0.15679 , 0.158714 , 0.130199 , 0.102566 , 0.137145 , 0.104868 , 0.140073 , 0.151488 , 0.124365 , 0.14645 , 0.124765 
 700 , 0.132117 , 0.130598 , 0.131559 , 0.142804 , 0.176227 , 0.123948 , 0.117965 , 0.14329 , 0.15501 , 0.161982 , 0.163501 , 0.134898 , 0.107371 , 0.141646 , 0.108589 , 0.144394 , 0.15636 , 0.130106 , 0.151317 , 0.129363 
 701 , 0.135993 , 0.13491 , 0.135334 , 0.147492 , 0.18207 , 0.127815 , 0.122518 , 0.149278 , 0.159557 , 0.167261 , 0.168377 , 0.139744 , 0.11231 , 0.146185 , 0.112359 , 0.148842 , 0.16119 , 0.13589 , 0.156116 , 0.134066 
 702 , 0.139814 , 0.139196 , 0.139066 , 0.15216 , 0.187905 , 0.131682 , 0.127095 , 0.155207 , 0.164163 , 0.172632 , 0.173299 , 0.144672 , 0.117304 , 0.150728 , 0.116143 , 0.153347 , 0.165936 , 0.141663 , 0.160834 , 0.138784 
 703 , 0.143595 , 0.143433 , 0.142758 , 0.156779 , 0.193672 , 0.135507 , 0.131625 , 0.161072 , 0.168711 , 0.177944 , 0.178171 , 0.149545 , 0.122247 , 0.155219 , 0.119882 , 0.157794 , 0.170623 , 0.147374 , 0.165499 , 0.143444 
 704 , 0.147319 , 0.147609 , 0.146339 , 0.161323 , 0.199319 , 0.139264 , 0.13609 , 0.166865 , 0.173209 , 0.183151 , 0.182979 , 0.154356 , 0.127153 , 0.159693 , 0.123564 , 0.162206 , 0.17528 , 0.152984 , 0.170034 , 0.148072 
 705 , 0.150974 , 0.151714 , 0.149736 , 0.165792 , 0.204757 , 0.142927 , 0.140504 , 0.172617 , 0.177645 , 0.188202 , 0.187751 , 0.159107 , 0.13206 , 0.1642 , 0.127176 , 0.16665 , 0.179924 , 0.15849 , 0.174359 , 0.152732 
 706 , 0.154606 , 0.155797 , 0.153106 , 0.170226 , 0.210146 , 0.146567 , 0.144891 , 0.17833 , 0.18205 , 0.193197 , 0.192492 , 0.163826 , 0.136926 , 0.168667 , 0.130766 , 0.171064 , 0.184533 , 0.16397 , 0.178661 , 0.157366 
 707 , 0.158213 , 0.159855 , 0.156458 , 0.174632 , 0.215498 , 0.150181 , 0.149256 , 0.183998 , 0.186428 , 0.198154 , 0.197197 , 0.168509 , 0.141761 , 0.173107 , 0.134335 , 0.175456 , 0.189101 , 0.169413 , 0.182925 , 0.161965 
 708 , 0.161313 , 0.163479 , 0.159486 , 0.178611 , 0.220184 , 0.153587 , 0.153449 , 0.189272 , 0.190398 , 0.202737 , 0.201643 , 0.172924 , 0.146441 , 0.177236 , 0.137723 , 0.179551 , 0.193302 , 0.174369 , 0.186777 , 0.166219 
 709 , 0.16441 , 0.167072 , 0.162498 , 0.182576 , 0.224872 , 0.156977 , 0.157638 , 0.194546 , 0.194366 , 0.207308 , 0.206083 , 0.17732 , 0.151135 , 0.181366 , 0.141109 , 0.183643 , 0.19752 , 0.179306 , 0.190605 , 0.170458 
 710 , 0.167516 , 0.170685 , 0.165524 , 0.186556 , 0.22958 , 0.16039 , 0.161846 , 0.199841 , 0.198348 , 0.211902 , 0.210541 , 0.181737 , 0.155849 , 0.18552 , 0.144514 , 0.187749 , 0.201759 , 0.184259 , 0.194444 , 0.174716 
 711 , 0.1704 , 0.173959 , 0.168261 , 0.190231 , 0.23394 , 0.163555 , 0.165921 , 0.204904 , 0.202123 , 0.216255 , 0.214851 , 0.186051 , 0.16038 , 0.189474 , 0.14772 , 0.191624 , 0.205698 , 0.188885 , 0.197864 , 0.178849 
 712 , 0.173237 , 0.177119 , 0.170873 , 0.193821 , 0.238158 , 0.166636 , 0.170005 , 0.209927 , 0.205836 , 0.220551 , 0.219133 , 0.190395 , 0.164863 , 0.193361 , 0.15086 , 0.195422 , 0.209545 , 0.193471 , 0.20117 , 0.183014 
 713 , 0.176142 , 0.180352 , 0.17355 , 0.197494 , 0.242481 , 0.169788 , 0.174185 , 0.215067 , 0.209634 , 0.224949 , 0.223508 , 0.19484 , 0.16945 , 0.197332 , 0.154072 , 0.199305 , 0.213485 , 0.19816 , 0.20455 , 0.187273 
 714 , 0.17905 , 0.1836 , 0.176195 , 0.201155 , 0.246763 , 0.173003 , 0.178402 , 0.220239 , 0.213472 , 0.22941 , 0.227985 , 0.199362 , 0.174102 , 0.201388 , 0.157339 , 0.203155 , 0.217425 , 0.202844 , 0.207932 , 0.191517 
 715 , 0.181869 , 0.186817 , 0.178734 , 0.204692 , 0.250869 , 0.176307 , 0.182608 , 0.225346 , 0.217304 , 0.233924 , 0.232581 , 0.203948 , 0.178791 , 0.205544 , 0.160673 , 0.206846 , 0.221296 , 0.207367 , 0.211241 , 0.195618 
 716 , 0.184763 , 0.190134 , 0.181368 , 0.208341 , 0.25511 , 0.179727 , 0.18695 , 0.230612 , 0.221259 , 0.238576 , 0.23731 , 0.20867 , 0.183636 , 0.209833 , 0.164118 , 0.210671 , 0.225303 , 0.212024 , 0.214653 , 0.199857 
 717 , 0.187754 , 0.193565 , 0.18408 , 0.212108 , 0.259483 , 0.18325 , 0.191423 , 0.236047 , 0.225338 , 0.243374 , 0.24219 , 0.213543 , 0.18863 , 0.214255 , 0.167669 , 0.214613 , 0.229432 , 0.216827 , 0.218169 , 0.204227 
 718 , 0.190471 , 0.196725 , 0.186599 , 0.215569 , 0.263566 , 0.186828 , 0.195916 , 0.241338 , 0.229324 , 0.248142 , 0.246992 , 0.21851 , 0.193749 , 0.218648 , 0.171155 , 0.218439 , 0.233227 , 0.221258 , 0.221391 , 0.208379 
 719 , 0.193247 , 0.19995 , 0.189157 , 0.219081 , 0.267729 , 0.190476 , 0.200498 , 0.246751 , 0.233416 , 0.253023 , 0.251932 , 0.223612 , 0.198981 , 0.22315 , 0.174695 , 0.222323 , 0.237069 , 0.225779 , 0.224688 , 0.212585 
 720 , 0.196087 , 0.203252 , 0.191777 , 0.222676 , 0.271988 , 0.19421 , 0.20518 , 0.252285 , 0.237602 , 0.258008 , 0.256981 , 0.228829 , 0.20433 , 0.227751 , 0.178313 , 0.226294 , 0.240992 , 0.230397 , 0.228065 , 0.216883 
 721 , 0.198797 , 0.206373 , 0.194164 , 0.226111 , 0.276025 , 0.197793 , 0.209661 , 0.257657 , 0.241708 , 0.262798 , 0.261864 , 0.233832 , 0.20958 , 0.232326 , 0.181795 , 0.230072 , 0.244816 , 0.234695 , 0.231247 , 0.220966 
 722 , 0.201417 , 0.209401 , 0.196434 , 0.229526 , 0.279933 , 0.201292 , 0.214084 , 0.262909 , 0.245769 , 0.267461 , 0.26663 , 0.238712 , 0.21471 , 0.236829 , 0.185235 , 0.233773 , 0.248579 , 0.238797 , 0.234264 , 0.224938 
 723 , 0.204055 , 0.21245 , 0.198723 , 0.232959 , 0.28387 , 0.20481 , 0.218537 , 0.268189 , 0.249849 , 0.272157 , 0.271432 , 0.243623 , 0.219876 , 0.241364 , 0.188694 , 0.237501 , 0.252368 , 0.242928 , 0.237301 , 0.228936 
 724 , 0.20662 , 0.215408 , 0.200967 , 0.236313 , 0.287679 , 0.208317 , 0.222947 , 0.273407 , 0.25384 , 0.27681 , 0.276203 , 0.2485 , 0.225042 , 0.245853 , 0.192164 , 0.241175 , 0.256064 , 0.246933 , 0.240299 , 0.23282 
 725 , 0.209013 , 0.218123 , 0.203069 , 0.239428 , 0.291179 , 0.211727 , 0.227163 , 0.278442 , 0.257588 , 0.281355 , 0.280893 , 0.253267 , 0.230204 , 0.250185 , 0.195606 , 0.244673 , 0.259479 , 0.250647 , 0.243184 , 0.236436 
 726 , 0.211405 , 0.220826 , 0.205157 , 0.242515 , 0.294669 , 0.215114 , 0.231343 , 0.283473 , 0.261333 , 0.285897 , 0.285585 , 0.25802 , 0.235374 , 0.25451 , 0.199033 , 0.248153 , 0.262865 , 0.254351 , 0.24606 , 0.240045 
 727 , 0.213784 , 0.223521 , 0.207233 , 0.245583 , 0.298146 , 0.218486 , 0.235513 , 0.288487 , 0.265063 , 0.29042 , 0.290261 , 0.262754 , 0.240523 , 0.258809 , 0.202446 , 0.251624 , 0.266237 , 0.258041 , 0.248923 , 0.243635 
 728 , 0.215904 , 0.225901 , 0.209146 , 0.248249 , 0.301489 , 0.221744 , 0.239373 , 0.293038 , 0.268562 , 0.294667 , 0.294578 , 0.267264 , 0.245361 , 0.262846 , 0.205572 , 0.25473 , 0.269337 , 0.26135 , 0.251502 , 0.24694 
 729 , 0.217976 , 0.228253 , 0.211062 , 0.25091 , 0.304852 , 0.224964 , 0.243181 , 0.297523 , 0.271997 , 0.298812 , 0.298793 , 0.271735 , 0.2501 , 0.266851 , 0.208642 , 0.257779 , 0.272471 , 0.264639 , 0.254036 , 0.250169 
 730 , 0.220013 , 0.230565 , 0.212953 , 0.253533 , 0.308162 , 0.228135 , 0.246932 , 0.301937 , 0.275373 , 0.30289 , 0.302945 , 0.276144 , 0.254768 , 0.270794 , 0.211669 , 0.26078 , 0.275556 , 0.267879 , 0.256536 , 0.253355 
 731 , 0.22195 , 0.232771 , 0.214685 , 0.255973 , 0.311188 , 0.231116 , 0.250353 , 0.306056 , 0.278577 , 0.306748 , 0.306911 , 0.280276 , 0.259168 , 0.274592 , 0.214448 , 0.26344 , 0.278439 , 0.270873 , 0.258902 , 0.256161 
 732 , 0.223835 , 0.23488 , 0.216311 , 0.258234 , 0.313911 , 0.233975 , 0.253572 , 0.309922 , 0.281623 , 0.31047 , 0.310801 , 0.284219 , 0.263386 , 0.278261 , 0.217092 , 0.265912 , 0.28102 , 0.273604 , 0.261146 , 0.258768 
 733 , 0.225686 , 0.236949 , 0.217911 , 0.260451 , 0.316585 , 0.236786 , 0.256744 , 0.313715 , 0.284621 , 0.314131 , 0.314626 , 0.288095 , 0.267533 , 0.281869 , 0.219693 , 0.268344 , 0.283552 , 0.276287 , 0.263351 , 0.261332 
 734 , 0.227414 , 0.238873 , 0.219436 , 0.26255 , 0.319096 , 0.239488 , 0.259788 , 0.317291 , 0.287411 , 0.317603 , 0.318248 , 0.2918 , 0.2715 , 0.28526 , 0.222218 , 0.270687 , 0.285899 , 0.278799 , 0.265386 , 0.263745 
 735 , 0.228946 , 0.240585 , 0.220844 , 0.264518 , 0.321416 , 0.242046 , 0.262671 , 0.320631 , 0.289942 , 0.320845 , 0.321565 , 0.295287 , 0.275243 , 0.288338 , 0.224699 , 0.272928 , 0.288049 , 0.28111 , 0.267161 , 0.265944 
 736 , 0.230462 , 0.242291 , 0.222233 , 0.266481 , 0.323727 , 0.244583 , 0.265532 , 0.323976 , 0.292472 , 0.324076 , 0.324846 , 0.298747 , 0.278962 , 0.291388 , 0.227165 , 0.275153 , 0.290214 , 0.283427 , 0.268928 , 0.268132 
 737 , 0.231958 , 0.243974 , 0.223601 , 0.268425 , 0.326011 , 0.247075 , 0.26835 , 0.32728 , 0.29497 , 0.32726 , 0.328077 , 0.302158 , 0.282621 , 0.294393 , 0.229599 , 0.277344 , 0.292352 , 0.285712 , 0.270669 , 0.270291 
 738 , 0.233396 , 0.24548 , 0.224734 , 0.270147 , 0.328014 , 0.249181 , 0.270786 , 0.330257 , 0.297327 , 0.330007 , 0.330976 , 0.30517 , 0.285773 , 0.297172 , 0.231687 , 0.279164 , 0.29431 , 0.287696 , 0.27216 , 0.272335 
 739 , 0.23485 , 0.247 , 0.225853 , 0.271849 , 0.33 , 0.251268 , 0.273201 , 0.333153 , 0.299636 , 0.332713 , 0.333883 , 0.308158 , 0.288883 , 0.299952 , 0.233739 , 0.280972 , 0.296209 , 0.289654 , 0.273666 , 0.274391 
 740 , 0.236302 , 0.248523 , 0.226964 , 0.273545 , 0.33198 , 0.25335 , 0.27561 , 0.336035 , 0.301935 , 0.335408 , 0.336777 , 0.311143 , 0.291981 , 0.302722 , 0.235786 , 0.282773 , 0.298106 , 0.2916 , 0.275164 , 0.276437 
 741 , 0.237511 , 0.249881 , 0.228004 , 0.275124 , 0.3337 , 0.255259 , 0.277735 , 0.338585 , 0.303959 , 0.33784 , 0.339425 , 0.313819 , 0.294799 , 0.305157 , 0.237657 , 0.284416 , 0.299839 , 0.29335 , 0.276598 , 0.278163 
 742 , 0.238549 , 0.251099 , 0.22903 , 0.276649 , 0.335278 , 0.257093 , 0.279741 , 0.340974 , 0.30585 , 0.340188 , 0.341911 , 0.316331 , 0.29752 , 0.307366 , 0.23944 , 0.285976 , 0.301519 , 0.294941 , 0.277948 , 0.279671 
 743 , 0.239594 , 0.252315 , 0.230059 , 0.278172 , 0.336854 , 0.258931 , 0.281752 , 0.343374 , 0.30774 , 0.342537 , 0.344402 , 0.318848 , 0.300247 , 0.309575 , 0.241222 , 0.287541 , 0.303207 , 0.296536 , 0.279302 , 0.281187 
 744 , 0.240622 , 0.253448 , 0.231063 , 0.2796 , 0.338384 , 0.260677 , 0.283614 , 0.345593 , 0.309502 , 0.344764 , 0.34671 , 0.321236 , 0.302794 , 0.311661 , 0.242897 , 0.289013 , 0.304781 , 0.298087 , 0.28056 , 0.282618 
 745 , 0.241654 , 0.254457 , 0.232023 , 0.280884 , 0.339872 , 0.262272 , 0.285258 , 0.347561 , 0.311073 , 0.34675 , 0.348747 , 0.323394 , 0.305061 , 0.313602 , 0.244391 , 0.290327 , 0.306207 , 0.299658 , 0.281726 , 0.283925 
 746 , 0.242704 , 0.255476 , 0.232983 , 0.282193 , 0.34139 , 0.263878 , 0.286935 , 0.349563 , 0.312662 , 0.348745 , 0.350806 , 0.325561 , 0.307352 , 0.315591 , 0.245902 , 0.291646 , 0.307662 , 0.301276 , 0.282924 , 0.285244 
 747 , 0.243756 , 0.256496 , 0.233939 , 0.283498 , 0.342904 , 0.265488 , 0.288605 , 0.35156 , 0.314249 , 0.350736 , 0.352872 , 0.327727 , 0.309636 , 0.31758 , 0.247407 , 0.292953 , 0.309117 , 0.302891 , 0.284129 , 0.286555 
 748 , 0.244682 , 0.257423 , 0.234684 , 0.284573 , 0.344198 , 0.266766 , 0.289802 , 0.353137 , 0.315616 , 0.352359 , 0.354585 , 0.329395 , 0.311415 , 0.319259 , 0.248587 , 0.293936 , 0.310361 , 0.304098 , 0.285176 , 0.287423 
 749 , 0.245654 , 0.258374 , 0.235476 , 0.285641 , 0.345521 , 0.26809 , 0.291014 , 0.354745 , 0.317039 , 0.354022 , 0.356288 , 0.331119 , 0.313225 , 0.320962 , 0.249755 , 0.294987 , 0.311594 , 0.305314 , 0.286246 , 0.288379 
 750 , 0.246649 , 0.25935 , 0.236291 , 0.28673 , 0.346874 , 0.269446 , 0.292253 , 0.356399 , 0.318497 , 0.355726 , 0.358033 , 0.332883 , 0.315081 , 0.322705 , 0.250949 , 0.296065 , 0.312861 , 0.306557 , 0.287336 , 0.28935 
