  time  ,10:54 AM,10:59 AM,11:04 AM,11:12 AM,11:21 AM,11:57 AM,12:06 AM,12:13 AM,12:23 AM,12:30 AM,13:14 AM,13:20 AM,13:28 AM,13:38 AM,13:45 AM,14:29 AM,14:37 AM,14:45 AM,14:52 AM,14:57 AM,17:00 AM,17:09 AM,17:16 AM,17:23 AM,17:29 AM,18:08 AM,18:14 AM,18:21 AM,18:26 AM,18:34 AM,19:34 AM,19:41 AM,19:47 AM,19:52 AM,19:58 AM,20:37 AM,20:44 AM,20:50 AM,20:57 AM,21:04 AM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 1054 , 0.462078 , 0.152777 , 0.191966 , 0.415807 , 0.281173 , 0.476951 , 0.409008 , 0.398172 , 0.488832 , 0.482009 , 0.300336 , 0.356045 , 0.354469 , 0.327851 , 0.228634 , 0.334827 , 0.297126 , 0.286786 , 0.341608 , 0.301694 , 0.228599 , 0.21843 , 0.219445 , 0.334337 , 0.245826 , 0.243879 , 0.271978 , 0.441197 , 0.377669 , 0.421272 , 0.442868 , 0.371449 , 0.417897 , 0.376548 , 0.427782 , 0.277307 , 0.234843 , 0.380844 , 0.369224 , 0.43379 
 1055 , 0.453002 , 0.145362 , 0.185672 , 0.416691 , 0.273447 , 0.481775 , 0.411388 , 0.386574 , 0.48309 , 0.485792 , 0.294198 , 0.351955 , 0.350168 , 0.319903 , 0.225392 , 0.324563 , 0.289556 , 0.281687 , 0.336796 , 0.297005 , 0.226047 , 0.211271 , 0.214887 , 0.329966 , 0.243129 , 0.24005 , 0.269206 , 0.437047 , 0.374169 , 0.415034 , 0.43769 , 0.36833 , 0.409294 , 0.36784 , 0.420761 , 0.272839 , 0.228253 , 0.372871 , 0.367321 , 0.43241 
 1056 , 0.4437 , 0.134308 , 0.178636 , 0.416514 , 0.265553 , 0.480287 , 0.408408 , 0.373795 , 0.475551 , 0.485906 , 0.287307 , 0.345166 , 0.345337 , 0.308649 , 0.221084 , 0.318381 , 0.282106 , 0.276027 , 0.330875 , 0.291431 , 0.222374 , 0.204531 , 0.210057 , 0.324448 , 0.240429 , 0.235375 , 0.267503 , 0.431429 , 0.371002 , 0.407619 , 0.431918 , 0.363981 , 0.4026 , 0.359887 , 0.415289 , 0.266419 , 0.220471 , 0.363857 , 0.36282 , 0.429256 
 1057 , 0.4355 , 0.121296 , 0.169036 , 0.415481 , 0.259146 , 0.471086 , 0.399844 , 0.36175 , 0.466311 , 0.479181 , 0.279699 , 0.335228 , 0.339452 , 0.295201 , 0.214801 , 0.317024 , 0.275423 , 0.270025 , 0.323033 , 0.284487 , 0.21654 , 0.198042 , 0.204099 , 0.316824 , 0.236236 , 0.228852 , 0.266453 , 0.423652 , 0.367301 , 0.399527 , 0.426149 , 0.357585 , 0.397765 , 0.352369 , 0.410776 , 0.258429 , 0.21227 , 0.354114 , 0.355612 , 0.423523 
 1058 , 0.428396 , 0.111331 , 0.160218 , 0.41258 , 0.255215 , 0.458305 , 0.388464 , 0.354908 , 0.459705 , 0.4688 , 0.273994 , 0.325646 , 0.334828 , 0.282278 , 0.209467 , 0.31518 , 0.269012 , 0.264316 , 0.314142 , 0.277494 , 0.210359 , 0.192712 , 0.198429 , 0.30829 , 0.232417 , 0.224249 , 0.264951 , 0.41653 , 0.364102 , 0.393842 , 0.420363 , 0.353496 , 0.393066 , 0.345434 , 0.406782 , 0.250105 , 0.205558 , 0.346636 , 0.347977 , 0.415392 
 1059 , 0.423126 , 0.105462 , 0.153008 , 0.407422 , 0.253893 , 0.442876 , 0.374383 , 0.354604 , 0.456164 , 0.456026 , 0.271337 , 0.318039 , 0.332015 , 0.271325 , 0.205994 , 0.311982 , 0.263586 , 0.259291 , 0.305017 , 0.271822 , 0.204572 , 0.189099 , 0.193613 , 0.300179 , 0.229836 , 0.222386 , 0.262742 , 0.411161 , 0.36132 , 0.391596 , 0.416051 , 0.351916 , 0.389295 , 0.340217 , 0.403936 , 0.242021 , 0.201012 , 0.342333 , 0.341235 , 0.405196 
 1060 , 0.419399 , 0.1015 , 0.148635 , 0.401277 , 0.250007 , 0.432828 , 0.36121 , 0.355631 , 0.451204 , 0.450689 , 0.272612 , 0.317679 , 0.330477 , 0.26595 , 0.206122 , 0.304256 , 0.260684 , 0.255186 , 0.299592 , 0.272294 , 0.202009 , 0.186819 , 0.19081 , 0.29848 , 0.231045 , 0.222882 , 0.259265 , 0.409967 , 0.357172 , 0.391857 , 0.418779 , 0.349021 , 0.388781 , 0.339474 , 0.403334 , 0.236103 , 0.19778 , 0.340238 , 0.340569 , 0.397257 
 1061 , 0.413877 , 0.096189 , 0.145141 , 0.394322 , 0.244558 , 0.423477 , 0.347931 , 0.355324 , 0.445047 , 0.444283 , 0.273104 , 0.316366 , 0.327549 , 0.261145 , 0.204957 , 0.296592 , 0.257014 , 0.25034 , 0.293834 , 0.272165 , 0.199325 , 0.18345 , 0.187228 , 0.296343 , 0.230907 , 0.22206 , 0.254529 , 0.407498 , 0.352224 , 0.391281 , 0.421565 , 0.343725 , 0.387283 , 0.337311 , 0.401739 , 0.229778 , 0.194464 , 0.33701 , 0.33949 , 0.388349 
 1062 , 0.402714 , 0.086989 , 0.146496 , 0.385788 , 0.234025 , 0.420162 , 0.337555 , 0.349628 , 0.435727 , 0.435526 , 0.270266 , 0.311572 , 0.319728 , 0.260525 , 0.198755 , 0.290959 , 0.251365 , 0.243823 , 0.288524 , 0.269743 , 0.197193 , 0.176477 , 0.181491 , 0.293262 , 0.22518 , 0.216043 , 0.245805 , 0.400589 , 0.345148 , 0.387592 , 0.424056 , 0.329785 , 0.38229 , 0.329957 , 0.396655 , 0.223446 , 0.191892 , 0.329991 , 0.337326 , 0.377535 
 1063 , 0.388351 , 0.07599 , 0.147409 , 0.384196 , 0.224162 , 0.409941 , 0.327138 , 0.341123 , 0.419709 , 0.425668 , 0.262925 , 0.303413 , 0.309367 , 0.25807 , 0.191398 , 0.286587 , 0.243156 , 0.235483 , 0.28295 , 0.260603 , 0.191176 , 0.16794 , 0.174344 , 0.286536 , 0.219648 , 0.208059 , 0.239149 , 0.391704 , 0.340907 , 0.376198 , 0.41692 , 0.316106 , 0.370842 , 0.320102 , 0.392375 , 0.215783 , 0.186537 , 0.322669 , 0.331452 , 0.367569 
 1064 , 0.372539 , 0.063824 , 0.148305 , 0.383651 , 0.213736 , 0.398247 , 0.316106 , 0.331688 , 0.402103 , 0.414991 , 0.254576 , 0.294294 , 0.298138 , 0.25519 , 0.183372 , 0.282139 , 0.234089 , 0.226438 , 0.276952 , 0.249902 , 0.184313 , 0.158735 , 0.166566 , 0.278886 , 0.213714 , 0.19936 , 0.23233 , 0.381943 , 0.336824 , 0.363214 , 0.40795 , 0.301786 , 0.357926 , 0.309217 , 0.387953 , 0.207529 , 0.180513 , 0.314871 , 0.324641 , 0.35716 
 1065 , 0.374537 , 0.056238 , 0.14149 , 0.379008 , 0.205756 , 0.388112 , 0.309969 , 0.328306 , 0.404493 , 0.411818 , 0.246706 , 0.285884 , 0.288476 , 0.25076 , 0.177651 , 0.279166 , 0.228854 , 0.220224 , 0.275012 , 0.244237 , 0.178493 , 0.154558 , 0.157624 , 0.271639 , 0.210289 , 0.192464 , 0.227544 , 0.378852 , 0.327866 , 0.354956 , 0.399151 , 0.295033 , 0.349197 , 0.306624 , 0.386568 , 0.20211 , 0.171992 , 0.310131 , 0.31967 , 0.353551 
 1066 , 0.368778 , 0.046718 , 0.132619 , 0.361831 , 0.194115 , 0.378169 , 0.301691 , 0.322477 , 0.410097 , 0.408466 , 0.238186 , 0.274299 , 0.279313 , 0.243029 , 0.170533 , 0.275057 , 0.220579 , 0.213473 , 0.266995 , 0.23572 , 0.172554 , 0.150038 , 0.147133 , 0.260751 , 0.201616 , 0.184241 , 0.220338 , 0.369519 , 0.315569 , 0.350809 , 0.388312 , 0.288874 , 0.34133 , 0.299314 , 0.376752 , 0.195713 , 0.166739 , 0.303388 , 0.309149 , 0.347437 
 1067 , 0.355955 , 0.035943 , 0.122575 , 0.335787 , 0.179597 , 0.367946 , 0.29129 , 0.314223 , 0.416765 , 0.404337 , 0.228933 , 0.26016 , 0.27012 , 0.232797 , 0.162032 , 0.269829 , 0.209719 , 0.205946 , 0.254151 , 0.224638 , 0.166295 , 0.144813 , 0.135392 , 0.247058 , 0.188883 , 0.174768 , 0.210991 , 0.354931 , 0.300819 , 0.34932 , 0.375653 , 0.282452 , 0.333566 , 0.287803 , 0.360331 , 0.188258 , 0.163956 , 0.29474 , 0.294319 , 0.338789 
 1068 , 0.340532 , 0.031027 , 0.108081 , 0.318777 , 0.172368 , 0.35814 , 0.28627 , 0.300437 , 0.405772 , 0.398408 , 0.219011 , 0.247722 , 0.262036 , 0.219252 , 0.151371 , 0.261089 , 0.197057 , 0.200153 , 0.240097 , 0.211664 , 0.157427 , 0.137513 , 0.128565 , 0.232174 , 0.176327 , 0.16774 , 0.200404 , 0.337415 , 0.288424 , 0.347054 , 0.359772 , 0.275957 , 0.324781 , 0.275021 , 0.340637 , 0.180495 , 0.160884 , 0.285689 , 0.279231 , 0.32727 
 1069 , 0.329489 , 0.029735 , 0.091031 , 0.309525 , 0.170556 , 0.352562 , 0.286878 , 0.285006 , 0.387477 , 0.386752 , 0.209316 , 0.2369 , 0.253414 , 0.204897 , 0.138437 , 0.250837 , 0.184406 , 0.195892 , 0.227895 , 0.199033 , 0.147335 , 0.129594 , 0.124596 , 0.218088 , 0.165376 , 0.163712 , 0.189003 , 0.322209 , 0.276406 , 0.34443 , 0.34202 , 0.269912 , 0.316176 , 0.264068 , 0.320539 , 0.173772 , 0.153129 , 0.277041 , 0.266163 , 0.31642 
 1070 , 0.332575 , 0.029369 , 0.073746 , 0.306681 , 0.171863 , 0.357012 , 0.293987 , 0.273091 , 0.376316 , 0.364253 , 0.200987 , 0.227557 , 0.242014 , 0.19287 , 0.12332 , 0.241839 , 0.174002 , 0.19289 , 0.221473 , 0.1895 , 0.137797 , 0.12292 , 0.120491 , 0.207222 , 0.157662 , 0.163556 , 0.177271 , 0.31624 , 0.262009 , 0.341964 , 0.324298 , 0.265058 , 0.30946 , 0.259125 , 0.303707 , 0.169875 , 0.135103 , 0.269951 , 0.258088 , 0.311173 
 1071 , 0.331117 , 0.027992 , 0.060836 , 0.302651 , 0.169779 , 0.363482 , 0.298519 , 0.259703 , 0.364884 , 0.34781 , 0.193442 , 0.218067 , 0.23097 , 0.18474 , 0.112111 , 0.23442 , 0.165381 , 0.189365 , 0.215955 , 0.180164 , 0.1284 , 0.117417 , 0.115537 , 0.198817 , 0.14924 , 0.161521 , 0.16695 , 0.311417 , 0.248893 , 0.337099 , 0.308529 , 0.258187 , 0.302769 , 0.255285 , 0.289383 , 0.165909 , 0.120818 , 0.263794 , 0.250339 , 0.306861 
 1072 , 0.320457 , 0.024772 , 0.056533 , 0.296643 , 0.161365 , 0.373294 , 0.297488 , 0.24402 , 0.353549 , 0.342087 , 0.187682 , 0.208577 , 0.220822 , 0.18435 , 0.107771 , 0.230337 , 0.160336 , 0.184986 , 0.212429 , 0.17158 , 0.119569 , 0.114382 , 0.10917 , 0.195327 , 0.139814 , 0.155799 , 0.159573 , 0.309058 , 0.238342 , 0.327777 , 0.296672 , 0.247775 , 0.296371 , 0.253788 , 0.279978 , 0.161968 , 0.112288 , 0.259636 , 0.243495 , 0.304584 
 1073 , 0.303502 , 0.021833 , 0.052776 , 0.297579 , 0.153884 , 0.369241 , 0.29379 , 0.22388 , 0.33734 , 0.356827 , 0.185714 , 0.20303 , 0.219821 , 0.183956 , 0.107108 , 0.22598 , 0.158666 , 0.178934 , 0.210513 , 0.163255 , 0.110541 , 0.111933 , 0.104739 , 0.195956 , 0.130535 , 0.147533 , 0.152209 , 0.299101 , 0.234932 , 0.316889 , 0.291743 , 0.23681 , 0.286003 , 0.253851 , 0.283581 , 0.154231 , 0.111986 , 0.257458 , 0.236964 , 0.303589 
 1074 , 0.28647 , 0.018668 , 0.048665 , 0.298611 , 0.145947 , 0.364 , 0.288508 , 0.204566 , 0.321733 , 0.371634 , 0.183955 , 0.197252 , 0.218875 , 0.183401 , 0.106386 , 0.221419 , 0.156627 , 0.172549 , 0.2087 , 0.154817 , 0.101655 , 0.109447 , 0.099636 , 0.196645 , 0.12123 , 0.139072 , 0.144743 , 0.289415 , 0.231445 , 0.306312 , 0.286914 , 0.225788 , 0.275374 , 0.253889 , 0.288074 , 0.146548 , 0.111629 , 0.255255 , 0.230066 , 0.302793 
 1075 , 0.280073 , 0.014992 , 0.043017 , 0.300055 , 0.137962 , 0.34814 , 0.267421 , 0.199971 , 0.325885 , 0.369921 , 0.186664 , 0.192641 , 0.219566 , 0.181922 , 0.105725 , 0.217714 , 0.151638 , 0.165131 , 0.209996 , 0.150178 , 0.098356 , 0.108481 , 0.089509 , 0.19767 , 0.11752 , 0.134187 , 0.139508 , 0.287839 , 0.230031 , 0.30741 , 0.287432 , 0.220312 , 0.265799 , 0.253923 , 0.298639 , 0.141958 , 0.110879 , 0.25499 , 0.222849 , 0.305735 
 1076 , 0.26928 , 0.011066 , 0.036785 , 0.297121 , 0.127141 , 0.33085 , 0.238224 , 0.198301 , 0.322506 , 0.357154 , 0.185751 , 0.186316 , 0.213832 , 0.179494 , 0.105048 , 0.212682 , 0.14373 , 0.159164 , 0.208476 , 0.144439 , 0.094595 , 0.105771 , 0.077489 , 0.194656 , 0.112406 , 0.126317 , 0.136678 , 0.289016 , 0.224208 , 0.301797 , 0.289093 , 0.215288 , 0.25969 , 0.247757 , 0.29967 , 0.138666 , 0.106111 , 0.256763 , 0.214507 , 0.301931 
 1077 , 0.256269 , 0.006636 , 0.029922 , 0.291969 , 0.114853 , 0.312155 , 0.205328 , 0.197681 , 0.315792 , 0.339082 , 0.183144 , 0.178937 , 0.205174 , 0.176493 , 0.104278 , 0.206784 , 0.134291 , 0.153375 , 0.205577 , 0.137942 , 0.090479 , 0.102209 , 0.064328 , 0.189737 , 0.106487 , 0.117057 , 0.134603 , 0.291313 , 0.216319 , 0.293225 , 0.291251 , 0.210081 , 0.254535 , 0.238766 , 0.296353 , 0.135676 , 0.099626 , 0.259441 , 0.20528 , 0.29505 
 1078 , 0.239437 , 0.004489 , 0.034482 , 0.28178 , 0.105446 , 0.297597 , 0.188006 , 0.191656 , 0.296342 , 0.317993 , 0.173156 , 0.171378 , 0.194103 , 0.166893 , 0.093435 , 0.198282 , 0.129506 , 0.14628 , 0.19508 , 0.13094 , 0.08613 , 0.093416 , 0.059872 , 0.18104 , 0.097882 , 0.107129 , 0.132482 , 0.286024 , 0.204455 , 0.282634 , 0.292362 , 0.20668 , 0.246991 , 0.221568 , 0.285807 , 0.130595 , 0.091506 , 0.255668 , 0.199904 , 0.281544 
 1079 , 0.224377 , 0.0028 , 0.042086 , 0.272362 , 0.098295 , 0.285632 , 0.18217 , 0.183474 , 0.277944 , 0.298426 , 0.161818 , 0.164474 , 0.187514 , 0.157294 , 0.07915 , 0.190379 , 0.128389 , 0.138466 , 0.183758 , 0.124177 , 0.08278 , 0.084429 , 0.059204 , 0.173676 , 0.089643 , 0.098141 , 0.127871 , 0.277166 , 0.195131 , 0.275479 , 0.29112 , 0.205293 , 0.23911 , 0.206817 , 0.277203 , 0.126213 , 0.084807 , 0.24792 , 0.197186 , 0.270019 
 1080 , 0.212719 , 0.000932 , 0.049578 , 0.26584 , 0.092962 , 0.275786 , 0.187084 , 0.174421 , 0.264875 , 0.28171 , 0.151219 , 0.158546 , 0.187979 , 0.149858 , 0.06392 , 0.184236 , 0.130911 , 0.130165 , 0.173913 , 0.117916 , 0.080862 , 0.076677 , 0.060792 , 0.169415 , 0.082601 , 0.090417 , 0.120065 , 0.266441 , 0.190496 , 0.273861 , 0.287093 , 0.206231 , 0.231671 , 0.197641 , 0.273894 , 0.123537 , 0.080303 , 0.237278 , 0.196919 , 0.263411 
 1081 , 0.207162 , 0 , 0.050937 , 0.255923 , 0.088818 , 0.264814 , 0.199141 , 0.168839 , 0.261312 , 0.273369 , 0.141843 , 0.152426 , 0.190391 , 0.142638 , 0.051067 , 0.177018 , 0.132544 , 0.125955 , 0.165492 , 0.110723 , 0.076989 , 0.068253 , 0.063092 , 0.166519 , 0.073777 , 0.083369 , 0.111104 , 0.25511 , 0.187712 , 0.270886 , 0.277586 , 0.204293 , 0.226328 , 0.192539 , 0.271109 , 0.11926 , 0.075436 , 0.226802 , 0.196705 , 0.257523 
 1082 , 0.206642 , 0 , 0.046704 , 0.240509 , 0.085065 , 0.252146 , 0.215288 , 0.167168 , 0.267067 , 0.271788 , 0.133582 , 0.146308 , 0.192559 , 0.134897 , 0.040576 , 0.168681 , 0.13175 , 0.125365 , 0.158097 , 0.102419 , 0.070715 , 0.058913 , 0.065188 , 0.164095 , 0.062895 , 0.076986 , 0.101256 , 0.243674 , 0.185929 , 0.266703 , 0.263205 , 0.198332 , 0.222768 , 0.190515 , 0.268027 , 0.112643 , 0.069876 , 0.216723 , 0.195706 , 0.251966 
 1083 , 0.198678 , 0 , 0.044053 , 0.212976 , 0.076208 , 0.235422 , 0.200851 , 0.168778 , 0.271553 , 0.25946 , 0.124328 , 0.141133 , 0.179483 , 0.122195 , 0.029787 , 0.159661 , 0.122137 , 0.121997 , 0.147667 , 0.092643 , 0.06195 , 0.047638 , 0.061062 , 0.155585 , 0.050046 , 0.070201 , 0.092174 , 0.234823 , 0.177923 , 0.263392 , 0.251186 , 0.185854 , 0.216931 , 0.179907 , 0.25951 , 0.101724 , 0.062072 , 0.207664 , 0.189538 , 0.243669 
 1084 , 0.192363 , 0 , 0.039269 , 0.188687 , 0.067291 , 0.219161 , 0.186454 , 0.166591 , 0.270173 , 0.243791 , 0.11539 , 0.135744 , 0.16606 , 0.110433 , 0.020951 , 0.150023 , 0.110368 , 0.116474 , 0.136034 , 0.083337 , 0.053635 , 0.03672 , 0.054622 , 0.145654 , 0.038387 , 0.062733 , 0.082631 , 0.225157 , 0.16885 , 0.256048 , 0.237466 , 0.171583 , 0.209177 , 0.168337 , 0.249112 , 0.092926 , 0.053868 , 0.197455 , 0.18065 , 0.234132 
 1085 , 0.191949 , 0 , 0.02783 , 0.174759 , 0.057797 , 0.205907 , 0.17128 , 0.151512 , 0.250123 , 0.21887 , 0.108485 , 0.130737 , 0.152011 , 0.102319 , 0.019286 , 0.140039 , 0.092263 , 0.104879 , 0.121778 , 0.076308 , 0.047183 , 0.028008 , 0.04133 , 0.132104 , 0.031711 , 0.053904 , 0.072377 , 0.214511 , 0.15753 , 0.236526 , 0.220427 , 0.153019 , 0.196469 , 0.154894 , 0.234249 , 0.091548 , 0.044983 , 0.185064 , 0.164255 , 0.222158 
 1086 , 0.204813 , 0 , 0.014609 , 0.169778 , 0.05273 , 0.202385 , 0.169031 , 0.13088 , 0.232439 , 0.207335 , 0.104649 , 0.125912 , 0.142617 , 0.10036 , 0.017763 , 0.127077 , 0.079823 , 0.09788 , 0.109152 , 0.069853 , 0.041821 , 0.019346 , 0.03163 , 0.124977 , 0.025245 , 0.046337 , 0.063609 , 0.202171 , 0.150756 , 0.210805 , 0.197993 , 0.136415 , 0.184323 , 0.14417 , 0.220314 , 0.093369 , 0.036585 , 0.174315 , 0.156974 , 0.210754 
 1087 , 0.221142 , 0 , 0.000576 , 0.165708 , 0.047863 , 0.199873 , 0.168607 , 0.109386 , 0.214009 , 0.196787 , 0.10094 , 0.120648 , 0.133766 , 0.099055 , 0.016207 , 0.113576 , 0.067182 , 0.091029 , 0.096255 , 0.063386 , 0.036414 , 0.010435 , 0.021412 , 0.1181 , 0.018569 , 0.038243 , 0.054658 , 0.189256 , 0.144092 , 0.184368 , 0.174908 , 0.119548 , 0.171688 , 0.133475 , 0.206074 , 0.095744 , 0.028085 , 0.163173 , 0.150177 , 0.198872 
 1088 , 0.205419 , 0 , 0 , 0.157171 , 0.036159 , 0.19952 , 0.164552 , 0.078429 , 0.196321 , 0.199727 , 0.089521 , 0.11085 , 0.130066 , 0.094931 , 0.011622 , 0.100203 , 0.069723 , 0.081381 , 0.087805 , 0.052873 , 0.033207 , 0.007249 , 0.015677 , 0.112959 , 0.014053 , 0.028142 , 0.042583 , 0.184951 , 0.132907 , 0.169318 , 0.163604 , 0.107426 , 0.153592 , 0.118647 , 0.191997 , 0.093064 , 0.021223 , 0.148187 , 0.14824 , 0.190148 
 1089 , 0.187146 , 0 , 0 , 0.145879 , 0.023214 , 0.199538 , 0.161635 , 0.048496 , 0.179625 , 0.20152 , 0.076039 , 0.099312 , 0.130209 , 0.086547 , 0.006822 , 0.088485 , 0.073433 , 0.070863 , 0.079649 , 0.043455 , 0.030323 , 0.00427 , 0.00919 , 0.105963 , 0.009383 , 0.016334 , 0.029812 , 0.1835 , 0.120019 , 0.160317 , 0.156056 , 0.097056 , 0.136313 , 0.106021 , 0.180553 , 0.089373 , 0.014505 , 0.134559 , 0.140502 , 0.182477 
 1090 , 0.166426 , 0 , 0 , 0.132493 , 0.008592 , 0.19954 , 0.159444 , 0.016684 , 0.162628 , 0.20171 , 0.061143 , 0.086452 , 0.13313 , 0.07533 , 0.001724 , 0.07725 , 0.077614 , 0.05936 , 0.07125 , 0.034028 , 0.027456 , 0.001083 , 0.002242 , 0.0973 , 0.004535 , 0.003944 , 0.016325 , 0.183706 , 0.105638 , 0.154631 , 0.150397 , 0.087084 , 0.118806 , 0.094034 , 0.170324 , 0.084946 , 0.007464 , 0.121081 , 0.128445 , 0.175073 
 1091 , 0.149466 , 0 , 0 , 0.125469 , 0.002884 , 0.18034 , 0.141555 , 0.007953 , 0.152086 , 0.187833 , 0.053326 , 0.075602 , 0.127231 , 0.063704 , 0 , 0.064084 , 0.076372 , 0.050572 , 0.067191 , 0.025708 , 0.024433 , 0 , 0 , 0.085781 , 0.002379 , 0 , 0.009622 , 0.179125 , 0.09607 , 0.15325 , 0.147463 , 0.078834 , 0.112059 , 0.090293 , 0.163382 , 0.078083 , 0.004169 , 0.112504 , 0.119307 , 0.166475 
 1092 , 0.12817 , 0 , 0 , 0.121122 , 0.001914 , 0.144443 , 0.113341 , 0.011771 , 0.142104 , 0.165038 , 0.049189 , 0.066075 , 0.113863 , 0.052395 , 0 , 0.048984 , 0.07077 , 0.042524 , 0.065453 , 0.017058 , 0.021063 , 0 , 0 , 0.071918 , 0.001507 , 0 , 0.006249 , 0.173995 , 0.08878 , 0.152578 , 0.14553 , 0.070348 , 0.110872 , 0.08933 , 0.15765 , 0.069846 , 0.002694 , 0.104116 , 0.113858 , 0.156817 
 1093 , 0.095141 , 0 , 0 , 0.11584 , 0.000754 , 0.098156 , 0.081022 , 0.015995 , 0.12615 , 0.138771 , 0.045512 , 0.057212 , 0.094903 , 0.041895 , 0 , 0.032152 , 0.061992 , 0.033235 , 0.064117 , 0.006763 , 0.017189 , 0 , 0 , 0.056423 , 0.000602 , 0 , 0.0026 , 0.173816 , 0.081255 , 0.14778 , 0.142721 , 0.059514 , 0.109745 , 0.084118 , 0.150871 , 0.06133 , 0.001052 , 0.090598 , 0.114065 , 0.146267 
 1094 , 0.066341 , 0 , 0 , 0.107995 , 0 , 0.062667 , 0.05344 , 0.018449 , 0.106582 , 0.109545 , 0.039573 , 0.049065 , 0.07458 , 0.032894 , 0 , 0.018916 , 0.04967 , 0.02415 , 0.059439 , 0 , 0.013028 , 0 , 0 , 0.042111 , 0 , 0 , 0 , 0.163744 , 0.072807 , 0.136121 , 0.136419 , 0.048009 , 0.105818 , 0.075323 , 0.139583 , 0.052989 , 0 , 0.075169 , 0.109444 , 0.13524 
 1095 , 0.043499 , 0 , 0 , 0.096526 , 0 , 0.043257 , 0.035604 , 0.017554 , 0.08207 , 0.077058 , 0.030455 , 0.043494 , 0.053087 , 0.027561 , 0 , 0.012642 , 0.032302 , 0.016154 , 0.04963 , 0 , 0.008727 , 0 , 0 , 0.030472 , 0 , 0 , 0 , 0.13734 , 0.063766 , 0.114251 , 0.125073 , 0.036387 , 0.097816 , 0.06134 , 0.122068 , 0.045749 , 0 , 0.057354 , 0.097132 , 0.124626 
 1096 , 0.023792 , 0 , 0 , 0.091763 , 0 , 0.025722 , 0.016939 , 0.016481 , 0.06204 , 0.047043 , 0.020265 , 0.035544 , 0.032528 , 0.021556 , 0 , 0.006231 , 0.016481 , 0.007991 , 0.038935 , 0 , 0.004371 , 0 , 0 , 0.019544 , 0 , 0 , 0 , 0.096938 , 0.054319 , 0.092907 , 0.116018 , 0.024155 , 0.087275 , 0.048903 , 0.102911 , 0.038999 , 0 , 0.041317 , 0.081032 , 0.118483 
 1097 , 0.005102 , 0 , 0 , 0.0838 , 0 , 0.008847 , 0 , 0.014908 , 0.042134 , 0.017027 , 0.010404 , 0.027412 , 0.013027 , 0.015363 , 0 , 0 , 0 , 0 , 0.027836 , 0 , 0 , 0 , 0 , 0.008809 , 0 , 0 , 0 , 0.059478 , 0.044532 , 0.070985 , 0.10535 , 0.012373 , 0.075875 , 0.035872 , 0.083974 , 0.031293 , 0 , 0.025001 , 0.063995 , 0.110969 
 1098 , 0.017908 , 0 , 0 , 0.062092 , 0 , 0.006244 , 0 , 0.010596 , 0.046828 , 0.019985 , 0.007299 , 0.018917 , 0.014908 , 0.01082 , 0 , 0 , 0 , 0 , 0.019649 , 0 , 0 , 0 , 0 , 0.010187 , 0 , 0 , 0 , 0.040583 , 0.038368 , 0.058393 , 0.091004 , 0.008664 , 0.06283 , 0.026954 , 0.078213 , 0.022431 , 0 , 0.017803 , 0.051845 , 0.10522 
 1099 , 0.031131 , 0 , 0 , 0.033912 , 0 , 0.003442 , 0 , 0.005816 , 0.050124 , 0.023285 , 0.004039 , 0.010487 , 0.016682 , 0.006062 , 0 , 0 , 0 , 0 , 0.010923 , 0 , 0 , 0 , 0 , 0.0114 , 0 , 0 , 0 , 0.022449 , 0.031531 , 0.045432 , 0.076465 , 0.00484 , 0.049225 , 0.017139 , 0.072482 , 0.012524 , 0 , 0.009918 , 0.038155 , 0.093695 
 1100 , 0.044295 , 0 , 0 , 0.004648 , 0 , 0.000487 , 0 , 0.000817 , 0.052864 , 0.026931 , 0.000577 , 0.001507 , 0.018459 , 0.000877 , 0 , 0 , 0 , 0 , 0.001559 , 0 , 0 , 0 , 0 , 0.012558 , 0 , 0 , 0 , 0.003224 , 0.024202 , 0.031159 , 0.060264 , 0.000697 , 0.034863 , 0.006658 , 0.06633 , 0.001792 , 0 , 0.001417 , 0.023534 , 0.080312 
 1101 , 0.04815 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.04399 , 0.021479 , 0 , 0 , 0.01411 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0096 , 0 , 0 , 0 , 0 , 0.017397 , 0.022193 , 0.04468 , 0 , 0.024591 , 0.003724 , 0.058441 , 0 , 0 , 0 , 0.015944 , 0.06261 
 1102 , 0.05059 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.033099 , 0.01297 , 0 , 0 , 0.008474 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.005785 , 0 , 0 , 0 , 0 , 0.01045 , 0.013377 , 0.027322 , 0 , 0.014844 , 0.002239 , 0.04869 , 0 , 0 , 0 , 0.009568 , 0.044584 
