JUL14NANT00005.spu,JUL14NANT00004.spu,JUL14NANT00003.spu,
Wavelength,JUL14NANT00051.spu,JUL14NANT00052.spu,JUL14NANT00053.spu,JUL14NANT00054.spu,JUL14NANT00055.spu,JUL14NANT00056.spu,JUL14NANT00057.spu,JUL14NANT00058.spu,JUL14NANT00059.spu,JUL14NANT00060.spu,JUL14NANT00061.spu,JUL14NANT00062.spu,JUL14NANT00063.spu,JUL14NANT00064.spu,JUL14NANT00065.spu,JUL14NANT00066.spu,JUL14NANT00067.spu,JUL14NANT00068.spu,JUL14NANT00069.spu,JUL14NANT00070.spu
  (nm),7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 
  time  ,:36:01 A,:36:08 A,:36:15 A,:36:22 A,:36:28 A,:37:04 A,:37:11 A,:37:19 A,:37:27 A,:37:34 A,:37:59 A,:38:09 A,:38:17 A,:38:23 A,:38:29 A,:40:39 A,:40:48 A,:40:56 A,:41:01 A,:41:10 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 605 , 0.086166 , 0.114788 , 0.109269 , 0.091612 , 0.073218 , 0.105649 , 0.135019 , 0.097902 , 0.113799 , 0.108699 , 0.102532 , 0.0729 , 0.067593 , 0.090607 , 0.07867 , 0.088149 , 0.090584 , 0.095332 , 0.096852 , 0.088361 
 606 , 0.085478 , 0.114065 , 0.108484 , 0.090999 , 0.072741 , 0.104998 , 0.134246 , 0.097281 , 0.113087 , 0.107978 , 0.101834 , 0.072341 , 0.067059 , 0.089915 , 0.078228 , 0.087513 , 0.089926 , 0.094674 , 0.09608 , 0.087757 
 607 , 0.084782 , 0.113334 , 0.10769 , 0.090382 , 0.07226 , 0.104337 , 0.133464 , 0.096656 , 0.112366 , 0.107253 , 0.101133 , 0.071778 , 0.066522 , 0.089225 , 0.077782 , 0.086879 , 0.089264 , 0.094006 , 0.095306 , 0.087145 
 608 , 0.084024 , 0.112412 , 0.106917 , 0.089711 , 0.071652 , 0.103619 , 0.132563 , 0.095944 , 0.111492 , 0.10646 , 0.100365 , 0.071129 , 0.065915 , 0.088517 , 0.077219 , 0.086149 , 0.088478 , 0.093252 , 0.09443 , 0.086458 
 609 , 0.083263 , 0.111492 , 0.106152 , 0.089052 , 0.071049 , 0.102898 , 0.131664 , 0.09523 , 0.110626 , 0.105664 , 0.09959 , 0.07049 , 0.065314 , 0.087814 , 0.076647 , 0.085415 , 0.087694 , 0.092492 , 0.09356 , 0.085766 
 610 , 0.0825 , 0.11057 , 0.105383 , 0.08839 , 0.070443 , 0.10218 , 0.130762 , 0.094525 , 0.109758 , 0.104866 , 0.098818 , 0.069849 , 0.064711 , 0.087115 , 0.076076 , 0.084685 , 0.086908 , 0.091735 , 0.092688 , 0.085077 
 611 , 0.081685 , 0.109637 , 0.104548 , 0.087651 , 0.06986 , 0.101421 , 0.129889 , 0.093753 , 0.108927 , 0.104066 , 0.098067 , 0.069215 , 0.064137 , 0.086405 , 0.075528 , 0.083961 , 0.086128 , 0.091011 , 0.091802 , 0.084394 
 612 , 0.080852 , 0.108722 , 0.103683 , 0.086872 , 0.06928 , 0.100659 , 0.129014 , 0.092962 , 0.108102 , 0.103257 , 0.097317 , 0.068585 , 0.063572 , 0.085686 , 0.074982 , 0.083245 , 0.085357 , 0.090305 , 0.090914 , 0.083719 
 613 , 0.080012 , 0.107811 , 0.10282 , 0.086096 , 0.068697 , 0.099894 , 0.128142 , 0.092169 , 0.10728 , 0.10245 , 0.09657 , 0.067957 , 0.06301 , 0.084965 , 0.074432 , 0.082526 , 0.08459 , 0.089596 , 0.090031 , 0.083046 
 614 , 0.07926 , 0.106959 , 0.102012 , 0.085385 , 0.068145 , 0.099181 , 0.127328 , 0.091409 , 0.106495 , 0.10174 , 0.095876 , 0.067425 , 0.062457 , 0.084345 , 0.073907 , 0.081861 , 0.083871 , 0.088941 , 0.089196 , 0.082432 
 615 , 0.078652 , 0.106181 , 0.101304 , 0.084803 , 0.067644 , 0.098539 , 0.126599 , 0.090694 , 0.105778 , 0.101203 , 0.09528 , 0.067049 , 0.061938 , 0.083917 , 0.073434 , 0.081295 , 0.083258 , 0.088385 , 0.08847 , 0.081916 
 616 , 0.078041 , 0.105405 , 0.100601 , 0.084219 , 0.06714 , 0.097895 , 0.125866 , 0.089979 , 0.105061 , 0.10067 , 0.094682 , 0.066669 , 0.061411 , 0.08349 , 0.072958 , 0.080726 , 0.082644 , 0.087828 , 0.087749 , 0.081402 
 617 , 0.077433 , 0.10463 , 0.0999 , 0.083637 , 0.066637 , 0.097253 , 0.125144 , 0.089266 , 0.104351 , 0.100131 , 0.094096 , 0.066295 , 0.060891 , 0.083063 , 0.072488 , 0.080159 , 0.082027 , 0.087267 , 0.087025 , 0.08089 
 618 , 0.076859 , 0.103992 , 0.099385 , 0.083148 , 0.066241 , 0.096791 , 0.124599 , 0.088746 , 0.103829 , 0.099642 , 0.093772 , 0.065905 , 0.060523 , 0.082787 , 0.072147 , 0.079731 , 0.081482 , 0.086827 , 0.086429 , 0.080454 
 619 , 0.076277 , 0.103367 , 0.09887 , 0.082664 , 0.065853 , 0.096332 , 0.124059 , 0.088227 , 0.10331 , 0.099152 , 0.093444 , 0.065518 , 0.06016 , 0.082513 , 0.071806 , 0.079301 , 0.080936 , 0.086383 , 0.08584 , 0.080017 
 620 , 0.075702 , 0.102739 , 0.098357 , 0.082182 , 0.06546 , 0.095874 , 0.123515 , 0.087709 , 0.102786 , 0.098664 , 0.093121 , 0.065127 , 0.059793 , 0.082234 , 0.071461 , 0.078872 , 0.080386 , 0.085939 , 0.085247 , 0.07958 
 621 , 0.075226 , 0.102117 , 0.097854 , 0.08174 , 0.065066 , 0.095406 , 0.123012 , 0.087212 , 0.102319 , 0.098217 , 0.092792 , 0.064812 , 0.059476 , 0.081932 , 0.071036 , 0.078452 , 0.079909 , 0.085531 , 0.084707 , 0.079163 
 622 , 0.074793 , 0.101489 , 0.097345 , 0.081314 , 0.064669 , 0.094921 , 0.122532 , 0.086715 , 0.101866 , 0.097784 , 0.092446 , 0.06453 , 0.059176 , 0.081604 , 0.070565 , 0.078017 , 0.079464 , 0.085144 , 0.084177 , 0.078751 
 623 , 0.074365 , 0.100858 , 0.096832 , 0.080884 , 0.064273 , 0.094437 , 0.122048 , 0.086214 , 0.101414 , 0.097352 , 0.0921 , 0.064247 , 0.058877 , 0.081281 , 0.070097 , 0.077589 , 0.07902 , 0.084757 , 0.083644 , 0.078336 
 624 , 0.073947 , 0.100247 , 0.096348 , 0.080463 , 0.063902 , 0.093967 , 0.121554 , 0.085727 , 0.100929 , 0.096943 , 0.091745 , 0.063963 , 0.058576 , 0.080961 , 0.069689 , 0.07718 , 0.078591 , 0.084383 , 0.083121 , 0.077934 
 625 , 0.073537 , 0.099658 , 0.09592 , 0.080066 , 0.063592 , 0.093538 , 0.121044 , 0.085291 , 0.100409 , 0.096575 , 0.091385 , 0.063684 , 0.05827 , 0.080669 , 0.0694 , 0.076814 , 0.078184 , 0.084043 , 0.082648 , 0.077555 
 626 , 0.073129 , 0.099063 , 0.095496 , 0.079676 , 0.063275 , 0.093106 , 0.120533 , 0.084858 , 0.099893 , 0.096204 , 0.091028 , 0.063402 , 0.057961 , 0.080379 , 0.069109 , 0.076451 , 0.077781 , 0.083701 , 0.082173 , 0.077179 
 627 , 0.072717 , 0.098474 , 0.095067 , 0.079282 , 0.062964 , 0.092681 , 0.120027 , 0.08442 , 0.099373 , 0.095834 , 0.09067 , 0.063121 , 0.057653 , 0.080089 , 0.068823 , 0.076083 , 0.077378 , 0.083359 , 0.081699 , 0.076804 
 628 , 0.072478 , 0.098193 , 0.094815 , 0.079056 , 0.062815 , 0.092506 , 0.119868 , 0.084216 , 0.099186 , 0.095631 , 0.090597 , 0.062982 , 0.057468 , 0.079978 , 0.068669 , 0.075891 , 0.077167 , 0.083183 , 0.081461 , 0.076625 
 629 , 0.072238 , 0.097925 , 0.094559 , 0.078829 , 0.06267 , 0.092335 , 0.119699 , 0.084015 , 0.098986 , 0.095433 , 0.090525 , 0.062842 , 0.057282 , 0.079865 , 0.068518 , 0.0757 , 0.076959 , 0.083009 , 0.081225 , 0.076443 
 630 , 0.072004 , 0.097657 , 0.094307 , 0.078603 , 0.06252 , 0.092163 , 0.119536 , 0.083809 , 0.098792 , 0.095235 , 0.090448 , 0.062707 , 0.057097 , 0.079758 , 0.068367 , 0.075505 , 0.076746 , 0.082835 , 0.080989 , 0.076257 
 631 , 0.071861 , 0.09746 , 0.094191 , 0.07851 , 0.062416 , 0.09208 , 0.119528 , 0.083658 , 0.098725 , 0.095158 , 0.090438 , 0.062653 , 0.057016 , 0.079769 , 0.06829 , 0.075392 , 0.076646 , 0.082802 , 0.080842 , 0.076148 
 632 , 0.071772 , 0.097301 , 0.094151 , 0.078485 , 0.062329 , 0.092035 , 0.119624 , 0.083539 , 0.098747 , 0.095144 , 0.090463 , 0.062647 , 0.056998 , 0.079845 , 0.06824 , 0.07533 , 0.0766 , 0.082853 , 0.080732 , 0.076071 
 633 , 0.071679 , 0.097142 , 0.094112 , 0.078454 , 0.062242 , 0.091985 , 0.119721 , 0.08342 , 0.09877 , 0.09513 , 0.090487 , 0.062635 , 0.056979 , 0.079921 , 0.068191 , 0.075263 , 0.076559 , 0.082901 , 0.080627 , 0.075994 
 634 , 0.071593 , 0.097045 , 0.094085 , 0.078421 , 0.062167 , 0.091962 , 0.119825 , 0.083353 , 0.098795 , 0.095129 , 0.090525 , 0.062616 , 0.056957 , 0.079989 , 0.068194 , 0.075193 , 0.076525 , 0.08294 , 0.080524 , 0.07594 
 635 , 0.071514 , 0.097091 , 0.094102 , 0.078387 , 0.062117 , 0.092001 , 0.119956 , 0.083401 , 0.098823 , 0.095152 , 0.090607 , 0.062612 , 0.05691 , 0.080038 , 0.068318 , 0.07513 , 0.076498 , 0.082952 , 0.080437 , 0.075923 
 636 , 0.071436 , 0.097131 , 0.094117 , 0.078349 , 0.06207 , 0.092033 , 0.12009 , 0.083451 , 0.098845 , 0.095174 , 0.090688 , 0.062606 , 0.056866 , 0.080088 , 0.068442 , 0.075067 , 0.076473 , 0.082966 , 0.080356 , 0.075906 
 637 , 0.071362 , 0.09717 , 0.094131 , 0.07831 , 0.062028 , 0.09207 , 0.120218 , 0.083506 , 0.098871 , 0.095195 , 0.090769 , 0.062606 , 0.056817 , 0.080133 , 0.068566 , 0.074998 , 0.076447 , 0.08298 , 0.080275 , 0.075889 
 638 , 0.071111 , 0.097044 , 0.093865 , 0.078138 , 0.061848 , 0.091948 , 0.120107 , 0.083284 , 0.098651 , 0.095046 , 0.090645 , 0.062512 , 0.056657 , 0.079978 , 0.06852 , 0.074771 , 0.076227 , 0.082792 , 0.079933 , 0.075704 
 639 , 0.070859 , 0.096926 , 0.093592 , 0.077958 , 0.061659 , 0.091826 , 0.119989 , 0.083052 , 0.098428 , 0.094891 , 0.090527 , 0.06241 , 0.056493 , 0.079815 , 0.068479 , 0.074543 , 0.076009 , 0.082606 , 0.079581 , 0.075522 
 640 , 0.0706 , 0.096802 , 0.093318 , 0.077782 , 0.061474 , 0.091703 , 0.11987 , 0.08282 , 0.098204 , 0.094735 , 0.090408 , 0.062307 , 0.056329 , 0.079656 , 0.068437 , 0.074313 , 0.075791 , 0.082414 , 0.079229 , 0.075339 
 641 , 0.070219 , 0.096514 , 0.092921 , 0.077476 , 0.061158 , 0.091421 , 0.119464 , 0.082467 , 0.097789 , 0.094435 , 0.090171 , 0.062077 , 0.056081 , 0.079392 , 0.068339 , 0.073959 , 0.075433 , 0.082086 , 0.078696 , 0.074981 
 642 , 0.069758 , 0.096136 , 0.092439 , 0.0771 , 0.060771 , 0.091038 , 0.118903 , 0.082046 , 0.097268 , 0.094054 , 0.089855 , 0.061777 , 0.055785 , 0.07907 , 0.068205 , 0.073531 , 0.074988 , 0.081685 , 0.078055 , 0.074506 
 643 , 0.069304 , 0.095753 , 0.091964 , 0.07672 , 0.060386 , 0.09065 , 0.118337 , 0.081626 , 0.096752 , 0.093673 , 0.089539 , 0.061477 , 0.055496 , 0.078749 , 0.068071 , 0.073103 , 0.074544 , 0.081281 , 0.07742 , 0.074032 
 644 , 0.068791 , 0.095302 , 0.09143 , 0.076292 , 0.059963 , 0.090234 , 0.117717 , 0.081162 , 0.096194 , 0.093219 , 0.089169 , 0.061124 , 0.055174 , 0.078385 , 0.067879 , 0.072643 , 0.074042 , 0.080828 , 0.076743 , 0.073515 
 645 , 0.068167 , 0.094681 , 0.090783 , 0.075756 , 0.05946 , 0.089742 , 0.116969 , 0.080585 , 0.095546 , 0.092593 , 0.08867 , 0.060649 , 0.054778 , 0.07792 , 0.06754 , 0.072131 , 0.073415 , 0.080266 , 0.075974 , 0.07292 
 646 , 0.067541 , 0.094057 , 0.090133 , 0.075216 , 0.058963 , 0.089256 , 0.116226 , 0.080002 , 0.094904 , 0.091974 , 0.088177 , 0.060178 , 0.054379 , 0.07745 , 0.067203 , 0.071616 , 0.072791 , 0.079704 , 0.075201 , 0.072332 
 647 , 0.066917 , 0.093434 , 0.089486 , 0.074678 , 0.058462 , 0.088767 , 0.11548 , 0.079426 , 0.094259 , 0.091352 , 0.08768 , 0.059704 , 0.053985 , 0.076982 , 0.066862 , 0.071102 , 0.072163 , 0.079139 , 0.074437 , 0.071741 
 648 , 0.066261 , 0.092621 , 0.088727 , 0.074135 , 0.057809 , 0.088055 , 0.114656 , 0.078717 , 0.093499 , 0.090717 , 0.087068 , 0.059233 , 0.053599 , 0.076361 , 0.066401 , 0.070481 , 0.071489 , 0.078491 , 0.073649 , 0.071098 
 649 , 0.065601 , 0.091804 , 0.087972 , 0.073595 , 0.057147 , 0.087338 , 0.113836 , 0.078006 , 0.092737 , 0.090082 , 0.086455 , 0.058754 , 0.053215 , 0.075741 , 0.06594 , 0.069857 , 0.07081 , 0.077847 , 0.072866 , 0.070446 
 650 , 0.064939 , 0.090985 , 0.087209 , 0.073061 , 0.056484 , 0.086618 , 0.113012 , 0.077299 , 0.091983 , 0.089445 , 0.085838 , 0.058277 , 0.052827 , 0.075118 , 0.06548 , 0.069231 , 0.07013 , 0.077199 , 0.072083 , 0.069792 
 651 , 0.064304 , 0.090191 , 0.086472 , 0.072443 , 0.055917 , 0.085903 , 0.112156 , 0.076572 , 0.091234 , 0.088811 , 0.085275 , 0.057806 , 0.052352 , 0.074579 , 0.06506 , 0.068606 , 0.069481 , 0.076552 , 0.071306 , 0.06915 
 652 , 0.06369 , 0.089423 , 0.085743 , 0.071769 , 0.055409 , 0.085202 , 0.11127 , 0.075848 , 0.090486 , 0.088164 , 0.084754 , 0.057337 , 0.051822 , 0.074106 , 0.064674 , 0.067975 , 0.068856 , 0.075907 , 0.070549 , 0.068521 
 653 , 0.063078 , 0.088654 , 0.085016 , 0.071098 , 0.054892 , 0.084497 , 0.110382 , 0.075127 , 0.089741 , 0.087523 , 0.084223 , 0.05687 , 0.051289 , 0.073629 , 0.064282 , 0.067338 , 0.068233 , 0.075264 , 0.069795 , 0.067886 
 654 , 0.062515 , 0.088012 , 0.084388 , 0.070534 , 0.054429 , 0.083925 , 0.109671 , 0.074523 , 0.089113 , 0.08698 , 0.083813 , 0.056489 , 0.050858 , 0.073247 , 0.063972 , 0.066787 , 0.067689 , 0.074718 , 0.069131 , 0.067348 
 655 , 0.062092 , 0.087652 , 0.083989 , 0.070241 , 0.054079 , 0.083668 , 0.109389 , 0.074186 , 0.088796 , 0.086684 , 0.083678 , 0.056303 , 0.050674 , 0.073077 , 0.063829 , 0.066451 , 0.067346 , 0.074425 , 0.068684 , 0.06703 
 656 , 0.061666 , 0.087295 , 0.083594 , 0.069953 , 0.053734 , 0.083419 , 0.109111 , 0.073848 , 0.088481 , 0.0864 , 0.083545 , 0.056117 , 0.050495 , 0.072914 , 0.063689 , 0.06612 , 0.067001 , 0.074135 , 0.068241 , 0.066719 
 657 , 0.061245 , 0.086942 , 0.083199 , 0.069665 , 0.053389 , 0.083165 , 0.108833 , 0.07351 , 0.088167 , 0.086111 , 0.083413 , 0.055931 , 0.050311 , 0.072747 , 0.063549 , 0.065785 , 0.066655 , 0.073841 , 0.067798 , 0.066407 
 658 , 0.061154 , 0.086832 , 0.083269 , 0.069681 , 0.053245 , 0.083162 , 0.108938 , 0.073404 , 0.08818 , 0.086204 , 0.083644 , 0.055951 , 0.050344 , 0.07298 , 0.063631 , 0.065743 , 0.066561 , 0.073813 , 0.067607 , 0.066337 
 659 , 0.061073 , 0.086718 , 0.083349 , 0.069709 , 0.053106 , 0.083159 , 0.109063 , 0.073307 , 0.088202 , 0.086298 , 0.083872 , 0.055976 , 0.050377 , 0.073224 , 0.063714 , 0.065706 , 0.066468 , 0.073786 , 0.06742 , 0.066272 
 660 , 0.060996 , 0.086607 , 0.083429 , 0.069732 , 0.052965 , 0.083159 , 0.109181 , 0.073214 , 0.088223 , 0.086396 , 0.084104 , 0.056001 , 0.050409 , 0.073468 , 0.063802 , 0.065672 , 0.066373 , 0.073762 , 0.067234 , 0.066206 
 661 , 0.060882 , 0.086543 , 0.083453 , 0.069699 , 0.052855 , 0.083178 , 0.10933 , 0.073123 , 0.088228 , 0.086464 , 0.084313 , 0.056053 , 0.050414 , 0.073648 , 0.063927 , 0.065622 , 0.066275 , 0.073751 , 0.067046 , 0.066133 
 662 , 0.060739 , 0.086508 , 0.083443 , 0.069634 , 0.052751 , 0.083221 , 0.109468 , 0.073015 , 0.088218 , 0.086498 , 0.084512 , 0.056117 , 0.050405 , 0.073789 , 0.064085 , 0.065564 , 0.06618 , 0.07374 , 0.06685 , 0.066061 
 663 , 0.060594 , 0.086472 , 0.083436 , 0.069573 , 0.052649 , 0.083263 , 0.109605 , 0.07291 , 0.088207 , 0.086531 , 0.084711 , 0.056179 , 0.050395 , 0.073924 , 0.064243 , 0.065504 , 0.066087 , 0.073731 , 0.066656 , 0.065988 
 664 , 0.060441 , 0.086401 , 0.083375 , 0.069483 , 0.0525 , 0.083237 , 0.109668 , 0.072761 , 0.088157 , 0.08652 , 0.084868 , 0.056215 , 0.050368 , 0.074026 , 0.064364 , 0.065416 , 0.065956 , 0.073689 , 0.066438 , 0.065882 
 665 , 0.060273 , 0.086241 , 0.0832 , 0.069322 , 0.052239 , 0.083031 , 0.109531 , 0.072512 , 0.08802 , 0.08639 , 0.084905 , 0.056179 , 0.050296 , 0.074052 , 0.064393 , 0.065257 , 0.065744 , 0.07357 , 0.066172 , 0.065695 
 666 , 0.060102 , 0.086082 , 0.083027 , 0.069158 , 0.051976 , 0.082828 , 0.109395 , 0.072263 , 0.087883 , 0.086261 , 0.084938 , 0.056141 , 0.050219 , 0.074075 , 0.064421 , 0.065103 , 0.065531 , 0.073448 , 0.065904 , 0.065511 
 667 , 0.059934 , 0.085927 , 0.082852 , 0.068994 , 0.051717 , 0.082628 , 0.109254 , 0.072018 , 0.087751 , 0.086136 , 0.084975 , 0.056107 , 0.050147 , 0.074102 , 0.064449 , 0.064947 , 0.065316 , 0.073324 , 0.065635 , 0.065321 
 668 , 0.059731 , 0.085766 , 0.082747 , 0.068864 , 0.051557 , 0.082488 , 0.109142 , 0.071868 , 0.087608 , 0.086031 , 0.085043 , 0.055998 , 0.05008 , 0.074164 , 0.064472 , 0.064821 , 0.065151 , 0.07319 , 0.06543 , 0.065146 
 669 , 0.059526 , 0.085601 , 0.082638 , 0.068736 , 0.051406 , 0.082343 , 0.109027 , 0.071719 , 0.08746 , 0.085926 , 0.085111 , 0.055883 , 0.050016 , 0.074217 , 0.064493 , 0.064693 , 0.064993 , 0.073048 , 0.065233 , 0.064973 
 670 , 0.059315 , 0.085435 , 0.082527 , 0.068607 , 0.051254 , 0.082197 , 0.108917 , 0.071569 , 0.087316 , 0.085825 , 0.085184 , 0.055767 , 0.049958 , 0.074271 , 0.064514 , 0.064559 , 0.064829 , 0.07291 , 0.065029 , 0.064794 
 671 , 0.059189 , 0.085292 , 0.082416 , 0.068558 , 0.051118 , 0.082126 , 0.10884 , 0.071474 , 0.087241 , 0.085758 , 0.085242 , 0.055748 , 0.049961 , 0.07427 , 0.064535 , 0.06448 , 0.064736 , 0.072827 , 0.064886 , 0.064655 
 672 , 0.059119 , 0.08515 , 0.082301 , 0.068548 , 0.050978 , 0.082085 , 0.108788 , 0.071402 , 0.087196 , 0.085711 , 0.08527 , 0.055798 , 0.049985 , 0.074231 , 0.064551 , 0.064425 , 0.064681 , 0.072771 , 0.064766 , 0.06453 
 673 , 0.059043 , 0.085001 , 0.08219 , 0.068537 , 0.050843 , 0.082049 , 0.108736 , 0.071329 , 0.087155 , 0.085669 , 0.085303 , 0.055844 , 0.050015 , 0.074196 , 0.064566 , 0.064375 , 0.064621 , 0.072715 , 0.064641 , 0.064405 
 674 , 0.059012 , 0.084889 , 0.082125 , 0.068533 , 0.050744 , 0.082019 , 0.10868 , 0.071267 , 0.087106 , 0.085638 , 0.085357 , 0.055901 , 0.05004 , 0.074198 , 0.064592 , 0.064361 , 0.064587 , 0.072705 , 0.064562 , 0.064321 
 675 , 0.059071 , 0.084858 , 0.082197 , 0.068549 , 0.050765 , 0.082011 , 0.108618 , 0.071245 , 0.087037 , 0.085668 , 0.085492 , 0.055972 , 0.050061 , 0.074304 , 0.06466 , 0.064434 , 0.0646 , 0.0728 , 0.0646 , 0.064353 
 676 , 0.059132 , 0.084832 , 0.082275 , 0.068572 , 0.050791 , 0.082003 , 0.108559 , 0.07123 , 0.086972 , 0.085693 , 0.085628 , 0.056046 , 0.050081 , 0.074416 , 0.06473 , 0.064509 , 0.064615 , 0.072896 , 0.064635 , 0.064383 
 677 , 0.059194 , 0.084806 , 0.082347 , 0.068589 , 0.050811 , 0.081995 , 0.108498 , 0.071214 , 0.086901 , 0.085723 , 0.085763 , 0.056121 , 0.050106 , 0.074529 , 0.064801 , 0.064584 , 0.06463 , 0.072992 , 0.064675 , 0.064413 
 678 , 0.059224 , 0.084742 , 0.082226 , 0.068521 , 0.05092 , 0.081914 , 0.108337 , 0.071223 , 0.086836 , 0.085608 , 0.085739 , 0.056109 , 0.050079 , 0.074465 , 0.064721 , 0.064645 , 0.064701 , 0.07303 , 0.064736 , 0.064439 
 679 , 0.059253 , 0.084674 , 0.082096 , 0.068448 , 0.051027 , 0.08183 , 0.108164 , 0.071231 , 0.086766 , 0.085472 , 0.085702 , 0.056088 , 0.050049 , 0.074386 , 0.064625 , 0.064706 , 0.064776 , 0.073067 , 0.064791 , 0.064465 
 680 , 0.059286 , 0.084609 , 0.081965 , 0.068368 , 0.051138 , 0.08175 , 0.107989 , 0.071233 , 0.086694 , 0.085334 , 0.085664 , 0.056066 , 0.050018 , 0.074307 , 0.064529 , 0.064764 , 0.064844 , 0.073107 , 0.064849 , 0.064489 
 681 , 0.05945 , 0.084602 , 0.081915 , 0.068407 , 0.051365 , 0.081741 , 0.10783 , 0.071388 , 0.08667 , 0.085245 , 0.085564 , 0.056081 , 0.050064 , 0.074164 , 0.064415 , 0.064943 , 0.065063 , 0.073252 , 0.065078 , 0.064629 
 682 , 0.059692 , 0.084632 , 0.081914 , 0.068503 , 0.051662 , 0.081775 , 0.107695 , 0.071632 , 0.086676 , 0.085191 , 0.085434 , 0.056108 , 0.050167 , 0.073988 , 0.064286 , 0.065191 , 0.065365 , 0.073439 , 0.065409 , 0.064845 
 683 , 0.059937 , 0.084666 , 0.081913 , 0.0686 , 0.051959 , 0.081809 , 0.10756 , 0.071874 , 0.086686 , 0.085142 , 0.085305 , 0.056137 , 0.050267 , 0.073806 , 0.064156 , 0.065444 , 0.065675 , 0.073624 , 0.065743 , 0.065055 
 684 , 0.060451 , 0.084996 , 0.082196 , 0.068939 , 0.052471 , 0.082132 , 0.107733 , 0.072428 , 0.08699 , 0.085367 , 0.085431 , 0.056346 , 0.050541 , 0.073835 , 0.064238 , 0.065963 , 0.066246 , 0.074089 , 0.066383 , 0.065528 
 685 , 0.061657 , 0.08606 , 0.083201 , 0.069889 , 0.053532 , 0.083177 , 0.108681 , 0.073746 , 0.088023 , 0.086279 , 0.086201 , 0.057019 , 0.051252 , 0.074394 , 0.064857 , 0.067146 , 0.067482 , 0.075242 , 0.06777 , 0.06664 
 686 , 0.062879 , 0.087136 , 0.084217 , 0.070853 , 0.054604 , 0.084227 , 0.109635 , 0.075078 , 0.089079 , 0.087199 , 0.086981 , 0.057707 , 0.051977 , 0.074966 , 0.065482 , 0.068347 , 0.068736 , 0.076418 , 0.069173 , 0.067764 
 687 , 0.064115 , 0.088221 , 0.085243 , 0.071828 , 0.055691 , 0.085292 , 0.110598 , 0.076422 , 0.090138 , 0.088134 , 0.087766 , 0.058397 , 0.052704 , 0.075541 , 0.066115 , 0.069552 , 0.070002 , 0.077599 , 0.070593 , 0.068903 
 688 , 0.066347 , 0.090355 , 0.087274 , 0.073623 , 0.057683 , 0.087317 , 0.112824 , 0.078855 , 0.092293 , 0.09007 , 0.089588 , 0.059939 , 0.054061 , 0.076965 , 0.067394 , 0.071743 , 0.072341 , 0.079843 , 0.07318 , 0.071058 
 689 , 0.068619 , 0.092549 , 0.08936 , 0.075449 , 0.059705 , 0.089385 , 0.115108 , 0.081334 , 0.094497 , 0.092047 , 0.091473 , 0.061514 , 0.055446 , 0.07843 , 0.068706 , 0.073983 , 0.074731 , 0.082125 , 0.075821 , 0.07326 
 690 , 0.070898 , 0.09474 , 0.091444 , 0.077282 , 0.061735 , 0.091458 , 0.11739 , 0.08382 , 0.096699 , 0.094025 , 0.09336 , 0.063091 , 0.056832 , 0.079902 , 0.070015 , 0.076225 , 0.077127 , 0.084414 , 0.078464 , 0.075467 
 691 , 0.073849 , 0.09758 , 0.094184 , 0.079638 , 0.064211 , 0.094146 , 0.120411 , 0.086979 , 0.099565 , 0.096554 , 0.095889 , 0.065092 , 0.058695 , 0.081969 , 0.071676 , 0.07906 , 0.080168 , 0.087369 , 0.081863 , 0.078232 
 692 , 0.077227 , 0.100794 , 0.097313 , 0.082314 , 0.066939 , 0.097178 , 0.123873 , 0.090544 , 0.102814 , 0.09942 , 0.098783 , 0.067353 , 0.060845 , 0.084387 , 0.073539 , 0.082241 , 0.083577 , 0.090732 , 0.085708 , 0.08133 
 693 , 0.080583 , 0.103984 , 0.100422 , 0.08497 , 0.069648 , 0.100186 , 0.127312 , 0.094081 , 0.106045 , 0.102271 , 0.101663 , 0.069594 , 0.062978 , 0.086789 , 0.07539 , 0.085404 , 0.086963 , 0.094076 , 0.089535 , 0.084415 
 694 , 0.084158 , 0.107378 , 0.103731 , 0.087781 , 0.072526 , 0.103388 , 0.13098 , 0.097939 , 0.109518 , 0.105258 , 0.104784 , 0.072019 , 0.065266 , 0.089327 , 0.07739 , 0.088776 , 0.090597 , 0.09763 , 0.093626 , 0.087704 
 695 , 0.088279 , 0.111305 , 0.107559 , 0.090972 , 0.075826 , 0.107104 , 0.13524 , 0.102589 , 0.113606 , 0.108593 , 0.108521 , 0.074908 , 0.067946 , 0.092224 , 0.079752 , 0.092669 , 0.094864 , 0.101714 , 0.098383 , 0.091509 
 696 , 0.09237 , 0.115214 , 0.111358 , 0.094136 , 0.079105 , 0.110802 , 0.139474 , 0.107217 , 0.117671 , 0.111895 , 0.112238 , 0.07778 , 0.07061 , 0.095099 , 0.082095 , 0.096535 , 0.099104 , 0.105775 , 0.10311 , 0.095292 
