  time  ,20:22 PM,20:30 PM,20:38 PM,20:49 PM,21:02 PM,21:24 PM,21:34 PM,21:43 PM,21:55 PM,22:04 PM,22:37 PM,22:47 PM,22:55 PM,23:08 PM,23:15 PM,23:36 PM,23:45 PM,23:54 PM,24:08 PM,24:16 PM,25:40 PM,25:49 PM,25:57 PM,26:06 PM,26:17 PM,26:35 PM,26:43 PM,26:57 PM,27:07 PM,27:17 PM,27:51 PM,28:05 PM,28:15 PM,28:25 PM,28:35 PM,28:58 PM,29:06 PM,29:18 PM,29:31 PM,29:42 PM,30:24 PM,30:38 PM,30:49 PM,31:00 PM,31:09 PM,31:29 PM,31:36 PM,31:43 PM,31:52 PM,32:07 PM,32:35 PM,32:47 PM,32:57 PM,33:05 PM,33:12 PM,33:37 PM,33:51 PM,34:02 PM,34:13 PM,34:22 PM,35:11 PM,35:21 PM,35:30 PM,35:38 PM,35:46 PM,36:01 PM,36:10 PM,36:19 PM,36:26 PM,36:35 PM,37:05 PM,37:16 PM,37:29 PM,37:38 PM,37:48 PM,38:07 PM,38:15 PM,38:23 PM,38:31 PM,38:39 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 540 , 0.101946 , 0.097198 , 0.136371 , 0.107859 , 0.125364 , 0.108586 , 0.115705 , 0.118838 , 0.111669 , 0.092548 , 0.08986 , 0.07426 , 0.083969 , 0.089507 , 0.116361 , 0.079531 , 0.076356 , 0.082607 , 0.083186 , 0.097635 , 0.101685 , 0.105855 , 0.108282 , 0.121688 , 0.109757 , 0.113779 , 0.103005 , 0.09125 , 0.121095 , 0.105425 , 0.092704 , 0.087264 , 0.089592 , 0.083856 , 0.089493 , 0.076109 , 0.081012 , 0.085521 , 0.080116 , 0.089148 , 0.120157 , 0.090615 , 0.099089 , 0.103033 , 0.116333 , 0.109997 , 0.098708 , 0.092506 , 0.091737 , 0.09688 , 0.081415 , 0.08653 , 0.103153 , 0.111521 , 0.09947 , 0.07728 , 0.065497 , 0.076278 , 0.086791 , 0.080483 , 0.090643 , 0.082043 , 0.097219 , 0.119854 , 0.095618 , 0.09053 , 0.077647 , 0.096944 , 0.093988 , 0.076885 , 0.107541 , 0.070528 , 0.088336 , 0.071558 , 0.079778 , 0.060191 , 0.078169 , 0.084639 , 0.080342 , 0.087948 
 541 , 0.103089 , 0.098261 , 0.137757 , 0.109023 , 0.126669 , 0.109569 , 0.117013 , 0.120154 , 0.112816 , 0.093525 , 0.090711 , 0.074603 , 0.084685 , 0.090023 , 0.117176 , 0.080332 , 0.076929 , 0.083465 , 0.084089 , 0.098651 , 0.102756 , 0.106995 , 0.109399 , 0.122919 , 0.110881 , 0.115049 , 0.104096 , 0.092313 , 0.1226 , 0.106591 , 0.093618 , 0.087818 , 0.090257 , 0.084429 , 0.090314 , 0.076603 , 0.081657 , 0.086407 , 0.080892 , 0.090073 , 0.121309 , 0.091569 , 0.100104 , 0.104018 , 0.117431 , 0.111171 , 0.099899 , 0.093575 , 0.092809 , 0.097857 , 0.08214 , 0.087017 , 0.104287 , 0.112859 , 0.100558 , 0.077879 , 0.065862 , 0.076993 , 0.087662 , 0.081055 , 0.091597 , 0.08299 , 0.098183 , 0.12104 , 0.096652 , 0.091505 , 0.078432 , 0.098034 , 0.095113 , 0.077723 , 0.108172 , 0.070988 , 0.088917 , 0.071923 , 0.080204 , 0.06063 , 0.078694 , 0.08511 , 0.080856 , 0.088768 
 542 , 0.104232 , 0.099317 , 0.139148 , 0.110181 , 0.12797 , 0.110544 , 0.118331 , 0.121466 , 0.113957 , 0.094494 , 0.091559 , 0.074945 , 0.085396 , 0.09054 , 0.117982 , 0.081129 , 0.077503 , 0.084328 , 0.084983 , 0.099666 , 0.103819 , 0.108122 , 0.110523 , 0.124151 , 0.111998 , 0.116315 , 0.105187 , 0.093375 , 0.124101 , 0.107745 , 0.094522 , 0.088367 , 0.090918 , 0.08499 , 0.091138 , 0.077097 , 0.082304 , 0.087291 , 0.081663 , 0.090989 , 0.122449 , 0.092513 , 0.101112 , 0.104995 , 0.11853 , 0.11234 , 0.101084 , 0.094636 , 0.093881 , 0.098832 , 0.082867 , 0.087498 , 0.105422 , 0.114192 , 0.101639 , 0.078472 , 0.066211 , 0.077702 , 0.088531 , 0.081628 , 0.092542 , 0.083936 , 0.099139 , 0.122221 , 0.097678 , 0.092478 , 0.079206 , 0.099124 , 0.096239 , 0.07855 , 0.108806 , 0.071447 , 0.0895 , 0.072288 , 0.080623 , 0.06106 , 0.079213 , 0.085574 , 0.081364 , 0.089592 
 543 , 0.105368 , 0.100378 , 0.140531 , 0.111345 , 0.129263 , 0.111524 , 0.119649 , 0.122777 , 0.115096 , 0.095467 , 0.09241 , 0.075287 , 0.086111 , 0.09105 , 0.118797 , 0.08193 , 0.078072 , 0.085187 , 0.085875 , 0.100679 , 0.104881 , 0.109255 , 0.111646 , 0.125383 , 0.113113 , 0.11758 , 0.106277 , 0.094443 , 0.125605 , 0.108904 , 0.095431 , 0.088917 , 0.09158 , 0.08556 , 0.091959 , 0.077585 , 0.082947 , 0.088173 , 0.082431 , 0.091909 , 0.123586 , 0.093463 , 0.102118 , 0.105976 , 0.119627 , 0.113507 , 0.102268 , 0.095703 , 0.094945 , 0.099805 , 0.083591 , 0.087979 , 0.106556 , 0.115526 , 0.102719 , 0.07906 , 0.066568 , 0.078408 , 0.089397 , 0.082195 , 0.093491 , 0.08488 , 0.100092 , 0.1234 , 0.09871 , 0.093448 , 0.079983 , 0.100206 , 0.097357 , 0.079375 , 0.109434 , 0.071901 , 0.090077 , 0.07266 , 0.081043 , 0.061492 , 0.07974 , 0.086039 , 0.081873 , 0.090413 
 544 , 0.106487 , 0.10148 , 0.141999 , 0.112457 , 0.130512 , 0.112493 , 0.120938 , 0.124103 , 0.116262 , 0.096452 , 0.093251 , 0.075679 , 0.086857 , 0.091597 , 0.119607 , 0.08267 , 0.078743 , 0.085994 , 0.086706 , 0.101667 , 0.105918 , 0.110357 , 0.112774 , 0.12662 , 0.114262 , 0.118823 , 0.107321 , 0.095424 , 0.127037 , 0.110055 , 0.096323 , 0.089489 , 0.092266 , 0.086152 , 0.092769 , 0.078074 , 0.083591 , 0.089058 , 0.083195 , 0.092813 , 0.12475 , 0.09441 , 0.103106 , 0.106976 , 0.120715 , 0.114687 , 0.103372 , 0.096719 , 0.095934 , 0.100775 , 0.084267 , 0.088497 , 0.10763 , 0.116787 , 0.103768 , 0.079642 , 0.066932 , 0.079081 , 0.09023 , 0.082728 , 0.094481 , 0.085778 , 0.101049 , 0.124599 , 0.099725 , 0.09441 , 0.080764 , 0.101257 , 0.098445 , 0.080174 , 0.110083 , 0.072298 , 0.090727 , 0.073024 , 0.081541 , 0.061897 , 0.080246 , 0.086519 , 0.082368 , 0.091216 
 545 , 0.107594 , 0.102628 , 0.143511 , 0.113528 , 0.131729 , 0.113463 , 0.122202 , 0.125433 , 0.11741 , 0.097445 , 0.094091 , 0.076093 , 0.087629 , 0.092161 , 0.120424 , 0.083364 , 0.079476 , 0.086769 , 0.087506 , 0.10265 , 0.106951 , 0.111447 , 0.113897 , 0.127869 , 0.115444 , 0.120048 , 0.108338 , 0.096368 , 0.128426 , 0.111201 , 0.097192 , 0.090072 , 0.092964 , 0.086762 , 0.093578 , 0.078565 , 0.084232 , 0.089935 , 0.083964 , 0.093701 , 0.125939 , 0.095349 , 0.104088 , 0.107984 , 0.121798 , 0.115878 , 0.104435 , 0.097713 , 0.096881 , 0.101753 , 0.084904 , 0.089039 , 0.108664 , 0.118024 , 0.104804 , 0.08022 , 0.067296 , 0.079729 , 0.091048 , 0.083249 , 0.095508 , 0.086653 , 0.102014 , 0.125809 , 0.10072 , 0.095371 , 0.08155 , 0.102281 , 0.09952 , 0.08095 , 0.110738 , 0.072645 , 0.09141 , 0.073404 , 0.082085 , 0.062272 , 0.080733 , 0.087 , 0.082858 , 0.092024 
 546 , 0.108699 , 0.103767 , 0.145024 , 0.114605 , 0.132945 , 0.114438 , 0.123473 , 0.126764 , 0.118563 , 0.098443 , 0.094928 , 0.076507 , 0.088398 , 0.092727 , 0.121236 , 0.084061 , 0.080197 , 0.087548 , 0.08831 , 0.103637 , 0.107973 , 0.112535 , 0.115026 , 0.129117 , 0.116617 , 0.121273 , 0.109353 , 0.09731 , 0.129815 , 0.112346 , 0.098073 , 0.090649 , 0.093656 , 0.087366 , 0.094383 , 0.079057 , 0.084875 , 0.090816 , 0.08473 , 0.094586 , 0.12712 , 0.096293 , 0.105075 , 0.10899 , 0.122878 , 0.11706 , 0.105489 , 0.098705 , 0.097826 , 0.102729 , 0.08555 , 0.089589 , 0.109702 , 0.119253 , 0.10583 , 0.0808 , 0.067667 , 0.080371 , 0.091862 , 0.083771 , 0.09654 , 0.087526 , 0.102976 , 0.127018 , 0.101712 , 0.096329 , 0.082333 , 0.103303 , 0.100586 , 0.08173 , 0.111401 , 0.072999 , 0.092095 , 0.073776 , 0.08263 , 0.062656 , 0.081221 , 0.087482 , 0.083342 , 0.092828 
 547 , 0.109749 , 0.104814 , 0.146419 , 0.11561 , 0.134091 , 0.115369 , 0.124624 , 0.127967 , 0.119639 , 0.099355 , 0.095705 , 0.076874 , 0.08907 , 0.093224 , 0.121996 , 0.084691 , 0.080852 , 0.088275 , 0.089048 , 0.104537 , 0.108931 , 0.113551 , 0.116062 , 0.130266 , 0.117712 , 0.122398 , 0.110311 , 0.098187 , 0.131106 , 0.113391 , 0.098873 , 0.091173 , 0.094289 , 0.087924 , 0.095136 , 0.079501 , 0.085457 , 0.09161 , 0.085421 , 0.095413 , 0.128223 , 0.097172 , 0.105997 , 0.109916 , 0.12388 , 0.118157 , 0.106479 , 0.09961 , 0.098705 , 0.103625 , 0.086158 , 0.09007 , 0.110654 , 0.120383 , 0.106785 , 0.081319 , 0.068005 , 0.080961 , 0.092618 , 0.084253 , 0.097486 , 0.088348 , 0.103873 , 0.128135 , 0.102639 , 0.097216 , 0.083056 , 0.10426 , 0.101581 , 0.082443 , 0.112004 , 0.073341 , 0.092698 , 0.074115 , 0.083122 , 0.063005 , 0.081662 , 0.087924 , 0.083786 , 0.093567 
 548 , 0.11064 , 0.105605 , 0.147534 , 0.116408 , 0.135075 , 0.116202 , 0.125488 , 0.128874 , 0.120519 , 0.100071 , 0.096311 , 0.077102 , 0.089517 , 0.09357 , 0.122623 , 0.085164 , 0.081309 , 0.08885 , 0.089634 , 0.105231 , 0.109694 , 0.114377 , 0.116891 , 0.131161 , 0.118592 , 0.123282 , 0.111116 , 0.098913 , 0.132172 , 0.114187 , 0.099492 , 0.091562 , 0.094765 , 0.088367 , 0.09574 , 0.079836 , 0.085897 , 0.092222 , 0.085955 , 0.096099 , 0.129138 , 0.097894 , 0.106785 , 0.110647 , 0.124719 , 0.119009 , 0.10729 , 0.10032 , 0.099411 , 0.104315 , 0.086674 , 0.090426 , 0.111373 , 0.121252 , 0.107525 , 0.081719 , 0.068278 , 0.081411 , 0.093218 , 0.084629 , 0.098224 , 0.089056 , 0.104608 , 0.129021 , 0.103406 , 0.097938 , 0.083632 , 0.105048 , 0.102387 , 0.083009 , 0.112428 , 0.073642 , 0.093094 , 0.074368 , 0.083449 , 0.063279 , 0.08199 , 0.088271 , 0.084123 , 0.094135 
 549 , 0.111539 , 0.106395 , 0.14865 , 0.117213 , 0.136067 , 0.117029 , 0.126345 , 0.129775 , 0.1214 , 0.100788 , 0.096924 , 0.077335 , 0.089963 , 0.093907 , 0.123247 , 0.085636 , 0.081765 , 0.089426 , 0.09022 , 0.105932 , 0.110458 , 0.115204 , 0.117728 , 0.132056 , 0.119472 , 0.12416 , 0.111915 , 0.099647 , 0.133233 , 0.114983 , 0.100111 , 0.09195 , 0.095239 , 0.088808 , 0.096336 , 0.080168 , 0.086342 , 0.092826 , 0.086489 , 0.096792 , 0.130054 , 0.09861 , 0.107573 , 0.11137 , 0.125558 , 0.11987 , 0.108103 , 0.101031 , 0.100118 , 0.104997 , 0.087189 , 0.09078 , 0.112091 , 0.122121 , 0.108272 , 0.082111 , 0.068548 , 0.081868 , 0.093826 , 0.08501 , 0.098963 , 0.089757 , 0.105343 , 0.129907 , 0.104173 , 0.098661 , 0.084201 , 0.105836 , 0.103194 , 0.083575 , 0.112864 , 0.073943 , 0.093488 , 0.074627 , 0.083781 , 0.063552 , 0.082317 , 0.088624 , 0.084466 , 0.094702 
 550 , 0.112435 , 0.107181 , 0.149763 , 0.118013 , 0.137054 , 0.117858 , 0.127212 , 0.130685 , 0.122277 , 0.101507 , 0.097532 , 0.077567 , 0.090409 , 0.094251 , 0.123873 , 0.086109 , 0.082222 , 0.090003 , 0.0908 , 0.106627 , 0.111223 , 0.116026 , 0.118553 , 0.132946 , 0.120356 , 0.12504 , 0.112716 , 0.100376 , 0.134298 , 0.115782 , 0.100724 , 0.092345 , 0.095707 , 0.089249 , 0.096941 , 0.080501 , 0.086781 , 0.093438 , 0.087017 , 0.097473 , 0.130973 , 0.099335 , 0.108364 , 0.112095 , 0.126392 , 0.120725 , 0.10891 , 0.101736 , 0.100827 , 0.105681 , 0.087697 , 0.091133 , 0.112812 , 0.122993 , 0.109006 , 0.08251 , 0.068826 , 0.082318 , 0.094428 , 0.085385 , 0.099697 , 0.090461 , 0.10608 , 0.130796 , 0.104935 , 0.099386 , 0.084779 , 0.106627 , 0.103997 , 0.084143 , 0.113292 , 0.07425 , 0.093882 , 0.074885 , 0.084106 , 0.063824 , 0.082643 , 0.088975 , 0.084801 , 0.095271 
 551 , 0.112869 , 0.107705 , 0.150479 , 0.118506 , 0.13756 , 0.118314 , 0.127722 , 0.131204 , 0.122692 , 0.101831 , 0.097801 , 0.07771 , 0.090645 , 0.094452 , 0.124262 , 0.0864 , 0.082496 , 0.090289 , 0.091022 , 0.106905 , 0.111691 , 0.116551 , 0.119069 , 0.133515 , 0.120921 , 0.125581 , 0.113232 , 0.100749 , 0.134915 , 0.116188 , 0.101016 , 0.092593 , 0.095897 , 0.089385 , 0.097267 , 0.080666 , 0.08703 , 0.093815 , 0.087267 , 0.097786 , 0.131552 , 0.099801 , 0.108868 , 0.112587 , 0.1269 , 0.121255 , 0.109276 , 0.102179 , 0.101223 , 0.106076 , 0.087933 , 0.091282 , 0.113158 , 0.123425 , 0.109335 , 0.082703 , 0.068902 , 0.082496 , 0.094704 , 0.0856 , 0.100142 , 0.0908 , 0.106542 , 0.131389 , 0.105335 , 0.099757 , 0.085066 , 0.107076 , 0.104424 , 0.084452 , 0.113528 , 0.074436 , 0.094075 , 0.074969 , 0.084303 , 0.063946 , 0.082851 , 0.089141 , 0.08497 , 0.095489 
 552 , 0.113274 , 0.108206 , 0.151166 , 0.118974 , 0.138038 , 0.118743 , 0.128198 , 0.131708 , 0.12307 , 0.10212 , 0.098054 , 0.077854 , 0.09087 , 0.094647 , 0.124621 , 0.086677 , 0.082759 , 0.090551 , 0.091212 , 0.107152 , 0.112139 , 0.117066 , 0.119545 , 0.134053 , 0.121467 , 0.126083 , 0.113727 , 0.101096 , 0.1355 , 0.116562 , 0.101274 , 0.092829 , 0.096065 , 0.089497 , 0.097571 , 0.080822 , 0.087264 , 0.094173 , 0.087479 , 0.098061 , 0.132101 , 0.100258 , 0.109341 , 0.113059 , 0.127374 , 0.121756 , 0.109616 , 0.10261 , 0.101601 , 0.106439 , 0.088147 , 0.091419 , 0.113467 , 0.123819 , 0.109638 , 0.082878 , 0.068956 , 0.082663 , 0.094967 , 0.085794 , 0.100577 , 0.091108 , 0.106981 , 0.131968 , 0.105712 , 0.100102 , 0.085334 , 0.107501 , 0.104822 , 0.084748 , 0.113749 , 0.074611 , 0.094239 , 0.075049 , 0.084481 , 0.064051 , 0.083048 , 0.089297 , 0.085126 , 0.095679 
 553 , 0.113673 , 0.108714 , 0.151846 , 0.119434 , 0.138509 , 0.119166 , 0.128667 , 0.132198 , 0.123448 , 0.10241 , 0.098307 , 0.077997 , 0.091096 , 0.094835 , 0.124987 , 0.086962 , 0.083022 , 0.090806 , 0.0914 , 0.107398 , 0.11258 , 0.117575 , 0.120029 , 0.134592 , 0.122006 , 0.126593 , 0.114215 , 0.101444 , 0.136078 , 0.116936 , 0.10154 , 0.093066 , 0.096232 , 0.089609 , 0.097883 , 0.080971 , 0.087498 , 0.09453 , 0.087691 , 0.098344 , 0.132651 , 0.100715 , 0.109822 , 0.113531 , 0.127856 , 0.122266 , 0.109956 , 0.103035 , 0.101971 , 0.106796 , 0.08836 , 0.091549 , 0.113784 , 0.124221 , 0.109941 , 0.083052 , 0.069017 , 0.082822 , 0.095221 , 0.085988 , 0.101005 , 0.091415 , 0.107413 , 0.13254 , 0.10609 , 0.100448 , 0.085609 , 0.107919 , 0.10522 , 0.085037 , 0.11397 , 0.074786 , 0.094411 , 0.07512 , 0.084665 , 0.064148 , 0.083245 , 0.089453 , 0.085282 , 0.095868 
 554 , 0.113823 , 0.10894 , 0.152208 , 0.119607 , 0.138699 , 0.119406 , 0.128792 , 0.132394 , 0.123574 , 0.102465 , 0.098341 , 0.077976 , 0.091173 , 0.094865 , 0.125219 , 0.08702 , 0.08309 , 0.090838 , 0.091397 , 0.107415 , 0.112781 , 0.11782 , 0.120254 , 0.134843 , 0.122271 , 0.126834 , 0.114478 , 0.101564 , 0.136272 , 0.117061 , 0.101534 , 0.093108 , 0.09622 , 0.089573 , 0.098006 , 0.080968 , 0.087563 , 0.094627 , 0.087697 , 0.098401 , 0.132967 , 0.100961 , 0.110087 , 0.113734 , 0.128152 , 0.12251 , 0.110005 , 0.103209 , 0.102093 , 0.106938 , 0.088382 , 0.091575 , 0.113831 , 0.124214 , 0.109938 , 0.083053 , 0.068992 , 0.082747 , 0.095207 , 0.086015 , 0.101192 , 0.091493 , 0.107645 , 0.132819 , 0.106238 , 0.100604 , 0.08571 , 0.108077 , 0.105353 , 0.085085 , 0.114009 , 0.074813 , 0.094426 , 0.075118 , 0.084712 , 0.064147 , 0.083283 , 0.089476 , 0.085278 , 0.095848 
 555 , 0.113792 , 0.108963 , 0.152331 , 0.119559 , 0.138676 , 0.119507 , 0.128668 , 0.132373 , 0.123526 , 0.10234 , 0.09821 , 0.077851 , 0.091156 , 0.094787 , 0.125364 , 0.086914 , 0.083015 , 0.09071 , 0.09126 , 0.107266 , 0.112788 , 0.117878 , 0.120296 , 0.134874 , 0.122328 , 0.126867 , 0.114574 , 0.101537 , 0.136183 , 0.117007 , 0.101343 , 0.092994 , 0.096075 , 0.089445 , 0.09798 , 0.08085 , 0.087517 , 0.094542 , 0.087547 , 0.098307 , 0.133118 , 0.10106 , 0.110198 , 0.11374 , 0.12831 , 0.122566 , 0.109841 , 0.103189 , 0.10202 , 0.106917 , 0.088269 , 0.091521 , 0.113681 , 0.123913 , 0.109707 , 0.082918 , 0.068899 , 0.082494 , 0.094973 , 0.085917 , 0.101202 , 0.091409 , 0.10772 , 0.132872 , 0.106217 , 0.100621 , 0.085687 , 0.10804 , 0.105302 , 0.084957 , 0.113934 , 0.074718 , 0.094333 , 0.075053 , 0.08466 , 0.064077 , 0.083201 , 0.089407 , 0.085166 , 0.095673 
 556 , 0.113754 , 0.108993 , 0.152453 , 0.119512 , 0.138646 , 0.119609 , 0.128536 , 0.132353 , 0.123477 , 0.102223 , 0.098087 , 0.077718 , 0.091146 , 0.094702 , 0.125508 , 0.086809 , 0.082941 , 0.090581 , 0.091116 , 0.107118 , 0.112802 , 0.117935 , 0.120338 , 0.134904 , 0.122391 , 0.126907 , 0.114669 , 0.101509 , 0.136087 , 0.116946 , 0.101145 , 0.09288 , 0.095937 , 0.089316 , 0.097953 , 0.080739 , 0.087471 , 0.094457 , 0.087404 , 0.098206 , 0.13326 , 0.10116 , 0.11031 , 0.113754 , 0.128469 , 0.122622 , 0.10967 , 0.103176 , 0.101948 , 0.106895 , 0.088148 , 0.091466 , 0.113539 , 0.123611 , 0.109477 , 0.082784 , 0.068806 , 0.082249 , 0.094747 , 0.085827 , 0.101219 , 0.091332 , 0.107803 , 0.132933 , 0.106196 , 0.100639 , 0.085656 , 0.108011 , 0.105251 , 0.084823 , 0.113858 , 0.074631 , 0.094241 , 0.074988 , 0.0846 , 0.064 , 0.083119 , 0.089346 , 0.085053 , 0.095491 
 557 , 0.113661 , 0.108946 , 0.152483 , 0.119432 , 0.138553 , 0.119626 , 0.128349 , 0.132232 , 0.123352 , 0.102052 , 0.097917 , 0.077599 , 0.09106 , 0.094607 , 0.125628 , 0.086665 , 0.082797 , 0.090413 , 0.090926 , 0.106901 , 0.112754 , 0.117923 , 0.120325 , 0.134887 , 0.122407 , 0.126877 , 0.114695 , 0.101397 , 0.135913 , 0.1168 , 0.100884 , 0.092748 , 0.095745 , 0.089149 , 0.097887 , 0.080596 , 0.087378 , 0.094332 , 0.0872 , 0.098058 , 0.133362 , 0.101197 , 0.110381 , 0.113721 , 0.12855 , 0.122608 , 0.109415 , 0.103093 , 0.101806 , 0.106804 , 0.087988 , 0.09138 , 0.113304 , 0.123218 , 0.109162 , 0.082611 , 0.068689 , 0.081957 , 0.094444 , 0.085705 , 0.101189 , 0.091186 , 0.107823 , 0.132931 , 0.10612 , 0.100602 , 0.085571 , 0.10792 , 0.105116 , 0.084634 , 0.113758 , 0.074542 , 0.094124 , 0.074906 , 0.084523 , 0.063914 , 0.083028 , 0.08926 , 0.084932 , 0.095262 
 558 , 0.113392 , 0.10867 , 0.152227 , 0.119236 , 0.138238 , 0.11934 , 0.127946 , 0.13174 , 0.122978 , 0.10169 , 0.097606 , 0.077498 , 0.090767 , 0.094458 , 0.125629 , 0.086386 , 0.082451 , 0.090136 , 0.090559 , 0.106435 , 0.112509 , 0.117699 , 0.120112 , 0.134703 , 0.122251 , 0.12658 , 0.114491 , 0.101022 , 0.135438 , 0.116355 , 0.100405 , 0.092572 , 0.095386 , 0.088866 , 0.097673 , 0.08035 , 0.087129 , 0.094064 , 0.086787 , 0.097725 , 0.1333 , 0.101051 , 0.110289 , 0.113548 , 0.128354 , 0.122355 , 0.10887 , 0.102789 , 0.101415 , 0.106487 , 0.087678 , 0.091161 , 0.112746 , 0.12254 , 0.108566 , 0.082317 , 0.068491 , 0.08153 , 0.093901 , 0.085458 , 0.101007 , 0.090819 , 0.107675 , 0.132772 , 0.105856 , 0.100376 , 0.08528 , 0.107645 , 0.10472 , 0.08424 , 0.113608 , 0.074439 , 0.093908 , 0.074803 , 0.084374 , 0.063776 , 0.082874 , 0.089089 , 0.084768 , 0.094829 
 559 , 0.113131 , 0.108387 , 0.15198 , 0.119039 , 0.137926 , 0.119061 , 0.127541 , 0.131247 , 0.122604 , 0.10133 , 0.097298 , 0.077395 , 0.090471 , 0.094303 , 0.125629 , 0.086112 , 0.082109 , 0.089855 , 0.090196 , 0.10597 , 0.112271 , 0.117475 , 0.119899 , 0.134516 , 0.1221 , 0.126281 , 0.11428 , 0.100641 , 0.134954 , 0.115903 , 0.099929 , 0.092398 , 0.095037 , 0.08858 , 0.097453 , 0.0801 , 0.08689 , 0.093799 , 0.086371 , 0.097394 , 0.133226 , 0.100908 , 0.110196 , 0.113376 , 0.128156 , 0.122108 , 0.108328 , 0.102494 , 0.101019 , 0.10617 , 0.087372 , 0.090952 , 0.112197 , 0.121863 , 0.107964 , 0.082028 , 0.0683 , 0.081101 , 0.093354 , 0.085215 , 0.100826 , 0.090448 , 0.107527 , 0.132619 , 0.1056 , 0.100151 , 0.084985 , 0.107364 , 0.104325 , 0.083851 , 0.113464 , 0.074333 , 0.093695 , 0.074689 , 0.084222 , 0.063637 , 0.082724 , 0.088914 , 0.0846 , 0.094399 
 560 , 0.112862 , 0.108111 , 0.151726 , 0.118841 , 0.137607 , 0.118782 , 0.127129 , 0.130755 , 0.12223 , 0.100971 , 0.09699 , 0.077299 , 0.090182 , 0.094155 , 0.125627 , 0.085831 , 0.081761 , 0.089575 , 0.089834 , 0.105507 , 0.112033 , 0.117243 , 0.119685 , 0.134322 , 0.121949 , 0.125989 , 0.114076 , 0.10026 , 0.134477 , 0.115459 , 0.099446 , 0.092224 , 0.094681 , 0.088302 , 0.097241 , 0.079852 , 0.086645 , 0.093526 , 0.085956 , 0.097064 , 0.13316 , 0.100771 , 0.110102 , 0.113195 , 0.127958 , 0.121853 , 0.107793 , 0.102192 , 0.100623 , 0.105854 , 0.087066 , 0.090737 , 0.111641 , 0.121187 , 0.107371 , 0.081731 , 0.068101 , 0.08068 , 0.092809 , 0.084972 , 0.100652 , 0.090078 , 0.107371 , 0.132464 , 0.105344 , 0.099927 , 0.084691 , 0.107083 , 0.103923 , 0.083463 , 0.113314 , 0.074235 , 0.093475 , 0.074583 , 0.084069 , 0.063498 , 0.082575 , 0.088739 , 0.084439 , 0.09397 
 561 , 0.1124 , 0.107778 , 0.151465 , 0.118507 , 0.137249 , 0.118537 , 0.126571 , 0.130212 , 0.12183 , 0.100504 , 0.096575 , 0.077302 , 0.089848 , 0.094079 , 0.125641 , 0.085432 , 0.081444 , 0.089161 , 0.089324 , 0.104912 , 0.111655 , 0.116979 , 0.119335 , 0.134008 , 0.121734 , 0.125619 , 0.113833 , 0.099802 , 0.133823 , 0.114874 , 0.098894 , 0.092049 , 0.094264 , 0.087972 , 0.096989 , 0.079628 , 0.086392 , 0.093141 , 0.085447 , 0.096634 , 0.13307 , 0.100629 , 0.109904 , 0.112947 , 0.127753 , 0.121469 , 0.107084 , 0.101789 , 0.100068 , 0.105488 , 0.086717 , 0.090564 , 0.110997 , 0.120243 , 0.10664 , 0.081393 , 0.067886 , 0.0801 , 0.092181 , 0.084745 , 0.100334 , 0.089553 , 0.107187 , 0.132235 , 0.104942 , 0.099581 , 0.084376 , 0.1067 , 0.103421 , 0.083017 , 0.113139 , 0.074163 , 0.093267 , 0.074518 , 0.083955 , 0.063345 , 0.08236 , 0.088652 , 0.084258 , 0.093452 
 562 , 0.11191 , 0.107438 , 0.151197 , 0.11815 , 0.136884 , 0.118312 , 0.125981 , 0.129679 , 0.121428 , 0.10002 , 0.096145 , 0.077323 , 0.089507 , 0.094009 , 0.125649 , 0.085006 , 0.081139 , 0.088726 , 0.088793 , 0.104307 , 0.111247 , 0.116706 , 0.11896 , 0.133672 , 0.121516 , 0.125251 , 0.113582 , 0.099342 , 0.133156 , 0.114267 , 0.098333 , 0.091872 , 0.093839 , 0.087629 , 0.096734 , 0.079407 , 0.086148 , 0.092734 , 0.084918 , 0.096189 , 0.132979 , 0.100484 , 0.109693 , 0.112684 , 0.127542 , 0.121067 , 0.106348 , 0.101375 , 0.099497 , 0.10511 , 0.086362 , 0.090399 , 0.110356 , 0.119262 , 0.105891 , 0.08105 , 0.067672 , 0.079503 , 0.091548 , 0.084513 , 0.100005 , 0.089021 , 0.106989 , 0.131999 , 0.104528 , 0.09921 , 0.084063 , 0.106304 , 0.1029 , 0.082568 , 0.112956 , 0.074103 , 0.093051 , 0.074457 , 0.083835 , 0.063193 , 0.082141 , 0.088572 , 0.084071 , 0.092933 
