  time  ,10:47 PM,11:17 PM,11:34 PM,11:49 PM,11:57 PM,12:59 PM,13:14 PM,13:30 PM,13:44 PM,13:57 PM,14:35 PM,14:54 PM,15:06 PM,15:19 PM,15:27 PM,16:10 PM,16:21 PM,16:35 PM,16:50 PM,16:59 PM,17:48 PM,17:57 PM,18:11 PM,18:21 PM,18:38 PM,18:50 PM,19:01 PM,19:09 PM,19:19 PM,19:31 PM,20:08 PM,20:22 PM,20:35 PM,20:49 PM,20:56 PM,22:26 PM,22:38 PM,23:04 PM,23:14 PM,23:22 PM,23:34 PM,23:42 PM,23:52 PM,24:00 PM,24:09 PM,25:09 PM,25:21 PM,25:34 PM,25:45 PM,25:55 PM,26:33 PM,26:49 PM,27:00 PM,27:11 PM,27:23 PM,27:51 PM,28:03 PM,28:18 PM,28:30 PM,28:41 PM,29:02 PM,29:10 PM,29:19 PM,29:28 PM,29:36 PM,30:09 PM,30:34 PM,30:44 PM,30:56 PM,31:05 PM,31:38 PM,31:49 PM,32:01 PM,32:11 PM,32:23 PM,33:22 PM,33:31 PM,33:43 PM,33:53 PM,34:03 PM,34:58 PM,35:11 PM,35:19 PM,35:31 PM,35:46 PM,36:00 PM,36:08 PM,36:19 PM,36:26 PM,36:35 PM,37:45 PM,37:56 PM,38:06 PM,38:19 PM,38:30 PM,39:12 PM,39:23 PM,39:32 PM,39:43 PM,39:51 PM,40:14 PM,40:25 PM,40:34 PM,40:44 PM,40:56 PM,41:08 PM,41:20 PM,41:35 PM,42:02 PM,42:11 PM,43:08 PM,43:23 PM,43:31 PM,43:39 PM,43:48 PM,44:29 PM,44:37 PM,44:46 PM,44:55 PM,45:03 PM,45:34 PM,45:42 PM,45:53 PM,46:02 PM,46:12 PM,46:26 PM,46:37 PM,46:46 PM,46:57 PM,47:07 PM,47:35 PM,47:45 PM,47:53 PM,48:00 PM,48:08 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 755 , 0.269683 , 0.318258 , 0.289578 , 0.274769 , 0.317287 , 0.180819 , 0.193322 , 0.196507 , 0.21347 , 0.184697 , 0.257205 , 0.272082 , 0.31221 , 0.307842 , 0.275749 , 0.338018 , 0.361605 , 0.257822 , 0.297519 , 0.325355 , 0.111031 , 0.139484 , 0.132523 , 0.166441 , 0.140379 , 0.26937 , 0.271685 , 0.333304 , 0.202564 , 0.1585 , 0.195764 , 0.19328 , 0.210826 , 0.189267 , 0.214053 , 0.32315 , 0.251055 , 0.271499 , 0.243722 , 0.287288 , 0.296725 , 0.278038 , 0.262342 , 0.291301 , 0.274363 , 0.228542 , 0.264158 , 0.205445 , 0.276737 , 0.290524 , 0.283343 , 0.279956 , 0.287111 , 0.276872 , 0.273789 , 0.288167 , 0.299437 , 0.313714 , 0.260306 , 0.259926 , 0.255169 , 0.307724 , 0.265957 , 0.249509 , 0.281662 , 0.340536 , 0.332941 , 0.35499 , 0.339733 , 0.374682 , 0.215253 , 0.268864 , 0.308543 , 0.171265 , 0.141612 , 0.247676 , 0.212457 , 0.247777 , 0.212879 , 0.221048 , 0.199531 , 0.168291 , 0.176959 , 0.135885 , 0.135961 , 0.32195 , 0.16661 , 0.400001 , 0.118972 , 0.214138 , 0.24548 , 0.269675 , 0.175489 , 0.282431 , 0.252973 , 0.236508 , 0.27732 , 0.31319 , 0.261075 , 0.275343 , 0.292492 , 0.347547 , 0.320058 , 0.293574 , 0.247701 , 0.326394 , 0.29392 , 0.323158 , 0.286891 , 0.41388 , 0.233484 , 0.224157 , 0.283022 , 0.270215 , 0.234447 , 0.209669 , 0.297983 , 0.27106 , 0.163011 , 0.329697 , 0.156861 , 0.236069 , 0.249889 , 0.303517 , 0.328768 , 0.235148 , 0.14108 , 0.180279 , 0.186691 , 0.221614 , 0.261936 , 0.225044 , 0.262004 , 0.242075 , 0.225509 
 756 , 0.270116 , 0.318781 , 0.290073 , 0.275133 , 0.318085 , 0.181053 , 0.193523 , 0.196825 , 0.213667 , 0.184848 , 0.25757 , 0.272391 , 0.31255 , 0.308213 , 0.276024 , 0.338704 , 0.362336 , 0.258461 , 0.298179 , 0.325937 , 0.111387 , 0.139858 , 0.132838 , 0.166869 , 0.140639 , 0.269768 , 0.272153 , 0.333831 , 0.203056 , 0.158881 , 0.196231 , 0.193625 , 0.211502 , 0.189635 , 0.214405 , 0.323721 , 0.251551 , 0.271856 , 0.243852 , 0.287619 , 0.297127 , 0.278367 , 0.262782 , 0.291838 , 0.274734 , 0.228751 , 0.264734 , 0.205993 , 0.277263 , 0.290811 , 0.28363 , 0.280311 , 0.287543 , 0.277255 , 0.274233 , 0.288765 , 0.299945 , 0.31407 , 0.26066 , 0.260566 , 0.255702 , 0.308162 , 0.266491 , 0.249972 , 0.282153 , 0.341335 , 0.33367 , 0.355698 , 0.340486 , 0.375434 , 0.215534 , 0.269411 , 0.309248 , 0.171563 , 0.141811 , 0.247978 , 0.212801 , 0.248012 , 0.213157 , 0.221374 , 0.199856 , 0.168703 , 0.177497 , 0.136268 , 0.136327 , 0.322363 , 0.166954 , 0.401019 , 0.11929 , 0.214694 , 0.245745 , 0.270243 , 0.175926 , 0.283002 , 0.253427 , 0.236824 , 0.277747 , 0.313807 , 0.261559 , 0.275803 , 0.29295 , 0.348236 , 0.320453 , 0.294164 , 0.247961 , 0.326548 , 0.2943 , 0.323772 , 0.287551 , 0.414592 , 0.233895 , 0.22443 , 0.283579 , 0.270651 , 0.23482 , 0.210203 , 0.298629 , 0.271754 , 0.163312 , 0.330181 , 0.157065 , 0.236416 , 0.250516 , 0.304181 , 0.329341 , 0.235508 , 0.141446 , 0.180561 , 0.18697 , 0.221943 , 0.262094 , 0.225288 , 0.262188 , 0.242282 , 0.225754 
 757 , 0.270584 , 0.319359 , 0.290602 , 0.275529 , 0.318975 , 0.181322 , 0.193752 , 0.197171 , 0.213881 , 0.185013 , 0.257983 , 0.272724 , 0.312931 , 0.3086 , 0.27633 , 0.339445 , 0.363121 , 0.25916 , 0.298898 , 0.326563 , 0.11177 , 0.140263 , 0.133186 , 0.167348 , 0.140936 , 0.270201 , 0.272656 , 0.33439 , 0.203599 , 0.1593 , 0.196736 , 0.194016 , 0.212252 , 0.190043 , 0.214784 , 0.324338 , 0.252109 , 0.272238 , 0.243993 , 0.287993 , 0.297559 , 0.278743 , 0.263261 , 0.292435 , 0.275128 , 0.228971 , 0.265367 , 0.206591 , 0.27784 , 0.291114 , 0.283927 , 0.280687 , 0.288019 , 0.277686 , 0.274719 , 0.289417 , 0.3005 , 0.314457 , 0.261061 , 0.261274 , 0.256295 , 0.308651 , 0.267089 , 0.250481 , 0.282691 , 0.342199 , 0.334475 , 0.356471 , 0.341312 , 0.37625 , 0.215825 , 0.270013 , 0.310024 , 0.171892 , 0.142027 , 0.248298 , 0.213182 , 0.248281 , 0.213463 , 0.221741 , 0.200206 , 0.169164 , 0.17809 , 0.136699 , 0.136733 , 0.322803 , 0.167323 , 0.402108 , 0.119639 , 0.215322 , 0.246022 , 0.270857 , 0.176411 , 0.28362 , 0.253917 , 0.237164 , 0.278223 , 0.314474 , 0.262084 , 0.276322 , 0.293441 , 0.348994 , 0.320894 , 0.294805 , 0.248247 , 0.326699 , 0.29472 , 0.32444 , 0.288275 , 0.415348 , 0.234359 , 0.224734 , 0.2842 , 0.27113 , 0.235237 , 0.210786 , 0.299332 , 0.272494 , 0.163648 , 0.330689 , 0.157271 , 0.236789 , 0.251189 , 0.304908 , 0.329973 , 0.235894 , 0.141857 , 0.180878 , 0.187281 , 0.222295 , 0.262255 , 0.225561 , 0.262391 , 0.24251 , 0.22603 
 758 , 0.27102 , 0.319935 , 0.291088 , 0.275916 , 0.32002 , 0.181645 , 0.194067 , 0.19755 , 0.214127 , 0.185238 , 0.258504 , 0.273038 , 0.313293 , 0.308968 , 0.276648 , 0.34019 , 0.363835 , 0.2599 , 0.299636 , 0.327163 , 0.112236 , 0.140716 , 0.133539 , 0.167886 , 0.141295 , 0.270611 , 0.273097 , 0.334903 , 0.204165 , 0.159678 , 0.197252 , 0.194553 , 0.213122 , 0.190491 , 0.215191 , 0.325035 , 0.252799 , 0.272655 , 0.244131 , 0.288457 , 0.298053 , 0.279194 , 0.263961 , 0.293097 , 0.275583 , 0.229214 , 0.266116 , 0.207358 , 0.278453 , 0.291309 , 0.2842 , 0.281024 , 0.288491 , 0.278197 , 0.275354 , 0.290186 , 0.301101 , 0.314886 , 0.261586 , 0.262071 , 0.25698 , 0.309215 , 0.267767 , 0.251062 , 0.283306 , 0.343017 , 0.33532 , 0.357253 , 0.342097 , 0.376989 , 0.216111 , 0.270569 , 0.310807 , 0.172288 , 0.142343 , 0.248687 , 0.213727 , 0.248636 , 0.213914 , 0.222207 , 0.200598 , 0.169682 , 0.178818 , 0.137251 , 0.137251 , 0.323076 , 0.167724 , 0.402915 , 0.120069 , 0.216068 , 0.246235 , 0.271394 , 0.176826 , 0.284225 , 0.254366 , 0.237541 , 0.278776 , 0.31509 , 0.262582 , 0.276912 , 0.29394 , 0.349845 , 0.321399 , 0.295464 , 0.248499 , 0.326721 , 0.295141 , 0.32506 , 0.289011 , 0.415934 , 0.234928 , 0.225093 , 0.284941 , 0.271616 , 0.235736 , 0.211402 , 0.299917 , 0.273199 , 0.163995 , 0.331071 , 0.15737 , 0.236988 , 0.251845 , 0.305554 , 0.33068 , 0.236205 , 0.142351 , 0.181219 , 0.187605 , 0.222556 , 0.262412 , 0.225877 , 0.262659 , 0.242727 , 0.226345 
 759 , 0.271596 , 0.320675 , 0.291723 , 0.276424 , 0.321259 , 0.18203 , 0.194474 , 0.19799 , 0.214421 , 0.185503 , 0.259101 , 0.273423 , 0.313729 , 0.309407 , 0.277042 , 0.341043 , 0.364678 , 0.260722 , 0.300497 , 0.327871 , 0.112755 , 0.141269 , 0.133963 , 0.168523 , 0.141715 , 0.271116 , 0.273611 , 0.335546 , 0.204808 , 0.16011 , 0.197853 , 0.195211 , 0.214087 , 0.191018 , 0.215673 , 0.325855 , 0.253553 , 0.273123 , 0.244308 , 0.289048 , 0.29867 , 0.27976 , 0.264804 , 0.293842 , 0.27615 , 0.22954 , 0.266957 , 0.208212 , 0.279143 , 0.291561 , 0.284528 , 0.281484 , 0.289082 , 0.278834 , 0.276115 , 0.291029 , 0.301783 , 0.315418 , 0.262248 , 0.262977 , 0.25772 , 0.30987 , 0.268534 , 0.251717 , 0.283988 , 0.343993 , 0.336335 , 0.358229 , 0.34299 , 0.377902 , 0.216488 , 0.271202 , 0.311705 , 0.172734 , 0.142727 , 0.249153 , 0.214327 , 0.249102 , 0.214421 , 0.222774 , 0.201043 , 0.170247 , 0.17962 , 0.137848 , 0.13783 , 0.323454 , 0.168197 , 0.403869 , 0.120542 , 0.216908 , 0.24652 , 0.271999 , 0.177296 , 0.284906 , 0.254882 , 0.237953 , 0.279417 , 0.315813 , 0.26314 , 0.277573 , 0.294554 , 0.350802 , 0.32203 , 0.296191 , 0.248793 , 0.326816 , 0.295668 , 0.325761 , 0.28982 , 0.416613 , 0.23556 , 0.225518 , 0.285789 , 0.272153 , 0.236307 , 0.212114 , 0.300548 , 0.273972 , 0.164373 , 0.331532 , 0.157486 , 0.237198 , 0.252583 , 0.306277 , 0.331515 , 0.236547 , 0.142899 , 0.181601 , 0.18799 , 0.222843 , 0.262583 , 0.226239 , 0.263012 , 0.242987 , 0.226685 
 760 , 0.272219 , 0.321484 , 0.292418 , 0.276964 , 0.322607 , 0.182453 , 0.194925 , 0.198477 , 0.214743 , 0.185798 , 0.259747 , 0.273835 , 0.314215 , 0.309885 , 0.277465 , 0.341968 , 0.365598 , 0.261623 , 0.301441 , 0.328649 , 0.113318 , 0.141866 , 0.134433 , 0.169221 , 0.142168 , 0.271674 , 0.274164 , 0.336246 , 0.205504 , 0.160586 , 0.198503 , 0.195936 , 0.215141 , 0.191589 , 0.216204 , 0.326747 , 0.25438 , 0.273636 , 0.244501 , 0.289686 , 0.299332 , 0.280387 , 0.265719 , 0.294647 , 0.276756 , 0.229894 , 0.26788 , 0.209151 , 0.279903 , 0.29183 , 0.284889 , 0.281985 , 0.289721 , 0.279522 , 0.276955 , 0.291951 , 0.302538 , 0.316004 , 0.262971 , 0.263974 , 0.258528 , 0.310585 , 0.269367 , 0.252427 , 0.284743 , 0.345053 , 0.337447 , 0.359297 , 0.343956 , 0.378908 , 0.216887 , 0.271899 , 0.312677 , 0.173222 , 0.143145 , 0.249669 , 0.214977 , 0.249609 , 0.214977 , 0.223395 , 0.201528 , 0.170871 , 0.180491 , 0.138512 , 0.138452 , 0.323869 , 0.168719 , 0.404906 , 0.121053 , 0.21782 , 0.246835 , 0.27266 , 0.177803 , 0.285659 , 0.255452 , 0.238399 , 0.28011 , 0.316609 , 0.26374 , 0.278286 , 0.295235 , 0.351838 , 0.32272 , 0.29699 , 0.249116 , 0.32692 , 0.296246 , 0.326523 , 0.290698 , 0.417352 , 0.236247 , 0.22597 , 0.286705 , 0.272746 , 0.23693 , 0.212885 , 0.301242 , 0.274812 , 0.164795 , 0.332037 , 0.157613 , 0.237431 , 0.253377 , 0.307067 , 0.332426 , 0.236921 , 0.143499 , 0.182021 , 0.188417 , 0.223153 , 0.262764 , 0.226627 , 0.263394 , 0.243274 , 0.227068 
 761 , 0.272908 , 0.322397 , 0.293481 , 0.277854 , 0.323776 , 0.183074 , 0.195589 , 0.199164 , 0.215455 , 0.186355 , 0.260461 , 0.274675 , 0.315147 , 0.31079 , 0.278291 , 0.343146 , 0.366923 , 0.262572 , 0.302598 , 0.329764 , 0.11372 , 0.142426 , 0.135075 , 0.169962 , 0.142737 , 0.272505 , 0.27502 , 0.337317 , 0.206153 , 0.161257 , 0.199299 , 0.196641 , 0.216002 , 0.192292 , 0.217003 , 0.327763 , 0.255179 , 0.274397 , 0.245187 , 0.290537 , 0.300226 , 0.281252 , 0.266558 , 0.295676 , 0.277585 , 0.230721 , 0.268796 , 0.20998 , 0.280789 , 0.292573 , 0.285735 , 0.28285 , 0.29063 , 0.280377 , 0.277745 , 0.292959 , 0.303414 , 0.316837 , 0.263766 , 0.264893 , 0.259468 , 0.311555 , 0.270251 , 0.253286 , 0.285617 , 0.346434 , 0.338621 , 0.360497 , 0.345215 , 0.380169 , 0.217524 , 0.272799 , 0.313759 , 0.173764 , 0.143603 , 0.25046 , 0.215691 , 0.250385 , 0.215674 , 0.224169 , 0.202276 , 0.171653 , 0.181266 , 0.139112 , 0.139146 , 0.324668 , 0.169407 , 0.406394 , 0.121551 , 0.218609 , 0.247466 , 0.273371 , 0.178381 , 0.286534 , 0.256314 , 0.239106 , 0.28084 , 0.317451 , 0.264523 , 0.27909 , 0.296113 , 0.352911 , 0.323625 , 0.297939 , 0.249855 , 0.327679 , 0.297215 , 0.327561 , 0.291664 , 0.418429 , 0.237062 , 0.226742 , 0.287627 , 0.273497 , 0.23776 , 0.213597 , 0.302194 , 0.275844 , 0.165471 , 0.33286 , 0.158028 , 0.238072 , 0.254271 , 0.308166 , 0.333642 , 0.23776 , 0.144158 , 0.182721 , 0.18913 , 0.223959 , 0.263438 , 0.227331 , 0.264111 , 0.243959 , 0.22771 
 762 , 0.27348 , 0.323179 , 0.294525 , 0.278726 , 0.324705 , 0.183664 , 0.196207 , 0.199817 , 0.216172 , 0.186877 , 0.26108 , 0.27547 , 0.316051 , 0.311639 , 0.279089 , 0.344207 , 0.368162 , 0.263391 , 0.303652 , 0.330778 , 0.113999 , 0.14288 , 0.135677 , 0.170632 , 0.14326 , 0.273286 , 0.275799 , 0.338311 , 0.206683 , 0.16191 , 0.199994 , 0.197227 , 0.216687 , 0.192908 , 0.217741 , 0.328594 , 0.25585 , 0.275074 , 0.245897 , 0.291277 , 0.301037 , 0.282041 , 0.267195 , 0.2966 , 0.278321 , 0.231549 , 0.269498 , 0.210639 , 0.281543 , 0.293268 , 0.286537 , 0.283661 , 0.291471 , 0.281113 , 0.278363 , 0.293799 , 0.304115 , 0.317536 , 0.264395 , 0.265593 , 0.260304 , 0.312365 , 0.271 , 0.254028 , 0.28636 , 0.347708 , 0.33961 , 0.361473 , 0.346366 , 0.381279 , 0.218121 , 0.273614 , 0.314676 , 0.174233 , 0.143985 , 0.251186 , 0.216273 , 0.251093 , 0.216273 , 0.224826 , 0.202963 , 0.172327 , 0.181875 , 0.139616 , 0.139759 , 0.325414 , 0.170058 , 0.407756 , 0.121928 , 0.219183 , 0.248056 , 0.273935 , 0.178881 , 0.287254 , 0.257099 , 0.239756 , 0.281358 , 0.318151 , 0.265163 , 0.279688 , 0.296853 , 0.353722 , 0.32441 , 0.298768 , 0.250536 , 0.32845 , 0.29811 , 0.328442 , 0.292475 , 0.419295 , 0.237724 , 0.227424 , 0.288317 , 0.274104 , 0.238466 , 0.214156 , 0.303027 , 0.276727 , 0.16611 , 0.333511 , 0.158426 , 0.238702 , 0.254965 , 0.309134 , 0.334701 , 0.238601 , 0.144719 , 0.18336 , 0.189813 , 0.224767 , 0.264083 , 0.227973 , 0.264732 , 0.244573 , 0.228259 
 763 , 0.274053 , 0.323962 , 0.295556 , 0.279594 , 0.325637 , 0.184242 , 0.19682 , 0.200458 , 0.216886 , 0.187405 , 0.261694 , 0.276261 , 0.31695 , 0.312492 , 0.279873 , 0.345271 , 0.369397 , 0.264207 , 0.304684 , 0.331787 , 0.114284 , 0.143333 , 0.136278 , 0.171299 , 0.143781 , 0.274053 , 0.276582 , 0.339307 , 0.207208 , 0.162552 , 0.200695 , 0.19781 , 0.217368 , 0.193513 , 0.218468 , 0.329419 , 0.256517 , 0.275745 , 0.246603 , 0.292012 , 0.30185 , 0.282834 , 0.267827 , 0.297519 , 0.279061 , 0.232366 , 0.270196 , 0.211294 , 0.282301 , 0.293958 , 0.287342 , 0.284475 , 0.2923 , 0.281852 , 0.278968 , 0.294643 , 0.304819 , 0.318227 , 0.265019 , 0.266279 , 0.261127 , 0.31316 , 0.271744 , 0.254775 , 0.287089 , 0.348968 , 0.340593 , 0.362443 , 0.347513 , 0.382382 , 0.218704 , 0.274425 , 0.315579 , 0.174691 , 0.144365 , 0.251915 , 0.216852 , 0.251797 , 0.216869 , 0.225489 , 0.203647 , 0.172991 , 0.182474 , 0.140118 , 0.140372 , 0.326145 , 0.170698 , 0.409113 , 0.122303 , 0.219762 , 0.24865 , 0.274493 , 0.179378 , 0.28796 , 0.257879 , 0.240402 , 0.281861 , 0.318845 , 0.265805 , 0.280279 , 0.297587 , 0.354526 , 0.325189 , 0.299583 , 0.251213 , 0.329224 , 0.298991 , 0.329317 , 0.293281 , 0.420161 , 0.238381 , 0.228103 , 0.289 , 0.274696 , 0.239167 , 0.214712 , 0.303855 , 0.277597 , 0.16674 , 0.334164 , 0.158822 , 0.239328 , 0.255654 , 0.310106 , 0.335755 , 0.239438 , 0.14527 , 0.184005 , 0.190493 , 0.225573 , 0.264723 , 0.228602 , 0.265357 , 0.245182 , 0.228813 
 764 , 0.274625 , 0.324728 , 0.296666 , 0.280561 , 0.32635 , 0.184811 , 0.197437 , 0.201083 , 0.217715 , 0.187972 , 0.262283 , 0.277142 , 0.317922 , 0.313448 , 0.280787 , 0.34636 , 0.370609 , 0.264958 , 0.30573 , 0.332831 , 0.114447 , 0.143688 , 0.136848 , 0.171876 , 0.144307 , 0.274901 , 0.277426 , 0.340365 , 0.207647 , 0.163188 , 0.201342 , 0.198332 , 0.217907 , 0.194101 , 0.219278 , 0.33018 , 0.25704 , 0.276439 , 0.247382 , 0.292728 , 0.302636 , 0.283622 , 0.268353 , 0.298414 , 0.279834 , 0.233209 , 0.27082 , 0.21182 , 0.282986 , 0.294768 , 0.288304 , 0.285344 , 0.293146 , 0.28261 , 0.279483 , 0.295404 , 0.305446 , 0.318892 , 0.265619 , 0.266857 , 0.26184 , 0.313992 , 0.272425 , 0.255434 , 0.287803 , 0.350223 , 0.341485 , 0.363368 , 0.348685 , 0.383511 , 0.219287 , 0.275268 , 0.316458 , 0.175112 , 0.144725 , 0.252642 , 0.217405 , 0.252466 , 0.217506 , 0.226093 , 0.204344 , 0.17364 , 0.182963 , 0.140519 , 0.140895 , 0.326994 , 0.171299 , 0.41057 , 0.1226 , 0.22024 , 0.249297 , 0.275009 , 0.179794 , 0.288672 , 0.258645 , 0.241027 , 0.282368 , 0.319552 , 0.266464 , 0.280812 , 0.298364 , 0.355274 , 0.326016 , 0.300396 , 0.251964 , 0.330205 , 0.299986 , 0.330247 , 0.294057 , 0.421122 , 0.238987 , 0.228802 , 0.289592 , 0.275294 , 0.239831 , 0.215198 , 0.304719 , 0.278496 , 0.167385 , 0.334904 , 0.159266 , 0.240015 , 0.256229 , 0.311132 , 0.336853 , 0.240383 , 0.145753 , 0.184702 , 0.1912 , 0.226494 , 0.265519 , 0.229271 , 0.266079 , 0.245877 , 0.229388 
 765 , 0.275167 , 0.325409 , 0.297767 , 0.281624 , 0.326742 , 0.185321 , 0.198029 , 0.201621 , 0.218625 , 0.188542 , 0.262766 , 0.278065 , 0.318902 , 0.31449 , 0.281773 , 0.347421 , 0.371719 , 0.265581 , 0.306716 , 0.333861 , 0.114458 , 0.143904 , 0.137348 , 0.172299 , 0.144782 , 0.275788 , 0.278288 , 0.341428 , 0.20793 , 0.163748 , 0.201895 , 0.198724 , 0.218195 , 0.19461 , 0.220124 , 0.330798 , 0.257344 , 0.277121 , 0.248188 , 0.29338 , 0.30333 , 0.284365 , 0.26871 , 0.299199 , 0.28059 , 0.234032 , 0.271351 , 0.212135 , 0.283545 , 0.295689 , 0.289414 , 0.286227 , 0.293959 , 0.283338 , 0.279836 , 0.296029 , 0.305971 , 0.319498 , 0.26616 , 0.267245 , 0.262369 , 0.314829 , 0.272973 , 0.255928 , 0.288437 , 0.351395 , 0.342198 , 0.364194 , 0.349806 , 0.384616 , 0.219809 , 0.276086 , 0.317213 , 0.175412 , 0.14503 , 0.253312 , 0.217889 , 0.253031 , 0.218137 , 0.226606 , 0.204983 , 0.174286 , 0.183285 , 0.140758 , 0.14128 , 0.327893 , 0.171803 , 0.412018 , 0.122794 , 0.220538 , 0.249984 , 0.275424 , 0.180081 , 0.289315 , 0.259289 , 0.241532 , 0.282916 , 0.320194 , 0.267096 , 0.281301 , 0.299117 , 0.355874 , 0.326783 , 0.301104 , 0.252766 , 0.331386 , 0.301021 , 0.331154 , 0.294713 , 0.42211 , 0.239479 , 0.229478 , 0.290019 , 0.275863 , 0.240398 , 0.215538 , 0.305582 , 0.279356 , 0.168011 , 0.335658 , 0.159757 , 0.240712 , 0.256607 , 0.312139 , 0.337926 , 0.241366 , 0.146098 , 0.185437 , 0.191886 , 0.227492 , 0.26645 , 0.229917 , 0.266856 , 0.246607 , 0.229925 
 766 , 0.275674 , 0.326046 , 0.29879 , 0.282605 , 0.327104 , 0.185793 , 0.198591 , 0.202127 , 0.219477 , 0.189073 , 0.263207 , 0.278921 , 0.3198 , 0.315455 , 0.282688 , 0.348403 , 0.372742 , 0.266148 , 0.307622 , 0.334812 , 0.11446 , 0.144104 , 0.137816 , 0.172681 , 0.145219 , 0.276607 , 0.279078 , 0.342421 , 0.208191 , 0.164246 , 0.202399 , 0.199078 , 0.218452 , 0.195079 , 0.220906 , 0.331367 , 0.257622 , 0.277756 , 0.24893 , 0.293974 , 0.303979 , 0.285051 , 0.269048 , 0.299931 , 0.281292 , 0.234802 , 0.27184 , 0.212421 , 0.284051 , 0.296535 , 0.290454 , 0.28705 , 0.294701 , 0.284018 , 0.280168 , 0.296601 , 0.306457 , 0.320065 , 0.26666 , 0.26761 , 0.262851 , 0.31562 , 0.273476 , 0.256374 , 0.289017 , 0.352484 , 0.342868 , 0.364968 , 0.35084 , 0.385639 , 0.220286 , 0.276839 , 0.317917 , 0.175689 , 0.145318 , 0.253929 , 0.218336 , 0.253548 , 0.218716 , 0.227077 , 0.20558 , 0.174904 , 0.183579 , 0.140972 , 0.141633 , 0.328707 , 0.17226 , 0.41335 , 0.122986 , 0.220807 , 0.250616 , 0.275798 , 0.180324 , 0.289901 , 0.259877 , 0.241998 , 0.283456 , 0.320775 , 0.267676 , 0.281771 , 0.299815 , 0.356417 , 0.327476 , 0.301748 , 0.253507 , 0.332466 , 0.30198 , 0.331995 , 0.295312 , 0.423016 , 0.239925 , 0.230101 , 0.290413 , 0.276393 , 0.240916 , 0.215841 , 0.306391 , 0.280152 , 0.168583 , 0.336357 , 0.160206 , 0.241354 , 0.256944 , 0.313067 , 0.33891 , 0.242271 , 0.146409 , 0.186115 , 0.192518 , 0.228399 , 0.267313 , 0.230506 , 0.267569 , 0.247286 , 0.230424 
 767 , 0.276134 , 0.326642 , 0.299725 , 0.283511 , 0.327467 , 0.18624 , 0.199113 , 0.202603 , 0.220262 , 0.189565 , 0.263616 , 0.279698 , 0.320635 , 0.316352 , 0.283511 , 0.349309 , 0.373685 , 0.266677 , 0.308464 , 0.335711 , 0.114484 , 0.144297 , 0.138257 , 0.173046 , 0.145642 , 0.277363 , 0.279806 , 0.343344 , 0.208454 , 0.16472 , 0.202884 , 0.199426 , 0.21871 , 0.195531 , 0.22164 , 0.331915 , 0.257889 , 0.278337 , 0.249605 , 0.294543 , 0.304594 , 0.285681 , 0.269367 , 0.3006 , 0.281935 , 0.235519 , 0.272321 , 0.212703 , 0.284534 , 0.297316 , 0.291408 , 0.28781 , 0.295393 , 0.284633 , 0.280482 , 0.297142 , 0.306937 , 0.32061 , 0.267139 , 0.267956 , 0.263319 , 0.316352 , 0.273947 , 0.2568 , 0.289567 , 0.353501 , 0.343492 , 0.365689 , 0.351801 , 0.38659 , 0.220732 , 0.277528 , 0.318572 , 0.175958 , 0.145584 , 0.254514 , 0.21876 , 0.254036 , 0.219263 , 0.227523 , 0.206127 , 0.175496 , 0.183864 , 0.141186 , 0.141978 , 0.329464 , 0.172699 , 0.41458 , 0.123181 , 0.221079 , 0.251205 , 0.27615 , 0.180563 , 0.290442 , 0.260423 , 0.242442 , 0.283956 , 0.32132 , 0.268229 , 0.282223 , 0.30046 , 0.356942 , 0.328127 , 0.302341 , 0.254201 , 0.333475 , 0.302861 , 0.332773 , 0.29588 , 0.423863 , 0.240354 , 0.230692 , 0.290789 , 0.276885 , 0.241411 , 0.216144 , 0.307135 , 0.280887 , 0.169126 , 0.337006 , 0.160627 , 0.241947 , 0.257279 , 0.313951 , 0.339828 , 0.243111 , 0.146715 , 0.18676 , 0.193114 , 0.229239 , 0.268113 , 0.231071 , 0.268237 , 0.247921 , 0.23089 
