  time  ,:46:36 A,:47:21 A,:47:42 A,:48:05 A,:48:23 A,:48:59 A,:49:19 A,:49:38 A,:50:01 A,:50:27 A,:52:51 A,:53:12 A,:53:30 A,:53:47 A,:54:07 A,:55:48 A,:56:06 A,:56:18 A,:56:32 A,:56:48 A,:02:00 P,:02:33 P,:03:00 P,:03:40 P,:03:56 P
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,
 803 , 0.257994 , 0.264858 , 0.265171 , 0.296149 , 0.309162 , 0.140562 , 0.169529 , 0.172792 , 0.200722 , 0.236606 , 0.380762 , 0.28209 , 0.324714 , 0.330961 , 0.310154 , 0.259728 , 0.242693 , 0.195985 , 0.122911 , 0.273715 , 0.274475 , 0.203716 , 0.230734 , 0.229599 , 0.21142 
 804 , 0.258578 , 0.26533 , 0.265698 , 0.296659 , 0.309768 , 0.141017 , 0.170042 , 0.17327 , 0.201354 , 0.237238 , 0.38186 , 0.282761 , 0.325523 , 0.331746 , 0.310934 , 0.26047 , 0.243209 , 0.196512 , 0.12329 , 0.274288 , 0.275337 , 0.204259 , 0.231338 , 0.2301 , 0.21188 
 805 , 0.259177 , 0.265768 , 0.266217 , 0.297156 , 0.310347 , 0.141453 , 0.17054 , 0.173768 , 0.201974 , 0.237804 , 0.382889 , 0.283364 , 0.32628 , 0.332439 , 0.311669 , 0.261155 , 0.243676 , 0.196965 , 0.123686 , 0.274813 , 0.276153 , 0.204761 , 0.231924 , 0.230557 , 0.212305 
 806 , 0.259794 , 0.266212 , 0.266753 , 0.297663 , 0.310933 , 0.141895 , 0.171048 , 0.174284 , 0.202607 , 0.238385 , 0.38394 , 0.28398 , 0.327068 , 0.333153 , 0.312411 , 0.261849 , 0.244154 , 0.197433 , 0.124083 , 0.275353 , 0.276985 , 0.205284 , 0.232526 , 0.231038 , 0.212748 
 807 , 0.260391 , 0.266668 , 0.267274 , 0.298172 , 0.311504 , 0.142352 , 0.171568 , 0.174797 , 0.203225 , 0.238963 , 0.384969 , 0.284568 , 0.32784 , 0.333891 , 0.313151 , 0.262543 , 0.244643 , 0.197916 , 0.124506 , 0.275903 , 0.277793 , 0.205821 , 0.23312 , 0.231546 , 0.213184 
 808 , 0.260951 , 0.267174 , 0.267801 , 0.298744 , 0.312071 , 0.142858 , 0.172093 , 0.175327 , 0.203844 , 0.239575 , 0.385994 , 0.285144 , 0.328615 , 0.33471 , 0.313934 , 0.263259 , 0.24518 , 0.198457 , 0.124988 , 0.276495 , 0.278612 , 0.206397 , 0.233706 , 0.232152 , 0.213647 
 809 , 0.26158 , 0.267742 , 0.268408 , 0.299401 , 0.312718 , 0.143406 , 0.172676 , 0.175903 , 0.204517 , 0.24025 , 0.387147 , 0.285828 , 0.329482 , 0.335608 , 0.314815 , 0.264069 , 0.245792 , 0.199057 , 0.125521 , 0.27714 , 0.279529 , 0.207042 , 0.234334 , 0.23283 , 0.214161 
 810 , 0.26223 , 0.268341 , 0.269045 , 0.300091 , 0.313383 , 0.143981 , 0.173289 , 0.176491 , 0.205223 , 0.240953 , 0.388337 , 0.286535 , 0.330379 , 0.336535 , 0.315724 , 0.26491 , 0.246432 , 0.199671 , 0.12607 , 0.277817 , 0.280479 , 0.207711 , 0.234989 , 0.233535 , 0.2147 
 811 , 0.262824 , 0.268768 , 0.269485 , 0.300574 , 0.313886 , 0.144412 , 0.173774 , 0.176962 , 0.205726 , 0.24151 , 0.389257 , 0.287115 , 0.331121 , 0.337212 , 0.316458 , 0.265553 , 0.24693 , 0.200168 , 0.126442 , 0.278258 , 0.281244 , 0.208179 , 0.235566 , 0.234041 , 0.215097 
 812 , 0.263464 , 0.269207 , 0.269926 , 0.301064 , 0.314412 , 0.144845 , 0.174269 , 0.17744 , 0.206247 , 0.242087 , 0.390185 , 0.287671 , 0.331871 , 0.3379 , 0.317205 , 0.266174 , 0.247424 , 0.20067 , 0.126832 , 0.27872 , 0.281974 , 0.208653 , 0.236169 , 0.234537 , 0.215502 
 813 , 0.264127 , 0.269667 , 0.27038 , 0.301563 , 0.314957 , 0.145296 , 0.174777 , 0.177931 , 0.206793 , 0.242675 , 0.391153 , 0.288252 , 0.332644 , 0.33862 , 0.317982 , 0.266809 , 0.247929 , 0.201196 , 0.12723 , 0.279205 , 0.282729 , 0.209142 , 0.236801 , 0.235053 , 0.215923 
 814 , 0.264853 , 0.270188 , 0.270938 , 0.302122 , 0.315625 , 0.145823 , 0.175359 , 0.178471 , 0.207422 , 0.243348 , 0.3922 , 0.288887 , 0.333454 , 0.33939 , 0.318857 , 0.267548 , 0.248507 , 0.201782 , 0.127634 , 0.279774 , 0.283506 , 0.209719 , 0.237448 , 0.235605 , 0.216397 
 815 , 0.265492 , 0.270673 , 0.271471 , 0.302622 , 0.316271 , 0.146358 , 0.175948 , 0.178975 , 0.208065 , 0.244007 , 0.393187 , 0.289512 , 0.334237 , 0.340105 , 0.319697 , 0.268296 , 0.249058 , 0.202373 , 0.128038 , 0.28031 , 0.284294 , 0.21033 , 0.238055 , 0.236152 , 0.216876 
 816 , 0.266138 , 0.271158 , 0.272005 , 0.303122 , 0.316925 , 0.146904 , 0.17655 , 0.179493 , 0.20871 , 0.24467 , 0.394182 , 0.290148 , 0.335031 , 0.340833 , 0.320557 , 0.269071 , 0.249625 , 0.202963 , 0.128454 , 0.280853 , 0.28511 , 0.210945 , 0.238662 , 0.236707 , 0.217362 
 817 , 0.266841 , 0.271718 , 0.272613 , 0.303725 , 0.317627 , 0.14749 , 0.177204 , 0.180067 , 0.209417 , 0.245406 , 0.39532 , 0.290868 , 0.335873 , 0.341635 , 0.321459 , 0.269918 , 0.250236 , 0.20359 , 0.128908 , 0.281479 , 0.286029 , 0.211608 , 0.239337 , 0.237313 , 0.217892 
 818 , 0.267594 , 0.272374 , 0.273287 , 0.30443 , 0.318324 , 0.148082 , 0.177846 , 0.180744 , 0.2102 , 0.246207 , 0.396619 , 0.291626 , 0.336719 , 0.342515 , 0.32234 , 0.270781 , 0.250867 , 0.204218 , 0.129417 , 0.282196 , 0.287042 , 0.212278 , 0.240038 , 0.23796 , 0.218438 
 819 , 0.268301 , 0.272978 , 0.273921 , 0.305073 , 0.318937 , 0.148667 , 0.178438 , 0.181416 , 0.210963 , 0.24696 , 0.397849 , 0.292312 , 0.337505 , 0.34333 , 0.323165 , 0.271587 , 0.251479 , 0.20482 , 0.129903 , 0.282883 , 0.287999 , 0.212923 , 0.240715 , 0.238596 , 0.218954 
 820 , 0.269035 , 0.273598 , 0.274571 , 0.305731 , 0.319563 , 0.149256 , 0.179051 , 0.1821 , 0.211736 , 0.247722 , 0.3991 , 0.293013 , 0.338304 , 0.344158 , 0.324014 , 0.27242 , 0.252098 , 0.205423 , 0.130402 , 0.283577 , 0.288973 , 0.213578 , 0.2414 , 0.23924 , 0.219488 
 821 , 0.269672 , 0.274154 , 0.275162 , 0.30628 , 0.320182 , 0.149774 , 0.17952 , 0.182732 , 0.21245 , 0.248413 , 0.400176 , 0.293676 , 0.339126 , 0.34498 , 0.324757 , 0.273202 , 0.252615 , 0.206026 , 0.130784 , 0.28419 , 0.289932 , 0.214111 , 0.242009 , 0.239796 , 0.219909 
 822 , 0.270265 , 0.274649 , 0.275677 , 0.306767 , 0.320788 , 0.150252 , 0.179996 , 0.183296 , 0.213133 , 0.249055 , 0.401242 , 0.294325 , 0.339913 , 0.345783 , 0.325471 , 0.273985 , 0.253084 , 0.206599 , 0.131155 , 0.284782 , 0.290876 , 0.214666 , 0.242596 , 0.240315 , 0.220312 
 823 , 0.270864 , 0.27516 , 0.276208 , 0.30727 , 0.321402 , 0.150743 , 0.180485 , 0.183873 , 0.213831 , 0.249713 , 0.402328 , 0.294991 , 0.340709 , 0.346596 , 0.326193 , 0.274766 , 0.253559 , 0.207186 , 0.131539 , 0.28537 , 0.291828 , 0.215225 , 0.24319 , 0.240841 , 0.220719 
 824 , 0.271521 , 0.275752 , 0.276763 , 0.30785 , 0.322088 , 0.15129 , 0.181104 , 0.184446 , 0.214541 , 0.250431 , 0.403434 , 0.295709 , 0.341568 , 0.347456 , 0.327049 , 0.275602 , 0.254156 , 0.207783 , 0.132016 , 0.286067 , 0.292807 , 0.215842 , 0.243869 , 0.241397 , 0.221253 
 825 , 0.272181 , 0.276385 , 0.27734 , 0.308436 , 0.322772 , 0.151868 , 0.181785 , 0.185034 , 0.215269 , 0.251206 , 0.40446 , 0.296376 , 0.342417 , 0.348203 , 0.327828 , 0.276432 , 0.25482 , 0.208368 , 0.132541 , 0.286778 , 0.293801 , 0.21642 , 0.244549 , 0.242011 , 0.221814 
 826 , 0.272851 , 0.277029 , 0.277919 , 0.309027 , 0.323452 , 0.152448 , 0.182469 , 0.185626 , 0.215994 , 0.251991 , 0.405469 , 0.297037 , 0.343263 , 0.348949 , 0.328594 , 0.277273 , 0.255485 , 0.20894 , 0.133068 , 0.287511 , 0.294808 , 0.216987 , 0.245219 , 0.242643 , 0.222382 
 827 , 0.273483 , 0.277633 , 0.278495 , 0.309587 , 0.324107 , 0.153004 , 0.183131 , 0.186222 , 0.216686 , 0.252734 , 0.406459 , 0.297662 , 0.34406 , 0.34969 , 0.329343 , 0.278092 , 0.256115 , 0.209529 , 0.133557 , 0.288181 , 0.295797 , 0.217558 , 0.245867 , 0.243244 , 0.222907 
 828 , 0.274055 , 0.278157 , 0.279018 , 0.310042 , 0.324678 , 0.153518 , 0.183708 , 0.186799 , 0.217298 , 0.253379 , 0.407374 , 0.298262 , 0.344774 , 0.350449 , 0.330128 , 0.278868 , 0.256647 , 0.210106 , 0.133984 , 0.288757 , 0.296651 , 0.21815 , 0.246477 , 0.24378 , 0.223338 
 829 , 0.2746 , 0.278662 , 0.279524 , 0.310479 , 0.325222 , 0.154018 , 0.184262 , 0.18736 , 0.217894 , 0.253998 , 0.408306 , 0.298891 , 0.345478 , 0.351225 , 0.330978 , 0.279636 , 0.257171 , 0.210677 , 0.134398 , 0.289305 , 0.297449 , 0.218755 , 0.247089 , 0.244291 , 0.223754 
 830 , 0.275156 , 0.279169 , 0.28003 , 0.310904 , 0.325761 , 0.154521 , 0.184815 , 0.187912 , 0.218497 , 0.254619 , 0.409225 , 0.299509 , 0.346195 , 0.351995 , 0.331824 , 0.280404 , 0.257698 , 0.211246 , 0.134818 , 0.289863 , 0.298255 , 0.219367 , 0.247696 , 0.244796 , 0.224176 
 831 , 0.275646 , 0.279569 , 0.280504 , 0.311303 , 0.32625 , 0.154923 , 0.185321 , 0.188404 , 0.21911 , 0.255197 , 0.410017 , 0.300075 , 0.346867 , 0.352603 , 0.3325 , 0.281064 , 0.258177 , 0.211693 , 0.135203 , 0.290359 , 0.298991 , 0.219923 , 0.248163 , 0.245285 , 0.224528 
 832 , 0.276083 , 0.279871 , 0.28099 , 0.311721 , 0.326667 , 0.155296 , 0.185803 , 0.188863 , 0.219669 , 0.255736 , 0.41078 , 0.300563 , 0.347518 , 0.353181 , 0.333095 , 0.281699 , 0.258637 , 0.21214 , 0.135583 , 0.290842 , 0.299761 , 0.220452 , 0.248608 , 0.245753 , 0.224884 
 833 , 0.276515 , 0.280176 , 0.281471 , 0.312151 , 0.327086 , 0.155675 , 0.18629 , 0.189328 , 0.220232 , 0.256288 , 0.411553 , 0.301055 , 0.34817 , 0.35377 , 0.333692 , 0.282338 , 0.259111 , 0.212592 , 0.135961 , 0.291328 , 0.300533 , 0.220977 , 0.249058 , 0.246235 , 0.225244 
 834 , 0.276978 , 0.280524 , 0.281994 , 0.312638 , 0.327592 , 0.156114 , 0.186823 , 0.18982 , 0.220864 , 0.256878 , 0.412424 , 0.301676 , 0.348847 , 0.354402 , 0.334348 , 0.283073 , 0.259623 , 0.213131 , 0.136395 , 0.291905 , 0.301406 , 0.221534 , 0.249693 , 0.246762 , 0.225666 
 835 , 0.277588 , 0.281091 , 0.282521 , 0.313229 , 0.328309 , 0.156661 , 0.187387 , 0.190407 , 0.221617 , 0.257583 , 0.413445 , 0.302461 , 0.349614 , 0.355198 , 0.335129 , 0.283878 , 0.260139 , 0.213673 , 0.136861 , 0.292528 , 0.302442 , 0.222165 , 0.250476 , 0.247382 , 0.22616 
 836 , 0.278209 , 0.281678 , 0.283051 , 0.31383 , 0.329044 , 0.157226 , 0.187949 , 0.191001 , 0.222393 , 0.25832 , 0.414489 , 0.303274 , 0.350398 , 0.35601 , 0.335927 , 0.284693 , 0.260649 , 0.21422 , 0.137328 , 0.293163 , 0.303506 , 0.222801 , 0.25127 , 0.248005 , 0.226679 
 837 , 0.278759 , 0.282225 , 0.283504 , 0.314387 , 0.329671 , 0.157731 , 0.188475 , 0.191552 , 0.223092 , 0.258989 , 0.415451 , 0.303978 , 0.351118 , 0.356763 , 0.336668 , 0.285442 , 0.261102 , 0.214723 , 0.13773 , 0.293737 , 0.304498 , 0.223389 , 0.251973 , 0.248571 , 0.227124 
 838 , 0.279218 , 0.282662 , 0.283921 , 0.314889 , 0.330165 , 0.158176 , 0.18896 , 0.19207 , 0.223706 , 0.25959 , 0.416322 , 0.304548 , 0.351728 , 0.357422 , 0.33735 , 0.286115 , 0.261553 , 0.215234 , 0.138049 , 0.294299 , 0.305335 , 0.223928 , 0.252563 , 0.249045 , 0.227501 
 839 , 0.279668 , 0.283077 , 0.284362 , 0.315392 , 0.330657 , 0.158606 , 0.189461 , 0.192612 , 0.224325 , 0.260188 , 0.417214 , 0.305089 , 0.352317 , 0.358056 , 0.338022 , 0.286792 , 0.262036 , 0.215769 , 0.138378 , 0.294887 , 0.306142 , 0.224483 , 0.253147 , 0.249515 , 0.227874 
 840 , 0.280115 , 0.283483 , 0.284802 , 0.315894 , 0.331136 , 0.15904 , 0.189957 , 0.19314 , 0.224943 , 0.260787 , 0.418111 , 0.305626 , 0.352919 , 0.358685 , 0.338692 , 0.287478 , 0.262521 , 0.216307 , 0.138715 , 0.295468 , 0.306945 , 0.225044 , 0.253729 , 0.249992 , 0.228255 
 841 , 0.280512 , 0.283842 , 0.285189 , 0.316389 , 0.331518 , 0.159523 , 0.190372 , 0.193601 , 0.225539 , 0.261388 , 0.418992 , 0.306112 , 0.35353 , 0.359231 , 0.339295 , 0.28816 , 0.262956 , 0.216747 , 0.139107 , 0.295973 , 0.307689 , 0.225603 , 0.254266 , 0.250456 , 0.228657 
 842 , 0.280983 , 0.284269 , 0.285614 , 0.316954 , 0.331933 , 0.160051 , 0.190848 , 0.19407 , 0.226202 , 0.262044 , 0.419923 , 0.306651 , 0.35425 , 0.359811 , 0.339925 , 0.288891 , 0.263388 , 0.217198 , 0.139529 , 0.296487 , 0.308474 , 0.226175 , 0.254817 , 0.250941 , 0.229093 
 843 , 0.281458 , 0.284702 , 0.286043 , 0.317531 , 0.332369 , 0.160589 , 0.191332 , 0.194557 , 0.226872 , 0.262705 , 0.420869 , 0.307203 , 0.354981 , 0.360402 , 0.340565 , 0.289645 , 0.263836 , 0.217656 , 0.139953 , 0.297004 , 0.30928 , 0.226752 , 0.255382 , 0.251432 , 0.229527 
 844 , 0.281974 , 0.285228 , 0.286505 , 0.318049 , 0.332875 , 0.161148 , 0.191855 , 0.195081 , 0.227517 , 0.26339 , 0.42178 , 0.30781 , 0.355714 , 0.361054 , 0.341193 , 0.290366 , 0.264382 , 0.21816 , 0.14044 , 0.297599 , 0.310127 , 0.227361 , 0.256037 , 0.251882 , 0.229989 
 845 , 0.282508 , 0.285794 , 0.286996 , 0.318607 , 0.333476 , 0.161708 , 0.192429 , 0.195669 , 0.22817 , 0.264123 , 0.42272 , 0.308437 , 0.356432 , 0.361829 , 0.341875 , 0.291117 , 0.264967 , 0.218717 , 0.140992 , 0.298304 , 0.311099 , 0.228033 , 0.25678 , 0.252393 , 0.230419 
 846 , 0.283058 , 0.286366 , 0.287503 , 0.319186 , 0.334106 , 0.162283 , 0.193013 , 0.196257 , 0.228847 , 0.264875 , 0.423684 , 0.309086 , 0.357174 , 0.362618 , 0.342584 , 0.291874 , 0.265571 , 0.219279 , 0.141552 , 0.299041 , 0.312101 , 0.228719 , 0.257543 , 0.252914 , 0.230855 
 847 , 0.283532 , 0.286838 , 0.287919 , 0.319685 , 0.334684 , 0.162768 , 0.193554 , 0.196787 , 0.229487 , 0.265539 , 0.424488 , 0.309648 , 0.357833 , 0.363337 , 0.343264 , 0.292543 , 0.266134 , 0.219771 , 0.142027 , 0.299621 , 0.312963 , 0.229313 , 0.258176 , 0.253405 , 0.231227 
 848 , 0.284004 , 0.287235 , 0.288305 , 0.320132 , 0.335231 , 0.163195 , 0.19407 , 0.197264 , 0.230115 , 0.266151 , 0.42521 , 0.310148 , 0.358455 , 0.363992 , 0.343924 , 0.293137 , 0.266691 , 0.220196 , 0.142414 , 0.300073 , 0.31368 , 0.229804 , 0.258684 , 0.253825 , 0.231607 
 849 , 0.284514 , 0.287677 , 0.288738 , 0.320597 , 0.335818 , 0.16364 , 0.194594 , 0.197767 , 0.230787 , 0.266788 , 0.425985 , 0.310669 , 0.359103 , 0.36467 , 0.344613 , 0.293766 , 0.2673 , 0.220631 , 0.142806 , 0.300531 , 0.314408 , 0.230303 , 0.259218 , 0.254254 , 0.23204 
 850 , 0.285043 , 0.288137 , 0.289187 , 0.321086 , 0.336402 , 0.164125 , 0.195149 , 0.198316 , 0.231457 , 0.267446 , 0.426816 , 0.31122 , 0.359776 , 0.365362 , 0.345319 , 0.294435 , 0.267884 , 0.221107 , 0.143242 , 0.301025 , 0.315163 , 0.230836 , 0.259797 , 0.254704 , 0.232497 
 851 , 0.285595 , 0.288617 , 0.289636 , 0.321618 , 0.336944 , 0.164695 , 0.195739 , 0.198925 , 0.232117 , 0.268103 , 0.427765 , 0.311834 , 0.36048 , 0.366023 , 0.346 , 0.295161 , 0.268339 , 0.221687 , 0.143762 , 0.301623 , 0.31603 , 0.23148 , 0.260449 , 0.255243 , 0.23299 
 852 , 0.286105 , 0.289052 , 0.290043 , 0.322117 , 0.337453 , 0.165261 , 0.196306 , 0.199527 , 0.232782 , 0.268722 , 0.428671 , 0.312493 , 0.361176 , 0.366652 , 0.346704 , 0.295865 , 0.268758 , 0.222285 , 0.144303 , 0.302214 , 0.316914 , 0.232128 , 0.261063 , 0.255823 , 0.233483 
 853 , 0.286618 , 0.2895 , 0.290455 , 0.322628 , 0.337965 , 0.165833 , 0.196888 , 0.200134 , 0.233453 , 0.269354 , 0.429595 , 0.313165 , 0.361893 , 0.367303 , 0.34742 , 0.296582 , 0.269181 , 0.222898 , 0.144859 , 0.302828 , 0.317828 , 0.232789 , 0.261681 , 0.256417 , 0.23398 
 854 , 0.287014 , 0.289922 , 0.290891 , 0.323044 , 0.338455 , 0.166328 , 0.197403 , 0.200737 , 0.23415 , 0.270036 , 0.430484 , 0.313822 , 0.362473 , 0.36789 , 0.348058 , 0.297297 , 0.269628 , 0.22345 , 0.145382 , 0.303394 , 0.318705 , 0.233344 , 0.262299 , 0.256981 , 0.234413 
 855 , 0.287445 , 0.290379 , 0.291366 , 0.323514 , 0.338955 , 0.166819 , 0.197945 , 0.201359 , 0.23483 , 0.270755 , 0.431344 , 0.314422 , 0.363016 , 0.368513 , 0.348726 , 0.298031 , 0.27013 , 0.22399 , 0.145909 , 0.304008 , 0.319539 , 0.233906 , 0.26293 , 0.257515 , 0.23483 
 856 , 0.28789 , 0.290841 , 0.291846 , 0.323989 , 0.339468 , 0.167317 , 0.198501 , 0.201986 , 0.235524 , 0.271488 , 0.432224 , 0.315028 , 0.363574 , 0.369159 , 0.349398 , 0.29878 , 0.270628 , 0.224544 , 0.146434 , 0.304636 , 0.320378 , 0.234474 , 0.263576 , 0.258064 , 0.235253 
 857 , 0.288235 , 0.291178 , 0.292173 , 0.324346 , 0.339853 , 0.167745 , 0.198931 , 0.202489 , 0.236138 , 0.272067 , 0.432951 , 0.315511 , 0.364069 , 0.369682 , 0.349965 , 0.299397 , 0.27099 , 0.224949 , 0.146797 , 0.305128 , 0.321078 , 0.234952 , 0.264092 , 0.258489 , 0.235567 
 858 , 0.288478 , 0.29142 , 0.292362 , 0.324594 , 0.34014 , 0.168132 , 0.19926 , 0.20289 , 0.236698 , 0.272525 , 0.43354 , 0.315875 , 0.36454 , 0.370063 , 0.350389 , 0.299922 , 0.27123 , 0.225263 , 0.147037 , 0.305481 , 0.321706 , 0.235367 , 0.264512 , 0.258835 , 0.235811 
 859 , 0.288704 , 0.291665 , 0.292543 , 0.324831 , 0.340413 , 0.168527 , 0.199601 , 0.203286 , 0.237276 , 0.272977 , 0.434134 , 0.316247 , 0.365032 , 0.370428 , 0.35078 , 0.300457 , 0.271465 , 0.225587 , 0.147277 , 0.305826 , 0.322359 , 0.235782 , 0.264937 , 0.259187 , 0.236063 
 860 , 0.289009 , 0.291955 , 0.292779 , 0.325115 , 0.340757 , 0.168956 , 0.199977 , 0.203729 , 0.237859 , 0.273458 , 0.434774 , 0.316641 , 0.365562 , 0.370836 , 0.351243 , 0.301044 , 0.271745 , 0.225969 , 0.147586 , 0.30621 , 0.323085 , 0.236255 , 0.265428 , 0.259565 , 0.236346 
 861 , 0.28955 , 0.292376 , 0.29313 , 0.325566 , 0.341294 , 0.169489 , 0.200462 , 0.204288 , 0.238478 , 0.274013 , 0.435533 , 0.317098 , 0.366171 , 0.371378 , 0.351879 , 0.301725 , 0.272168 , 0.226503 , 0.148028 , 0.306731 , 0.323976 , 0.236806 , 0.266063 , 0.259966 , 0.236724 
 862 , 0.290119 , 0.292821 , 0.293504 , 0.326049 , 0.341889 , 0.170048 , 0.200946 , 0.204877 , 0.239114 , 0.274588 , 0.436403 , 0.317587 , 0.366755 , 0.371968 , 0.352579 , 0.302402 , 0.272614 , 0.227068 , 0.148485 , 0.307288 , 0.324893 , 0.237349 , 0.266682 , 0.260377 , 0.237112 
 863 , 0.290718 , 0.293287 , 0.293888 , 0.326543 , 0.342496 , 0.170615 , 0.201447 , 0.205483 , 0.239768 , 0.275174 , 0.437297 , 0.318087 , 0.367351 , 0.372563 , 0.353302 , 0.3031 , 0.27306 , 0.227641 , 0.148949 , 0.307865 , 0.325832 , 0.2379 , 0.267329 , 0.260788 , 0.237518 
 864 , 0.291072 , 0.293689 , 0.294264 , 0.326949 , 0.342936 , 0.171121 , 0.201982 , 0.206004 , 0.240339 , 0.275751 , 0.438127 , 0.318577 , 0.367896 , 0.373131 , 0.353907 , 0.303675 , 0.273444 , 0.228146 , 0.149353 , 0.308317 , 0.326557 , 0.238379 , 0.267817 , 0.261169 , 0.237923 
 865 , 0.291411 , 0.294089 , 0.294601 , 0.327263 , 0.343325 , 0.171603 , 0.202556 , 0.206505 , 0.240923 , 0.276336 , 0.438835 , 0.319054 , 0.368546 , 0.37362 , 0.354523 , 0.304318 , 0.273813 , 0.228563 , 0.149737 , 0.308734 , 0.327263 , 0.238911 , 0.268338 , 0.261591 , 0.23829 
 866 , 0.291757 , 0.294506 , 0.294946 , 0.327578 , 0.343734 , 0.172115 , 0.203134 , 0.207019 , 0.241512 , 0.276939 , 0.43956 , 0.319533 , 0.36921 , 0.374121 , 0.355143 , 0.304971 , 0.274199 , 0.229003 , 0.15014 , 0.309168 , 0.328 , 0.23945 , 0.268875 , 0.262021 , 0.238662 
 867 , 0.292142 , 0.294912 , 0.29526 , 0.327924 , 0.344179 , 0.172603 , 0.203726 , 0.207523 , 0.242141 , 0.277548 , 0.440345 , 0.31999 , 0.369871 , 0.374623 , 0.3558 , 0.30569 , 0.27464 , 0.229382 , 0.150588 , 0.309625 , 0.328778 , 0.240032 , 0.269476 , 0.262486 , 0.239023 
 868 , 0.292605 , 0.295344 , 0.295674 , 0.328399 , 0.344682 , 0.173113 , 0.204349 , 0.208043 , 0.242788 , 0.278187 , 0.441302 , 0.320532 , 0.370542 , 0.375256 , 0.356491 , 0.3065 , 0.275173 , 0.22984 , 0.151104 , 0.310194 , 0.329593 , 0.240629 , 0.270127 , 0.262978 , 0.239471 
 869 , 0.293095 , 0.295803 , 0.296135 , 0.32893 , 0.345199 , 0.173649 , 0.20498 , 0.208591 , 0.243459 , 0.278843 , 0.442332 , 0.321109 , 0.371232 , 0.375949 , 0.357202 , 0.307337 , 0.275748 , 0.230332 , 0.151642 , 0.31081 , 0.330441 , 0.241248 , 0.270792 , 0.263477 , 0.239959 
 870 , 0.293643 , 0.296312 , 0.296681 , 0.329499 , 0.34576 , 0.174201 , 0.205624 , 0.209188 , 0.244185 , 0.27958 , 0.443392 , 0.321733 , 0.371957 , 0.376694 , 0.357931 , 0.308187 , 0.276366 , 0.230907 , 0.152233 , 0.311437 , 0.331355 , 0.241895 , 0.271481 , 0.264011 , 0.240483 
 871 , 0.294295 , 0.296896 , 0.297313 , 0.330079 , 0.34636 , 0.174791 , 0.206261 , 0.209834 , 0.244998 , 0.280411 , 0.444372 , 0.322378 , 0.372722 , 0.37747 , 0.358662 , 0.309031 , 0.277005 , 0.231595 , 0.152872 , 0.312067 , 0.332356 , 0.242582 , 0.272164 , 0.264546 , 0.241027 
 872 , 0.294926 , 0.297469 , 0.297905 , 0.33063 , 0.346965 , 0.175367 , 0.206913 , 0.210496 , 0.245819 , 0.281245 , 0.445252 , 0.322964 , 0.373472 , 0.378187 , 0.359402 , 0.309831 , 0.277607 , 0.23225 , 0.153472 , 0.312653 , 0.33335 , 0.243276 , 0.272837 , 0.265078 , 0.24155 
 873 , 0.295573 , 0.298039 , 0.298496 , 0.331182 , 0.347581 , 0.17595 , 0.207575 , 0.211158 , 0.246646 , 0.282078 , 0.446142 , 0.323559 , 0.374218 , 0.378908 , 0.360155 , 0.310641 , 0.278215 , 0.232899 , 0.154087 , 0.313238 , 0.334346 , 0.243966 , 0.273515 , 0.265623 , 0.242067 
 874 , 0.296005 , 0.298302 , 0.298769 , 0.331501 , 0.347974 , 0.176415 , 0.208017 , 0.211584 , 0.247117 , 0.282529 , 0.446869 , 0.324002 , 0.374664 , 0.379351 , 0.360721 , 0.311096 , 0.278598 , 0.23325 , 0.154395 , 0.313552 , 0.334937 , 0.244353 , 0.274059 , 0.266019 , 0.242345 
 875 , 0.296437 , 0.29861 , 0.299069 , 0.331846 , 0.348375 , 0.176913 , 0.208472 , 0.212012 , 0.247599 , 0.283017 , 0.447681 , 0.324494 , 0.375187 , 0.379888 , 0.361242 , 0.311636 , 0.279 , 0.233655 , 0.154783 , 0.313865 , 0.335582 , 0.244771 , 0.274626 , 0.266469 , 0.242645 
 876 , 0.296889 , 0.298918 , 0.299369 , 0.332194 , 0.348789 , 0.177424 , 0.208943 , 0.212456 , 0.248098 , 0.283515 , 0.448523 , 0.325 , 0.375716 , 0.38044 , 0.361788 , 0.312189 , 0.279411 , 0.234067 , 0.155193 , 0.314171 , 0.336251 , 0.245205 , 0.275213 , 0.266929 , 0.242951 
 877 , 0.297458 , 0.299379 , 0.29985 , 0.332701 , 0.349357 , 0.178078 , 0.209516 , 0.213019 , 0.248751 , 0.284107 , 0.449408 , 0.325583 , 0.376446 , 0.38121 , 0.362464 , 0.312956 , 0.279917 , 0.234637 , 0.155744 , 0.314708 , 0.337145 , 0.245851 , 0.275746 , 0.267451 , 0.243375 
 878 , 0.298119 , 0.299884 , 0.300422 , 0.33328 , 0.349968 , 0.178779 , 0.210117 , 0.213638 , 0.249469 , 0.284753 , 0.450383 , 0.326219 , 0.377201 , 0.382052 , 0.363193 , 0.313816 , 0.280486 , 0.235282 , 0.156332 , 0.315402 , 0.338169 , 0.246562 , 0.276286 , 0.268008 , 0.243853 
