NANT_00015.spu,NANT_00014.spu,NANT_00013.spu,NANT_00012.spu,NANT_00011.spu,
Wavelength,MNAT_00050.spu,MNAT_00051.spu,MNAT_00052.spu,MNAT_00053.spu,MNAT_00054.spu,MNAT_00055.spu,MNAT_00056.spu,MNAT_00057.spu,MNAT_00058.spu,MNAT_00059.spu,MNAT_00060.spu,MNAT_00061.spu,MNAT_00062.spu,MNAT_00063.spu,MNAT_00064.spu,MNAT_00065.spu,MNAT_00066.spu,MNAT_00067.spu,MNAT_00068.spu,MNAT_00069.spu,MNAT_00070.spu,MNAT_00071.spu,MNAT_00072.spu,MNAT_00073.spu,MNAT_00074.spu,MNAT_00075.spu,MNAT_00076.spu,MNAT_00077.spu,MNAT_00078.spu,MNAT_00079.spu,MNAT_00080.spu,MNAT_00081.spu,MNAT_00082.spu,MNAT_00083.spu,MNAT_00084.spu,MNAT_00085.spu,MNAT_00086.spu,MNAT_00087.spu,MNAT_00088.spu,MNAT_00089.spu
 589 , 0.072341 , 0.036546 , 0.058759 , 0.044878 , 0.087767 , 0.078935 , 0.063666 , 0.067098 , 0.055913 , 0.063301 , 0.067277 , 0.082697 , 0.070767 , 0.06506 , 0.066004 , 0.046423 , 0.068679 , 0.051422 , 0.044599 , 0.050821 , 0.067134 , 0.059796 , 0.056592 , 0.060369 , 0.051672 , 0.058938 , 0.064831 , 0.060354 , 0.060955 , 0.061184 , 0.079764 , 0.075294 , 0.056249 , 0.083641 , 0.099975 , 0.063351 , 0.071611 , 0.065475 , 0.066212 , 0.073592 
 590 , 0.071743 , 0.03614 , 0.0582 , 0.044427 , 0.087239 , 0.078579 , 0.063362 , 0.066759 , 0.055597 , 0.062962 , 0.066873 , 0.082376 , 0.070463 , 0.064764 , 0.065665 , 0.046 , 0.068089 , 0.050899 , 0.04422 , 0.050305 , 0.066823 , 0.059472 , 0.056147 , 0.060044 , 0.051335 , 0.058586 , 0.064506 , 0.060052 , 0.060631 , 0.060874 , 0.079366 , 0.074825 , 0.055997 , 0.08332 , 0.099602 , 0.062991 , 0.071214 , 0.0652 , 0.065894 , 0.073288 
 591 , 0.071282 , 0.035837 , 0.057746 , 0.044068 , 0.086809 , 0.078285 , 0.063115 , 0.066463 , 0.055355 , 0.062722 , 0.066549 , 0.082111 , 0.070232 , 0.064493 , 0.065399 , 0.045646 , 0.067605 , 0.050486 , 0.043926 , 0.049886 , 0.066556 , 0.059224 , 0.055797 , 0.059795 , 0.051064 , 0.058318 , 0.064221 , 0.05981 , 0.060381 , 0.060631 , 0.079042 , 0.074459 , 0.055819 , 0.083039 , 0.099309 , 0.062715 , 0.070918 , 0.065007 , 0.065656 , 0.073038 
 592 , 0.070888 , 0.035583 , 0.057341 , 0.043766 , 0.086452 , 0.078012 , 0.062899 , 0.066203 , 0.055167 , 0.062541 , 0.066275 , 0.081903 , 0.070073 , 0.064258 , 0.06518 , 0.045347 , 0.06719 , 0.050146 , 0.043694 , 0.049524 , 0.066368 , 0.059058 , 0.055539 , 0.05963 , 0.05084 , 0.058107 , 0.063993 , 0.059616 , 0.060188 , 0.060445 , 0.078784 , 0.074164 , 0.055703 , 0.082833 , 0.099119 , 0.062505 , 0.070709 , 0.064894 , 0.065488 , 0.072855 
 593 , 0.070488 , 0.035323 , 0.056936 , 0.043457 , 0.086089 , 0.077733 , 0.062677 , 0.065937 , 0.05498 , 0.062368 , 0.066002 , 0.081696 , 0.0699 , 0.064024 , 0.064963 , 0.04504 , 0.066776 , 0.049806 , 0.043457 , 0.049168 , 0.066181 , 0.058886 , 0.055267 , 0.059466 , 0.050616 , 0.057904 , 0.063759 , 0.05943 , 0.059996 , 0.060262 , 0.078528 , 0.07387 , 0.055582 , 0.082628 , 0.098924 , 0.062304 , 0.070495 , 0.064776 , 0.065321 , 0.072674 
 594 , 0.070084 , 0.035049 , 0.05654 , 0.043168 , 0.085727 , 0.077458 , 0.062459 , 0.065684 , 0.05477 , 0.06218 , 0.06572 , 0.081463 , 0.069718 , 0.063792 , 0.064738 , 0.044745 , 0.066365 , 0.04946 , 0.043211 , 0.048801 , 0.065992 , 0.058711 , 0.054999 , 0.059299 , 0.050384 , 0.057672 , 0.063527 , 0.059227 , 0.059793 , 0.060073 , 0.078246 , 0.073574 , 0.055458 , 0.082395 , 0.098712 , 0.062086 , 0.07027 , 0.064638 , 0.065139 , 0.072499 
 595 , 0.069677 , 0.03476 , 0.056177 , 0.0429 , 0.085369 , 0.077215 , 0.062246 , 0.065442 , 0.054536 , 0.062003 , 0.065464 , 0.081256 , 0.069541 , 0.063593 , 0.064525 , 0.044469 , 0.065987 , 0.049126 , 0.042986 , 0.04846 , 0.065829 , 0.058549 , 0.054744 , 0.059151 , 0.050151 , 0.057453 , 0.063307 , 0.059043 , 0.059609 , 0.05991 , 0.077982 , 0.073331 , 0.05536 , 0.082188 , 0.098518 , 0.061902 , 0.070071 , 0.064518 , 0.064976 , 0.072378 
 596 , 0.06927 , 0.034477 , 0.055815 , 0.042631 , 0.085011 , 0.076972 , 0.062034 , 0.065193 , 0.05431 , 0.061826 , 0.065208 , 0.081049 , 0.069356 , 0.063395 , 0.064305 , 0.044193 , 0.065609 , 0.048793 , 0.042753 , 0.048112 , 0.065673 , 0.058387 , 0.054489 , 0.059003 , 0.049925 , 0.057226 , 0.063087 , 0.058852 , 0.059426 , 0.059748 , 0.077718 , 0.073082 , 0.055263 , 0.081981 , 0.098324 , 0.061718 , 0.069872 , 0.064391 , 0.064821 , 0.072251 
 597 , 0.068859 , 0.034193 , 0.055448 , 0.04236 , 0.084656 , 0.076732 , 0.061824 , 0.064955 , 0.05408 , 0.061645 , 0.064948 , 0.080844 , 0.069182 , 0.0632 , 0.064088 , 0.043915 , 0.065227 , 0.048464 , 0.042518 , 0.047762 , 0.065507 , 0.058221 , 0.054238 , 0.058851 , 0.049696 , 0.057003 , 0.062863 , 0.058665 , 0.059238 , 0.059582 , 0.077456 , 0.072828 , 0.055169 , 0.081776 , 0.098124 , 0.061538 , 0.069669 , 0.064267 , 0.064661 , 0.072126 
 598 , 0.06848 , 0.033947 , 0.055128 , 0.042113 , 0.084333 , 0.076518 , 0.061668 , 0.064741 , 0.053918 , 0.061453 , 0.064756 , 0.080694 , 0.069039 , 0.063022 , 0.063925 , 0.043689 , 0.064877 , 0.04818 , 0.04232 , 0.047449 , 0.065364 , 0.058079 , 0.054004 , 0.058746 , 0.049491 , 0.056804 , 0.062685 , 0.058488 , 0.059068 , 0.059433 , 0.077227 , 0.072592 , 0.055092 , 0.081639 , 0.097972 , 0.061403 , 0.069476 , 0.06419 , 0.064541 , 0.071998 
 599 , 0.068119 , 0.033712 , 0.054813 , 0.041873 , 0.084025 , 0.076315 , 0.061519 , 0.064529 , 0.05376 , 0.061276 , 0.064579 , 0.080564 , 0.068907 , 0.062859 , 0.063776 , 0.043478 , 0.064543 , 0.047899 , 0.042138 , 0.047146 , 0.065224 , 0.057951 , 0.053788 , 0.058653 , 0.049303 , 0.056619 , 0.062523 , 0.058324 , 0.058911 , 0.059284 , 0.07701 , 0.07236 , 0.055028 , 0.081517 , 0.097839 , 0.061276 , 0.069301 , 0.064128 , 0.064428 , 0.071887 
 600 , 0.067749 , 0.033477 , 0.054498 , 0.041633 , 0.083717 , 0.076106 , 0.061371 , 0.064324 , 0.053602 , 0.061098 , 0.064395 , 0.080428 , 0.068781 , 0.06269 , 0.063628 , 0.04326 , 0.064209 , 0.047625 , 0.041948 , 0.046843 , 0.065076 , 0.057816 , 0.053566 , 0.058554 , 0.049115 , 0.056426 , 0.06236 , 0.05816 , 0.058748 , 0.059142 , 0.076794 , 0.072136 , 0.054964 , 0.081403 , 0.097707 , 0.061156 , 0.069118 , 0.064058 , 0.064324 , 0.071777 
 601 , 0.067359 , 0.033253 , 0.054145 , 0.041376 , 0.083433 , 0.075855 , 0.061157 , 0.064082 , 0.053407 , 0.060906 , 0.064161 , 0.080235 , 0.068613 , 0.062462 , 0.063437 , 0.043018 , 0.063838 , 0.047327 , 0.041756 , 0.046524 , 0.064935 , 0.057658 , 0.053313 , 0.058454 , 0.048918 , 0.05621 , 0.062161 , 0.057981 , 0.058576 , 0.05897 , 0.07655 , 0.071897 , 0.054898 , 0.081253 , 0.097579 , 0.061006 , 0.068929 , 0.063975 , 0.064175 , 0.071653 
 602 , 0.066969 , 0.033039 , 0.053789 , 0.041118 , 0.083169 , 0.075607 , 0.060942 , 0.063833 , 0.053208 , 0.060727 , 0.063934 , 0.080048 , 0.068454 , 0.062226 , 0.063245 , 0.042783 , 0.063475 , 0.04703 , 0.04157 , 0.046198 , 0.064809 , 0.057498 , 0.053071 , 0.058373 , 0.048731 , 0.055998 , 0.061968 , 0.057806 , 0.058424 , 0.058804 , 0.076317 , 0.071668 , 0.054858 , 0.081117 , 0.097468 , 0.060856 , 0.068748 , 0.063898 , 0.064041 , 0.071539 
 603 , 0.066578 , 0.032826 , 0.053432 , 0.04086 , 0.082913 , 0.075352 , 0.06072 , 0.063585 , 0.053016 , 0.06054 , 0.063707 , 0.079854 , 0.068294 , 0.061983 , 0.063053 , 0.04254 , 0.063103 , 0.046733 , 0.041377 , 0.045872 , 0.064676 , 0.057338 , 0.052822 , 0.058286 , 0.048543 , 0.055787 , 0.061775 , 0.05764 , 0.058271 , 0.058645 , 0.076085 , 0.071432 , 0.054818 , 0.080974 , 0.097358 , 0.060713 , 0.068567 , 0.063821 , 0.0639 , 0.071425 
 604 , 0.066186 , 0.032576 , 0.053057 , 0.040596 , 0.082636 , 0.075105 , 0.060502 , 0.063341 , 0.052813 , 0.060358 , 0.063463 , 0.079661 , 0.068127 , 0.061767 , 0.062859 , 0.042299 , 0.062737 , 0.046424 , 0.041178 , 0.045547 , 0.064548 , 0.057167 , 0.052568 , 0.058188 , 0.048343 , 0.055565 , 0.061594 , 0.057462 , 0.058094 , 0.058468 , 0.075859 , 0.071181 , 0.05476 , 0.080846 , 0.097253 , 0.060552 , 0.068371 , 0.063736 , 0.063743 , 0.07131 
 605 , 0.065816 , 0.03229 , 0.052695 , 0.040335 , 0.082368 , 0.074904 , 0.060309 , 0.06312 , 0.052616 , 0.060201 , 0.063228 , 0.079484 , 0.067995 , 0.061596 , 0.062689 , 0.042075 , 0.062401 , 0.046095 , 0.040982 , 0.045239 , 0.064443 , 0.057023 , 0.052314 , 0.058109 , 0.048151 , 0.055341 , 0.061452 , 0.057304 , 0.057908 , 0.058296 , 0.075645 , 0.070943 , 0.054694 , 0.080757 , 0.097208 , 0.060395 , 0.068196 , 0.063659 , 0.06358 , 0.071216 
 606 , 0.065446 , 0.032004 , 0.052332 , 0.040067 , 0.082098 , 0.074704 , 0.060123 , 0.062892 , 0.052418 , 0.060051 , 0.062993 , 0.079307 , 0.067855 , 0.061432 , 0.062525 , 0.041851 , 0.062072 , 0.045772 , 0.040787 , 0.044923 , 0.064338 , 0.056878 , 0.052059 , 0.058029 , 0.047959 , 0.055123 , 0.061309 , 0.057137 , 0.05772 , 0.05813 , 0.075437 , 0.070711 , 0.054627 , 0.080674 , 0.097169 , 0.060245 , 0.068014 , 0.063575 , 0.063417 , 0.071121 
 607 , 0.065061 , 0.031717 , 0.051956 , 0.039793 , 0.081823 , 0.07449 , 0.059937 , 0.062658 , 0.052222 , 0.059887 , 0.062758 , 0.079124 , 0.06771 , 0.061254 , 0.062348 , 0.041621 , 0.061729 , 0.045449 , 0.040591 , 0.0446 , 0.064227 , 0.056727 , 0.051797 , 0.057944 , 0.04776 , 0.054899 , 0.061161 , 0.056972 , 0.057526 , 0.057951 , 0.075224 , 0.070474 , 0.054554 , 0.080585 , 0.097117 , 0.060088 , 0.067832 , 0.0635 , 0.063255 , 0.071028 
 608 , 0.06464 , 0.031399 , 0.051501 , 0.039448 , 0.081495 , 0.074223 , 0.059694 , 0.062372 , 0.05199 , 0.05968 , 0.062466 , 0.078896 , 0.067542 , 0.060954 , 0.062142 , 0.041313 , 0.061328 , 0.045093 , 0.040326 , 0.044236 , 0.06405 , 0.056526 , 0.051501 , 0.057808 , 0.047512 , 0.054625 , 0.060911 , 0.056728 , 0.057282 , 0.057714 , 0.074994 , 0.070177 , 0.054431 , 0.080458 , 0.097018 , 0.059874 , 0.067592 , 0.063402 , 0.063035 , 0.070861 
 609 , 0.06422 , 0.031087 , 0.051049 , 0.039109 , 0.081178 , 0.073977 , 0.059474 , 0.06211 , 0.051769 , 0.059481 , 0.062174 , 0.078679 , 0.067388 , 0.060669 , 0.061951 , 0.04101 , 0.060929 , 0.044741 , 0.040074 , 0.043869 , 0.063881 , 0.056327 , 0.051207 , 0.057681 , 0.047275 , 0.054361 , 0.060662 , 0.056493 , 0.057054 , 0.057486 , 0.074784 , 0.069887 , 0.054325 , 0.08035 , 0.096934 , 0.059661 , 0.067359 , 0.063312 , 0.062823 , 0.070715 
 610 , 0.063799 , 0.030776 , 0.050597 , 0.038771 , 0.080861 , 0.073731 , 0.05924 , 0.061833 , 0.051548 , 0.059283 , 0.06189 , 0.078463 , 0.067227 , 0.060378 , 0.061753 , 0.040708 , 0.060529 , 0.044388 , 0.039815 , 0.043495 , 0.063705 , 0.056128 , 0.050914 , 0.057547 , 0.047032 , 0.054097 , 0.060414 , 0.056258 , 0.05682 , 0.057252 , 0.074574 , 0.069597 , 0.05422 , 0.080235 , 0.096843 , 0.059449 , 0.067126 , 0.06323 , 0.062603 , 0.070562 
 611 , 0.063408 , 0.030469 , 0.05015 , 0.038433 , 0.080547 , 0.073489 , 0.059008 , 0.061586 , 0.051324 , 0.059101 , 0.061593 , 0.078249 , 0.067059 , 0.060124 , 0.061542 , 0.040421 , 0.060153 , 0.044043 , 0.039571 , 0.043143 , 0.063537 , 0.055918 , 0.050632 , 0.057423 , 0.046794 , 0.053823 , 0.06021 , 0.056055 , 0.056588 , 0.057042 , 0.074382 , 0.06932 , 0.054103 , 0.080136 , 0.096786 , 0.059238 , 0.066915 , 0.063119 , 0.062392 , 0.070429 
 612 , 0.063051 , 0.030165 , 0.049732 , 0.038113 , 0.08025 , 0.073281 , 0.058796 , 0.061359 , 0.051122 , 0.05894 , 0.061309 , 0.078061 , 0.066903 , 0.059912 , 0.061338 , 0.040157 , 0.059804 , 0.043707 , 0.039344 , 0.0428 , 0.063389 , 0.055715 , 0.050373 , 0.05732 , 0.046572 , 0.05357 , 0.060042 , 0.055873 , 0.056385 , 0.05686 , 0.074224 , 0.069077 , 0.053994 , 0.080084 , 0.096758 , 0.059041 , 0.066723 , 0.063015 , 0.062209 , 0.070308 
 613 , 0.062687 , 0.029861 , 0.049301 , 0.037785 , 0.079953 , 0.073066 , 0.058578 , 0.06114 , 0.05092 , 0.058779 , 0.061025 , 0.077873 , 0.066746 , 0.059693 , 0.061133 , 0.039894 , 0.059448 , 0.04337 , 0.039117 , 0.042456 , 0.063234 , 0.055519 , 0.050107 , 0.057217 , 0.046342 , 0.053309 , 0.059873 , 0.055692 , 0.056181 , 0.056678 , 0.074066 , 0.068834 , 0.053878 , 0.080025 , 0.09673 , 0.058844 , 0.06653 , 0.062903 , 0.062025 , 0.070194 
 614 , 0.062334 , 0.029546 , 0.048874 , 0.037463 , 0.079671 , 0.072876 , 0.05838 , 0.060925 , 0.050715 , 0.058624 , 0.06076 , 0.077686 , 0.066591 , 0.059487 , 0.060947 , 0.039634 , 0.059106 , 0.043042 , 0.038886 , 0.042129 , 0.063089 , 0.055324 , 0.049852 , 0.057114 , 0.046127 , 0.053052 , 0.05971 , 0.055503 , 0.055964 , 0.056489 , 0.073926 , 0.06859 , 0.053756 , 0.080001 , 0.096691 , 0.058653 , 0.06634 , 0.062802 , 0.061845 , 0.070093 
 615 , 0.062008 , 0.029237 , 0.04846 , 0.037167 , 0.079435 , 0.072747 , 0.058215 , 0.060758 , 0.050536 , 0.058488 , 0.060535 , 0.077538 , 0.066469 , 0.059314 , 0.060808 , 0.039401 , 0.058804 , 0.042734 , 0.038669 , 0.041858 , 0.062963 , 0.055162 , 0.049623 , 0.057022 , 0.045945 , 0.052827 , 0.05958 , 0.055341 , 0.055736 , 0.056297 , 0.073846 , 0.068387 , 0.053617 , 0.080053 , 0.096697 , 0.058473 , 0.066196 , 0.062748 , 0.061677 , 0.070053 
 616 , 0.061679 , 0.02893 , 0.048043 , 0.036868 , 0.079198 , 0.072616 , 0.058054 , 0.060595 , 0.050361 , 0.058341 , 0.060308 , 0.077396 , 0.066344 , 0.059138 , 0.060667 , 0.039165 , 0.058499 , 0.042423 , 0.038454 , 0.041583 , 0.062834 , 0.055004 , 0.049406 , 0.056928 , 0.04576 , 0.0526 , 0.059447 , 0.055169 , 0.055514 , 0.056109 , 0.073765 , 0.068181 , 0.053483 , 0.080102 , 0.09671 , 0.058298 , 0.06605 , 0.062698 , 0.061507 , 0.070018 
 617 , 0.061356 , 0.028616 , 0.047618 , 0.036575 , 0.078959 , 0.072491 , 0.0579 , 0.060431 , 0.050185 , 0.058201 , 0.06008 , 0.077245 , 0.066217 , 0.058961 , 0.060531 , 0.038927 , 0.058194 , 0.042118 , 0.038232 , 0.041315 , 0.062711 , 0.054845 , 0.049181 , 0.056839 , 0.045581 , 0.052372 , 0.05932 , 0.055003 , 0.055297 , 0.055921 , 0.073689 , 0.067981 , 0.053347 , 0.080149 , 0.09672 , 0.058122 , 0.065902 , 0.062647 , 0.061342 , 0.069982 
 618 , 0.061168 , 0.028393 , 0.047261 , 0.03632 , 0.078783 , 0.07241 , 0.057752 , 0.060287 , 0.050061 , 0.058103 , 0.059886 , 0.07715 , 0.06613 , 0.058804 , 0.060423 , 0.038726 , 0.057952 , 0.041876 , 0.03806 , 0.041089 , 0.062614 , 0.054723 , 0.049001 , 0.056771 , 0.045435 , 0.052188 , 0.059184 , 0.054873 , 0.05516 , 0.055761 , 0.073685 , 0.067841 , 0.053241 , 0.080222 , 0.096828 , 0.058024 , 0.065808 , 0.062607 , 0.061232 , 0.069968 
 619 , 0.060994 , 0.028168 , 0.046913 , 0.036074 , 0.07863 , 0.072341 , 0.057624 , 0.060157 , 0.04994 , 0.058017 , 0.059713 , 0.07707 , 0.066059 , 0.058654 , 0.060336 , 0.038528 , 0.057717 , 0.041648 , 0.037891 , 0.040875 , 0.062539 , 0.054612 , 0.048838 , 0.056722 , 0.045296 , 0.052008 , 0.059055 , 0.054755 , 0.055034 , 0.055621 , 0.073693 , 0.067726 , 0.053138 , 0.080312 , 0.096961 , 0.057939 , 0.065737 , 0.062589 , 0.061144 , 0.069973 
 620 , 0.06082 , 0.027944 , 0.046559 , 0.035829 , 0.07847 , 0.072272 , 0.057489 , 0.060027 , 0.049826 , 0.057932 , 0.059533 , 0.07699 , 0.065989 , 0.058497 , 0.060241 , 0.038331 , 0.057489 , 0.041419 , 0.03773 , 0.040661 , 0.062457 , 0.054501 , 0.048675 , 0.056674 , 0.045165 , 0.051834 , 0.058933 , 0.054629 , 0.054908 , 0.055473 , 0.073702 , 0.067611 , 0.053043 , 0.080407 , 0.097092 , 0.057854 , 0.06566 , 0.062572 , 0.061049 , 0.06997 
 621 , 0.0607 , 0.027749 , 0.046296 , 0.035651 , 0.078389 , 0.072252 , 0.057413 , 0.059956 , 0.04974 , 0.057906 , 0.059385 , 0.076975 , 0.065958 , 0.058428 , 0.060185 , 0.038187 , 0.057342 , 0.041245 , 0.037609 , 0.040495 , 0.062421 , 0.054434 , 0.048561 , 0.056663 , 0.04506 , 0.051719 , 0.058878 , 0.05457 , 0.054812 , 0.055398 , 0.07376 , 0.067551 , 0.052983 , 0.080497 , 0.097236 , 0.057799 , 0.065651 , 0.062586 , 0.061007 , 0.070044 
 622 , 0.060626 , 0.027574 , 0.0461 , 0.035516 , 0.078359 , 0.072281 , 0.057391 , 0.059933 , 0.049692 , 0.057934 , 0.059269 , 0.077009 , 0.065961 , 0.058426 , 0.060155 , 0.03808 , 0.057248 , 0.041108 , 0.037515 , 0.040372 , 0.062418 , 0.054398 , 0.048478 , 0.056677 , 0.044986 , 0.051649 , 0.058869 , 0.054548 , 0.054755 , 0.055377 , 0.073867 , 0.067532 , 0.052963 , 0.080623 , 0.09742 , 0.057776 , 0.065697 , 0.062647 , 0.061004 , 0.070174 
 623 , 0.060545 , 0.027392 , 0.045896 , 0.035388 , 0.078335 , 0.07231 , 0.057368 , 0.059903 , 0.049644 , 0.057954 , 0.059153 , 0.077043 , 0.065964 , 0.058418 , 0.060131 , 0.037972 , 0.057147 , 0.040963 , 0.037422 , 0.040242 , 0.062408 , 0.054356 , 0.048402 , 0.05669 , 0.044911 , 0.051579 , 0.05886 , 0.054527 , 0.054691 , 0.055348 , 0.073973 , 0.06752 , 0.052935 , 0.080741 , 0.097596 , 0.057754 , 0.065735 , 0.062701 , 0.061009 , 0.070304 
 624 , 0.060497 , 0.027251 , 0.045723 , 0.03528 , 0.078348 , 0.072367 , 0.057378 , 0.059898 , 0.04962 , 0.057992 , 0.05907 , 0.077113 , 0.065993 , 0.058441 , 0.06014 , 0.037878 , 0.057078 , 0.040848 , 0.03735 , 0.040148 , 0.062424 , 0.054352 , 0.048349 , 0.056721 , 0.04488 , 0.05154 , 0.058877 , 0.054523 , 0.054659 , 0.055337 , 0.074101 , 0.067527 , 0.052931 , 0.080903 , 0.097797 , 0.057763 , 0.065793 , 0.062781 , 0.061039 , 0.070461 
 625 , 0.060536 , 0.027179 , 0.045625 , 0.035242 , 0.078453 , 0.072504 , 0.057458 , 0.059964 , 0.049674 , 0.058086 , 0.059115 , 0.077275 , 0.06612 , 0.058529 , 0.060257 , 0.037848 , 0.057072 , 0.040798 , 0.037341 , 0.040141 , 0.062521 , 0.054437 , 0.048389 , 0.056822 , 0.044947 , 0.051588 , 0.05895 , 0.05458 , 0.054687 , 0.055373 , 0.074297 , 0.06762 , 0.05298 , 0.081159 , 0.098084 , 0.057858 , 0.065906 , 0.062949 , 0.061178 , 0.070683 
 626 , 0.060585 , 0.027109 , 0.045537 , 0.035205 , 0.078569 , 0.072653 , 0.057548 , 0.060035 , 0.049731 , 0.058177 , 0.059163 , 0.077448 , 0.066258 , 0.05862 , 0.06037 , 0.03782 , 0.057076 , 0.040749 , 0.037334 , 0.040128 , 0.062621 , 0.054533 , 0.048431 , 0.056926 , 0.045015 , 0.051632 , 0.059027 , 0.054647 , 0.054726 , 0.055412 , 0.074504 , 0.067716 , 0.053039 , 0.081427 , 0.098376 , 0.057962 , 0.066022 , 0.063121 , 0.061314 , 0.07091 
 627 , 0.060627 , 0.027039 , 0.045442 , 0.035175 , 0.078686 , 0.072802 , 0.057638 , 0.060112 , 0.049781 , 0.058275 , 0.059218 , 0.077621 , 0.066389 , 0.058718 , 0.060491 , 0.037792 , 0.057074 , 0.040701 , 0.037327 , 0.040122 , 0.062722 , 0.054621 , 0.048473 , 0.057031 , 0.045084 , 0.051683 , 0.059104 , 0.054707 , 0.054757 , 0.055458 , 0.074711 , 0.067812 , 0.053091 , 0.081703 , 0.098676 , 0.05806 , 0.066146 , 0.063294 , 0.061456 , 0.071144 
 628 , 0.060715 , 0.026994 , 0.045359 , 0.035165 , 0.078795 , 0.07294 , 0.057713 , 0.060193 , 0.049813 , 0.058385 , 0.059243 , 0.07778 , 0.066527 , 0.058806 , 0.060558 , 0.037767 , 0.057098 , 0.04067 , 0.037324 , 0.040098 , 0.062824 , 0.054717 , 0.048505 , 0.057162 , 0.045145 , 0.0517 , 0.059185 , 0.054796 , 0.054846 , 0.055532 , 0.074956 , 0.067936 , 0.053187 , 0.081926 , 0.09899 , 0.058185 , 0.066298 , 0.063453 , 0.061587 , 0.071367 
 629 , 0.060822 , 0.026952 , 0.045289 , 0.035165 , 0.07893 , 0.073085 , 0.057795 , 0.060285 , 0.049861 , 0.058504 , 0.059284 , 0.077957 , 0.066681 , 0.058911 , 0.060636 , 0.037755 , 0.057137 , 0.040646 , 0.03734 , 0.040095 , 0.062947 , 0.054833 , 0.048544 , 0.057302 , 0.045217 , 0.051735 , 0.059284 , 0.054905 , 0.054955 , 0.055627 , 0.075224 , 0.068084 , 0.053302 , 0.082171 , 0.099335 , 0.058325 , 0.066474 , 0.063634 , 0.061738 , 0.071604 
 630 , 0.060929 , 0.026909 , 0.045219 , 0.035158 , 0.079059 , 0.073238 , 0.057878 , 0.060385 , 0.049902 , 0.05863 , 0.059325 , 0.078135 , 0.066843 , 0.059024 , 0.060721 , 0.037743 , 0.057177 , 0.040622 , 0.037349 , 0.040084 , 0.06307 , 0.05495 , 0.048584 , 0.057449 , 0.04529 , 0.05177 , 0.059375 , 0.055007 , 0.055064 , 0.055723 , 0.075493 , 0.068225 , 0.053417 , 0.082417 , 0.099681 , 0.058466 , 0.06665 , 0.063814 , 0.061888 , 0.071848 
 631 , 0.060991 , 0.026869 , 0.045176 , 0.03516 , 0.079197 , 0.073441 , 0.057977 , 0.060511 , 0.04998 , 0.05875 , 0.059402 , 0.078317 , 0.067005 , 0.059144 , 0.060834 , 0.037737 , 0.057204 , 0.040572 , 0.037372 , 0.040071 , 0.063232 , 0.055063 , 0.048634 , 0.057612 , 0.045369 , 0.051827 , 0.059502 , 0.055128 , 0.055163 , 0.055808 , 0.075747 , 0.068387 , 0.053538 , 0.082684 , 0.100024 , 0.058607 , 0.066826 , 0.064005 , 0.062015 , 0.072095 
 632 , 0.061066 , 0.026834 , 0.045165 , 0.035171 , 0.079361 , 0.073683 , 0.058112 , 0.060679 , 0.050097 , 0.058901 , 0.059532 , 0.07853 , 0.067203 , 0.059288 , 0.060994 , 0.037745 , 0.057259 , 0.040519 , 0.037408 , 0.040082 , 0.063453 , 0.055216 , 0.048699 , 0.057811 , 0.04548 , 0.051918 , 0.059668 , 0.05528 , 0.05528 , 0.055918 , 0.07602 , 0.068586 , 0.053682 , 0.083003 , 0.100417 , 0.058779 , 0.06703 , 0.064242 , 0.062156 , 0.072371 
 633 , 0.06114 , 0.026798 , 0.045154 , 0.035183 , 0.079532 , 0.073926 , 0.05824 , 0.060839 , 0.050215 , 0.059044 , 0.059654 , 0.078735 , 0.067407 , 0.059425 , 0.061155 , 0.03776 , 0.057314 , 0.040473 , 0.037451 , 0.040093 , 0.063667 , 0.055362 , 0.048772 , 0.058003 , 0.045584 , 0.052009 , 0.059834 , 0.055433 , 0.055398 , 0.056029 , 0.076302 , 0.068779 , 0.053825 , 0.083322 , 0.100802 , 0.058958 , 0.067242 , 0.064479 , 0.062296 , 0.072648 
 634 , 0.061162 , 0.02674 , 0.045094 , 0.035141 , 0.079659 , 0.074126 , 0.058345 , 0.060975 , 0.050311 , 0.059179 , 0.059754 , 0.078912 , 0.067579 , 0.059531 , 0.061291 , 0.037728 , 0.057317 , 0.040408 , 0.037469 , 0.040049 , 0.063864 , 0.055478 , 0.048816 , 0.058187 , 0.045654 , 0.052064 , 0.059962 , 0.055542 , 0.055478 , 0.056103 , 0.076541 , 0.068945 , 0.053961 , 0.083626 , 0.101168 , 0.059092 , 0.067414 , 0.06469 , 0.06242 , 0.07289 
 635 , 0.0611 , 0.026649 , 0.044965 , 0.035019 , 0.079732 , 0.07427 , 0.058423 , 0.061064 , 0.050391 , 0.059308 , 0.059805 , 0.079077 , 0.067735 , 0.059574 , 0.061402 , 0.037624 , 0.05725 , 0.040302 , 0.037459 , 0.039913 , 0.064029 , 0.055559 , 0.04883 , 0.058365 , 0.04567 , 0.052047 , 0.060035 , 0.05558 , 0.055494 , 0.056134 , 0.076738 , 0.069067 , 0.05409 , 0.083921 , 0.101524 , 0.059193 , 0.067541 , 0.064885 , 0.062518 , 0.073097 
