  time  ,:43:31 A,:43:16 A,:43:02 A,:42:45 A,:42:31 A,:41:06 A,:40:54 A,:40:39 A,:40:24 A,:40:08 A,:39:34 A,:39:21 A,:39:07 A,:38:54 A,:38:42 A,:38:13 A,:37:54 A,:37:34 A,:37:23 A,:37:12 A,:36:37 A,:36:24 A,:36:09 A,:35:51 A,:35:32 A,:35:01 A,:34:50 A,:34:31 A,:34:16 A,:33:59 A,:33:23 A,:33:13 A,:32:57 A,:32:42 A,:32:25 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 1023 , 0.444792 , 0.501791 , 0.431576 , 0.460567 , 0.41368 , 0.406148 , 0.49099 , 0.471542 , 0.3874 , 0.462852 , 0.461693 , 0.412598 , 0.42306 , 0.488301 , 0.3739 , 0.393391 , 0.443349 , 0.492335 , 0.467716 , 0.465672 , 0.512318 , 0.451253 , 0.435577 , 0.479391 , 0.430581 , 0.475948 , 0.430734 , 0.417791 , 0.47691 , 0.359393 , 0.460206 , 0.437315 , 0.434735 , 0.405558 , 0.450772 
 1024 , 0.444397 , 0.502164 , 0.431815 , 0.461159 , 0.413528 , 0.406804 , 0.491502 , 0.471833 , 0.387727 , 0.463331 , 0.461368 , 0.412585 , 0.423467 , 0.489516 , 0.374915 , 0.393443 , 0.444858 , 0.49273 , 0.468301 , 0.466425 , 0.513277 , 0.451495 , 0.436543 , 0.480422 , 0.430466 , 0.476572 , 0.431672 , 0.417214 , 0.47746 , 0.359743 , 0.460819 , 0.43685 , 0.435216 , 0.405652 , 0.450124 
 1025 , 0.444518 , 0.502959 , 0.431782 , 0.461927 , 0.413592 , 0.407543 , 0.492226 , 0.472364 , 0.388242 , 0.463951 , 0.46141 , 0.412745 , 0.424029 , 0.490972 , 0.375881 , 0.393532 , 0.446189 , 0.493281 , 0.469185 , 0.46736 , 0.514298 , 0.451677 , 0.437347 , 0.481503 , 0.430671 , 0.477632 , 0.432387 , 0.417023 , 0.477907 , 0.36011 , 0.461377 , 0.436555 , 0.435774 , 0.405849 , 0.45039 
 1026 , 0.445619 , 0.504483 , 0.43118 , 0.462984 , 0.414134 , 0.408345 , 0.493269 , 0.473318 , 0.389032 , 0.464745 , 0.462181 , 0.413231 , 0.424797 , 0.49273 , 0.376629 , 0.393643 , 0.446994 , 0.494095 , 0.470511 , 0.468553 , 0.515323 , 0.451726 , 0.437684 , 0.482584 , 0.431455 , 0.479458 , 0.432534 , 0.417589 , 0.478094 , 0.360452 , 0.461752 , 0.436683 , 0.436341 , 0.406254 , 0.452464 
 1027 , 0.44646 , 0.505735 , 0.430233 , 0.464032 , 0.414635 , 0.40845 , 0.493752 , 0.473997 , 0.389258 , 0.465002 , 0.462918 , 0.413334 , 0.424854 , 0.493586 , 0.376967 , 0.393502 , 0.447166 , 0.49449 , 0.471219 , 0.4695 , 0.515634 , 0.451707 , 0.437266 , 0.483114 , 0.431622 , 0.480777 , 0.432008 , 0.417898 , 0.477966 , 0.360244 , 0.461684 , 0.437222 , 0.436263 , 0.40662 , 0.454188 
 1028 , 0.447321 , 0.506941 , 0.429333 , 0.465078 , 0.415154 , 0.408539 , 0.494198 , 0.474674 , 0.389468 , 0.465222 , 0.463654 , 0.413475 , 0.424927 , 0.494408 , 0.377288 , 0.393411 , 0.447333 , 0.494894 , 0.471914 , 0.470423 , 0.51593 , 0.451705 , 0.436831 , 0.483597 , 0.431751 , 0.482062 , 0.431497 , 0.418202 , 0.4778 , 0.360039 , 0.4616 , 0.437792 , 0.43619 , 0.406971 , 0.45588 
 1029 , 0.447704 , 0.506563 , 0.430025 , 0.465018 , 0.415562 , 0.40828 , 0.493724 , 0.47473 , 0.389165 , 0.464565 , 0.463725 , 0.414125 , 0.42513 , 0.494 , 0.377055 , 0.394325 , 0.447295 , 0.495205 , 0.471858 , 0.470034 , 0.515734 , 0.451936 , 0.436599 , 0.482741 , 0.431196 , 0.48178 , 0.431528 , 0.418158 , 0.477437 , 0.36005 , 0.461427 , 0.43818 , 0.436246 , 0.406976 , 0.45556 
 1030 , 0.448134 , 0.50662 , 0.430789 , 0.464739 , 0.4158 , 0.408488 , 0.493511 , 0.475203 , 0.389196 , 0.464285 , 0.464086 , 0.414838 , 0.426176 , 0.492958 , 0.377337 , 0.395324 , 0.447283 , 0.49558 , 0.472582 , 0.469175 , 0.515967 , 0.452216 , 0.436962 , 0.482383 , 0.431088 , 0.481133 , 0.431829 , 0.418156 , 0.477604 , 0.360379 , 0.461265 , 0.438632 , 0.436221 , 0.407127 , 0.455502 
 1031 , 0.448601 , 0.506778 , 0.431609 , 0.464397 , 0.416012 , 0.408823 , 0.493364 , 0.475818 , 0.389305 , 0.464087 , 0.46453 , 0.415602 , 0.427499 , 0.491702 , 0.377763 , 0.396395 , 0.447272 , 0.495978 , 0.473558 , 0.468141 , 0.516338 , 0.452522 , 0.437502 , 0.482132 , 0.431099 , 0.480348 , 0.432218 , 0.418161 , 0.477922 , 0.360815 , 0.461096 , 0.439108 , 0.436173 , 0.407306 , 0.455502 
 1032 , 0.447248 , 0.506837 , 0.43234 , 0.464206 , 0.415671 , 0.408826 , 0.493657 , 0.476267 , 0.389675 , 0.464117 , 0.46456 , 0.416103 , 0.427998 , 0.491032 , 0.378145 , 0.39683 , 0.447149 , 0.49606 , 0.474307 , 0.467628 , 0.51706 , 0.452886 , 0.438266 , 0.482027 , 0.431221 , 0.479734 , 0.432595 , 0.418052 , 0.478128 , 0.361598 , 0.461071 , 0.439373 , 0.435818 , 0.407397 , 0.45622 
 1033 , 0.445359 , 0.506808 , 0.433258 , 0.464293 , 0.415733 , 0.408978 , 0.494441 , 0.476738 , 0.390399 , 0.464448 , 0.464582 , 0.416742 , 0.428223 , 0.491668 , 0.378165 , 0.397121 , 0.44719 , 0.496271 , 0.474897 , 0.467754 , 0.518 , 0.453268 , 0.438948 , 0.482007 , 0.431439 , 0.479567 , 0.433103 , 0.418273 , 0.478158 , 0.36257 , 0.461376 , 0.439525 , 0.435865 , 0.40757 , 0.457327 
 1034 , 0.443452 , 0.50672 , 0.434447 , 0.464601 , 0.416371 , 0.409403 , 0.495589 , 0.47729 , 0.391438 , 0.465024 , 0.464734 , 0.417629 , 0.428437 , 0.493474 , 0.377814 , 0.397482 , 0.447448 , 0.496735 , 0.475409 , 0.468385 , 0.519064 , 0.453659 , 0.439489 , 0.482043 , 0.43172 , 0.479783 , 0.433768 , 0.418853 , 0.478058 , 0.363644 , 0.461996 , 0.439634 , 0.43644 , 0.407856 , 0.458612 
 1035 , 0.442952 , 0.506956 , 0.435292 , 0.465264 , 0.417652 , 0.410259 , 0.496753 , 0.477753 , 0.392886 , 0.465509 , 0.465387 , 0.418053 , 0.428769 , 0.495292 , 0.377811 , 0.397782 , 0.447546 , 0.497255 , 0.476348 , 0.469234 , 0.520013 , 0.454214 , 0.439886 , 0.482525 , 0.432604 , 0.480462 , 0.434288 , 0.419871 , 0.478187 , 0.364743 , 0.462789 , 0.440242 , 0.437377 , 0.408586 , 0.4596 
 1036 , 0.444008 , 0.50741 , 0.435659 , 0.466067 , 0.419318 , 0.411259 , 0.497679 , 0.477872 , 0.394583 , 0.465566 , 0.466335 , 0.417835 , 0.428982 , 0.496743 , 0.378164 , 0.397827 , 0.447296 , 0.497601 , 0.477671 , 0.47018 , 0.520608 , 0.454932 , 0.440095 , 0.483356 , 0.433842 , 0.481528 , 0.434444 , 0.421157 , 0.47834 , 0.365758 , 0.463593 , 0.441299 , 0.438501 , 0.40962 , 0.460003 
 1037 , 0.444841 , 0.507238 , 0.435607 , 0.465859 , 0.419724 , 0.411125 , 0.497692 , 0.476886 , 0.395476 , 0.464422 , 0.466271 , 0.417051 , 0.428234 , 0.496846 , 0.378412 , 0.397247 , 0.446456 , 0.497169 , 0.478779 , 0.470582 , 0.520414 , 0.455545 , 0.440174 , 0.483602 , 0.433903 , 0.482188 , 0.433903 , 0.421562 , 0.477565 , 0.366349 , 0.463832 , 0.441978 , 0.438826 , 0.4099 , 0.459521 
 1038 , 0.445484 , 0.506872 , 0.435471 , 0.465375 , 0.419662 , 0.410773 , 0.497382 , 0.475866 , 0.395888 , 0.463284 , 0.466032 , 0.416313 , 0.427305 , 0.496704 , 0.378599 , 0.396633 , 0.445584 , 0.496659 , 0.479771 , 0.470871 , 0.519966 , 0.456052 , 0.44021 , 0.483698 , 0.433813 , 0.482764 , 0.433268 , 0.421809 , 0.476734 , 0.366751 , 0.463929 , 0.442279 , 0.438875 , 0.410083 , 0.458878 
 1039 , 0.445216 , 0.505847 , 0.434987 , 0.463855 , 0.417591 , 0.40957 , 0.495751 , 0.474838 , 0.394071 , 0.462379 , 0.465075 , 0.415916 , 0.425746 , 0.495485 , 0.378495 , 0.39609 , 0.444761 , 0.495895 , 0.480108 , 0.470622 , 0.518561 , 0.455967 , 0.440135 , 0.483159 , 0.43319 , 0.482881 , 0.432324 , 0.421408 , 0.475825 , 0.366269 , 0.463322 , 0.440867 , 0.437761 , 0.409858 , 0.457653 
 1040 , 0.444864 , 0.504709 , 0.433887 , 0.463203 , 0.415892 , 0.408974 , 0.49421 , 0.474725 , 0.391802 , 0.46238 , 0.464827 , 0.415314 , 0.424645 , 0.494633 , 0.378568 , 0.395851 , 0.443896 , 0.495522 , 0.479496 , 0.470388 , 0.51771 , 0.456108 , 0.439892 , 0.482199 , 0.433787 , 0.482799 , 0.432029 , 0.420785 , 0.476249 , 0.366056 , 0.462258 , 0.440081 , 0.437078 , 0.409931 , 0.457275 
 1041 , 0.444487 , 0.503491 , 0.432673 , 0.462582 , 0.41412 , 0.408386 , 0.49258 , 0.474686 , 0.389365 , 0.46247 , 0.464623 , 0.414667 , 0.423502 , 0.493763 , 0.378656 , 0.395635 , 0.442992 , 0.495168 , 0.478747 , 0.470134 , 0.516878 , 0.456268 , 0.439623 , 0.481145 , 0.434536 , 0.482685 , 0.43178 , 0.420111 , 0.476817 , 0.365848 , 0.461087 , 0.439288 , 0.436399 , 0.410026 , 0.456948 
 1042 , 0.444744 , 0.502211 , 0.43191 , 0.462662 , 0.413724 , 0.409019 , 0.491864 , 0.474659 , 0.388882 , 0.462416 , 0.464312 , 0.414493 , 0.423592 , 0.493603 , 0.378467 , 0.396843 , 0.443093 , 0.494696 , 0.477257 , 0.470634 , 0.516483 , 0.45634 , 0.439124 , 0.48029 , 0.434664 , 0.482152 , 0.431932 , 0.419857 , 0.477413 , 0.365333 , 0.459774 , 0.439559 , 0.436459 , 0.409576 , 0.457399 
 1043 , 0.445537 , 0.501846 , 0.432412 , 0.463005 , 0.413605 , 0.409988 , 0.491567 , 0.475115 , 0.389574 , 0.462815 , 0.464009 , 0.414911 , 0.423985 , 0.493576 , 0.378413 , 0.398437 , 0.44431 , 0.494223 , 0.476242 , 0.471577 , 0.515999 , 0.456598 , 0.439019 , 0.480472 , 0.434767 , 0.48189 , 0.432166 , 0.420335 , 0.477805 , 0.365008 , 0.459132 , 0.439421 , 0.436474 , 0.409843 , 0.458283 
 1044 , 0.44665 , 0.502045 , 0.433696 , 0.463474 , 0.413572 , 0.4111 , 0.49144 , 0.475891 , 0.390919 , 0.463519 , 0.463698 , 0.415697 , 0.424512 , 0.493566 , 0.378447 , 0.400226 , 0.446202 , 0.493767 , 0.475556 , 0.472792 , 0.515424 , 0.456997 , 0.439177 , 0.481339 , 0.434893 , 0.481809 , 0.432432 , 0.421246 , 0.478039 , 0.36481 , 0.458888 , 0.438954 , 0.436426 , 0.410607 , 0.459414 
 1045 , 0.447122 , 0.502287 , 0.434451 , 0.463333 , 0.413758 , 0.410946 , 0.490803 , 0.475388 , 0.391117 , 0.463635 , 0.463848 , 0.416156 , 0.424469 , 0.492831 , 0.377258 , 0.400057 , 0.447032 , 0.492685 , 0.474693 , 0.473001 , 0.513703 , 0.45707 , 0.438943 , 0.481673 , 0.434137 , 0.480922 , 0.432031 , 0.421029 , 0.477796 , 0.364207 , 0.458672 , 0.438518 , 0.435975 , 0.410297 , 0.460263 
 1046 , 0.44691 , 0.502166 , 0.434282 , 0.462768 , 0.413984 , 0.409856 , 0.489784 , 0.4734 , 0.390163 , 0.462746 , 0.464338 , 0.416383 , 0.424032 , 0.491568 , 0.375236 , 0.398653 , 0.446652 , 0.491153 , 0.473837 , 0.472458 , 0.510969 , 0.456835 , 0.438353 , 0.481127 , 0.432578 , 0.479456 , 0.430761 , 0.419804 , 0.477112 , 0.363136 , 0.458271 , 0.438297 , 0.435146 , 0.408858 , 0.460424 
 1047 , 0.446113 , 0.50121 , 0.4329 , 0.462076 , 0.414006 , 0.408483 , 0.488603 , 0.469968 , 0.388377 , 0.460527 , 0.464972 , 0.416554 , 0.423492 , 0.49013 , 0.37302 , 0.397246 , 0.445192 , 0.489445 , 0.473179 , 0.471618 , 0.507598 , 0.456351 , 0.437491 , 0.479409 , 0.430542 , 0.477826 , 0.428544 , 0.41798 , 0.476131 , 0.361681 , 0.457417 , 0.438479 , 0.434033 , 0.406496 , 0.459483 
 1048 , 0.44489 , 0.500236 , 0.431404 , 0.462002 , 0.413742 , 0.406802 , 0.487727 , 0.467201 , 0.387152 , 0.459139 , 0.465405 , 0.416829 , 0.423039 , 0.489052 , 0.371488 , 0.396012 , 0.443688 , 0.488491 , 0.473242 , 0.471131 , 0.505233 , 0.455815 , 0.436614 , 0.477734 , 0.428867 , 0.476847 , 0.42652 , 0.416403 , 0.475634 , 0.360911 , 0.45668 , 0.438411 , 0.433178 , 0.404646 , 0.458521 
 1049 , 0.442876 , 0.499333 , 0.429776 , 0.463186 , 0.412841 , 0.404621 , 0.487512 , 0.466046 , 0.387226 , 0.45962 , 0.465407 , 0.417294 , 0.422812 , 0.488757 , 0.371536 , 0.395234 , 0.442191 , 0.489239 , 0.474805 , 0.471418 , 0.505165 , 0.455201 , 0.435754 , 0.476286 , 0.428083 , 0.477362 , 0.425055 , 0.415511 , 0.476185 , 0.361667 , 0.456266 , 0.43775 , 0.432961 , 0.404015 , 0.457612 
 1050 , 0.441239 , 0.49896 , 0.428316 , 0.46312 , 0.411415 , 0.402548 , 0.487028 , 0.465677 , 0.388262 , 0.461272 , 0.465159 , 0.416846 , 0.422142 , 0.488268 , 0.371451 , 0.393546 , 0.440924 , 0.49042 , 0.475727 , 0.470984 , 0.50607 , 0.453836 , 0.433893 , 0.475942 , 0.427561 , 0.477947 , 0.424034 , 0.414852 , 0.475682 , 0.362291 , 0.456123 , 0.43627 , 0.43298 , 0.402852 , 0.4569 
 1051 , 0.439651 , 0.498689 , 0.426827 , 0.463069 , 0.410008 , 0.400477 , 0.486567 , 0.465333 , 0.389374 , 0.462922 , 0.464869 , 0.416323 , 0.421485 , 0.487778 , 0.3714 , 0.39183 , 0.439685 , 0.491592 , 0.476663 , 0.470494 , 0.507054 , 0.452373 , 0.431966 , 0.475622 , 0.427099 , 0.478519 , 0.423035 , 0.414161 , 0.475113 , 0.362888 , 0.456029 , 0.434761 , 0.433041 , 0.401722 , 0.456086 
 1052 , 0.440656 , 0.500317 , 0.426391 , 0.4631 , 0.410147 , 0.400679 , 0.487183 , 0.465905 , 0.390633 , 0.462828 , 0.464095 , 0.415 , 0.421753 , 0.488145 , 0.372025 , 0.391256 , 0.440339 , 0.491516 , 0.476821 , 0.469593 , 0.508473 , 0.450656 , 0.430543 , 0.47638 , 0.428111 , 0.478314 , 0.423224 , 0.413778 , 0.473846 , 0.3625 , 0.457059 , 0.43414 , 0.433676 , 0.402104 , 0.454276 
 1053 , 0.441592 , 0.500874 , 0.426242 , 0.464139 , 0.410778 , 0.400165 , 0.487441 , 0.466112 , 0.391051 , 0.462571 , 0.462187 , 0.413666 , 0.421674 , 0.488118 , 0.372554 , 0.390713 , 0.440667 , 0.491016 , 0.477053 , 0.468932 , 0.509559 , 0.449341 , 0.429941 , 0.476072 , 0.428824 , 0.47747 , 0.423918 , 0.41406 , 0.474019 , 0.361963 , 0.457552 , 0.43399 , 0.434227 , 0.40259 , 0.452691 
 1054 , 0.44254 , 0.501059 , 0.426172 , 0.465593 , 0.411612 , 0.399356 , 0.487556 , 0.466211 , 0.391188 , 0.462234 , 0.459785 , 0.412264 , 0.421465 , 0.487927 , 0.373056 , 0.390144 , 0.440877 , 0.490342 , 0.477321 , 0.468323 , 0.510552 , 0.448112 , 0.429609 , 0.475355 , 0.429441 , 0.476333 , 0.424835 , 0.414612 , 0.474726 , 0.36135 , 0.457864 , 0.434025 , 0.434766 , 0.403119 , 0.451112 
 1055 , 0.441444 , 0.500172 , 0.426662 , 0.463837 , 0.411431 , 0.398607 , 0.485625 , 0.464732 , 0.389543 , 0.461319 , 0.45804 , 0.409943 , 0.420126 , 0.485714 , 0.371739 , 0.387428 , 0.441097 , 0.488948 , 0.476079 , 0.46725 , 0.509707 , 0.44704 , 0.428945 , 0.474031 , 0.427993 , 0.473561 , 0.424424 , 0.413569 , 0.474915 , 0.360044 , 0.456484 , 0.433163 , 0.433622 , 0.401718 , 0.450061 
 1056 , 0.439743 , 0.499776 , 0.427073 , 0.460974 , 0.411203 , 0.3984 , 0.483279 , 0.463179 , 0.387543 , 0.460369 , 0.457392 , 0.407387 , 0.418825 , 0.483279 , 0.369793 , 0.38432 , 0.441533 , 0.487969 , 0.47465 , 0.466335 , 0.508629 , 0.445876 , 0.427756 , 0.473307 , 0.426133 , 0.470644 , 0.423313 , 0.411382 , 0.474661 , 0.358836 , 0.454818 , 0.43183 , 0.43155 , 0.400448 , 0.449121 
 1057 , 0.438098 , 0.500404 , 0.427163 , 0.457933 , 0.411333 , 0.398856 , 0.481199 , 0.462129 , 0.385738 , 0.459587 , 0.457888 , 0.404864 , 0.418027 , 0.481357 , 0.367782 , 0.38153 , 0.442238 , 0.487792 , 0.473571 , 0.465808 , 0.507964 , 0.444533 , 0.426026 , 0.473582 , 0.42453 , 0.468137 , 0.421807 , 0.408374 , 0.474021 , 0.358028 , 0.453444 , 0.430211 , 0.428974 , 0.400116 , 0.4481 
 1058 , 0.43627 , 0.500496 , 0.42639 , 0.456154 , 0.410265 , 0.398533 , 0.479414 , 0.461382 , 0.384024 , 0.458853 , 0.458006 , 0.403027 , 0.417164 , 0.480295 , 0.365946 , 0.380038 , 0.442356 , 0.487815 , 0.472414 , 0.465074 , 0.506988 , 0.443564 , 0.424301 , 0.473328 , 0.423352 , 0.466328 , 0.420563 , 0.406483 , 0.472888 , 0.35706 , 0.452089 , 0.428941 , 0.426559 , 0.399267 , 0.447256 
 1059 , 0.434081 , 0.499761 , 0.424734 , 0.45573 , 0.407635 , 0.397055 , 0.477819 , 0.460912 , 0.382377 , 0.458129 , 0.457416 , 0.402022 , 0.416383 , 0.480105 , 0.364283 , 0.379956 , 0.441901 , 0.487675 , 0.47095 , 0.463911 , 0.505465 , 0.443101 , 0.42289 , 0.472149 , 0.422584 , 0.465235 , 0.419687 , 0.405893 , 0.471142 , 0.355897 , 0.450796 , 0.42814 , 0.424395 , 0.397451 , 0.446631 
 1060 , 0.430797 , 0.497898 , 0.423568 , 0.454646 , 0.403948 , 0.394365 , 0.475459 , 0.460102 , 0.380349 , 0.457056 , 0.455521 , 0.400947 , 0.416133 , 0.479279 , 0.362287 , 0.379383 , 0.442062 , 0.485496 , 0.468434 , 0.461716 , 0.502797 , 0.442949 , 0.422874 , 0.469264 , 0.421499 , 0.46341 , 0.419055 , 0.405278 , 0.468946 , 0.354398 , 0.449405 , 0.42758 , 0.422397 , 0.393501 , 0.44595 
 1061 , 0.427942 , 0.495786 , 0.422629 , 0.453468 , 0.400569 , 0.391574 , 0.47278 , 0.459042 , 0.378384 , 0.455748 , 0.453285 , 0.400022 , 0.415766 , 0.478241 , 0.360234 , 0.378897 , 0.4416 , 0.482984 , 0.465529 , 0.459305 , 0.499879 , 0.442272 , 0.423165 , 0.466225 , 0.420144 , 0.461573 , 0.418251 , 0.404388 , 0.466407 , 0.352949 , 0.447893 , 0.426756 , 0.42044 , 0.389476 , 0.444758 
 1062 , 0.427477 , 0.493108 , 0.422845 , 0.452204 , 0.399152 , 0.388991 , 0.469278 , 0.457222 , 0.377048 , 0.453827 , 0.450069 , 0.399856 , 0.415035 , 0.476555 , 0.358396 , 0.378922 , 0.438637 , 0.479575 , 0.461661 , 0.456472 , 0.496548 , 0.439545 , 0.424764 , 0.463182 , 0.41802 , 0.460026 , 0.416885 , 0.402569 , 0.462943 , 0.35205 , 0.446153 , 0.425025 , 0.419099 , 0.385847 , 0.44168 
 1063 , 0.427521 , 0.490498 , 0.422586 , 0.450359 , 0.396526 , 0.38804 , 0.467343 , 0.45627 , 0.375526 , 0.450926 , 0.447999 , 0.400554 , 0.412795 , 0.474286 , 0.357521 , 0.380076 , 0.43502 , 0.476998 , 0.458187 , 0.453366 , 0.494503 , 0.436915 , 0.42464 , 0.46133 , 0.415983 , 0.458244 , 0.415994 , 0.401824 , 0.459515 , 0.351259 , 0.444902 , 0.42304 , 0.417889 , 0.384103 , 0.438628 
 1064 , 0.427647 , 0.487754 , 0.422225 , 0.448337 , 0.393617 , 0.387277 , 0.465533 , 0.455392 , 0.373892 , 0.447735 , 0.445989 , 0.40141 , 0.410224 , 0.471817 , 0.356741 , 0.381469 , 0.431106 , 0.474403 , 0.454598 , 0.450061 , 0.492529 , 0.434146 , 0.424244 , 0.459544 , 0.413854 , 0.456334 , 0.415124 , 0.401195 , 0.455903 , 0.350457 , 0.443641 , 0.420898 , 0.416633 , 0.382547 , 0.435417 
 1065 , 0.422629 , 0.482816 , 0.419372 , 0.442737 , 0.390433 , 0.385332 , 0.462867 , 0.452915 , 0.369534 , 0.443879 , 0.443167 , 0.400023 , 0.407125 , 0.467617 , 0.354572 , 0.379293 , 0.427334 , 0.470274 , 0.450269 , 0.446684 , 0.491049 , 0.430342 , 0.42004 , 0.457755 , 0.410189 , 0.45175 , 0.413186 , 0.39801 , 0.45322 , 0.348261 , 0.441221 , 0.417608 , 0.413774 , 0.381657 , 0.431563 
 1066 , 0.418416 , 0.478869 , 0.417171 , 0.438665 , 0.389429 , 0.38248 , 0.45888 , 0.449056 , 0.366045 , 0.441665 , 0.440137 , 0.397884 , 0.404834 , 0.465049 , 0.351772 , 0.375564 , 0.423668 , 0.466102 , 0.446758 , 0.444494 , 0.488694 , 0.426045 , 0.416062 , 0.456175 , 0.406453 , 0.4478 , 0.410595 , 0.394409 , 0.451071 , 0.34583 , 0.438292 , 0.414308 , 0.412893 , 0.380318 , 0.42772 
 1067 , 0.414985 , 0.475687 , 0.415553 , 0.435825 , 0.390054 , 0.378952 , 0.453858 , 0.444154 , 0.36326 , 0.440632 , 0.436916 , 0.395281 , 0.403099 , 0.46371 , 0.348533 , 0.370827 , 0.419973 , 0.461892 , 0.443779 , 0.443132 , 0.485585 , 0.421314 , 0.412394 , 0.454722 , 0.402679 , 0.44437 , 0.407497 , 0.390554 , 0.449177 , 0.34326 , 0.434961 , 0.410962 , 0.413553 , 0.378532 , 0.423791 
 1068 , 0.414658 , 0.474981 , 0.413738 , 0.43511 , 0.39073 , 0.376569 , 0.451281 , 0.441322 , 0.361068 , 0.439766 , 0.434565 , 0.392831 , 0.402438 , 0.46283 , 0.345453 , 0.367019 , 0.416384 , 0.460809 , 0.443161 , 0.441572 , 0.482953 , 0.418167 , 0.409002 , 0.453643 , 0.40002 , 0.442514 , 0.404937 , 0.388243 , 0.447375 , 0.340468 , 0.432226 , 0.4084 , 0.415782 , 0.378204 , 0.423697 
 1069 , 0.415559 , 0.47485 , 0.411941 , 0.435156 , 0.391108 , 0.37489 , 0.45092 , 0.440305 , 0.358525 , 0.438309 , 0.432877 , 0.390473 , 0.402471 , 0.461388 , 0.342783 , 0.364343 , 0.412701 , 0.461842 , 0.443311 , 0.439636 , 0.480929 , 0.416523 , 0.406316 , 0.452678 , 0.398048 , 0.441791 , 0.403379 , 0.386344 , 0.445783 , 0.337635 , 0.429985 , 0.406713 , 0.417544 , 0.378644 , 0.425959 
 1070 , 0.414826 , 0.472462 , 0.410432 , 0.43389 , 0.390628 , 0.37318 , 0.452419 , 0.44073 , 0.354173 , 0.43513 , 0.431523 , 0.388079 , 0.402613 , 0.457803 , 0.340868 , 0.363051 , 0.408589 , 0.463402 , 0.441811 , 0.43702 , 0.479667 , 0.416214 , 0.404855 , 0.451418 , 0.396057 , 0.44147 , 0.40341 , 0.383162 , 0.444554 , 0.334984 , 0.428017 , 0.405959 , 0.415691 , 0.378848 , 0.428393 
 1071 , 0.413892 , 0.469936 , 0.409479 , 0.43238 , 0.390022 , 0.371432 , 0.453422 , 0.4405 , 0.350653 , 0.431228 , 0.430407 , 0.385072 , 0.402248 , 0.454494 , 0.339328 , 0.361339 , 0.405282 , 0.46445 , 0.440158 , 0.434353 , 0.478467 , 0.416094 , 0.404119 , 0.45016 , 0.394424 , 0.440831 , 0.402841 , 0.380032 , 0.443351 , 0.332759 , 0.426768 , 0.404461 , 0.412786 , 0.378309 , 0.429004 
 1072 , 0.412605 , 0.467271 , 0.409643 , 0.430493 , 0.389203 , 0.369663 , 0.453382 , 0.439038 , 0.348847 , 0.426163 , 0.429786 , 0.381079 , 0.400927 , 0.451833 , 0.338615 , 0.358896 , 0.403627 , 0.464423 , 0.438252 , 0.431723 , 0.477423 , 0.416376 , 0.4048 , 0.448984 , 0.393544 , 0.439642 , 0.401109 , 0.377171 , 0.442239 , 0.331472 , 0.426927 , 0.401565 , 0.407968 , 0.376408 , 0.426072 
 1073 , 0.409933 , 0.465843 , 0.405991 , 0.427664 , 0.385215 , 0.367983 , 0.450258 , 0.434514 , 0.347536 , 0.420542 , 0.425165 , 0.376604 , 0.396847 , 0.448179 , 0.335984 , 0.35392 , 0.398721 , 0.462378 , 0.4354 , 0.427119 , 0.474828 , 0.413363 , 0.399868 , 0.446328 , 0.391849 , 0.435389 , 0.39512 , 0.373901 , 0.438615 , 0.32868 , 0.424688 , 0.394802 , 0.405128 , 0.374594 , 0.42061 
 1074 , 0.406884 , 0.464187 , 0.402048 , 0.424754 , 0.38112 , 0.366274 , 0.446803 , 0.429873 , 0.346037 , 0.414879 , 0.420598 , 0.372242 , 0.392683 , 0.444312 , 0.333455 , 0.348902 , 0.393646 , 0.460257 , 0.432353 , 0.422433 , 0.472069 , 0.410451 , 0.394869 , 0.443576 , 0.390248 , 0.43113 , 0.38907 , 0.370656 , 0.434777 , 0.325958 , 0.422184 , 0.38813 , 0.402139 , 0.372774 , 0.414845 
 1075 , 0.40068 , 0.460486 , 0.39617 , 0.422258 , 0.377486 , 0.36495 , 0.440976 , 0.426011 , 0.342897 , 0.411362 , 0.418539 , 0.371359 , 0.389252 , 0.439688 , 0.333357 , 0.345429 , 0.388382 , 0.458237 , 0.428294 , 0.419025 , 0.468602 , 0.41005 , 0.390857 , 0.440875 , 0.390552 , 0.428724 , 0.384607 , 0.369076 , 0.430125 , 0.325423 , 0.417556 , 0.385206 , 0.398849 , 0.371755 , 0.407632 
 1076 , 0.395023 , 0.455371 , 0.391248 , 0.41772 , 0.374865 , 0.363653 , 0.435803 , 0.42247 , 0.339369 , 0.40856 , 0.418865 , 0.370535 , 0.386883 , 0.436211 , 0.333371 , 0.341908 , 0.387325 , 0.455824 , 0.425361 , 0.4156 , 0.465552 , 0.409387 , 0.389706 , 0.438172 , 0.389865 , 0.426711 , 0.382575 , 0.368222 , 0.425373 , 0.325242 , 0.414376 , 0.383697 , 0.394683 , 0.370047 , 0.402891 
